"id","year","employer_name","employer_email","employer_phone","employer_address","employer_city","employer_state","employer_zip","employer_country","compensation","expenditures","agg_contrib","ballot_prop","entertain","vendor","expert_retain","inform_material","lobbying_comm","ie_in_support","itemized_exp","other_l3_exp","political","corr_compensation","corr_expend","total_exp","l3_nid","employer_nid"
"37226-2017","2017","Defenders of Wildlife","rlevich@defenders.org","206-508-6802","1402 3rd Ave","Seattle","WA","98101","US","200","125.25","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","325.25","38808","37226"
"37226-2018","2018","Defenders of Wildlife","rlevich@defenders.org","206-508-6802","1402 3rd Ave","Seattle","WA","98101","US","1600","444.37","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2044.37","52727","37226"
"37226-2019","2019","Defenders of Wildlife","rlevich@defenders.org","206-508-6802","1402 3rd Ave","Seattle","WA","98101","US","2950","312.21","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3262.21","64175","37226"
"16088-2021","2021","AMAZON.COM SERVICES LLC","guyp@amazon.com","206-979-2797","2121 7th Ave","Seattle","WA","98121","US","408788.38","237643.45","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","646431.83","88850","16088"
"16182-2022","2022","BASEBALL CLUB OF SEATTLE (SEATTLE MARINERS)","frivera@mariners.com","(206) 346-4154","PO BOX 4100","SEATTLE","WA","98194","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16182"
"16188-2021","2021","BENTON PUD","marshalj@Bentonpud.org","(509) 582-1245","2127 W 10TH AVE","KENNEWICK","WA","99336","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16188"
"16204-2018","2018","WA ALLIANCE OF BOYS & GIRLS CLUB","kmiltimore@washingtonclubs.org","360-550-8511","P.O. Box 1774","Olympia","WA","98507","US","42669","576.13","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","41826.13","51735","16204"
"16204-2017","2017","WA ALLIANCE OF BOYS & GIRLS CLUB","kmiltimore@washingtonclubs.org","360-550-8511","P.O. Box 1774","Olympia","WA","98507","US","48650.4","706.12","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","48000.00","65.34","65.34","40144","16204"
"16212-2022","2022","BUCHHOLZ FARMS","robert@buchholzfarms.com",,"120 state ave ne #150","Olympia","WA","98501","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16212"
"16219-2016","2016","CALTEX PROTECTIVE COATINGS","invalid@invalid.com",,"7455 NATURAL BRIDGE CAVERNS RD","SCHERTZ","TX","78154","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16219"
"16220-2016","2016","CAMPION ADVOCACY FUND","CSavage@CAMPIONADVOCACYFUND.ORG","(206) 686-5313","1904 3RD AVE STE 405","SEATTLE","WA","98101","US","21600","100897.71","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","21600.00","100777.71","100777.71","30883","16220"
"16216-2022","2022","BLDG OWNERS & MANAGERS ASSN OF KING CO","RKAUFFMAN@BOMASEATTLE.ORG","(206) 622-8924","1420 5TH AVE #1250","SEATTLE","WA","98101","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16216"
"16216-2021","2021","BLDG OWNERS & MANAGERS ASSN OF KING CO","RKAUFFMAN@BOMASEATTLE.ORG","(206) 622-8924","1420 5TH AVE #1250","SEATTLE","WA","98101","US","52800","732.06","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","53532.06","88976","16216"
"16216-2020","2020","BLDG OWNERS & MANAGERS ASSN OF KING CO","RKAUFFMAN@BOMASEATTLE.ORG","(206) 622-8924","1420 5TH AVE #1250","SEATTLE","WA","98101","US","46210","192.41","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","46402.41","75197","16216"
"16220-2022","2022","CAMPION ADVOCACY FUND","CSavage@CAMPIONADVOCACYFUND.ORG","(206) 686-5313","1904 3RD AVE STE 405","SEATTLE","WA","98101","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16220"
"16220-2020","2020","CAMPION ADVOCACY FUND","CSavage@CAMPIONADVOCACYFUND.ORG","(206) 686-5313","1904 3RD AVE STE 405","SEATTLE","WA","98101","US","21600","342.27","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","85000.00","0.00","0.00","106942.27","74763","16220"
"16227-2020","2020","CAPITAL MEDICAL CENTER","JIM.GEIST@CAPELLAHEALTH.COM","(360) 956-2550","3900 CAPITAL MALL DR SW","OLYMPIA","WA","98502","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16227"
"16227-2016","2016","CAPITAL MEDICAL CENTER","JIM.GEIST@CAPELLAHEALTH.COM","(360) 956-2550","3900 CAPITAL MALL DR SW","OLYMPIA","WA","98502","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16227"
"16406-2021","2021","EDUCATIONAL SERVICE DISTRICT 105","kevin.chase@esd105.org","509-454-5314","33 SOUTH 2ND AVE","YAKIMA","WA","98902","US","44499.96","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","42999.96","89250","16406"
"16231-2021","2021","CARMAX AUTO SUPERSTORES, INC","tyler_kidd@carmax.com","8047470422","12800 TUCKAHOE CREEK PKWAY","RICHMOND","VA","23238","US","48000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","48000","88399","16231"
"16240-2020","2020","CATTLE PRODUCERS OF WA","rsnielsenranch@gmail.com","(509) 675-2608","1823 Rickey Canyon Road","Rice","WA","99167","US","1000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1000","79428","16240"
"16245-2022","2022","CENTRAL PUGET SOUND REGIONAL TRANSIT AUTHORITY / SOUND TRANSIT","alex.soldano@soundtransit.org","206-398-5000","401 S JACKSON ST","SEATTLE","WA","98104","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16245"
"16249-2022","2022","CERTIFIED ELECTRICAL WORKERS OF WA","Lois@ibew46.com","(253) 395-6524","19802 62nd Ave S #105","Kent","WA","98032","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16249"
"38316-2017","2017","Recompose","katrina@recompose.life","206-551-4563","202 13th Avenue East","Seattle","WA","98102","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1000.00","0.00","0","40073","38316"
"38866-2019","2019","YWCA Pierce County","kwhite@ywcapiercecounty.org","2532724181","405 Broadway","Tacoma","WA","98402","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","78641","38866"
"17096-2016","2016","Delta Dental of WA","SPICKARD@DELTADENTALWA.COM","(206) 528-2304","400 Fairview Ave N, #800","SEATTLE","WA","98109","US","127269","10123.79","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","141150.00","0.00","0.00","278542.79","30817","17096"
"17179-2016","2016","WA RESTAURANT ASSN","TERANP@WARESTAURANT.ORG","(360) 956-7279","510 PLUM ST SE STE 200","OLYMPIA","WA","985011587","US","244985.5","45888.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","270393.35","46286.28","46286.28","30087","17179"
"25655-2016","2016","2018 Special Olympics USA Games","bknox@specialolympicsusagames.org",,"2101 4th Ave #910","Seattle","WA","98121","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"25655"
"26557-2022","2022","WA Hospitality Assn","teranp@wahospitality.org","360-956-7279","510 Plum St","Olympia","WA","98501","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"26557"
"16282-2022","2022","CITY OF FEDERAL WAY","ade.ariwoola@cityoffederalway.com",,"PO BOX 9718","FEDERAL WAY","WA","980639718","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16282"
"38866-2018","2018","YWCA Pierce County","kwhite@ywcapiercecounty.org","2532724181","405 Broadway","Tacoma","WA","98402","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","53047","38866"
"16937-2021","2021","SPECIAL OLYMPICS WA","msinay@sowa.org","206-900-5414","2815 2nd Ave","SEATTLE","WA","98121","US","24000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","24000","90370","16937"
"37226-2020","2020","Defenders of Wildlife","rlevich@defenders.org","206-508-6802","1402 3rd Ave","Seattle","WA","98101","US","2200","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2200","75277","37226"
"41058-2021","2021","Plumbing-Heating-Cooling Contractors of Washington","tami@wapdco.com","2539736584","3903 SW Hudson Street","Seattle","WA","98146","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","87162","41058"
"16937-2020","2020","SPECIAL OLYMPICS WA","msinay@sowa.org","206-900-5414","2815 2nd Ave","SEATTLE","WA","98121","US","24000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","24000","79128","16937"
"78674-2021","2021","Washington Association of Land Trusts","info@walandtrusts.org",,"PO Box 2001","Seattle","WA","98111","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","7200.00","0.00","0","88914","78674"
"50664-2021","2021","First 5 FUNdamentals","susanb@first5fundamentals.org","253-242-3005","1501 Pacific Ave, Suite 203","Tacoma","WA","98402","US","13671.87","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","13671.87","88940","50664"
"17076-2022","2022","WA ASSN OF CONSERVATION DISTRICTS","rbaye@wadistricts.org","3609995151","1219 11th Ave SE","Olympia","WA","98501","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"17076"
"16789-2018","2018","PLANNED PARENTHOOD ALLIANCE ADVOCATES","jennifer.allen@ppallianceadvocates.org","(206) 328-7735","2001 E MADISON ST","SEATTLE","WA","981222959","US","5242.610000000001","63900.82","0.00","0.00","0.00","0.00","0.00","0.00","0.00","43845.78","0.00","0.00","0.00","0.00","0.00","112989.21","52581","16789"
"16241-2018","2018","CENTER FOR CHILDREN & YOUTH JUSTICE","helledge@ccyj.org","(206) 696-7503","300 Elliott Ave W","SEATTLE","WA","98119","US","174.28","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","174.28","50343","16241"
"16316-2021","2021","CITY OF SEATAC","kmoore@seatacwa.gov","206-973-4812","4800 S 188TH ST","SEATAC","WA","981888605","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16316"
"26557-2021","2021","WA Hospitality Assn","teranp@wahospitality.org","360-956-7279","510 Plum St","Olympia","WA","98501","US","316920.25","79028.79","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","395949.04","89535","26557"
"26557-2020","2020","WA Hospitality Assn","teranp@wahospitality.org","360-956-7279","510 Plum St","Olympia","WA","98501","US","279063","19065.64","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","298128.64","76588","26557"
"26557-2019","2019","WA Hospitality Assn","teranp@wahospitality.org","360-956-7279","510 Plum St","Olympia","WA","98501","US","246463","24756.09","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","271219.08999999997","64889","26557"
"16344-2022","2022","COMCAST CABLE COMMUNICATIONS","jmannion@skadden.com","(425) 741-5750","15815 25TH AVE W","LYNNWOOD","WA","98087","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16344"
"16351-2018","2018","COMMUNITIES IN SCHOOLS OF WA","jeannie@ciswa.org","(253) 248-1991","1010 S 336TH ST STE 205","FEDERAL WAY","WA","98003-7354","US","15000","21","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15021","51754","16351"
"16357-2016","2016","CONSOLIDATED BOOKKEEPING & MANAGEMENT SERVICES INC","AEQ3100@AOL.COM",,"PO BOX 2602","SEATTLE","WA","98111","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16357"
"16374-2019","2019","CRAFT3","compliance@craft3.org","888-231-2170","409 Maynard Ave. S, Suite 200","SEATTLE","WA","98104","US","1674.25","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1674.25","62818","16374"
"16382-2017","2017","DB3","DAN@DB3CORP.COM",,"2415 AIRPORT WAY S","SEATTLE","WA","98134","US","13000","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","13000","41396","16382"
"16386-2022","2022","DENTA QUEST","kristin.laroche@improvingoralhealth.com","(617) 886-1458","465 MEDFORD ST","BOSTON","MA","02129","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16386"
"16643-2018","2018","Moneytree, Inc.","mindy.thieschafer@moneytreeinc.com","2066764346","820 SW 34th St, Suite D","Renton","WA","98057","US","43617","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","43617","52061","16643"
"16401-2020","2020","EAZE","david.mack@stateandfed.com","714-801-3380","4 Embarcadero Center #1500","SAN FRANCISCO","CA","94111","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","67015","16401"
"16401-2019","2019","EAZE","david.mack@stateandfed.com","714-801-3380","4 Embarcadero Center #1500","SAN FRANCISCO","CA","94111","US","51000","1724.8899999999999","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","47724.89","64606","16401"
"16401-2018","2018","EAZE","david.mack@stateandfed.com","714-801-3380","4 Embarcadero Center #1500","SAN FRANCISCO","CA","94111","US","36500","97.48","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","36597.48","52826","16401"
"16402-2022","2022","EBAY INC","russ.miller@millerpoliticallaw.com","6504018735","2065 HAMILTON AVE","SAN JOSE","CA","95125","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16402"
"16402-2021","2021","EBAY INC","russ.miller@millerpoliticallaw.com","6504018735","2065 HAMILTON AVE","SAN JOSE","CA","95125","US","66000","114.44","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","66114.44","88591","16402"
"16402-2020","2020","EBAY INC","russ.miller@millerpoliticallaw.com","6504018735","2065 HAMILTON AVE","SAN JOSE","CA","95125","US","66000","33.21","2000.00","0.00","0.00","2460.24","0.00","0.00","0.00","0.00","0.00","0.00","2000.00","0.00","0.00","72493.45000000001","76700","16402"
"16402-2019","2019","EBAY INC","russ.miller@millerpoliticallaw.com","6504018735","2065 HAMILTON AVE","SAN JOSE","CA","95125","US","66000","92.25","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","66092.25","64765","16402"
"16409-2016","2016","ELEVATOR INDUSTRY WORK PRESERVATION FUND","RICKBENDER@GMAIL.COM",,"7154 COLUMBIA GATEWAY DR","COLUMBIA","MD","21046","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16409"
"16413-2019","2019","EMPIRE HEALTH FOUNDATION","colleen@empirehealthfoundation.org","509-315-1259","PO BOX 244","SPOKANE","WA","99210","US","11400","3250","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","14650","63049","16413"
"16413-2018","2018","EMPIRE HEALTH FOUNDATION","colleen@empirehealthfoundation.org","509-315-1259","PO BOX 244","SPOKANE","WA","99210","US","8138","400","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8538","50147","16413"
"16413-2017","2017","EMPIRE HEALTH FOUNDATION","colleen@empirehealthfoundation.org","509-315-1259","PO BOX 244","SPOKANE","WA","99210","US","8286.47","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8286.47","39703","16413"
"16404-2018","2018","EDUCATION MANAGEMENT CORP","bhenke@EDMC.EDU","(412) 918-5498","210 6TH AVE 33RD FLOOR","PITTSBURGH","PA","15222","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16404"
"26557-2018","2018","WA Hospitality Assn","teranp@wahospitality.org","360-956-7279","510 Plum St","Olympia","WA","98501","US","241477.38","28219.48","0.00","0.00","0.00","830.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","288012.99","17001.73","17832.239999999998","50954","26557"
"26557-2017","2017","WA Hospitality Assn","teranp@wahospitality.org","360-956-7279","510 Plum St","Olympia","WA","98501","US","292113","14421.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","262615.00","26085.20","26085.2","41589","26557"
"17030-2021","2021","VERIZON","CHRISTINE.BECERRA@VERIZON.COM","70935131334","201 SPEAR ST","SAN FRANCISCO","CA","94102","US","192000","11504.460000000001","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","120000.00","46318.99","46318.99","87702","17030"
"16413-2022","2022","EMPIRE HEALTH FOUNDATION","colleen@empirehealthfoundation.org","509-315-1259","PO BOX 244","SPOKANE","WA","99210","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16413"
"16415-2016","2016","WA ENGAGE","ROSE@WAENGAGE.COM",,"115 CLEVELAND AVE SE","OLYMPIA","WA","98501","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16415"
"16422-2016","2016","EVERETT CLINIC","Ann.tinker@uhg.com","(702) 242-7191","3901 HOYT AVE","EVERETT","WA","98201","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16422"
"16423-2017","2017","EVERGREEN SCHOOL DIST #114","lori.strohl@evergreenps.org","(360) 604-4005","13501 NE 28th St.","Vancouver","WA","98682","US","53274.35","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","53274.35","41393","16423"
"16423-2016","2016","EVERGREEN SCHOOL DIST #114","lori.strohl@evergreenps.org","(360) 604-4005","13501 NE 28th St.","Vancouver","WA","98682","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16423"
"16425-2017","2017","EVICORE HEALTHCARE","MATTHEW.NESS@EVICORE.COM","(615) 517-0501","400 BUCKWALER PL BLVD","BLUFFTON","SC","29910","US","67500.04","78.47","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","67578.51","41495","16425"
"16432-2016","2016","FAITH ACTION NETWORK","DEGOOYER@FANWA.ORG","(206) 625-9790","3720 AIRPORT WAY S","SEATTLE","WA","981342217","US","6651.280000000001","2646.98","0.00","0.00","0.00","0.00","0.00","952.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10250.26","30375","16432"
"16434-2022","2022","FAMILY WINERIES OF WA ST","info@leonyscellars.com","360-500-9942","1626 Railroad St","Enumclaw","WA","98022","US","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0",,"16434"
