"schoolyear","esd","countynumber","county","countydistrictnumber","district","performance_indicator_number","performance_indicator_name","number_of_students_in_the","number_of_students_in_the_1","state_adjusted_level_of","district_negotiated_target","actual_level_of_performance","met_90_of_adjusted_level"
"2009-10","Educational Service District 101","10","Ferry","10003","Keller School District","1S2","Academic Attainment - Mathematics",,,,,,
"2009-10","Educational Service District 101","10","Ferry","10003","Keller School District","2S1","Technical Skill Attainment",,,,,,
"2009-10","Educational Service District 101","10","Ferry","10003","Keller School District","3S1","Secondary School Completion",,,,,,
"2009-10","Educational Service District 101","10","Ferry","10003","Keller School District","4S1","Student Graduation Rates",,,,,,
"2009-10","Educational Service District 101","10","Ferry","10003","Keller School District","5S1","Secondary Placement",,,,,,
"2009-10","Educational Service District 101","10","Ferry","10003","Keller School District","6S1","Nontraditional Participation",,,,,,
"2009-10","Educational Service District 101","10","Ferry","10003","Keller School District","6S2","Nontraditional Completion",,,,,,
"2009-10","Educational Service District 112","8","Cowlitz","8458","Kelso School District","1S1","Academic Attainment - Reading/Language Arts","86","96","74.30",,"89.58","Y"
"2009-10","Educational Service District 112","8","Cowlitz","8458","Kelso School District","1S2","Academic Attainment - Mathematics","47","95","62.40","38.30","49.47","Y"
"2009-10","Educational Service District 112","8","Cowlitz","8458","Kelso School District","2S1","Technical Skill Attainment","0","25","38.62",,"0.00","N"
"2009-10","Educational Service District 112","8","Cowlitz","8458","Kelso School District","3S1","Secondary School Completion","97","104","87.25",,"93.27","Y"
"2009-10","Educational Service District 112","8","Cowlitz","8458","Kelso School District","4S1","Student Graduation Rates","97","101","73.00",,"96.04","Y"
"2009-10","Educational Service District 112","8","Cowlitz","8458","Kelso School District","5S1","Secondary Placement","70","121","74.86",,"57.85","N"
"2009-10","Educational Service District 112","8","Cowlitz","8458","Kelso School District","6S1","Nontraditional Participation","562","1242","26.25",,"45.25","Y"
"2009-10","Educational Service District 112","8","Cowlitz","8458","Kelso School District","6S2","Nontraditional Completion","38","78","34.25",,"48.72","Y"
"2009-10","Educational Service District 123","3","Benton","3017","Kennewick School District","1S1","Academic Attainment - Reading/Language Arts","262","296","74.30",,"88.51","Y"
"2009-10","Educational Service District 123","3","Benton","3017","Kennewick School District","1S2","Academic Attainment - Mathematics","192","294","62.40",,"65.31","Y"
"2009-10","Educational Service District 123","3","Benton","3017","Kennewick School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 123","3","Benton","3017","Kennewick School District","3S1","Secondary School Completion","291","317","87.25",,"91.80","Y"
"2009-10","Educational Service District 123","3","Benton","3017","Kennewick School District","4S1","Student Graduation Rates","282","376","73.00","55.00","75.00","Y"
"2009-10","Educational Service District 123","3","Benton","3017","Kennewick School District","5S1","Secondary Placement","144","243","74.86",,"59.26","N"
"2009-10","Educational Service District 123","3","Benton","3017","Kennewick School District","6S1","Nontraditional Participation","1488","2840","26.25",,"52.39","Y"
"2009-10","Educational Service District 123","3","Benton","3017","Kennewick School District","6S2","Nontraditional Completion","72","166","34.25","21.00","43.37","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17415","Kent School District","1S1","Academic Attainment - Reading/Language Arts","682","762","74.30","61.50","89.50","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17415","Kent School District","1S2","Academic Attainment - Mathematics","477","759","62.40","43.60","62.85","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17415","Kent School District","2S1","Technical Skill Attainment","0","152","38.62","4.88","0.00","N"
"2009-10","Puget Sound Educational Service District 121","17","King","17415","Kent School District","3S1","Secondary School Completion","736","856","87.25","84.78","85.98","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17415","Kent School District","4S1","Student Graduation Rates","734","983","73.00","69.00","74.67","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17415","Kent School District","5S1","Secondary Placement","626","938","74.86","75.33","66.74","N"
"2009-10","Puget Sound Educational Service District 121","17","King","17415","Kent School District","6S1","Nontraditional Participation","2736","5627","26.25","28.00","48.62","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17415","Kent School District","6S2","Nontraditional Completion","224","517","34.25","38.96","43.33","Y"
"2009-10","Educational Service District 101","33","Stevens","33212","Kettle Falls School District","1S1","Academic Attainment - Reading/Language Arts","29","32","74.30",,"90.63","Y"
"2009-10","Educational Service District 101","33","Stevens","33212","Kettle Falls School District","1S2","Academic Attainment - Mathematics","18","32","62.40",,"56.25","Y"
"2009-10","Educational Service District 101","33","Stevens","33212","Kettle Falls School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","33","Stevens","33212","Kettle Falls School District","3S1","Secondary School Completion","31","33","87.25",,"93.94","Y"
"2009-10","Educational Service District 101","33","Stevens","33212","Kettle Falls School District","4S1","Student Graduation Rates","31","33","73.00",,"93.94","Y"
"2009-10","Educational Service District 101","33","Stevens","33212","Kettle Falls School District","5S1","Secondary Placement","16","24","74.86",,"66.67","N"
"2009-10","Educational Service District 101","33","Stevens","33212","Kettle Falls School District","6S1","Nontraditional Participation","98","227","26.25",,"43.17","Y"
"2009-10","Educational Service District 101","33","Stevens","33212","Kettle Falls School District","6S2","Nontraditional Completion","14","22","34.25",,"63.64","Y"
"2009-10","Educational Service District 123","3","Benton","3052","Kiona-Benton City School District","1S1","Academic Attainment - Reading/Language Arts","8","14","74.30","NR","57.14","NR"
"2009-10","Educational Service District 123","3","Benton","3052","Kiona-Benton City School District","1S2","Academic Attainment - Mathematics","0","12","62.40","NR","0.00","NR"
"2009-10","Educational Service District 123","3","Benton","3052","Kiona-Benton City School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 123","3","Benton","3052","Kiona-Benton City School District","3S1","Secondary School Completion","17","18","87.25","NR","94.44","NR"
"2009-10","Educational Service District 123","3","Benton","3052","Kiona-Benton City School District","4S1","Student Graduation Rates","17","18","73.00","NR","94.44","NR"
"2009-10","Educational Service District 123","3","Benton","3052","Kiona-Benton City School District","5S1","Secondary Placement","20","35","74.86","74.30","57.14","N"
"2009-10","Educational Service District 123","3","Benton","3052","Kiona-Benton City School District","6S1","Nontraditional Participation","306","453","26.25","26.00","67.55","Y"
"2009-10","Educational Service District 123","3","Benton","3052","Kiona-Benton City School District","6S2","Nontraditional Completion","28","40","34.25","34.00","70.00","Y"
"2009-10","Educational Service District 105","19","Kittitas","19403","Kittitas School District","1S1","Academic Attainment - Reading/Language Arts",,,,,,
"2009-10","Educational Service District 105","19","Kittitas","19403","Kittitas School District","1S2","Academic Attainment - Mathematics",,,,,,
"2009-10","Educational Service District 105","19","Kittitas","19403","Kittitas School District","2S1","Technical Skill Attainment",,,,,,
"2009-10","Educational Service District 105","19","Kittitas","19403","Kittitas School District","3S1","Secondary School Completion",,,,,,
"2009-10","Educational Service District 105","19","Kittitas","19403","Kittitas School District","4S1","Student Graduation Rates","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 105","19","Kittitas","19403","Kittitas School District","5S1","Secondary Placement",,,,,,
"2009-10","Educational Service District 105","19","Kittitas","19403","Kittitas School District","6S1","Nontraditional Participation",,,,,,
"2009-10","Educational Service District 105","19","Kittitas","19403","Kittitas School District","6S2","Nontraditional Completion",,,,,,
"2009-10","Educational Service District 112","20","Klickitat","20402","Klickitat School District","1S1","Academic Attainment - Reading/Language Arts",,,,,,
"2009-10","Educational Service District 112","20","Klickitat","20402","Klickitat School District","1S2","Academic Attainment - Mathematics",,,,,,
"2009-10","Educational Service District 112","20","Klickitat","20402","Klickitat School District","2S1","Technical Skill Attainment",,,,,,
"2009-10","Educational Service District 112","20","Klickitat","20402","Klickitat School District","3S1","Secondary School Completion",,,,,,
"2009-10","Educational Service District 112","20","Klickitat","20402","Klickitat School District","4S1","Student Graduation Rates","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 112","20","Klickitat","20402","Klickitat School District","5S1","Secondary Placement",,,,,,
"2009-10","Educational Service District 112","20","Klickitat","20402","Klickitat School District","6S1","Nontraditional Participation",,,,,,
"2009-10","Educational Service District 112","20","Klickitat","20402","Klickitat School District","6S2","Nontraditional Completion",,,,,,
"2009-10","Educational Service District 112","6","Clark","6101","La Center School District","1S1","Academic Attainment - Reading/Language Arts","15","21","74.30",,"71.43","Y"
"2009-10","Educational Service District 112","6","Clark","6101","La Center School District","1S2","Academic Attainment - Mathematics","9","21","62.40",,"42.86","N"
"2009-10","Educational Service District 112","6","Clark","6101","La Center School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 112","6","Clark","6101","La Center School District","3S1","Secondary School Completion","19","24","87.25",,"79.17","Y"
"2009-10","Educational Service District 112","6","Clark","6101","La Center School District","4S1","Student Graduation Rates","19","34","73.00",,"55.88","N"
"2009-10","Educational Service District 112","6","Clark","6101","La Center School District","5S1","Secondary Placement","22","37","74.86",,"59.46","N"
"2009-10","Educational Service District 112","6","Clark","6101","La Center School District","6S1","Nontraditional Participation","189","348","26.25",,"54.31","Y"
"2009-10","Educational Service District 112","6","Clark","6101","La Center School District","6S2","Nontraditional Completion","8","17","34.25","NR","47.06","NR"
"2009-10","Northwest Educational Service District 189","29","Skagit","29311","La Conner School District","1S1","Academic Attainment - Reading/Language Arts",,,,,,
"2009-10","Northwest Educational Service District 189","29","Skagit","29311","La Conner School District","1S2","Academic Attainment - Mathematics",,,,,,
"2009-10","Northwest Educational Service District 189","29","Skagit","29311","La Conner School District","2S1","Technical Skill Attainment",,,,,,
"2009-10","Northwest Educational Service District 189","29","Skagit","29311","La Conner School District","3S1","Secondary School Completion",,,,,,
"2009-10","Northwest Educational Service District 189","29","Skagit","29311","La Conner School District","4S1","Student Graduation Rates","NR","NR","NR","NR","NR","NR"
"2009-10","Northwest Educational Service District 189","29","Skagit","29311","La Conner School District","5S1","Secondary Placement",,,,,,
"2009-10","Northwest Educational Service District 189","29","Skagit","29311","La Conner School District","6S1","Nontraditional Participation",,,,,,
"2009-10","Northwest Educational Service District 189","29","Skagit","29311","La Conner School District","6S2","Nontraditional Completion",,,,,,
"2009-10","Educational Service District 101","38","Whitman","38126","LaCrosse School District","1S1","Academic Attainment - Reading/Language Arts",,,,,,
"2009-10","Educational Service District 101","38","Whitman","38126","LaCrosse School District","1S2","Academic Attainment - Mathematics",,,,,,
"2009-10","Educational Service District 101","38","Whitman","38126","LaCrosse School District","2S1","Technical Skill Attainment",,,,,,
"2009-10","Educational Service District 101","38","Whitman","38126","LaCrosse School District","3S1","Secondary School Completion",,,,,,
"2009-10","Educational Service District 101","38","Whitman","38126","LaCrosse School District","4S1","Student Graduation Rates",,,,,,
"2009-10","Educational Service District 101","38","Whitman","38126","LaCrosse School District","5S1","Secondary Placement",,,,,,
"2009-10","Educational Service District 101","38","Whitman","38126","LaCrosse School District","6S1","Nontraditional Participation",,,,,,
"2009-10","Educational Service District 101","38","Whitman","38126","LaCrosse School District","6S2","Nontraditional Completion",,,,,,
"2009-10","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","1S1","Academic Attainment - Reading/Language Arts","37","39","74.30","61.50","94.87","Y"
"2009-10","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","1S2","Academic Attainment - Mathematics","25","37","62.40","43.60","67.57","Y"
"2009-10","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","3S1","Secondary School Completion","40","42","87.25","86.00","95.24","Y"
"2009-10","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","4S1","Student Graduation Rates","40","42","73.00","70.00","95.24","Y"
"2009-10","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","5S1","Secondary Placement","24","52","74.86","74.36","46.15","N"
"2009-10","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","6S1","Nontraditional Participation","370","427","26.25","26.00","86.65","Y"
"2009-10","North Central Educational Service District 171","4","Chelan","4129","Lake Chelan School District","6S2","Nontraditional Completion","44","53","34.25","34.00","83.02","Y"
"2009-10","Capital Region ESD 113","14","Grays Harbor","14097","Lake Quinault School District","1S1","Academic Attainment - Reading/Language Arts","NR","NR","NR","NR","NR","NR"
"2009-10","Capital Region ESD 113","14","Grays Harbor","14097","Lake Quinault School District","1S2","Academic Attainment - Mathematics","NR","NR","NR","NR","NR","NR"
"2009-10","Capital Region ESD 113","14","Grays Harbor","14097","Lake Quinault School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Capital Region ESD 113","14","Grays Harbor","14097","Lake Quinault School District","3S1","Secondary School Completion","NR","NR","NR","NR","NR","NR"
"2009-10","Capital Region ESD 113","14","Grays Harbor","14097","Lake Quinault School District","4S1","Student Graduation Rates","NR","NR","NR","NR","NR","NR"
"2009-10","Capital Region ESD 113","14","Grays Harbor","14097","Lake Quinault School District","5S1","Secondary Placement","5","14","74.86","NR","35.71","NR"
"2009-10","Capital Region ESD 113","14","Grays Harbor","14097","Lake Quinault School District","6S1","Nontraditional Participation","38","80","26.25","28.00","47.50","Y"
"2009-10","Capital Region ESD 113","14","Grays Harbor","14097","Lake Quinault School District","6S2","Nontraditional Completion","NR","NR","NR","NR","NR","NR"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31004","Lake Stevens School District","1S1","Academic Attainment - Reading/Language Arts","212","238","74.30","61.50","89.08","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31004","Lake Stevens School District","1S2","Academic Attainment - Mathematics","137","239","62.40","43.60","57.32","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31004","Lake Stevens School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31004","Lake Stevens School District","3S1","Secondary School Completion","236","263","87.25","84.70","89.73","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31004","Lake Stevens School District","4S1","Student Graduation Rates","236","333","73.00",,"70.87","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31004","Lake Stevens School District","5S1","Secondary Placement","204","334","74.86",,"61.08","N"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31004","Lake Stevens School District","6S1","Nontraditional Participation","612","1289","26.25",,"47.48","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31004","Lake Stevens School District","6S2","Nontraditional Completion","128","244","34.25",,"52.46","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","1S1","Academic Attainment - Reading/Language Arts","189","208","74.30",,"90.87","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","1S2","Academic Attainment - Mathematics","148","205","62.40",,"72.20","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","3S1","Secondary School Completion","218","229","87.25",,"95.20","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","4S1","Student Graduation Rates","218","241","73.00",,"90.46","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","5S1","Secondary Placement","233","342","74.86",,"68.13","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","6S1","Nontraditional Participation","1643","3135","26.25",,"52.41","Y"
"2009-10","Puget Sound Educational Service District 121","17","King","17414","Lake Washington School District","6S2","Nontraditional Completion","74","120","34.25",,"61.67","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31306","Lakewood School District","1S1","Academic Attainment - Reading/Language Arts","66","78","74.30",,"84.62","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31306","Lakewood School District","1S2","Academic Attainment - Mathematics","45","76","62.40",,"59.21","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31306","Lakewood School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31306","Lakewood School District","3S1","Secondary School Completion","73","80","87.25",,"91.25","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31306","Lakewood School District","4S1","Student Graduation Rates","73","85","73.00",,"85.88","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31306","Lakewood School District","5S1","Secondary Placement","44","65","74.86",,"67.69","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31306","Lakewood School District","6S1","Nontraditional Participation","120","295","26.25",,"40.68","Y"
"2009-10","Northwest Educational Service District 189","31","Snohomish","31306","Lakewood School District","6S2","Nontraditional Completion","8","28","34.25",,"28.57","N"
"2009-10","Educational Service District 101","38","Whitman","38264","Lamont School District","1S1","Academic Attainment - Reading/Language Arts",,,,,,
"2009-10","Educational Service District 101","38","Whitman","38264","Lamont School District","1S2","Academic Attainment - Mathematics",,,,,,
"2009-10","Educational Service District 101","38","Whitman","38264","Lamont School District","2S1","Technical Skill Attainment",,,,,,
"2009-10","Educational Service District 101","38","Whitman","38264","Lamont School District","3S1","Secondary School Completion",,,,,,
"2009-10","Educational Service District 101","38","Whitman","38264","Lamont School District","4S1","Student Graduation Rates",,,,,,
"2009-10","Educational Service District 101","38","Whitman","38264","Lamont School District","5S1","Secondary Placement",,,,,,
"2009-10","Educational Service District 101","38","Whitman","38264","Lamont School District","6S1","Nontraditional Participation",,,,,,
"2009-10","Educational Service District 101","38","Whitman","38264","Lamont School District","6S2","Nontraditional Completion",,,,,,
"2009-10","Educational Service District 101","32","Spokane","32362","Liberty School District","1S1","Academic Attainment - Reading/Language Arts","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","32","Spokane","32362","Liberty School District","1S2","Academic Attainment - Mathematics","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","32","Spokane","32362","Liberty School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","32","Spokane","32362","Liberty School District","3S1","Secondary School Completion","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","32","Spokane","32362","Liberty School District","4S1","Student Graduation Rates","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","32","Spokane","32362","Liberty School District","5S1","Secondary Placement","14","16","74.86","NR","87.50","NR"
"2009-10","Educational Service District 101","32","Spokane","32362","Liberty School District","6S1","Nontraditional Participation","93","156","26.25",,"59.62","Y"
"2009-10","Educational Service District 101","32","Spokane","32362","Liberty School District","6S2","Nontraditional Completion","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","1","Adams","1158","Lind School District","1S1","Academic Attainment - Reading/Language Arts","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","1","Adams","1158","Lind School District","1S2","Academic Attainment - Mathematics","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","1","Adams","1158","Lind School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","1","Adams","1158","Lind School District","3S1","Secondary School Completion","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","1","Adams","1158","Lind School District","4S1","Student Graduation Rates","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","1","Adams","1158","Lind School District","5S1","Secondary Placement","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 101","1","Adams","1158","Lind School District","6S1","Nontraditional Participation","43","77","26.25",,"55.84","Y"
"2009-10","Educational Service District 101","1","Adams","1158","Lind School District","6S2","Nontraditional Completion","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 112","8","Cowlitz","8122","Longview School District","1S1","Academic Attainment - Reading/Language Arts","116","132","74.30",,"87.88","Y"
"2009-10","Educational Service District 112","8","Cowlitz","8122","Longview School District","1S2","Academic Attainment - Mathematics","75","134","62.40",,"55.97","N"
"2009-10","Educational Service District 112","8","Cowlitz","8122","Longview School District","2S1","Technical Skill Attainment","NR","NR","NR","NR","NR","NR"
"2009-10","Educational Service District 112","8","Cowlitz","8122","Longview School District","3S1","Secondary School Completion","144","154","87.25",,"93.51","Y"
"2009-10","Educational Service District 112","8","Cowlitz","8122","Longview School District","4S1","Student Graduation Rates","143","159","73.00",,"89.94","Y"
"2009-10","Educational Service District 112","8","Cowlitz","8122","Longview School District","5S1","Secondary Placement","90","165","74.86",,"54.55","N"
"2009-10","Educational Service District 112","8","Cowlitz","8122","Longview School District","6S1","Nontraditional Participation","299","903","26.25",,"33.11","Y"
"2009-10","Educational Service District 112","8","Cowlitz","8122","Longview School District","6S2","Nontraditional Completion","20","76","34.25",,"26.32","N"
"2009-10","Educational Service District 101","33","Stevens","33183","Loon Lake School District","1S1","Academic Attainment - Reading/Language Arts",,,,,,
"2009-10","Educational Service District 101","33","Stevens","33183","Loon Lake School District","1S2","Academic Attainment - Mathematics",,,,,,
"2009-10","Educational Service District 101","33","Stevens","33183","Loon Lake School District","2S1","Technical Skill Attainment",,,,,,
"2009-10","Educational Service District 101","33","Stevens","33183","Loon Lake School District","3S1","Secondary School Completion",,,,,,
"2009-10","Educational Service District 101","33","Stevens","33183","Loon Lake School District","4S1","Student Graduation Rates",,,,,,
