"id","report_number","origin","filer_id","filer_name","type","funding_source_id","funding_source","filing_period","receipt_date","employer_id","employer_name","compensation","sub_lobbyist_compensation","net_compensation","personal_expenses","entertainment","contributions","advertising","political_ads","other","total_expenses","net_total","employment_registration_id","employment_type","contractor_id","contractor_name","url"
"93483-19613","93483","FE","17960","JEB C SHEPARD","Employer","19613","WA ST MEDICAL ASSN","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","17261","WA ST MEDICAL ASSN","8000.00","0.00","8000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8000.00","19613","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93483)"
"93483-17960","93483","FE","17960","JEB C SHEPARD","Lobbyist","17960","JEB C SHEPARD (Self)","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93483)"
"93485-73945","93485","FE","73944","Deirdre Smallwood","Employer","73945","BANK OF AMERICA CORP","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","16887","BANK OF AMERICA CORP","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","73945","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93485)"
"93485-73944","93485","FE","73944","Deirdre Smallwood","Lobbyist","73944","Deirdre Smallwood (Self)","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93485)"
"93487-89982","93487","FE","89981","Karen Pillar","Employer","89982","TEAMCHILD","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","16976","TEAMCHILD","17.83","0.00","17.83","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17.83","89982","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93487)"
"93487-89981","93487","FE","89981","Karen Pillar","Lobbyist","89981","Karen Pillar (Self)","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93487)"
"93479-48007","93479","FE","48006","Matthew Landers","Employer","48007","Greater Seattle Business Assn","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","16485","Greater Seattle Business Assn","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","48007","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93479)"
"93479-48006","93479","FE","48006","Matthew Landers","Lobbyist","48006","Matthew Landers (Self)","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93479)"
"93477-18566","93477","FE","17496","DOTY & ASSOC INC*","Employer","18566","ENTERPRISE HOLDINGS LLC","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","16396","ENTERPRISE HOLDINGS LLC","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","18566","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93477)"
"93477-18567","93477","FE","17496","DOTY & ASSOC INC*","Employer","18567","FIRE SPRINKLER ADVISORY BD OF PUGET SOUND","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","16444","FIRE SPRINKLER ADVISORY BD OF PUGET SOUND","2100.00","-1050.00","1050.00","35.00","0.00","0.00","0.00","0.00","0.00","35.00","1085.00","18567","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93477)"
"93477-18568","93477","FE","17496","DOTY & ASSOC INC*","Employer","18568","KITSAP TRANSIT","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","16581","KITSAP TRANSIT","5350.00","0.00","5350.00","35.00","0.00","0.00","0.00","0.00","0.00","35.00","5385.00","18568","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93477)"
"93477-18569","93477","FE","17496","DOTY & ASSOC INC*","Employer","18569","MUCKLESHOOT INDIAN TRIBE","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","16650","MUCKLESHOOT INDIAN TRIBE","9782.50","0.00","9782.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9782.50","18569","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93477)"
"93477-18571","93477","FE","17496","DOTY & ASSOC INC*","Employer","18571","PARATRANSIT SERVICES","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","16762","PARATRANSIT SERVICES","1500.00","0.00","1500.00","35.00","0.00","0.00","0.00","0.00","0.00","35.00","1535.00","18571","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93477)"
"93477-18572","93477","FE","17496","DOTY & ASSOC INC*","Employer","18572","PORT OF BREMERTON","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","16793","PORT OF BREMERTON","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","18572","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93477)"
"93477-18574","93477","FE","17496","DOTY & ASSOC INC*","Employer","18574","WA REFLEXOLOGY ASSN","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","17177","WA REFLEXOLOGY ASSN","250.00","-125.00","125.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","125.00","18574","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93477)"
"93477-18575","93477","FE","17496","DOTY & ASSOC INC*","Employer","18575","WA ST BAIL AGENTS ASSN","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","17221","WA ST BAIL AGENTS ASSN","2500.00","0.00","2500.00","50.00","0.00","0.00","0.00","0.00","0.00","50.00","2550.00","18575","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93477)"
"93477-18577","93477","FE","17496","DOTY & ASSOC INC*","Employer","18577","WA ST ASSN OF FIRE CHIEFS","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","17247","WA ST ASSN OF FIRE CHIEFS","5000.00","-1250.00","3750.00","50.00","0.00","0.00","0.00","0.00","0.00","50.00","3800.00","18577","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93477)"
"93477-30776","93477","FE","17496","DOTY & ASSOC INC*","Employer","30776","CCD Black Diamond Partners LLC","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","30757","CCD Black Diamond Partners LLC","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","30776","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93477)"
"93477-39336","93477","FE","17496","DOTY & ASSOC INC*","Employer","39336","LAMAR ADVERTISING","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","16325","LAMAR ADVERTISING","3500.00","0.00","3500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3500.00","39336","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93477)"
"93477-47136","93477","FE","17496","DOTY & ASSOC INC*","Employer","47136","Lakepointe Covington Inc.","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","46966","Lakepointe Covington Inc.","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","47136","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93477)"
"93477-52099","93477","FE","17496","DOTY & ASSOC INC*","Employer","52099","Sourcewell","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","52067","Sourcewell","3500.00","-1750.00","1750.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1750.00","52099","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93477)"
"93477-59573","93477","FE","17496","DOTY & ASSOC INC*","Employer","59573","Kitsap Mental Health Services","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","59568","Kitsap Mental Health Services","1500.00","-750.00","750.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","750.00","59573","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93477)"
"93477-73925","93477","FE","17496","DOTY & ASSOC INC*","Employer","73925","CENTURYLINK","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","16244","CENTURYLINK","6500.00","-3000.00","3500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3500.00","73925","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93477)"
"93477-80005","93477","FE","17496","DOTY & ASSOC INC*","Employer","80005","GB AUCTIONS, INC ","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","16940","GB AUCTIONS, INC ","1250.00","0.00","1250.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1250.00","80005","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93477)"
"93477-80006","93477","FE","17496","DOTY & ASSOC INC*","Employer","80006","ACTION DD","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","27525","ACTION DD","3000.00","-1500.00","1500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1500.00","80006","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93477)"
"93477-17496","93477","FE","17496","DOTY & ASSOC INC*","Lobbyist","17496","DOTY & ASSOC INC* (Self)","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","750.00","0.00","0.00","0.00","750.00","750.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93477)"
"93484-19613","93484","FE","17960","JEB C SHEPARD","Employer","19613","WA ST MEDICAL ASSN","2022-07-01T00:00:00.000","2022-07-01T00:00:00.000","17261","WA ST MEDICAL ASSN","8000.00","0.00","8000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8000.00","19613","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93484)"
"93484-17960","93484","FE","17960","JEB C SHEPARD","Lobbyist","17960","JEB C SHEPARD (Self)","2022-07-01T00:00:00.000","2022-07-01T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93484)"
"93486-19532","93486","FE","17909","JAMES ""BRIAN"" PUTLER","Employer","19532","BANK OF AMERICA CORP","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","16887","BANK OF AMERICA CORP","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19532","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93486)"
"93486-17909","93486","FE","17909","JAMES ""BRIAN"" PUTLER","Lobbyist","17909","JAMES ""BRIAN"" PUTLER (Self)","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93486)"
"92529-89982","92529","FE","89981","Karen Pillar","Employer","89982","TEAMCHILD","2022-05-01T00:00:00.000","2022-07-01T00:00:00.000","16976","TEAMCHILD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","89982","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/92529)"
"92529-89981","92529","FE","89981","Karen Pillar","Lobbyist","89981","Karen Pillar (Self)","2022-05-01T00:00:00.000","2022-07-01T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/92529)"
"93480-50372","93480","FE","50371","Tom Wolf","Employer","50372","BP AMERICA INC","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","16139","BP AMERICA INC","5500.00","0.00","5500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5500.00","50372","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93480)"
"93480-50371","93480","FE","50371","Tom Wolf","Lobbyist","50371","Tom Wolf (Self)","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","","","0.00","0.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","4000.00","4000.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93480)"
"93489-49269","93489","FE","49268","Russell Gregrey Brown","Employer","49269","WA Assn of Prosecuting Attorneys","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","17164","WA Assn of Prosecuting Attorneys","682.13","0.00","682.13","0.00","0.00","0.00","0.00","0.00","0.00","0.00","682.13","49269","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93489)"
"93489-49268","93489","FE","49268","Russell Gregrey Brown","Lobbyist","49268","Russell Gregrey Brown (Self)","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93489)"
"93488-67851","93488","FE","67771","Stafford Strong","Employer","67851","Charter Communications, Inc.","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","29730","Charter Communications, Inc.","1600.00","0.00","1600.00","496.84","0.00","0.00","0.00","0.00","0.00","496.84","2096.84","67851","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93488)"
"93488-67771","93488","FE","67771","Stafford Strong","Lobbyist","67771","Stafford Strong (Self)","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93488)"
"93490-50205","93490","FE","28264","Randazzo LLC","Employer","50205","Snoqualmie Tribe ","2022-05-01T00:00:00.000","2022-07-02T00:00:00.000","31273","Snoqualmie Tribe ","3500.00","0.00","3500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3500.00","50205","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93490)"
"93490-28264","93490","FE","28264","Randazzo LLC","Lobbyist","28264","Randazzo LLC (Self)","2022-05-01T00:00:00.000","2022-07-02T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93490)"
"83629-48589","83629","FE","48588","Matt Miller","Employer","48589","CHI Franciscan Health","2021-09-01T00:00:00.000","2021-10-08T00:00:00.000","32196","CHI Franciscan Health","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","48589","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/83629)"
"93495-19818","93495","FE","18045","Amber Ulvenes","Employer","19818","MIDWIVES ASSN OF WA STATE","2022-06-01T00:00:00.000","2022-07-03T00:00:00.000","16637","MIDWIVES ASSN OF WA STATE","1500.00","0.00","1500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1500.00","19818","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93495)"
"93495-19820","93495","FE","18045","Amber Ulvenes","Employer","19820","RESOLUTION WA","2022-06-01T00:00:00.000","2022-07-03T00:00:00.000","16856","RESOLUTION WA","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","19820","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93495)"
"93495-28555","93495","FE","18045","Amber Ulvenes","Employer","28555","Kaiser Foundation Health Plan of the Northwest","2022-06-01T00:00:00.000","2022-07-03T00:00:00.000","16569","Kaiser Foundation Health Plan of the Northwest","1350.00","0.00","1350.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1350.00","28555","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93495)"
"93495-35034","93495","FE","18045","Amber Ulvenes","Employer","35034","AMERICAN ACADEMY OF PEDIATRICS-WA CHAPTER","2022-06-01T00:00:00.000","2022-07-03T00:00:00.000","16090","AMERICAN ACADEMY OF PEDIATRICS-WA CHAPTER","3400.00","0.00","3400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3400.00","35034","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93495)"
"93495-48779","93495","FE","18045","Amber Ulvenes","Employer","48779","Kaiser Foundation Health Plan of Washington","2022-06-01T00:00:00.000","2022-07-03T00:00:00.000","30206","Kaiser Foundation Health Plan of Washington","11000.00","0.00","11000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","11000.00","48779","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93495)"
"93481-76462","93481","FE","72202","Cascade AIDS Project","Employer","76462","Cascade AIDS Project","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","76460","Cascade AIDS Project","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","76462","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93481)"
"93481-72202","93481","FE","72202","Cascade AIDS Project","Lobbyist","72202","Cascade AIDS Project (Self)","2022-06-01T00:00:00.000","2022-07-01T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93481)"
"93493-50205","93493","FE","28264","Randazzo LLC","Employer","50205","Snoqualmie Tribe ","2022-06-01T00:00:00.000","2022-07-02T00:00:00.000","31273","Snoqualmie Tribe ","3500.00","0.00","3500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3500.00","50205","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93493)"
"93493-28264","93493","FE","28264","Randazzo LLC","Lobbyist","28264","Randazzo LLC (Self)","2022-06-01T00:00:00.000","2022-07-02T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93493)"
"93495-49486","93495","FE","18045","Amber Ulvenes","Employer","49486","Open Arms Perinatal Services","2022-06-01T00:00:00.000","2022-07-03T00:00:00.000","49474","Open Arms Perinatal Services","1000.00","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1000.00","49486","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93495)"
"93495-72793","93495","FE","18045","Amber Ulvenes","Employer","72793","Compassion & Choices Action Network","2022-06-01T00:00:00.000","2022-07-03T00:00:00.000","72787","Compassion & Choices Action Network","2727.27","0.00","2727.27","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2727.27","72793","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93495)"
"83633-63091","83633","FE","17511","TOM ECHOLS","Employer","63091","AIFS","2021-09-01T00:00:00.000","2021-10-08T00:00:00.000","63086","AIFS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","63091","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/83633)"
"93495-18045","93495","FE","18045","Amber Ulvenes","Lobbyist","18045","Amber Ulvenes (Self)","2022-06-01T00:00:00.000","2022-07-03T00:00:00.000","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","View report (https://accesshub.pdc.wa.gov/node/93495)"
"93386-18151","93386","FE","17339","Amber D Lewis Consulting LLC","Employer","18151","PORT OF CENTRALIA","2022-06-01T00:00:00.000","2022-07-05T00:00:00.000","16795","PORT OF CENTRALIA","2500.00","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2500.00","18151","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93386)"
"93386-18154","93386","FE","17339","Amber D Lewis Consulting LLC","Employer","18154","WA ASSN FOR MARRIAGE & FAMILY THERAPY","2022-06-01T00:00:00.000","2022-07-05T00:00:00.000","17150","WA ASSN FOR MARRIAGE & FAMILY THERAPY","1675.00","0.00","1675.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1675.00","18154","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93386)"
"93386-28146","93386","FE","17339","Amber D Lewis Consulting LLC","Employer","28146","PORT MADISON ENTERPRISES AN AGENCY OF THE SUQUAMISH TRIBE","2022-06-01T00:00:00.000","2022-07-05T00:00:00.000","16801","PORT MADISON ENTERPRISES AN AGENCY OF THE SUQUAMISH TRIBE","7000.00","0.00","7000.00","0.00","0.00","43000.00","0.00","0.00","0.00","43000.00","50000.00","28146","Direct",,,"View report (https://accesshub.pdc.wa.gov/node/93386)"
