"projectgroupid","fiscalyear_budgets","project_unique","orgname","shortdesc","fund_category_description","fund_parent_source","project_category_label","project_category_description","budget"
"7001590.0","2020","76520-13","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Local Match on Vehicles / Match From Vendors","Local Funds","Rail","Rail Enhancement Fund","95855.18"
"7001590.0","2020","76520-13","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Highway Federal Fund","Federal Funds","Rail","Rail Enhancement Fund","1278069.05"
"7001590.0","2020","76520-13","Rail Division Project Management","DC2RVA-payroll and fringes, VDOT, project work plans, NEPA, PE, implementation early work","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","57457.0"
"7851701.0","2018","78519-01","CSX","Transforming Rail in VA","Priority Transportation","State Funds","Rail","IPROC - Atlantic Gateway","0.0"
"7851701.0","2017","78519-01","CSX","Transforming Rail in VA","Priority Transportation","State Funds","Rail","IPROC - Atlantic Gateway","0.0"
"7851701.0","2016","78518-01","CSX","Transforming Rail in VA","Highway Federal Fund","Federal Funds","Rail","IPROC - Atlantic Gateway","0.0"
"7651502.0","2015","76516-02","Virginia Port Authority","VPA - NIT","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651601.0","2016","76517-02","NVTC - VRE","REF 2017 - VRE - Potomac Shores Station Construction","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651254.0","2019","76512-54","Virginia Port Authority","VPA - Craney Island Connector","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","223599.0"
"7651502.0","2019","76515-02","Virginia Port Authority","VPA - NIT","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","1306200.0"
"7651502.0","2017","76516-02","Virginia Port Authority","VPA - NIT","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","4990000.0"
"7651601.0","2019","76517-02","NVTC - VRE","REF 2017 - VRE - Potomac Shores Station Construction","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651502.0","2017","76517-03","Virginia Port Authority","VPA - NIT","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","83521.0"
"7651505.0","2019","76517-04","Virginia Port Authority","VPA - CWRY Marshalling Yard","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","193707.0"
"7651706.0","2019","76517-06","Norfolk Southern Railway","NS - Chesapeake & Western Span Upgrade","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","210000.0"
"7651609.0","2017","76517-07","Norfolk Southern Railway","NS - Clark Siding","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","2461596.0"
"7651505.0","2019","76517-14","Virginia Port Authority","REF 2017 - CW Railway Marshalling Yard Expansion","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","538300.0"
"7651601.0","2019","76518-02","NVTC - VRE","REF 2018 - VRE - Potomac Shores Station Construction","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651505.0","2019","76518-03","Virginia Port Authority","VPA - CWRY Marshalling Yard","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","1129494.0"
"7651806.0","2019","76518-06","Virginia Port Authority","VPA - VIP","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","70000.0"
"7651414.0","2019","76518-08","Norfolk Southern Railway","NS - F-Line Bridge Clearances","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","236789.0"
"7651810.0","2019","76518-10","Norfolk Southern Railway","NS - Danville to Alexandria Equilateral Switch Replacement","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","3386333.0"
"7651505.0","2019","76519-03","Virginia Port Authority","VPA - CWRY Marshalling Yard","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","276079.0"
"7651806.0","2019","76519-06","Virginia Port Authority","VPA - VIP","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","2660000.0"
"7651414.0","2019","76519-08","Norfolk Southern Railway","NS - F-Line Bridge Clearances","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","273253.0"
"7651909.0","2019","76519-09","Commonwealth Railway, Inc.","NS - F-Line Bridge Clearances","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651910.0","2019","76519-10","Norfolk Southern Railway","NS - Crewe Yard Expansion","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","2062760.0"
"7651502.0","2019","76519-11","Virginia Port Authority","VPA - NIT","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","2149420.0"
"8101301.0","2019","76519-12","Norfolk Southern Railway","Amtrak Extension to Roanoke","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651601.0","2019","76520-02","NVTC - VRE","REF 2020 - VRE - Potomac Shores Station Expansion Construction","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651910.0","2019","76520-04","Norfolk Southern Railway","NS - Crewe Yard Expansion","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","8400000.0"
"7651505.0","2019","76520-08","Virginia Port Authority","VPA - CWRY Marshalling Yard","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","6363889.0"
"7651806.0","2019","76520-09","Virginia Port Authority","VPA - VIP","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","3423273.0"
"7651909.0","2019","76520-11","Commonwealth Railway, Inc.","CWRY - Shoulders Hill","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","0.0"
"4431301.0","2018","78016-07","NVTC - VRE","IPROC Quantico Station & Track Work","Commonwealth Rail Fund","State Funds","Rail","Rail Planning","0.0"
"7801610.0","2020","78016-10","Directors Office","Program Support for Planning & Development Analysis","Commonwealth Rail Fund","State Funds","Rail","Rail Planning","1579318.71"
"4431301.0","2020","78017-06","CSX","IPROC Arkendale to Powells Creek Third Track","Commonwealth Rail Fund","State Funds","Rail","Rail Planning","0.0"
"4431301.0","2020","78017-07","CSX","IPROC Arkendale to Powells Creek Third Track - Eng & Des - Embankment, Retaining Wall, Erosion Locat","Commonwealth Rail Fund","State Funds","Rail","Rail Planning","0.0"
"7801708.0","2020","78017-08","City of Newport News","NNTC","Commonwealth Rail Fund","State Funds","Rail","Rail Planning","0.0"
"4431301.0","2020","78017-09","CSX","IPROC Arkendale to Powells Creek Third Track - Eng, Des & Const Mgmt for Rail Comm. & Signal Work","Commonwealth Rail Fund","State Funds","Rail","Rail Planning","0.0"
"7801710.0","2020","78017-10","Rail Division Project Management","Staples Mill Parking","Commonwealth Rail Fund","State Funds","Rail","Rail Planning","0.0"
"4431301.0","2020","78018-05","CSX","IPROC - CSX - Arkendale to Powells Creek Third Track","Commonwealth Rail Fund","State Funds","Rail","Rail Planning","0.0"
"7801708.0","2020","78018-08","City of Newport News","NNTC","Commonwealth Rail Fund","State Funds","Rail","Rail Planning","0.0"
"4431301.0","2020","78018-14","CSX","IPROC - CSX - Arkendale to Powells Creek Third Track","Commonwealth Rail Fund","State Funds","Rail","Rail Planning","0.0"
"4431301.0","2020","78019-05","CSX","IPROC - CSX - Arkendale to Powells Creek Third Track","Commonwealth Rail Fund","State Funds","Rail","Rail Planning","0.0"
"7801708.0","2020","78019-08","City of Newport News","NNTC","Commonwealth Rail Fund","State Funds","Rail","Rail Planning","0.0"
"4431301.0","2020","78019-12","CSX","IPROC - CSX - Arkendale to Powells Creek Third Track","Commonwealth Rail Fund","State Funds","Rail","Rail Planning","0.0"
"7802002.0","2020","78020-02","National Railroad Passenger Corp. (Amtrak)","IPROC 2020 - Amtrak - Operating 46, 47, 50, 51","Commonwealth Rail Fund","State Funds","Rail","Rail Planning","0.0"
"7802003.0","2020","78020-03","National Railroad Passenger Corp. (Amtrak)","IPROC 2020 - Amtrak - Capital 46, 47, 50, 51","Commonwealth Rail Fund","State Funds","Rail","Rail Planning","0.0"
"7802004.0","2020","78020-04","Rail Division Project Management","IPROC 2020 - Amtrak PIDS: Ashland, Main Street, Staples Mill Stations","Commonwealth Rail Fund","State Funds","Rail","Rail Planning","0.0"
"7802005.0","2020","78020-05","Rail Division Project Management","IPROC 2020 - Ettrick Station Improvements","Commonwealth Rail Fund","State Funds","Rail","Rail Planning","0.0"
"7802007.0","2020","78020-07","National Railroad Passenger Corp. (Amtrak)","IPROC 2020 - Amtrak - Positive Train Control and Other Improvements","Commonwealth Rail Fund","State Funds","Rail","Rail Planning","0.0"
"7802008.0","2020","78020-08","National Railroad Passenger Corp. (Amtrak)","Charlottesville Station Study","Commonwealth Rail Fund","State Funds","Rail","Rail Planning","101.36"
"7802009.0","2020","78020-09","National Railroad Passenger Corp. (Amtrak)","IPROC 2020 - Amtrak - Bedford Thruway Intercity Bus Connector","Commonwealth Rail Fund","State Funds","Rail","Rail Planning","0.0"
"7802010.0","2020","78020-10","Norfolk Southern Railway","Bedford Station Study","Commonwealth Rail Fund","State Funds","Rail","Rail Planning","563.14"
"7851701.0","2020","78518-01","CSX","IPROC - CSX - Atlantic Gateway","Commonwealth Rail Fund","State Funds","Rail","IPROC - Atlantic Gateway","0.0"
"7851701.0","2020","78519-01","CSX","IPROC - Atlantic Gateway","Commonwealth Rail Fund","State Funds","Rail","IPROC - Atlantic Gateway","0.0"
"7851701.0","2020","78520-01","CSX","2020 - IPROC CSX - I95 Corridor Improvements","Commonwealth Rail Fund","State Funds","Rail","IPROC - Atlantic Gateway","0.0"
"7651502.0","2019","76516-02","Virginia Port Authority","VPA - NIT","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","458100.0"
"7651502.0","2019","76517-03","Virginia Port Authority","VPA - NIT","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","1595779.0"
"7651609.0","2019","76517-07","Norfolk Southern Railway","NS - Clark Siding","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","1360404.0"
"7651910.0","2017","76519-10","Norfolk Southern Railway","CWRY - Shoulders Hill","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","37240.0"
"4431301.0","2020","78016-07","NVTC - VRE","IPROC Quantico Station & Track Work","Commonwealth Rail Fund","State Funds","Rail","Rail Planning","0.0"
"7651505.0","2017","76519-03","Commonwealth Railway, Inc.","VPA - CWRY Marshalling Yard","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","0.0"
"8101301.0","2018","76519-12","Norfolk Southern Railway","Amtrak Extension to Roanoke","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651414.0","2019","76518-08","Norfolk Southern Railway","NS - F-Line Bridge Clearances","Rail Enhancement","State Funds","Rail","Rail Enhancement Fund","0.0"
"7802010.0","2020","78020-17","Norfolk Southern Railway","Bedford Station Study","Intercity Passenger Rail Operating & Capital (IPROC)","State Funds","Rail","Rail Planning","0.0"
"7802010.0","2020","78020-17","Norfolk Southern Railway","Bedford Station Study","Commonwealth Rail Fund","State Funds","Rail","Rail Planning","20000.0"
"7651414.0","2017","76518-08","Norfolk Southern Railway","NS - F-Line Bridge Clearances","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","463211.0"
"7651804.0","2019","10021-04","NVTC - VRE","VRE - Crystal City","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","707000.0"
"7651804.0","2019","10021-04","NVTC - VRE","VRE - Crystal City","Local Share","Local Funds","Rail","Passenger Rail Authority","303000.0"
"7651805.0","2019","10021-05","NVTC - VRE","VRE - L'Enfant Platform","Local Share","Local Funds","Rail","Passenger Rail Authority","954000.0"
"7651805.0","2019","10021-05","NVTC - VRE","VRE - L'Enfant Platform","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","2226000.0"
"8101301.0","2019","10021-06","Norfolk Southern Railway","Amtrak Extension to Roanoke","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","18656762.0"
"7651805.0","2017","10021-06","Norfolk Southern Railway","VRE - L'Enfant Platform","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","0.0"
"8101301.0","2020","10021-06","Norfolk Southern Railway","Amtrak Extension to Roanoke","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","2778599.17"
"7651505.0","2017","76519-03","Virginia Port Authority","VPA - CWRY Marshalling Yard","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","8219696.0"
"8101301.0","2017","76519-12","Norfolk Southern Railway","Amtrak Extension to Roanoke","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651414.0","2019","10021-08","Norfolk Southern Railway","NS - F-Line Bridge Clearances","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","463211.0"
"8101301.0","2017","10021-09","Norfolk Southern Railway","Amtrak Extension to Roanoke","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","202603.0"
"7801708.0","2020","10021-10","City of Newport News","NNTC","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","20500000.0"
"4431301.0","2018","10021-11","City of Newport News","Arkendale 3rd Track Project","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","0.0"
"7651601.0","2019","10021-13","NVTC - VRE","VRE - Brooke, Leeland, and Potomac Shores Construction","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","15182000.0"
"7651601.0","2019","10021-13","NVTC - VRE","VRE - Brooke, Leeland, and Potomac Shores Construction","Local Share","Local Funds","Rail","Passenger Rail Authority","15708000.0"
"7651501.0","2019","10021-16","NVTC - VRE","VRE - Brooke, Leeland, and Potomac Shores Study","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","2821600.0"
"7651501.0","2019","10021-16","NVTC - VRE","VRE - Brooke, Leeland, and Potomac Shores Study","Local Share","Local Funds","Rail","Passenger Rail Authority","1209257.0"
"1002117.0","2020","10021-17","NVTC - VRE","Quantico Station Enhancements","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","13039734.0"
"1002117.0","2017","10021-17","NVTC - VRE","Quantico Station Enhancements","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","0.0"
"1002118.0","2020","10021-18","Norfolk Southern Railway","Second Lynchburg Train Capital Improvements","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","13344507.0"
"7651801.0","2020","10021-20","Norfolk Southern Railway","CSX - ACCA","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","0.0"
"1002121.0","2020","10021-21","Norfolk Southern Railway","RTC Model Study","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","330000.0"
"1002122.0","2020","10021-22","Norfolk Southern Railway","DRPT/NS - NRV & Bristol Rail Traffic Control & Modeling Study","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","0.0"
"1002117.0","2019","10021-23","NVTC - VRE","Quantico Station Enhancements","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","4600045.0"
"1002117.0","2020","10021-24","NVTC - VRE","Quantico Station Enhancements","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","0.0"
"7251922.0","2019","10021-32","NVTC - VRE","VRE - Broad Run Station Parking and Yard","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","64287000.0"
"7251924.0","2019","10021-33","NVTC - VRE","VRE - Manassas Station Platform Extension","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","9125000.0"
"7251925.0","2019","10021-34","NVTC - VRE","VRE - Real Time Multimodal Information","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","3481000.0"
"7251926.0","2019","10021-35","NVTC - VRE","VRE - Manassas Parking Garage","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","23483000.0"
"1002117.0","2020","10021-36","NVTC - VRE","Quantico Station Enhancements","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","327050.0"
"1002117.0","2020","10021-36","NVTC - VRE","Quantico Station Enhancements","Federal Share","Federal Funds","Rail","Passenger Rail Authority","1308200.0"
"1002117.0","2020","10021-37","NVTC - VRE","Quantico Station Enhancements","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","13936.0"
"1002117.0","2020","10021-37","NVTC - VRE","Quantico Station Enhancements","Federal Share","Federal Funds","Rail","Passenger Rail Authority","55742.0"
"7650902.0","2019","10021-38","NVTC - VRE","VRE - Grainesville to Haymarket","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","501074.0"
"7650902.0","2019","10021-38","NVTC - VRE","VRE - Grainesville to Haymarket","Local Share","Local Funds","Rail","Passenger Rail Authority","269809.0"
"7651311.0","2019","10021-39","NVTC - VRE","VRE - Spotsylvania Third Track","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","499361.0"
"7651311.0","2019","10021-39","NVTC - VRE","VRE - Spotsylvania Third Track","Local Share","Local Funds","Rail","Passenger Rail Authority","224294.0"
"7651801.0","2021","10021-20","CSX","CSX - ACCA","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","0.0"
"7651801.0","2020","10021-48","CSX","CSX - ACCA","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","0.0"
"7651801.0","2019","10021-49","CSX","CSX - ACCA","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","0.0"
"4431301.0","2020","10021-50","CSX","Arkendale 3rd Track Project","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","1892549.0"
"4431301.0","2020","10021-51","CSX","Arkendale 3rd Track Project","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","640000.0"
"4431301.0","2020","10021-52","CSX","Arkendale 3rd Track Project","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","214000.0"
"4431301.0","2020","10021-11","CSX","Arkendale 3rd Track Project","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","14500000.0"
"4431301.0","2020","10021-53","CSX","Arkendale 3rd Track Project","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","1098954.75"
"4431301.0","2020","10021-54","CSX","Arkendale 3rd Track Project","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","862203.0"
"4431301.0","2020","10021-55","CSX","Arkendale 3rd Track Project","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","52870.0"
"4431301.0","2020","10021-56","CSX","Arkendale 3rd Track Project","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","310200.0"
"4431301.0","2020","10021-57","CSX","Arkendale 3rd Track Project","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","4575439.0"
"7851902.0","2020","10021-59","CSX","CSX - Long Bridge Access Road","Virginia Passenger Rail Authority Fund","State Funds","Rail","Passenger Rail Authority","0.0"
"7851902.0","2019","10021-59","CSX","CSX - Long Bridge Access Road","Local Share","Local Funds","Rail","Passenger Rail Authority","0.0"
"7802101.0","2021","78021-01","Rail Division Project Management","MSS/Centralia options; additional western corridor ridership study","Commonwealth Rail Fund","State Funds","Rail","Rail Planning","299388.52"
"5004100.0","2021","50041-01","Town of Blacksburg","Blacksburg Transit -  Admin/Maintenance Facility Construction","Transportation Trust Fund / VW Trust Fund","State Funds","Transit","Multi-year Capital Projects","468955.0"
"5004100.0","2021","50041-01","Town of Blacksburg","Blacksburg Transit -  Admin/Maintenance Facility Construction","Federal Share","Federal Funds","Transit","Multi-year Capital Projects","2344773.0"
"5004100.0","2021","50041-01","Town of Blacksburg","Blacksburg Transit -  Admin/Maintenance Facility Construction","Local Share","Local Funds","Transit","Multi-year Capital Projects","117239.0"
"5004200.0","2021","50042-01","Greater Roanoke Transit Company","Greater Roanoke -  Transfer Facility Construction","Transportation Trust Fund / VW Trust Fund","State Funds","Transit","Multi-year Capital Projects","3910000.0"
"5004200.0","2021","50042-01","Greater Roanoke Transit Company","Greater Roanoke -  Transfer Facility Construction","Federal Share","Federal Funds","Transit","Multi-year Capital Projects","1610000.0"
"5004200.0","2021","50042-01","Greater Roanoke Transit Company","Greater Roanoke -  Transfer Facility Construction","Local Share","Local Funds","Transit","Multi-year Capital Projects","230000.0"
"7551806.0","2021","75521-02","Buckingham Branch RR","FY2018 BBRR Buckingham Division Tie and Rail Replacement","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","350000.0"
"7551806.0","2021","75521-02","Buckingham Branch RR","FY2018 BBRR Buckingham Division Tie and Rail Replacement","Local Share","Local Funds","Rail","Rail Preservation","150000.0"
"7551807.0","2021","75521-03","Buckingham Branch RR","FY2018 BBRR Bridge Upgrades on the Richmond & Alleghany Division","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","315000.0"
"7551807.0","2021","75521-03","Buckingham Branch RR","FY2018 BBRR Bridge Upgrades on the Richmond & Alleghany Division","Local Share","Local Funds","Rail","Rail Preservation","135000.0"
"7552005.0","2021","75521-04","Buckingham Branch RR","FY2020 BBRR Replace Siding and Industry Turnouts on the Richmond & Alleghany Division","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","283500.0"
"7552005.0","2021","75521-04","Buckingham Branch RR","FY2020 BBRR Replace Siding and Industry Turnouts on the Richmond & Alleghany Division","Local Share","Local Funds","Rail","Rail Preservation","121500.0"
"7552006.0","2021","75521-05","Buckingham Branch RR","FY2020 BBRR Surface Improvements on the Richmond & Alleghany Division","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","700000.0"
"7552006.0","2021","75521-05","Buckingham Branch RR","FY2020 BBRR Surface Improvements on the Richmond & Alleghany Division","Local Share","Local Funds","Rail","Rail Preservation","300000.0"
"7551707.0","2021","75521-07","Commonwealth Railway, Inc.","FY2017 CWRY Six-Year Track Infrastructure Improvement Project","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","474941.0"
"7551707.0","2021","75521-07","Commonwealth Railway, Inc.","FY2017 CWRY Six-Year Track Infrastructure Improvement Project","Local Share","Local Funds","Rail","Rail Preservation","203546.0"
"7552108.0","2021","75521-08","Delmarva Central Railroad Co","RPF - 2021 - Delmarva Central - BCR Phase III Upgrades","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","378350.0"
"7552108.0","2021","75521-08","Delmarva Central Railroad Co","RPF - 2021 - Delmarva Central - BCR Phase III Upgrades","Local Share","Local Funds","Rail","Rail Preservation","162150.0"
"7552109.0","2021","75521-09","Norfolk and Portsmouth Belt Line RR Co","RPF - 2021 - Norfolk Portsmouth - Southern Branch Rehab - Chesapeake","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","430736.0"
"7552109.0","2021","75521-09","Norfolk and Portsmouth Belt Line RR Co","RPF - 2021 - Norfolk Portsmouth - Southern Branch Rehab - Chesapeake","Local Share","Local Funds","Rail","Rail Preservation","525000.0"
"7552110.0","2021","75521-10","Norfolk and Portsmouth Belt Line RR Co","RPF - 2021 - Norfolk Portsmouth - Rehab Main Line Bridge Ties & W Approach","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","209605.0"
"7552110.0","2021","75521-10","Norfolk and Portsmouth Belt Line RR Co","RPF - 2021 - Norfolk Portsmouth - Rehab Main Line Bridge Ties & W Approach","Local Share","Local Funds","Rail","Rail Preservation","120000.0"
"7552111.0","2021","75521-11","Norfolk and Portsmouth Belt Line RR Co","RPF - 2021 - Norfolk Portsmouth - Programmatic Main Line Bridge Upgrades","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","175000.0"
"7552111.0","2021","75521-11","Norfolk and Portsmouth Belt Line RR Co","RPF - 2021 - Norfolk Portsmouth - Programmatic Main Line Bridge Upgrades","Local Share","Local Funds","Rail","Rail Preservation","75000.0"
"7551614.0","2021","75521-12","North Carolina and Virginia RR","FY2016 NCVA RR Southampton County Six-Year Track Improvement and Upgrade","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","206322.0"
"7551614.0","2021","75521-12","North Carolina and Virginia RR","FY2016 NCVA RR Southampton County Six-Year Track Improvement and Upgrade","Local Share","Local Funds","Rail","Rail Preservation","88423.0"
"7552113.0","2021","75521-13","Shenandoah Valley Railroad","RPF - 2021 - Shenandoah - Track Bed Upgrade & Tie Replacement","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","381640.0"
"7552113.0","2021","75521-13","Shenandoah Valley Railroad","RPF - 2021 - Shenandoah - Track Bed Upgrade & Tie Replacement","Local Share","Local Funds","Rail","Rail Preservation","163560.0"
"7551716.0","2021","75521-14","Shenandoah Valley Railroad","FY2017 SVRR Six-Year Bridge Upgrade and Repair","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","56840.0"
"7551716.0","2021","75521-14","Shenandoah Valley Railroad","FY2017 SVRR Six-Year Bridge Upgrade and Repair","Local Share","Local Funds","Rail","Rail Preservation","24360.0"
"7552115.0","2021","75521-15","Shenandoah Valley Railroad","RPF - 2021 - Shenandoah - ROCCO Track - Classification and Storage Yard - Augusta","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","423500.0"
"7552115.0","2021","75521-15","Shenandoah Valley Railroad","RPF - 2021 - Shenandoah - ROCCO Track - Classification and Storage Yard - Augusta","Local Share","Local Funds","Rail","Rail Preservation","181500.0"
"7552116.0","2021","75521-16","Winchester and Western RR Company","RPF - 2021 - Winchester & Western - Unimin Plant Approaches and Culvert Rehabilitation","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","189025.0"
"7552116.0","2021","75521-16","Winchester and Western RR Company","RPF - 2021 - Winchester & Western - Unimin Plant Approaches and Culvert Rehabilitation","Local Share","Local Funds","Rail","Rail Preservation","81011.0"
"7552117.0","2021","75521-17","Winchester and Western RR Company","RPF - 2021 - Winchester & Western - Brucetown Road Crossing Rehab","Short Line Railway Preservation","State Funds","Rail","Rail Preservation","0.0"
"7552117.0","2021","75521-17","Winchester and Western RR Company","RPF - 2021 - Winchester & Western - Brucetown Road Crossing Rehab","Local Share","Local Funds","Rail","Rail Preservation","42006.0"
"7651502.0","2021","76521-02","Virginia Port Authority","CRF 2021 - VPA - NIT Central Yard Expansion","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","3075000.0"
"7651502.0","2021","76521-02","Virginia Port Authority","CRF 2021 - VPA - NIT Central Yard Expansion","Local Share","Local Funds","Rail","Rail Enhancement Fund","1425000.0"
"7651806.0","2021","76521-04","Virginia Port Authority","CRF 2021 - VPA - VIP Capacity Expansion - Front Royal","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","862582.0"
"7651806.0","2021","76521-04","Virginia Port Authority","CRF 2021 - VPA - VIP Capacity Expansion - Front Royal","Local Share","Local Funds","Rail","Rail Enhancement Fund","369678.0"
"7651909.0","2021","76521-05","Commonwealth Railway, Inc.","CRF 2021 - CW Railway - Shoulders Hill Road Siding","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","0.0"
"7651909.0","2021","76521-05","Commonwealth Railway, Inc.","CRF 2021 - CW Railway - Shoulders Hill Road Siding","Local Share","Local Funds","Rail","Rail Enhancement Fund","198408.0"
"7652106.0","2021","76521-06","Shenandoah Valley Railroad","CRF 2021 - Shen Valley  RR - Pleasant Creek Siding","Commonwealth Rail Fund","State Funds","Rail","Rail Enhancement Fund","723923.0"
"7652106.0","2021","76521-06","Shenandoah Valley Railroad","CRF 2021 - Shen Valley RR - Pleasant Creek Siding","Local Share","Local Funds","Rail","Rail Enhancement Fund","310253.0"
