"business_name","license_number","inspection_date","placard","formatted_address","inspection_id","violation_id","business_city","business_postal_code","inspection_type","inspection_frequency","inspector","inspector_comments","inspection_result","inspection_description","correct_by_date","corrected_on_site","violation_description","is_major_violation","violation_code","business_id","businessaddress","placard_id","row_id"
"TACO JANE'S","L10301","2022-09-01T11:45:00.000","GREEN","21 TAMALPAIS AVE, SAN ANSELMO, CA 94960","53159","78345","SAN ANSELMO","94960","Routine","Food Semi-yearly Inspection","OBDULIA DUQUE-TURCIOS","<p class=MsoNormal><i><span style=font-size:12.0pt>“Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report.”</span></i><span style=font-size:12.0pt>  <o:p></o:p></span></p>","VIOLMINOR","Only Minor Violation(s) Found","2022-04-14T00:00:00.000","No","Flies' ribbons were observed hanging on the preparation ceiling. [CA] Insect control devices shall be installed so that the devices are not located over the food or utensils handling area, and dead insect  and insect's fragments are prevented from being impelled onto or falling on non-prepackaged food, clean equipment, and utensils.",,"CHSC 114259.3","4766","21 TAMALPAIS AVE
SAN ANSELMO, CA 94960
(37.975921, -122.563643)","1","4766_53159_78345"
"STAR RESTAURANT","L10115","2022-09-01T11:35:00.000","GREEN","1700 NOVATO BLVD, NOVATO, CA 94947","55217","78218","NOVATO","94947","Follow-up","Food Semi-yearly Inspection","JULIAN TAM","Major violations have been corrected.<div><br></div><div>A green placard was issued.</div>","NOVIOL","No Violation(s) Found","2022-09-01T00:00:00.000","Yes","Whipped butter on counter top with herbs mixed in.  Recorded at ~84°F.  /  Whipped butter considered PHF.  /  Keep hot held at 135°F or above or 41°F or below.  Discard out of temperature butter.",,"CHSC 113996","4593","1700 NOVATO BLVD
NOVATO, CA 94947
(38.1064, -122.579291)","1","4593_55217_78218"
"STAR RESTAURANT","L10115","2022-09-01T11:35:00.000","GREEN","1700 NOVATO BLVD, NOVATO, CA 94947","55217","78217","NOVATO","94947","Follow-up","Food Semi-yearly Inspection","JULIAN TAM","Major violations have been corrected.<div><br></div><div>A green placard was issued.</div>","NOVIOL","No Violation(s) Found","2022-09-01T00:00:00.000","Yes","Observed employee crack eggs to cook with bare hands.  Said employee wiped hands on cloth towel with no handwashing.  Same employee also used gloved hands to bread raw chicken and did not wash hands after replacing gloves.  /  Wash hands in between using gloves.  Hands must be washed each and every time to prevent cross contamination.  Do not use wiping cloth as substitute.",,"CHSC 113953.3","4593","1700 NOVATO BLVD
NOVATO, CA 94947
(38.1064, -122.579291)","1","4593_55217_78217"
"ST VINCENT DE PAUL DINING ROOM","L10437","2022-09-01T10:55:00.000","GREEN","820 B ST, SAN RAFAEL, CA 94901","54987","78361","SAN RAFAEL","94901","Routine","Food Semi-yearly Inspection","MICHAEL MARTHINSEN","Green Placard<div><br></div><div>Observed two dented cans. Food must be kept protected from contamination. These were discarded. Other minor violations were also found. For more information, contact Marin County Environmental Health Services at (415)473-6907 and ask to see the actual inspection or ask the food facility for the inspection report.</div>","VIOLMINOR","Only Minor Violation(s) Found","2022-08-15T00:00:00.000","No",,,"CHSC 113984","4900","820 B ST
SAN RAFAEL, CA 94901
(37.971703, -122.529724)","1","4900_54987_78361"
"HILDA'S COFFEE SHOP","L10525","2022-09-01T09:30:00.000","GREEN","639 SAN ANSELMO AVE, SAN ANSELMO, CA 94960","53184","78346","SAN ANSELMO","94960","Routine","Food Semi-yearly Inspection","OBDULIA DUQUE-TURCIOS","<p class=MsoNormal><i><span style=font-size:12.0pt>“Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report.”</span></i><span style=font-size:12.0pt>  <o:p></o:p></span></p>","VIOLMINOR","Only Minor Violation(s) Found","2022-04-14T00:00:00.000","No","In the preparation area, raw shell eggs and pooled eggs were observed being stored on the counter at ambient temperature. Raw shell eggs internal temperature readings were measured at 69F and 68F and pooled eggs at 62F. [CA] Potentially hazardous foods shall be held at or below 41F or at or above 135F when hot. [COS] Employee  transferred foods mentioned above in the undercounter unit. (REPEATED VIOLATION). ",,"CHSC 113996","4988","639 SAN ANSELMO AVE
SAN ANSELMO, CA 94960
(37.975892, -122.562695)","1","4988_53184_78346"
"COMMUNITY ACTION MARIN","L11076","2022-09-01T09:17:00.000","GREEN","4308 REDWOOD HWY 100, SAN RAFAEL, CA 94903","55007","78367","SAN RAFAEL","94903","Routine","Food Semi-yearly Inspection","KATHLEEN DEA","Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report. Green placard issued.","VIOLMINOR","Only Minor Violation(s) Found","2022-08-15T00:00:00.000","No","MAJOR: Observed plastic container of chili, tightly wrapped with saran wrap at 118F in walk in cooler. This was made at ~530am, 4 hours prior, and therefore did not cool from 135-70F within 2 hours. 2 qts. chili discarded by operator. Rapidly cool potentially hazardous foods from 135-70F within 2 hours and from 70-41F within 4 hours. Do not cover with saran wrap  - use shallower portions, leave uncovered/loosely covered, and cool in walk in cooler/ice bath promptly. Fill out cooling log and send to inspector.",,"CHSC 114002","5541","4308 REDWOOD HWY
SAN RAFAEL, CA 94903
(38.014932, -122.541151)","1","5541_55007_78367"
"KAMIKAZE","L10670","2022-08-31T16:30:00.000","GREEN","223 3RD ST, SAN RAFAEL, CA 94901","55331","78328","SAN RAFAEL","94901","Routine","Food Semi-yearly Inspection","OBDULIA DUQUE-TURCIOS","<p class=MsoNormal><i><span style=font-size:12.0pt>“Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report.”</span></i><span style=font-size:12.0pt>  <o:p></o:p></span></p>","VIOLMINOR","Only Minor Violation(s) Found","2022-09-14T00:00:00.000","No","<p>Two containers with sushi rice were stored at ambient temperature in the sushi bar area. According to the employee, sushi rice containers are under Time as a Public Health Control (TPHC) for 4 hours; however, no time-marked labels or time logs were observed. [CA] When time only, rather than time in conjunction with temperature, is being employed as a means for controlling the safety of potentially hazardous foods. </p><div style= color: #252525; >-Food shall be time marked for 4 hours</div><div style= color: #252525; >-Food shall be either served or discarded within 4 hours after it has been removed from temperature control.</div><div style= color: #252525; >-Maintain written procedures. </div><div style= color: #252525; >(COS) Employee time labeled sushi container, and provide the time log.</div>",,"CHSC 114000","5135","223 3RD ST
SAN RAFAEL, CA 94901
(37.969857, -122.51525)","1","5135_55331_78328"
"UNITED DELI","L14084","2022-08-31T14:15:00.000","GREEN","100 RED HILL AVE B, SAN ANSELMO, CA 94960","55035",,"SAN ANSELMO","94960","Routine","Food Semi-yearly Inspection","OBDULIA DUQUE-TURCIOS","No violations were observed during the time of the inspection. ","NOVIOL","No Violation(s) Found","2022-08-15T00:00:00.000","No",,,,"8666","100 RED HILL AVE
SAN ANSELMO, CA 94960
(37.97672, -122.553506)","1","8666_55035_"
"SUSIECAKES BAKERY","L11277","2022-08-31T13:50:00.000","GREEN","310 BON AIR CENTER, GREENBRAE, CA 94904","53241","78355","GREENBRAE","94904","Routine","Food Semi-yearly Inspection","MICHAEL MARTHINSEN","Green Placard<div><br></div><div>Observed inadequate hot water at the back hand sink. Hand sink must reach 100 to 108 degrees F and it got to 95 degrees F after two minutes. Repair within 48 hours. </div>","VIOLMINOR","Only Minor Violation(s) Found","2022-04-14T00:00:00.000","No",,,"CHSC 114192","5737","310 BON AIR CENTER
GREENBRAE, CA 94904
(37.945603, -122.523111)","1","5737_53241_78355"
"RUSTIC BAKERY #4","L14786","2022-08-31T13:20:00.000","RED","1550 TIBURON BLVD H, TIBURON, CA 94920","53644","78325","TIBURON","94920","Routine","Food Semi-yearly Inspection","JULIAN TAM","<p class=MsoNormal style=font-size: 12px;><i><span style=font-size: 12pt;>Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report.</span></i></p><p class=MsoNormal style=font-size: 12px;><span style=font-size: 12pt;><br></span></p><p class=MsoNormal style=font-size: 12px;><span style=font-size: 12pt;><i>A red placard was issued.</i></span></p>","VIOLFOUND","Violation(s) Found","2022-05-16T00:00:00.000","No","Hot water recorded at 3-comp sink recorded reaching 120°F then rapidly loses temperature to sustain around ~105°F.  /  Facility must close.  Immediately repair hot water heater to dispense at least 120°F hot water at ware wash sink and mop sink and 100-108°F water at hand washing sinks.","yes","CHSC 114195","8976","1550 TIBURON BLVD
TIBURON, CA 94920
(37.875699, -122.45979)","3","8976_53644_78325"
"BIG ROCK DELI","L15646","2022-08-31T13:15:00.000","YELLOW","1500 LUCAS VALLEY RD, SAN RAFAEL, CA 94903","55109","78339","SAN RAFAEL","94903","Routine","Food Semi-yearly Inspection","KATHLEEN DEA","Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report. Yellow placard issued.","VIOLFOUND","Violation(s) Found","2022-08-15T00:00:00.000","No","MAJOR: Observed the following foods at unsafe temperatures:<div>- pico de gallo at 57.4F, shredded cheese at 51.2F, guacamole with tomato at 53.7F in salsa counter cooler (placed there &gt;2hrs. prior) -- 1/4 qt. pico, 1 qt. cheese, 1 qt. guacamole discarded; non-PHFs moved to other cooler. Repair cooler ASAP and do NOT use until repaired to cold hold at 41F or below.</div><div>- drop pan of chicken at ~106F, drop pan of veggies at ~120F on top of steam table (placed there &lt;/= 2 hours ago) -- instructed operator to immediately move to walk in OR reheat to 165F and hot hold in steam table at 135F or above.</div><div>Maintain potentially hazardous foods (PHFs) cold at 41F or below OR hot at 135F or above. </div>","yes","CHSC 113996","5160","1500 LUCAS VALLEY RD
SAN RAFAEL, CA 94903
(38.025191, -122.569271)","2","5160_55109_78339"
"BIG ROCK DELI","L15646","2022-08-31T13:15:00.000","YELLOW","1500 LUCAS VALLEY RD, SAN RAFAEL, CA 94903","55109","78340","SAN RAFAEL","94903","Routine","Food Semi-yearly Inspection","KATHLEEN DEA","Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report. Yellow placard issued.","VIOLFOUND","Violation(s) Found","2022-08-15T00:00:00.000","No","MAJOR:<div>Observed BBQ chicken at 53.8F in walk in cooler, cooked yesterday and improperly cooled. 1 bus pan of chicken pieces discarded. </div><div>Observed pollo at 78.6F, 77F, 72F; al pastor at 72F; asada at 74.7F, 72F in walk in - these 6 pans were cooked this morning and put in walk in cooler covered with foil and stacked ~8am. ~5.5hrs. have passed and food is still &gt;70F, meaning cooling was not done correctly. 3x 1 qt. pollo, 1x 1 qt. pastor, 2x 1 qt. asada discarded by operator. Discussed with operator. <div>PHFs must be rapidly cooled from 135-70F within 2 hours, and from 70-41F within 4 hours. Fill out cooling log.  Cool foods uncovered, in small/shallow portions in walk in cooler. </div></div>","yes","CHSC 114002","5160","1500 LUCAS VALLEY RD
SAN RAFAEL, CA 94903
(38.025191, -122.569271)","2","5160_55109_78340"
"LOLA'S TAQUERIA","L15435","2022-08-31T13:00:00.000","RED","110 MAIN ST, TIBURON, CA 94920","55478","78317","TIBURON","94920","Follow-up","Food Semi-yearly Inspection","JULIAN TAM","Facility observed with 1 adult and 5 juvenile german cockroaches under steam table, behind refrigeration unit and under point of sale.  Facility must remain closed.","VIOLFOUND","Violation(s) Found","2022-08-31T00:00:00.000","No","Observed many live german cockroaches under steam table, on the floor and behind the refrigerator by the register.  Pest control last came on 8/6/22.  Cockroaches observed at varying stages of life.  /  Facility must close.  Eliminate and remove all cockroaches from the facility.  Clean around and inside steam table and refrigerator.  Ensure areas around motor and heating elements are cleaned too.  Contact this department for a reinspection at least 24 hours after pest control treatment.  No dead or alive cockroaches or any other evidence of cockroaches can be observed for facility to re-open.  if facility has cockroaches or evidence of cockroaches at reinspection, then facility must remain closed and cost recovery fees will apply to additional reinspections.","yes","CHSC 114259.1","9385","110 MAIN ST
TIBURON, CA 94920
(37.873785, -122.458699)","3","9385_55478_78317"
"THEP LELA","L10064","2022-08-31T11:05:00.000","GREEN","800 REDWOOD HWY FRONTAGE RD 615, MILL VALLEY, CA 94941","53139","78323","MILL VALLEY","94941","Routine","Food Semi-yearly Inspection","JULIAN TAM","<p class=MsoNormal><i><span style=font-size:12.0pt>Minor violations were also found.  For more information, contact Marin County Environmental Health Services at (415) 473-6907 and ask to see the actual inspection report OR ask the food facility for the inspection report.</span></i></p><p class=MsoNormal><span style=font-size: 12.0pt><br></span></p><p class=MsoNormal><span style=font-size: 12.0pt><i>A green placard was issued.</i> <o:p></o:p></span></p>","VIOLMINOR","Only Minor Violation(s) Found","2022-04-14T00:00:00.000","No","1 food handler card has expired.  /  Obtain valid certification within 30 days.",,"CHSC 113948","4529","800 REDWOOD HWY FRONTAGE RD
MILL VALLEY, CA 94941
(37.898231, -122.515707)","1","4529_53139_78323"
"CHINA PALACE","L10384","2022-08-31T11:00:00.000","GREEN","7089 REDWOOD BLVD, NOVATO, CA 94945","55307","78320","NOVATO","94945","Routine","Food Semi-yearly Inspection","CARLY WILLIAMS","<p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>A routine inspection was conducted at this facility today.</span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>  </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>Other minor violations were also observed. </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><br></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>For more information, contact Marin County Environmental Health Services at (415) 473-6907.  The report can be viewed at County of Marin Environmental Health Services, 3501 Civic Center Drive, Suite 236, in San Rafael, CA 94903.  Office hours are Monday through Thursday 8:AM - 4:PM and Friday 8:AM – Noon.</span></p><p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;> </span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>  <p class=MsoNormal><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; color: black; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;>The report may also be viewed at the facility upon request.</span><span style=font-size: 12pt; line-height: 107%; font-family: &quot;Book Antiqua&quot;, serif; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;><o:p></o:p></span></p>","VIOLMINOR","Only Minor Violation(s) Found","2022-09-14T00:00:00.000","No","Observed raw chicken, raw shrimp, and pooled eggs in lower compartment of cooler at cookline at 44F - 48F.  <div>Observed contents of walk-in cooler at 42F.</div><div>Observed cut raw chicken, raw shrimp on make table at 42F - 44F.</div><div><br></div><div>Immediately adjust coolers to maintain cold potentially hazardous foods at 41F or below.  Put chicken, shrimp, and eggs on ice to rapidly cool to 41F or below and then store in cooler at 41F or below. </div>",,"CHSC 113996","4848","7089 REDWOOD BLVD
NOVATO, CA 94945
(38.099562, -122.567365)","1","4848_55307_78320"
