"fiscal_year","country_region_or_secretariat","obligation_amount","tcb_category","funding_agency","funding_account","funding_account_code","implementing_agency","implementing_subagency","activity_title","activity_description","activity_id"
"1999","Ghana","700000","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1261"
"1999","Ghana","8700","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1245"
"1999","Ghana","20700","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1145"
"1999","Ghana","2242224","Trade-related Services (excluding Tourism)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Ghana","Untitled","No description available.","1020"
"1999","Ghana","1316088","Trade-related Tourism","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Ghana","Untitled","No description available.","1020"
"1999","Ghana","400000","Trade-related Infrastructure","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1260"
"1999","Ghana","225000","Trade-related Infrastructure","Trade and Development Agency (TDA)","Trade and Development Agency","11x1001","Trade and Development Agency (TDA)",,"Untitled","No description available.","1036"
"1999","Ghana","2290000","Trade-related Infrastructure","Overseas Private Investment Corporation (OPIC)","Overseas Private Investment Corporation, Program Account","71x0100","Overseas Private Investment Corporation (OPIC)",,"Untitled","No description available.","1176"
"1999","Ghana","117647","Trade-related Labor","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Democracy, Conflict, and Humanitarian Assistance (DCHA)","Untitled","No description available.","1047"
"1999","Ghana","26900","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"1999","Ghana","15000","General trade facilitation (1999-2001)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1136"
"1999","Ghana","50000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1270"
"1999","Ghana","397617","Trade-related Labor","Department of Labor (DOL)","Department of Labor, Departmental Management","16x0165","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1002"
"1999","Ghana","6174240","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Ghana","Untitled","No description available.","1020"
"1999","Ghana","66000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1273"
"1999","Ghana","650703","Trade-related Labor","Department of Labor (DOL)","Department of Labor, Departmental Management","16x0165","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1001"
"1999","Ghana","100000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1274"
"1999","Guatemala","26900","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"1999","Guatemala","256590","Trade-related Labor","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Democracy, Conflict, and Humanitarian Assistance (DCHA)","Untitled","No description available.","1047"
"1999","Guatemala","1193848","Trade-related Labor","Department of Labor (DOL)","Department of Labor, Departmental Management","16x0165","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1251"
"1999","Guatemala","1235853","Trade-related Labor","Department of Labor (DOL)","Department of Labor, Departmental Management","16x0165","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1001"
"1999","Guatemala","133000","General trade facilitation (1999-2001)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Homeland Security (DHS)","Customs and Border Protection (CBP)","Untitled","No description available.","1208"
"1999","Guatemala","220000","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Bureau for Economic Growth, Education, and Environment (E3)","Untitled","No description available.","1066"
"1999","Guinea","8700","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1245"
"1999","Guinea","6300","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1118"
"1999","Guinea","20700","Trade-related Agriculture","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1145"
"1999","Guinea","15000","General trade facilitation (1999-2001)","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1136"
"1999","Guinea","26900","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"1999","Guyana","26900","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"1999","Guyana","684000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Government (unspecified)","Not specified (1999-2001)","Untitled","No description available.","1053"
"1999","Haiti","1800000","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Haiti","Untitled","No description available.","1237"
"1999","Haiti","5000000","Trade-related Agriculture","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Haiti","Untitled","No description available.","1236"
"1999","Haiti","500000","Trade-related Services (excluding Tourism)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Haiti","Untitled","No description available.","1238"
"1999","Haiti","26900","Trade-related Labor","U.S. Government (unspecified)","Account not specified (1999-2001)","99x9999","Department of Agriculture (USDA)","Foreign Agricultural Service (FAS)","Untitled","No description available.","1135"
"1999","Haiti","1500000","General trade facilitation (1999-2001)","U.S. Agency for International Development (USAID)","Account not specified (1999-2006)","72x9999","U.S. Agency for International Development (USAID)","Haiti","Untitled","No description available.","1235"
