"constituency","age","relationship_hh","beneficiary_gender","beneficiary_marital_status","beneficiary_household_status","other_household_status","household_head_employment","less_than_5_males","less_than_5_females","total_under_5","less_than_11_males","less_than_11_females","less_than_18_males","less_than_18_females","total_children","over_18_males","over_18_females","total_adults","total_family_size","chronically_ill_members","disabled_members","primary_income","household_monthly_income","household_main_expence","household_source_food","last_yield","household_livestock_assets","under_5_meals","from_5_18_meals","from_18_over_meals","monthly_entittlement_value","entittlemnt_value","times_cash_received","other_times_cash_received","last_time_cash_received","last_full_entittlement","reasons_not_receiving","other_reasons_for_not","understanding_cash_collection","completion_transaction","pin_enterer","used_cash_cereals","used_cash_vegetable_oil","used_cash_pulses","used_cash_fruits_vegetables","used_cash_education_expences","used_cash_repaid_cash_food","used_cash_excanged_food_items","used_cash_health_services","used_cash_shared_relatives","used_cash_building","used_cash_not_spent_yet","used_cash_lost_cash","used_cash_saved_cash","used_cash_inveted","used_cash_other_cash_usage","cash_purchase_discouraged","knowledge_free_withdrawal","knowledge_withdrawal_anywhere","average_amount_spent_transport","satisfaction_scale_mobile","explain_satisfaction","reasons_delay","other_reason_of_delay","impact_cash_acquire_more","impact_cash_more_food","impact_cash_more_meals","impact_cash_reduced_food","impact_cash_more_education","impact_cash_no_impact","impact_cash_other_impact","impact_cash_dont_know","impact_other_specify","decision_purchase_money","starch_7days","day_before_starch_consumption","main_source_starch_consumed","tubers_7days","day_before_tuber_consumption","main_source_tuber_consumed","pulses_7days","day_before_legume_consumption","main_source_legume_consumed","vegetables_7days","day_before_vegetables","main_source_vegetables","meat_7days","day_before_meat_consumption","main_source_meat_consumed","milk_7days","day_before_milk_consumption","main_source_milk_consumed","sugar_7days","day_before_sugar_consumption","main_source_sugar_consumed","oil_7days","day_before_oil_consumption","main_source_oil_consumed","fruits_7days","day_before_fruit_consumption","main_source_fruit_consumed","coping_limit_portion_size","coping_reduce_number_of_meals","coping_skip_day_without_eating","copingborrow_food","coping_rely_on_less_expensive","coping_purchase_food_on_credit","coping_gather_unusual_food","coping_havest_immature_crops","coping_send_hh_members_to","coping_send_hh_members_to_1","coping_restrict_consumption","coping_rely_on_casual_labour","attendance_registration","reasons_unattendance","who_selected_beneficiary","satisfaction_registration","reason_disatisfaction","second_reason_disastisfaction","third_reasons_disatisfaction","fourth_reason_disatisfaction","fifth_reason_disatisfaction","sixth_reason_disatisfaction","other_reason_disatisfaction","complaint_mechanism_awareness","type_complaint_known","known_favours","favours_given_known","other_favours_known","observed_abuse","form_abuse_observed","other_form_abuse_observed","project_aspect_violence","aspect_likely_domestic_abuse","bt10","satisfied_date_time","satisfied_amount_cash","satisfied_distance_withdrawal","satisfaction_network","satisfaction_customer_care","time_tacken_withdrawal_point","safety_withdrawal_point","safety_waiting_withdrawal","safety_from_withthdrawal","knowlegde_faw","knowledge_source_faw","training_attendance","faw_facilitator","name_ngo_facilitator","other_trainer","spending_health_care","reduce_expenditure_education","avoid_spending_agriculture","coping_reduce_number_of_meals_1","coping_skip_day_without_eating_1","copingborrow_food_index","coping_rely_on_less_expensive_1","coping_purchase_food_on_credit_1","coping_gather_unusual_food_1","coping_send_hh_members_to_2","coping_restrict_consumption_1","coping_rely_on_casual_labour_1","coping_limit_portion_size_1","coping_havest_immature_crops_1","coping_send_hh_members_to_3","coping_index_sum","coping_index_sum_grouping","fcs","fcg","starch_dummy","tubers_dummy","pulses_dummy","vegetables_dummy","meat_dummy","milk_dummy","sugar_dummy","oil_dummy","fruits_dummy","number_of_foodtypes","diet_diversity","hh_size_categories","number_of_meals","meals_categories","yield_categories","livestock_categories","vulnerability_score","vulnerability_categories"
"Mpolonjeni","59","Spouse","Female","Married","Elderly -",,"Not employ","1","0","1","0","2","0","0","3","0","1","1","5","0","0","No income","501-1000","Food purch","Market pur","0","0","3","3","3","true","720","twice",,"1-2 weeks","true","NA",,"No, im sti","false","Money Agen","true","true","true","false","false","false","false","false","false","false","false","false","false","false",,"Clothing","false","2","50","4","Good service","Network pr",,"false","FALSE","FALSE","TRUE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","2","false","Market/Sho","4","true","Market/Sho","1","false","Gathering","0","false","Not Applic","1","false","Market/Sho","7","true","Market/Sho","7","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Never","Never","Never","Once in a","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Drop a let","false",,,"FALSE","Other, spe","None","false",,"NA","true","true","true","true","true","30 minutes","false","false","false","true","77","false","NA",,,"false","false","false","2.9","3.7","2.3","3","2.3","9.3","3","3.1","2.3","2.3","3.1","3.5","40.8","1","42","3","1","1","1","1","0","1","1","1","0","7","1","1","9","3","1","1","8","2"
"NA","65","Household","Male","Widowed/Separated","Elderly -",,"Not employ","0","1","1","0","0","0","0","1","7","1","8","10","0","0","No income","501-1000","Food purch","Market pur","0","4","3","3","3","true","240","twice",,"1-2 weeks","true","NA",,"No, im sti","false","Money Agen","true","false","false","false","false","false","false","false","false","false","false","false","false","true","Candles and matches","Clothing","false","1","30","4","Good service","Long ques","No money with agent","false","FALSE","FALSE","TRUE","FALSE","FALSE","0","FALSE",,"Husband","7","true","Market/Sho","3","false","Own produc","4","true","Gifts from","3","true","Own produc","1","false","Market/Sho","0","false","Not Applic","7","true","Market/Sho","5","true","Market/Sho","0","false","Not Applic","Never","Seldom (<1","Never","Never","Seldom (<1","Never","Seldom (<1","Never","Never","Never","Seldom (<1","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE","Other, spe","None","false",,"NA","true","false","true","true","true","30 minutes","true","true","true","true","77","false","NA",,,"false","false","false","5.8","3.7","2.3","6","2.3","6.2","3","6.2","2.3","2.3","3.1","3.5","46.7","1","45","3","1","1","1","1","1","0","1","1","0","7","1","1","9","3","1","2","9","2"
"Sithobela","56","Household","Female","Widowed/Separated","Widow/er h",,"Not employ","0","0","0","0","0","1","1","2","1","1","2","4","0","0","No income","1-500","Food purch","Market pur","0","0","0","3","3","true","480","twice",,"1-2 weeks","true","NA",,"Partially","false","Money Agen","true","true","true","false","false","false","false","false","false","false","false","false","false","false",,"Clothing","false","2","24","4","Friendly agent","Long ques","No cash with agent","true","FALSE","FALSE","FALSE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","2","false","Market/Sho","4","true","Market/Sho","3","false","Market/Sho","1","false","Market/Sho","1","false","Market/Sho","7","true","Market/Sho","7","true","Market/Sho","1","false","Market/Sho","Never","Never","Never","Never","Never","Never","Once in a","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE","Other, spe","None","false",,"NA","true","true","false","true","true","30 minutes","true","true","true","false","NA","false","NA",,,"false","false","false","2.9","3.7","2.3","3","2.3","9.3","3","3.1","2.3","2.3","3.1","3.5","40.8","1","49","3","1","1","1","1","1","1","1","1","1","9","1","1","6","3","1","1","7","1"
"Mpolonjeni","37","Household","Female","Widowed/Separated","Other (spe",,"Not employ","0","0","0","0","2","1","1","4","0","1","1","5","0","0","No income","501-1000","Food purch","Market pur","0","0","3","3","3","true","620","twice",,"1-2 weeks","true","NA",,"Yes","true",,"true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Alcohol or","true","1","50","4","Good customer service","Network pr",,"true","TRUE","FALSE","TRUE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","3","false","Market/Sho","3","false","Market/Sho","3","true","Market/Sho","5","true","Market/Sho","2","false","Market/Sho","7","true","Market/Sho","7","true","Market/Sho","5","false","Market/Sho","Never","Never","Never","Never","Never","Never","Seldom (<1","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE","Other, spe","None","false",,"NA","true","true","true","true","true","30 minutes","true","true","true","true","77","false","NA",,,"false","false","false","2.9","3.7","2.3","3","2.3","6.2","3","3.1","2.3","2.3","3.1","3.5","37.7","1","72","3","1","1","1","1","1","1","1","1","1","9","1","1","9","3","1","1","8","2"
"Sithobela","72","Household","Female","Widowed/Separated","Elderly -",,"Not employ","1","1","2","0","0","0","0","2","0","2","2","6","0","0","No income","1-500","Food purch","Market pur","0","0","3","0","2","true","480","twice",,"2-3 weeks","true","NA",,"Yes","false","Family mem","true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Alcohol or","true","1","30","4","Good customer care","Network pr",,"true","TRUE","TRUE","TRUE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","0","false","Not Applic","7","true","Market/Sho","5","true","Gathering","3","false","Market/Sho","0","false","Not Applic","7","true","Market/Sho","3","false","Food aid","0","false","Not Applic","Never","Never","Never","Never","Seldom (<1","Seldom (<1","Once in a","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","false","true","true","2 - 3 hour","true","true","true","true","2","false","NA",,,"true","true","true","2.9","3.7","2.3","6","4.6","9.3","3","3.1","2.3","2.3","3.1","3.5","46.1","1","57","3","1","0","1","1","1","0","1","1","0","6","1","1","5","3","1","1","7","1"
"Sithobela","44","Household","Female","Widowed/Separated","Widow/er h",,"Not employ","1","1","2","2","0","3","0","7","0","4","4","13","0","0","No income","501-1000","Food purch","Market pur","0","0","3","3","3","true","730","twice",,"2-3 weeks","true","NA",,"Yes","true",,"true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Alcohol or","true","1","50","4","Reasonable charges","Network pr",,"true","TRUE","TRUE","TRUE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","3","false","Market/Sho","7","true","Market/Sho","3","false","Gathering","3","false","Market/Sho","0","false","Not Applic","7","true","Market/Sho","3","true","Food aid","0","false","Not Applic","Seldom (<1","Never","Never","Never","Seldom (<1","Never","Once in a","Never","Never","Never","Never","Once in a","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","false","true","true","2 - 3 hour","true","true","true","true","2","false","NA",,,"true","true","true","2.9","3.7","2.3","6","2.3","9.3","3","3.1","6.9","4.6","3.1","3.5","50.7","2","61","3","1","1","1","1","1","0","1","1","0","7","1","1","9","3","1","1","8","2"
"Sithobela","62","Household","Female","Widowed/Separated","Elderly -",,"Not employ","0","3","3","0","1","0","0","4","0","2","2","9","0","0","No income","501-1000","Food purch","Market pur","0","0","4","2","3","true","612","twice",,"2-3 weeks","true","NA",,"Yes","true",,"true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Clothing","false","2","50","4","Cash now available all the time","Network pr",,"true","TRUE","TRUE","TRUE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","3","false","Market/Sho","5","true","Market/Sho","1","false","Gathering","3","false","Market/Sho","4","true","Market/Sho","4","true","Market/Sho","3","true","Food aid","0","false","Not Applic","Never","Never","Never","Never","Once in a","Seldom (<1","Once in a","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","false","true","true","2 - 3 hour","true","true","true","true","2","false","NA",,,"true","true","true","2.9","3.7","2.3","9","4.6","9.3","3","3.1","2.3","2.3","3.1","3.5","49.1","1","67.5","3","1","1","1","1","1","1","1","1","0","8","1","1","9","3","1","1","8","2"
"Sithobela","51","Household","Female","Widowed/Separated","Elderly -",,"Not employ","1","0","1","0","0","0","1","2","2","2","4","7","0","0","No income","501-1000","Food purch","Market pur","0","0","3","3","3","true","732","twice",,"2-3 weeks","true","NA",,"Yes","true",,"true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Clothing","true","1","36","4","Give me all my money","Network pr",,"true","TRUE","TRUE","TRUE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","5","true","Market/Sho","7","true","Market/Sho","5","true","Gathering","2","false","Market/Sho","0","false","Not Applic","7","true","Market/Sho","5","true","Food aid","0","false","Not Applic","Never","Never","Never","Never","Once in a","Seldom (<1","Once in a","Never","Never","Never","Never","Seldom (<1","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","false","true","false","true","true","30 minutes","true","true","true","true","2","false","NA",,,"true","true","true","2.9","3.7","2.3","9","4.6","9.3","3","3.1","4.6","2.3","3.1","3.5","51.4","2","64","3","1","1","1","1","1","0","1","1","0","7","1","1","9","3","1","1","8","2"
"Mpolonjeni","72","Household","Female","Widowed/Separated","Elderly -",,"Not employ","0","0","0","0","0","1","1","2","1","1","2","4","0","0","No income","1-500","Food purch","Market pur","0","0","0","2","3","true","480","twice",,"2-3 weeks","true","NA",,"Yes","true",,"true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Alcohol or","true","1","20","4","Convenient no delays","Network pr",,"true","TRUE","TRUE","TRUE","FALSE","FALSE","0","FALSE",,"Other fami","7","true","Market/Sho","3","false","Market/Sho","7","true","Market/Sho","5","true","Gathering","0","false","Not Applic","7","true","Own produc","4","true","Market/Sho","5","true","Market/Sho","0","false","Not Applic","Seldom (<1","Never","Never","Never","Seldom (<1","Never","Seldom (<1","Never","Never","Never","Never","Once in a","true",,"Community","true","false","false","false","false","false","false",,"false",,"false",,,"FALSE",,,"false",,"NA","true","true","false","true","true","30 minutes","true","true","true","true","2","false","NA",,,"true","true","true","2.9","3.7","2.3","6","2.3","6.2","3","3.1","6.9","4.6","3.1","3.5","47.6","1","78.5","3","1","1","1","1","0","1","1","1","0","7","1","1","5","3","1","1","7","1"
"Mpolonjeni","22","Household","Female","Single","Child head",,"Not employ","1","0","1","0","0","0","0","1","1","1","2","4","0","0","No income","1-500","Food purch","Market pur","0","0","3","0","3","true","490","twice",,"2-3 weeks","true","NA",,"Yes","true",,"true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Clothing","true","1","0","4","Too close","Network pr",,"true","TRUE","TRUE","TRUE","FALSE","FALSE","0","FALSE",,"Other fami","7","true","Market/Sho","5","true","Market/Sho","3","true","Market/Sho","5","true","Market/Sho","0","false","Not Applic","1","false","Gifts from","7","true","Market/Sho","7","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Never","Seldom (<1","Never","Seldom (<1","Never","Never","Never","Never","Seldom (<1","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","true","true","true","Less than","true","true","true","true","2","false","NA",,,"true","true","true","2.9","3.7","2.3","6","2.3","6.2","3","3.1","4.6","2.3","3.1","3.5","43","1","49","3","1","1","1","1","0","1","1","1","0","7","1","1","6","3","1","1","7","1"
"Mpolonjeni","25","child or or Father/Mother","Female","Single","Elderly -",,"Not employ","0","0","0","0","0","1","2","3","1","3","4","7","0","1","No income","501-1000","Food purch","Market pur","0","0","0","3","3","true","732","twice",,"2-3 weeks","true","NA",,"Yes","true",,"true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Alcohol or","false","1","50","3","Spend too much on transport","Network pr",,"true","TRUE","TRUE","TRUE","FALSE","FALSE","0","FALSE",,"Other fami","7","true","Market/Sho","3","false","Market/Sho","7","true","Market/Sho","5","true","Gathering","3","true","Market/Sho","2","true","Market/Sho","7","true","Market/Sho","5","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Never","Never","Never","Seldom (<1","Never","Never","Never","Never","Never","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","false","true","true","30 minutes","true","true","true","true","2","false","NA",,,"true","true","true","2.9","3.7","2.3","3","2.3","6.2","3","3.1","2.3","2.3","3.1","3.5","37.7","1","72","3","1","1","1","1","1","1","1","1","0","8","1","1","6","3","1","1","8","2"
"Mpolonjeni","42","Spouse","Female","Married","Elderly -",,"Not employ","0","2","2","0","2","3","0","7","1","2","3","12","1","0","No income","501-1000","Food purch","Market pur","0","0","3","2","2","true","720","twice",,"2-3 weeks","true","NA",,"Yes","true",,"true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Clothing","true","1","0","4","Don't spend on transport no charges","Network pr",,"true","TRUE","TRUE","TRUE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","3","false","Market/Sho","7","true","Market/Sho","2","true","Gathering","1","false","Market/Sho","4","false","Market/Sho","7","true","Market/Sho","6","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Once in a","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","true","true","true","30 minutes","true","true","true","true","2","false","NA",,,"true","true","true","2.9","3.7","2.3","3","2.3","3.1","3","3.1","6.9","2.3","3.1","3.5","39.2","1","69.5","3","1","1","1","1","1","1","1","1","0","8","1","1","7","3","1","1","8","2"
"Mpolonjeni","58","Household","Female","Widowed/Separated","Elderly -",,"Not employ","1","0","1","1","0","1","1","4","2","1","3","8","0","0","No income","501-1000","Food purch","Market pur","0","0","4","3","3","true","630","twice",,"2-3 weeks","true","NA",,"Yes","true",,"true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Clothing","false","1","40","4","Close to where I buy food","Network pr",,"true","TRUE","TRUE","TRUE","FALSE","FALSE","0","FALSE",,"Wife","7","true","Market/Sho","3","false","Market/Sho","7","true","Market/Sho","4","true","Gathering","2","false","Market/Sho","0","false","Not Applic","7","true","Market/Sho","4","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Never","Seldom (<1","Never","Once in a","Never","Never","Never","Never","Once in a","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","false","true","true","30 minutes","true","true","true","true","2","false","NA",,,"true","true","true","2.9","3.7","2.3","6","2.3","9.3","3","3.1","6.9","2.3","3.1","3.5","48.4","1","58.5","3","1","1","1","1","1","0","1","1","0","7","1","1","10","3","1","1","8","2"
"Mpolonjeni","64","Household","Female","Widowed/Separated","Elderly -",,"Not employ","1","0","1","0","1","0","1","3","0","1","1","5","0","0","No income","1-500","Food purch","Market pur","0","0","3","3","3","true","480","twice",,"2-3 weeks","true","NA",,"Yes","true",,"true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Clothing","false","1","26","4","Good customer care","Network pr",,"true","TRUE","TRUE","TRUE","FALSE","FALSE","0","FALSE",,"Other fami","7","true","Market/Sho","3","false","Market/Sho","7","true","Market/Sho","4","true","Gathering","2","false","Market/Sho","3","true","Market/Sho","7","true","Market/Sho","5","true","Market/Sho","0","false","Not Applic","Seldom (<1","Never","Never","Never","Seldom (<1","Seldom (<1","Once in a","Never","Never","Never","Never","Once in a","true",,"Community","true","false","false","false","false","false","false",,"true","Hotline","false",,,"FALSE",,,"false",,"NA","true","true","false","true","true","30 minutes","true","true","true","true","2","false","NA",,,"true","true","true","2.9","3.7","2.3","6","4.6","9.3","3","3.1","6.9","4.6","3.1","3.5","53","2","71","3","1","1","1","1","1","1","1","1","0","8","1","1","9","3","1","1","7","1"
"Mpolonjeni","46","child or or Father/Mother","Female","Single","Elderly -",,"Not employ","1","2","3","0","0","0","2","5","1","4","5","13","1","0","No income","501-1000","Food purch","Market pur","0","0","3","2","2","true","732","twice",,"2-3 weeks","true","NA",,"Yes","true",,"true","true","true","true","false","false","false","false","false","false","false","false","false","false",,"Clothing","false","1","0","4","No transport money I spend","Network pr",,"true","TRUE","TRUE","TRUE","FALSE","FALSE","0","FALSE",,"Other fami","7","true","Market/Sho","0","false","Not Applic","3","false","Market/Sho","2","false","Not Applic","2","true","Gifts from","0","false","Not Applic","0","false","Not Applic","5","true","Market/Sho","0","false","Not Applic","Never","Never","Never","Never","Once in a","Never","Once in a","Never","Never","Never","Never","Seldom (<1","true",,"Community","true","false","false","false","false","false","false",,"false",,"false",,,"FALSE",,,"false",,"NA","true","true","true","true","true","Less than","true","true","true","true","2","false","NA",,,"true","true","true","2.9","3.7","2.3","9","2.3","9.3","3","3.1","4.6","2.3","3.1","3.5","49.1","1","35.5","3","1","0","1","1","1","0","0","1","0","5","1","1","7","3","1","1","8","2"
