"country","survey","cluster","stratum","urbrur","zoi","pbs_id","hh_wt","c01a","c01b","c02","c03","c04","c05","c06_unit","c06_time","c07","c08","c09","c10","c11","c12","age","sex","modgflg","modhflg","modiflg","notmember","agecat","educat","literate","attendschool","achieveprimary","today","idcode"
"Nepal","Interim ZOI Survey 2015","32","31","urban","in zoi","22","944.4286362577001","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","female","son/daughter","16","true",,,"true","false","true","true","class 9","can read and write","16","female","ineligible for module g","individual has module h record","ineligible for module i (age >= 3)","member of household","15 to 19","completed primary","true","true","true","2015-09-18T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","32","31","urban","in zoi","22","944.4286362577001","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","male","son/daughter","14","true",,,"false","false","true","true","class 7","can read and write","14","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","completed primary","true","true","true","2015-09-18T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","30","32","rural","in zoi","23","1603.9116841257","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","28","true",,,"true","false","true","false","class 9","can read and write","28","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","25 to 29","completed primary","true","false","true","2015-09-18T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","30","32","rural","in zoi","23","1603.9116841257","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","10","true",,,"false","false","true","true","less than class 1","can read and write","10","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","no education","true","true","false","2015-09-18T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","30","32","rural","in zoi","23","1603.9116841257","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","8","true",,,"false","false","true","true","less than class 1","can read and write","8","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","no education","true","true","false","2015-09-18T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","30","32","rural","in zoi","23","1603.9116841257","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","4","true",,,"false","true","true","true","less than class 1","can read and write","4","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","0 to 4","no education","true","true","false","2015-09-18T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","36","22","rural","in zoi","24","2088.3614583332997","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","34","true",,,"false","false","false",,,"can sign (write) only","34","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","30 to 34","no education","false","false","false","2015-09-09T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","36","22","rural","in zoi","24","2088.3614583332997","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","31","true",,,"true","false","false",,,"can sign (write) only","31","female","individual has module g record","individual has module h record","ineligible for module i (age >= 3)","member of household","30 to 34","no education","false","false","false","2015-09-09T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","36","22","rural","in zoi","24","2088.3614583332997","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","13","true",,,"false","false","true","true","class 7","can read and write","13","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","completed primary","true","true","true","2015-09-09T00:00:00.000","3"
"Nepal","Interim ZOI Survey 2015","36","22","rural","in zoi","24","2088.3614583332997","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","son/daughter","11","true",,,"false","false","true","true","class 4","can read and write","11","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","10 to 14","less than primary","true","true","false","2015-09-09T00:00:00.000","4"
"Nepal","Interim ZOI Survey 2015","36","22","rural","in zoi","24","2088.3614583332997","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","son/daughter","7","true",,,"false","false","true","true","class 2","can read and write","7","female","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","5 to 9","less than primary","true","true","false","2015-09-09T00:00:00.000","5"
"Nepal","Interim ZOI Survey 2015","7","12","rural","in zoi","25","1854.8005813953","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","90","true",,,"false","false","false",,,"cannot read or write","90","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","90 to 94","no education","false","false","false","2015-08-14T00:00:00.000","1"
"Nepal","Interim ZOI Survey 2015","7","12","rural","in zoi","25","1854.8005813953","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","spouse/partner","80","true",,,"false","false","false",,,"cannot read or write","80","female","individual has module g record","ineligible for module h","ineligible for module i (age >= 3)","member of household","80 to 84","no education","false","false","false","2015-08-14T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","13","11","urban","in zoi","26","1608.4892477617002","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","self","55","true",,,"false","false","true","false","class 9","can read and write","55","male","ineligible for module g","ineligible for module h","ineligible for module i (age >= 3)","member of household","55 to 59","completed primary","true","false","true","2015-09-18T00:00:00.000","1"
