"country","pbs_id","urbrur","weai_wt","stratum","survey","zoi","g104","g106","g107","g108","g109","g110","g111","g201_a","g201_b","g201_c","g201_d","g201_e","g201_f","g202_a","g202_b","g202_c","g202_d","g202_e","g202_f","g203_a","g203_b","g203_c","g203_d","g203_e","g203_f","g301a_a","g301a_b","g301a_c","g301a_d","g301a_e","g301a_f","g301a_g","g301a_h","g301a_i","g301a_j","g301a_k","g301a_l","g301a_m","g301a_n","g301b_a","g301b_b","g301b_c","g301b_d","g301b_e","g301b_f","g301b_g","g301b_h","g301b_i","g301b_j","g301b_k","g301b_l","g301b_m","g301b_n","g302_a","g302_b","g302_c","g302_d","g302_e","g302_f","g302_g","g302_h","g302_i","g302_j","g302_k","g302_l","g302_m","g302_n","g303_a","g303_b","g303_c","g303_d","g303_e","g303_f","g303_g","g304_a","g304_b","g304_c","g304_d","g304_e","g304_f","g304_g","g305_a","g305_b","g305_c","g305_d","g305_e","g305_f","g305_g","g306_a","g306_b","g306_c","g306_d","g306_e","g306_f","g306_g","g307_a","g307_b","g307_c","g307_d","g307_e","g308_a","g308_b","g308_c","g308_d","g308_e","g309_a","g309_b","g309_c","g309_d","g309_e","g401","g402","g403","g404_a","g404_b","g404_c","g404_d","g404_e","g404_f","g404_g","g404_h","g404_i","g404_j","g404_k","g405_a","g405_b","g405_c","g405_d","g405_e","g405_f","g405_g","g405_h","g405_i","g405_j","g405_k","g501_a","g501_b","g501_c","g501_d","g501_e","g501_f","g501_g","g502_a","g502_b","g502_c","g502_d","g502_e","g502_f","g502_g","g601b","g602","today","cluster","idcode"
"Mozambique","304","rural","800.7726480836","42","Interim ZOI Survey 2015","data collected by westat","[a] alone","40","true","true","Currently married or living with a man","NA","NA","true","true","false","false","false","false","input into some decisions","input into some decisions",".",".",,,"input into some decisions","input into some decisions",".",".",,,"true","false","false","true","false","false","false","false","false","false","false","false","false","true","1",,".","5",,,,,".",,,,,"1","[a] self only",,".","[a] self only",,".",,,".",,".",".",".","[a] self only","[a] self only",,".","[a] self only",,".",,"[a] self only",,".","[9] refused",,".",,"[9] refused",,".","[9] refused",,".",,"[9] refused",,".","[9] refused",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","yes, but with difficulty","refused","yes, but with difficulty","no","no","no","no","no","no","yes","true","true","no","no",".",".",".",".",".",".","yes","yes","yes",,,"[b] partner/spouse only","[a] self only","[a] self only","[z] not applicable","[z] not applicable","[z] not applicable","[b] partner/spouse only","small extent",".",".",".",".",".","small extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-09-22T00:00:00.000","21","2"
"Mozambique","173","rural","800.7726480836","42","Interim ZOI Survey 2015","data collected by westat","[a] alone","18","true","true","Currently married or living with a man","NA","NA","true","true","true","false","false","false","input into some decisions","input into some decisions","input into some decisions",".",,,"input into some decisions","input into some decisions","input into some decisions",".",,,"true","false","false","true","false","true","false","false","false","false","false","true","false","false","1",,".","1",,"2",,,".",,,"1",,,"[a] self only",,".","[a] self only",,"[a] self only",,,".",,".","[b] partner/spouse only",".",".","[a] self only",,".","[a] self only",,"[a] self only",,"[a] self only",,".","[a] self only",,"[a] self only",,"[a] self only",,".","[a] self only",,"[a] self only",,"[a] self only",,".","[a] self only",,"[a] self only",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no","no","no","no","no","no","no","true","false","no","no",".",".",".",".",".",".",".","no",".",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","small extent","small extent","small extent","small extent","small extent","medium extent","small extent","about the same as usual","very satisfied","2015-09-22T00:00:00.000","21","2"
"Mozambique","175","rural","1248.1340445269","52","Interim ZOI Survey 2015","data collected by westat","[a] alone","35","true","true","Currently married or living with a man","NA","NA","true","true","true","true","false","false","input into some decisions","input into some decisions","input into some decisions","input into some decisions",,,"input into some decisions","input into some decisions","input into some decisions","input into some decisions",,,"true","false","true","true","false","true","false","true","true","false","true","true","false","true","1",,"5 to 9","10",,"5",,"2","3+",,"2","1",,"2","[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[a] self only",".","[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ac] self and other hh member",,"[z] not applicable",,"[z] not applicable","[z] not applicable",,"[z] not applicable",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","not applicable","not applicable","not applicable","no","no","don't know","don't know","don't know","don't know","don't know",,,"don't know","don't know",".",".",".",".",".",".",".",".",".",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","small extent","small extent","medium extent","small extent","small extent","small extent","small extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-09-30T00:00:00.000","14","2"
"Mozambique","176","rural","2537.5395384491","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","35","true","true","Currently married or living with a man","NA","NA","false","false","false","false","false","false",".",".",".",".",,,".",".",".",".",,,"true","false","true","true","false","false","false","false","false","false","false","false","false","false",,,"1 to 4","7",,,,,".",,,,,,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,".",,,".",,".",".",".",".","[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,".",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,".",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,".",,"[ab] self and partner/spouse",,"[ab] self and partner/spouse","[ab] self and partner/spouse",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","not applicable","not applicable","not applicable","no","no","no","no","no","no","no","true","true","no","no",".",".",".",".",".",".",".","yes","yes",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","small extent","small extent","small extent","small extent","small extent","small extent","small extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-10-08T00:00:00.000","27","2"
"Mozambique","177","rural","1613.9592760181","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","33","true","true","Currently married or living with a man","NA","NA","false","true","false","false","false","false",".","no input or input into very few decisions",".",".",,,".","no input or input into very few decisions",".",".",,,"true","false","false","true","false","false","false","false","false","false","false","false","false","false","2",,".","2",,,,,".",,,,,,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,".",,,".",,".",".",".",".","[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,".",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,".",,"[ab] self and partner/spouse",,".","[z] not applicable",,".",,"[ab] self and partner/spouse",,".","[z] not applicable",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","yes, but with difficulty","yes, but with difficulty","yes, but with difficulty","no","yes","yes","no","no","don't know","no","true","true","no","no",".","no","no",".",".",".",".","yes","no",,,"[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","[z] not applicable","[z] not applicable","[z] not applicable","medium extent",".",".",".",".",".",".","more than usual","3","2015-10-16T00:00:00.000","39","2"
"Mozambique","178","rural","1613.9592760181","32","Interim ZOI Survey 2015","data collected by westat","[b] adult females present","49","true","true","Currently married or living with a man","NA","NA","true","false","false","false","false","false","input into some decisions",".",".",".",,,"input into some decisions",".",".",".",,,"true","false","false","true","false","true","false","false","false","false","true","true","false","false","3",,".","12",,"6",,,".",,"1","1",,,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,,".",,"[ab] self and partner/spouse","[c] other hh member only",".",".","[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[z] not applicable",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[z] not applicable",,"[z] not applicable",,".","[z] not applicable",,"[z] not applicable",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","no","don't know","don't know","don't know","don't know","don't know","don't know","true","true","no","don't know",".",".",".",".",".",".",".","yes","yes",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","[ab] self and partner/spouse","small extent","small extent","small extent",".",".",".","small extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-10-17T00:00:00.000","39","2"
"Mozambique","179","rural","684.2845751634","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","40","true","true","Currently married or living with a man","NA","NA","false","false","false","false","false","false",".",".",".",".",,,".",".",".",".",,,"true","false","false","true","false","false","false","false","false","false","false","false","false","false","2",,".","8",,,,,".",,,,,,"[ac] self and other hh member",,".","[ac] self and other hh member",,".",,,".",,".",".",".",".","[ac] self and other hh member",,".","[ac] self and other hh member",,".",,"[ac] self and other hh member",,".","[ac] self and other hh member",,".",,"[ac] self and other hh member",,".","[ac] self and other hh member",,".",,"[ac] self and other hh member",,".","[ac] self and other hh member",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","not applicable","not applicable","not applicable","no","no","no","no","no","no","no","false","true","no","no",".",".",".",".",".",".",".",".","no",,,"[ac] self and other hh member","[ac] self and other hh member","[ac] self and other hh member","[ac] self and other hh member","[ac] self and other hh member","[ac] self and other hh member","[ac] self and other hh member","small extent","small extent","small extent","small extent","small extent","small extent","small extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-09-27T00:00:00.000","41","2"
"Mozambique","180","rural","564.1498989121","32","Interim ZOI Survey 2015","data collected by westat","[a] alone","35","true","true","Currently married or living with a man","NA","NA","true","false","false","false","false","false","refused",".",".",".",,,"refused",".",".",".",,,"true","false","false","false","false","false","true","false","false","false","true","true","true","false","3",,".",,,,,,".",,"5","2","1",,"[b] partner/spouse only",,".",".",,".",,,".",,"[b] partner/spouse only","[ac] self and other hh member","[b] partner/spouse only",".","[b] partner/spouse only",,".",".",,".",,"[b] partner/spouse only",,".",".",,".",,"[b] partner/spouse only",,".",".",,".",,"[b] partner/spouse only",,".",".",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","not applicable","not applicable","no, not at all comfortable","don't know","no","no","no","no","don't know","don't know","true","true","no","don't know",".",".",".",".",".",".",".","no","no",,,"[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[z] not applicable","[b] partner/spouse only","[z] not applicable","[b] partner/spouse only","medium extent","medium extent","medium extent",".","medium extent",".","medium extent","more than usual","neutral, neither satisfied nor dissatisfied","2015-09-21T00:00:00.000","30","2"
"Mozambique","181","urban","2329.2814285714","31","Interim ZOI Survey 2015","data collected by westat","[a] alone","39","true","true","Currently married or living with a man","NA","NA","true","false","false","false","false","false","input into most or all decisions",".",".",".",,,"input into most or all decisions",".",".",".",,,"true","false","false","false","false","false","false","false","false","true","true","true","false","true","2",,".",,,,,,".","1","1","2",,"2","[a] self only",,".",".",,".",,,".",,"[a] self only","[a] self only",".","[a] self only","[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"[a] self only",,".",".",,".",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","yes, but with difficulty","no, not at all comfortable","yes, but with difficulty","no","no","no","no","no","no","no","true","true","no","no",".",".",".",".",".",".",".","yes","yes",,,"[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","[b] partner/spouse only",".",".",".",".",".",".","medium extent","about the same as usual","very satisfied","2015-10-06T00:00:00.000","10","2"
"Mozambique","182","urban","504.4441056911","41","Interim ZOI Survey 2015","data collected by westat","[a] alone","33","true","true","Currently married or living with a man","NA","NA","true","false","false","false","false","false","input into most or all decisions",".",".",".",,,"input into most or all decisions",".",".",".",,,"true","false","false","true","false","true","false","false","false","false","true","false","true","true","2",,".","6",,"5",,,".",,"1",,,"1","[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,,".",,"[ab] self and partner/spouse",".","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable",,".","[ab] self and partner/spouse",,"[z] not applicable",,"[z] not applicable",,".","[ab] self and partner/spouse",,"[z] not applicable",,"[z] not applicable",,".","[z] not applicable",,"[z] not applicable",,"[ab] self and partner/spouse",,".","[ab] self and partner/spouse",,"[ab] self and partner/spouse",,"no","no","no","no","no",".",,,".",".",".",".",".",".",".","no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","yes","no","don't know","no","no","don't know","don't know","true","true","don't know","yes","yes",".",".",".",".",".",".","no","yes",,,"[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[z] not applicable","[z] not applicable","[ab] self and partner/spouse","medium extent","medium extent","medium extent",".",".",".","medium extent","more than usual","not satisfied","2015-10-29T00:00:00.000","16","2"
