"stratum","urbrur","pbs_id","hh_wt","crop","cultivate","idcode","jrslt","age","sex","purpose","numvariety","croprotation","slashplant","burnplant","herbplant","zerotillage","handtillage","animaltraction","tractor","plowsystem","rowplant","random","intercropping","terracing","mulching","trenching","contouring","waterbyhand","canals","permhose","pump","selfrelseed","agroseed","nonagroseed","aidseed","opvseed","hybridseed","localnursery","ownnursery","friendseedling","organicfert","inorganicfert","foliarfeed","fertilizer","fertplanting","fertmidcrop","pesticide","weedhoe","herbicide","trainfert","trainpest","trainherb","harvhand","harvmachine","dryground","drydung","drystraw","dryplant","drytarp","dryyard","dryrack","drysolar","drymech","shellhand","shellstick","sheller","bag1layer","bag23layer","baghermetic","house","homeunit","crib","granary","stores","warehouse","silo","impgenetics","impculture","imppestman","impsoil","impirrigate","impwater","imppostharvest","implandprep","impextservices","impherbicide","impharvest","numimptech","anyimptech","today","cluster"
"12","rural","20","2580.4052857143","maize","true","1.0","complete","28","male","grown for both food & market",,"true","true","true","false","true","false","false","false","false","true","false","false","false","false","false",,"false","false","false","false","false","true","false","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","true","false","false","true",,"false","false","false","false","false","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","3.0","uses improved tech.","2015-03-17T00:00:00.000","8"
"42","rural","21",,"coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-13T00:00:00.000","36"
"42","rural","21",,"beans","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-13T00:00:00.000","36"
"42","rural","21",,"maize","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-13T00:00:00.000","36"
"32","rural","22","5141.7210884354","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-11T00:00:00.000","21"
"32","rural","22","5141.7210884354","beans","true","1.0","complete","36","male","grown for both food & market","1.0","true","false","false","false","false","false","true","false","true","false","true","true","false","false","false",,"false","false","false","false","false","false","true","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","true","false",,"true","false","false","false","false","false","true","false","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","2.0","uses improved tech.","2015-03-11T00:00:00.000","21"
"32","rural","22","5141.7210884354","maize","true","1.0","complete","36","male","grown for both food & market",,"false","false","false","false","false","true","false","false","true","true","false","true","false","false","false",,"false","false","false","false","false","false","true","false","true","false",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false",,"false","true","false","false","false","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","2.0","uses improved tech.","2015-03-11T00:00:00.000","21"
"42","rural","23","4362.8715552094","maize","true","2.0","complete","22","female","grown for food only",,"true","false","false","false","false","true","false","false","true","true","false","false","false","true","false",,"true","false","false","false","false","true","false","false","false","true",,,,"true","false","false","true","true","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false",,"false","true","false","false","false","uses improved tech.","uses improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","4.0","uses improved tech.","2015-03-21T00:00:00.000","22"
"42","rural","23","4362.8715552094","beans","true","2.0","complete","22","female","grown for food only","1.0","true","false","false","false","false","true","false","false","true","true","false","false","true","true","false",,"true","false","false","false","false","false","true","false","true","false",,,,"true","false","false","true","true","false","false","true","false","true","true","true","true","false","false","false",,"false","true","false","false","false","false","false","true","false","true","false","false","false",,"false","false","true","false",,"does not use improved tech.","uses improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","4.0","uses improved tech.","2015-03-21T00:00:00.000","22"
"12","rural","24",,"beans","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-17T00:00:00.000","12"
"12","rural","24",,"maize","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-17T00:00:00.000","12"
"12","rural","24",,"coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-17T00:00:00.000","12"
"21","urban","25","3751.72","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-18T00:00:00.000","31"
"21","urban","25","3751.72","beans","true","2.0","complete","40","female","grown for food only","1.0","false","false","false","false","false","false","true","false","true","true","false","true","false","false","false",,"false","false","false","false","false","false","true","false","true","false",,,,"false","false","false","false","false","false","true","true","false","false","false","false","true","false","false","false",,"false","true","false","false","false","false","false","true","false","true","false","false","true",,"false","false","false","false",,"does not use improved tech.","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","4.0","uses improved tech.","2015-03-18T00:00:00.000","31"
"21","urban","25","3751.72","maize","true","2.0","complete","40","female","grown for food only",,"true","false","false","false","false","false","true","false","true","true","false","true","false","false","false",,"false","false","false","false","false","true","false","false","false","true",,,,"false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","true","false","false","false","false","true","true","false","true","false","false","true",,"false","false","false","false","false","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","4.0","uses improved tech.","2015-03-18T00:00:00.000","31"
"42","rural","27","4470.4841897233","coffee","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-08T00:00:00.000","3"
"42","rural","27","4470.4841897233","maize","true","2.0","complete","64","female","grown for both food & market",,"false","false","false","false","false","true","false","false","true","false","true","true","false","false","false",,"false","false","false","false","true","false","false","false","true","false",,,,"false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","true","false","true","false","false","true",,"false","false","false","false","false","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","uses improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","does not use improved tech.","1.0","uses improved tech.","2015-03-08T00:00:00.000","3"
"11","urban","145",,"maize","false",,"no household member cultivated crops",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2015-03-07T00:00:00.000","25"
