"dataset_link","public","derived_view","u_id","department","domain","type","name","description","visits","creation_date","last_update_date_data","category","keywords","downloads","owner_uid","license","publication_stage","published_version_name","published_version_uid","data_provided_by","source_link","routing_approval","api_endpoint","system","last_updated","what_geographic_unit_is_the_data_collected","refresh_rate","does_this_data_have_a_location_column_yes_or_no","geometrytype","hasattachments","parent_uid","moderation_status","provenance","owner","individual_owner_name_s_not_public","individual_owner_email_s_not_public"
"https://data.lacity.org/d/eh9x-r9p9","false","true","eh9x-r9p9","Office of Finance","data.lacity.org","map","Grocery map","Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.","1","2020-09-04T00:08:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City",,"0","c43s-muzz","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"Office of Finance",,,"https://data.lacity.org/resource/eh9x-r9p9.json",,,,"Monthly","Yes",,,"g986-7yf9",,"community","Santizos",,
"https://controllerdata.lacity.org/d/29u2-qeci","true","false","29u2-qeci",,"controllerdata.lacity.org","dataset","HHH Projects 2020","This dataset lists the City's proposition HHH projects and their associated costs. These locations are referenced in the 2020 HHH projects report provided by the Office of the Controller. View the full report here:","120","2020-09-03T03:38:00.000Z","2020-09-08T22:37:00.000Z","Audits and Reports","hhh,affordable housing,los angeles","16","594h-mv4h","Creative Commons Attribution 4.0 International","published",,,"Office of the Controller - City of Los Angeles",,,"https://controllerdata.lacity.org/resource/29u2-qeci.json",,,,"N/A",,,,,,"official","Controller Galperin",,
"https://data.lacity.org/d/tpbj-4pdt","false","false","tpbj-4pdt",,"data.lacity.org","story","Analytics Dashboard","Uses the Socrata System Datasets to provide an overview into the usage of the City of LA Socrata Open Data Platform","66","2020-09-02T17:32:00.000Z","2020-09-02T17:32:00.000Z",,,"0","4vsd-swva",,"published",,,,,,"https://data.lacity.org/resource/tpbj-4pdt.json",,,,,,,,,,"official","Eva Pereira",,
"https://data.lacity.org/view/b4if-td8e","false","true","b4if-td8e",,"data.lacity.org","datalens","Nextbits","","4","2020-09-01T22:56:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City",,"0","9vai-dpce","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"Office of Finance",,,"https://data.lacity.org/resource/b4if-td8e.json",,,,,,,,"6rrh-rzua",,"community","nextbits.jason@gmail.com",,
"https://data.lacity.org/d/uypm-cqyi","false","true","uypm-cqyi","LAPD","data.lacity.org","chart","2019 Homicides","This dataset reflects incidents of crime in the City of Los Angeles from 2010 - 2019. This data is transcribed from original crime reports that are typed on paper and therefore there may be some inaccuracies within the data. Some location fields with missing data are noted as (0°, 0°). Address fields are only provided to the nearest hundred block in order to maintain privacy. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","1","2020-09-01T07:53:00.000Z","2020-11-11T14:01:00.000Z","A Safe City",,"0","tphp-tpsi","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,"Los Angeles Police Department","http://data.lacity.org",,"https://data.lacity.org/resource/uypm-cqyi.json",,,"Latitude/longitude","Weekly","Yes",,,"63jg-8b9z",,"community","John Bradshaw",,
"https://data.lacity.org/d/jivp-5cig","false","true","jivp-5cig",,"data.lacity.org","filter","test","The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.","1","2020-08-28T01:34:00.000Z","2020-11-09T10:19:00.000Z","A Prosperous City","ladbs,department of building and safety,building and safety,building,safety,construction services,construction,permit,permit number,permit type,occupancy,sign,building permit,building new,new building,building alter repair,repair,remodel,building addition,building demolition,demolition permit,demolition,building relocation,relocation permit,relocation,swimming pool permit,swimming pool,spa,grading permit,grading,sign permit,electrical permit,electrical,solar pv permit,solar photovoltaic,solar pv,solar,photovoltaic,mechanical permit,mechanical,plumbing permit,plumbing,hvac permit,hvac,heating,ventilation,air-conditioning,air conditioning,ac,fire sprinkler permit,fire sprinkler,pressure vessel permit,pressure vessel,pv,elevator permit,elevator,commercial,1 or 2 family dwelling,apartment,valuation,plan check","1","7c2h-emcj","Creative Commons Attribution 4.0 International","unpublished",,,"LADBS","https://creativecommons.org/licenses/by/4.0/",,"https://data.lacity.org/resource/jivp-5cig.json",,,,,,,,"yv23-pmwf",,"community","Edwin",,
"https://data.lacity.org/d/dxw6-d44g","false","true","dxw6-d44g",,"data.lacity.org","map","Encino Building Permits","The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.","2","2020-08-28T00:15:00.000Z","2020-11-09T10:19:00.000Z","A Prosperous City",,"0","7c2h-emcj","Creative Commons Attribution 4.0 International","published",,,"LADBS","https://creativecommons.org/licenses/by/4.0/",,"https://data.lacity.org/resource/dxw6-d44g.json",,,,,,,,"nbyu-2ha9",,"community","Edwin",,
"https://data.lacity.org/d/w5n6-di3p","false","true","w5n6-di3p","LAPD","data.lacity.org","chart","Entire LA Dataset","This dataset reflects calls for service incidents in the City of Los Angeles in the year 2020. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","1","2020-08-26T20:27:00.000Z","2020-11-10T17:00:00.000Z","A Safe City",,"0","6e2g-ivd5",,"unpublished",,,"Los Angeles Police Department",,,"https://data.lacity.org/resource/w5n6-di3p.json",,,,"Weekly","No",,,"84iq-i2r6",,"community","Ken",,
"https://data.lacity.org/d/24sg-awis","true","true","24sg-awis","LAPD","data.lacity.org","chart","LAPD Calls for Service - Excluding Ambulance Calls","This dataset reflects calls for service incidents in the City of Los Angeles in the year 2020. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","28","2020-08-26T19:03:00.000Z","2020-11-10T17:00:00.000Z","A Safe City",,"0","6e2g-ivd5",,"published",,,"Los Angeles Police Department",,,"https://data.lacity.org/resource/24sg-awis.json",,,,"Weekly","No",,,"84iq-i2r6",,"community","Ken",,
"https://data.lacity.org/d/hcip-pycq","false","true","hcip-pycq","LAPD","data.lacity.org","chart","Public Drinking and Open Container Arrests (2015 - 2019)","This dataset reflects arrest incidents in the City of Los Angeles from 2010 to 2019. This data is transcribed from original arrest reports that are typed on paper and therefore there may be some inaccuracies within the data. Some location fields with missing data are noted as (0.0000°, 0.0000°). Address fields are only provided to the nearest hundred block in order to maintain privacy. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","2","2020-08-24T01:53:00.000Z","2020-09-30T17:15:00.000Z","A Safe City",,"0","vag8-xvt4","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"Los Angeles Police Department",,,"https://data.lacity.org/resource/hcip-pycq.json",,,"Latitude/longitude","Weekly","Yes",,,"yru6-6re4",,"community","Sachin",,
"https://data.lacity.org/d/tpp9-krrc","false","true","tpp9-krrc",,"data.lacity.org","filter","Valley CDs Business List","Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.","3","2020-08-22T00:15:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City",,"2","swsu-42t6","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"Office of Finance",,,"https://data.lacity.org/resource/tpp9-krrc.json",,,,"Bi-monthly","Yes",,,"6rrh-rzua",,"community","Robert Scott",,
"https://data.lacity.org/view/nz24-sd6w","false","true","nz24-sd6w",,"data.lacity.org","datalens","SLJ&ASSOCIATES","","3","2020-08-20T02:58:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City",,"0","vuc2-z8mb","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"Office of Finance",,,"https://data.lacity.org/resource/nz24-sd6w.json",,,,,,,,"6rrh-rzua",,"community","14sirjoe",,
"https://data.lacity.org/view/bk7y-piu7","false","true","bk7y-piu7",,"data.lacity.org","datalens","SLJ&ASSOCIATES","","3","2020-08-20T02:57:00.000Z","2020-10-30T16:11:00.000Z","A Prosperous City",,"0","vuc2-z8mb","Creative Commons 1.0 Universal (Public Domain Dedication)","published",,,"Office of Finance",,,"https://data.lacity.org/resource/bk7y-piu7.json",,,,,,,,"6rrh-rzua",,"community","14sirjoe",,
"https://data.lacity.org/d/h766-pknw","false","true","h766-pknw","LAPD","data.lacity.org","filter","Rampart/Northeast Trial","This dataset reflects calls for service incidents in the City of Los Angeles in the year 2020. This data is as accurate as the data in the database. Please note questions or concerns in the comments.","1","2020-08-15T00:30:00.000Z","2020-11-10T17:00:00.000Z","A Safe City","lapd,911,calls,cfs,safety,police","1","7jng-wvnq",,"unpublished",,,"Los Angeles Police Department",,,"https://data.lacity.org/resource/h766-pknw.json",,,,"Weekly","No",,,"84iq-i2r6",,"community","mwooter",,
"https://data.lacity.org/d/uqa9-i9rx","false","false","uqa9-i9rx","Building and Safety","data.lacity.org","dataset","Building and Safety Multi-Family ADU DU JADU Permit",,"15","2020-08-13T16:46:00.000Z","2020-11-13T05:12:00.000Z",,,"1","tdwf-cih6",,"published",,,,,,"https://data.lacity.org/resource/uqa9-i9rx.json",,,,"Weekly","Yes",,,,,"official","Building and Safety OpenData","Dwayne Norman , Ling Ke, Minh Ong","dwayne.norman@lacity.org, minh.ong@lacity.org, ling.ke@lacity.org"
"https://data.lacity.org/d/4nzp-yrft","false","false","4nzp-yrft","Housing and Community Investment","data.lacity.org","dataset","hcid_to_dbs",,"82","2020-08-12T17:20:00.000Z","2020-11-09T14:00:00.000Z",,,"33","tdkf-rwnq",,"published",,,,,,"https://data.lacity.org/resource/4nzp-yrft.json",,,,"Weekly","No",,,,,"official","HCIDLA OpenData","hcidla","hcidla.opendata@lacity.org"
"https://data.lacity.org/d/62kg-c9bv","false","true","62kg-c9bv","Building and Safety","data.lacity.org","filter","Density Bonus Permits Issued 2010- now (non-Discretionary)","The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles. Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels). Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.","1","2020-08-07T17:29:00.000Z","2020-11-08T18:16:00.000Z",,,"1","fxdx-r2r8",,"unpublished",,,,,,"https://data.lacity.org/resource/62kg-c9bv.json",,,,"Weekly","Yes",,,"n9nq-vewq",,"community","ashleyatkinson",,
"https://data.lacity.org/d/75fp-je38","false","true","75fp-je38","Transportation","data.lacity.org","filter","July 2020 tickets","Parking citations with latitude / longitude (XY) in US Feet coordinates according to the NAD_1983_StatePlane_California_V_FIPS_0405_Feet projection.","1","2020-08-07T17:10:00.000Z","2020-11-13T14:00:00.000Z","A Well Run City",,"0","f8x2-ea6d","Creative Commons 1.0 Universal (Public Domain Dedication)","unpublished",,,,,,"https://data.lacity.org/resource/75fp-je38.json",,,"Latitude/longitude","Daily","Yes",,,"wjz9-h9np",,"community","Daniel Tucker",,
"https://data.lacity.org/d/nv9c-hqea","false","true","nv9c-hqea","Building and Safety","data.lacity.org","map","CASP Change of Use Search","The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.","1","2020-08-04T22:04:00.000Z","2020-11-09T10:19:00.000Z","A Prosperous City",,"0","jd26-dqxu","Creative Commons Attribution 4.0 International","unpublished",,,"LADBS","https://creativecommons.org/licenses/by/4.0/",,"https://data.lacity.org/resource/nv9c-hqea.json",,,"Latitude/longitude","Weekly","Yes",,,"yv23-pmwf",,"community","Landry",,
