"permit_nbr","primary_address","zip_code","cd","pin_nbr","associated_pins","apn","zone","apc","cpa","cnc","hl","ct","group","permit_type","permit_sub_type","use_code","use_desc","submitted_date","issue_date","cofo_date","du_changed","adu_changed","square_footage","status","valuation","construction","height","type_lat_lon","lat","lon","refresh_time","work_desc"
"03016-20000-04789","5325 N SATSUMA AVE","91601","4","171B173   211","171B173   211","2416007024","R3-1VL","South Valley","North Hollywood","Mid-Town North Hollywood",,"1253.20","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2003-03-14T00:00:00.000",,,,,"Permit Expired","1000",,,"ADDRESS","34.16775","-118.36768","2022-09-10T00:00:00.000","T/O (E) Roof, Install Composition Shingles Class ""A"".  4sqs.  Smoke Detectors Required."
"00010-20000-01224","8705 BALBOA BLVD UNIT #10",,"12","195B133   417","195B133   417","2690010016","RA-1 ; RD4-1, [Q], [T]",,"Northridge",,,"1151.01","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2000-03-27T00:00:00.000","2000-07-13T00:00:00.000",,"1",,"2214","Permit Finaled","223000","Type V-N Construction",,,,,"2022-09-10T00:00:00.000","Tract Sfd W/ Att Gar - Plan 2r"
"99010-20000-02037","13459 AZORES AVE",,"12","225B157","225B157",,"RA-1 ; RS-1, T",,,,,"1060.00","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","1999-06-28T00:00:00.000","1999-08-03T00:00:00.000",,"1",,"1634","Permit Closed","145000","Type V-N Construction",,,,,"2022-09-10T00:00:00.000","Tract Sfd/ Att Gar - Plan 2"
"98010-10001-03181","339 S ANDERSON ST","0","14","127-5A219 252","127-5A219 252","5172015016","M2-1","East Los Angeles",,,,"2045.00","Building","Nonbldg-New","Commercial","23","Fence Wall",,"1999-02-10T00:00:00.000",,,,,"Permit Finaled","3000",,,"PIN","34.04330258","-118.22665566","2022-09-10T00:00:00.000","New Block Wall Per City Detail Max 6' Tall (15 '*18 ') 66 Linear Feet Of Block Wall."
"06019-70000-02074","8101 S WESTERN AVE","90047","8","099B193  1199","099B193  1199","6035009001","C2-1VL","South Los Angeles","South Los Angeles","Empowerment Congress Southwest Area",,"2381.00","Building","Bldg-Demolition","Commercial","17","Restaurant - Take Out","2006-08-04T00:00:00.000","2006-08-04T00:00:00.000",,,,,"Permit Expired","5000",,,"ADDRESS","33.96536","-118.30923","2022-09-10T00:00:00.000","Demo (E) Take-Out Restaurant (74la92771).  Clear Lot"
"08030-20000-05002","4133 N BELLINGHAM AVE","91604","2","165B165  1091","165B165  1091","2367013043","R1-1","South Valley","Sherman Oaks-Studio City-Toluca Lake-Cahuenga","Studio City",,"1435.00","Building","Grading","1 or 2 Family Dwelling","60","Grading - Non-Hillside",,"2008-12-01T00:00:00.000",,,,,"Permit Finaled","170",,,"ADDRESS","34.14594","-118.39882","2022-09-10T00:00:00.000","Remove And Recompact, 2' Deep, 3' Beyond (E) Bldg Footprint."
"99016-30000-02407","800 W 1ST ST 2nd flr.","90012","9","132A211    33","132A211    33","5151027***","R5-4, D","Central",,,"YES","2075.00","Building","Bldg-Alter/Repair","Commercial","35","Condominium",,"1999-02-23T00:00:00.000",,,,,"Permit Finaled","4000","Type I-F.R. Construction",,"ADDRESS","34.05698","-118.25121","2022-09-10T00:00:00.000","Remodel Main Corridor On 2nd Flr."
"04019-10000-00458","4231 S MCLAUGHLIN AVE","90066","11","111B161   388","111B161   388","4233007006","R3-1","West Los Angeles","Palms - Del Rey - Mar Vista","Mar Vista",,"2723.01","Building","Bldg-Demolition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2004-03-08T00:00:00.000","2004-03-19T00:00:00.000",,"-1",,"-1190","Permit Expired","4545",,,"ADDRESS","34.00074","-118.41863","2022-09-10T00:00:00.000","Demo Of Existing Building - 1 Sfd At Front.  Handwreck."
"00048-20000-02080","5500 W WILSHIRE BLVD","90036","4","132B181     3","132B181     3","5089004012","C4-4 ; P-1","Central","Wilshire",,,"2162.00","Building","Sign","Onsite","19","Sign",,"2000-11-29T00:00:00.000",,,,,"Permit Finaled","5572",,,"ADDRESS","34.06208","-118.34871","2022-09-10T00:00:00.000","One Illum Wall Sign 64.5 Sqft (""Auto Logo Club Aaa Travel Agency""). Two Illum. Wall Signs 16.5 Sqft Each (""Aaa Travel Agency"")"
"08016-20000-09826","3476 N OAK GLEN DR","90068","4","159B177   399","159B177   399","2425024021","R1-1","South Valley","Sherman Oaks-Studio City-Toluca Lake-Cahuenga Pass","Hollywood Hills West","YES","1437.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2008-06-18T00:00:00.000",,,,,"Permit Expired","60000",,,"ADDRESS","34.13167","-118.3556","2022-09-10T00:00:00.000","Bathroom Remodel (2) For Residential Buildings; Combine With Related Electrical, Plumbing And Mechanical.   (No Structural Changes).Repair Of Water, Dry-Rot Or Termite Damage In Residential Buildings (Less Than 10% OfReplacement Cost Of Bldg).  Window And Door Change-Out (Same Size, Type And Location) For Residential Buildings.  Dual Glazing, Labeled And Certified By National Fenestration Rating Council (Nfrc), Is Required For Doors And Windows Replaced In All Residential Buildings, Three Stories Or Less Per Section 52(B) Of Title 24. Valuation To Be Verified By Field Inspector."
"08030-20000-02501","4127 N MADELIA AVE","91403","5","165A149   220","165A149   211; 165A149   220","2276031016","R1-1","South Valley","Sherman Oaks-Studio City-Toluca Lake-Cahuenga","Sherman Oaks","YES","1416.00","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside",,"2008-08-05T00:00:00.000",,,,,"Permit Finaled","50",,,"ADDRESS","34.14496","-118.45398","2022-09-10T00:00:00.000","Remove Existing Pool Shell And Backfill."
"03014-20001-02721","5686 N PENFIELD AVE","91367","3","174B113   233","174B113   233","2153002004","RA-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hill","Woodland Hills-Warner Center",,"1393.01","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2003-11-03T00:00:00.000","2003-11-03T00:00:00.000",,"0",,"40","Permit Finaled","3200","Type V-N Construction",,"ADDRESS","34.17413","-118.56885","2022-09-10T00:00:00.000","One Story Addition:Extend Den(9' X 9' Irr).Pay School District Fees For Additional 40 Sq. Ft..Work Is In Conjunction With Addition On 03014-20000-02721."
"02014-20000-01843","4613 N REFORMA ROAD","91364","11","165B101    81","165B101    81","2076017016","R1-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills",,"YES","1374.02","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2002-04-01T00:00:00.000","2002-04-04T00:00:00.000",,"0",,"85","Permit Expired","700","Type V-N Construction",,"ADDRESS","34.15207","-118.61627","2022-09-10T00:00:00.000","Add 3'-4"" X26'-0"" Attached Open Trellis Patio Cover Per La City Std Detail."
"06016-40000-06462","10635 W SANTA MONICA BLVD SUITE 150","90024","5","129B157    42","129B157    42","4326034028","[Q]C2-1VL-O","West Los Angeles","Westwood",,,"2656.00","Building","Bldg-Alter/Repair","Commercial","13","Office","2006-04-10T00:00:00.000","2006-05-02T00:00:00.000",,,,,"Permit Finaled","70000",,,"PIN","34.05365874","-118.43036269","2022-09-10T00:00:00.000","Suite #150 T.I.: Remodel And Addition Of Interior Non'Bearing Partition."
"04016-30000-18940","11736 W GWYNNE LANE","90077","5","153B141   111","153B141   111","4377041015","(Q)RD6-1-H","West Los Angeles","Bel Air - Beverly Crest","Bel Air - Beverly Crest","YES","2622.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2004-09-24T00:00:00.000",,,,,"Permit Expired","25000",,,"ADDRESS","34.11553","-118.47369","2022-09-10T00:00:00.000","Residntial Bathroom And Kitchen Remodel-Repair/Replace Only.  No Changes In Walls Or Openings.  Combined With Plumbing.  Drywall/Plaster Patch And Paint."
"03016-90000-24387","1024 S 3RD AVE","90019","10","129B189   320","129B189   320","5081017007","R1-1-O","Central","Wilshire",,,"2127.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2003-12-04T00:00:00.000",,,,,"Permit Finaled","2400",,,"ADDRESS","34.05195","-118.31779","2022-09-10T00:00:00.000","Replace Drywall/Plaster (Patch And Paint). Non-Structural Repair Only."
"04010-10000-06069","13551 W FOOTHILL BLVD Unit 164","91342","7","222B157   196","222B157   196","2513009060","RD2-1, T, Q","North Valley","Sylmar","Sylmar","YES","1061.14","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2004-12-27T00:00:00.000","2006-04-17T00:00:00.000","2007-10-11T00:00:00.000","1",,"1512","CofO Issued","130000","Type V-N Construction","25",,,,"2022-09-10T00:00:00.000","New Sfd Unit With An Attached Garage W/In A Single Lot Subdivision."
"98014-10000-01065","4212 S DON ALEGRE PL","90008","8","114B181   225","114B181   225","5028015001","R1-1","South Los Angeles",,,,"2364.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","1998-03-12T00:00:00.000","1999-06-17T00:00:00.000",,"1",,"1416","Permit Finaled","130000","Type V-N Construction",,"ADDRESS","34.00964","-118.35162","2022-09-10T00:00:00.000","2 Story Addition"
"08016-20000-10512","11155 N SEPULVEDA BLVD","91345","7","210B145    69","210B145    27; 210B145    69","2664007019","C2-1 ; P-1","North Valley","Mission Hills - Panorama City - North Hills","Mission Hills","YES","1092.00","Building","Bldg-Alter/Repair","Commercial","13","Medical Office","2008-07-01T00:00:00.000","2008-08-29T00:00:00.000","2009-03-19T00:00:00.000",,,"2822","CofO Issued","200000","Type III-A Construction",,"ADDRESS","34.27369","-118.46805","2022-09-10T00:00:00.000","Non-Structural Tenant Improvement Work.  Remove (E) Non-Bearng Walls And Install New, Casework, Replace (E) Ceiling With New Acoustical Tile Ceiling, New Flooring, & New H/C Rest Room. Convert Portion Of (E) Office  2822 S.F. To Med. Office"
"03014-30001-06295","12323 23RD HELENA DR","90049","11","132B141   232","132B141   232","4405005005","RS-1","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2623.03","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2003-12-23T00:00:00.000","2004-01-27T00:00:00.000",,,,"1400","Permit Finaled","166400","Type V-N Construction","22.5","PIN","34.05978673","-118.48167717","2022-09-10T00:00:00.000","Addition To And Alteration Of Existing One Story Single Family Dwelling W/ Attached Garage. Addition Of A New Second Floor.  (Prior To Cof O Contractor To Provide To Inspector Approval Letter From Grading Division Soils Report Addendum Letter Dated Jan. 15th. 2004)"
"05014-70000-00143","6801 N HESPERIA AVE","91335","3","183B125  1003","183B125  1003","2122011022","R1-1","South Valley","Reseda - West Van Nuys","Reseda",,"1323.00","Building","Bldg-Addition","1 or 2 Family Dwelling","7","Carport",,"2005-01-07T00:00:00.000","2005-04-12T00:00:00.000",,,"360","CofO Issued","9800","Type V-N Construction","14","ADDRESS","34.19412","-118.52635","2022-09-10T00:00:00.000","Convert The 18 X 20 Garage Into A Recroom With A 1/2 Bath. Add A 20'-0"" X 20'-0"" 2-Car Carport. + 360sf"
"97030-30000-00035","345 S ANITA AVE","90049","11","129B141   311","129B141   311","4405031009","R1-1","West Los Angeles",,,,"2640.00","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside",,"1997-01-09T00:00:00.000",,,,,"Permit Closed","75",,,"ADDRESS","34.05146","-118.48129","2022-09-10T00:00:00.000","Pool Excavation, 75 Cu Yds. ."
"97016-20000-13272","8251 ROXBURY ROAD","900691629","5","147B173   412","147B173   395; 147B173   412","5555023025",,"Central",,,"Y","1942.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"1997-06-13T00:00:00.000",,,,,"Permit Closed","2450",,,"PIN","34.09735725","-118.37021797","2022-09-10T00:00:00.000","Voluntary Foundation Anchor Retrofit And Cripple Wall Per L.A. City Standard Plan"
"08048-10000-01448","126 E 6TH ST","90014","9","127-5A211  56","127-5A211  56","5148021015","C2-2D","Central","Central City","Downtown Los Angeles",,"2073.00","Building","Sign","Onsite","19","Wall Sign","2008-08-08T00:00:00.000","2008-09-12T00:00:00.000",,,,,"Permit Finaled","2000",,,"ADDRESS","34.04479","-118.24951","2022-09-10T00:00:00.000","Install (2) Illuminated Wall Signs: (1) 4'-5"" X 11'-4"", Read As Blu La Cafe; (1) 1'-3"" X 7'-0"", Logo."
"02010-20000-01926","12869 W NEWTON ST","91342","7","219B161    79","219B161    79","2525023033","RS-1","North Valley","Sylmar",,"EXEMPT","1061.13","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2002-06-12T00:00:00.000","2003-06-18T00:00:00.000",,"1",,"702","Permit Finaled","56000","Type V-N Construction","18.5","ADDRESS","34.30041","-118.41369","2022-09-10T00:00:00.000","Proposed 21'-0""X25'-0"" Irregular-Shaped 2-Story Sfd Per Engineered Plans."
"09016-40000-00121","1079 W 17TH ST","90731","15","012B193   656","012B193   656","7462001003","R1-1XL","Harbor","San Pedro","Central San Pedro","YES","2969.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2009-01-06T00:00:00.000",,,,,"Permit Finaled","4000",,,"ADDRESS","33.72871","-118.30079","2022-09-10T00:00:00.000","Recover Over One Comp Shingle Roof.  House And Seperate Garage.  House 1,300 Sq. Ft. Garage 400 Sq. Ft."
"08016-10000-18055","6128 S 11TH AVE","90043","8","105B185   681","105B185   681","4006002030","R3-1","South Los Angeles","West Adams - Baldwin Hills - Leimert","Park Mesa Heights",,"2349.00","Building","Bldg-Alter/Repair","Apartment","5","Apartment",,"2008-10-23T00:00:00.000",,,,,"Permit Expired","6000",,,"ADDRESS","33.98381","-118.32923","2022-09-10T00:00:00.000","Re-Roof With Class A Or B Material Weighing Less Than 6 Pound Per Sq. Ft."
"08016-20000-03511","5800 N VAN NUYS BLVD","91401","2","174B149   301","174B149   282; 174B149   283; 174B149   301","2245005008","C2-1VL","South Valley","Van Nuys - North Sherman Oaks","Van Nuys",,"1285.00","Building","Bldg-Alter/Repair","Commercial","13","Office","2008-03-03T00:00:00.000","2008-03-27T00:00:00.000","2008-04-24T00:00:00.000",,,"900","CofO Issued","301","Type II-B Construction",,"ADDRESS","34.17586","-118.44837","2022-09-10T00:00:00.000","""Comply With Department Order Effective Date 06/28/2006.   Permit Will Expire 30 Days From Issuance Date"".  Convert An Existing 25'X 36' Auto Repair Garage To Used Automobile Sales Office.  No Physical Work.  (See Comments For More Information)"
"08016-90000-07004","4832 N TOPANGA CANYON BLVD","91364","3","168B101   697","168B101   697","2171017053","R2-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","Woodland Hills - Warner Center","YES","1380.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","2","Duplex",,"2008-04-25T00:00:00.000",,,,,"Permit Finaled","2000",,,"ADDRESS","34.15535","-118.60558","2022-09-10T00:00:00.000","Add Sill Plate Anchor Bolts And Cripple Wall Plywood Per L.A. City Std. Plan #1; No Foundation Replacement (Eq Hazard Reduction Per Chapter 92)."
"05016-40000-22068","5204 W KNOWLTON ST","90045","11","102B173   257","102B173   257","4103013001","R3-1","West Los Angeles","Westchester - Playa del Rey","Westchester - Playa del Rey",,"2761.00","Building","Bldg-Alter/Repair","Apartment","5","Apartment",,"2005-10-13T00:00:00.000",,,,,"Permit Finaled","7500",,,"ADDRESS","33.9749","-118.37065","2022-09-10T00:00:00.000","Tear Off Old Shingle Roof And Reroof With 30 Year Composition Shingle."
"99016-30000-02342","336 W 10TH ST","90731","15","015B201   453","015B201   453","7455009014",,"Harbor",,,,"2971.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"1999-02-09T00:00:00.000",,,,,"Permit Closed","500",,,"ADDRESS","33.73524","-118.2844","2022-09-10T00:00:00.000","Reroof Of The Front Portion Of House W/ Comp (3sqs)."
"98016-50000-22589","417-419 N ORANGE DR","90036","5","141B181  1425","141B181  1425","5525030027",,"Central",,,,"2141.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","2","Duplex",,"1998-10-21T00:00:00.000",,,,,"Permit Closed","20000",,,"ADDRESS","34.07885","-118.342","2022-09-10T00:00:00.000","Renovate Kitchen And Laundry Room - Repair Existing Doors And Windows."
"07016-20000-15693","16815 W SUPERIOR ST","91343","12","201B133   389","201B133   389","2686016032","RS-1","North Valley","Northridge","Northridge East","YES","1173.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2007-08-17T00:00:00.000","2007-08-17T00:00:00.000",,,,,"Permit Finaled","500",,,"ADDRESS","34.24713","-118.49878","2022-09-10T00:00:00.000","Create (2'4"" X 7'6"") Closet To (E) Front Bedroom"
"02020-10000-03281","845 S GRAMERCY PL","90005","10","132B189   810","132B189   810","5092026008","R3-1","Central","Wilshire",,,"2126.20","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","2","Duplex","2002-10-16T00:00:00.000","2002-10-16T00:00:00.000",,,,,"Permit Expired","5000",,,"ADDRESS","34.05677","-118.31333","2022-09-10T00:00:00.000","Provide 4 Additional Parking Spaces For Existing Duplex."
"02016-20000-18527","10671 W LORNE ST","91352","6","189B177   205","189B177   205","2407012019","MR1-1","North Valley","Sun Valley",,,"1222.00","Building","Bldg-Alter/Repair","Commercial","22","Storage Building",,"2002-09-19T00:00:00.000",,,,,"Permit Finaled","50000",,,"ADDRESS","34.2166","-118.36373","2022-09-10T00:00:00.000","T/O (E) Roof And Apply 600 Sqs. Of Class ""A"" B.U.R. System.   Eq Valve Required."
"97016-30000-03568","3732 S MILITARY AVE","90034","6","117B161   858","117B161   858","4252014028","RD2-1","West Los Angeles",,,,"2718.01","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"1997-02-14T00:00:00.000",,,,,"Permit Closed","2000",,,"ADDRESS","34.01596","-118.41479","2022-09-10T00:00:00.000","Retrofit/Bolting & Shear On House Per La City Std."
"01014-30000-06630","140 S GREENFIELD AVE","90049","11","138B149   162","138B149   162","4366024007","R1-1","West Los Angeles","Westwood",,,"2654.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2001-11-15T00:00:00.000","2001-12-05T00:00:00.000",,,,"69","Permit Finaled","55000","Type V-N Construction",,"ADDRESS","34.07384","-118.45629","2022-09-10T00:00:00.000","Enclose Ex'G 4'-2"" X 16'-6"" Balcony To Expand Second Floor Master Bath Room And Walk-In Closet (+69 Sq Ft).Interior Remodel At First Floor; Remove Wall Between Kitchen And Laundry Room And Add Beam, Replace Kitchen Cabinets, Finishes And Fixtures, Extend Family Room."
"08016-10002-19959","2130 E 1ST ST","90033","14","127-5A223 122","127-5A223 122","5183008901","C2-1","East Los Angeles","Boyle Heights","Boyle Heights","YES","2044.20","Building","Bldg-Alter/Repair","Commercial","13","Office","2009-09-23T00:00:00.000","2009-09-29T00:00:00.000",,,,,"Permit Finaled","501",,,"ADDRESS","34.04433","-118.21291","2022-09-10T00:00:00.000","Supplement To 08016-10000-19959, Revise Detail For Urm Attachment."
