"permit_nbr","primary_address","zip_code","cd","pin_nbr","associated_pins","apn","zone","apc","cpa","cnc","hl","ct","group","permit_type","permit_sub_type","use_code","use_desc","submitted_date","issue_date","cofo_date","du_changed","adu_changed","square_footage","status","valuation","construction","height","type_lat_lon","lat","lon","refresh_time","work_desc"
"08016-10001-03877","6500 W WILSHIRE BLVD #  110","90048","5","135B173   853","135B173   853","5088013029","P-1-O-HPOZ ; [Q]C4-2D-O","Central","Wilshire","Mid City West",,"2163.00","Building","Bldg-Alter/Repair","Commercial","0","No Fee/Dept. Error","2008-03-07T00:00:00.000",,,,,,"PC Info Complete","0",,,"ADDRESS","34.06371","-118.3703","2022-09-10T00:00:00.000","Supplemental To 08016-10000-03877 To Capture Fir Dept. Sign-Off Only.No Fee Department Error"
"05020-30000-00172","315 S WILLAMAN DR","90048",,"138B169   615","138B169   615","4334011024","R3-1-O",,"Wilshire","Mid City West",,,"Building","Nonbldg-New","Apartment","23","Miscellaneous Bldg/Structure","2005-01-19T00:00:00.000",,,,,,"Corrections Issued","25000",,,,,,"2022-09-10T00:00:00.000","Methane Mitigation Plan Check For 6-Unit Condo"
"01020-10000-00520","2507 E 7TH ST","0",,"124.5A221","124.5A221","5189009035","C1.5-1/RD 1.5-1",,,,,,"Building","Nonbldg-New","Commercial","23","Miscellaneous Bldg/Structure","2001-02-28T00:00:00.000",,,,,,"Corrections Issued","500000",,,,,,"2022-09-10T00:00:00.000","New School Bleachers Concrete W/ No Backrest (335' X 21') For Football Field W/ New Concrete Stairs"
"97010-30000-02499","10701 E LEVICO WAY","90077","5","147B149   413","147B149   413","4370007061","RE40-1, H","West Los Angeles",,,"Y","2621.00","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","1997-08-15T00:00:00.000",,,,,,"No Progress","1882000",,,"ADDRESS","34.09686","-118.45319","2022-09-10T00:00:00.000","New Single Family Dwelling, Pool, Tennis Court, Accessory Structures"
"06014-20001-00652","22438 W MICHALE ST","91304","12","192B101   125","192B101   125","2004017021","RE11-1","North Valley","Chatsworth - Porter Ranch","West Hills","YES","1132.32","Building","Bldg-New","1 or 2 Family Dwelling","23","Recreation Room","2006-06-12T00:00:00.000",,,,,"812","Corrections Issued","301","Type V-N Construction","11.67","ADDRESS","34.22513","-118.6157","2022-09-10T00:00:00.000","Supplement To 06vn90104 To Correct The Work Description To A New 19'6""X25' Recreation Room +1/2 Bath With Exterior Access Only For The Storage Room.   2-Car Attached Carport 18'X18' Per City Std Details.  All Work Per Type V"
"05016-20000-16100","19010 W KESWICK ST","91335","3","186B121    45","186B121    45","2104013009","RA-1","South Valley","Reseda - West Van Nuys","Reseda",,"1316.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2005-08-03T00:00:00.000",,,,,,"Corrections Issued","49000",,,"ADDRESS","34.21003","-118.54741","2022-09-10T00:00:00.000","Enclose (E) 20'X36' Patio To Create Family Room."
"07016-10000-18099","354 S WESTERN AVE","90020","10","135B193   372","135B193   372","5503003002","C2-1","Central","Wilshire","Wilshire Center - Koreatown",,"2118.04","Building","Bldg-Alter/Repair","Commercial","17","Restaurant","2007-09-24T00:00:00.000",,,,,"3000","Reviewed by Supervisor","150000",,,"ADDRESS","34.06761","-118.30891","2022-09-10T00:00:00.000","Change Of Use From Retail To Restaurant (3000 Sf)."
"05016-10000-20554","4340 W MELBOURNE AVE","90027","4","150B201  1427","150B201  1427","5591025004","R2-1XL","Central","Hollywood","Greater Griffith Park",,"1952.02","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2005-09-26T00:00:00.000",,,,,,"PC Approved","59000",,,"ADDRESS","34.10344","-118.28456","2022-09-10T00:00:00.000","Remodel (E) Sfd And Build New Open Deck (Approximate 8' X14') With Steps, Per Engineer."
"04016-10000-23171","317 S LINCOLN BLVD","90291","11","111B145   645","111B145   645","4240018050","C2-1","West Los Angeles","Venice","Grass Roots Venice",,"2732.00","Building","Bldg-Alter/Repair","Commercial","17","Restaurant","2004-11-22T00:00:00.000",,,,,,"Corrections Issued","4000",,,"ADDRESS","34.00099","-118.46752","2022-09-10T00:00:00.000","Install 8' X 10'-5"" Walk-In Cooler In (E) Restaurant."
"03014-70000-05693","1842 W 46TH ST","90062","8","111B193   516","111B193   516","5015003010","R2-1","South Los Angeles","South Central Los Angeles","Empowerment Congress Central Area",,"2324.00","Building","Bldg-Addition","1 or 2 Family Dwelling","23","Recreation Room","2003-07-23T00:00:00.000",,,,,,"Corrections Issued","9000","Type V-N Construction",,"ADDRESS","34.00178","-118.31279","2022-09-10T00:00:00.000","Add 25 Sf To (E) 1-Car Garage.  Convert Entire Garage Into Recroom/Storage W/ 1/2 Bath."
"99014-20000-04732","10940 W VANOWEN ST","91606","2","180B173     8","180B173     8","2414022003","C2-1 ; C2-1VL ; P-1VL","South Valley",,,,"1231.03","Building","Bldg-Addition","Commercial","13","Office","1999-08-13T00:00:00.000",,,,,"720","Corrections Issued","12000","Type V-N Construction",,"PIN","34.19370962","-118.3696403","2022-09-10T00:00:00.000","Add 24'X30' Metal Shed For Auto Storage To Existing Office (Not For Required Parking). One Handicap Stall Provided."
"05016-10000-18009","333 S GRAND AVE 33/34","90071","14","130-5A211  12","130-5A211  12","5151015012","C2-4D","Central","Central City","Downtown Los Angeles","YES","2075.02","Building","Bldg-Alter/Repair","Commercial","13","Office","2005-08-25T00:00:00.000",,,,,,"PC Info Complete","16000",,,"ADDRESS","34.05271","-118.25179","2022-09-10T00:00:00.000","Removal Of Tenant Stairs Interconnecting Floors 34  & 33.  Provide Two Hour Floor Assembly At The Remaining Opening."
"97014-10000-04437","2550 S OVERLAND AVE","90064","5","126B157  1004","126B157  1004","4255004026","C1-1VL, O","West Los Angeles",,,,"2693.00","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","1997-08-14T00:00:00.000",,,"0",,"1828","Corrections Issued","84000","Type V-N Construction","22","ADDRESS","34.03966","-118.42286","2022-09-10T00:00:00.000","Remodel Portion Of 1st & 2nd Floors, And Add'N Of 150 Sq Ft Of Wooden Deck And Conversion Of The Exist. 1828 Sq Ft Office At 1st Flr To To Enlarge Flr. Area Of The (E)( S.F.D.). E.Q. Shutoff Valve Is Req'D."
"08020-10000-01054","13414 S FIGUEROA ST","90061","15","078B201   138","078B201   138","6132008004","MR1-1VL-O","Harbor","Harbor Gateway","Harbor Gateway North",,"2911.20","Building","Nonbldg-New","Commercial","61","Use of Land","2008-04-14T00:00:00.000",,,,,,"Verifications in Progress","20000",,,"ADDRESS","33.9098","-118.28252","2022-09-10T00:00:00.000","To Pave And Strip A New Parking Lot  (28 Parkings Are Provided; 2 Accessible, 26 Standard) For A New Industrial Building Located Within The County Of Los Angeles (In Which A 12 Ft 5.5 Inch Section Of The Building Is Located Within The City Of Los Angeles Boundry) See Comments"
"05010-10000-02573","21611 S NORMANDIE AVE","0",,"051B197     3","051B197     3",,"C2-1 ; R2-1",,"Harbor Gateway","Harbor Gateway South",,,"Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2005-05-26T00:00:00.000",,,"1",,"2520","PC Approved","211260","Type V-N Construction","26.25",,,,"2022-09-10T00:00:00.000","New 2-Story Sfd With Attached 2-Car Garage.(Plan Type : C1)"
"07020-30001-03608","630 N VIA DE LA PAZ","90272","11","126B125   591","126B125   591","4412012007","R1-1","West Los Angeles","Brentwood - Pacific Palisades",,"YES","2627.06","Building","Nonbldg-New","1 or 2 Family Dwelling",,,"2007-09-25T00:00:00.000",,,,,,"Reviewed by Supervisor","301",,,"ADDRESS","34.04129","-118.52841","2022-09-10T00:00:00.000","Supplemental Permit To Rechedk Shoring Plans Due To Incomplete Plans At First Submittal."
"03010-10001-03344","1437 W LOMITA BLVD Bldg. 9-# 1-7","90710",,"039B193   558","039B193   558","7439026013","C1-1VL",,"Wilmington - Harbor City","Harbor City",,,"Building","Bldg-Alter/Repair","Apartment",,,"2004-05-27T00:00:00.000",,,,,,"Corrections Issued","301",,,"ADDRESS","33.79798","-118.30314","2022-09-10T00:00:00.000","Roof Truss Approval For New Apartment Bldg."
"08019-40000-00002","215 W 120TH ST","90061","15","084B201  1128","084B201  1128","6087021040","R2-1","South Los Angeles","Southeast Los Angeles","Harbor Gateway North",,"2414.00","Building","Bldg-Demolition","1 or 2 Family Dwelling","7","Garage - Private","2008-01-02T00:00:00.000",,,"0",,"0","Not Ready to Issue","1650","Type V-N Construction","0","ADDRESS","33.92386","-118.27667","2022-09-10T00:00:00.000","Demo Exst Detached Garage"
"07020-40000-02141","403 E HARRY BRIDGES BLVD","90744","15","027B209   183","027B209   183","7424001029","[Q]M2-1VL-O","Harbor","Wilmington - Harbor City","Wilmington",,"2947.01","Building","Nonbldg-New","Commercial","61","Use of Land","2007-06-04T00:00:00.000",,,,,,"Reviewed by Supervisor","535000",,,"ADDRESS","33.77168","-118.25754","2022-09-10T00:00:00.000","Use Of Land:  Commercial Truck And Trailer Parking.Foundations For Light Poles And Fences Wall (8').(3) Separate Permits Req'D."
"05048-10000-01878","2134 W SUNSET BLVD","90026","13","139-5A207 120","139-5A207 120","5402035024","[Q]C2-1VL","East Los Angeles","Silver Lake - Echo Park - Elysian Valley","Greater Echo Park Elysian","YES","1957.10","Building","Sign","Onsite",,,"2005-11-22T00:00:00.000",,,,,,"Corrections Issued","3500",,,"ADDRESS","34.07723","-118.26485","2022-09-10T00:00:00.000","(2) 8'-0"" X 1'-6"" Channel Letters Wall Signs [144 Max. Watts]"
"04010-20000-01508","19755 W BUTTONWILLOW DR","91306",,"189B117   832","189B117   832","2106012033","(T)R1-1",,"Canoga Park-West Hills-Winnetka-Woodland Hill","Winnetka",,,"Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2004-04-06T00:00:00.000",,,"1",,"3670","Corrections Issued","260000","Type V-N Construction","27.2","ADDRESS","34.21174","-118.56424","2022-09-10T00:00:00.000","New 40'6""X52' 2-Story Sfd With Att 3-Car Garage. Tract Home (Plan Ar)."
"06016-20000-22538","11620 W LAURELCREST DR","91604","2","162B169  1065","162B169  1065","2377007001","R1-1","South Valley","Sherman Oaks-Studio City-Toluca Lake-Cahuenga Pass","Studio City","YES","1438.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","7","Garage - Private","2006-11-07T00:00:00.000",,,,,,"PC Info Complete","2500",,,"ADDRESS","34.1369","-118.38575","2022-09-10T00:00:00.000","Replace Water Damaged Header At Garage Door And Add Sister Joists To Water Damaged Floor Joists."
"00014-10000-03392","1844 N HYPERION AVE","90039","4","147A203   283","147A203   283","5431001012","C2-1VL","East Los Angeles","Silverlake - Echo Park",,"YES","1951.00","Building","Bldg-Addition","Commercial","23","Miscellaneous Bldg/Structure","2000-06-26T00:00:00.000",,,,,"133","Corrections Issued","25000","Type V-N Construction",,"PIN","34.09693606","-118.27544449","2022-09-10T00:00:00.000","New 6.5'X 20' Addition To Rear Of (E) Studio. Increase Wall/Roof Height And Re-Frame Roof."
"08010-20000-02486","3385 N LEY DR","90027","4","153A203   124","153A203   124","5592022032","R1-1","Central","Hollywood","Greater Griffith Park","YES","1882.02","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2008-09-30T00:00:00.000",,,"0",,"0","PC in Progress","90000","Type V-B Construction","26","ADDRESS","34.11435","-118.27871","2022-09-10T00:00:00.000","New Garage"
"06010-30001-05727","905 E HOWARD ST","90292","11","108B149  1828","108B149  1828","4229017052","R1-1","West Los Angeles","Venice","Grass Roots Venice",,"2741.00","Building","Bldg-New","1 or 2 Family Dwelling",,,"2008-07-29T00:00:00.000",,,,,,"Reviewed by Supervisor","501",,,"ADDRESS","33.98792","-118.45121","2022-09-10T00:00:00.000","Supplemental To Pcis# 06010-30000-05727 To Recheck For Plan Check Extension For Plan Check Only."
"97030-10000-01600","1700 W OLYMPIC BLVD","90015","1","130-5A203 345","129A203    16; 129A203    23; 129A203    27; 130-5A203; 130-5A203; 130-5A203 338; 130-5A203 339; 130-5A203 345","5137017003","C4-1/(T)(Q)C2-1 /  R3-1","Central",,,,"2095.20","Building","Grading","Commercial","60","Grading - Non-Hillside","1997-08-25T00:00:00.000",,,,,,"Corrections Issued","184",,,"ADDRESS","34.0497","-118.27604","2022-09-10T00:00:00.000","Site Preparation For Daycare/Church Foundation Pads"
"08010-20000-02358","18440 W BRYANT ST","91325","12","195B125   975","195B125   975","2786005012","P-1VL ; [Q]CM-1VL","North Valley","Northridge",,,"1154.03","Building","Bldg-New","Commercial",,,"2008-09-11T00:00:00.000",,,,,"7950","Verifications in Progress","333000","Type V-B Construction","24","ADDRESS","34.22721","-118.53519","2022-09-10T00:00:00.000","Whse,?????"
"04014-20000-01854","17554 W DEARBORN ST","91325","12","198B129   358","198B129   356; 198B129   358","2766009015","RA-1","North Valley","Northridge",,,"1151.01","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2004-03-05T00:00:00.000",,,,,"1170","PC Approved","99000","Type V-N Construction","17","ADDRESS","34.23745","-118.5175","2022-09-10T00:00:00.000","One Story Addition :Enlarge  Bedroom & Add Bathroom(22' X 22'6"" Irr) & 1/2 Bath,Laundry & Family Room(19' X 40' Irr) & Two Attached Patio Covers(9' X 20' & 12' X 18').New Garage Door Opening."
"07030-10000-02656","1652 N TOWER GROVE DR","90210","5","150B157   261","150B157   261","4384034010","OS-1-H ; RE40-1-H","West Los Angeles","Bel Air - Beverly Crest","Bel Air - Beverly Crest","YES","2611.02","Building","Nonbldg-New","Apartment",,,"2007-08-06T00:00:00.000",,,,,,"Corrections Issued","270000",,,"ADDRESS","34.10195","-118.42656","2022-09-10T00:00:00.000","Installation Of 27 Soldier Piles At Various Depths And 8' O.C."
"08020-20000-03717","7257 N DARNOCH WAY","91307","12","186B089   754","186B089   754","2027020029","RE11-1-H","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","West Hills",,"1344.21","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Retaining Wall","2008-12-12T00:00:00.000",,,,,,"Verifications in Progress","8000",,,"ADDRESS","34.20216","-118.64532","2022-09-10T00:00:00.000","(N) Retaining Wall.  See Comments."
"09020-10000-02089","4648 N EAGLE ROCK BLVD","90041","14","159A221   347","159A221   347","5474002001","[Q]C4-1XL","East Los Angeles","Northeast Los Angeles","Eagle Rock","YES","1834.02","Building","Nonbldg-New","Commercial",,,"2009-09-09T00:00:00.000",,,,,,"Reviewed by Supervisor","30000",,,"ADDRESS","34.12869","-118.21692","2022-09-10T00:00:00.000","Use Of Land For Parking Lot   (14 Cars,  Non-Required Parking For Church At 4656 N. Eagle Rock Blvd)"
"00016-30000-22492","7101 N OSO AVE UNIT 13","91306",,"183B113   163","183B113   163","2136007010","(Q)RD6-1",,"Canoga Park-West Hills-Winnetka-Woodland Hill",,,,"Building","Bldg-Alter/Repair","Apartment",,,"2000-11-16T00:00:00.000",,,,,,"Corrections Issued","10000",,,"ADDRESS","34.19918","-118.57564","2022-09-10T00:00:00.000","Change Of Use From Sfd To Condo-Sfd (Units 1 - 16) 13 Of 16 Tv = $160,000"
"09019-10000-01570","2309 E 112TH ST","90059","15","087A217    61","087A217    60; 087A217    61","6067016055","R1-1","South Los Angeles","Southeast Los Angeles","Watts",,"2431.00","Building","Bldg-Demolition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2009-08-21T00:00:00.000",,,"-1",,"0","Corrections Issued","8000",,,"ADDRESS","33.93348","-118.23175","2022-09-10T00:00:00.000","***Contact Inspector Gallagher At (213) 252-3956 Prior To Issuing Permit***Demo (E) 1-Story Single Family Dwelling And Detached Garage. Clear Lot. Handwreck Method."
"04030-30000-02047","5338 N MT ROYAL DR","90041","14","165A225    94","165A225    94","5669006024","R1-1","East Los Angeles","Northeast Los Angeles","Eagle Rock","YES","1810.00","Building","Grading","1 or 2 Family Dwelling",,,"2004-06-21T00:00:00.000",,,,,,"Reviewed by Supervisor","51",,,"ADDRESS","34.14456","-118.20351","2022-09-10T00:00:00.000","Excavation For New Garage And Retaining Wall Backfill."
"08020-20000-01369","3728 --3730 - N RANDOLPH AVE","90032","14","144A233   145","144A233   145","5306011029","RD3-1","East Los Angeles","Northeast Los Angeles","LA-32","YES","2012.00","Building","Nonbldg-New","1 or 2 Family Dwelling",,,"2008-05-07T00:00:00.000",,,,,,"Verifications in Progress","10000",,,"PIN","34.08947394","-118.18012269","2022-09-10T00:00:00.000","1: Propose One Retaining Walls - Total 57' In Lenth At Max. 5' In Height2: Propose Freestanding Block Wall At Total Of 135' In Length & 6' In Height."
"05020-10000-01141","4826 E HUB ST","90042","1","154-5A223 166","154-5A223 166","5477012031","R1-1","East Los Angeles","Northeast Los Angeles","Historic Highland Park","YES","1862.03","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Retaining Wall","2005-04-06T00:00:00.000",,,,,,"Not Ready to Issue","2800",,,"ADDRESS","34.11833","-118.2109","2022-09-10T00:00:00.000","New Construction Of 6'-0"" High Retaining Wall At The Rear. 22' Length."
"06010-20000-03672","11092 W MCBROOM ST","91040","7","204B173   178","204B173   178","2528019004","RE40-1-K","North Valley","Sun Valley - La Tuna Canyon","Foothill Trails District","YES","1033.00","Building","Bldg-New","1 or 2 Family Dwelling","1","Dwelling - Single Family","2006-08-11T00:00:00.000",,,,,"3967","Reviewed by Supervisor","320000","Type V-N Construction","21.83","ADDRESS","34.25554","-118.37226","2022-09-10T00:00:00.000","New One Story Irr 62.67' X 68.5' Sfd And Attached Two Car Garage."
"98016-20000-23255","3865 BUENA PARK DR",,"2","162B169   594","162B169   594","2369024023","R1-1","South Valley",,,,"1438.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","1998-10-28T00:00:00.000",,,"0",,"3435","PC Assigned","175000","Type V-N Construction",,"PIN","34.13970208","-118.38835133","2022-09-10T00:00:00.000","To Complete Remaining 80% Of Work Under Permit No. 89vn 68696 & Change Engineer Of Record."
"05020-10000-04505","22330 S WESTERN AVE","90501","15","048B193   793","048B193   793","7347001034","[Q]C1-1VL","Harbor","Harbor Gateway","Harbor Gateway South",,"2932.02","Building","Nonbldg-New","Commercial","61","Use of Land","2005-11-22T00:00:00.000",,,,,,"Corrections Issued","301",,,"ADDRESS","33.82387","-118.30873","2022-09-10T00:00:00.000","Use Of Land For Collection Facility Incidental To Grocery Market."
