LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0002926151-0001-4,VERONICA GUZZARDI,,16551 VICTORY BLVD APT #117,LAKE BALBOA,91406-5665,16551 VICTORY 91406-5665,16551   VICTORY BLVD   APT #117,VAN NUYS,91406-5665,453990,"All other miscellaneous store retailers (including tobacco, candle, & trophy shops)",6,11/01/2015,,"(34.1869, -118.4942)",19734,3,262,297,,61
0002927768-0001-6,MARKEL BABABEKOV / STEVEN K LONG,S & M PLANET REMODELING,17644   WELBY WAY,LAKE BALBOA,91406-5335,17644 WELBY 91406-5335,,,,238990,All other specialty trade contractors,6,08/15/2016,,"(34.1924, -118.5178)",19734,3,260,571,,61
0002928107-0001-8,MITCHENOR WORLDWIDE INC,,7038   DE CELIS PLACE   UNIT #20,LAKE BALBOA,91406-3765,7038 DE CELIS 91406-3765,,,,512100,Motion picture & video industries (except video rental),6,05/12/2016,,"(34.1985, -118.494)",19734,3,263,300,,61
0002929251-0001-4,MARK W KONECK,BIGGIE'S DOG HOUSE,16724   CANTLAY STREET,LAKE BALBOA,91406-2807,16724 CANTLAY 91406-2807,,,,722300,Special food services (including food service contractors & caterers),6,08/24/2016,,"(34.2019, -118.4973)",19734,3,263,436,,61
0002930935-0001-3,CATHY J KOPP,CATHY J KOPP SERVICES,16822   VALERIO STREET,LAKE BALBOA,91406-2747,16822 VALERIO 91406,16822   VALERIO STREET,LAKE BALBOA,91406-2747,561110,Office administrative services,6,03/17/2016,,"(34.2045, -118.4998)",19734,3,263,436,,61
0002930989-0001-0,BRITTNEY DOREY,ALMOST NOWHERE PRODUCTIONS,6525   WOODLEY AVENUE   APT #301,LAKE BALBOA,91406-6479,6525 WOODLEY 91406-6479,369 Harp,Malvern,72104-5860,512100,Motion picture & video industries (except video rental),6,09/02/2016,,"(34.1894, -118.484)",19734,3,225,298,,61
0002934445-0001-5,MALONEFILM INC,,6435 DENSMORE AVENUE,LAKE BALBOA,91406-6021,6435 DENSMORE 91406-6021,6435   DENSMORE AVENUE,LAKE BALBOA,91406-6021,812990,All other personal services,6,08/15/2015,,,,,,,,
0002934968-0001-7,MAURA VELASQUEZ,,7662   OAK PARK AVENUE,LAKE BALBOA,91406-2119,7662 OAK PARK 91406-2119,,,,561720,Janitorial services,6,01/01/2014,,"(34.2102, -118.5041)",19734,3,251,315,,61
0002935742-0001-3,"GREEN MOVEMENT BUILDERS, INC",,7100   HAYVENHURST AVENUE   SUITE #107,LAKE BALBOA,91406-3805,7100 HAYVENHURST 91406-3805,7100   HAYVENHURST AVENUE   PENTHOUSE #B,VAN NUYS,91406-3804,233210,Single Family Housing Construction (1997 NAICS),6,01/11/2016,,"(34.1991, -118.4918)",19734,3,2325,300,,61
0002941430-0001-3,JAMES AMOS,SCOUT 53,7335   GENESTA AVENUE,LAKE BALBOA,91406-2605,7335 GENESTA 91406-2605,,,,541600,"Management, scientific, & technical consulting services",6,09/30/2016,,"(34.204, -118.5036)",19734,3,259,315,,61
0002942114-0001-7,SHANNON FERNANDEZ,LEELEE & BEA  BAKESHOP,7345   LEESCOTT AVENUE,LAKE BALBOA,91406-2625,7345 LEESCOTT 91406-2625,1008   CLEAR SKY PLACE,SIMI VALLEY,93065-8331,722211,Limited-service eating places,6,11/01/2016,,"(34.2041, -118.5044)",19734,3,259,315,,61
0002942168-0001-3,BROOKLYNLA PRODUCTIONS INC,,6448   GAYNOR AVENUE,LAKE BALBOA,91406-6434,6448 GAYNOR 91406-6434,,,,711510,"Independent artists, writers, & performers",6,09/30/2016,,"(34.1881, -118.4801)",19734,3,226,296,,61
0002942844-0001-5,DKL READY MIX,,17216 SATICOY STREET UNIT #137,LAKE BALBOA,91406-2103,17216 SATICOY 91406-2103,17216 SATICOY STREET,LAKE BALBOA,91406-2103,492000,Couriers & messengers,6,09/12/2016,,"(34.2083, -118.508)",19734,3,259,315,,61
0002943371-0001-9,GOMEZ AQUINO & MADRIGAL CONTRERAS,ZALVATIKAH,6420   BALBOA BLVD   APT #105,LAKE BALBOA,91406-5551,6420 BALBOA 91406,,,,452000,General merchandise stores,6,11/14/2016,,"(34.1874, -118.5007)",19734,3,262,297,,61
0002943594-0001-6,GABRIELA GOMEZ AQUINO,,6420   BALBOA BLVD   APT #105,LAKE BALBOA,91406-5551,6420 BALBOA 91406,6420   BALBOA BLVD   APT #105,LAKE BALBOA,91406-5551,454111,Electronic shopping,6,03/10/2016,,"(34.1874, -118.5007)",19734,3,262,297,,61
0002945125-0001-7,DAVID MUSSO,,17213   VOSE STREET,LAKE BALBOA,91406-3633,17213 VOSE 91406-3633,17213   VOSE STREET,LAKE BALBOA,91406-3633,711210,Spectator sports (including professional sports clubs & racetrack operations),6,11/17/2016,,"(34.1987, -118.5082)",19734,3,261,301,,61
0002946825-0001-1,BEST INTERSTATE TRANSPORT INC,,6544   BALBOA BLVD   UNIT #2,LAKE BALBOA,91406-5579,6544 BALBOA 91406-5579,,,,492000,Couriers & messengers,6,10/20/2016,,"(34.19, -118.5007)",19734,3,262,297,,61
0002948799-0001-1,ALL THE WORDS INC,,17614   KITTRIDGE STREET,LAKE BALBOA,91406-5323,17614 KITTRIDGE 91406-5323,16255 VENTURA BLVD SUITE #1240,ENCINO,91436-2322,711510,"Independent artists, writers, & performers",6,09/20/2016,,"(34.19, -118.5169)",19734,3,260,571,,61
0002951934-0001-9,CRISTINA FRANCIA,,17627   VICTORY BLVD,LAKE BALBOA,91406-5334,17627 VICTORY 91406-5334,,,,541310,Architectural services,6,07/01/2016,,"(34.187, -118.5172)",19734,3,260,571,,61
0002952358-0001-2,JLF DEVELOPMENT INC.,,7345   LEESCOTT AVENUE,LAKE BALBOA,91406-2625,7345 LEESCOTT 91406,7345   LEESCOTT AVENUE,LAKE BALBOA,91406-2625,233210,Single Family Housing Construction (1997 NAICS),6,02/12/2016,,"(34.2041, -118.5044)",19734,3,259,315,,61
0002956522-0001-0,BRETT ULERY,,17216   SATICOY STREET      #672,LAKE BALBOA,91406-2103,17216 SATICOY 91406,,,,812990,All other personal services,6,01/01/2015,,"(34.2083, -118.508)",19734,3,259,315,,61
0002957651-0001-1,COURTNEY L BROWN,,8142   GENESTA AVENUE,LAKE BALBOA,91406-1116,8142 GENESTA 91406-1116,8142   GENESTA AVENUE,VAN NUYS,91406-1116,713900,"Other amusement & recreation services (including golf courses, skiing facilities, marinas, fitness centers, bowling centers, skating rinks, miniature golf courses)",6,03/01/2011,,"(34.2182, -118.505)",19734,3,251,432,,61
0002959024-0001-0,90210 TALENT INC,,17442 SHERMAN WAY SUITE #C203,LAKE BALBOA,91406-3573,17442 SHERMAN 91406-3573,,,,561300,Employment services,6,05/27/2015,,"(34.2007, -118.5135)",19734,3,261,1091,,61
0002961116-0001-1,GOHARTAJ EBRAHIMI,,6805   LOUISE AVENUE   #605,LAKE BALBOA,91406-4401,6805 LOUISE 91406-4401,,,,611000,"Educational services (including schools, colleges, & universities)",6,01/01/2012,,"(34.1943, -118.5102)",19734,3,260,1091,,61
0002961598-0001-2,DANIEL ZABOUNIAN,,7507   WHITAKER AVENUE,LAKE BALBOA,91406-2734,7507 WHITAKER 91406-2734,,,,522200,Nondepository credit intermediation (including sales financing & consumer lending),6,04/01/2015,,"(34.2068, -118.4983)",19734,3,263,436,,61
0002961771-0001-0,13713 OXNARD LLC,,7203   RUBIO AVENUE   #101,LAKE BALBOA,91406-2874,7203 RUBIO 91406-2874,,,,532290,Other consumer goods rental,6,06/23/2016,,"(34.2013, -118.4958)",19734,3,263,436,,61
0002962161-0001-4,BERMAR GROUP INC,,7952   GENESTA AVENUE,LAKE BALBOA,91406-1624,7952 GENESTA 91406-1624,7952   GENESTA AVENUE,LAKE BALBOA,91406-1624,621399,Offices of all other miscellaneous health practitioners,6,01/26/2017,,"(34.2153, -118.5037)",19734,3,251,432,,61
0002962835-0001-9,JAYNE KELL,J. KELL TALENT MANAGER,6635   PETIT AVENUE,LAKE BALBOA,91406-5628,6635 PETIT 91406-5628,,,,999999,Unclassified establishments (unable to classify),6,02/01/2017,,"(34.1914, -118.4971)",19734,3,262,297,,61
0002962956-0001-9,ANTHONY RODRIGUEZ / DIANE RODRIGUEZ,CUBE VENDOR,7802   PASO ROBLES AVENUE,LAKE BALBOA,91406-1626,7802 PASO ROBLES 91406-1626,,,,454210,Vending machine operators,6,02/07/2017,,"(34.2122, -118.5023)",19734,3,251,432,,61
0002963556-0001-3,SITTERS O CRITTERS LLC,,7461   LOUISE AVENUE,LAKE BALBOA,91406-2428,7461 LOUISE 91406-2428,,,,541990,"All other professional, scientific, & technical services",6,10/21/2016,,"(34.2064, -118.5102)",19734,3,259,243,,61
0002965860-0001-9,JUSTIN LOMBARDI,,7023   MCLENNAN AVENUE,LAKE BALBOA,91406-3728,7023 MCLENNAN 91406,831   WINDERMERE AVENUE   #2,DREXEL HILL,19026-1538,512100,Motion picture & video industries (except video rental),6,08/08/2016,,"(34.1982, -118.5003)",19734,3,263,300,,61
0002967458-0001-3,MICHELLE PIERRE RICHARDSON,LEISURE VALLEY,6726  1/2   GAVIOTA AVENUE,LAKE BALBOA,91406-5944,6726 GAVIOTA 91406-5944,,,,621610,Home health care services,6,10/08/2016,,"(34.1926, -118.4807)",19734,3,226,296,,61
0002968429-0001-4,CREATIVE NECESSITY INC,,7001 ALDEA AVENUE,LAKE BALBOA,91406-3621,7001 ALDEA 91406-3621,7001 ALDEA AVENUE,VAN NUYS,91406-3621,711510,"Independent artists, writers, & performers",6,01/01/2016,,"(34.1977, -118.5091)",19734,3,261,301,,61
0002969442-0001-7,CLARENDON AT HOME INC,CLARENDON AT HOME,6724   GAVIOTA AVENUE,LAKE BALBOA,91406-5944,6724 GAVIOTA 91406-5944,6230   WILSHIRE BLVD   SUITE #2070,LOS ANGELES,90048-5138,621610,Home health care services,6,01/18/2017,,"(34.1926, -118.4812)",19734,3,226,296,,61
0002971616-0001-9,AMANDA MOSHER,,6506   WHITAKER AVENUE,LAKE BALBOA,91406-5645,6506 WHITAKER 91406-5645,6506   WHITAKER AVENUE,LAKE BALBOA,91406-5645,711510,"Independent artists, writers, & performers",6,01/01/2014,,"(34.189, -118.4979)",19734,3,262,297,,61
0002971623-0001-9,THE CHARLES STEWART HOWARD PLAYHOUSE,,7445   MCLENNAN AVENUE,LAKE BALBOA,91406-2717,7445 MCLENNAN 91406-2717,7445   MCLENNAN AVENUE,LAKE BALBOA,91406-2717,711100,Performing arts companies,6,07/11/2012,,"(34.206, -118.5003)",19734,3,263,436,,61
0002971750-0001-4,RACHEL TISBY,DANCELAND ACADEMY,6805 LOUISE AVENUE    #402,LAKE BALBOA,91406-4404,6805 LOUISE 91406-4404,6805   LOUISE AVENUE   APT #402,VAN NUYS,91406-4404,812990,All other personal services,6,03/06/2017,,"(0.0, 0.0)",,,,,,
0002972060-0001-8,ASIAN MEDIA SALES & CONSULTING LLC,,17420   GILMORE STREET,LAKE BALBOA,91406-5344,17420 GILMORE 91406-5344,17420   GILMORE STREET   BUILDING,LAKE BALBOA,91406-5344,,,6,12/28/2016,,"(34.1874, -118.5128)",19734,3,260,571,,61
0002972720-0001-1,REUVEN HAYUN,BH DEMOLITION,15733   HART STREET,LAKE BALBOA,91406-5011,15733 HART 91406-5011,,,,812990,All other personal services,6,03/08/2017,,"(34.1978, -118.4762)",19734,3,224,294,,61
0002972738-0001-1,RAPHAEL GRASSETTI TALO,,16850   COVELLO STREET,LAKE BALBOA,91406-2715,16850 COVELLO 91406-2715,,,,541400,"Specialized design services (including interior, industrial, graphic, & fashion design)",6,01/04/2015,,"(34.2071, -118.5006)",19734,3,263,436,,61
0002973132-0001-1,PRIMAL INC,,17646 HAMLIN STREET,LAKE BALBOA,91406-5313,17646 HAMLIN 91406-5313,17646 HAMLIN STREET,LAKE BALBOA,91406-5313,812190,Other personal care services (including diet & weight reducing centers),6,05/25/2016,,"(34.1883, -118.5179)",19734,3,260,571,,61
0002973836-0001-7,THE ADULTS SKILLS CENTER,,16600   SHERMAN WAY   SUITE #240,LAKE BALBOA,91406-3878,16600 SHERMAN 91406-3878,,,,812990,All other personal services,6,06/23/1987,,"(34.2004, -118.4952)",19734,3,263,300,,61
0002974255-0001-8,GODWIN SEDDOH,GOLD HEALTH CARE SOLUTIONS,7203   RUBIO AVENUE   APT #208,LAKE BALBOA,91406-2874,7203 RUBIO 91406-2874,28216   TANGERINE LANE,SANTA CLARITA,91350-3256,621610,Home health care services,6,01/01/2016,,"(34.2013, -118.4958)",19734,3,263,436,,61
0002976269-0001-4,LEIGH MIERKE,,6600   RUFFNER AVENUE,LAKE BALBOA,91406-5639,6600 RUFFNER 91406-5639,6600   RUFFNER AVENUE,VAN NUYS,91406-5639,512100,Motion picture & video industries (except video rental),6,01/01/2012,,"(34.1904, -118.4957)",19734,3,262,297,,61
0002977651-0001-4,BRYAN PAZ,QUESO BOYS,8108   PASO ROBLES AVENUE,LAKE BALBOA,91406-1145,8108 PASO ROBLES 91406-1145,,,,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",6,03/29/2017,,"(34.2176, -118.5021)",19734,3,251,432,,61
0002978624-0001-4,METAVERSE TECHNOLOGIES INC,,15727   HAYNES STREET,LAKE BALBOA,91406-6031,15727 HAYNES 91406-6031,13701   RIVERSIDE DRIVE   UNIT #500,SHERMAN OAKS,91423-2448,541510,Computer systems design & related services,6,02/21/2017,,"(34.1894, -118.4759)",19734,3,226,296,,61
0002978969-0001-6,HENRY SHORT JR,VICTORY FINANCIAL CONSULTANTS,16766   TIM LANE,LAKE BALBOA,91406-5573,16766 TIM 91406-5573,,,,523900,Other financial investment activities (including investment advice),6,06/15/2017,,"(34.1936, -118.498)",19734,3,262,297,,61
0002980140-0001-1,ANGEL RUIZ,LUCKY'S CLEANING SERVICE AND MORE,16927   COVELLO STREET,LAKE BALBOA,91406-2602,16927 COVELLO 91406,16927   COVELLO STREET,LAKE BALBOA,91406-2602,811490,Other personal &  household goods repair & maintenance,6,04/01/2017,,"(34.2075, -118.5022)",19734,3,259,315,,61
0002980343-0001-1,AMA NUTRITION LLC,,17234   SATICOY STREET,LAKE BALBOA,91406-2103,17234 SATICOY 91406-2103,,,,424990,Other miscellaneous nondurable goods,6,07/15/2016,,"(34.2083, -118.5086)",19734,3,259,315,,61
0002983939-0001-5,OLMOS ARCHITECTS,OLMOS ARCHITECTS,16918   GAULT STREET,LAKE BALBOA,91406-3605,16918 GAULT 91406-3605,16918   GAULT STREET,LAKE BALBOA,91406-3605,541310,Architectural services,6,03/03/2017,,"(34.1992, -118.5021)",19734,3,261,301,,61
0002984515-0001-4,BRIAN R CARTER,,8107 ALDEA AVENUE,LAKE BALBOA,91406-1027,8107 ALDEA 91406-1027,8107   ALDEA AVENUE,VAN NUYS,91406-1027,812990,All other personal services,6,06/01/2015,,"(34.2175, -118.5091)",19734,3,251,432,,61
0002985698-0001-2,MOVING MOTION PICTURES,,17426   GILMORE STREET,LAKE BALBOA,91406-5344,17426 GILMORE 91406-5344,17426   GILMORE STREET,LAKE BALBOA,91406-5344,711510,"Independent artists, writers, & performers",6,03/14/2017,,"(34.1874, -118.513)",19734,3,260,571,,61
0002986748-0001-0,"CRAIG LANG, ESQ.",,7039   GLORIA AVENUE,LAKE BALBOA,91406-4942,7039 GLORIA 91406,7039   GLORIA AVENUE   BUILDING,LAKE BALBOA,91406-4942,541100,Legal services,6,05/01/2017,,"(34.1987, -118.4795)",19734,3,224,294,,61
0002987945-0001-0,RED LINE GROUP TRAVEL LLC,,17044   LORNE STREET,LAKE BALBOA,91406-1046,17044 LORNE 91406-1046,POST OFFICE BOX #8223,VAN NUYS,91409-8223,561500,Travel arrangement & reservation services,6,01/01/2017,,"(34.217, -118.5047)",19734,3,251,432,,61
0002990297-0001-5,YUNTAKU CORP.,BAR UERUKAMU,17633   SHERMAN WAY,LAKE BALBOA,91406-3510,17633 SHERMAN 91406-3510,17633   SHERMAN WAY,LAKE BALBOA,91406-3510,722110,Full-service restaurants,6,07/01/2017,,"(34.2013, -118.5174)",19734,3,259,243,,61
0002993206-0001-0,SKYLER VALLO,,17452 GILMORE STREET,LAKE BALBOA,91406-5344,17452 GILMORE 91406-5344,15483   MOORPARK STREET,SHERMAN OAKS,91403-1034,812990,All other personal services,6,11/01/2014,,"(34.1874, -118.5139)",19734,3,260,571,,61
0002999687-0001-0,KIMBERLY L VRUGGINK,,17006 SHERMAN WAY,LAKE BALBOA,91406-3615,17006 SHERMAN 91406-3615,17006   SHERMAN WAY,LAKE BALBOA,91406-3615,485990,Other transit & ground passenger transportation,6,01/01/2016,,"(34.2008, -118.5037)",19734,3,261,301,,61
0003001811-0001-3,PAUL A GABOURY,,16149 HAYNES STREET,LAKE BALBOA,91406-5809,16149 HAYNES 91406-5809,16149   HAYNES STREET,VAN NUYS,91406-5809,711510,"Independent artists, writers, & performers",6,01/01/2016,,"(34.1895, -118.4855)",19734,3,225,298,,61
0003003878-0001-1,KELLY KLOPPING,KEMP EVENTS,6847   HASKELL AVENUE   #5,LAKE BALBOA,91406-5064,6847 HASKELL 91406-5064,,,,,,6,01/01/2017,,"(34.1953, -118.4754)",19734,3,223,294,,61
0003007806-0001-6,JULIE GIBERT,BARDOT & CO,7038 DE CELIS PLACE UNIT #2,LAKE BALBOA,91406-3764,7038 DE CELIS 91406-3764,,,,,,6,09/23/2019,,"(34.1985, -118.494)",19734,3,263,300,,61
0003009386-0001-9,STYLED BY ALE,ALERY COLLECTIONS,16912   MARLIN PLACE,LAKE BALBOA,91406-4525,16912 MARLIN 91406-4525,,,,711300,"Promoters of performing arts, sports, & similar events",6,01/08/2016,,"(34.1969, -118.5019)",19734,3,261,301,,61
0003010576-0001-2,DEBBIE BRITT,CORNERSTONE TALENT MANAGEMENT,6736 ENCINO AVENUE,LAKE BALBOA,91406-,6736 ENCINO 91406,6736 ENCINO AVENUE,LAKE BALBOA,91406,711410,"Agents & managers for artists, athletes, entertainers, & other public figures",6,11/15/2017,,"(34.1928, -118.5138)",19734,3,260,571,,61
0003011880-0001-1,SAMUEL MOSKOWITZ,BLL PRODUCTIONS,7443 DENSMORE AVENUE,LAKE BALBOA,91406-3109,7443 DENSMORE 91406-3109,7443 DENSMORE AVENUE,VAN NUYS,91406-3109,512100,Motion picture & video industries (except video rental),6,01/01/2014,,"(34.2061, -118.4775)",19734,3,221,261,,61
0003015067-0001-9,"SO JEWISH, INC",,7120   HAYVENHURST AVENUE,LAKE BALBOA,91406-3843,7120 HAYVENHURST 91406,7120   HAYVENHURST AVENUE   #409,LAKE BALBOA,91406-3843,711510,"Independent artists, writers, & performers",6,07/17/2017,,"(34.1999, -118.4918)",19734,3,2325,300,,61
0003019911-0001-6,"VANOWEN MEDICAL GROUP, INC",,16927   VANOWEN STREET   SUITE #4,LAKE BALBOA,91406-4582,16927 VANOWEN 91406,7400 VAN NUYS BLVD SUITE #112,VAN NUYS,91405-1972,621111,Offices of physicians (except mental health specialists),6,12/01/2017,,"(34.194, -118.5021)",19734,3,261,301,,61
0003020251-0001-4,LEE LEVIN,SELFISH ENTERTAINMENT,17232   KITTRIDGE STREET,LAKE BALBOA,91406-5426,17232 KITTRIDGE 91406-5426,17232   KITTRIDGE STREET,LAKE BALBOA,91406-5426,711510,"Independent artists, writers, & performers",6,01/01/2017,,"(34.19, -118.5088)",19734,3,261,571,,61
0003024681-0001-7,NESTOR AQUINO,FYNE PCB,6935   GLORIA AVENUE,LAKE BALBOA,91406-4909,6935 GLORIA 91406-4909,,,,561720,Janitorial services,6,01/01/2018,,"(34.1967, -118.4796)",19734,3,223,294,,61
0003025010-0001-5,LEVI J HENRY,LEVI J HENRY FITNESS,16624   HAMLIN STREET,LAKE BALBOA,91406-5615,16624 HAMLIN 91406,28160 McBean #14204,Valencia,91354-1153,,,6,02/01/2018,,"(34.1882, -118.4956)",19734,3,262,297,,61
0003025197-0001-4,TRADITIONAL VAN LINES,,6832   LASAINE AVENUE,LAKE BALBOA,91406-4417,6832 LASAINE 91406,6832   LASAINE AVENUE,LAKE BALBOA,91406-4417,812990,All other personal services,6,02/01/2018,,"(34.1948, -118.5106)",19734,3,260,1091,,61
0003025945-0001-2,MARIO ARMENDARIZ,,6712   WHITAKER AVENUE,LAKE BALBOA,91406-5520,6712 WHITAKER 91406-5520,,,,713900,"Other amusement & recreation services (including golf courses, skiing facilities, marinas, fitness centers, bowling centers, skating rinks, miniature golf courses)",6,01/11/2018,,"(34.1923, -118.4977)",19734,3,262,297,,61
0003027407-0001-1,DARRIN SCOTT MANN,D-MANN PRODUCTIONS,16440   HAYNES STREET,LAKE BALBOA,91406-5719,16440 HAYNES 91406-5719,,,,512200,Sound recording industries,6,07/31/1996,,"(34.189, -118.4917)",19734,3,262,298,,61
0003027670-0001-1,AMITY CREATIVE,,17244   KITTRIDGE STREET,LAKE BALBOA,91406-5426,17244 KITTRIDGE 91406-5426,161   WEATHERVANE,IRVINE,92603-4226,541800,Advertising & related services,6,03/23/2017,,"(34.19, -118.5092)",19734,3,261,571,,61
0003027868-0001-0,7 LAFAYETTE LLC,,6508   ALDEA AVENUE,LAKE BALBOA,91406-5403,6508 ALDEA 91406,6508   ALDEA AVENUE,LAKE BALBOA,91406-5403,812990,All other personal services,6,01/01/2018,,"(34.1888, -118.5076)",19734,3,261,571,,61
0003028965-0001-1,JESUS CORTEZ CUEVAS,,8130   LANGDON AVENUE   #106,LAKE BALBOA,91406-1567,8130 LANGDON 91406-1567,,,,811110,Automotive mechanical & electrical repair & maintenance,6,01/15/2017,,"(34.2189, -118.4688)",19734,3,222,424,,73
0003031211-0001-3,SARAH SCHOENROCK,PACIFIC WHOLESALE,8033   PASO ROBLES AVENUE,LAKE BALBOA,91406-1125,8033 PASO ROBLES 91406,8033   PASO ROBLES AVENUE,LAKE BALBOA,91406-1125,423940,"Jewelry, watch, precious stone, & precious metals",6,01/01/2018,,"(34.2167, -118.5026)",19734,3,251,432,,61
0003034193-0001-5,POWER OF POSITIVE MUSIC MOVEMENT,,15759   VANOWEN STREET   APT #16,LAKE BALBOA,91406-7104,15759 VANOWEN 91406-7104,,,,711300,"Promoters of performing arts, sports, & similar events",6,08/15/2017,,"(34.1943, -118.477)",19734,3,223,294,,61
0003034831-0001-1,APLEY'S INC.,,17455   ENADIA WAY,LAKE BALBOA,91406-3501,17455 ENADIA 91406-3501,,,,812990,All other personal services,6,01/24/2017,,"(34.2003, -118.5137)",19734,3,261,1091,,61
0003035715-0001-1,KK REYES CONSTRUCTION INC,,16924   SCHOOLCRAFT STREET,LAKE BALBOA,91406-4535,16924 SCHOOLCRAFT 91406-4535,,,,233210,Single Family Housing Construction (1997 NAICS),6,10/09/2017,,"(34.1961, -118.5023)",19734,3,261,301,,61
0003036436-0001-6,YONI INC,,7038   DE CELIS PLACE   UNIT #20,LAKE BALBOA,91406-3765,7038 DE CELIS 91406-3765,,,,541910,Market research & public opinion polling,6,08/17/2017,,"(34.1985, -118.494)",19734,3,263,300,,61
0003037756-0001-5,MARK ANDRESS JACKSON,,17402 COHASSET STREET,LAKE BALBOA,91406-2409,17402 COHASSET 91406-2409,17402 COHASSET STREET,LAKE BALBOA,91406-2409,711510,"Independent artists, writers, & performers",6,01/01/2010,,,,,,,,
0003037769-0001-2,SOYEON KIM,YELLOWSHED,6911 BIANCA AVENUE,LAKE BALBOA,91406-4325,6911 BIANCA 91406-4325,6911   BIANCA AVENUE,LAKE BALBOA,91406-4325,711510,"Independent artists, writers, & performers",6,09/01/2017,,"(34.1962, -118.5133)",19734,3,260,1091,,61
0003037783-0001-2,TODD HEMKER,,6911 BIANCA AVENUE,LAKE BALBOA,91406-4325,6911 BIANCA 91406-4325,6911   BIANCA AVENUE,LAKE BALBOA,91406-4325,,,6,09/01/2017,,"(34.1963, -118.5133)",19734,3,260,1091,,61
0003039017-0001-2,JOEY BRANDON CHAVARRIA,JBC SNACKS,17111   VICTORY BLVD,LAKE BALBOA,91406-5455,17111 VICTORY 91406-5455,,,,454210,Vending machine operators,6,03/01/2018,,"(34.1867, -118.5069)",19734,3,261,571,,61
0003039104-0001-3,BLUE BIRCH PROPERTIES LLC,BLUE BIRCH PROPERTIES LLC,17123   LANARK STREET,LAKE BALBOA,91406-1042,17123 LANARK 91406-1042,POST OFFICE BOX #16402,ENCINO,91416-6402,531390,Other activities related to real estate,6,08/01/2015,,"(34.2182, -118.5064)",19734,3,251,432,,61
0003041717-0001-8,IDALIA Y. ENRIQUEZ,,6601   WOODLEY AVENUE   UNIT #8,LAKE BALBOA,91406-5896,6601 WOODLEY 91406-5896,,,,812111,Barber shops,6,08/01/2017,,"(34.1905, -118.484)",19734,3,225,298,,61
0003041854-0001-7,MARC ANTONIO PRITCHETT,THE ART OF THE SWASHBUCKLER,7406   GLORIA AVENUE,LAKE BALBOA,91406-3028,7406 GLORIA 91406-3028,5779   BERTRAND AVENUE,ENCINO,91316-1027,611000,"Educational services (including schools, colleges, & universities)",6,03/01/2018,,"(34.2051, -118.479)",19734,3,221,261,,61
0003042584-0001-1,THE MITCHENOR FOUNDATION,,7038   DE CELIS PLACE   UNIT #20,LAKE BALBOA,91406-3765,7038 DE CELIS 91406-3765,14431   VENTURA BLVD   UNIT #580,SHERMAN OAKS,91423-2606,999999,Unclassified establishments (unable to classify),6,09/06/2017,,"(34.1985, -118.494)",19734,3,263,300,,61
0003042615-0001-8,DU'VOUR ENTERTAINMENT,,15759   VANOWEN STREET,LAKE BALBOA,91406-7101,15759 VANOWEN 91406,15759   VANOWEN STREET   #16,LAKE BALBOA,91406-7101,711100,Performing arts companies,6,08/15/2017,,"(34.1943, -118.477)",19734,3,223,294,,61
0003042857-0001-8,VALERIE J RESCINITI,,16824   HART STREET,LAKE BALBOA,91406-4505,16824 HART 91406,1009 Bentwater,Granbury,76049-5508,711510,"Independent artists, writers, & performers",6,03/17/2018,,"(34.1973, -118.4999)",19734,3,263,300,,61
0003043106-0001-5,RHYS MCARTHUR,RHYS MCARTHUR PHOTOGRAPHY,15359   WYANDOTTE STREET,LAKE BALBOA,91406-3332,15359 WYANDOTTE 91406,15359   WYANDOTTE STREET,LAKE BALBOA,91406-3332,541920,Photographic services,6,01/01/2018,,"(34.2033, -118.4683)",19734,3,220,1323,,18
0003043117-0001-3,MASHA TRAVKIN,,15359   WYANDOTTE STREET,LAKE BALBOA,91406-3332,15359 WYANDOTTE 91406,15359   WYANDOTTE STREET,LAKE BALBOA,91406-3332,,,6,01/01/2018,,"(34.2033, -118.4683)",19734,3,220,1323,,18
0003044107-0001-7,CARLA ROSALES,MARTY & ME PET SITTERS,16047   VOSE STREET,LAKE BALBOA,91406-4946,16047 VOSE 91406-4946,,,,812910,Pet care (except veterinary) services,6,03/22/2018,,"(34.1986, -118.483)",19734,3,224,294,,61
0003045520-0001-2,GEORGE PADILLA,NORTHSTAR SOLUTIONS,7313 RUBIO AVENUE,LAKE BALBOA,91406-2826,7313 RUBIO 91406,8000   NEWCASTLE AVENUE,RESEDA,91335-1423,541219,Other accounting services,6,12/01/2014,,"(34.2034, -118.496)",19734,3,263,436,,61
0003046134-0001-9,ELIDA ANCHONDO HERNANDEZ,,7327   FORBES AVENUE,LAKE BALBOA,91406-2738,7327 FORBES 91406-2738,,,,561720,Janitorial services,6,01/01/2017,,"(34.2038, -118.4995)",19734,3,263,436,,61
