"apn","project_number","name","ahtf_pa","site_cd","community","council_district","development_stage","construction_type","housing_type","hcidla_funded","leverage","tax_exempt_conduit_bond","tdc","photo","jobs","developer","management_company","contact_phone"
"5073024026","30159","INGRAM PRESERVATION (SITE 5)","1809 S VAN NESS AVE 1-16 CA 90019","5","HARVARD HEIGHTS","10","READY FOR OCCUPANCY","REHAB","LARGE FAMILY / WAIVER REQUIRED","4900000","6637761","2790000","14327761","http://hcidapp.lacity.org/mpphotos/030159/Photo/Website%20Site5/IngramPres_VanNess.png","21","W.O.R.K.S.,","SOLARI ENTERPRISES, INC.","(714) 282-2520"
"5502020005","80050","ALEXANDRIA HOUSE APTS.","510 S ALEXANDRIA AVE 1-20 CA 90020","1","KOREATOWN","10","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","800000","5928306","0","6728306","http://hcidapp.lacity.org/mpphotos/080050/Photo/Website/Alexandria%20House.jpg","36","HOLLYWOOD COMMUNITY HOUSING CORP.,","BARKER MANAGEMENT INC.","(714) 533-3450"
"5052001038","11-117798","JEFFERSON BLVD & FIFTH AVE. APARTMENTS","2425 W JEFFERSON BLVD CA 90018","1","JEFFERSON PARK","10","READY FOR OCCUPANCY","N/A","FAMILY","3250000","13946974","0","17196974","http://hcidapp.lacity.org/mpphotos/11-117798/Photo/Website/Jefferson%20blvd%20fifth%20ave.png","121","New Urban Partners, LLC","THOMAS SAFRAN & ASSOCIATES, INC","(310) 820-4888"
"5078006025","06-117195","CONCORD APARTMENTS (GRP. A & B) (SITE 6)","3030 W SAN MARINO ST CA 90006","6","KOREATOWN","10","READY FOR OCCUPANCY","REHAB","FAMILY","0","7334438","8579256","15913694","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5060029026","30159","INGRAM PRESERVATION (SITE 4)","2120 S 2ND AVE CA 90018","4","WEST ADAMS","10","READY FOR OCCUPANCY","REHAB","LARGE FAMILY / WAIVER REQUIRED","4900000","6637761","2790000","14327761","http://hcidapp.lacity.org/mpphotos/030159/Photo/Website%20Site4/2nd%20Ave%202.png","21","W.O.R.K.S.,","SOLARI ENTERPRISES, INC.","(714) 282-2520"
"5093016018","60058","THE HOBART / AKA HOBART HEIGHTS APT. HOMES","924 S HOBART BLVD 1-49 CA 90006","1","KOREATOWN","10","READY FOR OCCUPANCY","N/A","N/A","3745640","14678863","0","18424503","http://hcidapp.lacity.org/mpphotos/060058/Photo/Website/CD%2010%20-%20Hobart%20Heights.png","110","AMERICAN COMMUNITIES, LLC","THE JOHN STEWART COMPANY","(213) 739-2851"
"5502009900","18-124721","VERMONT CORRIDOR APARTMENTS (FKA 433 VERMONT APTS)","433 S VERMONT AVE CA 90020","1","WILSHIRE CENTER","10","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","8700000","42652600","0","51352600","http://hcidapp.lacity.org/mpphotos/18-124721/Photo/Website/433%20Vermont.JPG","459","Meta Housing Corporation","THE JOHN STEWART COMPANY","(213) 833-1860"
"5072036002","60064","SECOND AVENUE APARTMENTS","1309 S 2ND AVE CA 90019","1","VICTORIA PARK","10","READY FOR OCCUPANCY","REHAB","SENIORS","350829","3049057","0","3399886","http://hcidapp.lacity.org/mpphotos/060064/Photo/Website/Second%20Avenue%20-%20060064.jpg","14","SECOND AVENUE PRESERVATION, L.P.","PRESERVATION PARTNERS MANAGEMENT GROUP","(310) 802-6673"
"5067008008","06-117222","WINDWARD APTS (A/B) (SITE 4)","4817 W SATURN ST CA 90019","4","ST ELMO VILLAGE","10","READY FOR OCCUPANCY","REHAB","FAMILY","0","7438473","4641342","12079815","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5081028024","20275","PICO GRAMERCY APTS.","3215 W PICO BLVD CA 90019","1","KOREATOWN","10","READY FOR OCCUPANCY","N/A","N/A","3730206","11133044","2700000","17563250","http://hcidapp.lacity.org/mpphotos/020275/Photo/Website/CD%2010%20-%20Pico%20Gramercy.png","105","META HOUSING CORPORATION,","HDSI MANAGEMENT INC.","(323) 231-1107"
"5050001027","15-122550","CRENSHAW VILLAS","2631 1/2 S CRENSHAW BLVD CA 90016","1","CRENSHAW DISTRICT","10","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","5017000","21631015","0","26648015","http://hcidapp.lacity.org/mpphotos/15-122550/Photo/Website/Crenshaw%20Villas.JPG","204","American Communities, LLC","THE JOHN STEWART COMPANY","(213) 833-1860"
"5050012014","05-117193","LEEWARD APTS. (SITE 8)","2828 S WEST BLVD CA 90016","8","CRENSHAW DISTRICT","10","READY FOR OCCUPANCY","REHAB","FAMILY","0","7103994","10208936","17312930","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"HAMPSTEAD PARTNERS, INC.","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5080015076","11-118598","THE SERRANO","975 S SERRANO AVE 1-6 CA 90006","1","KOREATOWN","10","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","3500000","14368683","0","17868683","http://hcidapp.lacity.org/mpphotos/11-118598/Photo/Website/serrano975sserrano_101713003-Resampled.png","137","AMERICAN COMMUNITIES, LLC","THE JOHN STEWART COMPANY","(213) 787-2700"
"5073007004","30159","INGRAM PRESERVATION (SITE 3)","1525 S ST ANDREWS PL 1-27 CA 90019","3","HARVARD HEIGHTS","10","READY FOR OCCUPANCY","REHAB","LARGE FAMILY / WAIVER REQUIRED","4900000","6637761","2790000","14327761","http://hcidapp.lacity.org/mpphotos/030159/Photo/Website%20Site3/St%20Andrews%204.png","21","W.O.R.K.S.,","SOLARI ENTERPRISES, INC.","(714) 282-2520"
"5059004029","70033","ROSA PARKS VILLAS","2440 S CRENSHAW BLVD CA 90018","1","WELLINGTON SQUARE","10","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","6635267","12056911","0","18692178","http://hcidapp.lacity.org/mpphotos/070033/Photo/Website/CD%2010%20-%20Rosa%20Parks%20Villas%20-%20070033.png","153","W.O.R.K.S.,","TELACU PROPERTY MANAGEMENT","(323) 721-1655"
"5502018025","10-117548","NORMANDIE TERRACE APARTMENT HOMES","540 S NORMANDIE AVE 1-66 CA 90020","1","KOREATOWN","10","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","3200000","25449746","0","28649746","http://hcidapp.lacity.org/mpphotos/10-117548/Photo/Website/10-117548.JPG","196","AMERICAN COMMUNITIES, LLC","THE JOHN STEWART COMPANY","(213) 787-2722"
"5073018900","18-124672","GRAMERCY PLACE APARTMENTS","2375 W WASHINGTON BLVD CA 90018","1","HARVARD HEIGHTS","10","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","13920000","28686550","90290","42696840","http://hcidapp.lacity.org/mpphotos/18-124672/Photo/Website/Gramercy%20Place%20Apartments.JPG",,"Hollywood Community Housing Corporation","BARKER MANAGEMENT","(714) 533-3450"
"5080030021","80053","PROFESSIONAL HSG. & DEV. APTS. (PH & D)","1020 S KINGSLEY DR CA 90006","1","KOREATOWN","10","READY FOR OCCUPANCY","REHAB","FAMILY","4575000","10250907","0","14825907","http://hcidapp.lacity.org/mpphotos/080053/Photo/Website/PH&D%201020%20Kingsley.jpg","45","Gubb and Barshay","LITTLE TOKYO SERVICE CENTER","(213) 434-1645"
"5046001021","15-122533","CRENSHAW GARDENS","3411 S CRENSHAW BLVD CA 90016","1","CRENSHAW DISTRICT","10","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","6875000","21899538","0","28774538","http://hcidapp.lacity.org/mpphotos/15-122533/Photo/Website/Final%20Photo.png","229","Retirement Housing Foundation","FOUNDATION PROPERTY MANAGEMENT, INC.","(562) 257-5100"
"5502031011","14-121509","WILSHIRE TOWERS","616 S NORMANDIE AVE CA 90005","1","KOREATOWN","10","READY FOR OCCUPANCY","ACQUISITION + REHAB","SENIORS","0","52443992","0","52443992","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"N/A","THOMAS SAFRAN & ASSOCIATES","(310) 820-4888"
"5082006029","05-117193","LEEWARD APTS. (SITE 10)","1130 S WEST BLVD CA 90019","10","COUNTRY CLUB PARK","10","READY FOR OCCUPANCY","REHAB","FAMILY","0","7103994","10208936","17312930","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"HAMPSTEAD PARTNERS, INC.","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5050011005","05-117193","LEEWARD APTS. (SITE 7)","2809 S WEST BLVD CA 90016","7","CRENSHAW DISTRICT","10","READY FOR OCCUPANCY","REHAB","FAMILY","0","7103994","10208936","17312930","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"HAMPSTEAD PARTNERS, INC.","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5080031055","70037","THE ARDMORE","959 S ARDMORE AVE CA 90006","1","KOREATOWN","10","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","3673280","17331397","0","21004677","http://hcidapp.lacity.org/mpphotos/070037/Photo/Website/CD%2010%20-%20Ardmore,%20The.png","171","AMERICAN COMMUNITIES, LLC","THE JOHN STEWART COMPANY","(213) 787-2700"
"5074031027","30159","INGRAM PRESERVATION (SITE 2)","1935 S LA SALLE AVE 1-33 CA 90018","2","WEST ADAMS","10","READY FOR OCCUPANCY","REHAB","LARGE FAMILY / WAIVER REQUIRED","4900000","6637761","2790000","14327761","http://hcidapp.lacity.org/mpphotos/030159/Photo/Website%20Site2/IngramPres_LaSalle.png","21","W.O.R.K.S.,","SOLARI ENTERPRISES, INC.","(714) 282-2520"
"5051015008","06-117222","WINDWARD APTS (A/B) (SITE 9)","3922 W 27TH ST CA 90018","9","WEST ADAMS","10","READY FOR OCCUPANCY","REHAB","FAMILY","0","7438473","4641342","12079815","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5032004909","17-124942","METRO AT BUCKINGHAM AKA BUCKINGHAM PHASE 2","4018 S BUCKINGHAM ROAD CA 90008","1","BALDWIN HILLS","10","UNDERCONSTRUCTION","NEW CONSTRUCTION","SENIORS","0","0","0","0","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"Meta Housing Corporation","N/A","N/A"
"5032004903","30188","CRA: BUCKINGHAM PLACE SR. HOUSING","4044 S BUCKINGHAM ROAD CA 90008","1","BALDWIN HILLS","10","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","8500000","0","0","8500000","http://hcidapp.lacity.org/mpphotos/030188/Photo/Website/030188.JPG","228","COMMUNITY REDEVELOPMENT AGENCY, LA","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"5072037019","80053","PROFESSIONAL HSG. & DEV. APTS. (PH & D) (SITE 3)","1401 S ARLINGTON AVE CA 90019","3","VICTORIA PARK","10","READY FOR OCCUPANCY","REHAB","FAMILY","4575000","10250907","0","14825907","http://hcidapp.lacity.org/mpphotos/080053/Photo/Website%20Site3/PH&D%201401%20Arlington.jpg","45","Gubb and Barshay","LITTLE TOKYO SERVICE CENTER","(213) 434-1645"
"5049014013","05-117217","LEXINGTON APARTMENTS A/B (SITE 8)","2607 S MANSFIELD AVE CA 90016","8","ALSACE","10","READY FOR OCCUPANCY","REHAB","FAMILY","0","6771719","10247566","17019285","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5049034009","14-121639","YBARRA VILLAGE (FKA NEW DIRECTIONS WEST ADAMS)","3023 1/2 S WEST VIEW ST CA 90016","1","EXPOSITION","10","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","4600000","27626008","0","32226008","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","193","D.L. Horn & Associates LLC","CONAM PROPERTY MANAGEMENT CORPORATION","(858) 614-7248"
"4233023025","13-119321","PATH VILLAS AT DEL REY-DOGTOWNSTATION (COURTLEIGH)","11738 W COURTLEIGH DR 1-23 CA 90066","1","DEL REY","11","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","270000","0","0","270000","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","63","PATH Ventures","THE JOHN STEWART COMPANY","(213) 787-2700"
"4230007004","14-121137","GATEWAY APARTMENTS","13366  W Beach AVE  Los Angeles, CA 90292","1","DEL REY","11","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","1071261","10175405","0","11246666","http://hcidapp.lacity.org/mpphotos/14-121137/Photo/Website/png.png","71","Hollywood Community Housing Corporation","BARKER MANAGEMENT INC.","(714) 533-3450 x50"
"4226006006","09-117283","HORIZON APARTMENTS","15 E HORIZON AVE  VENICE, CA 90291","1","VENICE","11","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","750000","4590602","0","5340602","http://hcidapp.lacity.org/mpphotos/09-117283/Photo/Website/Horizon%20Apartments.png","10","N/A","VENICE COMMUNITY HOUSING CORP.,","(310) 573-8461"
"4218007026","10-117553","DEL REY SQUARE SENIOR HOUSING","11976 W Culver BLVD  Los Angeles, CA 90230","1","DEL REY","11","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","9389134","28060445","0","37449579","http://hcidapp.lacity.org/mpphotos/10-117553/Photo/Website/10-117553.JPG","213","THOMAS SAFRAN & ASSOCIATES","THOMAS SAFRAN & ASSOCIATES","(310) 820-4888"
"4286009111","13-119321","PATH VILLAS AT DEL REY-DOGTOWNSTATION (COURTLEIGH) (SITE 2)","700 S MAIN ST CA 90291","2","VENICE","11","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","270000","0","0","270000","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","63","PATH Ventures","THE JOHN STEWART COMPANY","(213) 787-2700"
"2103021053","16-123141","VIVIENDAS DEL VALLE (RECAP) (SITE 2)","7939 N RESEDA BLVD CA 91335","2","RESEDA","12","READY FOR OCCUPANCY","ACQUISITION + REHAB","FAMILY","0","13824218","7875467","21699685","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"Abode Communities","ABODE COMMUNITIES","(213) 225-2780"
"2103009036","13-119142","CORAL WOOD COURT","8025 N RESEDA BLVD CA 91335","1","RESEDA","12","READY FOR OCCUPANCY","ACQUISITION + REHAB","FAMILY","0","13355261","13000000","26355261","http://hcidapp.lacity.org/mpphotos/13-119142/Photo/Website/Coralwood%20Court%20Apt.png","68","Community Preservation Partners, LLC","MCCORMACK BARON SALAZAR,","(818) 774-9264"
"2783027046","40004","PARTHENIA ST SENIOR HSNG.","19455 W PARTHENIA ST 1-77 CA 91324","1","CHATSWORTH","12","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","1931627","9229203","0","11160830","http://hcidapp.lacity.org/mpphotos/040004/Photo/Website/CD%2012%20-%20Parthenia%20St.%20Senior.jpg","77","VINELAND AVENUE SENIOR HOUSING, L.P.","MENORAH HOUSING FOUNDATION","(310) 475-6083"
"5156018011","20093","ST. ANNE'S TRANSITIONAL HOUSING","155 N OCCIDENTAL BLVD CA 90026","1","HISTORIC FILIPINOTOWN","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","2000000","8758249","0","10758249","http://hcidapp.lacity.org/mpphotos/020093/Photo/Website/CD_13_-_St._Anne's_Transitional%202.png","65","ST. ANNE'S TRANSITIONAL HOUSING,","ST. ANNE'S TRANSITIONAL HOUSING","(213) 381-2931"
"5547006014","15-122495","HCHC RECAP I (SITE 3)","6501 W YUCCA ST  HOLLYWOOD, CA 90028","3","HOLLYWOOD","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","FAMILY","0","7026512","1126600","8153112","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","57","HOLLYWOOD COMMUNITY HOUSING CORP.,","BARKER MANAGEMENT INC.","(714) 533-3450"
"5159005023","60066","MEDITERRANEAN, THE / AKA THE MINDANAO","1800-1812 W TEMPLE ST  Los Angeles, CA 90026","1","HISTORIC FILIPINOTOWN","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","LARGE FAMILY / WAIVER REQUIRED","2559552","10813200","0","13372752","http://hcidapp.lacity.org/mpphotos/060066/Photo/Website/CD_1_-_Mediterranean,_The__-_060066.png","56","SADI, LLC","FPI MANAGEMENT INC.","(714) 641-5110"
"5538017028","07-117233","HDR I & II (SITE 6)","811 N HELIOTROPE DR CA 90029","6","EAST HOLLYWOOD","13","READY FOR OCCUPANCY","REHAB","FAMILY","0","8116043","6787000","14903043","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"Spruce DEV LA, LLC","PK MANAGEMENT","(818) 808-0600"
"5535012015","13-119154","HOLLYWOODLAND (SITE 5)","5169 W MARATHON ST CA 90038","5","MELROSE","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","SENIORS","0","7946357","10500000","18446357","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","53","Steele Properties LLC","MONROE GROUP, LRD","(303) 322-8888"
"5544022059","30272","VIEWS AT 270","5445 W SUNSET BLVD  HOLLYWOOD, CA 90027","1","HOLLYWOOD","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","LARGE FAMILY / WAIVER REQUIRED","900000","23557005","1685900","26142905","http://hcidapp.lacity.org/mpphotos/030272/Photo/Website/CD%2013%20-%20Views%20@%20270.jpg","146","HOLLYWOOD COMMUNITY HOUSING CORP.,","BARKER MANAGEMENT INC","(714) 533-3450"
"5157020019","30159","INGRAM PRESERVATION","234 N LAKE ST 1-14 CA 90026","1","HISTORIC FILIPINOTOWN","13","READY FOR OCCUPANCY","REHAB","LARGE FAMILY / WAIVER REQUIRED","4900000","6637761","2790000","14327761","http://hcidapp.lacity.org/mpphotos/030159/Photo/Website/IngramPres_Lake.png","21","W.O.R.K.S.,","SOLARI ENTERPRISES, INC.","(714) 282-2520"
"5535002026","40067","ROYALS APARTMENTS (SITE 2)","772 N VAN NESS AVE CA 90038","2","MELROSE","13","READY FOR OCCUPANCY","REHAB","FAMILY","1100000","13039479","0","14139479","http://hcidapp.lacity.org/mpphotos/040067/Photo/Website%20Site2/royalsvanness772vannes315072of6(PNG).png","49","Preservation Partners Management Group, Inc.","PRESERVATION PARTNERS MANAGEMENT GROUP","(310) 802-6673"
"5544020011","14-121714","CORONEL APARTMENTS (SITE 3)","1606 N SERRANO AVE CA 90027","3","THAI TOWN","13","READY FOR OCCUPANCY","BOTH REHAB AND NEW CONSTRUCTION","FAMILY","0","29452609","0","29452609","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","172","Hollywood Community Housing Corporation","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"5429008030","20290","LAGUNA SENIOR APTS.","4201 W SUNSET BLVD CA 90029","1","SILVERLAKE","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","2310000","10951074","1850000","15111074","http://hcidapp.lacity.org/mpphotos/020290/Photo/Website/Laguna_sunset.jpg","95","PROJECT NEW HOPE,(App)","TELACU RESIDENTIAL MANAGEMENT","(323) 838-8556"
"5546020005","40011","AFTON PLACE","6231 AFTON PL CA 90028","1","HOLLYWOOD","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","SENIORS","1732830","5188563","1830000","8751393","http://hcidapp.lacity.org/mpphotos/040011/Photo/Website/CD%2013%20-%20Afton%20Place.JPG","15","AFTON PLACE SENIOR APARTMENTS, L.P.","LEVINE MANAGEMENT GROUP, INC","(310) 358-3489"
"5533017010","11-118677","STEP UP ON VINE","1057 N VINE ST CA 90038","1","MELROSE","13","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","334951","14811113","0","15146064","http://hcidapp.lacity.org/mpphotos/11-118677/Photo/Website/11-118677.JPG","113","Hollywood Community Housing Corporation","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"5534015016","13-119154","HOLLYWOODLAND","1206 N GOWER ST  HOLLYWOOD, CA 90038","1","HOLLYWOOD","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","SENIORS","0","7946357","10500000","18446357","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","53","Steele Properties LLC","MONROE GROUP, LRD","(303) 322-8888"
"5426016003","80057","VENDOME PALMS","975 N VENDOME ST 1-36 CA 90026","1","TEMPLE-BEAUDRY","13","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","2832750","11031113","0","13863863","http://hcidapp.lacity.org/mpphotos/080057/Photo/Website/Vendome-Palms_overs-639x312.png","75","A COMMUNITY OF FRIENDS,","BARKER MANAGEMENT INCORPORATED","(213) 822-6662"
"5538002039","07-118437","MARIPOSA PLACE","5030 W SANTA MONICA BLVD CA 90029","1","EAST HOLLYWOOD","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","0","0","0","0","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"N/A","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"5545014044","13-119154","HOLLYWOODLAND (SITE 6)","1438 N GORDON ST  HOLLYWOOD, CA 90028","6","HOLLYWOOD","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","SENIORS","0","7946357","10500000","18446357","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","53","Steele Properties LLC","MONROE GROUP, LRD","(303) 322-8888"
"5545002901","09-117312","THE VILLAS AT GOWER","1726 N GOWER ST 1-70  HOLLYWOOD, CA 90028","1","HOLLYWOOD","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","1500000","29391014","0","30891014","http://hcidapp.lacity.org/mpphotos/09-117312/Photo/Website/09-117312.jpg","267","A COMMUNITY OF FRIENDS,","THE JOHN STEWART COMPANY","(213) 833-1860"
"5536021016","05-117193","LEEWARD APTS. (SITE 5)","5426 W SIERRA VISTA AVE CA 90038","5","MELROSE","13","READY FOR OCCUPANCY","REHAB","FAMILY","0","7103994","10208936","17312930","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"HAMPSTEAD PARTNERS, INC.","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5533003022","60018","STEVENSON MANOR","1230 N COLE AVE  HOLLYWOOD, CA 90038","1","HOLLYWOOD","13","READY FOR OCCUPANCY","REHAB","SENIORS","5633960","8424474","0","14058434","http://hcidapp.lacity.org/mpphotos/060018/Photo/Website/CD%2013%20-%20Stevenson%20Manor.JPG","19","INSITE DEVELOPMENT, LLC","IRONWOOD MANAGEMENT","(818) 789-5550"
"5542027032","05-117217","LEXINGTON APARTMENTS A/B (SITE 3)","1141 N WESTMORELAND AVE CA 90029","3","EAST HOLLYWOOD","13","READY FOR OCCUPANCY","REHAB","FAMILY","0","6771719","10247566","17019285","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5153015003","04-117264","WITMER MANOR PRESERVATION APTS.","201 S WITMER ST CA 90026","1","TEMPLE-BEAUDRY","13","READY FOR OCCUPANCY","REHAB","FAMILY","0","6846132","8834003","15680135","http://hcidapp.lacity.org/mpphotos/04-117264/Photo/Website/witmer2.png",,"HAMPSTEAD PARTNERS, INC.","ALPHA PROPERTY MANAGEMENT INC.","(323) 231-4174"
"5501002032","15-122538","PATH METRO VILLAS PHASE 2","320 N MADISON AVE CA 90004","1","SILVERLAKE","13","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","7713721","46364393","200882","54278996","http://hcidapp.lacity.org/mpphotos/15-122538/Photo/Website/PATH%20II%202.jpg","447","PATH Ventures","JOHN STEWART COMPANY","(213) 787-2700"
"5546009043","30165","ENCORE HALL","1602 N IVAR AVE 1-104  HOLLYWOOD, CA 90028","1","HOLLYWOOD","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","1700000","16928000","2040000","20668000","http://hcidapp.lacity.org/mpphotos/030165/Photo/Website/CD%2013%20-%20Encore%20Hall.JPG","125","COMMUNITY REDEVELOPMENT AGENCY, LA","MCCORMACK BARON RAGAN MANAGEMENT SERVICES, INC.","(314) 335-2754"
"5534015018","13-119154","HOLLYWOODLAND (SITE 2)","1222 N GOWER ST  HOLLYWOOD, CA 90038","2","HOLLYWOOD","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","SENIORS","0","7946357","10500000","18446357","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","53","Steele Properties LLC","MONROE GROUP, LRD","(303) 322-8888"
"5501002036","15-122538","PATH METRO VILLAS PHASE 2 (SITE 2)","333 N WESTMORELAND AVE CA 90004","2","SILVERLAKE","13","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","7713721","46364393","200882","54278996","http://hcidapp.lacity.org/mpphotos/15-122538/Photo/Website%20Site2/PATH%20II%20Metro%20Villas.jpg","447","PATH Ventures","JOHN STEWART COMPANY","(213) 787-2700"
"5544020010","14-121714","CORONEL APARTMENTS (SITE 2)","1600 N SERRANO AVE CA 90027","2","THAI TOWN","13","READY FOR OCCUPANCY","BOTH REHAB AND NEW CONSTRUCTION","FAMILY","0","29452609","0","29452609","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","172","Hollywood Community Housing Corporation","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"5521006019","05-117217","LEXINGTON APARTMENTS A/B (SITE 2)","649 N KINGSLEY DR CA 90004","2","MELROSE","13","READY FOR OCCUPANCY","REHAB","FAMILY","0","6771719","10247566","17019285","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5154011012","40010","MAGNOLIA ON LAKE","201 S LAKE ST 1-46 CA 90057","1","TEMPLE-BEAUDRY","13","READY FOR OCCUPANCY","N/A","N/A","2669000","10784854","0","13453854","http://hcidapp.lacity.org/mpphotos/040010/Photo/Website/CD%2013%20-%20Magnolia%20on%20Lake.jpg","98","MAGNOLIA ON LAKE, L.P. & SIPA","MCCORMACK BARON MANAGEMENT","(314) 335-2712"
"5154001023","70157","BONNIE BRAE VILLAGE","208 S BONNIE BRAE ST 1-92 CA 90057","1","TEMPLE-BEAUDRY","13","READY FOR OCCUPANCY","ACQUISITION + NEW CONSTRUCTION","SENIORS","10948429","22282386","0","33230815","http://hcidapp.lacity.org/mpphotos/070157/Photo/Website/CD%2013%20-%20Bonnie%20Brae%20Village%20Apts..JPG","264","ENHANCED AFFORDABLE DEV CO., LLC","AFFORDABLE LIVING FOR THE AGING","(213) 989-1550"
"5537023034","70159","HARVARD CIRCLE","952 N HARVARD BLVD 1-40 CA 90029","1","MELROSE","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","6785617","16436770","0","23222387","http://hcidapp.lacity.org/mpphotos/070159/Photo/Website/CD%2013%20-%20Harvard%20Circle.JPG","142","SADI, LLC","FPI MANAGEMENT INC.","(714) 641-5110 x419"
"5501018035","14-121629","BEVERLY TERRACE","3322 W BEVERLY BLVD CA 90004","1","WILSHIRE CENTER","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","7332409","14093153","951500","22377062","http://hcidapp.lacity.org/mpphotos/14-121629/Photo/Website/150_2873.png","211","A Community of Friends","BARKER MANAGEMENT INC.","(714) 971-5333 x450"
