LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0000011463-0001-1,XPRESS TREE SERVICE INC,XPRESS TREE SERVICE,11317 RUNNYMEDE STREET,SUN VALLEY,91352-4745,11317 RUNNYMEDE 91352-4745,,,,541320,Landscape architecture services,2,03/02/2000,,"(34.2057, -118.3772)",19335,5,170,1298,,21
0000011613-0001-9,ABRAHAM STRIKS/S PEARLMAN,STRIKS INVESTMENTS,12156 SHERMAN WAY,N HOLLYWOOD,91605-5501,12156 SHERMAN 91605-5501,12156 SHERMAN WAY,N HOLLYWOOD,91605-5501,531100,Lessors of real estate (including mini warehouses & self-storage units),2,08/01/1974,,"(34.2007, -118.398)",8888,5,178,495,,14
0000011646-0002-1,SALLY BEAUTY SUPPLY LLC,SALLY BEAUTY SUPPLY #680,12512 VICTORY BLVD #E,N HOLLYWOOD,91606-3180,12512 VICTORY 91606-3180,POST OFFICE BOX #90220,DENTON,76202-5220,423800,"Machinery, equipment, & supplies",2,01/17/1990,,"(34.1866, -118.4056)",8889,5,187,503,,70
0000011648-0001-2,S/S BURBANK PLAZA LLC,,12410 BURBANK BLVD,N HOLLYWOOD,91607-1692,12410 BURBANK 91607-1692,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),2,,,"(34.1721, -118.4033)",8890,5,204,1235,17,39
0000011688-0001-7,COSMO-PHARM INC,,11751 VOSE STREET,N HOLLYWOOD,91605-5736,11751 VOSE 91605-5736,,,,424210,Drugs & druggists' sundries,2,02/01/1975,,"(34.1984, -118.389)",8888,5,174,480,,14
0000011746-0001-1,MICHAEL MOSHE,M M PAINTING,5939 WHITSETT AVENUE #18,N HOLLYWOOD,91607-4813,5939 WHITSETT 91607-4813,,,,235210,Painting and Wall Covering Contractors (1997 NAICS),2,02/01/2000,,"(34.1782, -118.4052)",8890,5,188,525,,70
0000011770-0001-5,ROBERT J MILLS,,12115 MAGNOLIA BLVD SUITE #72,NORTH HOLLYWOOD,91607-2609,12115 MAGNOLIA 91607-2609,,,,541310,Architectural services,2,01/20/1978,,"(34.1648, -118.3968)",8890,5,191,1332,17,39
0000011861-0001-4,BETSY BERGSTEIN TR,,4142 CAHUENGA BLVD,TOLUCA LAKE,91602-2831,4142 CAHUENGA 91602-2831,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),2,,,"(34.1445, -118.3614)",8489,7,342,703,,5
0000011958-0001-1,ARIE GRINSTEIN,,11651 RIVERSIDE DRIVE,N HOLLYWOOD,91602-1021,11651 RIVERSIDE 91602-1021,POST OFFICE BOX #7959,VAN NUYS,91409-7959,531100,Lessors of real estate (including mini warehouses & self-storage units),2,03/01/1996,,"(34.1576, -118.3866)",8489,5,344,1330,17,39
0000012138-0001-5,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6635 KLUMP AVENUE,N HOLLYWOOD,91606-1920,6635 KLUMP 91606-1920,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1909, -118.3757)",8889,5,177,1076,,13
0000012138-0016-3,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6428 WHITSETT AVENUE,NORTH HOLLYWOOD,91606-2322,6428 Whitsett 91606-2322,3600 WILSHIRE BLVD SUITE #1500,LOS ANGELES,90010-2619,624200,"Community food & housing, & emergency & other relief services",2,02/18/2020,,"(34.1876, -118.4049)",8889,5,188,406,,70
0000012140-0001-2,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6639 KLUMP AVENUE,N HOLLYWOOD,91606-1919,6639 KLUMP 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.191, -118.3757)",8889,5,177,1076,,13
0000012143-0001-6,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6641 KLUMP AVENUE,N HOLLYWOOD,91606-1918,6641 KLUMP 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.191, -118.3757)",8889,5,177,1076,,13
0000012147-0001-4,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6645 KLUMP AVENUE,N HOLLYWOOD,91606-1917,6645 KLUMP 91606-1917,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1911, -118.3757)",8889,5,177,1076,,13
0000012150-0001-6,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6647 KLUMP AVENUE,N HOLLYWOOD,91606-1905,6647 KLUMP 91606-1905,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1911, -118.3757)",8889,5,177,1076,,13
0000012151-0001-1,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6615 KLUMP AVENUE,N HOLLYWOOD,91606-1905,6615 KLUMP 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1905, -118.3757)",8889,5,177,1076,,13
0000012152-0001-5,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6621 KLUMP AVENUE,N HOLLYWOOD,91606-1923,6621 KLUMP 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1906, -118.3757)",8889,5,177,1076,,13
0000012153-0001-0,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6625 KLUMP AVENUE,N HOLLYWOOD,91606-1922,6625 KLUMP 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1907, -118.3757)",8889,5,177,1076,,13
0000012156-0001-3,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6629 KLUMP AVENUE,N HOLLYWOOD,91606-1921,6629 KLUMP 91606-1921,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1908, -118.3757)",8889,5,177,1076,,13
0000012157-0001-8,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6714 KLUMP AVENUE,N HOLLYWOOD,91606-1969,6714 KLUMP 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1923, -118.3757)",8889,5,177,1076,,13
0000012161-0001-4,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6718 KLUMP AVENUE,N HOLLYWOOD,91606-1970,6718 KLUMP 91606-1970,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1924, -118.3757)",8889,5,177,1076,,13
0000012162-0001-9,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6722 KLUMP AVENUE,N HOLLYWOOD,91606-1971,6722 KLUMP 91606-1971,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1925, -118.3757)",8889,5,177,1076,,13
0000012171-0001-8,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6706 KLUMP AVENUE,N HOLLYWOOD,91606-1967,6706 KLUMP 91606-1967,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1922, -118.3757)",8889,5,177,1076,,13
0000012173-0001-7,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6710 KLUMP AVENUE,N HOLLYWOOD,91606-1968,6710 KLUMP 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1923, -118.3757)",8889,5,177,1076,,13
0000012178-0001-0,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6664 KLUMP AVENUE,N HOLLYWOOD,91606-1965,6664 KLUMP 91606-1965,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1914, -118.3757)",8889,5,177,1076,,13
0000012188-0001-3,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6700 KLUMP AVENUE,N HOLLYWOOD,91606-1966,6700 KLUMP 91606-1966,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1921, -118.3757)",8889,5,177,1076,,13
0000012191-0001-5,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6648 KLUMP AVENUE,N HOLLYWOOD,91606-1906,6648 KLUMP 91606-1906,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1911, -118.3757)",8889,5,177,1076,,13
0000012193-0001-4,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6650 KLUMP AVENUE,N HOLLYWOOD,91606-1961,6650 KLUMP 91606-1961,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1912, -118.3757)",8889,5,177,1076,,13
0000012196-0001-8,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6654 KLUMP AVENUE,N HOLLYWOOD,91606-1962,6654 KLUMP 91606-1962,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1913, -118.3757)",8889,5,177,1076,,13
0000012200-0001-6,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6656 KLUMP AVENUE,N HOLLYWOOD,91606-1963,6656 KLUMP 91606-1963,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,,,,,,,
0000012201-0001-1,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6660 KLUMP AVENUE,N HOLLYWOOD,91606-1964,6660 KLUMP 91606-1964,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1914, -118.3757)",8889,5,177,1076,,13
0000012203-0001-0,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6634 KLUMP AVENUE,N HOLLYWOOD,91606-1958,6634 KLUMP 91606-1958,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1909, -118.3757)",8889,5,177,1076,,13
0000012204-0001-4,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6638 KLUMP AVENUE,N HOLLYWOOD,91606-1959,6638 KLUMP 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.191, -118.3757)",8889,5,177,1076,,13
0000012212-0001-9,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6642 KLUMP AVENUE,N HOLLYWOOD,91606-1960,6642 KLUMP 91606-1960,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.191, -118.3757)",8889,5,177,1076,,13
0000012217-0001-1,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6616 KLUMP AVENUE,N HOLLYWOOD,91606-1955,6616 KLUMP 91606-1955,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1906, -118.3757)",8889,5,177,1076,,13
0000012219-0001-1,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6622 KLUMP AVENUE,N HOLLYWOOD,91606-1956,6622 KLUMP 91606-1956,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1907, -118.3757)",8889,5,177,1076,,13
0000012227-0001-5,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6628 KLUMP AVENUE,N HOLLYWOOD,91606-1957,6628 KLUMP 91606-1957,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1908, -118.3757)",8889,5,177,1076,,13
0000012228-0001-0,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6604 KLUMP AVENUE,N HOLLYWOOD,91606-1953,6604 KLUMP 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1904, -118.3757)",8889,5,177,1076,,13
0000012233-0001-1,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6610 KLUMP AVENUE,N HOLLYWOOD,91606-1954,6610 KLUMP 91606-1954,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1905, -118.3757)",8889,5,177,1076,,13
0000012507-0001-2,FRANCOS PAINTING INC,,10430 CANTARA STREET,SUN VALLEY,91352-4112,10430 CANTARA 91352-4112,,,,235210,Painting and Wall Covering Contractors (1997 NAICS),2,07/31/2001,,"(34.2189, -118.358)",19335,5,167,1374,,21
0000012570-0001-6,COLFAX TROOST LLC,,4258 COLFAX AVENUE,STUDIO CITY,91604-2962,4258 COLFAX 91604-2962,416 23RD STREET,SANTA MONICA,90402-3126,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/01/1971,,"(34.1469, -118.3877)",8492,5,344,663,,84
0000012704-0001-5,TIM CARMON,PHUNKY BOY PRODUCTIONS,10915 HUSTON STREET #112,N HOLLYWOOD,91601-4699,10915 HUSTON 91601-4699,,,,541600,"Management, scientific, & technical consulting services",2,01/01/2004,,"(34.1599, -118.3683)",8488,5,213,553,,13
0000012742-0002-9,MARCELINO ARTILES,,6336 SIMPSON AVENUE,NORTH HOLLYWOOD,91606-3418,6336 SIMPSON 91606-3418,10318 MCCORMICK STREET,N HOLLYWOOD,91601-3519,,,2,05/23/2002,,"(34.1856, -118.3888)",8889,5,189,546,,13
0000012948-0001-4,BEST BITS & BYTES INC,GAME DUDE,12104 SHERMAN WAY,N HOLLYWOOD,91605-5501,12104 SHERMAN 91605-5501,,,,423400,Professional & commercial equipment & supplies,2,01/26/1988,,"(34.2005, -118.3966)",8888,5,178,495,,14
0000013081-0001-1,B A R E THE HUNGER FOUNDATION,,11719 SATICOY STREET,N HOLLYWOOD,91605-2833,11719 SATICOY 91605-2833,,,,561500,Travel arrangement & reservation services,2,03/05/2003,,"(34.2084, -118.3881)",8888,5,168,1273,,14
0000013320-0001-9,HFL GARDEN VILLA HOMES,,5530 KLUMP AVENUE,N HOLLYWOOD,91601-2494,5530 KLUMP 91601-2494,3204 ROSEMEAD BLVD SUITE #100,EL MONTE,91731-2812,531100,Lessors of real estate (including mini warehouses & self-storage units),2,05/19/2000,,"(34.1706, -118.3751)",8488,5,208,279,,13
0000013384-0001-9,THE CHRISTIAN COMMUNITY IN THE UNITED STATES,THE LOS ANGELES CENTER,11030 LA MAIDA STREET,N HOLLYWOOD,91601-4529,11030 LA MAIDA 91601-4529,,,,451211,Book stores,2,02/01/1974,,"(34.1587, -118.3712)",8488,5,211,1333,,13
0000013636-0001-4,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6714 TUJUNGA AVENUE,N HOLLYWOOD,91606-1942,6714 TUJUNGA 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1929, -118.379)",8889,5,177,1076,,13
0000013637-0001-9,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6718 TUJUNGA AVENUE,N HOLLYWOOD,91606-1943,6718 TUJUNGA 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.193, -118.379)",8889,5,177,1076,,13
0000013638-0001-3,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6704 TUJUNGA AVENUE,N HOLLYWOOD,91606-1941,6704 TUJUNGA 91606-1941,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1924, -118.379)",8889,5,177,1076,,13
0000013640-0001-1,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6710 TUJUNGA AVENUE,N HOLLYWOOD,91606-1934,6710 TUJUNGA 91606-1934,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,,,,,,,
0000013643-0001-4,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6656 TUJUNGA AVENUE,N HOLLYWOOD,91606-1853,6656 TUJUNGA 91606-1853,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1913, -118.379)",8889,5,177,1076,,13
0000013647-0001-2,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6662 TUJUNGA AVENUE,N HOLLYWOOD,91606-1854,6662 TUJUNGA 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,,,,,,,
0000013651-0001-9,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6668 TUJUNGA AVENUE,N HOLLYWOOD,91606-1855,6668 TUJUNGA 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1916, -118.379)",8889,5,177,1076,,13
0000013654-0001-2,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6640 TUJUNGA AVENUE,N HOLLYWOOD,91606-1806,6640 TUJUNGA 91606-1806,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,,,,,,,
0000013659-0001-5,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6644 TUJUNGA AVENUE,N HOLLYWOOD,91606-1850,6644 TUJUNGA 91606-1850,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1911, -118.379)",8889,5,177,1076,,13
0000013667-0001-0,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6648 TUJUNGA AVENUE,N HOLLYWOOD,91606-1851,6648 TUJUNGA 91606-1851,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1912, -118.379)",8889,5,177,1076,,13
0000013676-0001-9,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6652 TUJUNGA AVENUE,N HOLLYWOOD,91606-1852,6652 TUJUNGA 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1913, -118.379)",8889,5,177,1076,,13
0000013682-0001-4,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6628 TUJUNGA AVENUE,N HOLLYWOOD,91606-1838,6628 TUJUNGA 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1908, -118.379)",8889,5,177,1076,,13
0000013685-0001-8,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6632 TUJUNGA AVENUE,N HOLLYWOOD,91606-1835,6632 TUJUNGA 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,,,,,,,
0000013691-0001-3,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6636 TUJUNGA AVENUE,N HOLLYWOOD,91606-1849,6636 TUJUNGA 91606-1849,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1909, -118.379)",8889,5,177,1076,,13
0000013696-0001-6,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6717 BAKMAN AVENUE,N HOLLYWOOD,91606-1989,6717 BAKMAN 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1932, -118.3779)",8889,5,177,1076,,13
0000013699-0001-0,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6723 BAKMAN AVENUE,N HOLLYWOOD,91606-1929,6723 BAKMAN 91606-1929,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1932, -118.3779)",8889,5,177,1076,,13
0000013704-0001-2,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6701 BAKMAN AVENUE,N HOLLYWOOD,91606-1933,6701 BAKMAN 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.193, -118.3779)",8889,5,177,1076,,13
0000013706-0001-1,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6707 BAKMAN AVENUE,N HOLLYWOOD,91606-1932,6707 BAKMAN 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1931, -118.3779)",8889,5,177,1076,,13
0000013707-0001-6,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6711 BAKMAN AVENUE,N HOLLYWOOD,91606-1931,6711 BAKMAN 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1931, -118.3779)",8889,5,177,1076,,13
0000013708-0001-1,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6655 BAKMAN AVENUE,N HOLLYWOOD,91606-1825,6655 BAKMAN 91606-1825,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1915, -118.3779)",8889,5,177,1076,,13
0000013715-0001-1,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6659 BAKMAN AVENUE,N HOLLYWOOD,91606-1824,6659 BAKMAN 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1916, -118.3779)",8889,5,177,1076,,13
0000013716-0001-5,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6665 BAKMAN AVENUE,N HOLLYWOOD,91606-1823,6665 BAKMAN 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1917, -118.3779)",8889,5,177,1076,,13
0000013720-0001-1,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6643 BAKMAN AVENUE,N HOLLYWOOD,91606-1801,6643 BAKMAN 91606-1801,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,,,,,,,
0000013723-0001-5,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6647 BAKMAN AVENUE,N HOLLYWOOD,91606-1827,6647 BAKMAN 91606-1827,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,,,,,,,
0000013732-0001-4,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6651 BAKMAN AVENUE,N HOLLYWOOD,91606-1826,6651 BAKMAN 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1914, -118.3779)",8889,5,177,1076,,13
0000013744-0001-7,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6629 BAKMAN AVENUE,N HOLLYWOOD,91606-1830,6629 BAKMAN 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1909, -118.3779)",8889,5,177,1076,,13
0000013747-0001-1,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6633 BAKMAN AVENUE,N HOLLYWOOD,91606-1829,6633 BAKMAN 91606-1829,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.191, -118.3779)",8889,5,177,1076,,13
0000013752-0001-1,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6639 BAKMAN AVENUE,N HOLLYWOOD,91606-1828,6639 BAKMAN 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1912, -118.3779)",8889,5,177,1076,,13
0000013755-0001-5,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6607 BAKMAN AVENUE,N HOLLYWOOD,91606-1833,6607 BAKMAN 91606-1833,,,,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,,,,,,,
0000013756-0001-0,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6613 BAKMAN AVENUE,N HOLLYWOOD,91606-1832,6613 BAKMAN 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1906, -118.3779)",8889,5,177,1076,,13
0000013759-0001-3,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6617 BAKMAN AVENUE,N HOLLYWOOD,91606-1831,6617 BAKMAN 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1907, -118.3779)",8889,5,177,1076,,13
0000013760-0001-6,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6623 BAKMAN AVENUE,N HOLLYWOOD,91606-1801,6623 BAKMAN 91606-1801,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1908, -118.3779)",8889,5,177,1076,,13
0000013762-0001-5,VOLUNTEERS OF AMERICA OF LOS ANGELES,,6710 BAKMAN AVENUE,N HOLLYWOOD,91606-1946,6710 BAKMAN 91606,3600 WILSHIRE BLVD #1500,LOS ANGELES,90010-2619,531100,Lessors of real estate (including mini warehouses & self-storage units),2,12/18/1996,,"(34.1928, -118.3779)",8889,5,177,1076,,13
