"permit_nbr","primary_address","zip_code","cd","pin_nbr","associated_pins","apn","zone","apc","cpa","cnc","hl","ct","group","permit_type","permit_sub_type","use_code","use_desc","submitted_date","issue_date","cofo_date","du_changed","adu_changed","square_footage","status","valuation","construction","height","type_lat_lon","lat","lon","refresh_time","work_desc"
"18016-20000-21798","204 W 60TH ST","90003","9","105B201   566","105B201   566","6005017002","R2-1","South Los Angeles","Southeast Los Angeles","Community and Neighbors for Ninth District Unity",,"2392.01","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2018-07-09T00:00:00.000",,,,,"Permit Finaled","3000",,,"ADDRESS","33.98502","-118.27627","2022-09-10T00:00:00.000","(12) Window Change-Out (Same Size & Type) For Residential Buildings. Dual Glazing, Labeled And Certified By National Fenestration Rating Council (Nfrc), Is Required For Doors And Windows Replaced In All Residential Buildings, Three Stories Or Less, Per Section 150.2(B) 1b Of Title 24."
"13016-10000-20063","22900 W VENTURA BLVD","91364","3","171B097   598","171B097   598","2042006102","C4-1VLD","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","Woodland Hills - Warner Center","YES","9304.01","Building","Bldg-Alter/Repair","Commercial","13","Office","2013-09-27T00:00:00.000","2013-12-02T00:00:00.000",,,,,"Issued","40000",,,"ADDRESS","34.16483","-118.62626","2022-09-10T00:00:00.000","Remove And Replace Three (3) Previously Approved Panel Antennas And Install Four (4) Remote Radio Units Facade Mounted On An Existing Building Per Za92-0934 (Cuz) (Pa)."
"18030-20001-01155","4805 N BAKMAN AVE #1-60","91602","2","168B173   465","168B173   421; 168B173   422; 168B173   423; 168B173   424; 168B173   425; 168B173   465","2353023018","C4-1","South Valley","North Hollywood - Valley Village","Mid-Town North Hollywood",,"1254.02","Building","Grading","Apartment","60","Grading - Non-Hillside",,"2020-12-08T00:00:00.000",,,,,"Permit Finaled","0",,,"PIN","34.15789976","-118.37751378","2022-09-10T00:00:00.000","Supplement To Permit 18020-20000-00435.  To Change Addrees From 11311-11321 W Camarillo St #1-60 To 11301 W Camarillo St # A-C/ 4805 N Bakman Av #1-60"
"19016-70000-23627","2643 1/2 N RIVERSIDE TER","90039","13","148-5A211  68","148-5A211  68","5438002006","R2-1VL","East Los Angeles","Silver Lake - Echo Park - Elysian Valley","Silver Lake","YES","1873.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","2","Duplex",,"2019-07-30T00:00:00.000",,,,,"Permit Finaled","1000",,,"ADDRESS","34.10248","-118.25288","2022-09-10T00:00:00.000","Window And Door Change-Out (Same Size & Type) For Residential Buildings.  Dual Glazing, Labeled And Certified By National Fenestration Rating Council (Nfrc), Is Required For Doors And Windows Replaced In All Residential Buildings, Three Stories Or Less, Per Section 150.2(B) Of Title 24. (Permit # 1 Of 3)"
"11016-20000-10806","6957 N ENFIELD AVE","91335","3","183B129   564","183B129   564","2122007017","R1-1","South Valley","Reseda - West Van Nuys","Reseda",,"1323.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","23","Recreation Room","2011-06-09T00:00:00.000","2011-06-10T00:00:00.000","2011-12-06T00:00:00.000",,,"480","CofO Issued","24000","Type V-B Construction",,"ADDRESS","34.19725","-118.52355","2022-09-10T00:00:00.000","Convert 20'-0"" X 34'-0"" Irregular Portion Of (E) Storage To Recreation Room . Comply With Department Order Effective Date 4/25/11. Permit Will Expire 30 Days From Issuance Date."
"14016-10001-12570","3020 W WILSHIRE BLVD #101","90010","10","132B197    30","132B197    30","5077013038","C4-2","Central","Wilshire","Wilshire Center - Koreatown",,"2122.04","Building","Bldg-Alter/Repair","Commercial","17","Restaurant",,"2014-10-17T00:00:00.000",,,,,"Issued","0",,,"ADDRESS","34.06165","-118.28725","2022-09-10T00:00:00.000","Supplemental Permit For Permit #14016-10000-12570 To Change Contractor Info."
"18020-20000-03667","4624 N BALBOA AVE","91316","5","168B133   430","168B133   430","2289016047","RA-1","South Valley","Encino - Tarzana","Encino","YES","1397.01","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Retaining Wall","2018-12-13T00:00:00.000","2019-10-24T00:00:00.000",,,,,"Permit Finaled","95000",,,"ADDRESS","34.15469","-118.50322","2022-09-10T00:00:00.000","Two 10' High Retaining Walls On Piles, Total Length 210'"
"13010-20004-01253","1344 N DOUGLAS ST","90026","13","139-5A211 515","139-5A211 515","5406011026","RD1.5-1VL","East Los Angeles","Silver Lake - Echo Park - Elysian Valley","Greater Echo Park Elysian","YES","1973.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2015-08-20T00:00:00.000","2015-09-24T00:00:00.000",,,,,"Permit Finaled","501",,,"BUILDING","34.07532169","-118.25070284","2022-09-10T00:00:00.000","Supplement To 13010-30000-01235 To Chg Address And Legal Description"
"11048-10000-01944","12730 S FIGUEROA ST 104-105","90061","15","081B201   254","081B201   254","6132019042","C2-1-O","Harbor","Harbor Gateway","Harbor Gateway North",,"2911.10","Building","Sign","Onsite","19","Wall Sign","2011-10-12T00:00:00.000","2011-10-12T00:00:00.000",,,,,"Permit Finaled","5000",,,"ADDRESS","33.91687","-118.28256","2022-09-10T00:00:00.000","Three (3) New Channel Letter Illuminated Wall Signs Facing El Segundo Bl. To Read As Follows:     ""Market & Carniceria"" 1.25' X 13'), ""El Antojito"" (4' X 16')  And Taqueria & Grill"" (1.25' X 13')."
"16016-20001-17142","4191 E YORK BLVD","90065","14","157-5A219 407","157-5A219 407","5473015003","R1-1","East Los Angeles","Northeast Los Angeles","Eagle Rock","YES","1861.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2016-11-21T00:00:00.000",,,,,"Permit Finaled","0",,,"ADDRESS","34.12378","-118.22653","2022-09-10T00:00:00.000","Supplement To Pernit To Capture Plumbing , Electrical , And Hvac Fees."
"15016-20000-19977","2423 W AVENUE 32","90065","1","150B213   333","150B213   333","5456002004","R2-1","East Los Angeles","Northeast Los Angeles","Glassell Park",,"1864.04","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2015-09-16T00:00:00.000",,,,,"Permit Finaled","6000",,,"ADDRESS","34.10898","-118.23442","2022-09-10T00:00:00.000","New Stucco Over (E) Wood Siding Of Dweling."
"19010-70000-05244","241-241 1/2 N DILLON ST","90026","13","139-5A201 278","139-5A201 278","5156006001","RD2-1","Central","Westlake","Rampart Village",,"2086.10","Building","Bldg-New","1 or 2 Family Dwelling","2","Duplex","2019-11-21T00:00:00.000","2020-05-22T00:00:00.000","2021-07-20T00:00:00.000","2",,"4013","CofO Issued","500000","Type V-B Construction","31.5","BUILDING","34.07497245","-118.28168573","2022-09-10T00:00:00.000","New 3 Story Duplex At Rear"
"21016-10000-15620","2010 S CENTURY PARK EAST","90067","5","132B161    28","132B161    28","4319001803","C2-2-O","West Los Angeles","West Los Angeles","Westside",,"2679.01","Building","Bldg-Alter/Repair","Commercial","15","Telecommunication Transmitter - wireless","2021-06-16T00:00:00.000","2021-12-20T00:00:00.000",,,,,"Permit Finaled","18000",,,"ADDRESS","34.05986","-118.413","2022-09-10T00:00:00.000","Modification To Existing Rooftop Cell Site: Relocate (3) Panel Antennas. Remove (3) Panel Antenas. Remove (6) Deul Mounted Panel Antennas. Install (9) New Panel Antennas & 3 New Rru'S. (Electrical Under Seperate Permit)"
"22016-10000-06718","7322 S EL MANOR AVE","90045","11","102B165   374","102B165   374","4110011005","R1V2","West Los Angeles","Westchester - Playa del Rey","Westchester/Playa",,"2770.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Accessory Dwelling Unit","2022-03-08T00:00:00.000","2022-06-16T00:00:00.000",,,"1","340.67","Issued","132492","Type V-B Construction",,"PIN","33.97552413","-118.39868755","2022-09-10T00:00:00.000","Eplan Convert Existing Accessory Building (Garage) Into Detached Adu Per State Law Gcs 65852.2(E)(1)(A)."
"17030-20000-03590","11438 W CASHMERE ST","90049","11","135B145   629","135B145   629","4365021015","R1-1-O","West Los Angeles","Brentwood - Pacific Palisades",,,"2654.10","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2017-05-24T00:00:00.000","2017-05-24T00:00:00.000",,,,,"Permit Finaled","51",,,"ADDRESS","34.06439","-118.46295","2022-09-10T00:00:00.000","Grading - Excavation For New Pool And Spa."
"15016-10000-02330","6300 W WILSHIRE BLVD 10TH FLOOR","90048","5","135B177   500","135B177   500","5088014022","[Q]C4-2D-O","Central","Wilshire","Mid City West",,"2163.00","Building","Bldg-Alter/Repair","Commercial","13","Office","2015-02-03T00:00:00.000","2015-03-12T00:00:00.000",,,,,"Issued","570060",,,"ADDRESS","34.06319","-118.36591","2022-09-10T00:00:00.000","Full Floor Tenant Improvement To (E) Office . Construct New Nonbearing Walls, Ceiling, Related Millwork And Finishes. New Restrooms."
"21030-20000-04739","2811 S BAGLEY AVE","90034","5","123B165    27","123B165    27","4309021018","R1V2","West Los Angeles","West Los Angeles","South Robertson",,"2695.00","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2021-07-19T00:00:00.000","2022-03-09T00:00:00.000",,,,,"Issued","525",,,"ADDRESS","34.03725","-118.39315","2022-09-10T00:00:00.000","Remove And Recompact For Single Family Dwelling Under Permit 21010-20000-03600 All Work Per Engineering"
"11048-20000-01863","2810 S FIGUEROA ST","90007","9","121-5A203 156","121-5A203 156","5123019025","C2-1L","South Los Angeles","Southeast Los Angeles","Empowerment Congress North Area",,"2246.00","Building","Sign","Onsite","19","Information Sign","2011-10-05T00:00:00.000","2011-11-23T00:00:00.000",,,,,"Permit Finaled","1500",,,"ADDRESS","34.02626","-118.27698","2022-09-10T00:00:00.000","One Information Sign, 2.6' X 6.5'"
"20048-10000-01249","14480 W SHERMAN WAY","91405","6","183B149    66","183B149    66","2217007053","C2-1L","South Valley","Van Nuys - North Sherman Oaks","Van Nuys",,"1279.10","Building","Sign","Onsite","19","Wall Sign","2020-07-16T00:00:00.000","2020-08-17T00:00:00.000",,,,,"Issued","12500",,,"ADDRESS","34.20098","-118.4485","2022-09-10T00:00:00.000","Install (5) New Illuminated Channel Letter Wall Signs To Read ""T-Mobile""Sign A: 43.1 Sf: 14'- 4.5"" X 36""Sign B: 43.1 Sf: 14'- 4.5"" X 36""Sign C: 53.3 Sf: 15'- 11.97"" X 40""Sign D: 19.2 Sf: 9'-7.60"" X 24""Sign E: 53.3 Sf: 15'-11.87"" X 40"""
"19016-90000-23041","8855 W WONDERLAND AVE","90046","4","150B169   394","150B169   394","5564026008","RE15-1-HCR","West Los Angeles","Bel Air - Beverly Crest","Bel Air-Beverly Crest","YES","1943.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2019-07-25T00:00:00.000",,,,,"Permit Finaled","3375",,,"ADDRESS","34.10969","-118.38754","2022-09-10T00:00:00.000","Add Sill Plate Anchors Bolts And Cripple Wall Plywood Per L.A. City Std. Plan #1; No Foundation Replacement (Eq Hazard Reduction Per Chapter 92)."
"11016-20000-21942","157 N CARMELINA AVE","90049","11","132B141   318","132B141   318","4405007003","RS-1","West Los Angeles","Brentwood - Pacific Palisades",,,"2623.03","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2011-11-04T00:00:00.000",,,,,"Issued","25000",,,"ADDRESS","34.05919","-118.48257","2022-09-10T00:00:00.000","Bathroom Remodel For Residential Buildings.  No Structural Changes.  Valuation To Be Verified By The Field Inspector."
"16016-90000-03340","170 S ROCKINGHAM AVE","90049","11","132B137   553","132B137   553","4406013009","RE20-1","West Los Angeles","Brentwood - Pacific Palisades",,,"2640.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2016-02-16T00:00:00.000",,,,,"Permit Finaled","75000",,,"ADDRESS","34.05524","-118.49247","2022-09-10T00:00:00.000","Interior Kitchen Remodel/Repair (No Changes In Walls Or Openings)."
"21016-10000-16526","1442-1442 1/2 N LAVETA TER","90026","13","141A211   201","141A211   201","5419026005","R2-1VL","East Los Angeles","Silver Lake - Echo Park - Elysian Valley","Echo Park","YES","1973.00","Building","Bldg-Alter/Repair","Apartment","2","Duplex",,"2021-06-25T00:00:00.000",,,,,"Permit Finaled","3500",,,"ADDRESS","34.07876","-118.25396","2022-09-10T00:00:00.000","2 Kitchen/2 Bathroom Remodel For Residential Buildings (No Structural Changes)."
"14016-90000-09777","7041 N HELMSDALE ROAD","91307","12","183B093   292","183B093   292","2028024018","RE11-1","South Valley","Canoga Park-West Hills-Winnetka-Woodland Hills","West Hills",,"1344.21","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2014-05-21T00:00:00.000",,,,,"Permit Finaled","501",,,"ADDRESS","34.19786","-118.64285","2022-09-10T00:00:00.000","Replace 1 Door(S). Same Size, Location, Number, Type."
"15030-30000-01625","254 S CANYON VIEW DR","90049","11","129B141    99","129B141    99","4405030038","RS-1","West Los Angeles","Brentwood - Pacific Palisades",,,"2640.00","Building","Grading","1 or 2 Family Dwelling","70","Grading - Hillside","2015-03-12T00:00:00.000","2016-09-07T00:00:00.000",,,,,"Permit Finaled","478",,,"ADDRESS","34.05307","-118.4836","2022-09-10T00:00:00.000","Grading Permit For Stie Prep And Excavation/Backfill For Ret. Walls, Pool, And Sfd."
"17048-10000-01496","700 S FLOWER ST","90017","14","129A209   259","129A209   259","5144010***","C2-4D","Central","Central City","Downtown Los Angeles",,"2077.10","Building","Sign","Onsite","19","Projecting Sign","2017-05-24T00:00:00.000","2017-05-26T00:00:00.000",,,,,"Permit Finaled","500",,,"ADDRESS","34.04835","-118.25882","2022-09-10T00:00:00.000","New 1'X2' Non-Illuminated Projecting Sign Reading ""Coffeewalk Yogurtalk"" With Logos. Sign Is 10' Above Finished Grade."
"14016-10000-00866","10350 W SANTA MONICA BLVD # 150","90025","5","132B157   566","132B157   566","4319009056","C2-1VL-O","West Los Angeles","West Los Angeles","Westside",,"2671.00","Building","Bldg-Alter/Repair","Commercial","15","Telecommunication Transmitter - wireless","2014-01-16T00:00:00.000","2014-02-21T00:00:00.000",,,,,"Permit Finaled","10000",,,"ADDRESS","34.05798","-118.42273","2022-09-10T00:00:00.000","Remove And Replace 6 Existing Previously Approved Panel Antennas, Install 3 New Rru'S, Install 4 Junction Boxes And Associated Cables."
"13016-90000-08526","4611 N TOBIAS AVE","91403","4","168A149   106","168A149   106","2265003003","R1-1","South Valley","Sherman Oaks-Studio City-Toluca Lake-Cahuenga Pass","Sherman Oaks",,"1413.04","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2013-04-30T00:00:00.000",,,,,"Permit Finaled","8000",,,"ADDRESS","34.15509","-118.45214","2022-09-10T00:00:00.000","Interior Bathroom Remodel/Repair (No Changes In Walls Or Openings)."
"19020-20000-00070","14111 W SYLVAN ST","91401","6","177B153   134","177B153   134","2240015016","[Q]RD1.5-1","South Valley","Van Nuys - North Sherman Oaks","Van Nuys",,"1282.10","Building","Nonbldg-New","1 or 2 Family Dwelling","23","Fence Wall","2019-01-10T00:00:00.000","2019-01-11T00:00:00.000",,,,,"Permit Finaled","10300",,,"ADDRESS","34.1848","-118.44046","2022-09-10T00:00:00.000","New 135' (Lf) X 5'-9"" (Ht) X 6"" (W) Block Fence Wall Per City Standard P/Bc 2017-096."
"20014-30000-01977","10900 N TULSA LANE","91311","12","207B113    18","207B113    18","2707031016","RA-1-K","North Valley","Chatsworth - Porter Ranch","Chatsworth","YES","1131.02","Building","Bldg-Addition","1 or 2 Family Dwelling","1","Dwelling - Single Family","2020-05-11T00:00:00.000","2020-08-04T00:00:00.000","2020-09-15T00:00:00.000","0",,"407","CofO Issued","10000","Type V-B Construction",,"BUILDING","34.26798246","-118.57580679","2022-09-10T00:00:00.000","(N) Attached Patio At Rear Of (E) Sfd. Per Engineering Design."
"18016-20000-26489","1421 S BARRY AVE #1-9","90025","11","129B149   527","129B149   527","4263020022","R3-1","West Los Angeles","West Los Angeles","West Los Angeles Sawtelle",,"2674.03","Building","Bldg-Alter/Repair","Apartment","5","Apartment","2018-08-16T00:00:00.000","2019-06-03T00:00:00.000",,,,,"Permit Finaled","1090000",,,"ADDRESS","34.04607","-118.4569","2022-09-10T00:00:00.000","Interior Remodel To (E) 2-Story 9-Unit Apt Bldg"
"13016-20000-15366","8842 N COLLETT AVE","91343","12","195B141   401","195B141   401","2672020019","RS-1","North Valley","Mission Hills - Panorama City - North Hills","North Hills West",,"1174.04","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family",,"2013-07-31T00:00:00.000",,,,,"Permit Finaled","1200",,,"ADDRESS","34.23136","-118.48389","2022-09-10T00:00:00.000","Restucco And Window (1)  Change-Out (Same Size & Type) For Residential Buildings.Dual Glazing, Labeled And Certified By National Fenestration Rating Council (Nfrc), Is Required For Doors And Windows Replaced In All Residential Buildings, Three Stories Or Less, Per Section 152(B) Of Title 24.  Valuation To Be Verified By Inspector."
"17047-20000-01154","20135 W JUBILEE WAY","91326","12","213B113   412","213B113   412","2701087040","[T]RE-1","North Valley","Chatsworth - Porter Ranch","Porter Ranch","YES","1082.02","Building","Swimming-Pool/Spa","1 or 2 Family Dwelling","20","Pool/Spa - Private","2017-07-07T00:00:00.000","2017-07-07T00:00:00.000",,,,,"Issued","20000",,,"ADDRESS","34.28259","-118.57288","2022-09-10T00:00:00.000","New 16'-0"" X 36'-0"" Swimming Pool And New 7'-0"" X 8'-0"" Spa Per Std Plan #270."
"19016-10000-10100","14905 W SANDRA ST","91345","7","210B149   848","210B149   848","2615013021","R1-1","North Valley","Mission Hills - Panorama City - North Hills","Mission Hills",,"1094.00","Building","Bldg-Alter/Repair","1 or 2 Family Dwelling","1","Dwelling - Single Family","2019-04-08T00:00:00.000","2019-05-02T00:00:00.000",,,,,"Permit Finaled","20000",,,"ADDRESS","34.27087","-118.45695","2022-09-10T00:00:00.000","Alter/Repair To (E) 1-Story Sfd, Make An Ada Ramp For Sfd, Make Non Bearing Walls And Remove Non Bearing Walls Per Plan, Replace Doors And Windows Per Plan Per Wfpp."
