"dataset_link","public","derived_view","u_id","department","domain","type","name","description","visits","creation_date","last_update_date_data","category","keywords","downloads","owner_uid","license","publication_stage","data_provided_by","source_link","routing_approval","api_endpoint","system","last_updated","what_geographic_unit_is_the_data_collected","refresh_rate","does_this_data_have_a_location_column_yes_or_no","geometrytype","hasattachments","owner"
"https://data.lacity.org/d/yv23-pmwf","true","false","yv23-pmwf","Building and Safety","data.lacity.org","dataset","Building and Safety Permit Information Old","The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles.  Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels).  Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.","511201","2014-03-19T14:48:00.000Z","2020-11-09T10:19:00.000Z","A Prosperous City","ladbs,department of building and safety,building and safety,building,safety,construction services,construction,permit,permit number,permit type,occupancy,sign,building permit,building new,new building,building alter repair,repair,remodel,building addition,building demolition,demolition permit,demolition,building relocation,relocation permit,relocation,swimming pool permit,swimming pool,spa,grading permit,grading,sign permit,electrical permit,electrical,solar pv permit,solar photovoltaic,solar pv,solar,photovoltaic,mechanical permit,mechanical,plumbing permit,plumbing,hvac permit,hvac,heating,ventilation,air-conditioning,air conditioning,ac,fire sprinkler permit,fire sprinkler,pressure vessel permit,pressure vessel,pv,elevator permit,elevator,commercial,1 or 2 family dwelling,apartment,valuation,plan check","21833","tdwf-cih6","Creative Commons Attribution 4.0 International","published","LADBS","https://creativecommons.org/licenses/by/4.0/",,"https://data.lacity.org/resource/yv23-pmwf.json",,,"Latitude/longitude","Weekly","Yes",,,"Building and Safety OpenData"
"https://data.lacity.org/d/n9nq-vewq","true","false","n9nq-vewq","Building and Safety","data.lacity.org","dataset","Building and Safety Permit Issued 2010 to now","The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles. Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels). Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.","309","2020-02-14T17:36:00.000Z","2020-11-08T18:16:00.000Z",,,"68","tdwf-cih6",,"published",,,,"https://data.lacity.org/resource/n9nq-vewq.json",,,,"Weekly","Yes",,,"Building and Safety OpenData"
"https://data.lacity.org/d/ffas-n9hu","true","false","ffas-n9hu","Building and Safety","data.lacity.org","dataset","Building and Safety Permit Issued before 2010",,"41","2020-02-14T17:54:00.000Z","2020-11-08T18:21:00.000Z",,,"18","tdwf-cih6",,"published",,,,"https://data.lacity.org/resource/ffas-n9hu.json",,,,"Weekly","Yes",,,"Building and Safety OpenData"
"https://data.lacity.org/d/giv9-aeqf","true","false","giv9-aeqf","Building and Safety","data.lacity.org","dataset","Building and Safety Permit Submitted before 2010","The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles. Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels). Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.","40","2020-02-14T18:44:00.000Z","2020-11-08T18:22:00.000Z",,,"38","tdwf-cih6",,"published",,,,"https://data.lacity.org/resource/giv9-aeqf.json",,,,"Weekly","Yes",,,"Building and Safety OpenData"
"https://data.lacity.org/d/ct5r-6sgd","true","false","ct5r-6sgd","Building and Safety","data.lacity.org","dataset","Building and Safety Permit Submitted from 2010 to Now","The Department of Building and Safety issues permits for the construction, remodeling, and repair of buildings and structures in the City of Los Angeles. Permits are categorized into building permits, electrical permits, and mechanical permits (which include plumbing, HVAC systems, fire sprinklers, elevators, and pressure vessels). Depending on the complexity of a project, a permit may be issued the same day with Express Permit or e-Permit (""No Plan Check"" category), or a permit may require that the plans be reviewed (""Plan Check"" category) by a Building and Safety Plan Check personnel.","71","2020-02-14T18:36:00.000Z","2020-11-08T18:22:00.000Z",,,"33","tdwf-cih6",,"published",,,,"https://data.lacity.org/resource/ct5r-6sgd.json",,,,"Weekly","Yes",,,"Building and Safety OpenData"
"https://data.lacity.org/d/8spw-3fhx","true","false","8spw-3fhx","Building and Safety","data.lacity.org","dataset","Building and Safety Temporary Special Event (TSE) Permits","Temporary Special Events being held within the City of Los Angeles are required to be inspected and approved by the Department of Building and Safety. A Temporary Special Event permit application is filed with the Department of Building and Safety as a prerequisite for inspection.","1524","2014-04-18T21:10:00.000Z","2020-11-09T10:20:00.000Z","A Prosperous City","ladbs,department of building and safety,building and safety,building,safety,construction services,permit,permit number,permit type,temporary special event permit,temporary special event,event,tse permit,tse,vacant land,public way,event name,event location","4186","tdwf-cih6","Creative Commons 1.0 Universal (Public Domain Dedication)","published","LADBS",,,"https://data.lacity.org/resource/8spw-3fhx.json",,,"Latitude/longitude","Weekly","Yes",,,"Building and Safety OpenData"
"https://data.lacity.org/d/j7mw-thyc","true","false","j7mw-thyc","Bureau of Engineering","data.lacity.org","dataset","Bureau of Engineering Permit Information","The Bureau of Engineering is the City of Los Angeles agency responsible for construction permits within the City’s public right-of-way.

The public right-of-way generally consists of street easements that contain City streets, lanes, alleys, parkways, and sidewalks. The public right-of-way also includes public easements and unimproved streets.","3442","2014-05-24T00:57:00.000Z","2020-11-13T14:23:00.000Z","A Livable and Sustainable City","bureau of engineering,boe,permits,a permit,b permit,dye test,excavation permit,highway dedication,pcrf,planning case referral form,revocable permit,refund,claim for refund,sewer permit,sewer facility charge,storm drain permit,u permit,watercourse permit","1659","d7t2-dvpb","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Bureau of Engineering",,,"https://data.lacity.org/resource/j7mw-thyc.json",,,"Street address","Daily","Yes",,,"Public Works: Engineering OpenData"
"https://data.lacity.org/d/5y5q-d9ew","true","false","5y5q-d9ew","Bureau of Street Lighting","data.lacity.org","dataset","Bureau Of Street Lighting (BSL) - Performance Metrics","This dataset contains metrics that measure the operational performance of the Bureau of Street Lighting. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.","780","2014-07-31T17:23:00.000Z","2018-01-31T17:21:00.000Z","A Livable and Sustainable City","bureau of street lighting,bsl,performance,metrics","2634","kmuv-58sk","Creative Commons 1.0 Universal (Public Domain Dedication)","published","Bureau of Street Lighting",,,"https://data.lacity.org/resource/5y5q-d9ew.json",,,"City","Monthly","No",,,"Public Works: Street Lighting OpenData"
"https://data.lacity.org/d/kkqy-ryqv","true","false","kkqy-ryqv","Economic and Workforce Development","data.lacity.org","dataset","Business Source Center Program Performance Objectives PY 45 (Q3: 01/2020 – 06/2020)","The Business Source Center (BSC) Program, funded through the Community Development Block Grant (CDBG), provides entrepreneurial training, technical assistance and access to capital for micro-enterprise and start-up businesses. The program promotes job creation for Angelenos by providing entrepreneurs and small business the support they need to start and/or expand their business. Goals are established through United States Department of Housing and Urban Development (HUD) guidelines and local measures.","14","2020-10-21T23:19:00.000Z","2020-10-22T00:00:00.000Z","A Prosperous City","ewdd,business source,hud,jobs","8","utpt-bj92",,"published","Venessa Johnson",,,"https://data.lacity.org/resource/kkqy-ryqv.json",,,"City","Semi-annual","No",,,"Economic and Workforce Dev OpenData"
"https://data.lacity.org/d/snhr-fa63","true","false","snhr-fa63","Economic and Workforce Development","data.lacity.org","dataset","Business Source Center Program Performance Objectives (Q1:  04/18 - 06/18)","The Business Source Center (BSC) Program, funded through the Community Development Block Grant (CDBG), provides entrepreneurial training, technical assistance and access to capital for micro-enterprise and start-up businesses.  The program promotes job creation for Angelenos by providing entrepreneurs and small business the support they need to start and/or expand their business.  Goals are established through United States Department of Housing and Urban Development (HUD) guidelines and local measures.","24","2019-07-18T16:24:00.000Z","2019-07-18T16:40:00.000Z","A Prosperous City","ewdd,business source,program performance,hud,businesses,jobs","217","utpt-bj92",,"published","Venessa Johnson",,,"https://data.lacity.org/resource/snhr-fa63.json",,,,"Quarterly","No",,,"Economic and Workforce Dev OpenData"
"https://data.lacity.org/d/3aii-bde7","true","false","3aii-bde7","Economic and Workforce Development","data.lacity.org","dataset","Business Source Center Program Performance Objectives (Q1:  07/19 - 09/19)","The Business Source Center (BSC) Program, funded through the Community Development Block Grant (CDBG), provides entrepreneurial training, technical assistance and access to capital for micro-enterprise and start-up businesses. The program promotes job creation for Angelenos by providing entrepreneurs and small business the support they need to start and/or expand their business. Goals are established through United States Department of Housing and Urban Development (HUD) guidelines and local measures.","25","2019-10-07T18:40:00.000Z","2019-10-07T20:15:00.000Z","A Prosperous City","ewdd,business source,hud,businesses,jobs","142","utpt-bj92",,"published","Venessa Johnson",,,"https://data.lacity.org/resource/3aii-bde7.json",,,"City","Quarterly","No",,,"Economic and Workforce Dev OpenData"
"https://data.lacity.org/d/pt99-74gb","true","false","pt99-74gb","Economic and Workforce Development","data.lacity.org","dataset","Business Source Center Program Performance Objectives (Q2:  04/18 - 09/18)","The Business Source Center (BSC) Program, funded through the Community Development Block Grant (CDBG), provides entrepreneurial training, technical assistance and access to capital for micro-enterprise and start-up businesses.  The program promotes job creation for Angelenos by providing entrepreneurs and small business the support they need to start and/or expand their business.  Goals are established through United States Department of Housing and Urban Development (HUD) guidelines and local measures.","26","2019-07-18T16:42:00.000Z","2019-07-18T16:45:00.000Z","A Prosperous City","ewdd,business source,program performance,hud,businesses,jobs","296","utpt-bj92",,"published","Venessa Johnson",,,"https://data.lacity.org/resource/pt99-74gb.json",,,,"Quarterly","No",,,"Economic and Workforce Dev OpenData"
"https://data.lacity.org/d/nbre-engz","true","false","nbre-engz","Economic and Workforce Development","data.lacity.org","dataset","Business Source Center Program Performance Objectives (Q2:  10/19 - 12/19)","The Business Source Center (BSC) Program, funded through the Community Development Block Grant (CDBG), provides entrepreneurial training, technical assistance and access to capital for micro-enterprise and start-up businesses.  The program promotes job creation for Angelenos by providing entrepreneurs and small business the support they need to start and/or expand their business.  Goals are established through United States Department of Housing and Urban Development (HUD) guidelines and local measures","35","2020-01-06T22:59:00.000Z","2020-01-06T23:10:00.000Z","A Prosperous City","ewdd,business source,hud,businesses,jobs","1701","utpt-bj92",,"published","Venessa Johnson",,,"https://data.lacity.org/resource/nbre-engz.json",,,"City","Quarterly","No",,,"Economic and Workforce Dev OpenData"
"https://data.lacity.org/d/6inw-egb2","true","false","6inw-egb2","Economic and Workforce Development","data.lacity.org","dataset","Business Source Center Program Performance Objectives (Q3:  04/18 - 12/18)","The Business Source Center (BSC) Program, funded through the Community Development Block Grant (CDBG), provides entrepreneurial training, technical assistance and access to capital for micro-enterprise and start-up businesses.  The program promotes job creation for Angelenos by providing entrepreneurs and small business the support they need to start and/or expand their business.  Goals are established through United States Department of Housing and Urban Development (HUD) guidelines and local measures.","20","2019-07-18T16:46:00.000Z","2019-07-18T16:49:00.000Z","A Prosperous City","ewdd,hud,businesses,jobs,business source,program performance","622","utpt-bj92",,"published","Venessa Johnson",,,"https://data.lacity.org/resource/6inw-egb2.json",,,,"Quarterly","No",,,"Economic and Workforce Dev OpenData"
