"name","display_name","categories","display_categories","description","address","phone","website","source","latitude","longitude","yelp_alias","yelp_api","yelp_id"
"ExecutiveCuts","ExecutiveCuts","Barbers","Beauty, Grooming and Personal Care","Barbers","5362 W Pico Blvd, Los Angeles, CA 90019","13232723200","https://www.yelp.com/biz/executivecuts-los-angeles","https://www.yelp.com/biz/executivecuts-los-angeles","34.04816","-118.35534","executivecuts-los-angeles","true","5hhqydcU5HbZaXbDxluzgg"
"The Barber Bureau","The Barber Bureau","Barbers","Beauty, Grooming and Personal Care","Barbers","443 W Foothill Blvd, Monrovia, CA 91016","16264824887","https://www.yelp.com/biz/the-barber-bureau-monrovia","https://www.yelp.com/biz/the-barber-bureau-monrovia","34.15157","-118.00955","the-barber-bureau-monrovia","true","VYXJvwfbn0TwaoCBpnWNcA"
"The Galaxy Hair Salon Barbershop","The Galaxy Hair Salon Barbershop","Barbers","Beauty, Grooming and Personal Care","Barbers","234 E Carson St, Ste 1, Carson, CA 90745","13105181555","https://www.yelp.com/biz/the-galaxy-hair-salon-barbershop-carson","https://www.yelp.com/biz/the-galaxy-hair-salon-barbershop-carson","33.831307","-118.273217","the-galaxy-hair-salon-barbershop-carson","true","QOXVg2KoYSS1AaujYSjXRg"
"The Artform Studio","The Artform Studio","Hair Salons, Makeup Artists, Vinyl Records","Beauty, Grooming and Personal Care","Hair Salons, Makeup Artists, Vinyl Records","5611 N Figueroa St, Ste 2, Los Angeles, CA 90042","12136131050","https://www.yelp.com/biz/the-artform-studio-los-angeles-18","https://www.yelp.com/biz/the-artform-studio-los-angeles-18","34.10907378","-118.1941631","the-artform-studio-los-angeles-18","true","EXu_dJK3kLOoA8XE40IsLw"
"F8DES","F8DES","Hair Salons","Beauty, Grooming and Personal Care","Hair Salons","1051 Glendon Ave,, Suite 108, Los Angeles, CA 90024","13105088647","https://www.yelp.com/biz/f8des-los-angeles","https://www.yelp.com/biz/f8des-los-angeles","34.0614971","-118.4444322","f8des-los-angeles","true","PVwXQTyiT84mLMpl8MtahQ"
"LEE Salon Pasadena","LEE Salon Pasadena","Hair Salons, Skin Care, Eyelash Service","Beauty, Grooming and Personal Care","Hair Salons, Skin Care, Eyelash Service","573 S Lake Ave, Ste 1, Pasadena, CA 91101","16264413400","https://www.yelp.com/biz/lee-salon-pasadena-pasadena","https://www.yelp.com/biz/lee-salon-pasadena-pasadena","34.136171","-118.1324149","lee-salon-pasadena-pasadena","true","yteLQ9tgwmvQfylGKQssRQ"
"27th street bakery","27th Street Bakery","Restaurants","Restaurants",,"2700 S Central Ave Los Angeles, CA 90011","323-233-3469","https://27thstreetbakery.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.01746","-118.25507","27th-street-bakery-los-angeles","true","9OKF6HVQp1TMkqf6syqZ1g"
"airport royal cuisine","Airport Royal Cuisine","Restaurants","Restaurants",,"4956 West Century Blvd Ste 10B Inglewood, CA 90304","562-413-2294","https://www.yelp.com/biz/airport-royal-cuisine","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.94497","-118.36508","airport-royal-cuisine-inglewood","true","z-ov7rYczq0WmZ4xJWULyw"
"2dollz","2Dollz","Shopping","Shopping","Sisters Adrianna and Kamilah Alexander customize glassware for weddings, birthday parties, date nights, corporate events and other special occasions. If you’re in need of glitter-covered shot glasses, bride-to-be trucker hats festooned with Swarovski crystals or pearl-encrusted Champagne flutes, look no further than the Etsy shop. The brand recently launched a Kickstarter campaign to raise funds to gift healthcare heroes and essential workers with ceramic mugs bearing hand-painted messages of support like “Nurses are heroes” and “Thanks Doc.” Instagram: @the",,,"https://www.instagram.com/the2dollz/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"2nd healthy eatery","2nd Healthy Eatery","Restaurants","Restaurants",,"16203 Clark Ave Ste A Bellflower, CA 90706","562-281-9374","https://www.2ndhealthyeatery.com/home","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.88690295","-118.1342814","2nd-healthy-eatery-bellflower","true","m37pGf1rWwXmxvOHabR9Ug"
"3stakx kitchen","3Stakxs Kitchen","Restaurants","Restaurants",,"675 E University Dr Carson, CA 90746",,"https://www.3stakxkitchen.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.831868","-118.28539","3stakxs-kitchen-carson","true","K-qfSrTOp3gXdBFPwbbCuA"
"45 three modern vintage home","45 Three Modern Vintage Home","Shopping","Shopping","Owner Staci Cain is known for giving vintage furnishings from around the globe a glow-up. Her Little Ethiopia shop features midcentury modern furniture, art and accessories. 1051 S. Fairfax Ave., Los Angeles, (323) 932-0832, 45threemodernvintagehome.com","1051 1/2 S Fairfax Ave Los Angeles, CA 90019","323-932-0832","http://45threemodernvintagehome.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles","34.0567647","-118.3646572","45-three-modern-vintage-home-los-angeles-2","true","UMJQdmeiUFIqIqi5Qli16Q"
"5 star kitchen","5 Star Kitchen","Restaurants","Restaurants",,"2205 W Vernon Ave Los Angeles, CA 90008","323-316-8576","https://www.yelp.com/biz/5-star-kitchen","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.00382","-118.31775","5-star-kitchen-los-angeles","true","Z78z-cVDpkd4kn0aNmnnUQ"
"8 palms","8 Palms","Shopping","Shopping","one of a kind colorful non-binary apparel",,,"https://www.8palms.me","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/",,,,"false",
"a beautiful california florist","A Beautiful California Florist","Shopping","Shopping","A BEAUTIFUL CALIFORNIA FLORIST (custom floral designs for all occasions, located in Long Beach)","455 Atlantic Ave Long Beach, CA 90802","562-437-4106","https://abeautifulcalflorist.com","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/","33.77277","-118.18523","a-beautiful-california-florist-long-beach","true","XTeWkm5IARo0iEpPM8SX8A"
"a beautiful life","abeautifullife jamaican cafe","Restaurants","Restaurants",,"216 S Spring St Los Angeles, CA 90012","213-972-9900","https://www.abeautifullifecafe.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.051078","-118.2459968","abeautifullife-jamaican-cafe-los-angeles","true","wDCB-CyI07fux_Bm93ejSQ"
"a&d wholesale vintage clothing","A & D Wholesale Vintage Clothing","Shopping","Shopping","Since 2006, Deborah Evans Vincent has been hand-picking and reselling high-quality men’s, women’s and children’s vintage apparel and accessories that range from the 1920s through the late 1990s. 3501 Union Pacific Ave., Los Angeles (appointment only) , (310) 701-5126, advintageclothing.com","3501 Union Pacific Ave Los Angeles, CA 90023","310-701-5126","https://advintageclothing.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles","34.01675","-118.20255","a-and-d-wholesale-vintage-clothing-los-angeles-4","true","cFaOz_v7VfbxTcmNmE6nyg"
"aarmy","Aarmy","Gym, Fitness Health and Wellness","Gym, Fitness Health and Wellness","Boot camp-style fitness studio founded by trainer Angela Davis and former tennis pro Akin Akman. It has a daily lineup of workouts for free through Instagram Live — follow @aarmy for the schedule. 8599 Santa Monica Blvd., West Hollywood, aarmy.com","8599 Santa Monica Blvd West Hollywood, CA 90069",,"https://www.aarmy.com/home","https://www.latimes.com/lifestyle/story/2020-06-10/heres-a-list-of-black-owned-fitness-businesses-in-los-angeles","34.08851867","-118.3790863","aarmy-west-hollywood-3","true","B17ZQpPO0GNccmYX8l2aGQ"
"ackee bamboo","Ackee Bamboo Jamaican Cuisine","Restaurants","Restaurants","Ackee Bamboo, 4305 Degnan Blvd. #100, Los Angeles, (323) 295-7275, ackeebamboojacuisine.com","4305 Degnan Blvd Ste 100 Los Angeles, CA 90008","323-295-7275","http://ackeebamboojacuisine.com/","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","34.00574","-118.33183","ackee-bamboo-jamaican-cuisine-los-angeles","true","fDIERa8MupwJMTJ97upAPg"
"adams coffee shop","Adams Coffee Shop","Restaurants","Restaurants",,"5357 W Adams Blvd Los Angeles, CA 90016",,"https://www.altaadams.com/new-page-3","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.0326313","-118.3600423","adams-coffee-shop-los-angeles","true","XZwQtJ7A40OnN6j_L1qXUg"
"adrien sauvage","Adrien Sauvage","Shopping","Shopping","Menswear designer Sauvage, a London-to-Beverly Hills transplant of Ghanian descent, has dressed the likes of Dwyane Wade, LeBron James and, most recently, 2019 NBA draft pick Zion Williamson, who was tapped by the New Orleans Pelicans in a cream-colored, shawl-collar made-to-measure House of A. Sauvage tuxedo. asauvage.com","8500 Burton Way #612 Los Angeles Beverly Hills, CA 90048",,"https://asauvage.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"aduke nigerian cuisine","Aduke Nigerian Cuisine","Restaurants","Restaurants",,"1117 W Manchester Blvd Ste C Inglewood, CA 90301","213-261-0737","https://aduke-african-cuisne.business.site/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.960264","-118.3758422","aduke-nigerian-cuisine-inglewood-3","true","yjw63KRuSdCzMwyslNT5lA"
"african american firefighter museum","African-American Firefighter Museum","Museums, Cultural Institutions, and Shared Spaces","Museums, Cultural Institutions, and Shared Spaces","The city's first segregated fire station, Fire Station No. 30 was built in 1913 and reopened in 1997 as the home of the African American Firefighter Museum. The two-story museum includes original poles and a vintage hose cart from 1890, as well as photos and news clippings, helmets, badges, vintage uniforms and more.","1401 S Central Ave Los Angeles, CA 90021","213-744-1730","https://www.aaffmuseum.org/","https://www.discoverlosangeles.com/visit/the-guide-to-black-owned-businesses-in-la","34.02848","-118.24732","african-american-firefighter-museum-los-angeles","true","vk3VTfLI6QKTFc_FLwdJWQ"
"agnes baddoo","Agnes Baddoo","Shopping","Shopping","leather goods","4705 Melrose Ave Los Angeles, CA 90029",,"https://www.agnesbaddoo.com","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/",,,,"false",
"alem digital marketing","Alem Digital Marketing","Services","Services","internet marketing services, small business local SEO services","2219 Main St #224, Santa Monica, CA 90405",,"https://alemdigitalmarketing.com","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/",,,,"false",
"alex's fish market","Alex Fish Market","Restaurants","Restaurants",,"1451 W Martin Luther King Jr Blvd Los Angeles, CA 90062","323-298-4515","https://www.yelp.com/biz/alex-fish-market","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.0110817","-118.3020248","alex-fish-market-los-angeles","true","16mqeTDSlhnWBnevNNibbg"
"all flavor no grease","All Flavor No Grease","Restaurants","Restaurants","All Flavor No Grease,","728 E 108th St Los Angeles, CA 90059","323-318-0409","https://www.instagram.com/allflavornogrease/","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","33.93804","-118.26194","all-flavor-no-grease-los-angeles","true","3jfH3FY3jH16d6U57lBe_A"
"alta adams","Alta West Adams","Restaurants","Restaurants",,"5359 West Adams Blvd Los Angeles, CA 90016","323-571-4999","https://www.altaadams.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.03278","-118.35994","alta-west-adams-los-angeles","true","qX4i4xyc-8Im4PLpJX-L8g"
"angela dean","Angela Dean","Shopping","Shopping","Over the last several decades, fashion designer Dean has expanded her celebrity client base (Oprah Winfrey, Madonna and Patti LaBelle, to name just three) and stable of brands that, in addition to House of Deanzign, now includes body-con dresses ( Collection) and stylish shapewear (Shaped by an Angel) . 4725 W. Washington Blvd., Los Angeles, (323) 230-6761, deanzign.com","4725 W Washington Blvd, Los Angeles, CA 90016","323-230-6761","https://deanzign.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"anjahles","Anjahles","Restaurants","Restaurants",,,"323-300-4054",,"https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview",,,,"false",
"annie's soul delicious","Annie's Soul Delicious","Restaurants","Restaurants",,"1066 S Fairfax Ave Los Angeles, CA 90019","323-424-7402","https://www.anniessouldelicious.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.05624","-118.36439","annies-soul-delicious-los-angeles","true","5LU6aNLDG10imXu3btmlcw"
"antidote eats","Antidote Eats","Restaurants","Restaurants",,"Los Angeles, CA 90012","562-977-3366",,"https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.0653347","-118.243891","antidote-eats-los-angeles","true","v2ZkGJqt2CThUzTKW_Zfhg"
"antique stove heaven","Antique Stove Heaven","Services","Services","Winsor Williams sells old stoves as well as repairs, restores and cleans them. 5414 S. Western Ave., Los Angeles, (323) 298-5581, antiquestoveheaven.com","5414 S Western Ave Los Angeles, CA 90062","323-298-5581","https://www.antiquestoveheaven.com/","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles","33.99274445","-118.3085785","antique-stove-heaven-los-angeles","true","-Qdjog6GkMd5y9dCggNJpw"
"ashley cunningham","Ashley Cunningham","Restaurants","Restaurants",,,"818-272-4502","https://www.youtube.com/user/ashleyamari","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview",,,,"false",
"awash restaurant","Awash Restaurant","Restaurants","Restaurants","Awash, 5990 W. Pico Blvd., Los Angeles, (323) 939-3233,","5990 1/2 W Pico Blvd Los Angeles, CA 90035","323-939-3233","http://awash.cafes-world.com/?fbclid=IwAR0qaupV4ZIPPgn0ClWlYCzX-Bw5HmrN6S6eYzjwpxofVzyEfqkAVYoKaJY","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","34.05198","-118.37067","awash-restaurant-los-angeles","true","Xt_y5kSJJs3smGys0_Wm8w"
"ayda ethiopian restaurant","Ayda Ethiopian Restaurant","Restaurants","Restaurants",,"24940 Redlands Blvd Loma Linda, CA 92354","909-799-6700","https://www.aydaethiopian.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.0631949","-117.2603084","ayda-ethiopian-restaurant-loma-linda","true","Xgc10RBy9KOqB5PNIkMLmQ"
"azla vegan","Azla","Restaurants","Restaurants",,"4309 Leimert Blvd Los Angeles, CA 90008","323-596-3028","https://azlavegan.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.005315","-118.330316","azla-los-angeles","true","00eNYXMKgUV5vMUBBBmXmQ"
"b&r's old-fashion burgers","B&R's Old-Fashion Burgers","Restaurants","Restaurants","3512 Rosecrans Ave., Hawthorne, (310) 679-4774,","3512 W Rosecrans Ave Hawthorne, CA 90250","310-679-4774","http://bandrburgers.com/","https://www.latimes.com/food/story/2020-05-31/black-owned-restaurants-in-los-angeles","33.9018861","-118.3334316","b-and-rs-old-fashion-burgers-hawthorne-2","true","Q3Pr9-ZgnGUlG4D7Lk6hdg"
"baba's vegan cafe","Baba'S Vegan Cafe","Restaurants","Restaurants",,"4344 Degnan Blvd Los Angeles, CA 90008","310-910-2942","https://www.babasvegancafe.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview",,,,"false",
"babes of the wave","Babes Of The Wave","Shopping","Shopping","online sunglasses boutique",,,"https://www.babesofthewave.com","https://loveandloathingla.com/list-of-black-owned-businesses-in-la/",,,,"false",
"baby love sweetery","Baby Love Sweetery","Restaurants","Restaurants",,"Los Angeles, CA 91607","818-600-2136","https://www.babylovesweetery.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.16821","-118.39846","baby-love-sweetery-los-angeles","true","zaSQ9KNp6nTAWKJ5bKtS1w"
"bakedt gourmet goods","Bakedt Gourmet Goods","Restaurants","Restaurants",,,,"https://www.facebook.com/bakedtgourmetgoods/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview",,,,"false",
"baltimore bag company","Baltimore Bag Company","Shopping","Shopping","Don’t let the name of Jerey Ojeah’s 3-year-old leather-goods label fool you, his sturdy and stylish clutches, briefcases, totes and crossbody bags are all made right here in Los Angeles. They’re also sold here too — on an appointment-only basis at his Koreatown store or via the web. 3107 W. 6th St., Los Angeles, (213) 925-5636, bbcbags.com and etsy.com/shop/baltimorebagcompany","3107 W 6th St, Los Angeles, CA 90020","213-925-5636","https://www.etsy.com/shop/baltimorebagcompany","https://www.latimes.com/lifestyle/story/2020-06-03/black-owned-businesses-in-los-angeles",,,,"false",
"banadir somali restaurant","Banadir Somali Restaurant","Restaurants","Restaurants",,"137 W Arbor Vitae Unit C Inglewood, CA 90301","310-419-9900","http://banadir-somali-restaurant.cafe","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","33.95293109","-118.3558946","banadir-somali-restaurant-inglewood","true","4L6FyuHmnPqLrGgPNelATQ"
"band of vices","Band of Vices Art Gallery","Museums, Cultural Institutions, and Shared Spaces","Museums, Cultural Institutions, and Shared Spaces","One of the leading contemporary art spaces in the burgeoning West Adams Arts District of Los Angeles, Band of Vices was founded in 2015 by veteran actor and art curator Terrell Tilford.","5376 W Adams Blvd Los Angeles, CA 90016","323-480-4220","https://www.bandofvices.com/","https://www.discoverlosangeles.com/visit/the-guide-to-black-owned-businesses-in-la","34.03221","-118.36045","band-of-vices-art-gallery-los-angeles","true","zIWNBowFoCpGEdE_hAV2pw"
"barbara jean soul food","Barbara Jean La","Restaurants","Restaurants",,"3939 S Figueroa St Los Angeles, CA 90037",,"http://barbarajeanla.com/","https://docs.google.com/spreadsheets/d/18w-0RBhwBBlXDN9kRV9DVSCAGSCjtHb9K0Pq2YBv18U/htmlview","34.012794","-118.28554","barbara-jean-la-los-angeles-2","true","RNJtirMHfF6cC3lIcSL8SA"
