LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0000667719-0001-2,RANCHO COLD STORAGE INC,,670 MESQUIT STREET,LOS ANGELES,90021-1306,670 MESQUIT 90021-1306,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,03/01/1963,,"(34.0363, -118.2292)",23082,9,533,1287,,28
0000671721-0001-2,LAUREL CANYON SELF STORAGE INC,,10864 LAUREL CANYON BLVD,SAN FERNANDO,91340-4417,10864 LAUREL CANYON 91340-4417,7215 COLDWATER CANYON AVENUE,N HOLLYWOOD,91605-4204,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),7,03/01/1988,,"(34.2677, -118.4416)",18910,1,71,378,,4
0000674523-0001-7,VIDAL DE LA GARZA,PAQUETES A MEXICO - MEX-PAK,440 N MARINE AVENUE,WILMINGTON,90744-5629,440 MARINE 90744-5629,POST OFFICE BOX #1648,WILMINGTON,90748-1648,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),15,01/05/1989,,"(33.7753, -118.2632)",3350,15,966,1560,,15
0000677319-0002-4,SHOWCASE CABINETS INC,,14627 BESSEMER STREET,VAN NUYS,91411-2840,14627 BESSEMER 91411-2840,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),0,01/01/2021,,,,,,,,
0000685694-0001-9,GLACIER COLD STORAGE INC/KAHUL KALA LTD LP,,2233 JESSE STREET,LOS ANGELES,90023-1006,2233 JESSE 90023-1006,6820 WILSON AVENUE,LOS ANGELES,90001-2159,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,05/22/2002,,"(34.0365, -118.2253)",23441,9,535,953,,38
0000689199-0003-6,LUVIAL APPAREL MANUFACTURING INC,HIDDEN LOTUS,1009   SAN JULIAN STREET,LOS ANGELES,90015-2311,1009 SAN JULIAN 90015-2311,505 E 11TH STREET,LOS ANGELES,90015-2308,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,01/02/2018,,"(34.0368, -118.2524)",23076,9,703,1018,,76
0000695291-0001-9,WETZEL & SONS MOVING & STORAGE INC,,12400 OSBORNE STREET,PACOIMA,91331-2002,12400 OSBORNE 91331-2002,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),7,05/01/1988,,"(34.2584, -118.4036)",18907,1,32,330,,11
0000707543-0001-7,MERCURY AIR CARGO INC,,6040 AVION DRIVE,LOS ANGELES,90045-5648,6040 AVION 90045-5648,2780 SKYPARK DRIVE SUITE #300,TORRANCE,90505-7518,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),0,07/01/1988,,,,,,,,
0000707543-0003-3,MERCURY AIR CARGO INC,,5908 AVION DRIVE,LOS ANGELES,90045-5622,5908 AVION 90045-5622,6040 AVION DRIVE,LOS ANGELES,90045-5648,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),11,03/01/2011,,"(33.9438, -118.3867)",23676,10,2340,445,12,16
0000707543-0004-1,MERCURY AIR CARGO INC,,6041 W IMPERIAL HIGHWAY,LOS ANGELES,90045-6328,6041 IMPERIAL 90045-6328,6040 AVION DRIVE,LOS ANGELES,90045-5648,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),11,11/01/2011,,"(33.9318, -118.3894)",23676,10,2340,445,12,16
0000707543-0005-0,MERCURY AIR CARGO INC,,11001 AVIATION BLVD,LOS ANGELES,90045-6123,11001 AVIATION 90045-6123,2780 SKYPARK DRIVE SUITE #300,TORRANCE,90505-7518,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),11,08/01/2019,,,,,,,,
0000707543-0007-6,MERCURY AIR CARGO INC,,10200 AVIATION BLVD,LOS ANGELES,90045-5904,10200 AVIATION 90045-5904,2780 SKYPARK DRIVE SUITE #300,TORRANCE,90505-7518,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),11,03/10/2021,,"(33.9432, -118.3777)",23676,10,2340,445,12,16
0000709126-0001-5,"RENE'S VAN & STORAGE, INC",RENES VAN AND STORAGE INC,4563 COLORADO BLVD,LOS ANGELES,90039-1103,4563 COLORADO 90039-1103,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),13,05/01/1964,,"(34.1416, -118.2704)",23670,8,395,396,,42
0000710822-0001-5,PACIFIC TITLE ARCHIVES INC,PACIFIC TITLE ARCHIVES,10717 VANOWEN STREET,N HOLLYWOOD,91605-6402,10717 VANOWEN 91605-6402,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),2,04/18/1989,,"(34.1939, -118.3648)",8889,5,172,486,,13
0000715022-0001-6,CITY STORAGE OF VAN NUYS LP,,7346 SEPULVEDA BLVD,VAN NUYS,91405-1751,7346 SEPULVEDA 91405-1751,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),6,08/01/2002,,"(34.204, -118.4662)",19733,3,220,1323,,18
0000725579-0001-3,CHINA AIRLINES LTD /C,,11201 AVIATION BLVD,LOS ANGELES,90045-6132,11201 AVIATION 90045-6132,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),11,08/24/1989,,"(33.9318, -118.379)",23676,10,2340,445,12,16
0000725579-0002-1,CHINA AIRLINES LTD /C,,5651 W 96TH STREET,LOS ANGELES,90045-5539,5651 96TH 90045-5539,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),11,01/06/2011,,"(33.9494, -118.3803)",23676,10,934,445,10,16
0000762934-0001-2,SAFEWAY SELF STORAGE CO INC,,116 S WESTERN AVENUE,LOS ANGELES,90004-4102,116 WESTERN 90004-4102,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),10,11/16/1989,,"(34.0727, -118.3091)",22721,12,585,1125,,89
0000774033-0001-5,TERMINAL 55 LLC,TERMINAL 55,16311 STAGG STREET,VAN NUYS,91406-1711,16311 STAGG 91406-1711,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),6,07/05/2003,,"(34.213, -118.4858)",19734,3,2325,262,,61
0000777767-0001-3,ROBERT K OUZOUNIAN,PERSIAN RUG CLEANING CO,2118 W TEMPLE STREET,LOS ANGELES,90026-4916,2118 TEMPLE 90026-4916,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),13,07/01/1966,,"(34.0703, -118.2682)",23444,8,553,838,,31
0000778976-0001-6,KINDER MORGAN TANK STORAGE TERMINAL LLC,,118   BERTH,SAN PEDRO,90731-,118 BERTH 90731-,1001 LOUISIANA STREET SUITE #1000,HOUSTON,77002-5089,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),0,05/02/1981,,"(0.0, 0.0)",,,,,,
0000795891-0002-1,POINT.360,,2701 MEDIA CENTER DRIVE,LOS ANGELES,90065-1700,2701 MEDIA CENTER 90065-1700,2701 MEDIA CENTER DRIVE,LOS ANGELES,90065-1700,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),1,01/01/2004,,"(34.1088, -118.2433)",24030,11,392,1430,,56
0000805789-0001-6,AIR 1 MOVING & STORAGE INC,,11255 VANOWEN STREET,N HOLLYWOOD,91605-6318,11255 VANOWEN 91605-6318,9556 COZYCROFT AVENUE,CHATSWORTH,91311-5101,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),2,01/29/2003,,"(34.1939, -118.3769)",8889,5,177,1076,,13
0000808236-0001-5,DELIVERY ASSOCIATES INC,,13151 SHERMAN WAY UNIT #K,NORTH HOLLYWOOD,91605-4677,13151 SHERMAN 91605-4677,13151 SHERMAN WAY UNIT #K,NORTH HOLLYWOOD,91605-4677,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),2,08/01/1989,,"(34.2012, -118.4193)",8888,5,163,286,,71
0000820026-0001-0,RICHARD D RECLA,,7237 AMIGO AVENUE #6,RESEDA,91335-3036,7237 AMIGO 91335-3036,7237 AMIGO AVENUE,RESEDA,91335-3001,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),3,01/01/1997,,"(34.2018, -118.5385)",18909,4,250,278,,12
0000839878-0001-4,SUNLAND INVESTMENT GROUP INC,,8652 FOOTHILL BLVD,SUNLAND,91040-1911,8652 FOOTHILL 91040-1911,822 STANFORD AVENUE,LOS ANGELES,90021-1811,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),7,10/18/2002,,"(34.2597, -118.3214)",3221,1,15,1511,18,7
0000840310-0003-2,C J SHOES INC,,775 E 14TH STREET,LOS ANGELES,90021-2113,775 14TH 90021-2113,739 E PICO BLVD,LOS ANGELES,90021-2105,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,12/01/2016,,"(34.0313, -118.252)",23082,9,703,1018,,76
0000844306-0001-9,WWL VEHICLE SERVICES AMERICAS INC,,500 E WATER STREET,WILMINGTON,90744-6517,500 WATER 90744-6517,500 E WATER STREET,WILMINGTON,90744-6517,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),15,02/01/1970,,"(33.7662, -118.2571)",3350,15,2329,430,,15
0000844493-0001-6,PREFERRED FREEZER SERVICES OF WILMINGTON LLC,,900 E M STREET,WILMINGTON,90744-2712,900 M 90744-2712,46500 HUMBOLDT DRIVE,NOVI,48377-2434,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),15,03/01/2003,,"(33.7891, -118.2515)",3350,15,962,1204,,15
0000854988-0001-2,LAXFUEL CORP,,9900 LAXFUEL ROAD,LOS ANGELES,90045-5837,9900 LAXFUEL 90045-5837,POST OFFICE BOX #92529,LOS ANGELES,90009-2529,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),11,01/01/1990,,"(33.9418, -118.4216)",23676,10,2340,445,12,16
0000856081-0002-0,HUBERT JOEL BORDENAVE,,3788 S VAN NESS AVENUE,LOS ANGELES,90018-4460,3788 Van Ness 90018-4460,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),8,08/12/2009,,"(34.0175, -118.3168)",23079,14,731,1016,7,32
0000858324-0001-2,DINOS MOVING SERVICE INC,,12641 SATICOY STREET S,N HOLLYWOOD,91605-4314,12641 SATICOY 91605-4314,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),2,07/15/1990,,"(34.2055, -118.409)",8888,5,159,465,,71
0000858907-0001-8,COMMERCIAL LUMBER/PALLET CO/C,,135 LONG LANE,CITY OF INDUSTRY,91746-2633,135 LONG 91746-2633,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),0,01/01/1970,,"(34.0409, -117.9804)",9327,,1239,,,
0000861979-0001-8,AEC LOGISTICS CORP,,1415 TORRANCE BLVD,TORRANCE,90501-2354,1415 TORRANCE 90501-2354,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),15,05/30/1998,,"(33.8419, -118.3017)",25715,15,944,1145,,55
0000867730-0002-8,JOSE VILLASENOR,,2016 W WASHINGTON BLVD,LOS ANGELES,90018-1637,2016 WASHINGTON 90018-1637,2034 W WASHINGTON BLVD,LOS ANGELES,90018-1637,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),10,06/01/2013,,"(34.0399, -118.3038)",23079,12,678,906,,19
0000887241-0001-0,EVERGREEN CARGO EXPRESS INC,,3053 FIERRO STREET,LOS ANGELES,90065-1404,3053 FIERRO 90065,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),13,10/01/1999,,"(34.1207, -118.2503)",24030,8,388,583,,56
0000888245-0001-5,EARNEST E DELAPLANE,,7740 BALBOA BLVD,VAN NUYS,91406-2238,7740 BALBOA 91406-2238,POST OFFICE BOX #7536,MISSION HILLS,91346-7536,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),6,03/05/1992,,"(34.2111, -118.5011)",19734,3,263,436,,61
0000899096-0001-5,LOS ANGELES COLD STORAGE CO /C,,400 S CENTRAL AVENUE,LOS ANGELES,90013-1712,400 CENTRAL 90013-1712,400 S CENTRAL AVENUE,LOS ANGELES,90013-1712,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,01/01/1989,,"(34.0428, -118.2397)",23074,9,537,1018,,76
0000936311-0001-3,IRMA ZARAGOZA,MULTISERVICIOS LATINOS,4433 S ALAMEDA STREET #6,LOS ANGELES,90058-2008,4433 ALAMEDA 90058-2008,16058 BAMBOO STREET,LA PUENTE,91744-4550,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),0,05/28/1999,,"(34.0035, -118.2391)",24353,,1569,1245,,
0000947170-0001-8,"ARGUS PACIFIC, INC.",THIRD ENCORE,10917 VANOWEN STREET,N HOLLYWOOD,91605-6408,10917 VANOWEN 91605-6408,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),2,02/05/1999,,"(34.1939, -118.3684)",8889,5,172,486,,13
0000947794-0001-2,SHORE TERMINALS LLC,NUSTAR ENERGY LP,841 S LA PALOMA AVENUE,WILMINGTON,90744-6418,841 LA PALOMA 90744-6418,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),15,11/01/1998,,"(33.7605, -118.2648)",3350,15,2342,429,,15
0000950956-0001-9,R & F ROLAPP ENTERPRISES INC,,15500 S MAIN STREET,GARDENA,90248-2217,15500 MAIN 90248-2217,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),0,01/01/1970,,"(33.8911, -118.2761)",24685,,1669,27,,
0000952097-0001-9,SELECT STORAGE INC,,141 W AVENUE 34,LOS ANGELES,90031-1803,141 AVENUE 34 90031-1803,13505 S Saint Andrews,Gardena,90249-2413,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),1,02/01/1999,,"(34.0841, -118.2145)",23448,11,485,648,1,1
0000954495-0001-7,KONOIKE PACIFIC CALIFORNIA,,1420 COIL AVENUE,WILMINGTON,90744-2205,1420 COIL 90744-2205,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),15,01/01/1991,,"(33.7924, -118.2431)",3350,15,953,626,,15
0000957462-0005-7,WORLDWIDE FLIGHT SERVICES INC,,6951 WORLD WAY WEST RAMP #null,LOS ANGELES,90045-0000,6951 WORLD WAY WEST RAMP 90045-0000,151 E HANGAR ROAD   SUITE #361,JAMAICA,11430-1430,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),0,04/01/2017,,"(0.0, 0.0)",,,,,,
0000967582-0018-1,U-HAUL CO OF CALIFORNIA,U-HAUL CO. OF CALIFORNIA,890 E 59TH STREET,LOS ANGELES,90001-1006,890 59TH 90001-1006,POST OFFICE BOX #21517,PHOENIX,85036-1517,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),9,01/01/2020,,"(33.9868, -118.2597)",22350,13,786,858,7,46
0000977558-0001-9,MICHAEL SHAW/MICHAEL GARRITY,LOCKAWAY STORAGE,5138 W SUNSET BLVD,LOS ANGELES,90027-5708,5138 SUNSET 90027-5708,32 SEASCAPE VILLAGE,APTOS,95003-6100,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),13,04/01/1997,,"(34.0981, -118.3018)",23445,8,428,456,16,58
0000981292-0001-4,BERGER TRANSFER & STORAGE INC,,2950 LONG LAKE ROAD,SAINT PAUL,55113-1050,2950 LONG LAKE 55113,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),0,01/01/1996,,"(45.0307, -93.1979)",14035,,,,,
0000981572-0002-0,STONE SUPPLIES INC,,2307 S SEPULVEDA BLVD,LOS ANGELES,90064-0064,2307 SEPULVEDA 90064-0064,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),5,05/15/2022,,"(34.0383, -118.4368)",24029,6,869,814,9,75
0000981572-0003-8,STONE SUPPLIES INC,,2318 PONTIUS AVENUE,LOS ANGELES,90064-1810,2318 Pontius 90064-1810,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),5,05/15/2022,,"(34.038, -118.4365)",24029,6,869,814,9,75
0000987266-0001-5,1000 WEST 6TH STREET PARTNERS LLC,,1000 W 6TH STREET,LOS ANGELES,90017-2006,1000 6TH 90017-2006,POST OFFICE BOX #5637,SHERMAN OAKS,91413-5637,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),1,09/24/1999,,"(34.053, -118.2599)",23078,11,567,847,54,76
0002002682-0001-0,HK NORTHRIDGE LLC,,10141 RESEDA BLVD,NORTHRIDGE,91324-1454,10141 RESEDA 91324-1454,440 S VERMONT AVENUE   SUITE #301,LOS ANGELES,90020-1988,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),12,01/16/2004,,"(34.2545, -118.536)",18513,2,81,1301,,87
0002015849-0001-1,DREAMSCAPE MEDIA LLC,,4238 GARTHWAITE AVENUE,LOS ANGELES,90008-5234,4238 GARTHWAITE 90008-5234,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),10,03/06/2003,,"(34.0061, -118.3271)",22725,12,749,1020,7,54
0002023529-0001-1,DHE INVESTMENTS LLC,,1640 W 11TH STREET,LOS ANGELES,90015-1921,1640 11TH 90015-1921,169 E CITY PLACE DRIVE,SANTA ANA,92705-6010,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),1,11/01/2004,,"(34.048, -118.2764)",23076,11,575,908,,8
0002027275-0001-6,TOWNE & 333 LLC,,333 S CENTRAL AVENUE,LOS ANGELES,90013-1724,333 CENTRAL 90013-1724,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,07/01/2004,,"(34.0453, -118.2395)",23074,9,536,1018,,28
0002029956-0001-5,SKID ROW HOUSING TRUST & SRHT PROPERTY MANAGEMENT COMPANY ETAL,ABBEY APARTMENTS,625 S SAN PEDRO STREET,LOS ANGELES,90014-2424,625 SAN PEDRO 90014-2424,POST OFFICE BOX #82856,GOLETA,93118-2687,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,03/01/2005,,"(34.0418, -118.2455)",23082,9,537,1018,,76
0002033883-0002-5,LOS FELIZ SERVICE INC,,3050   LOS FELIZ BLVD,LOS ANGELES,90039-1505,3050 LOS FELIZ 90039-1505,12304 Santa Monica #219,Los Angeles,90025-2587,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),13,01/01/2009,,"(34.1246, -118.2657)",23670,8,398,566,,42
0002044790-0001-2,NAM W. KIM,,1136 SAN JULIAN STREET UNIT #C,LOS ANGELES,90015-2314,1136 SAN JULIAN 90015-2314,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,04/13/2004,,"(34.0353, -118.2535)",23076,9,703,1018,,76
0002049337-0001-6,STUDIO RENTALS & CARTAGE INC,HOLLYWOOD STUDIO RENTALS,11747 VOSE STREET,NORTH HOLLYWOOD,91605-5736,11747 VOSE 91605-5736,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),2,07/01/2005,,"(34.1984, -118.3889)",8888,5,174,480,,14
0002050931-0001-9,"SOCAL SELF STORAGE, LLC",,9000 CORBIN AVENUE,NORTHRIDGE,91324-3313,9000 CORBIN 91324-3313,240 NEWPORT CENTER DRIVE SUITE #205,NEWPORT BEACH,92660-7514,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),12,04/20/2005,,"(34.2345, -118.5623)",18513,2,97,306,,77
0002061486-0002-1,MOUSALER INC,,7340 ETHEL AVENUE,NORTH HOLLYWOOD,91605-4216,7340 Ethel 91605-4216,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),2,02/01/2020,,"(34.2042, -118.4177)",8888,5,163,493,,71
0002088647-0001-2,SOFIA AGUAYO,,6804 S HOOVER STREET,LOS ANGELES,90044-6247,6804 HOOVER 90044-6247,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),8,01/14/2003,,"(33.9781, -118.287)",23675,14,774,992,7,
0002089426-0001-1,CASA VALDEZ INC,CASA VALDEZ,2907 E 1ST STREET,LOS ANGELES,90033-3637,2907 1ST 90033-3637,POST OFFICE BOX #330037,PACOIMA,91333-0037,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,01/13/2006,,"(34.0408, -118.2033)",23450,9,520,239,,38
0002103842-0001-4,"4865-4873 TOPANGA, LLC",,2220 W LIVE OAK DRIVE,LOS ANGELES,90068-2528,2220 LIVE OAK 90068-2528,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),4,03/03/2004,,"(34.11, -118.3111)",24033,7,403,1296,,64
0002110248-0001-7,CARMELA AVILA,,803 FIGUEROA STREET,WILMINGTON,90744-2300,803 FIGUEROA 90744-2300,152 W WALNUT STREET,GARDENA,90248-3147,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),15,01/01/2006,,"(33.7795, -118.2795)",3350,15,956,1201,,15
0002113658-0004-0,B & V ENTERPRISES INC,,791 S MISSION ROAD,LOS ANGELES,90023-1038,791 MISSION 90023-1038,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,04/01/2012,,"(34.033, -118.2254)",23441,9,535,953,,38
0002116340-0001-2,ESS PRISA LLC,EXTRA SPACE STORAGE #551,2800 W PICO BLVD,LOS ANGELES,90006-3906,2800 PICO 90006-3906,2795 E COTTONWOOD PARKWAYS    SUITE #300,SALT LAKE CITY,84121-6928,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),10,07/14/2005,,"(34.0472, -118.3003)",22723,12,672,1357,,19
0002116340-0004-7,ESS PRISA LLC,EXTRA SPACE STORAGE #1970,1847 ARGYLE AVENUE,LOS ANGELES,90028-5246,1847 ARGYLE 90028-5246,2795 E COTTONWOOD PARKWAYS  #300,SALT LAKE CITY,84121-7032,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),13,12/09/2021,,"(34.105, -118.3254)",23446,8,417,485,,64
0002117153-0001-1,ASK MARINE INC,,1020 MCFARLAND AVENUE #B,WILMINGTON,90744-3628,1020 MCFARLAND 90744-3628,POST OFFICE BOX #817,WILMINGTON,90748-0817,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),15,10/01/2005,,"(33.7838, -118.2527)",3350,15,962,1204,,15
0002117191-0001-6,"SOUTH BAY COLD STORAGE & HANDLING, INC.",,1351 ELWOOD STREET,LOS ANGELES,90021-2412,1351 ELWOOD 90021-2412,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),14,01/01/2006,,"(34.0257, -118.2359)",23082,9,533,1287,7,76
0002133087-0001-5,EXTRA SPACE MANAGEMENT INC,EXTRA SPACE STORAGE #352,1860 VINE STREET,HOLLYWOOD,90028-5204,1860 VINE 90028-5204,2795 E COTTONWOOD PARKWAYS  SUITE #400,SALT LAKE CITY,84121-7033,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),13,07/14/2005,,"(34.1048, -118.3266)",23446,8,427,573,,64
0002133087-0004-0,EXTRA SPACE MANAGEMENT INC,,6033 S CENTRAL AVENUE,LOS ANGELES,90001-1130,6033 CENTRAL 90001-1130,,,,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),9,07/15/2008,,"(33.9844, -118.2564)",22350,13,1576,94,7,
0002133087-0006-6,EXTRA SPACE MANAGEMENT INC,EXTRA SPACE SOTAGE #1529,7400 COLDWATER CANYON AVENUE,NORTH HOLLYWOOD,91605-3501,7400 COLDWATER CANYON 91605-3501,2795 E COTTONWOOD PARKWAYS  #400,SALT LAKE CITY,84121-7033,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),2,08/29/2013,,"(34.2045, -118.4137)",8888,5,179,493,,71
0002133087-0007-4,EXTRA SPACE MANAGEMENT INC,,1251 W PACIFIC COAST HIGHWAY,WILMINGTON,90744-2427,1251 PACIFIC COAST 90744-2427,2795 E COTTONWOOD PARKWAYS  #400,SALT LAKE CITY,84121-7033,493100,Warehousing & storage (except leases of mini warehouses & self-storage units),15,08/29/2013,,"(33.7903, -118.2789)",3350,15,956,1201,,15
