"site","date","interaction_type","interaction_type_2","service_requested_1","service_requested_2","hispanic_ethnicity","gender","langage","time_spent","age","week","week_ending"
"Maplewood","2020-10-08T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-08T00:00:00.000"
"Downtown (Saint Paul)","2020-10-08T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-08T00:00:00.000"
"Downtown (Saint Paul)","2020-10-08T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"Somali","0-5 minutes",,"week 40","2020-10-08T00:00:00.000"
"Maplewood","2020-10-08T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-08T00:00:00.000"
"Maplewood","2020-10-08T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-08T00:00:00.000"
"Maplewood","2020-10-08T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-08T00:00:00.000"
"Maplewood","2020-10-08T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-08T00:00:00.000"
"Downtown (Saint Paul)","2020-10-08T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"English","6-15 minutes",,"week 40","2020-10-08T00:00:00.000"
"Downtown (Saint Paul)","2020-10-08T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ",,,,"English","6-15 minutes",,"week 40","2020-10-08T00:00:00.000"
"Downtown (Saint Paul)","2020-10-08T00:00:00.000","Use of Service Center tools/self-service",,"copies",,,,"Hmong","6-15 minutes",,"week 40","2020-10-08T00:00:00.000"
"Downtown (Saint Paul)","2020-10-08T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) Healthcare Assistance ",,,"English","0-5 minutes",,"week 40","2020-10-08T00:00:00.000"
"Downtown (Saint Paul)","2020-10-08T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) Healthcare Assistance ",,,"English","6-15 minutes",,"week 40","2020-10-08T00:00:00.000"
"Downtown (Saint Paul)","2020-10-08T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 40","2020-10-08T00:00:00.000"
"Downtown (Saint Paul)","2020-10-08T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 40","2020-10-08T00:00:00.000"
"Downtown (Saint Paul)","2020-10-08T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"Somali","6-15 minutes",,"week 40","2020-10-08T00:00:00.000"
"Downtown (Saint Paul)","2020-10-08T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) Healthcare Assistance ",,,"English","0-5 minutes",,"week 40","2020-10-08T00:00:00.000"
"Downtown (Saint Paul)","2020-10-08T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) Healthcare Assistance ",,,"Hmong","6-15 minutes",,"week 40","2020-10-08T00:00:00.000"
"Downtown (Saint Paul)","2020-10-08T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) Healthcare Assistance ",,,"Other","6-15 minutes",,"week 40","2020-10-08T00:00:00.000"
"Downtown (Saint Paul)","2020-10-08T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"Spanish","0-5 minutes",,"week 40","2020-10-08T00:00:00.000"
"Downtown (Saint Paul)","2020-10-08T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"Somali","0-5 minutes",,"week 40","2020-10-08T00:00:00.000"
"Roseville","2020-10-08T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"English","6-15 minutes",,"week 40","2020-10-08T00:00:00.000"
"Downtown (Saint Paul)","2020-10-08T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) Healthcare Assistance ",,,"English","0-5 minutes",,"week 40","2020-10-08T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ",,,,"Spanish","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-08T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-08T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Healthcare Assistance ","(FAS) SNAP/EA Assistance ",,,"Spanish","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ",,,,"English","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Healthcare Assistance ","(FAS) SNAP/EA Assistance ",,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Healthcare Assistance ","(FAS) SNAP/EA Assistance ",,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ",,,,"English","16-30 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Navigator consultation ",,"(FAS) SNAP/EA Assistance ",,,,"English","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ",,,,"English","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) Healthcare Assistance ",,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"(FAS) Cash Assistance","(FAS) Healthcare Assistance ",,,"English","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","Social Services",,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"English","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"(FAS) Healthcare Assistance ",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"Somali","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"Job related/Workforce",,,,"English","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Healthcare Assistance ",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ",,,,"English","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ",,,,"English","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms","Navigator consultation ","(FAS) SNAP/EA Assistance ",,,,"Somali","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ",,,,"English","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Use of Service Center tools/self-service","Basic question and/or help with forms","(FAS) SNAP/EA Assistance ",,,,"English","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"English","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Subject matter expert consultation",,"Tax/Property",,,,"English","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance",,,,"English","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Healthcare Assistance ",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"drivers license ",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"Tax/Property",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"English","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Healthcare Assistance ",,,,"Hmong","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Healthcare Assistance ",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Use of Service Center tools/self-service","Basic question and/or help with forms","(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"Somali","16-30 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Use of Service Center tools/self-service","Basic question and/or help with forms","(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"English","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"Somali","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) Healthcare Assistance ",,,"Somali","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Use of Service Center tools/self-service","Basic question and/or help with forms","(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"English","16-30 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) Healthcare Assistance ",,,"English","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"Karen","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) Healthcare Assistance ",,,"Somali","16-30 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms","Navigator consultation ","(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"English","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"English","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"(FAS) SNAP/EA Assistance ",,,,"Somali","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Navigator consultation ",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"English","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"Karen","16-30 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Roseville","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"(FAS) SNAP/EA Assistance ",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Roseville","2020-10-09T00:00:00.000","Navigator consultation ","Subject matter expert consultation","(FAS) Healthcare Assistance ",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Roseville","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Roseville","2020-10-09T00:00:00.000","Navigator consultation ",,"(FAS) SNAP/EA Assistance ",,,,"English","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Roseville","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"faxing",,,,"English","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"(FAS) Cash Assistance","(FAS) Healthcare Assistance ",,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) Healthcare Assistance ",,,"English","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) SNAP/EA Assistance ",,,"Somali","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) Cash Assistance","(FAS) Healthcare Assistance ",,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Basic question and/or help with forms",,"(FAS) SNAP/EA Assistance ",,,,"English","6-15 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Maplewood","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
"Downtown (Saint Paul)","2020-10-09T00:00:00.000","Use of Service Center tools/self-service",,"Elections",,,,"English","0-5 minutes",,"week 40","2020-10-09T00:00:00.000"
