"date","week","month","interaction_type","dropbox_location","of_items","department","week_ending","iso_week_number"
"2020-07-24T00:00:00.000","30","July","Drop Box","Government Center East","1","Social Services","2020-07-26T00:00:00.000","30"
"2020-07-24T00:00:00.000","30","July","Drop Box","Plato Building","6","Homestead","2020-07-26T00:00:00.000","30"
"2020-07-24T00:00:00.000","30","July","Drop Box","Plato Building","5","Recorder","2020-07-26T00:00:00.000","30"
"2020-07-24T00:00:00.000","30","July","Drop Box","Plato Building","2","Tax Forfeited Land","2020-07-26T00:00:00.000","30"
"2020-07-24T00:00:00.000","30","July","Drop Box","Plato Building","14","Tax Payment","2020-07-26T00:00:00.000","30"
"2020-07-24T00:00:00.000","30","July","Walk In","Plato Building","5","Tax Payment","2020-07-26T00:00:00.000","30"
"2020-07-24T00:00:00.000","30","July","Drop Box","Plato Building","1","Veterans Affairs","2020-07-26T00:00:00.000","30"
"2020-07-24T00:00:00.000","30","July","Drop Box","Ramsey County Library – Shoreview","1","Child Support","2020-07-26T00:00:00.000","30"
"2020-07-24T00:00:00.000","30","July","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","2","Courts","2020-07-26T00:00:00.000","30"
"2020-07-27T00:00:00.000","31","July","drop Box","Government Center East","192","Financial Assistance Services","2020-08-02T00:00:00.000","31"
"2020-07-27T00:00:00.000","31","July","Walk In","Government Center East","67","Financial Assistance Services","2020-08-02T00:00:00.000","31"
"2020-07-27T00:00:00.000","31","July","Walk In","Plato Building","1","Delinquent Inquiry","2020-08-02T00:00:00.000","31"
"2020-07-27T00:00:00.000","31","July","Walk In","Plato Building","2","Elections","2020-08-02T00:00:00.000","31"
"2020-07-27T00:00:00.000","31","July","Drop Box","Plato Building","3","Homestead","2020-08-02T00:00:00.000","31"
"2020-07-27T00:00:00.000","31","July","Drop Box","Plato Building","8","Recorder","2020-08-02T00:00:00.000","31"
"2020-07-27T00:00:00.000","31","July","Drop Box","Plato Building","4","Tax Forfeited Land","2020-08-02T00:00:00.000","31"
"2020-07-27T00:00:00.000","31","July","Drop Box","Plato Building","28","Tax Payment","2020-08-02T00:00:00.000","31"
"2020-07-27T00:00:00.000","31","July","Walk In","Plato Building","3","Tax Payment","2020-08-02T00:00:00.000","31"
"2020-07-27T00:00:00.000","31","July","Drop Box","Ramsey County Library – Maplewood","1","Financial Assistance Services","2020-08-02T00:00:00.000","31"
"2020-07-27T00:00:00.000","31","July","Drop Box","Ramsey County Library – Roseville","1","Elections","2020-08-02T00:00:00.000","31"
"2020-07-27T00:00:00.000","31","July","Drop Box","Ramsey County Library – Roseville","1","Tax Payment","2020-08-02T00:00:00.000","31"
"2020-07-28T00:00:00.000","31","July","drop Box","Government Center East","170","Financial Assistance Services","2020-08-02T00:00:00.000","31"
"2020-07-28T00:00:00.000","31","July","Walk In","Government Center East","88","Financial Assistance Services","2020-08-02T00:00:00.000","31"
"2020-07-28T00:00:00.000","31","July","drop Box","Government Center East","13","Health and Wellness Administration","2020-08-02T00:00:00.000","31"
"2020-07-28T00:00:00.000","31","July","drop Box","Government Center East","1","Other Departments","2020-08-02T00:00:00.000","31"
"2020-07-28T00:00:00.000","31","July","Drop Box","Plato Building","1","Examiner of Titles","2020-08-02T00:00:00.000","31"
"2020-07-28T00:00:00.000","31","July","Drop Box","Plato Building","6","Homestead","2020-08-02T00:00:00.000","31"
"2020-07-28T00:00:00.000","31","July","Drop Box","Plato Building","5","Recorder","2020-08-02T00:00:00.000","31"
"2020-07-28T00:00:00.000","31","July","Drop Box","Plato Building","1","Tax Forfeited Land","2020-08-02T00:00:00.000","31"
"2020-07-28T00:00:00.000","31","July","Drop Box","Plato Building","17","Tax Payment","2020-08-02T00:00:00.000","31"
"2020-07-28T00:00:00.000","31","July","Walk In","Plato Building","5","Tax Payment","2020-08-02T00:00:00.000","31"
"2020-07-28T00:00:00.000","31","July","Drop Box","Plato Building","2","Veterans Affairs","2020-08-02T00:00:00.000","31"
"2020-07-28T00:00:00.000","31","July","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","2","Courts","2020-08-02T00:00:00.000","31"
"2020-07-28T00:00:00.000","31","July","Drop Box","Saint Paul Regional Water Service","1","Tax Payment","2020-08-02T00:00:00.000","31"
"2020-07-29T00:00:00.000","31","July","Drop Box","Government Center East","204","Financial Assistance Services","2020-08-02T00:00:00.000","31"
"2020-07-29T00:00:00.000","31","July","Walk In","Government Center East","77","Financial Assistance Services","2020-08-02T00:00:00.000","31"
"2020-07-29T00:00:00.000","31","July","Drop Box","Government Center East","6","Health and Wellness Administration","2020-08-02T00:00:00.000","31"
"2020-07-29T00:00:00.000","31","July","Walk In","Plato Building","1","Document Recording","2020-08-02T00:00:00.000","31"
"2020-07-29T00:00:00.000","31","July","Drop Box","Plato Building","1","Examiner of Titles","2020-08-02T00:00:00.000","31"
"2020-07-29T00:00:00.000","31","July","Drop Box","Plato Building","6","Homestead","2020-08-02T00:00:00.000","31"
"2020-07-29T00:00:00.000","31","July","Drop Box","Plato Building","4","Recorder","2020-08-02T00:00:00.000","31"
"2020-07-29T00:00:00.000","31","July","Drop Box","Plato Building","2","Tax Forfeited Land","2020-08-02T00:00:00.000","31"
"2020-07-29T00:00:00.000","31","July","Drop Box","Plato Building","15","Tax Payment","2020-08-02T00:00:00.000","31"
"2020-07-29T00:00:00.000","31","July","Walk In","Plato Building","5","Tax Payment","2020-08-02T00:00:00.000","31"
"2020-07-29T00:00:00.000","31","July","Drop Box","Ramsey County Library – Roseville","4","Tax Payment","2020-08-02T00:00:00.000","31"
"2020-07-29T00:00:00.000","31","July","Drop Box","Ramsey County Library – Shoreview","1","Elections","2020-08-02T00:00:00.000","31"
"2020-07-29T00:00:00.000","31","July","Drop Box","Saint Paul Regional Water Service","1","Tax Payment","2020-08-02T00:00:00.000","31"
"2020-07-30T00:00:00.000","31","July","drop Box","Government Center East","191","Financial Assistance Services","2020-08-02T00:00:00.000","31"
"2020-07-30T00:00:00.000","31","July","Walk In","Government Center East","27","Financial Assistance Services","2020-08-02T00:00:00.000","31"
"2020-07-30T00:00:00.000","31","July","drop Box","Government Center East","7","Social Services","2020-08-02T00:00:00.000","31"
"2020-07-30T00:00:00.000","31","July","Drop Box","Plato Building","1","Assessor","2020-08-02T00:00:00.000","31"
"2020-07-30T00:00:00.000","31","July","Walk In","Plato Building","2","Document Recording","2020-08-02T00:00:00.000","31"
"2020-07-30T00:00:00.000","31","July","Drop Box","Plato Building","5","Homestead","2020-08-02T00:00:00.000","31"
"2020-07-30T00:00:00.000","31","July","Walk In","Plato Building","2","Homestead","2020-08-02T00:00:00.000","31"
"2020-07-30T00:00:00.000","31","July","Drop Box","Plato Building","9","Recorder","2020-08-02T00:00:00.000","31"
"2020-07-30T00:00:00.000","31","July","Drop Box","Plato Building","15","Tax Payment","2020-08-02T00:00:00.000","31"
"2020-07-30T00:00:00.000","31","July","Walk In","Plato Building","3","Tax Payment","2020-08-02T00:00:00.000","31"
"2020-07-30T00:00:00.000","31","July","Drop Box","Plato Building","1","Veterans Affairs","2020-08-02T00:00:00.000","31"
"2020-07-30T00:00:00.000","31","July","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","2","Courts","2020-08-02T00:00:00.000","31"
"2020-07-31T00:00:00.000","31","July","drop Box","Government Center East","132","Financial Assistance Services","2020-08-02T00:00:00.000","31"
"2020-07-31T00:00:00.000","31","July","Walk In","Government Center East","22","Financial Assistance Services","2020-08-02T00:00:00.000","31"
"2020-07-31T00:00:00.000","31","July","drop Box","Government Center East","10","Health and Wellness Administration","2020-08-02T00:00:00.000","31"
"2020-07-31T00:00:00.000","31","July","Walk In","Plato Building","4","Document Recording","2020-08-02T00:00:00.000","31"
"2020-07-31T00:00:00.000","31","July","drop Box","Plato Building","7","Elections","2020-08-02T00:00:00.000","31"
"2020-07-31T00:00:00.000","31","July","drop Box","Plato Building","5","Homestead","2020-08-02T00:00:00.000","31"
"2020-07-31T00:00:00.000","31","July","Walk In","Plato Building","2","Homestead","2020-08-02T00:00:00.000","31"
"2020-07-31T00:00:00.000","31","July","drop Box","Plato Building","2","Recorder","2020-08-02T00:00:00.000","31"
"2020-07-31T00:00:00.000","31","July","drop Box","Plato Building","1","Tax Forfeited Land","2020-08-02T00:00:00.000","31"
"2020-07-31T00:00:00.000","31","July","drop Box","Plato Building","36","Tax Payment","2020-08-02T00:00:00.000","31"
"2020-07-31T00:00:00.000","31","July","Walk In","Plato Building","5","Tax Payment","2020-08-02T00:00:00.000","31"
"2020-07-31T00:00:00.000","31","July","drop Box","Plato Building","1","Veterans Affairs","2020-08-02T00:00:00.000","31"
"2020-07-31T00:00:00.000","31","July","Drop Box","Ramsey County Library – Shoreview","1","Financial Assistance Services","2020-08-02T00:00:00.000","31"
"2020-08-03T00:00:00.000","32","August","Drop Box","Government Center East","330","Financial Assistance Services","2020-08-09T00:00:00.000","32"
"2020-08-03T00:00:00.000","32","August","Walk In","Government Center East","185","Financial Assistance Services","2020-08-09T00:00:00.000","32"
"2020-08-03T00:00:00.000","32","August","Drop Box","Government Center East","17","Health and Wellness Administration","2020-08-09T00:00:00.000","32"
"2020-08-03T00:00:00.000","32","August","Drop Box","Government Center East","10","Social Services","2020-08-09T00:00:00.000","32"
"2020-08-03T00:00:00.000","32","August","Drop Box","Plato Building","2","Assessor","2020-08-09T00:00:00.000","32"
"2020-08-03T00:00:00.000","32","August","Walk In","Plato Building","1","Document Recording","2020-08-09T00:00:00.000","32"
"2020-08-03T00:00:00.000","32","August","Drop Box","Plato Building","8","Elections","2020-08-09T00:00:00.000","32"
"2020-08-03T00:00:00.000","32","August","Drop Box","Plato Building","2","Examiner of Titles","2020-08-09T00:00:00.000","32"
"2020-08-03T00:00:00.000","32","August","Drop Box","Plato Building","9","Homestead","2020-08-09T00:00:00.000","32"
"2020-08-03T00:00:00.000","32","August","Drop Box","Plato Building","6","Recorder","2020-08-09T00:00:00.000","32"
"2020-08-03T00:00:00.000","32","August","Drop Box","Plato Building","25","Tax Payment","2020-08-09T00:00:00.000","32"
"2020-08-03T00:00:00.000","32","August","Walk In","Plato Building","3","Tax Payment","2020-08-09T00:00:00.000","32"
"2020-08-03T00:00:00.000","32","August","Drop Box","Plato Building","2","Veterans Affairs","2020-08-09T00:00:00.000","32"
"2020-08-03T00:00:00.000","32","August","Walk In","Plato Building","1","Veterans Affairs","2020-08-09T00:00:00.000","32"
"2020-08-03T00:00:00.000","32","August","drop Box","Ramsey County Library – Roseville","5","Elections","2020-08-09T00:00:00.000","32"
"2020-08-03T00:00:00.000","32","August","drop Box","Ramsey County Library – Roseville","1","Tax Payment","2020-08-09T00:00:00.000","32"
"2020-08-03T00:00:00.000","32","August","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","3","Courts","2020-08-09T00:00:00.000","32"
"2020-08-03T00:00:00.000","32","August","Drop Box","Saint Paul City Hall – Ramsey County Courthouse","1","Health and Wellness Administration","2020-08-09T00:00:00.000","32"
