"fiscal_year","budget_chapter","office_dept_div_unit_program","major_object_of_expenditure","state_category","state_category_name","expenditure_account","recmnd_full_time_equiv_pos","recmnd_amount","adopted_full_time_equiv_pos","adopted_amount","approved_full_time_equiv_pos","approved_amount"
"2017","01-K - 12 Instruction ","High Schools","Furniture & Equipment","5","Other Instructional Costs","Furn./Equipment Replacement","0","194543","0","194543","0","282543"
"2017","01-K - 12 Instruction ","High Schools","Furniture & Equipment","5","Other Instructional Costs","Additional Instructional Equip","0","213602","0","213602","0","213602"
"2017","01-K - 12 Instruction ","High Schools","Other Expenses","5","Other Instructional Costs","Swim Team","0","62000","0","62000","0","62000"
"2017","01-K - 12 Instruction ","High Schools","Other Expenses","5","Other Instructional Costs","Other-MCAASP","0","350000","0","350000","0","350000"
"2017","01-K - 12 Instruction ","High Schools","Other Expenses","5","Other Instructional Costs","Unidentified","0","50000","0","50000","0","50000"
"2017","01-K - 12 Instruction ","High Schools","Other Expenses","5","Other Instructional Costs","School Projects","0","46580","0","46580","0","46580"
"2017","01-K - 12 Instruction ","High Schools","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","16358","0","15377","0","15377"
"2017","01-K - 12 Instruction ","High Schools","Other Expenses","5","Other Instructional Costs","Drama/School Newspapers","0","31975","0","31975","0","31975"
"2017","01-K - 12 Instruction ","High Schools","Other Expenses","5","Other Instructional Costs","Student Government Expenses","0","1737","0","1737","0","1737"
"2017","01-K - 12 Instruction ","High Schools","Other Expenses","5","Other Instructional Costs","Out of County Living Reimb.","0","512000","0","512000","0","512000"
"2017","01-K - 12 Instruction ","High Schools","Other Expenses","5","Other Instructional Costs","Music/Choral Prog. Expenses","0","125650","0","125650","0","125650"
"2017","01-K - 12 Instruction ","High Schools","Other Expenses","5","Other Instructional Costs","Tuition - Dual Enrollment","0","130000","0","130000","0","130000"
"2017","01-K - 12 Instruction ","High Schools","Other Expenses","5","Other Instructional Costs","Exam Fees - Disadvantaged","0","141620","0","141620","0","141620"
"2017","01-K - 12 Instruction ","High Schools","Other Expenses","5","Other Instructional Costs","Gender Equity Support","0","9000","0","9000","0","9000"
"2017","01-K - 12 Instruction ","High Schools","Other Expenses","5","Other Instructional Costs","Intramural Sports","0","1444426","0","1458829","0","1458829"
"2017","01-K - 12 Instruction ","Middle Schools","Contractual Services","5","Other Instructional Costs","Consultants","0","28209","0","28209","0","28209"
"2017","01-K - 12 Instruction ","Middle Schools","Contractual Services","5","Other Instructional Costs","Contractual Services","0","0","0","17394","0","17394"
"2017","01-K - 12 Instruction ","Middle Schools","Contractual Services","5","Other Instructional Costs","Chemical Waste Disposal","0","12300","0","12300","0","12300"
"2017","01-K - 12 Instruction ","Middle Schools","Contractual Services","5","Other Instructional Costs","Equipment Repair - Science","0","31751","0","31751","0","31751"
"2017","01-K - 12 Instruction ","Middle Schools","Contractual Services","5","Other Instructional Costs","Wrestling Mat Reconditioning","0","3250","0","3250","0","3250"
"2017","01-K - 12 Instruction ","Middle Schools","Contractual Services","5","Other Instructional Costs","Lease/Maint Duplicating Equip","0","74790","0","74790","0","74790"
"2017","01-K - 12 Instruction ","Middle Schools","Contractual Services","5","Other Instructional Costs","Instructional Equipment Repair","0","45700","0","45700","0","45700"
"2017","01-K - 12 Instruction ","Middle Schools","Contractual Services","5","Other Instructional Costs","Adjudicators for School Events","0","11124","0","11124","0","11124"
"2017","01-K - 12 Instruction ","Middle Schools","Contractual Services","5","Other Instructional Costs","Instructional Computer Repair","0","399151","0","399151","0","399151"
"2017","01-K - 12 Instruction ","Middle Schools","Contractual Services","5","Other Instructional Costs","Equipment Repair - Tech Ed","0","5214","0","5214","0","5214"
"2017","01-K - 12 Instruction ","Middle Schools","Furniture & Equipment","5","Other Instructional Costs","Furn./Equipment Replacement","0","26294","0","26294","0","26294"
"2017","01-K - 12 Instruction ","Middle Schools","Furniture & Equipment","5","Other Instructional Costs","Additional Instructional Equip","0","111000","0","111000","0","111000"
"2017","01-K - 12 Instruction ","Middle Schools","Other Expenses","5","Other Instructional Costs","School Projects","0","37221","0","37221","0","37221"
"2017","01-K - 12 Instruction ","Middle Schools","Other Expenses","5","Other Instructional Costs","Non-local Travel","0","28800","0","28800","0","28800"
"2017","01-K - 12 Instruction ","Middle Schools","Other Expenses","5","Other Instructional Costs","Intramural Sports","0","328866","0","328866","0","328866"
"2017","01-K - 12 Instruction ","Middle Schools","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","10084","0","9479","0","9479"
"2017","01-K - 12 Instruction ","Middle Schools","Other Expenses","5","Other Instructional Costs","Dues, Registrations, Fees","0","55588","0","55588","0","55588"
"2017","01-K - 12 Instruction ","Middle Schools","Other Expenses","5","Other Instructional Costs","Student Government Expenses","0","10968","0","10968","0","10968"
"2017","01-K - 12 Instruction ","Middle Schools","Other Expenses","5","Other Instructional Costs","Music/Choral Prog. Expenses","0","38000","0","38000","0","38000"
"2017","01-K - 12 Instruction ","Middle Schools","Other Expenses","5","Other Instructional Costs","Drama/School Newspapers","0","12920","0","12920","0","12920"
"2017","01-K - 12 Instruction ","Middle Schools","Other Expenses","5","Other Instructional Costs","Instrumental Music","0","17801","0","17801","0","17801"
"2017","01-K - 12 Instruction ","Middle Schools Technology Positions","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","1000","0","940","0","940"
"2017","01-K - 12 Instruction ","School Interventions","Contractual Services","5","Other Instructional Costs","Contractual Services","0","39550","0","39550","0","39550"
"2017","01-K - 12 Instruction ","School Interventions","Furniture & Equipment","5","Other Instructional Costs","Furn./Equipment Replacement","0","13996","0","13996","0","13996"
"2017","01-K - 12 Instruction ","School Interventions","Other Expenses","5","Other Instructional Costs","Non-local Travel","0","21600","0","21600","0","21600"
"2017","01-K - 12 Instruction ","School-based Accelerated & Enriched Instruction","Contractual Services","5","Other Instructional Costs","Contractual Services","0","11000","0","11000","0","11000"
"2017","01-K - 12 Instruction ","School-based Accelerated & Enriched Instruction","Other Expenses","5","Other Instructional Costs","Non-local Travel","0","173164","0","173164","0","173164"
"2017","01-K - 12 Instruction ","School-based Accelerated & Enriched Instruction","Other Expenses","5","Other Instructional Costs","Dues, Registrations, Fees","0","338178","0","338178","0","338178"
"2017","01-K - 12 Instruction ","School-based Career & Tech. Education","Contractual Services","5","Other Instructional Costs","Consultants","0","50000","0","50000","0","50000"
"2017","01-K - 12 Instruction ","Signature School Programs","Contractual Services","5","Other Instructional Costs","Consultants","0","4100","0","4100","0","4100"
"2017","01-K - 12 Instruction ","Signature School Programs","Contractual Services","5","Other Instructional Costs","Contractual Services","0","7400","0","7400","0","7400"
"2017","01-K - 12 Instruction ","Summer School Program","Contractual Services","5","Other Instructional Costs","Consultants","0","7563","0","7563","0","7563"
"2017","01-K - 12 Instruction ","Carl Sandburg Learning Center","Other Expenses","6","Special Education","Local Travel Mileage","0","500","0","470","0","470"
"2017","01-K - 12 Instruction ","Carl Sandburg Learning Center","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","53.325","2798543","53.325","2798543","53.325","2772468"
"2017","01-K - 12 Instruction ","Elementary Learning Centers","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","137.375","8216307","137.375","8216307","137.375","8123497"
"2017","01-K - 12 Instruction ","Elementary Schools","Other Salaries & Wages","6","Special Education","Long Term Leave","0","583942","0","583942","0","583942"
"2017","01-K - 12 Instruction ","Extensions Program","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","46.375","1760102","46.375","1760102","46.375","1738466"
"2017","01-K - 12 Instruction ","Gifted and Talented/Learning Disabled Progs.","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","23.15","1562552","23.15","1562552","23.15","1539362"
"2017","01-K - 12 Instruction ","High School Intervention","Other Salaries & Wages","6","Special Education","Professional Part-time","0","104354","0","104354","0","104354"
"2017","01-K - 12 Instruction ","High School Intervention","Other Salaries & Wages","6","Special Education","Support Services Part-time","0","10096","0","10096","0","10096"
"2017","01-K - 12 Instruction ","Home School Model","Other Salaries & Wages","6","Special Education","Non-training Stipends","0","0","0","389274","0","389274"
"2017","01-K - 12 Instruction ","Home School Model","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","85.45","6822666","104.85","7881270","354.125","21444148"
"2017","01-K - 12 Instruction ","Hours Based Staffing","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","60.337","4598671","60.337","4598671","422.887","26895649"
"2017","01-K - 12 Instruction ","Individuals with Disabilities Education ","Other Salaries & Wages","6","Special Education","Professional Part-time","0","1238","0","1238","0","0"
"2017","01-K - 12 Instruction ","Individuals with Disabilities Education ","Other Salaries & Wages","6","Special Education","Summer Sch Supp Svc Part-time","0","3174","0","3174","0","0"
"2017","01-K - 12 Instruction ","Individuals with Disabilities Education ","Other Salaries & Wages","6","Special Education","Summer Employment -Teaching","0","251","0","251","0","0"
"2017","01-K - 12 Instruction ","Individuals with Disabilities Education - Grant","Contractual Services","6","Special Education","Consultants","0","21168","0","21168","0","42841"
"2017","01-K - 12 Instruction ","Individuals with Disabilities Education - Grant","Contractual Services","6","Special Education","Building Rental","0","0","0","0","0","2240"
"2017","01-K - 12 Instruction ","Individuals with Disabilities Education - Grant","Contractual Services","6","Special Education","Contractual Services","0","1547514","0","1547514","0","1084594"
"2017","01-K - 12 Instruction ","Individuals with Disabilities Education - Grant","Furniture & Equipment","6","Special Education","Assistive Technology Equip.","0","141248","0","141248","0","244390"
"2017","01-K - 12 Instruction ","Individuals with Disabilities Education - Grant","Furniture & Equipment","6","Special Education","Additional Furniture/Equipment","0","135013","0","135013","0","150509"
"2017","01-K - 12 Instruction ","Individuals with Disabilities Education - Grant","Other Expenses","6","Special Education","Field Trips","0","0","0","0","0","3621"
"2017","01-K - 12 Instruction ","Individuals with Disabilities Education - Grant","Other Expenses","6","Special Education","Local Travel Mileage","0","42691","0","42691","0","35000"
"2017","01-K - 12 Instruction ","Individuals with Disabilities Education - Grant","Other Expenses","6","Special Education","Dues, Registrations, Fees","0","35750","0","35750","0","10375"
"2017","01-K - 12 Instruction ","Individuals with Disabilities Education - Grant","Other Expenses","6","Special Education","Non-local Travel","0","12000","0","12000","0","125"
"2017","01-K - 12 Instruction ","Individuals with Disabilities Education - Grant","Other Expenses","6","Special Education","License Fees","0","0","0","0","0","24369"
"2017","01-K - 12 Instruction ","Individuals with Disabilities Education - Grant","Other Salaries & Wages","6","Special Education","Substitute Teachers","0","315776","0","315776","0","286696"
