"fiscal_year","budget_chapter","office_dept_div_unit_program","major_object_of_expenditure","state_category","state_category_name","expenditure_account","recmnd_full_time_equiv_pos","recmnd_amount","adopted_full_time_equiv_pos","adopted_amount","approved_full_time_equiv","approved_amount","comment"
"2020","01-Schools","Elementary Schools","Contractual Services","5","Other Instructional Costs","School Services Online","0","150672","0","150672","0","150672",
"2020","01-Schools","Elementary Schools","Contractual Services","5","Other Instructional Costs","Instructional Equipment Repair","0","20600","0","20600","0","20600",
"2020","01-Schools","Elementary Schools","Furniture & Equipment","5","Other Instructional Costs","Furn./Equipment Replacement","0","337500","0","337500","0","337500",
"2020","01-Schools","Elementary Schools","Furniture & Equipment","5","Other Instructional Costs","Additional Instructional Equip","0","172227","0","172227","0","172227",
"2020","01-Schools","Elementary Schools","Other Expenses","5","Other Instructional Costs","EpiPen/Narcon","0","25000","0","25000","0","25000",
"2020","01-Schools","Elementary Schools","Other Expenses","5","Other Instructional Costs","School Projects","0","44353","0","44353","0","44353",
"2020","01-Schools","Elementary Schools","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","30788","0","30788","0","30788",
"2020","01-Schools","Elementary Schools","Other Expenses","5","Other Instructional Costs","Instrumental Music","0","39162","0","39162","0","39162",
"2020","01-Schools","High School Achievement","Contractual Services","5","Other Instructional Costs","Consultants","0","21000","0","21000","0","21000",
"2020","01-Schools","High School Achievement","Contractual Services","5","Other Instructional Costs","Contractual Services","0","2153716","0","2153716","0","2153716",
"2020","01-Schools","High School Achievement","Other Expenses","5","Other Instructional Costs","Other Program Costs","0","7975","0","7975","0","7975",
"2020","01-Schools","High Schools","Contractual Services","5","Other Instructional Costs","Consultants","0","30000","0","30000","0","30000",
"2020","01-Schools","High Schools","Contractual Services","5","Other Instructional Costs","Sports Officials","0","14500","0","14500","0","14500",
"2020","01-Schools","High Schools","Contractual Services","5","Other Instructional Costs","Contractual Services","0","20000","0","20000","0","20000",
"2020","01-Schools","High Schools","Contractual Services","5","Other Instructional Costs","Forensics and Debate","0","15939","0","15939","0","15939",
"2020","01-Schools","High Schools","Contractual Services","5","Other Instructional Costs","Equipment Repair - Science","0","36404","0","36404","0","36404",
"2020","01-Schools","High Schools","Contractual Services","5","Other Instructional Costs","Contractual Athletic Trainers","0","554500","0","554500","0","554500",
"2020","01-Schools","High Schools","Contractual Services","5","Other Instructional Costs","Instructional Equipment Repair","0","39300","0","39300","0","39300",
"2020","01-Schools","High Schools","Contractual Services","5","Other Instructional Costs","Adjudicators for School Events","0","11917","0","11917","0","11917",
"2020","01-Schools","High Schools","Contractual Services","5","Other Instructional Costs","Lease/Maint Duplicating Equip","0","105062","0","105062","0","105062",
"2020","01-Schools","High Schools","Contractual Services","5","Other Instructional Costs","Instructional TV Equip Repair","0","1600","0","1600","0","1600",
"2020","01-Schools","High Schools","Contractual Services","5","Other Instructional Costs","Equipment Repair - Tech Ed","0","2000","0","2000","0","2000",
"2020","01-Schools","High Schools","Contractual Services","5","Other Instructional Costs","Chemical Waste Disposal","0","25000","0","25000","0","25000",
"2020","01-Schools","High Schools","Furniture & Equipment","5","Other Instructional Costs","Furn./Equipment Replacement","0","200000","0","200000","0","200000",
"2020","01-Schools","High Schools","Furniture & Equipment","5","Other Instructional Costs","Additional Instructional Equip","0","198095","0","198095","0","198095",
"2020","01-Schools","High Schools","Furniture & Equipment","5","Other Instructional Costs","Additional Furniture/Equipment","0","3400","0","3400","0","3400",
"2020","01-Schools","High Schools","Other Expenses","5","Other Instructional Costs","Swim Team","0","68000","0","68000","0","68000",
"2020","01-Schools","High Schools","Other Expenses","5","Other Instructional Costs","Juvenile Services","0","400000","0","400000","0","400000",
"2020","01-Schools","High Schools","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","25377","0","25377","0","25377",
"2020","01-Schools","High Schools","Other Expenses","5","Other Instructional Costs","Drama/School Newspapers","0","45375","0","45375","0","45375",
"2020","01-Schools","High Schools","Other Expenses","5","Other Instructional Costs","Exam Fees - Disadvantaged","0","491945","0","491945","0","491945",
"2020","01-Schools","High Schools","Other Expenses","5","Other Instructional Costs","Music/Choral Prog. Expenses","0","101650","0","101650","0","101650",
"2020","01-Schools","High Schools","Other Expenses","5","Other Instructional Costs","Out of County Living Reimb.","0","512000","0","512000","0","512000",
"2020","01-Schools","High Schools","Other Expenses","5","Other Instructional Costs","Tuition - Dual Enrollment","0","1366506","0","1366506","0","315000",
"2020","01-Schools","High Schools","Other Expenses","5","Other Instructional Costs","SGA Contractual Expenses","0","1737","0","1737","0","1737",
"2020","01-Schools","High Schools","Other Expenses","5","Other Instructional Costs","Gender Equity Support","0","9000","0","9000","0","9000",
"2020","01-Schools","High Schools","Other Expenses","5","Other Instructional Costs","Other Program Costs","0","30000","0","30000","0","30000",
"2020","01-Schools","High Schools","Other Expenses","5","Other Instructional Costs","Intramural Sports","0","1469079","0","1469079","0","1469079",
"2020","01-Schools","High Schools","Other Expenses","5","Other Instructional Costs","Early College","0","0","0","0","0","1051506",
"2020","01-Schools","High Schools","Other Expenses","5","Other Instructional Costs","School Projects","0","36580","0","36580","0","36580",
"2020","01-Schools","Middle Schools","Contractual Services","5","Other Instructional Costs","Consultants","0","3209","0","3209","0","3209",
"2020","01-Schools","Middle Schools","Contractual Services","5","Other Instructional Costs","Instructional Equipment Repair","0","45700","0","45700","0","45700",
"2020","01-Schools","Middle Schools","Contractual Services","5","Other Instructional Costs","Equipment Repair - Science","0","31751","0","31751","0","31751",
"2020","01-Schools","Middle Schools","Contractual Services","5","Other Instructional Costs","Equipment Repair - Tech Ed","0","5214","0","5214","0","5214",
"2020","01-Schools","Middle Schools","Contractual Services","5","Other Instructional Costs","Instructional Computer Repair","0","108114","0","108114","0","108114",
"2020","01-Schools","Middle Schools","Contractual Services","5","Other Instructional Costs","Adjudicators for School Events","0","12849","0","12849","0","12849",
"2020","01-Schools","Middle Schools","Contractual Services","5","Other Instructional Costs","Lease/Maint Duplicating Equip","0","70450","0","70450","0","70450",
"2020","01-Schools","Middle Schools","Contractual Services","5","Other Instructional Costs","Chemical Waste Disposal","0","12300","0","12300","0","12300",
"2020","01-Schools","Middle Schools","Contractual Services","5","Other Instructional Costs","Contractual Services","0","317394","0","326394","0","326394",
"2020","01-Schools","Middle Schools","Furniture & Equipment","5","Other Instructional Costs","Furn./Equipment Replacement","0","130000","0","130000","0","130000",
"2020","01-Schools","Middle Schools","Furniture & Equipment","5","Other Instructional Costs","Additional Instructional Equip","0","52549","0","52549","0","52549",
"2020","01-Schools","Middle Schools","Other Expenses","5","Other Instructional Costs","School Projects","0","881","0","881","0","881",
"2020","01-Schools","Middle Schools","Other Expenses","5","Other Instructional Costs","Music/Choral Prog. Expenses","0","40000","0","40000","0","40000",
"2020","01-Schools","Middle Schools","Other Expenses","5","Other Instructional Costs","SGA Contractual Expenses","0","10968","0","10968","0","10968",
"2020","01-Schools","Middle Schools","Other Expenses","5","Other Instructional Costs","Drama/School Newspapers","0","13600","0","13600","0","13600",
"2020","01-Schools","Middle Schools","Other Expenses","5","Other Instructional Costs","Local Travel Mileage","0","9479","0","9479","0","9479",
"2020","01-Schools","Middle Schools","Other Expenses","5","Other Instructional Costs","Intramural Sports","0","328866","0","328866","0","328866",
"2020","01-Schools","Middle Schools","Other Expenses","5","Other Instructional Costs","Instrumental Music","0","17801","0","17801","0","17801",
"2020","01-Schools","School Interventions","Contractual Services","5","Other Instructional Costs","Contractual Services","0","510842","0","510842","0","510842",
"2020","01-Schools","School Interventions","Other Expenses","5","Other Instructional Costs","Instrumental Music","0","80000","0","80000","0","80000",
"2020","01-Schools","School-based Accelerated & Enriched Instruction","Contractual Services","5","Other Instructional Costs","Contractual Services","0","2450","0","2450","0","2450",
"2020","01-Schools","School-based Accelerated & Enriched Instruction","Other Expenses","5","Other Instructional Costs","Non-local Travel","0","117346","0","117346","0","102761",
"2020","01-Schools","School-based Accelerated & Enriched Instruction","Other Expenses","5","Other Instructional Costs","Dues, Registrations, Fees","0","393996","0","393996","0","408581",
"2020","01-Schools","School-based Career & Tech. Education","Contractual Services","5","Other Instructional Costs","Contractual Services","0","8550","0","8550","0","8550",
"2020","01-Schools","Signature School Programs","Contractual Services","5","Other Instructional Costs","Consultants","0","4100","0","4100","0","4100",
"2020","01-Schools","Signature School Programs","Contractual Services","5","Other Instructional Costs","Contractual Services","0","7400","0","7400","0","7400",
"2020","01-Schools","Summer School Program","Contractual Services","5","Other Instructional Costs","Consultants","0","20000","0","20000","0","20000",
"2020","01-Schools","Summer Up","Other Expenses","5","Other Instructional Costs","Other Program Expenditures","0","20000","0","20000","0","20000",
"2020","01-Schools","Systemwide School Projects","Contractual Services","5","Other Instructional Costs","Consultants","0","39000","0","39000","0","29000",
"2020","01-Schools","Systemwide School Projects","Contractual Services","5","Other Instructional Costs","Building Rental","0","10415","0","10415","0","10415",
"2020","01-Schools","Alternative Programs","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","1","105462","1","105462","1","106063",
"2020","01-Schools","Autism Programs - School-Based","Other Expenses","6","Special Education","Local Travel Mileage","0","320","0","320","0","522",
"2020","01-Schools","Autism Programs - School-Based","Position Salaries & Wages","6","Special Education","Position Salaries & Wages","379.53","18745883","379.53","18745883","379.53","18903294",
