"applicationtype","permitno","worktype","usecode","addeddate","issueddate","finaleddate","status","description","stno","predir","stname","suffix","postdir","city","state","zip","descoflocation","allegheny","bge","comcast","pepco","bus_shelter","verizon","wgl","wssc","location"
"PUBLIC RIGHT OF WAY","302673","INSTALL","PUBLIC UTILITY","2013-10-09T10:10:40.000","2013-10-30T09:10:57.000","2020-03-17T10:03:55.000","Finaled","Replace overhead wire,poles ,head guys and overhead transformer&nbsp;,install cable and associated equipment in accordance with PEPCO PLAN NO.3443056. Work shall comply with Montgomery County Specifications for Utility Construction Permit and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit .&nbsp; All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans.&nbsp; Must check MCDOT Paving Project Schedule and have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.

&nbsp;

<SPAN style=""FONT-FAMILY: Ar",,,,,,,,,"Amherst Avenue/Prichard Road/Forest Glen Road/Dameron Drive",,,,"3443056",,,,,
"PUBLIC RIGHT OF WAY","213590","CONSTRUCT","DRIVEWAY","2001-09-05T10:09:23.000","2001-09-05T03:09:01.000","2001-10-02T07:10:00.000","Completed","Construct the following type driveway in accordance with Montgomery County Standards and Specification and the direction of the DPS Inspctor.  All future maintenance of the apron will be the responsibility of the property owner.

MC300.01","6200","E","HALBERT","RD",,"BETHESDA","MD","20817",,,,,,,,,,"6200 HALBERT E RD
BETHESDA, MD 20817
(38.971916, -77.142135)"
"PUBLIC RIGHT OF WAY","288637","INSTALL","PUBLIC UTILITY","2013-02-19T09:02:42.000","2013-02-25T11:02:24.000","2016-12-22T11:12:07.000","Finaled","MUST CHECK MCDOT PAVING PROJECTS SCHEDULE AND HAVE PRECONSTRUCTION MEETING WITH DPS ROW INSPECTOR PRIOR TO BEGINNING OF CONSTRUCTION.

Bore roadway; install cable and associated equipment in accordance with PEPCO PLAN NO.3405463. Work shall comply with Montgomery County Specifications for Utility Construction Permit, the direction of the DPS Inspector and ADA &amp; ABA Accessibility Guidelines.&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications",,,,,,,,,"LONE OAK DRIVE",,,,"3405463",,,,,
"PUBLIC RIGHT OF WAY","353325","INSTALL","PUBLIC UTILITY","2016-07-05T08:07:45.000","2016-07-15T08:07:16.000","2020-03-17T11:03:38.000","Finaled","&nbsp;install 1 pole, replace 1 pole, 1 overhead transformer, 1 overhead span and associated to provide 800 amp residential house servic&nbsp;in accordance with PEPCO PLAN NO.3496680. Work shall comply with Montgomery County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.&nbsp; Must check MCDOT Paving Project Schedule and have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.","9020",,"BRONSON","DR",,"POTOMAC","MD","20854","Rockville, Md - 9020 Bronson Drive",,,,"3496680",,,,,"9020 BRONSON DR
POTOMAC, MD 20854
(39.005569, -77.197273)"
"PUBLIC RIGHT OF WAY","369324","RESTORE AND / OR REPAIR","DRIVEWAY","2019-06-03T03:06:26.000","2019-06-07T09:06:34.000","2019-08-16T03:08:52.000","Completed","Residential DrivewayWiden existing driveway to 20'&nbsp;per MC-301.05 County Design Standards with 13"" X 17"" culvert pipe.&nbsp; All work in the ROW shall be performed as directed by DPS ROW inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction.&nbsp;&nbsp; All lane and sidewalk closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the inspector.","14310",,"HARVEST MOON","RD",,"BOYDS","MD","20841",,,,,,,,,,"14310 HARVEST MOON RD
BOYDS, MD 20841
(39.160435, -77.305373)"
"PUBLIC RIGHT OF WAY","376058","INSTALL","PUBLIC UTILITY","2020-07-15T06:07:45.000","2020-08-10T03:08:28.000",,"Issued","Replace&nbsp;gas service in accordance with Washington Gas Plan No. 914871. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A full width mill and overlay shall be required should the patch not meet the specifications as set forth by the County Specifications and as directed by the DPS ROW inspector.&nbsp; Any and all adjustments of existing utilities within the work area are the responsibility of the permittee prior to mill and overlay and acceptance of work.&nbsp; Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction. All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.&nbsp;&nbsp;","3125",,"CASTLELEIGH","RD",,"SILVER SPRING","MD","20904",,,,,,,,,,"3125 CASTLELEIGH RD
SILVER SPRING, MD 20904
(39.0643, -76.942489)"
"PUBLIC RIGHT OF WAY","356054","CONSTRUCT","DRIVEWAY","2016-12-29T12:12:42.000","2017-02-01T07:02:00.000","2020-03-17T10:03:41.000","Completed","DW Permit (Residential) Construct MC-301.03 type driveway in accordance with Montgomery County Standards and Specifications.&nbsp; Work shall be complete as directed by the DPS ROW Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; Complete repair (restoration of right of way) shall be made of any and all damages done to the existing improvements in the public right of way caused by construction operations on this site. All lane and sidewalk closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector. MD DNR PERMIT AND MC DPS TREE PROTECTION PLAN APPROVAL ARE REQUIRED PRIOR TO REMOVE STREET TREES.","9",,"NANTUCKET","CT",,"POTOMAC","MD","20854",,,,,,,,,,"9 NANTUCKET CT
POTOMAC, MD 20854
(39.033659, -77.193959)"
"PUBLIC RIGHT OF WAY","369315","INSTALL","PUBLIC UTILITY","2019-06-03T10:06:35.000","2019-06-10T03:06:52.000","2020-09-02T12:09:50.000","Finaled","Renew the existing sewer house connection from the mainline to the property line at 6801 Tilden Ln in accordance with WSSC plans and specifications. Work shall comply with Montgomery County Specifications for Utility Construction Permit the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.&nbsp; Must check MCDOT Paving Project Schedule and have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.","6801",,"TILDEN","LN",,"ROCKVILLE","MD","20852",,,,,,,,,"LC6375A17_LC6376A17","6801 TILDEN LN
ROCKVILLE, MD 20852
(39.04411, -77.138687)"
"PUBLIC RIGHT OF WAY","216609","CONSTRUCT","DRIVEWAY","2002-04-16T02:04:05.000","2002-04-17T08:04:00.000","2002-04-25T07:04:26.000","Completed","Construct the following type driveway in accordance with Montgomery County Standards and Specifications and the direction of the DPS Inspector.  All future maintenance of this apron will be the responsibility of the property owner.

	MCDOT Standard: MC  301.01
Partial replacement of the existing apron, to be completed as directed by the DPS Field Inspector.","3125",,"HELSEL","DR",,"SILVER SPRING","MD","20906",,,,,,,,,,"3125 HELSEL DR
SILVER SPRING, MD 20906
(39.073514, -77.064972)"
"PUBLIC RIGHT OF WAY","357394","INSTALL","PUBLIC UTILITY","2017-04-03T09:04:00.000","2017-04-06T11:04:22.000","2020-03-17T01:03:57.000","Finaled","Replace gas service in accordance with WASHINGTON GAS PLAN NO.: 740322.&nbsp; Replaced or abandoned gas pipes, facilities and appurtenances must be removed.&nbsp; Work shall comply with the current Montgomery County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the County Specifications and as directed by the DPS ROW inspector.&nbsp; All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.","4105",,"QUEEN MARY","DR",,"OLNEY","MD","20832",,,,,,,,"740322",,"4105 QUEEN MARY DR
OLNEY, MD 20832
(39.144986, -77.078721)"
"PUBLIC RIGHT OF WAY","364810","INSTALL","PUBLIC UTILITY","2018-08-21T03:08:28.000","2018-09-17T08:09:46.000","2022-02-28T12:02:10.000","Finaled","Clear contact with water in accordance with Washington Gas Plan No. 836964. Work shall comply with the current County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A full width mill and overlay shall be required should the patch not meet the specifications as set forth by the County Specifications and as directed by the DPS ROW inspector.&nbsp; Restoration of the right of way shall be made ""in-kind"" of any damages done to the existing improvements in the public right-of-way including haul route caused by construction. All lane closures and traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control (WZTTC) standards and directions of the DPS ROW Inspector.&nbsp; Permittee must have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.&nbsp; Permittee must check and coordinate with other permitted construction on site.&nbsp;&nbsp;&nbsp;&nbsp;","4019",,"RICKOVER","RD",,"SILVER SPRING","MD","20902","4019 RICKOVER RD",,,,,,,"836964",,"4019 RICKOVER RD
SILVER SPRING, MD 20902
(39.044805, -77.077647)"
"PUBLIC RIGHT OF WAY","358067","INSTALL","PUBLIC UTILITY","2017-05-22T02:05:52.000","2017-06-12T02:06:40.000","2020-03-17T02:03:32.000","Finaled","Service Replacement,4x5 rdwy cut over main,Install gas service in accordance with WASHINGTON GAS PLAN NO734841. Work shall comply with Montgomery County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.&nbsp; Must check MCDOT Paving Project Schedule and have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.","18905",,"BLOOMFIELD","RD",,"OLNEY","MD","20832",,,,,,,,"734841",,"18905 BLOOMFIELD RD
OLNEY, MD 20832
(39.166955, -77.076421)"
"PUBLIC RIGHT OF WAY","368569","INSTALL","PUBLIC UTILITY","2019-04-25T07:04:57.000","2019-06-01T12:06:44.000","2022-02-28T02:02:34.000","Finaled","REPLACE 2 SERVICES AND ABANDON 1 SERVICE in accordance with WASHINGTON GAS PLAN NO.876465. Work shall comply with Montgomery County Specifications for Utility Construction Permit, the direction of the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; A mill and overlay shall be required should the patch not meet the specifications as set forth by the current County Specifications for Utility Construction Permit and as directed by the DPS ROW inspector.&nbsp; All lane closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector.&nbsp; Must check MCDOT Paving Project Schedule and have preconstruction meeting with DPS ROW inspector prior to beginning of construction work.",,,,,,,,,"CARLISLE CT",,,,,,,"876465",,
"PUBLIC RIGHT OF WAY","363915","CONSTRUCT","DRIVEWAY","2018-06-19T12:06:21.000","2018-10-26T09:10:53.000","2020-03-17T02:03:45.000","Completed","DW Permit (Residential)&nbsp;Construct&nbsp;temporary stabilized construction entrance.&nbsp; Construction entrance will be converted to MC 301.05 type driveway at the completion of construction.&nbsp; Proper precautions must be taken to keep the roadways free of mud, debris or other obstructions. Complete repair (restoration of right of way including haul routes) shall be made of any and all damages done to the existing improvements in the public right of way caused by construction operations on this site.&nbsp; Work shall be complete as directed by the DPS Inspector and in accordance with the Public Right-of-Way Accessibility Guidelines (PROWAG).&nbsp; All lane and sidewalk closures/traffic controls shall comply with the MCDOT approved Traffic Control Plans, Work Zone Temporary Traffic Control Standards and directions of the DPS ROW Inspector. Roadside Tree&nbsp;Plan 36"" red maple&nbsp;tree is approved to be removed from the ROW due to construction impacts.&nbsp; Tree is weak and will not tolerate construction impacts.&nbsp; Resulting stump is to be removed.&nbsp; One 1.5"" caliper amur maple tree must be planted back into the ROW between the months of&nbsp;October and April.&nbsp; See approved ROW plan for details. &nbsp;","5607",,"WOOD","WAY",,"BETHESDA","MD","20816",,,,,,,,,,"5607 WOOD WAY
BETHESDA, MD 20816
(38.956372, -77.112657)"
