Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation,Council Districts,Councils,Communities,Zip Codes,Municipalities
10/05/2021,07:25:00,MCP,Headquarters and Special Operations,PEDESTRIAN FAILURE WHEN NOT IN CROSSWALK TO YIELD RIGHT-OF-WAY TO APPROACHING VEH.,PARKING LOT OF 12850 MIDDLEBROOK ROAD,39.1767933333333,-77.264545,No,No,Yes,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(a),Transportation Article,False,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1767933333333, -77.264545)",2,2,39,39,1
10/05/2021,07:25:00,MCP,Headquarters and Special Operations,PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,PARKING LOT OF 12850 MIDDLEBROOK ROAD,39.1767933333333,-77.264545,No,No,Yes,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1767933333333, -77.264545)",2,2,39,39,1
10/05/2021,09:13:00,MCP,"3rd District, Silver Spring",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,COLESVILLE @ SPRING ST,38.9989383333333,-77.0265366666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,HOND,SD,SILVER,Warning,21-502(b),Transportation Article,False,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9989383333333, -77.0265366666667)",5,5,7,3065,1
09/29/2021,21:21:00,MCP,"5th District, Germantown",PEDESTRIAN DIAGONALLY CROSSING ROADWAY INTERSECTION W/O TRAFFIC DEVICE AUTHORIZATION,FREDERICK RD @ PROFESSIONAL DR,39.1635135,-77.225585,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(d),Transportation Article,False,BLACK,M,CLINYON,NC,NC,A - Marked Patrol,"(39.1635135, -77.225585)",3,3,36,31,21
09/29/2021,20:51:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,PROFESSIONAL / 355,39.163199,-77.2259866666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.163199, -77.2259866666667)",3,3,36,31,21
09/28/2021,17:46:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,LOST KNIFE RD / ODENDHAL AVE,39.1533995,-77.1995178333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,WHITE,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.1533995, -77.1995178333333)",3,3,36,35,1
09/22/2021,21:45:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN FAILURE TO WALK ON RIGHT HALF CROSSWALKWHERE PRACTICABLE,MONTGOMERY VILLAGE AVE / CLUB HOUSE RD,0,0,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-505,Transportation Article,False,BLACK,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(0.0, 0.0)",,,,,
09/22/2021,21:46:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN FAILURE TO WALK ON RIGHT HALF CROSSWALKWHERE PRACTICABLE,MONTGOMERY VILLAGE AVE / CLUB HOUSE RD,0,0,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-505,Transportation Article,False,BLACK,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(0.0, 0.0)",,,,,
09/14/2021,21:41:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN FAIL TO OBEYUPRAISED HAND SIGNAL,SHADY GROVE/COMPRINT,39.118995,-77.1826916666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,WHITE,M,GAITHERSBURG,MD,MD,B - Unmarked Patrol,"(39.118995, -77.1826916666667)",3,3,36,71,1
09/14/2021,21:38:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,SHADY GROVE/COMPRINT,39.118995,-77.1826916666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,WHITE,M,GAITHERSBURG,MD,MD,B - Unmarked Patrol,"(39.118995, -77.1826916666667)",3,3,36,71,1
09/09/2021,14:27:00,MCP,"5th District, Germantown","PEDESTRIAN FAIL TO OBEY ""UPRAISED HAND"" SIGNAL",PARKLAWN DR / RANDOLPH RD,39.053525,-77.1070216666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-203(c),Transportation Article,False,WHITE,M,BETHESDA,MD,MD,M - Marked (Off-Duty),"(39.053525, -77.1070216666667)",4,4,19,60,1
09/06/2021,20:59:00,MCP,"5th District, Germantown","PEDESTRIAN FAIL TO OBEY ""UPRAISED HAND SIGNAL",16001 SHADY GROVE RD,39.0694618333333,-77.1621696666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-203(c),Transportation Article,False,WHITE,M,BETHESDA,MD,MD,A - Marked Patrol,"(39.0694618333333, -77.1621696666667)",3,3,25,53,12
08/16/2021,01:33:00,MCP,"4th District, Wheaton",PEDESTRIAN FAILURE TO YIELD RIGHT-OF-WAY TO VEH. WHEN UNSAFELY CROSSING ROADWAY,8900 CENTERWAY RD,39.1697866666667,-77.1852766666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(b),Transportation Article,False,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1697866666667, -77.1852766666667)",2,2,36,31,1
08/09/2021,21:30:00,MCP,"4th District, Wheaton",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,NORBECK ROAD @ WESTBURY ROAD,39.1543765,-77.0552021666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,BMW,X3,BLUE,Citation,21-503(c),Transportation Article,False,BLACK,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.1543765, -77.0552021666667)",4,4,58,100,1
08/09/2021,21:30:00,MCP,"4th District, Wheaton",PEDESTRIAN FAILURE TO WALK ON LEFT SHOULDER AND LEFT SIDE OF ROADWAY WHEN SIDEWALK NOT PROVIDED,NORBECK ROAD @ WESTBURY ROAD,39.1543765,-77.0552021666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,BMW,X3,BLUE,Citation,21-506(b),Transportation Article,False,BLACK,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.1543765, -77.0552021666667)",4,4,58,100,1
08/04/2021,20:21:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN FAILURE TO WALK ON RIGHT HALF CROSSWALKWHERE PRACTICABLE,FIRSTFIELD RD / QUINCE ORCHARD RD,0,0,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-505,Transportation Article,False,BLACK,M,MOUNT AIRY,MD,MD,A - Marked Patrol,"(0.0, 0.0)",,,,,
07/14/2021,20:45:00,MCP,"5th District, Germantown",PEDESTRIAN DIAGONALLY CROSSING ROADWAY INTERSECTION W/O TRAFFIC DEVICE AUTHORIZATION,MONTGOMERY VILLAGE AV @ WHETSTONE DR,39.1706625,-77.2038216666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(d),Transportation Article,False,BLACK,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.1706625, -77.2038216666667)",2,2,38,28,1
07/02/2021,13:20:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN FAIL TO OBEY DONT WAL SIGNAL,355 / PROFESSIONAL,39.1642055,-77.2265448333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,WHITE,F,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.1642055, -77.2265448333333)",3,3,36,31,21
07/02/2021,13:31:00,MCP,"5th District, Germantown",PEDESTRIAN DIAGONALLY CROSSING ROADWAY INTERSECTION W/O TRAFFIC DEVICE AUTHORIZATION,355 @ PROFESSIONAL DR,39.1633683333333,-77.2252953333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(d),Transportation Article,False,BLACK,M,CLARKSBURG,MD,MD,A - Marked Patrol,"(39.1633683333333, -77.2252953333333)",3,3,36,31,21
07/02/2021,13:34:00,MCP,"5th District, Germantown",PEDESTRIAN DIAGONALLY CROSSING ROADWAY INTERSECTION W/O TRAFFIC DEVICE AUTHORIZATION,355 @ PROFESSIONAL DR,39.163379,-77.2252961666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(d),Transportation Article,False,BLACK,F,BELTSVILLE,MD,MD,A - Marked Patrol,"(39.163379, -77.2252961666667)",3,3,36,31,21
06/17/2021,21:03:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN FAILURE WHEN NOT IN CROSSWALK TO YIELD RIGHT-OF-WAY TO APPROACHING VEH.,QUINCE ORCHARD RD / FIRSTFIELD,39.1453841666667,-77.2195305,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(a),Transportation Article,False,HISPANIC,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1453841666667, -77.2195305)",3,3,36,23,21
06/15/2021,08:13:00,MCP,"4th District, Wheaton",PEDESTRIAN FAILURE TO YIELD RIGHT-OF-WAY TO VEH. WHEN UNSAFELY CROSSING ROADWAY,OLD BALTIMORE RD / SPARTAN RD,39.1575316666667,-77.048965,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,SATURN,ION,"GREEN, LGT",Warning,21-503(b),Transportation Article,False,OTHER,F,BROOKEVILLE,MD,MD,B - Unmarked Patrol,"(39.1575316666667, -77.048965)",4,4,58,100,1
06/03/2021,17:24:00,MCP,"6th District, Gaithersburg / Montgomery Village","PEDESTRIAN FAIL TO OBEY ""DONT WALK"", ""UPRAISED HAND""SIGNAL",505 QUINCE ORCHARD,39.1496313333333,-77.2337135,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,OTHER,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1496313333333, -77.2337135)",3,3,36,33,21
05/25/2021,17:31:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,355 AT PROFESSIONAL DR,39.1633983333333,-77.2254066666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,BLACK,M,GAITHERSBRUG,MD,MD,A - Marked Patrol,"(39.1633983333333, -77.2254066666667)",3,3,36,31,21
05/25/2021,17:28:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,355 AT PROFESSIONAL DR,39.1633983333333,-77.2254066666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1633983333333, -77.2254066666667)",3,3,36,31,21
03/11/2021,10:06:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,LOST KNIFE RD/CONTOUR RD,39.1576533333333,-77.2031216666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HONDA,ACCORD,GRAY,Warning,21-503(c),Transportation Article,False,BLACK,F,GWYNN OAK,MD,MD,A - Marked Patrol,"(39.1576533333333, -77.2031216666667)",2,2,38,28,1
03/11/2021,11:40:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,LOST KNIFE RD/CONTOUR RD,39.157435,-77.2029516666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,HONDA,TRK,GREEN,Warning,21-503(c),Transportation Article,False,WHITE,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.157435, -77.2029516666667)",2,2,38,28,1
02/25/2021,16:55:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN FAILURE TO YIELD RIGHT-OF-WAY TO VEH. WHEN UNSAFELY CROSSING ROADWAY,FIRSTFIELD RD / QUINCE ORCHARD RD,0,0,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(b),Transportation Article,False,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(0.0, 0.0)",,,,,
02/25/2021,16:55:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN FAILURE WHEN NOT IN CROSSWALK TO YIELD RIGHT-OF-WAY TO APPROACHING VEH.,FIRSTFIELD RD / QUINCE ORCHARD RD,0,0,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(a),Transportation Article,False,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(0.0, 0.0)",,,,,
02/11/2021,23:22:00,MCP,"3rd District, Silver Spring",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,MD 355 / PROFESSIONAL DR,39.16304,-77.2262666666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.16304, -77.2262666666667)",3,3,36,31,21
02/09/2021,21:03:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN FAIL TO OBEY UPRAISED HAND SIGNAL,PRELIDU/29,39.0399916666667,-76.9981183333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,BLACK,M,SILVER SPRING,MD,MD,B - Unmarked Patrol,"(39.0399916666667, -76.9981183333333)",5,5,18,21,1
02/04/2021,20:23:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,355 / PROFESSIONAL,0,0,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(0.0, 0.0)",,,,,
02/04/2021,20:23:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN FAILURE WHEN NOT IN CROSSWALK TO YIELD RIGHT-OF-WAY TO APPROACHING VEH.,355 / PROFESSIONAL,0,0,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(a),Transportation Article,False,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(0.0, 0.0)",,,,,
01/28/2021,16:36:00,MCP,"5th District, Germantown","PEDESTRIAN FAIL TO OBEY ""DONT WALK"", ""UPRAISED HAND"") SIGNAL",CENTRY & CRYSTAL ROCK DR,39.18291,-77.263395,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.18291, -77.263395)",2,2,39,39,1
01/25/2021,16:45:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN FAILURE TO WALK ON RIGHT HALF CROSSWALKWHERE PRACTICABLE,SHADY GROVE / COMPRINT CT,39.1190986666667,-77.1822863333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-505,Transportation Article,False,BLACK,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.1190986666667, -77.1822863333333)",3,3,25,71,1
01/25/2021,16:51:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN FAILURE TO WALK ON RIGHT HALF CROSSWALKWHERE PRACTICABLE,SHADY GROVE RD / COMPRINT CT,0,0,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-505,Transportation Article,False,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(0.0, 0.0)",,,,,
01/18/2021,15:56:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,SHADY GROVE RD / GAITHER,39.1171846666667,-77.184068,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,HISPANIC,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1171846666667, -77.184068)",3,3,36,35,1
01/05/2021,16:12:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,FIRSTFIELD / BUREAU,39.1441628333333,-77.2170296666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,WHITE,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1441628333333, -77.2170296666667)",3,3,36,33,21
12/02/2020,07:19:00,MCP,"5th District, Germantown","PEDESTRIAN FAIL TO OBEY ""UPRAISED HAND"" SIGNAL",RIDGE RD @ OBSERVATION DR,39.202945,-77.2544466666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-203(c),Transportation Article,False,WHITE,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.202945, -77.2544466666667)",2,2,39,36,1
12/01/2020,22:08:00,MCP,"4th District, Wheaton",PEDESTRIAN FAIL TO OBEY UPRAISED HAND SIGNAL,UNIVERSITY BLVD W. VEIRS MILL RAD,39.0405616666667,-77.054735,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-203(c),Transportation Article,False,OTHER,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.0405616666667, -77.054735)",4,4,16,17,1
11/15/2020,19:29:00,MCP,"4th District, Wheaton","PEDESTRIAN FAIL TO OBEY ""UPRAISED HAND"" SIGNAL",GEORGIA AVE/OLNEY LAYTONSVILLE RD,39.1526183333333,-77.0664333333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-203(c),Transportation Article,False,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.1526183333333, -77.0664333333333)",4,4,58,100,1
11/10/2020,10:48:00,MCP,"4th District, Wheaton",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,VEIRS MILL RD / RANDOLPH RD,39.0567133333333,-77.0833916666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0567133333333, -77.0833916666667)",4,4,23,6,1
10/22/2020,17:15:00,MCP,"4th District, Wheaton","PEDESTRIAN FAIL TO OBEY ""DONT WALK"", ""UPRAISED HAND"" SIGNAL",CONNECTICUT AVE @ GEORGIA AVE,39.0843966666667,-77.076525,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0843966666667, -77.076525)",4,4,59,6,1
10/16/2020,21:44:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN WALKING ALONG AND ON ADJACENT ROADWAY WHERE SIDEWALK PROVIDED,TRAVIS AVE AT TRAVIS VIEW COURT,39.1625816666667,-77.2202533333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-506(a),Transportation Article,False,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1625816666667, -77.2202533333333)",3,3,36,31,21
10/15/2020,21:40:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN DIAGONALLY CROSSING ROADWAY INTERSECTION W/O TRAFFIC DEVICE AUTHORIZATION,WASHINGTON GROVE / MINERAL SPRINGS,39.1525398333333,-77.164677,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(d),Transportation Article,False,WHITE,M,FREDERICK,MD,MD,A - Marked Patrol,"(39.1525398333333, -77.164677)",4,4,36,35,1
10/13/2020,16:09:00,MCP,"6th District, Gaithersburg / Montgomery Village","PEDESTRIAN FAIL TO OBEY ""DONT WALK"", ""UPRAISED HAND"" SIGNAL",46 BUREAU DR,0,0,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,HISPANIC,F,GAITHERSBUG,MD,MD,A - Marked Patrol,"(0.0, 0.0)",,,,,
10/12/2020,20:08:00,MCP,"5th District, Germantown",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,270 @ EXIT 16,39.1890566666667,-77.2581683333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-502(b),Transportation Article,False,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1890566666667, -77.2581683333333)",2,2,39,36,1
10/12/2020,20:08:00,MCP,"5th District, Germantown",WALKING ON CONTROLLED ACCESS HWY. ACCESS ROAD,270 @ EXIT 16,39.1890566666667,-77.2581683333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-509(f),Transportation Article,False,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1890566666667, -77.2581683333333)",2,2,39,36,1
10/07/2020,21:09:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN DIAGONALLY CROSSING ROADWAY INTERSECTION W/O TRAFFIC DEVICE AUTHORIZATION,GAITHER ROAD @ LUANNE DR,39.11774,-77.1853133333333,No,No,No,No,No,Yes,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(d),Transportation Article,False,HISPANIC,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.11774, -77.1853133333333)",3,3,36,35,1
10/07/2020,20:59:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,GAITHER ROAD @ LUANNE DR,39.11774,-77.1853133333333,No,Yes,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.11774, -77.1853133333333)",3,3,36,35,1
10/04/2020,16:59:00,MCP,Headquarters and Special Operations,PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,COLESVILLE @ FENTON STREET,38.9964166666667,-77.0282183333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,WHITE,M,NEW RIVER,MD,MD,A - Marked Patrol,"(38.9964166666667, -77.0282183333333)",5,5,7,3065,1
10/01/2020,16:25:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,355 / PROFESSIONAL,39.1633048333333,-77.2255458333333,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(39.1633048333333, -77.2255458333333)",3,3,36,31,21
09/30/2020,17:21:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN FAILURE TO WALK ON RIGHT HALF CROSSWALKWHERE PRACTICABLE,QUINCE ORCHARD / FIRST FIELD,39.1463333333333,-77.2196516666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-505,Transportation Article,False,WHITE,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1463333333333, -77.2196516666667)",3,3,36,33,21
09/29/2020,07:24:00,MCP,"6th District, Gaithersburg / Montgomery Village","PEDESTRIAN FAIL TO OBEY ""DONT WALK"" OR ""UPRAISED HAND"" SIGNAL",MUDDY BRANCH RD E/B & KING JAMES WAY,38.9976833333333,-77.1096866666667,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-203(c),Transportation Article,False,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(38.9976833333333, -77.1096866666667)",1,1,12,103,1
09/16/2020,17:42:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN UNSAFELY CROSSING IN PATH OF VEH.,FIRST FIELD AT QUINCE ORCHARD,39.1450616666667,-77.219425,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-502(b),Transportation Article,False,BLACK,M,NEW YORK,NY,PA,A - Marked Patrol,"(39.1450616666667, -77.219425)",3,3,36,23,21
09/10/2020,17:19:00,MCP,"6th District, Gaithersburg / Montgomery Village",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,124/MUNCASTER MILL,39.1495533333333,-77.233885,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,WHITE,M,GAITHERSBURG,MD,MD,B - Unmarked Patrol,"(39.1495533333333, -77.233885)",3,3,36,33,21
09/04/2020,16:28:00,MCP,"1st District, Rockville",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,RANDOLPH RD / ROCKING HORSE RD,39.0538383333333,-77.09394,No,No,No,No,No,Yes,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Warning,21-503(c),Transportation Article,False,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0538383333333, -77.09394)",4,4,19,60,1
