"the_geom","objectid","taxparcelnumber","taxparceltype","taxparcellevel","taxparcelunit","taxparcelunittype","effectivedate","retireddate","taxparcelmultipartcount","subtypecd","taxparcelcomment","editdate","delivery_address","city_state","zipcode","site_address","business_name","land_acres","land_value","improvement_value","taxable_value","use_code","tax_area_code","landuse_description","tax_senior_exemption","legal_description","exemption_code","rtsqq","x_coordinate","y_coordinate","longitude","latitude","maplegend","shape_area","shape_length"
"MULTIPOLYGON (((-122.551503914623 47.142614059993, -122.551505169615 47.142337648929, -122.55158732433 47.14233867417, -122.551952685514 47.142343035556, -122.551953310554 47.142450568843, -122.551953316455 47.142451587924, -122.551954112737 47.142588560728, -122.551954270375 47.142615693608, -122.551586083772 47.14261437737, -122.551503914623 47.142614059993)))","16731","0219094022","Base Parcel","0",,,,,"1","0",,"2022-06-27T14:01:22.000Z","12622 LAKE CITY BLVD SW","LAKEWOOD, WA","98498-4210","12622 LAKE CITY BLVD SW",,"0.253","213300","183700","397000","1101","760","SINGLE FAMILY DWELLING",,"Section 09 Township 19 Range 02 Quarter 44 : BEG 370 FT N & 140.25 FT E OF SW COR SE OF SE TH N 100 FT TH E 90.25 FT TH S 100 FT TH W 90.25 FT TO BEG TOG/W W 20 FT LAKE CITY BLVD VAC PER AFN 1402518 (DC4875PL3-31-87)",,,"1129894.4705","666389.39","-122.55173","47.14248","Base Parcel","11186.1080322266","423.719675264778"
"MULTIPOLYGON (((-122.595962885985 47.1657195494, -122.59600723812 47.165457677765, -122.596573140614 47.165455858024, -122.59654932674 47.165596103239, -122.596529159534 47.165714870226, -122.595962885985 47.1657195494)))","16545","0219065017","Base Parcel","0",,,,,"1","0",,"2019-05-28T15:48:11.000Z","1206 CHAMBERS ST","STEILACOOM, WA","98388-3846","1206 CHAMBERS ST",,"0.3145","264700","388400","653100","1101","115","SINGLE FAMILY DWELLING",,"Section 06 Township 19 Range 02 Quarter 13 : LOT 3 OF SH PLAT 78-457 DESC UNDER PARCEL 02-19-06-1-076 OUT OF 1-006 SEG L-1730 SF ES",,,"1119038.5707","675106.4367","-122.59627","47.16559","Base Parcel","13362.9399414063","472.885850662205"
"MULTIPOLYGON (((-122.618724630219 47.306372489704, -122.618726371805 47.3059190221, -122.618728081673 47.305473786057, -122.619294252955 47.30547556911, -122.619374865319 47.305475823044, -122.61937417558 47.305585486117, -122.619369209574 47.306375479388, -122.618724630219 47.306372489704)))","8022","0121138021","Base Parcel","0",,,,,"1","0",,"1996-02-26T00:00:00.000Z","6005 53RD ST NW","GIG HARBOR, WA","98335-7306","6005 53RD ST NW",,"1.2","342600","306800","649400","1101","472","SINGLE FAMILY DWELLING",,"Section 13 Township 21 Range 01 Quarter 42 : LOT 4 OF SH PLAT 77-561 OUT OF 4-027 SEG K-2121 TP JW (DCJEAEMS2-18-82)",,,"1114748.7106","726426.0238","-122.61905","47.30592","Base Parcel","52540.2169189453","976.346115575707"
"MULTIPOLYGON (((-122.564653456473 47.162980180421, -122.564652061578 47.162841087993, -122.56469226004 47.162840901154, -122.565013848501 47.162839405106, -122.565014534201 47.162907947164, -122.565404441749 47.162906132462, -122.565753593386 47.162709519713, -122.56577722695 47.162783444348, -122.565799616289 47.16280193953, -122.565619086468 47.162903598859, -122.565489625258 47.162976500196, -122.565427266141 47.162975751054, -122.564653456473 47.162980180421)))","16238","0219043057","Base Parcel","0",,,,,"1","0",,"2011-07-28T12:15:13.000Z","1550 WEATHERVANE DR","FIRCREST, WA","98466-5715","10230 TO 10232 MELODY LN SW",,"0.1584","282900","86600","369500","1101","760","SINGLE FAMILY DWELLING",,"Section 04 Township 19 Range 02 Quarter 32 : BEG AT NW COR OF GOVT LOT 6 TH E ALG N LI OF SD LOT 192.50 FT TH S 01 DEG 12 MIN W 50 FT TH N 88 DEG 48 MIN W 90 FT TH N 01 DEG 12 MIN E 25 FT TH N 88 DEG 48 MIN W TO ML TH N 10 DEG 48 MIN W ALG ML 26 FT M/L T",,,"1126803.1789","673924.5446","-122.56494","47.16291","Base Parcel","10783.7863769531","719.718058166332"
"MULTIPOLYGON (((-122.664072482428 47.403309027525, -122.664045940948 47.402482776834, -122.664043302398 47.402400609488, -122.666498376178 47.402420944038, -122.666500463092 47.402503131834, -122.666521440733 47.403328700437, -122.664072482428 47.403309027525)))","10729","0122152014","Base Parcel","0",,,,,"1","0",,"1996-02-05T00:00:00.000Z","9501 159TH ST NW","GIG HARBOR, WA","98329-7118","9501 159TH ST NW",,"5","362100","348000","710100","1101","471","SINGLE FAMILY DWELLING",,"Section 15 Township 22 Range 01 Quarter 21 : N 330 FT OF NE OF NE OF NW EXC E 30 FT FOR CO RD EASE OF RECORD SEG F 0424",,,"1104252.8242","762083.9615","-122.66528","47.40286","Base Parcel","201093.998901367","1877.1728728715"
"MULTIPOLYGON (((-122.490490846212 47.24415998733, -122.490209036509 47.244158146779, -122.490206496728 47.244007296984, -122.491103171832 47.244007201278, -122.491104697627 47.244156986324, -122.490490846212 47.24415998733)))","18202","0220014119","Base Parcel","0",,,,,"1","0",,"1997-08-05T00:00:00.000Z","8407 DALTON DR SW","LAKEWOOD, WA","98498-4610","1726 S MADISON ST",,"0.284","259900","207900","467800","1101","005","SINGLE FAMILY DWELLING",,"Section 01 Township 20 Range 02 Quarter 43 : THAT POR OF FOLL DESC TR LY W OF E LI OF MADISON ST EXT S BEG 10 RODS S OF NE COR OF SE OF SW OF SE TH W 32 RODS TH S 10 RODS TH E 32 RODS TH N 10 RDS TO BEG LESS S 110 FT EASE OF RECORD ETN 4564675 & 4564904",,,"1146023.0269","703047.1274","-122.49065","47.24408","Base Parcel","12293.7111816406","554.853122714518"
"MULTIPOLYGON (((-122.680963028732 47.285247822978, -122.681131988505 47.285040497246, -122.681454274775 47.285189283986, -122.681558245273 47.285188465034, -122.681896920208 47.2851857972, -122.683086598395 47.285174132658, -122.682955862632 47.285373863828, -122.681745117512 47.285386116639, -122.681370044005 47.285389221476, -122.681294508465 47.285389846506, -122.680963028732 47.285247822978)))","10002","0121281031","Base Parcel","0",,,,,"1","0",,"2012-02-09T11:21:54.000Z","3023 HORSEHEAD BAY DR NW","GIG HARBOR, WA","98335-5842","3023 HORSEHEAD BAY DR NW",,"0.73","1103200","584600","1687800","1101","472","SINGLE FAMILY DWELLING",,"Section 28  Township 21  Range 01  Quarter 12 TR 1 OF SURVEY 1167 DESC AS FOLL S 72.04 FT OF N 446.54 FT OF THAT POR OF GOVT LOT 1 LY ELY OF HORSEHEAD BAY RD EXC WLY 10 FT CYD TO P. CO. FOR ADDITIONAL R/W FOR HORSEHEAD BAY RD TOG/W TDLDS ABUTT-DESC CHANG",,,"1098932.3911","719320.2894","-122.68198","47.28527","Base Parcel","37832.369934082","1177.65225144088"
"MULTIPOLYGON (((-122.553033218418 46.952315302478, -122.552520187125 46.9523126007, -122.552678710171 46.951364780788, -122.553028463945 46.951376615881, -122.55329537485 46.951386968544, -122.553688066928 46.952323245807, -122.553033218418 46.952315302478)))","14745","0217215006","Base Parcel","0",,,,,"1","0",,"1996-03-13T00:00:00.000Z","14315 YELM HWY SE","YELM, WA","98597-8727","XXX SR 507 S",,"1.8849","109500","0","109500","9100","155","VACANT LAND UNDEVELOPED",,"Section 21 Township 17 Range 02 Quarter 12 : L 1 OF SHORT PLAT 85-12-04-0181 TOG/W EASE OF RECORD  ALSO SUBJ TO RESERVATION OF COAL & IRON AS DESC UNDER AFN 182061 OUT OF 1-030 SEG W-0957 MS ES",,,"1127756.7437","596912.6901","-122.55305","46.95189","Base Parcel","76299.2321166992","1149.11001566764"
"MULTIPOLYGON (((-122.727132254066 47.358104272486, -122.72712482948 47.357503073402, -122.727120868114 47.357182306622, -122.728662861477 47.357196272228, -122.729313480732 47.357202313885, -122.729323417765 47.357660206357, -122.72933335498 47.358118099016, -122.727132254066 47.358104272486)))","12967","0122312016","Base Parcel","0",,,,,"1","0",,"1995-12-16T00:00:00.000Z","3300 E GRAF ST UNIT 44","BOZEMAN, MT","59715-7177","14303 109TH ST NW",,"4","161400","0","161400","9100","471","VACANT LAND UNDEVELOPED",,"Section 31 Township 22 Range 01 Quarter 21 : PARCEL A COM AT INTER OF C/L OF SECONDARY STATE HWY 14-B WITH S LI OF N 1/2 OF S 1/2 OF NE OF NW SEC 31 TH E ALG S LI 572 FT TO POB TH N 330 FT TO N LI OF SD SUBD TH E ALG SD N LI 528 FT TO E LI OF SD SUBD TH",,,"1088205.9943","746032.7736","-122.72822","47.35765","Base Parcel","182488.627075195","1759.47383987007"
"MULTIPOLYGON (((-122.495843857379 47.155956404643, -122.495854155377 47.155888635503, -122.495866036409 47.155809794175, -122.495858001635 47.155809789173, -122.495897876296 47.155544840145, -122.496065181944 47.15537412193, -122.496067386543 47.155372335712, -122.496178997865 47.155374114719, -122.496179291753 47.155539552143, -122.49617955522 47.155704538097, -122.496377829931 47.155705039366, -122.496376865169 47.155810100523, -122.496375687829 47.155889813819, -122.496374653321 47.155957764235, -122.495843857379 47.155956404643)))","17267","0219122139","Base Parcel","0",,,,,"1","0",,"2000-09-21T00:00:00.000Z","PO BOX 2249","YELM, WA","98597-2249","XXX LAKEVIEW AVE SW",,"0.4869","286300","5800","292100","1305","760","MULTI FAM APTS 5 UNITS OR MORE",,"Section 12  Township 19  Range 02  Quarter 21  L 6 & 7 EXCEPT W 60 FT B 84 LAKEVIEW BEG AT A PT 60 FT E OF SW COR OF L 7 TH S 40 FT TH E 50 FT TH S 120 FT TH E TO NLY LI OF NPRR R/W TH NLY ALG R/W TO SE COR L 7 TH W 134.7 FT M/L TO POB EXC THAT POR CYD T",,,"1143857.508","670865.4832","-122.49609","47.15573","Base Parcel","19166.5441894531","650.507059355205"
"MULTIPOLYGON (((-122.488633405722 46.919816022609, -122.488636823747 46.919548979556, -122.489471521827 46.919549817219, -122.494822074042 46.919555043043, -122.494831462122 46.91955505203, -122.494818343432 46.919800604035, -122.494760560178 46.921003371195, -122.494758585141 46.921044482925, -122.494756611635 46.921085560343, -122.489432894188 46.921049216111, -122.488617725988 46.92104101541, -122.488633405722 46.919816022609)))","15518","0217361023","Base Parcel","0",,,"2010-10-26T00:00:00.000Z",,"1","0",,"2011-04-14T14:34:05.000Z","PO BOX 279","MCKENNA, WA","98558","4728 TO 4730 368TH ST S",,"20","277300","685700","827130","8800","155","DESIG FOREST LND RCW 84.33",,"Section 36  Township 17  Range 02  Quarter 12 :   PARCEL A OF ROS 2011-03-29-5001 DESC AS FOLL BEG AT A PT S 01 DEG 44 MIN 14 SEC W 186.8 FT S OF NW COR OF S 1/2 OF NW OF NE TH S 87 DEG 51 MIN 33 SEC E 1330.97 FT TH S 88 DEG 30 MIN 09 SEC E 214.62 FT TH",,,"1142776.297","585003.5505","-122.49172","46.92031","Base Parcel","849985.899841309","4184.66570589715"
"MULTIPOLYGON (((-122.531136601587 47.229306187895, -122.531677179966 47.229296492825, -122.531682186445 47.229965471938, -122.531022716853 47.229974323102, -122.531016753039 47.229389042293, -122.531015926675 47.229308351658, -122.531076263126 47.22930726981, -122.531136601587 47.229306187895)))","19850","0220108010","Base Parcel","0",,,,,"1","0",,"2019-06-27T16:24:40.000Z","3320 70TH AVENUE CT W","UNIVERSITY PLACE, WA","98466-5145","3320 TO 3322 70TH AVENUE CT W",,"0.9","413700","346100","759800","1202","752","DUPLEX 2 UNITS",,"Section 10 Township 20 Range 02 Quarter 44 : LOT 2 OF SH PLAT 77-186 EASE OF RECORD OUT OF 4-031 SEG K-1656 SP SP JW (DCJEAEMS3-16-82)",,,"1135782.6949","698037.1658","-122.53135","47.22964","Base Parcel","39948.3259277344","815.14134641267"
"MULTIPOLYGON (((-122.617765502075 47.353912675981, -122.617734621147 47.352787787501, -122.618756790813 47.35279844793, -122.618774289183 47.353200959102, -122.617765502075 47.353912675981)))","13530","0122361013","Base Parcel","0",,,,,"1","0",,"2016-05-11T12:19:56.000Z","406 PORTER WAY","MILTON, WA","98354-9638","5930 SEHMEL DR",,"1.8","395700","285200","680900","1101","076","SINGLE FAMILY DWELLING",,"Section 36 Township 22 Range 01 Quarter 13 : COM AT CENT OF SEC WHICH PT IS SW COR OF SW OF NE TH E ALG E & W C/L OF SEC 550 FT TO POB TH CONT E 250 FT TH AT R/A N TO SLY LI OF SEHMEL CO RD TH WLY ALG SD SLY LI TO A PT N OF POB TH S TO POB",,,"1115427.806","743659.1681","-122.61818","47.3532","Base Parcel","70886.0330810547","1171.11873059456"
"MULTIPOLYGON (((-122.623308484752 47.376833405896, -122.623233486895 47.376667726532, -122.624439581171 47.376669833478, -122.62454580524 47.376670062193, -122.626004763992 47.376673079206, -122.627123855579 47.376674230333, -122.627146612369 47.376801299664, -122.627154056036 47.376842816388, -122.62446625623 47.376836651217, -122.623308484752 47.376833405896)))","12119","0122243114","Base Parcel","0",,,,,"1","0",,"2019-10-23T16:29:18.000Z","15225 WILLOW RD SE","PORT ORCHARD, WA","98367-8107","13010 PURDY DR NW",,"0.43","531700","225300","757000","1101","472","SINGLE FAMILY DWELLING",,"Section 24 Township 22 Range 01 Quarter 34 : S 57.10 FT OF N 543 FT GOVT LOT 4 LY WLY OF PRIMARY STATE HWY #14 TOG/W 2ND CLASS TDLDS DESC AS S 43 FT OF N 543 FT OF GOVT LOT 4 ABUTT PREVIOUSLY DESC PROP OUT OF 3-109 & POR 3-110 SEG X-0364 NF ES SEG DONE P",,,"1113916.9194","752293.5794","-122.62521","47.37675","Base Parcel","58360.8499755859","2041.91708377217"
"MULTIPOLYGON (((-122.71126875976 47.347128521938, -122.71195605187 47.346382309014, -122.711999669673 47.346382804052, -122.712069348761 47.346383595092, -122.712045045413 47.347121541437, -122.71126875976 47.347128521938)))","13209","0122323045","Base Parcel","0",,,,,"1","0",,"1996-02-08T00:00:00.000Z","13021 THOMAS RD NW","GIG HARBOR, WA","98329-5744","13021 THOMAS RD NW",,"0.8199","170400","408800","579200","1101","471","SINGLE FAMILY DWELLING",,"Section 32  Township 22  Range 01  Quarter 33  COM AT SW COR OF SW 1100 FT E TH N 00 DEG 12 MIN E 340 FT TO POB TH CONT N 266.71 FT TH E 220 FT TH SWLY W OF RD 320 FT M/L TH W 40 FT TO POB OUT OF 3-014 SEG Z-0882 PP RJ",,,"1092166.9821","741978.0923","-122.71179","47.34685","Base Parcel","29755.3161010742","810.910569739418"
"MULTIPOLYGON (((-122.53105680367 47.154839396531, -122.531057796456 47.154750118481, -122.531107261485 47.154815749024, -122.531125304207 47.154849107889, -122.531134725428 47.154884080438, -122.531149996941 47.154988818727, -122.531160480263 47.155026904895, -122.531179221297 47.155063488144, -122.531205794324 47.155097739115, -122.531239598943 47.155128883707, -122.531279869843 47.155156217302, -122.531325694548 47.155179120651, -122.531376039112 47.155197076523, -122.531429761606 47.15520967756, -122.531439377218 47.155211611481, -122.531438800902 47.155254370381, -122.531435650736 47.155549148222, -122.531347261975 47.155791997731, -122.531316535381 47.155874165012, -122.531315575748 47.15587673377, -122.531058621222 47.155881008094, -122.531057643258 47.155811190965, -122.531057276801 47.155789746538, -122.531049251418 47.155789684172, -122.531055655882 47.155010654738, -122.53105680367 47.154839396531)))","16929","0219105003","Base Parcel","0",,,,,"1","0",,"2000-04-12T00:00:00.000Z","11438 GRAVELLY LAKE DR SW","TACOMA, WA","98499-1404","11438 GRAVELLY LAKE DR SW",,"0.6494","611600","844800","1456400","1101","760","SINGLE FAMILY DWELLING",,"Section 10 Township 19 Range 02 Quarter 12 : LOT 1 OF SH PLAT 76-213 OUT OF 1-040 & 02-19-03-4-070 SEG J-3033 TP (DCJEAEMS3-15-82)",,,"1135119.3947","670982.9059","-122.53121","47.15544","Base Parcel","26439.1742553711","931.479545415701"
"MULTIPOLYGON (((-122.627091159552 47.261583476252, -122.62717758613 47.261423029656, -122.62817863078 47.261416619555, -122.629250899826 47.261409742116, -122.629262762817 47.261409665852, -122.629606734478 47.261407457159, -122.629605279489 47.261439422871, -122.629601346544 47.261521714836, -122.629597144737 47.261712214146, -122.629241795556 47.261713950634, -122.627937289228 47.261720308917, -122.627022064704 47.261724762545, -122.627091159552 47.261583476252)))","10308","0121367034","Base Parcel","0",,,,,"1","0",,"2014-04-17T17:17:31.000Z","503 7TH AVENUE","FOX ISLAND, WA","98333-9745","503 7TH AVE",,"1.0034","1086100","1066900","2153000","1101","472","SINGLE FAMILY DWELLING",,"Section 36  Township 21  Range 01  Quarter 33 PARCEL `B` BLA 98-11-17-5006 DESC AS L 2 & E 88.79 FT L 1 S P 91-11-15-0580 EASE OF REC OUT OF 3-034 SEG E0061PL 6/30/92BO DC1/12/00MM",,,"1112005.121","710315.3991","-122.62835","47.26157","Base Parcel","68639.453918457","1470.44123452192"
"MULTIPOLYGON (((-122.602922853686 47.233700644287, -122.602922692547 47.233659493169, -122.603799201714 47.233663859483, -122.603919325742 47.233664457409, -122.603919497205 47.233686433916, -122.603922868594 47.234118986108, -122.603923954839 47.23425871604, -122.60380319009 47.234258068027, -122.602925017505 47.234253302008, -122.602922853686 47.233700644287)))","19148","0220077042","Base Parcel","0",,,,,"1","0",,"2019-11-18T15:45:51.000Z","1233 12TH CT","FOX ISLAND, WA","98333-9649","1233 12TH CT",,"1.2126","278500","801600","1080100","1101","472","SINGLE FAMILY DWELLING",,"Section 07 Township 20 Range 02 Quarter 31 : L 1 OF SHORT PLAT 81-08-24-0191 FORMERLY POR TR 3 OF LARGE LOT SURVEY #1833 EASE OF RECORD OUT OF 3-041 SEG R-0565 DL EMS",,,"1117924.3051","700082.6978","-122.60342","47.23396","Base Parcel","53706.4223632813","929.114801904719"
"MULTIPOLYGON (((-122.609334858594 47.232781690832, -122.608538376333 47.23277977609, -122.608219794162 47.232779008849, -122.608220381093 47.232696759283, -122.608226220109 47.231878900502, -122.609421021867 47.232330370352, -122.609415483597 47.232699633497, -122.609414250145 47.232781881443, -122.609334858594 47.232781690832)))","19168","0220077064","Base Parcel","0",,,,,"1","0",,"1995-10-24T00:00:00.000Z","PO BOX 297","FOX ISLAND, WA","98333-0297","1126 MANITO DR",,"1.7199","316300","304900","621200","1101","472","SINGLE FAMILY DWELLING",,"Section 07 Township 20 Range 02 Quarter 32 : LOT 1 OF SHORT PLAT 94-12-22-0392 TOG/W EASE & RESTRICTIONS OF REC OUT OF 7-055 SEG G-0567SG 02-15-95SG",,,"1116585.3437","699560.4506","-122.60875","47.23243","Base Parcel","73293.1336669922","1129.20105332268"
"MULTIPOLYGON (((-122.667788408878 47.314864402869, -122.66778472841 47.314454454885, -122.667783988881 47.314372208525, -122.668974645986 47.314365741862, -122.668974407248 47.31444798543, -122.668972644535 47.314856461643, -122.667788408878 47.314864402869)))","8415","0121156018","Base Parcel","0",,,,,"1","0",,"1996-02-01T00:00:00.000Z","9715 63RD ST NW","GIG HARBOR, WA","98335-5961","9715 63RD ST NW",,"1.2199","326000","505000","831000","1101","472","SINGLE FAMILY DWELLING",,"Section 15  Township 21  Range 01  Quarter 21 L 1  S P 81-02-11-0113 EASE OF RECORD OUT OF 2-066 SEG N-1201 PP EMS",,,"1102601.606","729927.2215","-122.66838","47.31461","Base Parcel","52804.7603149414","947.657172231095"
"MULTIPOLYGON (((-122.627040814269 47.390686660425, -122.627040305286 47.390509172721, -122.626360648056 47.390516166386, -122.626362006701 47.390176627558, -122.626442732939 47.390175607862, -122.627119447736 47.390166953745, -122.627552154657 47.390161335538, -122.627454688782 47.390259533981, -122.627406183047 47.390505426717, -122.627369942991 47.390686570435, -122.627040814269 47.390686660425)))","10431","0122133094","Base Parcel","0",,,,,"1","0",,"1996-01-04T00:00:00.000Z","14511 SHERMAN DR NW","GIG HARBOR, WA","98332-8745","14511 SHERMAN DR NW","PUB AND GRILL","0.9189","237000","228700","465700","5820","472","TAVERNS",,"Section 13 Township 22 Range 01 Quarter 33 : PARCEL A S 126.1 FT OF FOLL DESC PROP LY E OF PURDY - GIG HARBOR CO RD N 251.1 FT OF S 1/2 OF LOT 4 EXC THAT POR CYD TO STATE OF WASH UNDER AUD FEE # 1313618 PARCEL B COM AT INTER OF N LI OF S 1/2 OF LOT 4 WIT",,,"1113617.8659","757258.6978","-122.62696","47.39034","Base Parcel","39192.815612793","933.727988635324"
"MULTIPOLYGON (((-122.660081259224 47.376576463215, -122.659960675431 47.376572802667, -122.659963464436 47.376323605375, -122.659965627643 47.376130890206, -122.659965649187 47.376128991411, -122.659968172639 47.376129062389, -122.660163259014 47.376134560486, -122.660398548949 47.376141190381, -122.660572384223 47.37614608772, -122.660622305028 47.37619999787, -122.660995397459 47.376604208874, -122.660081259224 47.376576463215)))","11801","0122228064","Base Parcel","0",,,,,"1","0",,"1995-12-18T00:00:00.000Z","13002 91ST AV CT NW","GIG HARBOR, WA","98329","13002 91ST AVENUE CT NW",,"0.75","212700","456400","669100","1101","471","SINGLE FAMILY DWELLING",,"Section 22 Township 22 Range 01 Quarter 43 : L 2 OF S P 86-09-30-0386 FORMERLY L 2 OF S P 76-671 TOG/W EASE & RESTRICTIONS OF REC OUT OF 8-018 SEG X-1028 PP ES (DC6912PP10-19-87)",,,"1105201.5286","752394.6417","-122.66038","47.37638","Base Parcel","32995.4920043945","766.235601151311"
