"company","fund","cost_center","program_hierarchy_level_2","program_hierarchy_level_3","program_hierarchy_level_4","program_hierarchy_level_5","program","project","location","business_unit","new_ledger_account","spend_category_as_worktag","supplier_as_worktag","ad_hoc_payee","expense_item_as_worktag","journal_source","accounting_date","fiscal_year","paid_date","status","ledger_budget_debit_minus","ledger_account_name"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.29","Benefits - State Family Medical Leave"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502040:Benefits - Retirement",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"27.82","Benefits - Retirement"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502090:Benefits - Other",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.42","Benefits - Other"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502190:Benefits - PEBB",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"23.27","Benefits - PEBB"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.13","Benefits - State Family Medical Leave"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.44","Benefits - Workers Compensation"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502190:Benefits - PEBB",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"58.18","Benefits - PEBB"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","501100:Salaries & Wages",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"67.73","Salaries & Wages"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"5.12","Benefits - Fica"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"1.1","Benefits - Workers Compensation"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"1.2","Benefits - Fica"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.41","Benefits - Workers Compensation"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502040:Benefits - Retirement",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"11.13","Benefits - Retirement"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502090:Benefits - Other",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.17","Benefits - Other"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.17","Benefits - Workers Compensation"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"2.99","Benefits - Fica"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"12.8","Benefits - Fica"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","501100:Salaries & Wages",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"180.61","Salaries & Wages"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"0.31","Benefits - State Family Medical Leave"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-18.97","Salaries & Wages"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-2.25","Benefits - Fica"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.92","Benefits - Fica"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.1","Benefits - State Family Medical Leave"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-3.91","Benefits - Fica"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502040:Benefits - Retirement",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-8.36","Benefits - Retirement"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502180:Benefits - State Family Medical Leave",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.23","Benefits - State Family Medical Leave"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.1","Benefits - Workers Compensation"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-9.61","Benefits - Fica"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.28","Benefits - Workers Compensation"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.68","Benefits - Workers Compensation"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502010:Benefits - Workers Compensation",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-0.26","Benefits - Workers Compensation"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502040:Benefits - Retirement",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-20.55","Benefits - Retirement"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","501100:Salaries & Wages",,"Administration",,,"Payroll Forward Accruals","2021-01-01T00:00:00.000","FY2021",,,"-50.58","Salaries & Wages"
"Human Services","167-00 Community Action Fund","Energy Assistance Svcs","Human Services Programs",,"Community Response & Resilience","Other Human Services Programs","Human Services Programs",,"Soundview Building","56510P0 Welfare","502030:Benefits - Fica",,"Administration",,,"Payroll Actuals Accrual","2021-01-10T00:00:00.000","FY2021",,,"2.75","Benefits - Fica"
