"the_geom","objectid","name","address","city","zip","district","dist_no","type","phone","website","prs_id","grade","shape_area","shape_length"
"MULTIPOLYGON (((-122.324002038508 47.177106494473, -122.323566038537 47.177111438852, -122.323333257777 47.177114077619, -122.323298800851 47.177114466962, -122.323304555848 47.175517291462, -122.323307939435 47.174578278224, -122.325512382936 47.174543181825, -122.325470902431 47.174641524195, -122.325438423939 47.174741427811, -122.325415071292 47.174842510893, -122.325400935123 47.174944385054, -122.325396068605 47.175046660302, -122.325395418617 47.175751930222, -122.325396684405 47.175825450943, -122.325404917724 47.175955114958, -122.325420797784 47.176084448479, -122.325448865531 47.176234245365, -122.325487188613 47.176382981393, -122.325535685261 47.176530330668, -122.325594246461 47.176675970466, -122.325596157084 47.177056133433, -122.325596240023 47.177072579531, -122.325596323344 47.177089025075, -122.324002038508 47.177106494473)))","112","Fruitland Elementary School","1515 S FRUITLAND","PUYALLUP","98371","PUYALLUP","003","ELEM","(253) 841-8734","https://fru.puyallup.k12.wa.us/",,"K-6","497128.731018066","2981.20790781649"
"MULTIPOLYGON (((-122.511048759275 47.254406703841, -122.511048361836 47.254455575533, -122.511048202602 47.254475242088, -122.511048085395 47.254489685555, -122.511047645526 47.254543780341, -122.511047089646 47.254612318296, -122.511046923447 47.254632680756, -122.511046532567 47.254680856545, -122.511045977087 47.25474939449, -122.511045420005 47.254817932735, -122.511045241516 47.254839881422, -122.511044013558 47.254849114683, -122.511040519218 47.254858075194, -122.511034858886 47.254866507249, -122.511027191474 47.25487416894, -122.51101773842 47.254880842229, -122.511006770103 47.254886335928, -122.510561243133 47.254884754005, -122.51056117451 47.254892979271, -122.510520906187 47.254892836023, -122.510473055085 47.254892666136, -122.510473084266 47.254753963806, -122.510473202872 47.254199032611, -122.510526711597 47.254199223307, -122.510566979391 47.254199366279, -122.511050429303 47.254201089637, -122.511049872222 47.254269627622, -122.511049316358 47.254338165859, -122.511048873481 47.254392599679, -122.511048759275 47.254406703841)))","58","Covenant High School","620 S SHIRLEY ST","TACOMA","98465","NOT APPLICABLE",,"HIGH","(253) 759-9570","http://chstacoma.org/",,"9-12","35685.2113647461","785.158597056431"
"MULTIPOLYGON (((-122.58629623708 47.119582444996, -122.587667947842 47.11913565513, -122.588459864345 47.120507944828, -122.58718313387 47.120920144414, -122.58629623708 47.119582444996)))","13","Beachwood Elementary School","8890 CONCORD AVE","JBLM LEWIS N","98433","CLOVER PARK","400","ELEM","(253) 583-5260","https://beachwood.cloverpark.k12.wa.us/",,"K-6","195661.048400879","1803.46639591759"
"MULTIPOLYGON (((-122.639061664418 47.096443310761, -122.639080871538 47.096442541077, -122.639099942757 47.096444285506, -122.639119769959 47.096448984481, -122.639136323543 47.096455680525, -122.639150703875 47.096464410306, -122.639162380187 47.096474855616, -122.639171540942 47.096487746669, -122.639543208974 47.097190356885, -122.640264665962 47.098554143348, -122.640226903515 47.098563458682, -122.64014377767 47.098583963088, -122.640007878141 47.098617488577, -122.639773801741 47.098675231764, -122.639512597547 47.098739664588, -122.639328569873 47.098785060966, -122.639281116614 47.098796157314, -122.63926983855 47.098798793084, -122.639246245217 47.098803950808, -122.639235117736 47.098806342965, -122.639211396165 47.098811215061, -122.639200210766 47.09881347389, -122.639176365959 47.098818064929, -122.639165122665 47.098820190978, -122.639141162064 47.098824496158, -122.639129869975 47.098826485966, -122.639105805731 47.098830507806, -122.639094463742 47.098832363863, -122.639070299551 47.09883609434, -122.639058908476 47.098837816904, -122.639034655895 47.098841263758, -122.63902322375 47.098842852407, -122.638987432146 47.098847523163, -122.638951507611 47.098851699098, -122.638915482798 47.098855443789, -122.63887936863 47.098858759226, -122.638843172366 47.098861646099, -122.638806910604 47.098864097518, -122.63877058803 47.098866120252, -122.638734457421 47.098867697277, -122.638697822761 47.098868860684, -122.638661396979 47.09886957944, -122.638624956894 47.098869867278, -122.638588519093 47.098869717036, -122.638552089467 47.098869135459, -122.63851567905 47.098868117134, -122.638479299319 47.098866667881, -122.638442964886 47.098864781396, -122.63841624351 47.098863077022, -122.638406679627 47.098862464189, -122.638370464457 47.098859716971, -122.638334321329 47.098856538335, -122.638298268273 47.098852927123, -122.638262312211 47.098848885676, -122.638226462257 47.098844420957, -122.638190733359 47.098839525009, -122.638155135564 47.098834208069, -122.638149604789 47.098833311539, -122.638119677421 47.098828462847, -122.638084371808 47.098822300077, -122.638049233424 47.098815715647, -122.638014263214 47.098808713104, -122.637979478199 47.098801296249, -122.637944888893 47.098793466806, -122.637910508529 47.098785224257, -122.637876340896 47.098776572919, -122.637842397362 47.098767515876, -122.637808692574 47.098758057791, -122.637775236078 47.098748196295, -122.637208008418 47.098577011339, -122.638116565838 47.097688646928, -122.637315358786 47.097197947545, -122.636957513083 47.096978781288, -122.637012399426 47.096957940499, -122.63708190354 47.096934421241, -122.637129201308 47.096920136007, -122.637201438761 47.096900842139, -122.639043024062 47.096446568926, -122.639061664418 47.096443310761)))","45","Chloe Clark Elementary","1700 PALISADE BLVD","DUPONT","98327","STEILACOOM","001","ELEM","(253) 583-7100","https://www.steilacoom.k12.wa.us/Domain/10",,"K-6","438907.223022461","2977.3277959461"
"MULTIPOLYGON (((-122.349266107636 47.238795961045, -122.34926725632 47.238066566713, -122.349267694168 47.237785946375, -122.349268129665 47.237505070725, -122.349269663439 47.236509688086, -122.350518090057 47.236515927236, -122.351774521022 47.236523018232, -122.352017343377 47.236522441991, -122.352735506049 47.236521925446, -122.355102954877 47.236730120395, -122.355098124052 47.237342461764, -122.355097669929 47.237400079861, -122.355094930189 47.23774734828, -122.355495602629 47.237748722172, -122.355494333896 47.23813975598, -122.355089399502 47.23814473597, -122.355086547367 47.238872175842, -122.352026070813 47.238855084123, -122.350618646923 47.238860856888, -122.350500418031 47.238861348259, -122.349266008578 47.238866412533, -122.349266084859 47.238810842361, -122.349266107636 47.238795961045)))","98","Fife High School","5616 20TH ST E","FIFE","98424","FIFE","417","HIGH","(253) 517-1100","https://fhs.fifeschools.com/",,"9-12","1228938.10125732","4738.62199358175"
"MULTIPOLYGON (((-122.259381740361 47.128336592997, -122.258377421961 47.128330892426, -122.256793888012 47.128321884995, -122.256802317678 47.127447355108, -122.256817778718 47.125843282138, -122.256820969601 47.125512427258, -122.259370130029 47.125522420568, -122.259367727187 47.125796569868, -122.259365564056 47.126043325396, -122.259363400923 47.126290081452, -122.259359915208 47.126687632842, -122.259356431049 47.127085184153, -122.259354267832 47.127331940121, -122.259352104604 47.127578696342, -122.259349701144 47.127852869042, -122.259348980197 47.127935121284, -122.25944941217 47.127935475373, -122.259448790604 47.128017726926, -122.259446143182 47.128309830789, -122.259445897143 47.128336956946, -122.259381740361 47.128336592997)))","138","Hunt Elementary School","12801 144TH ST E","PUYALLUP","98374","PUYALLUP","003","ELEM","(253) 841-8690","https://hun.puyallup.k12.wa.us/",,"K-6","654734.094726563","3370.8657332403"
"MULTIPOLYGON (((-122.447300213603 47.208411089581, -122.447300028144 47.208342575029, -122.447802753226 47.208342084999, -122.448305477858 47.208341591697, -122.448305659558 47.208410111543, -122.448305842134 47.208478633292, -122.448306023434 47.208547153142, -122.448306206303 47.208615671866, -122.448306387703 47.208684194453, -122.448306570573 47.208752713174, -122.448306751974 47.208821235758, -122.448306934453 47.208889754756, -122.448307115755 47.208958274595, -122.448307298727 47.20902679605, -122.448307481639 47.209095315859, -122.448307662903 47.209163834597, -122.448307845484 47.209232356327, -122.448308026788 47.209300876158, -122.448308209762 47.209369397604, -122.448308387046 47.209437917499, -122.448308569931 47.209506436475, -122.448308751327 47.209574958766, -122.448308934213 47.209643477739, -122.448309115481 47.209711996463, -122.448309298095 47.209780519002, -122.448309479776 47.20984903799, -122.448309662381 47.209917560251, -122.44780693216 47.209917984032, -122.447304199255 47.209918409513, -122.44730401821 47.209849894924, -122.447303836813 47.209781381711, -122.447303656886 47.209712864632, -122.447303475882 47.209644351134, -122.447303292063 47.209575837682, -122.447303110627 47.209507323366, -122.447302930732 47.209438807102, -122.447302749328 47.209370293604, -122.447302569503 47.209301779256, -122.447302388502 47.209233265748, -122.447302204586 47.209164749545, -122.447302023154 47.209096235218, -122.447301842154 47.209027721705, -122.447301661959 47.208959208176, -122.447301480831 47.208890691097, -122.447301301039 47.208822177558, -122.447301115617 47.208753664113, -122.447300935736 47.208685148104, -122.447300754297 47.208616633491, -122.447300574507 47.208548119946, -122.447300393481 47.208479605597, -122.447300213603 47.208411089581)))","171","Mann Elementary School","1002 S 52ND ST","TACOMA","98408","TACOMA","010","ELEM","(253) 571-6300","https://mann.tacomaschools.org/",,"K-5","143640.824584961","1649.3840188248"
"MULTIPOLYGON (((-122.286840663532 47.056568313007, -122.289340409562 47.056613690244, -122.289328075607 47.059073845148, -122.289333904139 47.059964010529, -122.288934835089 47.060165966189, -122.288916617165 47.060165680883, -122.288860111209 47.060164787562, -122.288796250688 47.060163780852, -122.288255687646 47.060155313669, -122.28765280791 47.060145815169, -122.286513425536 47.060127855395, -122.285733455303 47.060115444835, -122.285666040398 47.060114378676, -122.285612089239 47.060113526512, -122.284926886528 47.060102827444, -122.284161957616 47.060090609152, -122.284176591216 47.059255912157, -122.284192497168 47.058348826882, -122.28420864518 47.057427855367, -122.284224548668 47.056520764093, -122.286693575931 47.056565639605, -122.286840663532 47.056568313007)))","121","Graham-Kapowsin High School","22100 108TH AVE E","GRAHAM","98338","BETHEL","403","HIGH","(253) 800-6100","https://www.bethelsd.org/gkhs",,"9-12","1661924.22460938","5113.24125544226"
"MULTIPOLYGON (((-122.46914422417 47.241198597123, -122.469545577156 47.241642450699, -122.469634996912 47.241642284854, -122.469633826353 47.24232770485, -122.469633288352 47.242641913949, -122.469162204072 47.242619585352, -122.468949097763 47.242609482939, -122.468575137378 47.242591755397, -122.468566032623 47.24259132355, -122.468264086258 47.242577009472, -122.468264083418 47.242560559598, -122.468036438191 47.242560323124, -122.466787364526 47.242559019387, -122.46676445516 47.242466010013, -122.466748589425 47.242401604524, -122.466739455024 47.242366403903, -122.466729423169 47.242331318352, -122.466728753187 47.242329177674, -122.46671849018 47.242296357256, -122.466706663242 47.242261529819, -122.466706377049 47.242260752786, -122.466693943259 47.242226849737, -122.466680341401 47.242192325047, -122.466665853706 47.242157968434, -122.466650534536 47.24212388977, -122.466650485736 47.242123788851, -122.466634249145 47.242089796523, -122.466617140753 47.242056003569, -122.466616928188 47.242055609514, -122.466599169777 47.242022419707, -122.46658266788 47.241993200848, -122.466579635825 47.241987833118, -122.46655992301 47.241954706939, -122.466539363893 47.24192181645, -122.466517968263 47.24188917602, -122.466495736856 47.241856794687, -122.466458048757 47.24180501634, -122.466453849409 47.241799443543, -122.46634344434 47.241652986615, -122.466337175755 47.241644671326, -122.466285553357 47.241576194742, -122.466233932479 47.241507712077, -122.46618230614 47.241439230579, -122.466130681431 47.241370746014, -122.466079055153 47.241302258984, -122.466027425376 47.241233771717, -122.465975792722 47.241165279266, -122.465924162986 47.24109678592, -122.465917954267 47.241088551319, -122.465906975712 47.24107398568, -122.466347410252 47.241074313263, -122.466588959221 47.241074492343, -122.467051325336 47.241074834219, -122.467115738641 47.241074881719, -122.467578104732 47.24107522067, -122.467819653307 47.241075397191, -122.468263938235 47.241075720068, -122.469031531777 47.241073970599, -122.46914422417 47.241198597123)))","10","Bates Technical College - Central Campus","2320 S 19TH ST","TACOMA","98405","NOT APPLICABLE",,"TECHNICAL","(253) 680-7603","https://batestech.edu/",,"Higher Education","420274.494628906","2708.28533017206"
"MULTIPOLYGON (((-122.433973209183 47.144070141451, -122.434072736969 47.144071087323, -122.434172264025 47.144072035042, -122.434271790702 47.14407298323, -122.434309984389 47.144073340175, -122.434303305778 47.144348130602, -122.434299875673 47.144543078933, -122.434300136653 47.144624516327, -122.434269910472 47.144624267114, -122.434170318934 47.144623443958, -122.434070718932 47.144622620035, -122.433971138609 47.144621795422, -122.433871522946 47.14462097159, -122.433771892754 47.144620145995, -122.433672302407 47.144619321567, -122.43357267855 47.144618492952, -122.433473025742 47.144617663912, -122.433373376984 47.144616835542, -122.433273780729 47.144616002642, -122.433174108245 47.144615173674, -122.433092787442 47.144614492973, -122.433089646251 47.144696758452, -122.433086607391 47.144778941036, -122.433075076088 47.145050887953, -122.4330634818 47.145323658396, -122.433045700108 47.145323482402, -122.432945611768 47.145322493695, -122.432845519354 47.145321503324, -122.432821445578 47.145321265212, -122.432745418333 47.14532064246, -122.432645312306 47.145319821087, -122.43254520347 47.145318999674, -122.432445089355 47.145318176617, -122.432449838334 47.145215575996, -122.432457742017 47.145044825265, -122.432357790656 47.145044042478, -122.432257835652 47.145043258844, -122.432157876604 47.145042474367, -122.432057914737 47.145041689578, -122.431957948796 47.145040903124, -122.431838829143 47.145039846502, -122.431846059173 47.14476779069, -122.431850397473 47.144604539139, -122.431852859797 47.144511900808, -122.431852861394 47.144511833314, -122.431857786932 47.144326514941, -122.431865127631 47.144050269549, -122.431982619714 47.144051455062, -122.432082152179 47.14405237816, -122.432181684315 47.144053303097, -122.432281215691 47.144054229059, -122.432380748324 47.144055156285, -122.432480278197 47.144056084843, -122.432579808025 47.144057011945, -122.432679339601 47.144057942772, -122.432778869643 47.144058875458, -122.432878399678 47.144059807785, -122.432977929756 47.144060741122, -122.433077457525 47.144061677155, -122.433176987669 47.144062611966, -122.433276516739 47.144063550274, -122.433376044187 47.144064487975, -122.433475570853 47.144065426152, -122.433575102512 47.144066368823, -122.433674629284 47.14406730957, -122.433774155756 47.144068252978, -122.433873682203 47.144069195479, -122.433973209183 47.144070141451)))","206","Parkland Lutheran School","120 123RD ST S","TACOMA","98444","NOT APPLICABLE",,"PRIVATE","(253) 537-5492","https://parklandlutheran.org/",,"K-12","187049.921386719","2137.37034315665"
