"data_update_date","project_id","project_name","wb_region","country","country_lending_group","country_fcs_status","country_fcs_lending_group","practice_group","global_practice","agreement_type","lending_instrument_type","approval_fy","final_closing_fy","project_length","project_status","project_volume","evaluation_type","outcome","quality_at_entry","quality_of_supervision","bank_performance","m_e_quality"
"2021-12-15T00:00:00.000","P000946","Ghana:NAT.RES.MANAGEMENT","AFW","Ghana","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","IDA","IPF","1998","2003","6","C","less than 10 million","Project Performance Assessment Report","UNSATISFACTORY","MODERATELY UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","NEGLIGIBLE"
"2021-12-15T00:00:00.000","P000948","VOCATIONAL SKILLS & INFORMAL SECTOR PROJ","AFW","Ghana","IDA","Non-FCS","IDA non-FCS","Human Development","Social Protection & Jobs","IDA","IPF","1995","2001","7","C","less than 10 million","Implementation Completion Report Review","UNSATISFACTORY","UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P000949","HEALTH SECTOR SUPPORT","AFW","Ghana","IDA","Non-FCS","IDA non-FCS","Human Development","Health, Nutrition & Population","IDA","IPF","1998","2002","5","C",">=25 million & <50 million","Project Performance Assessment Report","MODERATELY UNSATISFACTORY","SATISFACTORY","MODERATELY SATISFACTORY","MODERATELY SATISFACTORY","MODEST"
"2021-12-15T00:00:00.000","P000953","NAT'L ELECTRIFICATION","AFW","Ghana","IDA","Non-FCS","IDA non-FCS","Infrastructure","Energy & Extractives","IDA","IPF","1993","2000","8","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P000956","URBAN TRANSPORT","AFW","Ghana","IDA","Non-FCS","IDA non-FCS","Infrastructure","Transport","IDA","IPF","1993","2000","8","C",">=50 millon & <100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P000957","gh High Sector Invest Prog","AFW","Ghana","IDA","Non-FCS","IDA non-FCS","Other","Other","IDA","IPF","1996","2002","7","C",">=100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P000960","PRIV SECTOR DEV","AFW","Ghana","IDA","Non-FCS","IDA non-FCS","Equitable Growth, Finance and Institutions","Finance, Competitiveness and Innovation","IDA","IPF","1995","2000","6","C",">=10 million & <25 million","Implementation Completion Report Review","UNSATISFACTORY","UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P000961","Ghana:AGRIC SECTOR INVEST","AFW","Ghana","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Urban, Resilience and Land","IDA","IPF","1994","2000","7","C",">=10 million & <25 million","Project Performance Assessment Report","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P000962","Ghana:FISHERIES","AFW","Ghana","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Urban, Resilience and Land","IDA","IPF","1995","2003","9","C","less than 10 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P000966","MINING SEC.DEV & ENV","AFW","Ghana","IDA","Non-FCS","IDA non-FCS","Infrastructure","Energy & Extractives","IDA","IPF","1995","2002","8","C",">=10 million & <25 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P000968","Agricultural Services Subsector Investment Project","AFW","Ghana","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Agriculture and Food","IDA","IPF","2001","2007","7","C",">=50 millon & <100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","UNSATISFACTORY","MODERATELY SATISFACTORY","MODERATELY SATISFACTORY","SUBSTANTIAL"
"2021-12-15T00:00:00.000","P000970","TRADE GATEWAY & INVESTMENT PROJECT","AFW","Ghana","IDA","Non-FCS","IDA non-FCS","Equitable Growth, Finance and Institutions","Finance, Competitiveness and Innovation","IDA","IPF","1999","2010","12","C",">=25 million & <50 million","Project Performance Assessment Report","MODERATELY SATISFACTORY",,,"MODERATELY UNSATISFACTORY",
"2021-12-15T00:00:00.000","P000973","GH-Urban Env Sanitation 1 (BD FY06)","AFW","Ghana","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Urban, Resilience and Land","IDA","IPF","1996","2004","9","C",">=50 millon & <100 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P000974","National Functional Literacy Program Project","AFW","Ghana","IDA","Non-FCS","IDA non-FCS","Human Development","Education","IDA","IPF","1999","2007","9","C",">=25 million & <50 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P000975","BASIC EDUCATION SECTOR IMPROVEMENT PROJECT","AFW","Ghana","IDA","Non-FCS","IDA non-FCS","Human Development","Education","IDA","IPF","1996","2003","8","C",">=50 millon & <100 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","UNSATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P001001","Private Sector Rehabilitation and Development Project","AFW","Guinea-Bissau","IDA","FCS","IDA FCS","Equitable Growth, Finance and Institutions","Finance, Competitiveness and Innovation","IDA","IPF","2002","2010","9","C",">=25 million & <50 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","UNSATISFACTORY","MODERATELY UNSATISFACTORY","MODERATELY UNSATISFACTORY","MODEST"
"2021-12-15T00:00:00.000","P001002","Social Sector Project","AFW","Guinea-Bissau","IDA","Non-FCS","IDA non-FCS","Human Development","Health, Nutrition & Population","IDA","IPF","1993","2000","8","C","less than 10 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P001011","Economic Management Credit","AFW","Guinea-Bissau","IDA","Non-FCS","IDA non-FCS","Equitable Growth, Finance and Institutions","Governance","IDA","IPF","1992","2001","10","C","less than 10 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P001015","Basic Education Support Project","AFW","Guinea-Bissau","IDA","Non-FCS","IDA non-FCS","Human Development","Education","IDA","IPF","1997","2005","9","C",">=10 million & <25 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P001068","National Agricultural Export Promotion Project","AFW","Guinea","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Agriculture and Food","IDA","IPF","1993","2003","11","C",">=10 million & <25 million","Implementation Completion Report Review","HIGHLY UNSATISFACTORY","HIGHLY UNSATISFACTORY","UNSATISFACTORY","HIGHLY UNSATISFACTORY",
"2021-12-15T00:00:00.000","P001070","HEALTH/NUTRITION SECTOR PROJECT","AFW","Guinea","IDA","Non-FCS","IDA non-FCS","Human Development","Health, Nutrition & Population","IDA","IPF","1994","2002","9","C",">=10 million & <25 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P001074","Third Urban Development Project - First Phase","AFW","Guinea","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Urban, Resilience and Land","IDA","IPF","1999","2005","7","C",">=10 million & <25 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","HIGHLY SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P001075","Third Water Supply and Sanitation Project","AFW","Guinea","IDA","FCS","IDA FCS","Sustainable Development","Water","IDA","IPF","1997","2006","10","C",">=50 millon & <100 million","Implementation Completion Report Review","UNSATISFACTORY","UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P001077","MIN SECT INV PROMOT","AFW","Guinea","IDA","Non-FCS","IDA non-FCS","Infrastructure","Energy & Extractives","IDA","IPF","1996","2001","6","C",">=10 million & <25 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P001081","NATIONAL AGRICULTURAL SERVICES PROJECT","AFW","Guinea","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Agriculture and Food","IDA","IPF","1996","2001","6","C",">=25 million & <50 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P001087","EQUITY AND SCHOOL IMPROVEMENT","AFW","Guinea","IDA","Non-FCS","IDA non-FCS","Human Development","Education","IDA","IPF","1995","2002","8","C",">=25 million & <50 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P001090","HIGHER EDUCATION MANAGEMENT","AFW","Guinea","IDA","Non-FCS","IDA non-FCS","Human Development","Education","IDA","IPF","1996","2002","7","C","less than 10 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P001177","CI-Transp Sec Adj","AFW","Cote d'Ivoire","IDA","FCS","IDA FCS","Infrastructure","Transport","IDA","DPF","1998","2012","15","C",">=100 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","MODERATELY UNSATISFACTORY","MODERATELY SATISFACTORY","MODERATELY UNSATISFACTORY","MODEST"
"2021-12-15T00:00:00.000","P001184","PRIVATE SECTOR ENERGY PROJECT","AFW","Cote d'Ivoire","IDA","Non-FCS","IDA non-FCS","Infrastructure","Energy & Extractives","IDA","IPF","1995","2005","11","C",">=50 millon & <100 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P001186","LABOR FORCE TRAINING","AFW","Cote d'Ivoire","IDA","Non-FCS","IDA non-FCS","Human Development","Social Protection & Jobs","IDA","IPF","1994","2002","9","C",">=10 million & <25 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P001187","ECON MGMT TA","AFW","Cote d'Ivoire","IDA","Non-FCS","IDA non-FCS","Equitable Growth, Finance and Institutions","Macroeconomics, Trade and Investment","IDA","IPF","1993","2001","9","C",">=10 million & <25 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P001194","CI-IVC PNGTER Rural Land Management","AFW","Cote d'Ivoire","IDA","FCS","IDA FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","IDA","IPF","1997","2011","15","C",">=25 million & <50 million","Implementation Completion Report Review","HIGHLY UNSATISFACTORY","MODERATELY UNSATISFACTORY","MODERATELY UNSATISFACTORY","MODERATELY UNSATISFACTORY","MODEST"
"2021-12-15T00:00:00.000","P001207","PRIVATIZATION SUPPORT","AFW","Cote d'Ivoire","IDA","Non-FCS","IDA non-FCS","Equitable Growth, Finance and Institutions","Finance, Competitiveness and Innovation","IDA","IPF","1992","2000","9","C",">=10 million & <25 million","Implementation Completion Report Review","SATISFACTORY","SATISFACTORY","HIGHLY SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P001210","RURAL SAVINGS","AFW","Cote d'Ivoire","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Urban, Resilience and Land","IDA","IPF","1994","2001","8","C","less than 10 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P001214","Integrated Health Services Development","AFW","Cote d'Ivoire","IDA","Non-FCS","IDA non-FCS","Human Development","Health, Nutrition & Population","IDA","IPF","1996","2005","10","C",">=25 million & <50 million","Implementation Completion Report Review","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P001217","Tana River Primate National Reserve Conservation Project","AFE","Kenya","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","GEF","IPF","1997","2002","6","C","less than 10 million","Project Performance Assessment Report","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P001319","Urban Transport Project","AFE","Kenya","IDA","Non-FCS","IDA non-FCS","Infrastructure","Transport","IDA","IPF","1996","2005","10","C",">=100 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P001331","Arid Lands Resource Management Project","AFE","Kenya","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Urban, Resilience and Land","IDA","IPF","1996","2003","8","C",">=10 million & <25 million","Project Performance Assessment Report","SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P001333","Kenya Sexually Transmitted Infections Project","AFE","Kenya","IDA","Non-FCS","IDA non-FCS","Human Development","Health, Nutrition & Population","IDA","IPF","1995","2001","7","C",">=25 million & <50 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P001344","KE ENERGY SECTOR REFORM","AFE","Kenya","IDA","Non-FCS","IDA non-FCS","Infrastructure","Energy & Extractives","IDA","IPF","1997","2004","8","C",">=100 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","SATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P001348","PARASTATAL REFORM TA","AFE","Kenya","IDA","Non-FCS","IDA non-FCS","Equitable Growth, Finance and Institutions","Finance, Competitiveness and Innovation","IDA","IPF","1993","2000","8","C",">=10 million & <25 million","Implementation Completion Report Review","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P001353","MICRO & SMALL ENTERP","AFE","Kenya","IDA","Non-FCS","IDA non-FCS","Human Development","Social Protection & Jobs","IDA","IPF","1994","2003","10","C",">=10 million & <25 million","Project Performance Assessment Report","MODERATELY UNSATISFACTORY","UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P001354","KE: NARP II","AFE","Kenya","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Agriculture and Food","IDA","IPF","1997","2004","8","C",">=25 million & <50 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","SATISFACTORY","MODERATELY SATISFACTORY","MODERATELY SATISFACTORY","HIGH"
"2021-12-15T00:00:00.000","P001367","INST. DEVELOPMENT","AFE","Kenya","IDA","Non-FCS","IDA non-FCS","Equitable Growth, Finance and Institutions","Finance, Competitiveness and Innovation","IDA","IPF","1995","2000","6","C",">=25 million & <50 million","Implementation Completion Report Review","UNSATISFACTORY","UNSATISFACTORY","SATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P001401","PRIVATISATION/RESTRUCTURING","AFE","Lesotho","IDA","Non-FCS","IDA non-FCS","Equitable Growth, Finance and Institutions","Finance, Competitiveness and Innovation","IDA","IPF","1994","2001","8","C",">=10 million & <25 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","UNSATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P001402","AG POL & CAP BLDG","AFE","Lesotho","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Urban, Resilience and Land","IDA","IPF","1998","2004","7","C","less than 10 million","Implementation Completion Report Review","MODERATELY UNSATISFACTORY","UNSATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P001403","Lesotho ROAD REHAB. & MAINT","AFE","Lesotho","IDA","Non-FCS","IDA non-FCS","Infrastructure","Transport","IDA","IPF","1996","2004","9","C",">=25 million & <50 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","UNSATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P001409","Hiland Water 1B Project","AFE","Lesotho","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Water","IBRD","IPF","1998","2007","10","C",">=25 million & <50 million","Project Performance Assessment Report","MODERATELY SATISFACTORY","MODERATELY SATISFACTORY","MODERATELY SATISFACTORY","MODERATELY SATISFACTORY",
"2021-12-15T00:00:00.000","P001512","Antananarivo Plain Development","AFE","Madagascar","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Environment, Natural Resources & the Blue Economy","IDA","IPF","1990","2000","11","C",">=10 million & <25 million","Project Performance Assessment Report","MODERATELY UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
"2021-12-15T00:00:00.000","P001520","Health Sector Improvement Project","AFE","Madagascar","IDA","Non-FCS","IDA non-FCS","Human Development","Health, Nutrition & Population","IDA","IPF","1991","2000","10","C",">=25 million & <50 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","UNSATISFACTORY","SATISFACTORY","SATISFACTORY",
"2021-12-15T00:00:00.000","P001522","IRRIGATION II","AFE","Madagascar","IDA","Non-FCS","IDA non-FCS","Sustainable Development","Water","IDA","IPF","1995","2001","7","C",">=10 million & <25 million","Implementation Completion Report Review","MODERATELY SATISFACTORY","UNSATISFACTORY","UNSATISFACTORY","UNSATISFACTORY",
