"fiscal_year","project_name","procurement_category","procurement_method","contract_description","contract_signing_date","supplier","supplier_contract_amount_usd"
"2022","Argentina Renewable Energy for Rural Areas Project","Goods","Request for Bids","Lote 1 Boyeros Solares 1.295","2021-12-16T00:00:00.000","FÁBRICA DE IMPLEMENTOS AGRÍCOLA SOCIEDAD ANÓNIMA INDUSTRIAL, COMERCIAL Y FINAN","958612.0"
"2022","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Goods","Request for Quotations","Adquisici&#243;n de licencias perpetuas Doble Factor (VPN) FortiToken Mobile","2021-08-25T00:00:00.000","NOVARED","6695.0"
"2022","Argentina Renewable Energy for Rural Areas Project","Civil Works","Request for Bids","Lote 2: Santiago del Estero &#8211; Departamento Alberdi.","2022-02-08T00:00:00.000","MEGA SRL","2159377.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CUE 8600815-00	393 ESCUELA INFANTIL	CHA&#209;AR POZO	FIGUEROA	REFACCIONES (SIN M&#178;)","2021-09-30T00:00:00.000","AGUMA CONSTRUCCIONES SRL","40055.0"
"2022","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Consultant Qualification  Selection","Dise&#241;o e implementaci&#243;n de Banco de Proyectos AMBA asociados a la Oferta de Financiamiento de Organismos Internacionales de Cr&#233;dito","2021-09-30T00:00:00.000","HORWATH CONSULTING","107560.0"
"2022","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","Analista Datos BI","2022-05-27T00:00:00.000","Individual Consultant","12350.0"
"2022","Argentina Renewable Energy for Rural Areas Project","Goods","Request for Bids","Lote 2: Neuqu&#233;n","2022-05-24T00:00:00.000","MULTIRADIO SA","1073643.0"
"2022","Integrated Habitat and Housing Project","Civil Works","Request for Bids","NIRO CONSTRUCCIONES S.A","2021-11-30T00:00:00.000","NIRO CONSTRUCCIONES S.A.","5696856.0"
"2022","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Lote 8: Computadora Port&#225;til Est&#225;ndar (primer contrato)","2022-01-07T00:00:00.000","DINATECH","1209.0"
"2022","Digital Inclusion and Innovation in Public Services in Argentina","Goods","Request for Bids","""Contrataci&#243;n de la Actualizaci&#243;n Tecnol&#243;gica de Firewall para la Secretar&#237;a de Innovaci&#243;n P&#250;blica""","2022-05-26T00:00:00.000","DATASTAR ARGENTINA S. A.","295000.0"
"2022","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Lote 7: Servidor con disco mec&#225;nico","2022-01-11T00:00:00.000","MICROGLOBAL ARGENTINA","23042.0"
"2022","Children and Youth Protection Project","Goods","Request for Bids","Kioscos de Atenci&#243;n al P&#250;blico","2022-01-21T00:00:00.000","4 COMMERECE S.R.L.","550000.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CONTRATO","2021-09-23T00:00:00.000","RICARDO CARO","7640.0"
"2022","Integrated Habitat and Housing Project","Civil Works","Request for Bids","LOTE 2 - TECSA S.A.","2021-10-04T00:00:00.000","TECSA S.A","669801.0"
"2022","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Lote 8: Computadora Port&#225;til Est&#225;ndar (segundo contrato)","2022-01-07T00:00:00.000","DATAWISE SA","1135.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","SUPERVISOR DE OBRAS DE INFRAESCTRUCTURA","2021-07-01T00:00:00.000","Individual Consultant","913.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO HEURTLEY JULIETA","2021-10-01T00:00:00.000","Individual Consultant","1640.0"
"2022","Digital Inclusion and Innovation in Public Services in Argentina","Goods","Direct Selection","&#8220;CONTRATACI&#211;N DEL SERVICIO DE MANTENIMIENTO CORRECTIVO DE UPS - EATON INDUSTRIES (ARGENTINA) S.A.""","2021-12-23T00:00:00.000","EATON INDUSTRIES (ARGENTINA) S.A.","623844.0"
"2022","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","ESPECIALISTA EN COMUNICACI&#211;N INSTITUCIONAL Y POL&#205;TICA","2021-11-03T00:00:00.000","Individual Consultant","1603.0"
"2022","Digital Inclusion and Innovation in Public Services in Argentina","Goods","Direct Selection","""CONTRATACI&#211;N DEL SERVICIO DE MANTENIMIENTO CORRECTIVO DE UPS - SCHNEIDER ELECTRIC ARGENTINA S.A.""","2021-12-30T00:00:00.000","SCHNEIDER ELECTRIC ARGENTINA S.A.","1086966.0"
"2022","Rural Corridors and Biodiversity","Goods","Request for Quotations","Herramienta Pala Forestal Tipo Usda","2021-09-27T00:00:00.000","INFOREST SRL","405.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CONTRATO","2021-09-02T00:00:00.000","NELSON ZERRIZUELA","73655.0"
"2022","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","Especialista en monitoreo de aves","2022-02-02T00:00:00.000","Individual Consultant","11954.0"
"2022","Rural Corridors and Biodiversity","Goods","Request for Quotations","Cascos y Antiparras de seguridad","2021-09-27T00:00:00.000","INFOREST SRL","3276.0"
"2022","Rural Corridors and Biodiversity","Goods","Request for Quotations","M&#225;quina Combinada Carpinter&#237;a de 6 funciones de 3 Hp","2021-08-03T00:00:00.000","ALFREDO ROBERTO NUÑEZ","3194.0"
"2022","Rural Corridors and Biodiversity","Goods","Request for Quotations","Herramienta Tipo Mcleod para Combate de Incendios Forestales","2021-09-27T00:00:00.000","INFOREST SRL","228.0"
"2022","Rural Corridors and Biodiversity","Goods","Request for Bids","Moticicletas tipo Enduro para el Parque Provincial Pampa del Indio","2021-11-10T00:00:00.000","VEMERKIPER","20291.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Consultant Services","Individual Consultant Selection","RESPONSABLE DE AQUISICIONES Y CONTRATACIONES PROMER II","2021-10-31T00:00:00.000","Individual Consultant","2612.0"
"2022","Forests and Community","Goods","Request for Quotations","Ap&#237;cola Melisa","2021-11-16T00:00:00.000","APÍCOLA MELISA","46165.0"
"2022","Rural Corridors and Biodiversity","Goods","Request for Quotations","Machetes para Trabajo en Incendios Forestales","2021-09-27T00:00:00.000","INFOREST SRL","880.0"
"2022","Digital Inclusion and Innovation in Public Services in Argentina","Goods","Request for Quotations","&#8220;ADQUISICI&#211;N DE CONSOLAS DE AUDIO PARA PUNTOS DIGITALES&#8221;","2022-01-24T00:00:00.000","DINATECH","354900.0"
"2022","Access to Longer Term Finance for Micro, Small and Medium Enterprises Project","Consultant Services","Individual Consultant Selection","CONSULTOR PARA EL DISE&#209;O DE PLATAFORMA","2021-12-16T00:00:00.000","Individual Consultant","9574.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","IF-2021-48590309-APN-SSESYCME RIZOLO BURGOS","2021-07-30T00:00:00.000","BELLAS ALAS EDITORIAL DE RIZOLO BURGOS JUAN VICTOR MAGUNA CESAR JAVIER Y RIZOLO","12062.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations",,"2021-10-18T00:00:00.000","ARIEL BARCELO","6246.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO SOURROUILLE Mar&#237;a Florencia","2021-10-01T00:00:00.000","Individual Consultant","15746.0"
"2022","Salado Integrated River Basin Management Support Project","Consultant Services","Individual Consultant Selection","T&#233;cnico/a GIS Junior","2022-05-27T00:00:00.000","Individual Consultant","6172.0"
"2022","Plan Belgrano Water Supply and Sanitation Services Development Project","Civil Works","Request for Bids","Abastecimiento de Agua Potable a Wich&#237;, El Sauzal, Nueva Pompeya y Fuerte Esperanza, Etapa II, Provincia del Chaco","2021-07-06T00:00:00.000","MARTINEZ Y DE LA FUENTE S.A. - C& E CONSTRUCCIONES S.A. - SUPERCEMENTO SAIC - UC","26604646.0"
"2022","AR Flood Risk Management Support Project for the City of Buenos Aires","Goods","Request for Quotations","Convenio entre el GCBA y BIOQU&#205;MICA SRL","2021-10-25T00:00:00.000","BIOQUIMICA SRL","39563.0"
"2022","AR Flood Risk Management Support Project for the City of Buenos Aires","Civil Works","Request for Bids","Contrato entre GCBA y Salvatori","2021-11-05T00:00:00.000","SALVATORI","514871.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Request for Quotations","Adquisicion de calefactores para escuelas rurales","2021-10-04T00:00:00.000","OVIEDO JAVIER CLAUDIO","15747.0"
"2022","AR Flood Risk Management Support Project for the City of Buenos Aires","Non-consulting Services","Request for Bids","Contrato ""Implementaci&#243;n de la estrategia de comunicaci&#243;n social -
Etapa 3&#8221; SDO N&#186;AR-UFOMC-239907-NC-RFB a la empresa BUTERFKY SUSTENTABILIDAD SA
CUIT 30-71142759-3","2021-08-24T00:00:00.000","BUTERFLY SUSTENTABILIDAD","646220.0"
"2022","Digital Inclusion and Innovation in Public Services in Argentina","Non-consulting Services","Request for Bids","""Adquisici&#243;n de Servicio de Soporte y Actualizaci&#243;n de Licencias de Tableau Server""","2022-01-05T00:00:00.000","BLUE PATAGON S.R.L.","338800.0"
"2022","Forests and Community","Civil Works","Request for Bids","Forestal San Miguel","2021-11-25T00:00:00.000","FORESTAL SAN MIGUEL DE DISTRIBUIDORA ALBERDI S.R.L","357806.0"
"2022","Rural Corridors and Biodiversity","Goods","Request for Quotations","Motobomba port&#225;til de cuatro etapas","2021-09-22T00:00:00.000","FABIÁN RAÚL ROMERA ROMEU","323.0"
"2022","Rural Corridors and Biodiversity","Goods","Request for Quotations","Tanque Horizontal de pl&#225;stico para transporte de agua de 3.000 Litros","2021-09-03T00:00:00.000","CGB","2466.0"
"2022","Metropolitan Buenos Aires Urban Transformation Project","Goods","Request for Quotations","Adquisici&#243;n de GPS Diferencial con Sistema GNSS RTK","2021-10-28T00:00:00.000","RUNCO SA","6720.0"
"2022","Rural Corridors and Biodiversity","Goods","Request for Quotations","Chaqueta Amarilla para trabajos en incendios forestales con bordados","2021-09-27T00:00:00.000","INFOREST SRL","960.0"
"2022","Rural Corridors and Biodiversity","Goods","Request for Quotations","Herramienta Pulaski","2021-09-27T00:00:00.000","INFOREST SRL","336.0"
"2022","Rural Corridors and Biodiversity","Goods","Request for Quotations","Palas Batefuego","2021-09-27T00:00:00.000","INFOREST SRL","576.0"
"2022","Rural Corridors and Biodiversity","Goods","Request for Quotations","Notebook","2021-12-28T00:00:00.000","TECNOLOGÍA SIMPLE & SENCILLA S.A.","2422.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CONTRATO","2021-08-26T00:00:00.000","INSTELEC SRL","77135.0"
"2022","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","ANALISTA DE APERTURA DE DATOS","2021-11-01T00:00:00.000","Individual Consultant","1600.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO BONANO FLORENCIA","2022-05-01T00:00:00.000","Individual Consultant","1575.0"
"2022","Plan Belgrano Water Supply and Sanitation Services Development Project","Consultant Services","Individual Consultant Selection","CONSULTOR EXPERTO EN DESARROLLO DE SISTEMAS DE GESTI&#211;N (SGO)","2022-02-11T00:00:00.000","Individual Consultant","6502.0"
"2022","Argentina Renewable Energy for Rural Areas Project","Civil Works","Request for Bids","Lote 3 - Laguna Blanca - Provincia de R&#237;o Negro","2022-05-03T00:00:00.000","SEMISA","437333.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CONTRATO","2021-10-25T00:00:00.000","COOPERATIVA DE TRABAJO GENERAL MANUEL SAVIO","3072.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Civil Works","Request for Quotations","CONTRATO","2021-09-23T00:00:00.000","SEBASTIAN CARO","5526.0"
"2022","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Ingeniero Senior en Proyectos e Instalaciones","2021-10-01T00:00:00.000","Individual Consultant","14086.0"
"2022","AR Socio-Economic Inclusion In Rural Areas","Civil Works","Request for Bids","Obras ""Plan de acceso al agua para la agricultura familiar, campesina e indigena""- Contrato N&#176; 02-2021","2021-12-23T00:00:00.000","URBAN BAIRES SA","3162840.0"
"2022","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Especialista en Cambio Clim&#225;tico se&#241;or
para la ejecuci&#243;n de la Parte 2 del Proyecto de Transformaci&#243;n Urbana del &#193;rea Metropolitana
de Buenos Aires","2021-12-01T00:00:00.000","Individual Consultant","12174.0"
"2022","Integrated Habitat and Housing Project","Civil Works","Request for Bids","LOTE 1 - WINKELLMANN S.R.L.","2021-10-13T00:00:00.000","WINKELLMANN S.R.L","2681141.0"
"2022","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Lote 10: Software de Antivirus","2022-01-11T00:00:00.000","MICROGLOBAL ARGENTINA","15.0"
"2022","Protecting Vulnerable People Against Noncommunicable Diseases Project","Goods","Request for Bids","Lote 6: Servidor con disco s&#243;lido","2022-01-11T00:00:00.000","MICROGLOBAL ARGENTINA","22657.0"
"2022","Integrated Habitat and Housing Project","Civil Works","Request for Bids","OMEGA MLP SRL-EMCOPAT SA UT","2021-11-19T00:00:00.000","EMCOPAT S.A.","2088242.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Request for Quotations","adquisicion de colchones, frazadas y s&#225;banas para escuelas rurales","2021-12-03T00:00:00.000","RUPP, ABEL OBDULIO","37489.0"
"2022","Argentina Renewable Energy for Rural Areas Project","Civil Works","Request for Bids","Lote 1 &#8211; Valle de Luracatao &#8211; Provincia de Salta","2022-05-03T00:00:00.000","SEMISA","5146376.0"
"2022","Integrated Habitat and Housing Project","Civil Works","Request for Bids","LOTE 2 - SANCO S.A. HORMICON S.R.L.","2021-12-01T00:00:00.000","HORMICON S.R.L.","523547.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO SALDARELLI Carla Luciana","2022-03-01T00:00:00.000","Individual Consultant","894.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO SOLOA Emanuel Isa&#237;as","2022-03-15T00:00:00.000","Individual Consultant","2452.0"
"2022","Integrated Habitat and Housing Project","Civil Works","Request for Bids","LOTE 2 - GENCO S.A.","2021-11-29T00:00:00.000","GENCO S.A","1025836.0"
"2022","Improving Inclusion in Secondary and Higher Education","Consultant Services","Individual Consultant Selection","CONTRATO JENSEN Ana Martina","2022-03-01T00:00:00.000","Individual Consultant","1328.0"
"2022","Argentina Second Rural Education Improvement Project - PROMER-II","Goods","Direct Selection","EX-2021-34982080- -APN-DC#ME FONDO DE CULTURA ECONOMICA","2021-07-13T00:00:00.000","FONDO DE CULTURA ECONOMICA DE ARGENTINA SA","62142.0"
"2022","Social Safety Nets for Vulnerable Populations in the Province of Buenos Aires","Consultant Services","Individual Consultant Selection","RODRIGUES, Juan Pablo - Especialista en Gobierno de IT y Gesti&#243;n de Proyectos","2022-05-26T00:00:00.000","Individual Consultant","2481.0"
"2022","Digital Inclusion and Innovation in Public Services in Argentina","Consultant Services","Individual Consultant Selection","CONSULTOR INDIVIDUAL DESARROLLADOR","2021-11-01T00:00:00.000","Individual Consultant","2117.0"
"2022","Rural Corridors and Biodiversity","Goods","Request for Bids","Camionetas 4X4","2021-08-05T00:00:00.000","IGARRETA SACI","92900.0"
"2022","Metropolitan Buenos Aires Urban Transformation Project","Consultant Services","Individual Consultant Selection","Ingeniero Senior en Proyectos e Instalaciones el&#233;ctricas y electromec&#225;nicas","2021-10-01T00:00:00.000","Individual Consultant","14052.0"
