CustomerNo,LicenseStatus,BusinessName,FullName,BusinessLocation,BusinessTypeCode,BusinessTypeDescription,LicenseCategoryCode,LicenseCategoryDescription,ActiveLicenses
81930,active,"BEAN BROTHERS, INC. / COFFEE TOMO","BEAN BROTHERS, INC. / COFFEE TOMO","7326 SANTA MONICA BLVD
West Hollywood, CA 90046
(34.090752, -118.349913)",,,53,Public Eating,53 PBL-004829 12/31/2022
70564,active,LAZ PARKING CALIFORNIA,LAZ PARKING CALIFORNIA,"8401 SUNSET BLVD West
Hollywood, CA 90069
(34.095138, -118.373095)",corp,Corporation,63,Valet Parking,63	VAL-004182	05/31/2023
70304,active,Cvs/Pharmacy #9652,Cvs/Pharmacy #9652,"8491 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.089879, -118.375698)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-002936	12/31/2022
70663,active,The Backroom,The Backroom,"8788 SUNSET BLVD West
Hollywood, CA 90069
(34.090844, -118.38307)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004452	08/31/2022
83736,active,MPS PARKING SERVICES,MPS PARKING SERVICES,"148 N WETHERLY DR WEST
HOLLYWOOD, CA 90048
(34.076673, -118.388747)",sole,Sole Proprietor,63,Valet Parking,63	VAL-004779	01/31/2023
80683,active,RASPOUTINE LOS ANGELES,RASPOUTINE LOS ANGELES,"8623 MELROSE AVE West
Hollywood, CA 90069
(34.081955, -118.380969)",corp,Corporation,75,Public Eating with Alcohol,"17	DNC-004719	11/30/2022
19	ENT-004753	11/30/2022
75	PEA-004809	11/30/2022"
70487,active,Boa,Boa,"9200 SUNSET BLVD
West Hollywood, CA 90069
(34.090183, -118.392688)",,,19,Entertainment,19	ENT-003902	03/31/2023
83162,active,KING VALET | SUR | 606 ROBERTSON,KING VALET | SUR | 606 ROBERTSON,"606 N ROBERTSON BLVD West
Hollywood, CA 90069
(34.081065, -118.385503)",,,63,Valet Parking,63	VAL-004776	06/30/2022
83800,active,THE CHAPEL WEHO,THE CHAPEL WEHO,"696 N ROBERTSON BLVD West
Hollywood, CA 90069
(34.083718, -118.385498)",sole,Sole Propiertor,79,Promoter Venue,79	PRV-004717	03/31/2023
81831,active,"WEST HOLLYWOOD HOTEL, LLC","WEST HOLLYWOOD HOTEL, LLC","9040 SUNSET BLVD West
Hollywood, CA 90069
(34.09061, -118.389132)",,,75,Public Eating with Alcohol,75	PEA-004822	08/31/2022
70011,active,Micky's,Micky's,"8857 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.085353, -118.38349)",corp,Corporation,17,Dance,17	DNC-000125	05/31/2023
83873,active,DONGMEI CHEN,DONGMEI CHEN,"7900 SANTA MONICA BLVD
WEST HOLLYWOOD, CA 90046
(34.090782, -118.361747)",llc,Limited Liability Corporation,37,Massage Parlor,37	MSP-004681	04/30/2023
81966,active,KREATION JUCERY INC,KREATION JUCERY INC,"605 N LA CIENEGA BLVD WEST
HOLLYWOOD, CA 90069
(34.082147, -118.376502)",corp,Corporation,53,Public Eating,53	PBL-004832	12/31/2020
70146,active,UNITED VALET PARKING,UNITED VALET PARKING,"8447 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.090524, -118.374397)",corp,Corporation,63,Valet Parking,63	VAL-001569	07/31/2022
82514,active,"CHUCK'S PARKING SERVICE, INC.","CHUCK'S PARKING SERVICE, INC.","8826 MELROSE AVE West
Hollywood, CA 90069
(34.080806, -118.386489)",corp,Corporation,63,Valet Parking,63	VAL-004771	10/31/2022
70418,active,Tender Greens,Tender Greens,"8759 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.086697, -118.381527)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-003585	03/31/2023
70611,active,Weho Bistro,Weho Bistro,"1040 N LA CIENEGA BLVD WEST
HOLLYWOOD, CA 90069
(34.090436, -118.376268)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004318	01/31/2023
70729,active,Fubar,Fubar,"7994 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.090769, -118.364682)",corp,Corporation,79,Promoter Venue,79	PRV-004534	03/31/2022
70345,active,Dialog Cafe,Dialog Cafe,"8766 HOLLOWAY DR WEST
HOLLYWOOD, CA 90069
(34.090598, -118.382779)",corp,Corporation,53,Public Eating,53	PBL-003183	11/30/2022
70773,active,Hot N Juicy Crawfish,Hot N Juicy Crawfish,"7100 SANTA MONICA BLVD
West Hollywood, CA 90046
(34.090697, -118.344067)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-004584	01/31/2023
82081,active,"VILLA CAFE, LLC. / JUAN LOPEZ GONZALEZ","VILLA CAFE, LLC. / JUAN LOPEZ GONZALEZ","9201 SUNSET BLVD
West Hollywood, CA 90069
(34.092044, -118.392861)",llc,Limited Liability Corporation,53,Public Eating,53	PBL-004835	02/28/2023
70525,active,Chamberlain Hotel,Chamberlain Hotel,"1000 WESTMOUNT DR West
Hollywood, CA 90069
(34.089683, -118.379212)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-004061	01/31/2023
70419,active,Subway Sandwiches,Subway Sandwiches,"8859 SUNSET BLVD West
Hollywood, CA 90069
(34.090641, -118.384945)",corp,Corporation,53,Public Eating,53	PBL-003589	03/31/2023
81259,active,THE ARTIST TREE LLC,THE ARTIST TREE LLC,"8625 SANTA MONICA BLVD WEST
HOLLYWOOD, CA 90069
(34.087623, -118.379869)",llc,Limited Liability Corporation,94,Cannabis Delivery - WeHo Based,94 CDW-000003	03/31/2022
70859,active,Bootsy Bellows,Bootsy Bellows,"9229 SUNSET BLVD
West Hollywood, CA 90069
(34.090191, -118.392901)",lp,Limited Partnership,75,Public Eating with Alcohol,75	PEA-004704	06/30/2022
70233,active,La Jolla Jewelry,La Jolla Jewelry,"8246 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.090729, -118.368673)",corp,Corporation,45,Pawn Broker,45	PWN-002393	09/30/2022
82649,active,PETIT ERMITAGE HOTEL,PETIT ERMITAGE HOTEL,"8822 CYNTHIA ST WEST
HOLLYWOOD, CA 90069
(34.087292, -118.383903)",llc,Limited Liability Corporation,63,Valet Parking,63	VAL-004772	01/31/2023
70447,active,Fubar,Fubar,"7994 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.090769, -118.364682)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-003760	10/31/2021
81392,active,NEON COFFEE LLC | DBA: DAYGLOW,NEON COFFEE LLC | DBA: DAYGLOW,"866 HUNTLEY DR WEST
HOLLYWOOD, CA 90069
(34.086945, -118.380626)",llc,Limited Liability Corporation,53,Public Eating,53	PBL-004810	06/30/2022
83960,active,LITTLE HOUSE WEHO | HOLLOWAY HOUSE,LITTLE HOUSE WEHO | HOLLOWAY HOUSE,"8465 HOLLOWAY DR WEST
HOLLYWOOD, CA 90069
(34.090646, -118.375456)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,"19	ENT-004766	04/30/2023
75	PEA-004844	04/30/2023"
70026,active,The Roxy,The Roxy,"9009 SUNSET BLVD West
Hollywood, CA 90069
(34.090627, -118.388215)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-000158	03/31/2023
70102,active,Royal Gourmet Deli Corp.,Royal Gourmet Deli Corp.,"8151 SANTA MONICA BLVD
B West Hollywood, CA 90046-4912
(34.090761, -118.36652)",corp,corp,53,Public Eating,53	PBL-000977	06/30/2022
76204,active,SAFETYPARK CORPORATION,SAFETYPARK CORPORATION,"8764 MELROSE AVE West
Hollywood, CA 90069
(34.080796, -118.385036)",corp,Corporation,63,Valet Parking,63	VAL-004686	12/31/2022
70166,active,Traktir,Traktir,"8151 SANTA MONICA BLVD
A West Hollywood, CA 90046
(34.090761, -118.36652)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-001745	04/30/2023
79600,active,LAZER KAT LLC | NAUGHTY PIG,LAZER KAT LLC | NAUGHTY PIG,"8264 SUNSET BLVD West
Hollywood, CA 90046
(34.096885, -118.369567)",,,75,Public Eating with Alcohol,75	PEA-004793	01/31/2023
70199,active,"Imperial Parking Industries, Inc.","Imperial Parking Industries, Inc.","9229 SUNSET BLVD West
Hollywood, CA 90069
(34.090191, -118.392901)",corp,Corporation,63,Valet Parking,63	VAL-002096	09/30/2022
70012,active,Micky's,Micky's,"8857 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.085353, -118.38349)",corp,Corporation,19,Entertainment,19	ENT-000126	05/31/2022
70601,hold,American Advanced Auto Parking Service,American Advanced Auto Parking Service,"9026 SUNSET BLVD West
Hollywood, CA 90069
(34.090623, -118.388689)",corp,Corporation,63,Valet Parking,63	VAL-004295	11/30/2021
74742,active,LEON VALET PARKING SERVICE,LEON VALET PARKING SERVICE,"8264 SUNSET BLVD West
Hollywood, CA 90046
(34.096885, -118.369567)",sole,Sole Proprietor,63,Valet Parking,63	VAL-004755	09/30/2021
70794,active,UNITED VALET PARKING,UNITED VALET PARKING,"9039 SUNSET BLVD West
Hollywood, CA 90069
(34.090616, -118.388933)",corp,Corporation,63,Valet Parking,63	VAL-004607	01/31/2023
74280,active,LEMONADE RESTAURANT GROUP | DBA: LEMONADE,LEMONADE RESTAURANT GROUP | DBA: LEMONADE,"9001 BEVERLY BLVD West
Hollywood, CA 90048
(34.077183, -118.387876)",gp,General Partnership,53,Public Eating,53	PBL-004721	10/31/2021
70814,active,The London Hotel West Hollywood,The London Hotel West Hollywood,"1020 N SAN VICENTE BLVD WEST
HOLLYWOOD, CA 90069
(34.089823, -118.385595)",llc,Limited Liability Corporation,19,Entertainment,19	ENT-004628	02/28/2023
75407,active,"COUSINS MAINE LOBSTER, LLC","COUSINS MAINE LOBSTER, LLC","8593 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.088137, -118.378914)",llc,Limited Liability Corporation,53,Public Eating,53	PBL-004736	06/30/2022
75158,active,"603 N. LA CIENEGA BOULEVARD, LLC","603 N. LA CIENEGA BOULEVARD, LLC","603 N LA CIENEGA BLVD WEST
HOLLYWOOD, CA 90069
(34.082065, -118.376505)",corp,Corporation,19,Entertainment,19	ENT-004745	09/30/2022
70863,active,WEST BEVERLY GROUP LLC,WEST BEVERLY GROUP LLC,"8713 BEVERLY BLVD West
Hollywood, CA 90048
(34.076853, -118.381096)",corp,Corporation,17,Dance,17	DNC-004709	06/30/2022
81926,active,"LAWRENCE GIRLS, LLC","LAWRENCE GIRLS, LLC","7111 SANTA MONICA BLVD
D West Hollywood, CA 90046
(34.090698, -118.344308)",,,37,Massage Parlor,37	MSP-004676	12/31/2021
70029,active,"TALESAI, INC.","TALESAI, INC.","9043 SUNSET BLVD West
Hollywood, CA 90069
(34.09061, -118.389161)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-000161	08/31/2022
70459,active,Pi On Sunset,Pi On Sunset,"8828 SUNSET BLVD West
Hollywood, CA 90069
(34.090642, -118.383886)",corp,Corporation,61,Extended Hours,61	EXT-004727	07/31/2022
81721,active,"VIPER ROOM HOLDINGS, LTD.","VIPER ROOM HOLDINGS, LTD.","8852 SUNSET BLVD West
Hollywood, CA 90069
(34.090642, -118.38488)",llc,Limited Liability Corporation,19,Entertainment,19	ENT-004758	09/30/2022
81221,active,SP PLUS INC,SP PLUS INC,"9000 SUNSET BLVD West
Hollywood, CA 90069
(34.090629, -118.387953)",corp,Corporation,63,Valet Parking,63	VAL-004765	05/31/2023
70424,active,Andaz West Hollywood,Andaz West Hollywood,"8401 SUNSET BLVD West
Hollywood, CA 90069
(34.095138, -118.373095)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-003621	05/31/2022
70511,active,KINGSWOOD LLC,KINGSWOOD LLC,"8752 SUNSET BLVD West
Hollywood, CA 90069
(34.091469, -118.381958)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-004026	10/31/2022
70143,hold,UNITED VALET,UNITED VALET,"8565 MELROSE AVE West
Hollywood, CA 90069
(34.081964, -118.378908)",corp,Corporation,63,Valet Parking,63	VAL-001519	03/31/2022
78729,active,"LAZ PARKING CALIFORNIA, LLC","LAZ PARKING CALIFORNIA, LLC","8612 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.087605, -118.379672)",corp,Corporation,63,Valet Parking,63	VAL-004728	06/30/2022
70235,active,"PINK DOT SUNSET, INC","PINK DOT SUNSET, INC","8495 SUNSET BLVD West
Hollywood, CA 90069
(34.094451, -118.376192)",corp,Corporation,75,Public Eating with Alcohol,"78	TOB-000015	01/31/2023
75	PEA-002423	09/30/2022"
82919,active,WEST MASSAGE | IN SUNG CHOI,WEST MASSAGE | IN SUNG CHOI,"7607 SANTA MONICA BLVD
West Hollywood, CA 90046
(34.0908, -118.355247)",,,37,Massage Parlor,37	MSP-004678	03/31/2023
82521,active,PRINCE ST. PIZZA WEST HOLLYWOOD,PRINCE ST. PIZZA WEST HOLLYWOOD,"9161 SUNSET BLVD West
Hollywood, CA 90069
(34.090605, -118.391656)",llc,Limited Liability Corporation,53,Public Eating,53	PBL-004838	11/30/2022
70077,active,Mel's Drive - In #8,Mel's Drive - In #8,"8585 SUNSET BLVD West
Hollywood, CA 90069
(34.092728, -118.378879)",corp,Corporation,61,Extended Hours,61	EXT-000564	08/31/2022
70550,active,Fresh Corn Grill,Fresh Corn Grill,"8714 SANTA MONICA BLVD
West Hollywood, CA 90069
(34.087197, -118.380443)",corp,Corporation,53,Public Eating,53	PBL-004128	02/28/2023
70222,hold,"Abm Parking Services, Inc.","Abm Parking Services, Inc.","8755 SUNSET BLVD West
Hollywood, CA 90069
(34.091415, -118.382102)",corp,Corporation,63,Valet Parking,63	VAL-002346	06/30/2022
81249,active,CALMA WEHO LLC,CALMA WEHO LLC,"1155 N LA BREA AVE WEST
HOLLYWOOD, CA 90038
(34.09238, -118.344075)",llc,Limited Liability Corporation,91,Cannabis - Adult Use,91	CAU-000004	06/30/2022
76180,active,BLT STEAK LA LLC,BLT STEAK LA LLC,"8720 SUNSET BLVD West
Hollywood, CA 90069
(34.091704, -118.381146)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-004756	11/30/2022
83854,active,CONTINENTAL PARKING SERVICES INC,CONTINENTAL PARKING SERVICES INC,"8783 BEVERLY BLVD West
Hollywood, CA 90048
(34.077132, -118.383382)",corp,Corporation,63,Valet Parking,63	VAL-004783	03/31/2023
70623,active,Amarone Kitchen & Wine,Amarone Kitchen & Wine,"8868 SUNSET BLVD West
Hollywood, CA 90069
(34.090641, -118.385115)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004353	04/30/2022
79625,active,"DOGUE, LLC","DOGUE, LLC","8278 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.090712, -118.369673)",llp,Limited Liability Partnership,73,Animal Grooming,73	ANG-004623	02/28/2023
70488,active,Katana,Katana,"8439 SUNSET BLVD West
Hollywood, CA 90069
(34.094852, -118.374377)",corp,Corporation,19,Entertainment,19	ENT-003903	03/31/2021
70434,active,Joe's Pizza Of Bleeker Street,Joe's Pizza Of Bleeker Street,"8539 SUNSET BLVD West
Hollywood, CA 90069
(34.093538, -118.377668)",corp,Corporation,53,Public Eating,53	PBL-003690	07/31/2022
70337,active,BARNEY'S ASSOCIATES L P,BARNEY'S ASSOCIATES L P,"8447 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.090524, -118.374397)",lp,Limited Partnership,19,Entertainment,19	ENT-003144	09/30/2022
70664,active,The Backroom,The Backroom,"8788 SUNSET BLVD West
Hollywood, CA 90069
(34.090844, -118.38307)",llc,Limited Liability Corporation,19,Entertainment,19	ENT-004453	08/31/2022
70262,active,Love Connection,Love Connection,"8244 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.090731, -118.36859)",sole,Sole Proprietor,53,Public Eating,53	PBL-002602	05/31/2022
81003,active,LB TSUJI SUBWAY LLC - SUBWAY # 2729,LB TSUJI SUBWAY LLC - SUBWAY # 2729,"8617 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.087755, -118.379624)",,,53,Public Eating,53	PBL-004809	04/30/2023
70088,active,The Body Shop,The Body Shop,"8250 SUNSET BLVD West
Hollywood, CA 90046
(34.097087, -118.369246)",corp,Corporation,17,Dance,17	DNC-000695	08/31/2022
78167,active,SP PLUS,SP PLUS,"9200 SUNSET BLVD WEST
HOLLYWOOD, CA 90069
(34.090183, -118.392688)",corp,Corporation,63,Valet Parking,63	VAL-004713	02/28/2023
78520,active,ALEX ROLDAN,ALEX ROLDAN,"1020 N SAN VICENTE BLVD WEST
HOLLYWOOD, CA 90069
(34.089823, -118.385595)",sole,Sole Proprietor,78,Tobacco Retailer,78	TOB-000035	04/30/2023
70288,active,Sushi Park,Sushi Park,"8539 SUNSET BLVD
West Hollywood, CA 90069
(34.093538, -118.377668)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-002824	05/31/2023
75652,hold,AMERICAN ADVANCED AUTO PARKING SERVICES,AMERICAN ADVANCED AUTO PARKING SERVICES,"9000 SUNSET BLVD West
Hollywood, CA 90069
(34.090629, -118.387953)",corp,Corporation,63,Valet Parking,63	VAL-004679	07/31/2021
83913,active,PISCES POKE & RAMEN CORP,PISCES POKE & RAMEN CORP,"7100 SANTA MONICA BLVD
WEST HOLLYWOOD, CA 90046
(34.090697, -118.344067)",corp,Corporation,53,Public Eating,53	PBL-004859	04/30/2023
70803,active,Tasty Donuts And Cafe,Tasty Donuts And Cafe,"8205 SANTA MONICA BLVD
West Hollywood, CA 90046
(34.090747, -118.36769)",corp,Corporation,53,Public Eating,53	PBL-004616	01/31/2023
70089,active,The Body Shop,The Body Shop,"8250 SUNSET BLVD West
Hollywood, CA 90046
(34.097087, -118.369246)",corp,Corporation,53,Public Eating,53	PBL-000696	08/31/2022
70853,active,"Trunks, LLC","Trunks, LLC","8809 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.085619, -118.383108)",corp,Corporation,15,Coin-op Games,15	COG-004698	05/31/2023
70239,active,Sunset Oil Mini Mart,Sunset Oil Mini Mart,"8906 SUNSET BLVD West
Hollywood, CA 90069
(34.090639, -118.386078)",corp,Corporation,61,Extended Hours,61	EXT-002436	10/31/2022
81553,active,BAKED WEST HOLLYWOOD CA OPERATORS LLC,BAKED WEST HOLLYWOOD CA OPERATORS LLC,"8951 SANTA MONICA BLVD
A WEST HOLLYWOOD, CA 90069
(34.083891, -118.385622)",corp,Corporation,53,Public Eating,53	PBL-004817	08/31/2022
70680,active,Chop Stop,Chop Stop,"8717 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.087269, -118.38053)",corp,Corporation,53,Public Eating,53	PBL-004470	08/31/2022
81560,active,LAZ PARKING CALIFORNIA LLC,LAZ PARKING CALIFORNIA LLC,"9040 SUNSET BLVD West
Hollywood, CA 90069
(34.09061, -118.389132)",llc,Limited Liability Corporation,63,Valet Parking,63	VAL-004766	08/31/2022
80232,active,"THE REALREAL, INC","THE REALREAL, INC","8500 MELROSE AVE
WEST HOLLYWOOD, CA 90069
(34.081919, -118.377086)",,,55,SeconHand Dealer,55	SEC-004465	07/31/2022
80503,active,"MALIHA HEALTH & FITNESS, INC.","MALIHA HEALTH & FITNESS, INC.","7100 SANTA MONICA BLVD
WEST HOLLYWOOD, CA 90046
(34.090697, -118.344067)",corp,Corporation,53,Public Eating,53	PBL-004800	09/30/2022
70451,active,Bar 1200,Bar 1200,"1200 ALTA LOMA RD WEST
HOLLYWOOD, CA 90069
(34.092192, -118.377794)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-003777	10/31/2022
78623,active,"DISTINGUISHED GENTLEMAN, LLC","DISTINGUISHED GENTLEMAN, LLC","8653 W SUNSET BLVD WEST
HOLLYWOOD, CA 90069
(34.092015, -118.380489)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004784	05/31/2022
70231,active,Z VALET,Z VALET,"1200 ALTA LOMA RD WEST
HOLLYWOOD, CA 90069
(34.092192, -118.377794)",corp,Corporation,63,Valet Parking,63	VAL-002391	07/31/2022
70787,late,Niko Niko Sushi,Niko Niko Sushi,"8457 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.090394, -118.374666)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-004600	01/31/2023
81640,active,SHADDAI M. JONES,SHADDAI M. JONES,"8206 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.090751, -118.367308)",,,39,Massage Technician,39	MST-004690	09/30/2022
70353,active,La Cienega Chevron,La Cienega Chevron,"1107 N LA CIENEGA BLVD WEST
HOLLYWOOD, CA 90069
(34.090951, -118.376272)",corp,Corporation,61,Extended Hours,61	EXT-003270	03/31/2023
70264,hold,"UNITED VALET PARKING, INC","UNITED VALET PARKING, INC","8400 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.090582, -118.373628)",corp,Corporation,63,Valet Parking,63	VAL-002626	06/30/2022
70421,active,Cecconi's West Hollywood,Cecconi's West Hollywood,"8764 MELROSE AVE West
Hollywood, CA 90069
(34.080796, -118.385036)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-003598	04/30/2022
70062,active,"King Valet Parking, Inc","King Valet Parking, Inc","650 N LA PEER DR West
Hollywood, CA 90069
(34.082366, -118.386609)",corp,Corporation,63,Valet Parking,63	VAL-000397	10/31/2022
81985,active,"WEHO CONCESSIONAIRE HOLDINGS, LLC & COSMO ENTERTAINMENT LLC","WEHO CONCESSIONAIRE HOLDINGS, LLC & COSMO ENTERTAIN","8490 SUNSET BLVD West
Hollywood, CA 90069
(34.094454, -118.376184)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004826	12/31/2022
70013,active,Micky's,Micky's,"8857 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.085353, -118.38349)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-000127	05/31/2022
74168,active,"CARMEL LIQUOR, INC.","CARMEL LIQUOR, INC.","8204 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.09075, -118.36716)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-004727	10/31/2021
77980,active,"BLANKS2GO, INC.","BLANKS2GO, INC.","8853 SANTA MONICA BLVD WEST
HOLLYWOOD, CA 90069
(34.085424, -118.383387)",corp,Corporation,53,Public Eating,"78	TOB-000005	12/31/2022
53	PBL-004804	01/31/2023"
70662,active,State Social House,State Social House,"8782 SUNSET BLVD West
Hollywood, CA 90069
(34.090936, -118.38291)",llc,Limited Liability Corporation,19,Entertainment,19	ENT-004451	08/31/2022
80738,active,SV CLUB OWNER LLC | SAN VICENTE BUNGALOWS,SV CLUB OWNER LLC | SAN VICENTE BUNGALOWS,"845 N SAN VICENTE BLVD WEST
HOLLYWOOD, CA 90069
(34.086114, -118.384869)",sole,Sole Proprietor,17,Dance,17	DNC-004720	12/31/2022
74369,active,MELROSE AVENUE COFFEE COMPANY,MELROSE AVENUE COFFEE COMPANY,"8509 MELROSE AVE West
Hollywood, CA 90069
(34.081915, -118.376888)",corp,Corporation,53,Public Eating,53	PBL-004722	11/30/2022
70453,active,WOLVERINES LESSEE LLC | THE MONDRIAN HOTEL,WOLVERINES LESSEE LLC | THE MONDRIAN HOTEL,"8440 SUNSET BLVD West
Hollywood, CA 90069
(34.094877, -118.374266)",llc,Limited Liability Corporation,19,Entertainment,19	ENT-003790	11/30/2022
82042,active,"L.O.V.E LOVE ORGANIC VEGAN EATING, LLC.","L.O.V.E LOVE ORGANIC VEGAN EATING, LLC.","8205 SANTA MONICA BLVD
WEST HOLLYWOOD, CA 90046
(34.090747, -118.36769)",llc,Limited Liability Corporation,53,Public Eating,53	PBL-004834	01/31/2023
80711,active,SAFETYPARK CORPORATION,SAFETYPARK CORPORATION,"7984 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.090797, -118.364362)",,,63,Valet Parking,63	VAL-004758	12/31/2022
70010,active,West Hollywood Service Center,West Hollywood Service Center,"8380 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.090674, -118.372765)",corp,Corporation,53,Public Eating,53	PBL-000111	10/31/2022
70157,active,Starbucks Coffee #6512,Starbucks Coffee #6512,"7901 SANTA MONICA BLVD
West Hollywood, CA 90046
(34.09087, -118.361556)",corp,Corporation,53,Public Eating,53	PBL-001676	12/31/2022
70477,active,Independent Parking Management,Independent Parking Management,"8631 SANTA MONICA BLVD West
Hollywood, CA 90069
(34.087578, -118.379956)",corp,Corporation,63,Valet Parking,63	VAL-003865	01/31/2023
70100,active,Gil Turner's Fine Wine & Spirit,Gil Turner's Fine Wine & Spirit,"9101 SUNSET BLVD West
Hollywood, CA 90069
(34.090594, -118.389941)",gp,General Partnership,75,Public Eating with Alcohol,75	PEA-000932	03/31/2023
74486,active,"KING VALET, INC","KING VALET, INC","8564 MELROSE AVE West
Hollywood, CA 90069-5111
(34.081963, -118.378813)",corp,Corporation,63,Valet Parking,63	VAL-004668	12/31/2022
70473,active,Ahf Pharmacy,Ahf Pharmacy,"8212 SANTA MONICA BLVD West
Hollywood, CA 90046
(34.09075, -118.367492)",corp,Corporation,53,Public Eating,53	PBL-003854	01/31/2023
70742,active,Crazy Rock'n Sushi,Crazy Rock'n Sushi,"7100 SANTA MONICA BLVD
West Hollywood, CA 90046
(34.090697, -118.344067)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-004548	06/30/2023
70512,active,LUXURY PARKING,LUXURY PARKING,"8752 SUNSET BLVD West
Hollywood, CA 90069
(34.091469, -118.381958)",sole,Sole Proprietor,63,Valet Parking,63	VAL-004028	10/31/2022
70005,active,Ralph's / Hughes Market #724,Ralph's / Hughes Market #724,"9040 BEVERLY BLVD West
Hollywood, CA 90048
(34.077186, -118.389215)",corp,Corporation,75,Public Eating with Alcohol,"78	TOB-000036	05/31/2023
75	PEA-000043	03/31/2023"
82521,active,PRINCE ST. PIZZA WEST HOLLYWOOD,PRINCE ST. PIZZA WEST HOLLYWOOD,"9161 SUNSET BLVD West
Hollywood, CA 90069
(34.090605, -118.391656)",llc,Limited Liability Corporation,61,Extended Hours,61	EXT-004734	10/31/2022
81960,active,SUNSET STRIP LIQUOR,SUNSET STRIP LIQUOR,"8860 SUNSET BLVD West
Hollywood, CA 90069
(34.090641, -118.385005)",corp,Corporation,75,Public Eating with Alcohol,"75	PEA-004824	12/31/2022
78	TOB-000051	12/31/2022"
78267,active,"GRANVILLE RESTAURANT PARTNERS 2, LLC | GRANVILLE","GRANVILLE RESTAURANT PARTNERS 2, LLC | GRANVILLE","8701 BEVERLY BLVD West
Hollywood, CA 90048
(34.076844, -118.380673)",llc,Limited Liability Corporation,75,Public Eating with Alcohol,75	PEA-004779	03/31/2023
82844,active,VISTA MINI MART,VISTA MINI MART,"1055 N VISTA ST West
Hollywood, CA 90046
(34.090527, -118.352649)",,,75,Public Eating with Alcohol,"75	PEA-004831	03/31/2023
78	TOB-000053	03/31/2023"
70249,active,Bristol Farms,Bristol Farms,"9039 BEVERLY BLVD West
Hollywood, CA 90048
(34.077186, -118.38903)",corp,Corporation,75,Public Eating with Alcohol,75	PEA-002520	02/28/2023
79333,hold,PROPER PARKING COMPANY,PROPER PARKING COMPANY,"9176 SUNSET BLVD West
Hollywood, CA 90069
(34.090602, -118.391968)",corp,Corporation,63,Valet Parking,63	VAL-004741	10/31/2021
