"year","region","stateofresidence","category","indicator","characteristic","age","sex","cases","rate","rse","lowerconfidenceinterval","upperconfidenceinterval","comment","denominator","visualflag"
"2019","ACT","ACT","Mothers and babies","Women who gave birth in hospital by establishment sector","Private","0 to 85+","Female","848","16.1","3.1","15.15","17.13",,"5254","Yes"
"2000","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Public","0 to 85+","Female","2926","71.9","1","70.49","73.26",,"4071","No"
"2000","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Private","0 to 85+","Female","1145","28.1","2.5","26.74","29.51",,"4071","No"
"2001","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Public","0 to 85+","Female","2464","65.2","1.2","63.68","66.72",,"3779","No"
"2001","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Private","0 to 85+","Female","1315","34.8","2.2","33.28","36.32",,"3779","No"
"2002","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Public","0 to 85+","Female","2456","62.1","1.2","60.57","63.59",,"3956","No"
"2002","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Private","0 to 85+","Female","1500","37.9","2","36.41","39.43",,"3956","No"
"2003","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Public","0 to 85+","Female","2499","62","1.2","60.47","63.46",,"4033","No"
"2003","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Private","0 to 85+","Female","1534","38","2","36.54","39.53",,"4033","No"
"2004","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Public","0 to 85+","Female","2428","60.9","1.3","59.4","62.43",,"3986","No"
"2004","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Private","0 to 85+","Female","1558","39.1","2","37.57","40.6",,"3986","No"
"2005","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Public","0 to 85+","Female","2530","60.3","1.3","58.84","61.8",,"4194","No"
"2005","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Private","0 to 85+","Female","1664","39.7","1.9","38.2","41.16",,"4194","No"
"2006","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Public","0 to 85+","Female","2744","61.6","1.2","60.12","62.98",,"4458","No"
"2006","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Private","0 to 85+","Female","1714","38.4","1.9","37.02","39.88",,"4458","No"
"2007","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Public","0 to 85+","Female","2845","62.9","1.1","61.52","64.34",,"4521","No"
"2007","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Private","0 to 85+","Female","1676","37.1","1.9","35.66","38.48",,"4521","No"
"2008","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Public","0 to 85+","Female","2861","61","1.2","59.62","62.41",,"4689","No"
"2008","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Private","0 to 85+","Female","1828","39","1.8","37.59","40.38",,"4689","No"
"2009","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Public","0 to 85+","Female","3091","64.5","1.1","63.15","65.86",,"4792","No"
"2009","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Private","0 to 85+","Female","1701","35.5","1.9","34.14","36.85",,"4792","No"
"2010","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Public","0 to 85+","Female","3286","67.6","1","66.28","68.91",,"4861","Yes"
"2010","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Private","0 to 85+","Female","1575","32.4","2.1","31.09","33.72",,"4861","Yes"
"2011","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Public","0 to 85+","Female","3391","71.9","0.9","70.62","73.19",,"4716","Yes"
"2011","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Private","0 to 85+","Female","1325","28.1","2.3","26.81","29.38",,"4716","Yes"
"2012","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Public","0 to 85+","Female","3721","72.3","0.9","71.07","73.52",,"5147","Yes"
"2012","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Private","0 to 85+","Female","1426","27.7","2.3","26.48","28.93",,"5147","Yes"
"2013","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Public","0 to 85+","Female","3931","75.1","0.8","73.92","76.26",,"5235","Yes"
"2013","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Private","0 to 85+","Female","1304","24.9","2.4","23.74","26.08",,"5235","Yes"
"2014","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Public","0 to 85+","Female","4142","76.7","0.8","75.55","77.8",,"5402","Yes"
"2014","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Private","0 to 85+","Female","1260","23.3","2.5","22.2","24.45",,"5402","Yes"
"2015","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Public","0 to 85+","Female","4205","77.9","0.7","76.84","79.05",,"5395","Yes"
"2015","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Private","0 to 85+","Female","1190","22.1","2.6","20.95","23.16",,"5395","Yes"
"2016","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Public","0 to 85+","Female","4328","77.9","0.7","76.82","79",,"5555","Yes"
"2016","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Private","0 to 85+","Female","1227","22.1","2.5","21","23.18",,"5555","Yes"
"2017","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Public","0 to 85+","Female","4170","79.4","0.7","78.35","80.54",,"5249","Yes"
"2017","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Private","0 to 85+","Female","1079","20.6","2.7","19.46","21.65",,"5249","Yes"
"2018","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Public","0 to 85+","Female","4009","79.7","0.7","78.64","80.86",,"5027","Yes"
"2018","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Private","0 to 85+","Female","1018","20.3","2.8","19.14","21.36",,"5027","Yes"
"2019","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Public","0 to 85+","Female","4213","80.2","0.7","79.11","81.26",,"5254","Yes"
"2019","ACT","ACT","Mothers and babies","Women who gave birth in hospital by patient election status","Private","0 to 85+","Female","1041","19.8","2.8","18.74","20.89",,"5254","Yes"
"2000","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Australia","0 to 85+","Female","3284","80.1","0.8","78.84","81.28",,"4102","No"
"2000","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Other Oceania and Antarctica","0 to 85+","Female","83","2","10.9","1.59","2.45",,"4102","No"
"2000","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Europe","0 to 85+","Female","234","5.7","6.3","4.99","6.41",,"4102","No"
"2000","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","North Africa and the Middle East","0 to 85+","Female","30","0.7","18.2","0.47","0.99",,"4102","No"
"2000","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Asia","0 to 85+","Female","346","8.4","5.1","7.58","9.29",,"4102","No"
"2000","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","America","0 to 85+","Female","95","2.3","10.1","1.86","2.78",,"4102","No"
"2000","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Sub-Saharan Africa","0 to 85+","Female","30","0.7","18.2","0.47","0.99",,"4102","No"
"2001","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Australia","0 to 85+","Female","3048","80","0.8","78.71","81.25",,"3811","No"
"2001","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Other Oceania and Antarctica","0 to 85+","Female","91","2.4","10.4","1.9","2.87",,"3811","No"
"2001","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Europe","0 to 85+","Female","233","6.1","6.3","5.35","6.87",,"3811","No"
"2001","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","North Africa and the Middle East","0 to 85+","Female","34","0.9","17.1","0.59","1.19",,"3811","No"
"2001","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Asia","0 to 85+","Female","290","7.6","5.6","6.77","8.45",,"3811","No"
"2001","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","America","0 to 85+","Female","75","2","11.4","1.53","2.41",,"3811","No"
"2001","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Sub-Saharan Africa","0 to 85+","Female","40","1","15.7","0.73","1.37",,"3811","No"
"2002","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Australia","0 to 85+","Female","3222","81","0.8","79.82","82.25",,"3976","No"
"2002","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Other Oceania and Antarctica","0 to 85+","Female","102","2.6","9.8","2.07","3.06",,"3976","No"
"2002","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Europe","0 to 85+","Female","219","5.5","6.6","4.8","6.22",,"3976","No"
"2002","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","North Africa and the Middle East","0 to 85+","Female","33","0.8","17.3","0.55","1.11",,"3976","No"
"2002","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Asia","0 to 85+","Female","295","7.4","5.6","6.6","8.23",,"3976","No"
"2002","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","America","0 to 85+","Female","73","1.8","11.6","1.42","2.25",,"3976","No"
"2002","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Sub-Saharan Africa","0 to 85+","Female","32","0.8","17.6","0.53","1.08",,"3976","No"
"2003","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Australia","0 to 85+","Female","3201","79","0.8","77.78","80.29",,"4050","No"
"2003","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Other Oceania and Antarctica","0 to 85+","Female","98","2.4","10","1.95","2.89",,"4050","No"
"2003","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Europe","0 to 85+","Female","250","6.2","6.1","5.43","6.91",,"4050","No"
"2003","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","North Africa and the Middle East","0 to 85+","Female","37","0.9","16.4","0.62","1.21",,"4050","No"
"2003","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Asia","0 to 85+","Female","346","8.5","5.1","7.68","9.4",,"4050","No"
"2003","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","America","0 to 85+","Female","78","1.9","11.2","1.5","2.35",,"4050","No"
"2003","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Sub-Saharan Africa","0 to 85+","Female","40","1","15.7","0.68","1.29",,"4050","No"
"2004","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Australia","0 to 85+","Female","3248","80.9","0.8","79.66","82.09",,"4016","No"
"2004","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Other Oceania and Antarctica","0 to 85+","Female","91","2.3","10.4","1.81","2.73",,"4016","No"
"2004","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Europe","0 to 85+","Female","199","5","6.9","4.28","5.63",,"4016","No"
"2004","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","North Africa and the Middle East","0 to 85+","Female","46","1.1","14.7","0.82","1.47",,"4016","No"
"2004","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Asia","0 to 85+","Female","325","8.1","5.3","7.25","8.94",,"4016","No"
"2004","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","America","0 to 85+","Female","71","1.8","11.8","1.36","2.18",,"4016","No"
"2004","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Sub-Saharan Africa","0 to 85+","Female","36","0.9","16.6","0.6","1.19",,"4016","No"
"2005","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Australia","0 to 85+","Female","3363","79.7","0.8","78.46","80.89",,"4221","No"
"2005","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Other Oceania and Antarctica","0 to 85+","Female","93","2.2","10.3","1.76","2.65",,"4221","No"
"2005","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Europe","0 to 85+","Female","213","5","6.7","4.39","5.71",,"4221","No"
"2005","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","North Africa and the Middle East","0 to 85+","Female","48","1.1","14.4","0.82","1.46",,"4221","No"
"2005","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Asia","0 to 85+","Female","383","9.1","4.9","8.21","9.94",,"4221","No"
"2005","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","America","0 to 85+","Female","75","1.8","11.4","1.38","2.18",,"4221","No"
"2005","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Sub-Saharan Africa","0 to 85+","Female","46","1.1","14.7","0.78","1.4",,"4221","No"
"2006","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Australia","0 to 85+","Female","3525","78.7","0.8","77.48","79.88",,"4480","No"
"2006","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Other Oceania and Antarctica","0 to 85+","Female","139","3.1","8.3","2.59","3.61",,"4480","No"
"2006","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Europe","0 to 85+","Female","231","5.2","6.4","4.51","5.8",,"4480","No"
"2006","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","North Africa and the Middle East","0 to 85+","Female","52","1.2","13.8","0.85","1.47",,"4480","No"
"2006","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Asia","0 to 85+","Female","407","9.1","4.7","8.24","9.93",,"4480","No"
"2006","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","America","0 to 85+","Female","81","1.8","11","1.42","2.2",,"4480","No"
"2006","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Sub-Saharan Africa","0 to 85+","Female","45","1","14.8","0.71","1.3",,"4480","No"
"2007","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Australia","0 to 85+","Female","3598","79.2","0.8","78.04","80.4",,"4542","No"
"2007","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Other Oceania and Antarctica","0 to 85+","Female","98","2.2","10","1.74","2.58",,"4542","No"
"2007","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Europe","0 to 85+","Female","207","4.6","6.8","3.95","5.16",,"4542","No"
"2007","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","North Africa and the Middle East","0 to 85+","Female","64","1.4","12.4","1.07","1.75",,"4542","No"
"2007","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Asia","0 to 85+","Female","445","9.8","4.5","8.93","10.66",,"4542","No"
"2007","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","America","0 to 85+","Female","84","1.8","10.8","1.46","2.24",,"4542","No"
"2007","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Sub-Saharan Africa","0 to 85+","Female","46","1","14.7","0.72","1.3",,"4542","No"
"2008","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Australia","0 to 85+","Female","3628","77.1","0.8","75.86","78.26",,"4708","No"
"2008","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Other Oceania and Antarctica","0 to 85+","Female","94","2","10.2","1.6","2.4",,"4708","No"
"2008","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Europe","0 to 85+","Female","246","5.2","6.2","4.59","5.86",,"4708","No"
"2008","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","North Africa and the Middle East","0 to 85+","Female","75","1.6","11.5","1.24","1.95",,"4708","No"
"2008","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Asia","0 to 85+","Female","525","11.2","4.1","10.25","12.05",,"4708","No"
"2008","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","America","0 to 85+","Female","83","1.8","10.9","1.39","2.14",,"4708","No"
"2008","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Sub-Saharan Africa","0 to 85+","Female","57","1.2","13.2","0.9","1.52",,"4708","No"
"2009","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Australia","0 to 85+","Female","3682","76.4","0.8","75.21","77.6",,"4819","No"
"2009","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Other Oceania and Antarctica","0 to 85+","Female","85","1.8","10.8","1.39","2.14",,"4819","No"
"2009","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Europe","0 to 85+","Female","225","4.7","6.5","4.07","5.26",,"4819","No"
"2009","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","North Africa and the Middle East","0 to 85+","Female","91","1.9","10.4","1.5","2.27",,"4819","No"
"2009","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Asia","0 to 85+","Female","569","11.8","3.9","10.9","12.72",,"4819","No"
"2009","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","America","0 to 85+","Female","101","2.1","9.8","1.69","2.5",,"4819","No"
"2009","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Sub-Saharan Africa","0 to 85+","Female","66","1.4","12.2","1.04","1.7",,"4819","No"
"2010","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Australia","0 to 85+","Female","3612","73.8","0.9","72.54","75.01",,"4896","Yes"
"2010","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Other Oceania and Antarctica","0 to 85+","Female","87","1.8","10.6","1.41","2.15",,"4896","Yes"
"2010","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Europe","0 to 85+","Female","218","4.5","6.6","3.87","5.03",,"4896","Yes"
"2010","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","North Africa and the Middle East","0 to 85+","Female","122","2.5","8.9","2.06","2.93",,"4896","Yes"
"2010","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Asia","0 to 85+","Female","678","13.8","3.6","12.88","14.82",,"4896","Yes"
"2010","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","America","0 to 85+","Female","102","2.1","9.8","1.68","2.48",,"4896","Yes"
"2010","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Sub-Saharan Africa","0 to 85+","Female","77","1.6","11.3","1.22","1.92",,"4896","Yes"
"2011","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Australia","0 to 85+","Female","3375","71.1","0.9","69.79","72.37",,"4748","Yes"
"2011","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Other Oceania and Antarctica","0 to 85+","Female","108","2.3","9.5","1.85","2.7",,"4748","Yes"
"2011","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Europe","0 to 85+","Female","238","5","6.3","4.39","5.63",,"4748","Yes"
"2011","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","North Africa and the Middle East","0 to 85+","Female","135","2.8","8.5","2.37","3.32",,"4748","Yes"
"2011","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Asia","0 to 85+","Female","713","15","3.5","14","16.03",,"4748","Yes"
"2011","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","America","0 to 85+","Female","106","2.2","9.6","1.81","2.65",,"4748","Yes"
"2011","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Sub-Saharan Africa","0 to 85+","Female","73","1.5","11.6","1.19","1.89",,"4748","Yes"
"2012","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Australia","0 to 85+","Female","3590","69.3","0.9","68.02","70.53",,"5182","Yes"
"2012","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Other Oceania and Antarctica","0 to 85+","Female","101","1.9","9.9","1.57","2.33",,"5182","Yes"
"2012","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Europe","0 to 85+","Female","255","4.9","6.1","4.33","5.51",,"5182","Yes"
"2012","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","North Africa and the Middle East","0 to 85+","Female","144","2.8","8.2","2.33","3.23",,"5182","Yes"
"2012","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Asia","0 to 85+","Female","900","17.4","3","16.34","18.4",,"5182","Yes"
"2012","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","America","0 to 85+","Female","103","2","9.8","1.61","2.37",,"5182","Yes"
"2012","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Sub-Saharan Africa","0 to 85+","Female","89","1.7","10.5","1.36","2.07",,"5182","Yes"
"2013","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Australia","0 to 85+","Female","3594","68.3","0.9","67.04","69.56",,"5262","Yes"
"2013","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Other Oceania and Antarctica","0 to 85+","Female","126","2.4","8.8","1.98","2.81",,"5262","Yes"
"2013","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Europe","0 to 85+","Female","247","4.7","6.2","4.12","5.27",,"5262","Yes"
"2013","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","North Africa and the Middle East","0 to 85+","Female","132","2.5","8.6","2.09","2.93",,"5262","Yes"
"2013","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Asia","0 to 85+","Female","977","18.6","2.9","17.52","19.62",,"5262","Yes"
"2013","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","America","0 to 85+","Female","103","2","9.8","1.58","2.33",,"5262","Yes"
"2013","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Sub-Saharan Africa","0 to 85+","Female","83","1.6","10.9","1.24","1.91",,"5262","Yes"
"2014","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Australia","0 to 85+","Female","3638","66.8","1","65.59","68.09",,"5443","Yes"
"2014","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Other Oceania and Antarctica","0 to 85+","Female","98","1.8","10","1.45","2.15",,"5443","Yes"
"2014","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Europe","0 to 85+","Female","250","4.6","6.2","4.04","5.15",,"5443","Yes"
"2014","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","North Africa and the Middle East","0 to 85+","Female","153","2.8","8","2.37","3.25",,"5443","Yes"
"2014","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Asia","0 to 85+","Female","1076","19.8","2.7","18.71","20.83",,"5443","Yes"
"2014","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","America","0 to 85+","Female","115","2.1","9.2","1.73","2.49",,"5443","Yes"
"2014","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Sub-Saharan Africa","0 to 85+","Female","113","2.1","9.3","1.7","2.45",,"5443","Yes"
"2015","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Australia","0 to 85+","Female","3578","65.8","1","64.56","67.08",,"5436","Yes"
"2015","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Other Oceania and Antarctica","0 to 85+","Female","112","2.1","9.4","1.68","2.44",,"5436","Yes"
"2015","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Europe","0 to 85+","Female","273","5","5.9","4.44","5.6",,"5436","Yes"
"2015","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","North Africa and the Middle East","0 to 85+","Female","142","2.6","8.3","2.19","3.04",,"5436","Yes"
"2015","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Asia","0 to 85+","Female","1096","20.2","2.7","19.1","21.23",,"5436","Yes"
"2015","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","America","0 to 85+","Female","134","2.5","8.5","2.05","2.88",,"5436","Yes"
"2015","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Sub-Saharan Africa","0 to 85+","Female","101","1.9","9.9","1.5","2.22",,"5436","Yes"
"2016","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Australia","0 to 85+","Female","3662","65.5","1","64.3","66.79",,"5587","Yes"
"2016","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Other Oceania and Antarctica","0 to 85+","Female","113","2","9.3","1.65","2.39",,"5587","Yes"
"2016","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Europe","0 to 85+","Female","234","4.2","6.4","3.66","4.71",,"5587","Yes"
"2016","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","North Africa and the Middle East","0 to 85+","Female","130","2.3","8.7","1.93","2.72",,"5587","Yes"
"2016","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Asia","0 to 85+","Female","1210","21.7","2.5","20.58","22.74",,"5587","Yes"
"2016","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","America","0 to 85+","Female","123","2.2","8.9","1.82","2.59",,"5587","Yes"
"2016","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Sub-Saharan Africa","0 to 85+","Female","115","2.1","9.2","1.69","2.43",,"5587","Yes"
"2017","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Australia","0 to 85+","Female","3366","63.6","1","62.3","64.89",,"5293","Yes"
"2017","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Other Oceania and Antarctica","0 to 85+","Female","108","2","9.5","1.66","2.42",,"5293","Yes"
"2017","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Europe","0 to 85+","Female","228","4.3","6.5","3.76","4.85",,"5293","Yes"
"2017","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","North Africa and the Middle East","0 to 85+","Female","181","3.4","7.3","2.93","3.91",,"5293","Yes"
"2017","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Asia","0 to 85+","Female","1160","21.9","2.6","20.8","23.03",,"5293","Yes"
"2017","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","America","0 to 85+","Female","140","2.6","8.3","2.21","3.08",,"5293","Yes"
"2017","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Sub-Saharan Africa","0 to 85+","Female","110","2.1","9.4","1.69","2.46",,"5293","Yes"
"2018","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Australia","0 to 85+","Female","3207","63.3","1.1","61.95","64.61",,"5068","Yes"
"2018","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Other Oceania and Antarctica","0 to 85+","Female","92","1.8","10.3","1.45","2.18",,"5068","Yes"
"2018","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Europe","0 to 85+","Female","195","3.8","7","3.32","4.38",,"5068","Yes"
"2018","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","North Africa and the Middle East","0 to 85+","Female","139","2.7","8.4","2.29","3.19",,"5068","Yes"
"2018","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Asia","0 to 85+","Female","1202","23.7","2.5","22.55","24.89",,"5068","Yes"
"2018","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","America","0 to 85+","Female","113","2.2","9.3","1.82","2.64",,"5068","Yes"
"2018","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Sub-Saharan Africa","0 to 85+","Female","120","2.4","9","1.95","2.79",,"5068","Yes"
"2019","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Australia","0 to 85+","Female","3312","62.3","1.1","60.99","63.59",,"5317","Yes"
"2019","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Other Oceania and Antarctica","0 to 85+","Female","111","2.1","9.4","1.7","2.47",,"5317","Yes"
"2019","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Europe","0 to 85+","Female","236","4.4","6.4","3.89","4.99",,"5317","Yes"
"2019","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","North Africa and the Middle East","0 to 85+","Female","154","2.9","7.9","2.45","3.35",,"5317","Yes"
"2019","ACT","ACT","Mothers and babies","Women who gave birth by their country of birth","Asia","0 to 85+","Female","1264","23.8","2.5","22.63","24.92",,"5317","Yes"
