"closure_type","reason_for_closure","global_id","closure_description","object_id","roads_closed","closure_start_time","closure_end_time","related_suburbs","location","project_title"
"lightRail","FLEMINGTON ROAD MEDIAN CROSSOVER: At the intersection of Mapleton Avenue / Manning Clark Crescent (South)<br>
FLEMINGTON ROAD MEDIAN CROSSOVER: At the intersection of Nullarbor Avenue.

","a1b50853-5df0-4fc9-a4a6-f333b9a7f6dc","","257","LRV testing associated with the Transport Canberra Light Rail project.","2018-06-26T12:00:00.000","2018-08-30T20:00:00.000","HARRISON","POINT (149.149872659763 -35.19796684190058)","TTE18-MET-4240 CMC, Flemington Road / Mapleton Avenue & Flemington Road / Nullarbor Avenue - Combined Intersection Closure Detour/Verge Works"
"buildingConstruction","Lonsdale Street (southbound direction) between Elouera Street and the southern side of number 14 Lonsdale Street.
8 pm - 6 am on periodic nights as required Monday to Friday.","496a9dcd-9586-4a6c-ab93-034362e60dc4","","4306","Building construction.","2020-01-06T09:00:00.000","2021-03-25T19:00:00.000","BRADDON","POINT (149.1327717472932 -35.273837564607504)","TTE19-CBG-1777 ""Chase Constructions"" Branx Developments Lonsdale St Braddon"
"utilities","Hobart Avenue (all directions): from State Circle to National Circuit.","c76ce69b-1c8b-484a-82eb-163cebd897f5","","2257","Installation of watermain.","2019-05-27T07:00:00.000","2019-06-06T19:00:00.000","FORREST","POINT (149.12497548123457 -35.31406428613921)","Forrest ACT"
"buildingConstruction","Fussell Lane (both directions): from Anthony Rolfe Avenue to the Gungahlin Child and Family Centre car park entry / exit.","7fdd9a29-df8a-4387-8cb4-fb3bacbf2ecb","","842","Building construction works associated with the development of Block 2, Section 59 Gungahlin.","2018-10-28T21:00:00.000","2019-10-31T06:00:00.000","GUNGAHLIN","POINT (149.13573710757447 -35.183869619334025)","Belford Gungahlin"
"lightRail","Hinder Street (both directions) from approximately 40 metres south of Hibberson Street to approximately 40 metres north of Hibberson Street.<br>
Will be closed on periodic days, nights and weekends between the hours of,<br>
9.30 am to 4 pm Monday to Friday.<br>
8 pm to 6 am Monday to Thursday,<br>
8 pm Friday to 6 am Monday (inclusive).","e7e56e18-f7ef-47a8-a34c-ce420a453418","","1331","Works associated with the Transport Canberra Light Rail project.","2018-12-21T05:00:00.000","2019-01-31T05:00:00.000","GUNGAHLIN","POINT (149.13713970199024 -35.18592522634352)","Ext - TTE17-MET-4104 CMC, Hinder St / Hibberson St Intersection Closure"
"roadWorks","Coulter Drive (both directions): from Belconnen Way to Shumack Street.<br>
Lachlan Street (both directions): from Coulter Drive to Arndell Street.<br>
9.30 am - 4 pm (daily) Monday to Friday and 7 am - 5 pm Saturday from Thursday 14 March 2019 to Friday 22 March 2019.<br>
It is expected that these works will be undertaken on Thursday 14 and Friday 15 March 2019 with the remaing days as a contingency.","07f34d98-fb3c-4f3a-8a93-5e43306e86aa","","1924","Microsurfacing works.","2019-03-13T22:30:00.000","2019-03-22T05:00:00.000","WEETANGERA","POINT (149.05557394876638 -35.25075243721606)","Microsurfacing - ANR012"
"buildingConstruction","Hoolihan Street (both directions) between Bamblett Rise and Marie Little Crescent.<br>
7 am - 5 pm (daily) on periodic days as required Monday to Sunday.","5626a7ff-f4f8-457f-8206-b37e89eac868","","4342","Building construction","2020-03-16T08:00:00.000","2020-09-30T07:00:00.000","DENMAN_PROSPECT","POINT (149.03161292551596 -35.303762748910906)","TTE20-MSC-2008 ""Core Building Group""  Blk. 4 Sec. 75 Hoolihan St Denman Prospect"
"roadWorks","William Hovell Drive (westbound direction): from Coulter Drive to Coppins Crossing Road.<br>
9.30 am - 3.30 pm (daily) Monday to Friday and 7 am - 5 pm Saturday and Sunday.
It is anticipated that these works will be completed in 2 days within the nominated timeframe.","052daf07-cbd7-49e8-8add-b67c0a0c4ab1","","2216","Asphalt resurfacing works.","2019-04-12T21:00:00.000","2019-04-26T05:30:00.000","DENMAN_PROSPECT","POINT (149.0531816804973 -35.27003737780914)","TTM 17070 Molonglo Stage 3 - TTM 27A  (Date Extension)"
"other","The western section of the public car park located on Block 30, Section 80 Phillip (on the eastern side of Easty Street, west of Yarralumla Creek, and north of the Callam Offices) will be closed.","edf1c5b7-3aac-4d28-92e1-da604787781e","Filming","3020","Film shoot.","2019-07-20T22:00:00.000","2019-07-21T08:00:00.000","PHILLIP","POINT (149.08897015499008 -35.34223075762106)","TTE19-MSC-1467 Screencraft Blk 30 Sec 80 Partial Carpark Closure"
"lightRail","Flemington Road (centre median): at the Well Station Drive intersection.<br>
Flemington Road (centre median): at the Nullarbor Drive intersection.<br>
Will be closed on periodic nights as required between the hours of 8 pm - 6 am (nightly) Monday to Sunday.","f411dc5e-70ff-4a7c-a54a-9f676268a08e","","1422","Works associated with the Transport Canberra Light Rail project.","2019-01-15T09:00:00.000","2019-02-01T19:00:00.000","HARRISON","POINT (149.1561383 -35.19908904)","TTE19-MET-4274- CMC - Combined Intersection Closure - Nullabor and WSD"
"lightRail","Northbourne Avenue (centre median): at the Ipima Street / Condamine Street intersection.<br>
Will be closed on periodic days, nights and weekends as required between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Friday.<br>
8 pm Friday to 6 am Monday (inclusive)","358d661a-435c-4744-a015-4c144c343470","","3291","Works associated with the Transport Canberra Light Rail project. ","2019-08-16T10:00:00.000","2019-12-31T05:00:00.000","BRADDON","POINT (149.13121415896592 -35.26629000826281)","Ext - TTE17-MET-6061 CMC, Northbourne Ave / Ipima St / Condamine St - Median Intersection Closure"
"buildingConstruction","Devenish Street: on the western side of Byera Street.","5cc849c1-ff03-42f0-953c-db31f38a7bb5","","2924","Taylor3 Residential Estate- Stage 1A.","2019-07-08T21:00:00.000","2020-07-31T07:00:00.000","TAYLOR","POINT (149.1031090969296 -35.14565517088363)","TTE19-BMD-1375  ""BMD""  Taylor 3 Stage 1A"
"specialEvent","King Edward Terrace: between Parkes Place (west) and Parkes Place (east).<br>
Mall Road (west).<br>
Daily from 5.45 am to 10 am.","a07e18f5-15b8-40e3-b716-44576baef993","","4265","Canberra Balloon Spectacular 2020","2020-03-06T18:45:00.000","2020-03-14T23:00:00.000","PARKES","POINT (149.13120285968165 -35.28067361652455)","TTM 19023 Canberra Ballon Spectacular 2020"
"lightRail","GOULD STREET EASTBOUND DIRECTION: From the Gould Street driveway to number 91 Northbourne Avenue to Nortbourne Avenue.","7150998b-7ca2-4434-b3a4-ce52ab22cd4e","","300","Civil works associated with the Transport Canberra Light Rail project.","2018-07-27T00:00:00.000","2018-07-29T18:00:00.000","BRADDON","POINT (149.13016723124235 -35.27305373893619)","TTE18-MET-6270 CMC, Northbourne Avenue / Elouera Street / Gould Street - Southbound Verge & Centre Lane Closure"
"specialEvent","Car park off Federation Mall","ad6b2f8b-f9ae-4888-bb7f-d3c8468377b4","","1945","Special Event - Film Shoot","2019-03-20T19:00:00.000","2019-03-21T12:30:00.000","CAPITAL_HILL","POINT (149.12768238776874 -35.30383567009598)","Black Bitch (working title). TV Series"
"roadWorks","Clive Steele Avenue (both directions) from Sturdee Crescent to Ashley Drive.<br>
Barraclough Crescent (both directions) from Kneeshaw Street to Ashley Drive.<br>
Will be perioidcally closed as operationally required between the hours of 9.30 am - 3.30 pm and 7 am - 5 pm Saturday from Wednesday 13 March 2019 to Wednesday 20 March 2019.","cae19cae-f64f-405e-80c5-b4d86a9c7f98","","1942","Ashley Drive microsurfacing works","2019-03-12T22:30:00.000","2019-03-20T04:30:00.000","MONASH","POINT (149.09064 -35.41576)","ACT RESEAL PRGRAMME"
"lightRail","Manning Clark Crescent (north): both directions from Flemington Road to Anthony Rolfe Avenue<br>
Will be closed on periodic days, nights and weekends as required between the hours of,<br>
6 am – 4 pm Monday to Friday.<br>
8 pm – 6 am Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive).<br>
From Wednesday 19 September to Friday 21 December 2018.<br>
Manning Clark Crescent (north): both directions from Flemington Road to The Valley Avenue<br>
Will be closed on periodic days, nights and weekends as required between the hours of,<br>
9.30 am – 8 pm Monday to Friday.<br>
8 pm – 6 am Monday to Thursday.<br>
8 pm Friday to 6 am Monday (inclusive).<br>
From Wednesday 19 September 2018 to Friday 21 December 2018.","cc18b0a0-5668-441a-b97f-e24f12fa7ceb","","564","Works associated with the Transport Canberra Light Rail project.","2018-09-18T23:30:00.000","2018-12-21T05:00:00.000","GUNGAHLIN","POINT (149.1361902 -35.18674508)","Resub - TTE17-MET-4145 CMC, Flemington Road / Manning Clarke Crescent Intersection Closure Stage 2"
"emergency","Queen Victoria Terrace (eastbound and westbound): from Walpole Crescent.","f1fa1832-4b21-4c0d-b2b8-c7a11bc207a4","","2692","Pavement resurfacing.","2019-06-12T09:30:00.000","2019-07-05T20:30:00.000","PARKES","POINT (149.12880492330066 -35.30325307116671)","Heavy patching and wearing course replacement"
"lightRail","Flemington Road (centre median): at the Manning Clark Crescent (north) intersection.<br>
Flemington Road (centre median): at the Wizard Street intersection.<br>
Flemington Road (centre median): at the Manning Clark Crescent (south) / Mapleton Avenue intersection.<br>","2e13440e-8e25-4b28-8bdb-a297ec338efa","","929","LRV testing associated with the Transport Canberra Light Rail project.","2018-11-07T10:00:00.000","2018-11-09T19:00:00.000","FRANKLIN","POINT (149.1489381059365 -35.18805272805938)","TTE18-MET-4270 CMC, Flemington Rd (Manning Clarke Cr / Wizard St / Mapleton Ave) - Combined Intersection Closure Detour"
"lightRail","Intersection of Northbourne Avenue and Bunda Street (all directions).","71d5a4a0-627e-4000-89e5-06abf0ce27db","","2421","Works associated with the Transport Canberra Light Rail project.","2019-05-12T23:30:00.000","2019-08-16T06:00:00.000","CITY","POINT (149.1294571209035 -35.27714288728144)","Resub - TTE17-MET-6136, CMC - Northbourne Ave Rudd St Bunda St - Off Peak Intersection Closure"
"specialEvent","Footpath closure:
Commonwealth Avenue Bridge – southbound

Road closure:
Barrine Drive: from Albert Street – east to Albert Street – west
Albert Street – east (closed at Regatta Place)
Barrine Drive – east car park closed
Part of Regatta Place closed
","60b4e148-598d-4383-af55-2d07b539d244","","3989","Special Event","2020-01-25T18:30:00.000","2020-01-26T12:30:00.000","PARKES","POINT (149.12729991283612 -35.2905744927106)","TTM 19138 TCCS - Australia Day in The Capital"
"utilities","Ijong Street (westbound direction): from Torrens Street to the driveway to number 48 Ijong Street.","1fc04dbb-70c7-4957-a169-d275b27a62a7","","4068","Underground service installation.","2019-11-29T17:00:00.000","2019-12-20T06:00:00.000","BRADDON","POINT (149.13528720825508 -35.265378315459095)","EXT - TTE18-MSC-1769-3 Antos Constructions Trenching Sewer Main Connection Braddon Blk1 Sec 1"
"buildingConstruction","Hobart Place (both directions): between number 8 Hobart Place and the Capitol Apartments development site.<br>
Will be closed on periodic days and nights as required between the hours of,<br>
6.30 am - 9 pm Monday to Sunday.<br>
9 pm - 6.30 am Monday to Sunday.","d1181760-0a1b-4208-8da7-2785862f6604","","3429","Building construction works.","2019-09-03T11:00:00.000","2020-03-02T19:30:00.000","CITY","POINT (149.12919 -35.28127)","The Capitol Apartments"
"utilities","Canberra Avenue (both directions): between National Circuit and State Circle.<br>
7 pm - 5.30 am (nightly) Monday 21 and Tuesday 22 October 2019.","deb076fa-23c6-4e9f-8cfb-48235f6bed20","","3736","Watermain installation.","2019-10-21T08:00:00.000","2019-10-22T18:30:00.000","FORREST","POINT (149.12767 -35.3131)","Canberra Avenure Closure"
"buildingConstruction","Fussell Lane (both directions): between the Community Health Centre car park entry / exit and Anthony Rolfe Avenue.<br>
6 am - 6 pm (daily) on periodic days as required.","f1baeb2e-499e-420c-ace3-6f698448decd","","4646","Building construction.","2020-02-23T19:00:00.000","2020-07-01T08:00:00.000","GUNGAHLIN","POINT (149.1356498274717 -35.18387744219313)","B2 S59 Gungahlin"
"buildingConstruction","Mills Road (both directions) adjacent to the Oliphant Building 
The access road off Garran Road will be closed for public access. ","aa7bc1a3-8605-43b4-b8a3-dde716ce47f4","","1684","ANU building construction works.","2019-02-11T22:00:00.000","2019-07-31T07:00:00.000","ACTON","POINT (149.11255778981416 -35.283960377708404)","TTM 18067 Hindmarsh - ANU"
"roadWorks","Brisbane Avenue: median road crossing closed between Bowen Drive (eastbound) and Bowen Drive (westbound)<br>
Teleopea Park (west): median road crossing closed between Wentworth Avenue (eastbound) and Wentworth Avenue (westbound).<br>
These works will be carried out as night works from 6.30 pm to 6 am.","d2e94fd2-69f3-4678-ab44-defb7735892f","","2659","Asphalt works","2019-06-02T23:30:00.000","2019-06-06T20:00:00.000","BARTON","POINT (149.13979439305268 -35.3099369702188)","RG 18068 Wentworth Avenue Pavement Rehabilitation Stage 5B Additional"
"roadWorks","Cygnet Crescent (both directions): between La Perouse Street and Norfolk Street.<br>
Norfolk Street (both directions): between Cygnet Crescent and number 4 Norfolk Street.","ea03c9db-276c-46ab-a18c-4b3b6b2f657c","","4572","Red Hill precinct project.","2020-02-11T22:00:00.000","2020-03-27T07:00:00.000","RED_HILL","POINT (149.12917052661396 -35.34140540373414)","TTE19-BMU-1450 BMD Urban, Road Closure, Cygnet St and Norfolk St, Red Hill Precinct, Red Hill"
"lightRail","Federal Highway (centre median): at the Phillip Avenue intersection.<br>
Will be closed on periodic days, nights and weekends as required between the hours of,<br>
9.30 am - 4 pm Monday to Friday.
8 pm - 6 am Monday to Thursday.
8 pm Friday to 6 am Monday (inclusive)","6f705587-2a71-403a-b869-86310cc114e6","","3283","Works associated with the Transport Canberra Light Rail project. ","2019-08-16T10:00:00.000","2019-12-31T05:00:00.000","DOWNER","POINT (149.14351737285182 -35.23611482841192)","Ext - TTE18-MET-6201 CMC, Federal Hwy / Phillip Ave- Median Closure"
"lightRail","Flemington Road (centre median) at the Mapleton Avenue / Manning Clark Crescent (South) intersection.<br>
Manning Clark Crescent (south)  both directions between Henry Kendall Street and Flemington Road.<br>
Mapleton Avenue both directions between Wimmera Street and Flemington Road.<br>
Will be closed on periodic days, nights and weekends between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Friday.<br>
8 pm Friday to 6 am Monday (inclusive)","1b7e4fd9-bb9e-45bc-8fb8-016c9bcdad91","","4137","Works associated with the Transport Canberra Light Rail project.","2019-12-31T09:00:00.000","2020-12-31T05:00:00.000","HARRISON","POINT (149.15093696026736 -35.19393221421822)","Ext - TTE17-MET-4174 - CMC, Flemington Road / Mapleton Ave – Median Intersection Closure "
"lightRail","Flemington Road (centre median): at the Manning Clark Crescent (north) intersection.<br>
Flemington Road (centre median): at the Wizard Street intersection.<br>
Flemington Road (centre median): at the Manning Clark Crescent (south) / Mapleton Avenue intersection.<br>","c794ac0c-9fb0-474a-b9d2-e705636091b6","","1045","LRV testing associated with the Transport Canberra Light Rail project.","2018-11-20T10:00:00.000","2018-12-20T19:00:00.000","FRANKLIN","POINT (149.1489381059365 -35.18805272805938)","Resub - TTE18-MET-4270 CMC, Flemington Rd (Manning Clarke Cr / Wizard St / Mapleton Ave) - Combined Intersection Closure Detour"
