"licencenumber","licencecode","licencetype","licenseeorg","liccount","lictotal","licensees","tradingnames","address","suburb","state","postcode","dateexpiry","dateissued"
"17728332","SEMP","2B - sell security equipment","Individual","1","3","Harjit Sam SINGH",,,,,,"2025-06-27T00:00:00.000","2022-04-20T00:00:00.000"
"17501010","SMAS","Security Master","Company","1","1","PROSEGUR AUSTRALIA PTY LIMITED","PROSEGUR AUSTRALIA PTY LIMITED","65 Epping Rd","MACQUARIE PARK","NSW","2113","2025-06-27T00:00:00.000","1998-06-16T00:00:00.000"
"17728332","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","3","3","Harjit Sam SINGH",,,,,,"2025-06-27T00:00:00.000","2022-04-20T00:00:00.000"
"17800194","STRN","2A - acts as a security consultant","Individual","3","5","Richard Edward MYERS",,,,,,"2025-06-27T00:00:00.000","2021-04-16T00:00:00.000"
"17728339","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","3","3","Ryan Edward VACCARO",,,,,,"2025-06-27T00:00:00.000","2022-06-28T00:00:00.000"
"17800194","STRN","2D - give advice about security equipment","Individual","1","5","Richard Edward MYERS",,,,,,"2025-06-27T00:00:00.000","2021-04-16T00:00:00.000"
"17800194","STRN","2E - install, maintain, monitor, repair or service security equipment","Individual","2","5","Richard Edward MYERS",,,,,,"2025-06-27T00:00:00.000","2021-04-16T00:00:00.000"
"17728339","SEMP","2D - give advice about security equipment","Individual","2","3","Ryan Edward VACCARO",,,,,,"2025-06-27T00:00:00.000","2022-06-28T00:00:00.000"
"17800194","STRN","2C - carry out surveys and inspections of security equipment","Individual","5","5","Richard Edward MYERS",,,,,,"2025-06-27T00:00:00.000","2021-04-16T00:00:00.000"
"17800132","STRN","1FC - guard with a firearm for cash in transit","Individual","2","2","Shaun Patrick CAREY",,,,,,"2025-06-26T00:00:00.000","2013-05-15T00:00:00.000"
"17718422","SEMP","2A - acts as a security consultant","Individual","3","3","Shaun Patrick CAREY",,,,,,"2025-06-26T00:00:00.000","2013-04-24T00:00:00.000"
"17724609","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","1","1","Brendan  Lago",,,,,,"2025-06-26T00:00:00.000","2019-06-27T00:00:00.000"
"17724608","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Rajinder  KUMAR",,,,,,"2025-06-26T00:00:00.000","2019-06-27T00:00:00.000"
"17724608","SEMP","1C - act as a crowd controller","Individual","2","2","Rajinder  KUMAR",,,,,,"2025-06-26T00:00:00.000","2019-06-27T00:00:00.000"
"17800132","STRN","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Shaun Patrick CAREY",,,,,,"2025-06-26T00:00:00.000","2013-05-15T00:00:00.000"
"17718422","SEMP","1FC - guard with a firearm for cash in transit","Individual","2","3","Shaun Patrick CAREY",,,,,,"2025-06-26T00:00:00.000","2013-04-24T00:00:00.000"
"17718422","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Shaun Patrick CAREY",,,,,,"2025-06-26T00:00:00.000","2013-04-24T00:00:00.000"
"17728333","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","1","1","Joshua Scott MACKELL",,,,,,"2025-06-26T00:00:00.000","2022-06-27T00:00:00.000"
"19001147","CC","Charitable Collections","Company","1","1","VARIETY AUSTRALIA LTD",,,,,,"2025-06-25T00:00:00.000","2020-06-26T00:00:00.000"
"17706061","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","Nebojsa  JOVIC",,,,,,"2025-06-24T00:00:00.000","2002-06-25T00:00:00.000"
"17723360","SEMP","1C - act as a crowd controller","Individual","2","2","Kelly Anne LEWIS",,,,,,"2025-06-24T00:00:00.000","2018-06-25T00:00:00.000"
"17723360","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Kelly Anne LEWIS",,,,,,"2025-06-24T00:00:00.000","2018-06-25T00:00:00.000"
"17727266","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Mujtaba Raza KHAN",,,,,,"2025-06-24T00:00:00.000","2021-06-25T00:00:00.000"
"17701413","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","Paul Kim PERESAN",,,,,,"2025-06-24T00:00:00.000","1998-06-25T00:00:00.000"
"17727266","SEMP","1C - act as a crowd controller","Individual","2","2","Mujtaba Raza KHAN",,,,,,"2025-06-24T00:00:00.000","2021-06-25T00:00:00.000"
"17723362","SEMP","1C - act as a crowd controller","Individual","2","2","Kirrilly Suzanne ALLISON-ALSOP",,,,,,"2025-06-24T00:00:00.000","2018-06-25T00:00:00.000"
"17723362","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Kirrilly Suzanne ALLISON-ALSOP",,,,,,"2025-06-24T00:00:00.000","2018-06-25T00:00:00.000"
"17728324","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Jagjeet Singh MAND",,,,,,"2025-06-23T00:00:00.000","2022-06-24T00:00:00.000"
"17716408","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Luke John COLEMAN",,,,,,"2025-06-23T00:00:00.000","2011-06-24T00:00:00.000"
"17716403","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Carl Francis TALLAR",,,,,,"2025-06-23T00:00:00.000","2011-06-24T00:00:00.000"
"17728324","SEMP","1C - act as a crowd controller","Individual","2","2","Jagjeet Singh MAND",,,,,,"2025-06-23T00:00:00.000","2022-06-24T00:00:00.000"
"17716403","SEMP","1C - act as a crowd controller","Individual","2","2","Carl Francis TALLAR",,,,,,"2025-06-23T00:00:00.000","2011-06-24T00:00:00.000"
"17716408","SEMP","1C - act as a crowd controller","Individual","2","2","Luke John COLEMAN",,,,,,"2025-06-23T00:00:00.000","2011-06-24T00:00:00.000"
"17727246","SEMP","1C - act as a crowd controller","Individual","2","3","Sunil  MAINALI",,,,,,"2025-06-22T00:00:00.000","2021-06-23T00:00:00.000"
"17701333","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Mary Leonie MCCALLUM",,,,,,"2025-06-22T00:00:00.000","1998-06-23T00:00:00.000"
"17719440","SEMP","1C - act as a crowd controller","Individual","2","2","Aleksandar  STOJANOV",,,,,,"2025-06-22T00:00:00.000","2014-05-20T00:00:00.000"
"17716396","SEMP","1C - act as a crowd controller","Individual","2","4","Josip  NIKOLOSKI",,,,,,"2025-06-22T00:00:00.000","2011-06-23T00:00:00.000"
"17707678","SEMP","2C - carry out surveys and inspections of security equipment","Individual","2","4","Arthur  PENTES",,,,,,"2025-06-22T00:00:00.000","2003-08-26T00:00:00.000"
"17707678","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","4","4","Arthur  PENTES",,,,,,"2025-06-22T00:00:00.000","2003-08-26T00:00:00.000"
"17727246","SEMP","1E - act as a monitoring centre operator","Individual","3","3","Sunil  MAINALI",,,,,,"2025-06-22T00:00:00.000","2021-06-23T00:00:00.000"
"17707678","SEMP","2B - sell security equipment","Individual","1","4","Arthur  PENTES",,,,,,"2025-06-22T00:00:00.000","2003-08-26T00:00:00.000"
"17716396","SEMP","1E - act as a monitoring centre operator","Individual","3","4","Josip  NIKOLOSKI",,,,,,"2025-06-22T00:00:00.000","2011-06-23T00:00:00.000"
"17727245","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Abdul Mateen  MOHAMMED",,,,,,"2025-06-22T00:00:00.000","2021-06-23T00:00:00.000"
"17707678","SEMP","2D - give advice about security equipment","Individual","3","4","Arthur  PENTES",,,,,,"2025-06-22T00:00:00.000","2003-08-26T00:00:00.000"
"17727246","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Sunil  MAINALI",,,,,,"2025-06-22T00:00:00.000","2021-06-23T00:00:00.000"
"17719440","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Aleksandar  STOJANOV",,,,,,"2025-06-22T00:00:00.000","2014-05-20T00:00:00.000"
"17727245","SEMP","1C - act as a crowd controller","Individual","2","3","Abdul Mateen  MOHAMMED",,,,,,"2025-06-22T00:00:00.000","2021-06-23T00:00:00.000"
"17727245","SEMP","1E - act as a monitoring centre operator","Individual","3","3","Abdul Mateen  MOHAMMED",,,,,,"2025-06-22T00:00:00.000","2021-06-23T00:00:00.000"
"17716396","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","4","4","Josip  NIKOLOSKI",,,,,,"2025-06-22T00:00:00.000","2011-06-23T00:00:00.000"
"17701333","SEMP","1C - act as a crowd controller","Individual","2","2","Mary Leonie MCCALLUM",,,,,,"2025-06-22T00:00:00.000","1998-06-23T00:00:00.000"
"17716396","SEMP","1B - act as a bodyguard","Individual","1","4","Josip  NIKOLOSKI",,,,,,"2025-06-22T00:00:00.000","2011-06-23T00:00:00.000"
"17721092","SEMP","1D - guard with a dog","Individual","3","3","Tiernan  MOORE",,,,,,"2025-06-21T00:00:00.000","2016-06-22T00:00:00.000"
"17727236","SEMP","1C - act as a crowd controller","Individual","2","3","Mohammed  Ilyas Uddin",,,,,,"2025-06-21T00:00:00.000","2021-06-22T00:00:00.000"
"17727236","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Mohammed  Ilyas Uddin",,,,,,"2025-06-21T00:00:00.000","2021-06-22T00:00:00.000"
"17721092","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Tiernan  MOORE",,,,,,"2025-06-21T00:00:00.000","2016-06-22T00:00:00.000"
"17721092","SEMP","1C - act as a crowd controller","Individual","2","3","Tiernan  MOORE",,,,,,"2025-06-21T00:00:00.000","2016-06-22T00:00:00.000"
"17717480","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","1","1","Mark Bruce TAYLOR",,,,,,"2025-06-21T00:00:00.000","2012-05-31T00:00:00.000"
"17728309","SEMP","2A - acts as a security consultant","Individual","1","1","Emma Jane ERIKSEN",,,,,,"2025-06-21T00:00:00.000","2022-06-22T00:00:00.000"
"17727236","SEMP","1E - act as a monitoring centre operator","Individual","3","3","Mohammed  Ilyas Uddin",,,,,,"2025-06-21T00:00:00.000","2021-06-22T00:00:00.000"
"17718521","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","6","Karen Ann CASSELL",,,,,,"2025-06-20T00:00:00.000","2013-06-21T00:00:00.000"
"17718521","SEMP","1C - act as a crowd controller","Individual","2","6","Karen Ann CASSELL",,,,,,"2025-06-20T00:00:00.000","2013-06-21T00:00:00.000"
"17728305","SEMP","1C - act as a crowd controller","Individual","2","3","Thomas Jose GALVIN",,,,,,"2025-06-20T00:00:00.000","2022-06-21T00:00:00.000"
"17728305","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Thomas Jose GALVIN",,,,,,"2025-06-20T00:00:00.000","2022-06-21T00:00:00.000"
"17718521","SEMP","2C - carry out surveys and inspections of security equipment","Individual","4","6","Karen Ann CASSELL",,,,,,"2025-06-20T00:00:00.000","2013-06-21T00:00:00.000"
"17728305","SEMP","1E - act as a monitoring centre operator","Individual","3","3","Thomas Jose GALVIN",,,,,,"2025-06-20T00:00:00.000","2022-06-21T00:00:00.000"
"17718521","SEMP","2D - give advice about security equipment","Individual","5","6","Karen Ann CASSELL",,,,,,"2025-06-20T00:00:00.000","2013-06-21T00:00:00.000"
"17718521","SEMP","2B - sell security equipment","Individual","3","6","Karen Ann CASSELL",,,,,,"2025-06-20T00:00:00.000","2013-06-21T00:00:00.000"
"17718521","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","6","6","Karen Ann CASSELL",,,,,,"2025-06-20T00:00:00.000","2013-06-21T00:00:00.000"
"17721086","SEMP","2B - sell security equipment","Individual","1","4","John  DIMITRIOU",,,,,,"2025-06-19T00:00:00.000","2016-06-20T00:00:00.000"
"17728297","SEMP","2B - sell security equipment","Individual","1","3","Henry James DEN",,,,,,"2025-06-19T00:00:00.000","2022-06-20T00:00:00.000"
"17715163","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","3","3","MARK  RISBY",,,,,,"2025-06-19T00:00:00.000","2010-06-21T00:00:00.000"
"17728296","SEMP","2D - give advice about security equipment","Individual","3","3","Mitchell William BUCHOLTZ",,,,,,"2025-06-19T00:00:00.000","2022-06-20T00:00:00.000"
"17715163","SEMP","2C - carry out surveys and inspections of security equipment","Individual","1","3","MARK  RISBY",,,,,,"2025-06-19T00:00:00.000","2010-06-21T00:00:00.000"
"17728296","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","1","3","Mitchell William BUCHOLTZ",,,,,,"2025-06-19T00:00:00.000","2022-06-20T00:00:00.000"
"17715163","SEMP","2D - give advice about security equipment","Individual","2","3","MARK  RISBY",,,,,,"2025-06-19T00:00:00.000","2010-06-21T00:00:00.000"
"17721086","SEMP","2D - give advice about security equipment","Individual","4","4","John  DIMITRIOU",,,,,,"2025-06-19T00:00:00.000","2016-06-20T00:00:00.000"
"17728296","SEMP","2B - sell security equipment","Individual","2","3","Mitchell William BUCHOLTZ",,,,,,"2025-06-19T00:00:00.000","2022-06-20T00:00:00.000"
"17728297","SEMP","2D - give advice about security equipment","Individual","3","3","Henry James DEN",,,,,,"2025-06-19T00:00:00.000","2022-06-20T00:00:00.000"
"17713150","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","Neil Francome JONES",,,,,,"2025-06-19T00:00:00.000","2009-06-16T00:00:00.000"
"17717529","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","Damien John RICHTER",,,,,,"2025-06-19T00:00:00.000","2012-06-20T00:00:00.000"
"17721086","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","2","4","John  DIMITRIOU",,,,,,"2025-06-19T00:00:00.000","2016-06-20T00:00:00.000"
"17721086","SEMP","2C - carry out surveys and inspections of security equipment","Individual","3","4","John  DIMITRIOU",,,,,,"2025-06-19T00:00:00.000","2016-06-20T00:00:00.000"
"17728297","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","2","3","Henry James DEN",,,,,,"2025-06-19T00:00:00.000","2022-06-20T00:00:00.000"
"17723351","SEMP","1C - act as a crowd controller","Individual","3","3","Steven  PAPADOPOULOS",,,,,,"2025-06-17T00:00:00.000","2018-06-19T00:00:00.000"
"17723351","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","2","3","Steven  PAPADOPOULOS",,,,,,"2025-06-17T00:00:00.000","2018-06-19T00:00:00.000"
"17723351","SEMP","1E - act as a monitoring centre operator","Individual","1","3","Steven  PAPADOPOULOS",,,,,,"2025-06-17T00:00:00.000","2018-06-19T00:00:00.000"
"17709935","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","Robert  SETNICAR",,,,,,"2025-06-17T00:00:00.000","2006-06-20T00:00:00.000"
"17701268","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","David Joseph GOUGH",,,,,,"2025-06-16T00:00:00.000","1998-06-17T00:00:00.000"
"17712851","SEMP","1C - act as a crowd controller","Individual","2","2","Sumeet  MALIK",,,,,,"2025-06-15T00:00:00.000","2009-04-03T00:00:00.000"
"17728286","SEMP","1C - act as a crowd controller","Individual","2","2","Yannick Emmanuel GOPEE",,,,,,"2025-06-15T00:00:00.000","2022-06-16T00:00:00.000"
"17712851","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Sumeet  MALIK",,,,,,"2025-06-15T00:00:00.000","2009-04-03T00:00:00.000"
"17728286","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Yannick Emmanuel GOPEE",,,,,,"2025-06-15T00:00:00.000","2022-06-16T00:00:00.000"
"17722044","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","Muhammad Ali ARIF",,,,,,"2025-06-14T00:00:00.000","2017-05-31T00:00:00.000"
"17701062","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Mark Anthony POWER",,,,,,"2025-06-14T00:00:00.000","1998-05-27T00:00:00.000"
"17705929","SEMP","1FC - guard with a firearm for cash in transit","Individual","4","5","David Grimshaw CHEATHAM",,,,,,"2025-06-14T00:00:00.000","2002-05-14T00:00:00.000"
"17723164","SEMP","1C - act as a crowd controller","Individual","2","2","Narendar Kumar DINANI",,,,,,"2025-06-14T00:00:00.000","2018-04-27T00:00:00.000"
"17721071","SEMP","2C - carry out surveys and inspections of security equipment","Individual","4","4","Rhys Anthony RYAN",,,,,,"2025-06-14T00:00:00.000",
"17725923","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Zohaib  BILAL",,,,,,"2025-06-14T00:00:00.000","2020-05-06T00:00:00.000"
"17721071","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","2","4","Rhys Anthony RYAN",,,,,,"2025-06-14T00:00:00.000",
"17705929","SEMP","2A - acts as a security consultant","Individual","5","5","David Grimshaw CHEATHAM",,,,,,"2025-06-14T00:00:00.000","2002-05-14T00:00:00.000"
"17705929","SEMP","1C - act as a crowd controller","Individual","3","5","David Grimshaw CHEATHAM",,,,,,"2025-06-14T00:00:00.000","2002-05-14T00:00:00.000"
"17705929","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","5","David Grimshaw CHEATHAM",,,,,,"2025-06-14T00:00:00.000","2002-05-14T00:00:00.000"
"17721079","SEMP","1C - act as a crowd controller","Individual","2","2","Daniel Joseph SEEARS",,,,,,"2025-06-14T00:00:00.000","2016-06-17T00:00:00.000"
"17728282","SEMP","2B - sell security equipment","Individual","2","4","Shane Vincent CALVI",,,,,,"2025-06-14T00:00:00.000","2022-06-15T00:00:00.000"
"17723164","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Narendar Kumar DINANI",,,,,,"2025-06-14T00:00:00.000","2018-04-27T00:00:00.000"
"17705929","SEMP","1B - act as a bodyguard","Individual","2","5","David Grimshaw CHEATHAM",,,,,,"2025-06-14T00:00:00.000","2002-05-14T00:00:00.000"
"17721071","SEMP","2D - give advice about security equipment","Individual","1","4","Rhys Anthony RYAN",,,,,,"2025-06-14T00:00:00.000",
"17721079","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Daniel Joseph SEEARS",,,,,,"2025-06-14T00:00:00.000","2016-06-17T00:00:00.000"
"17701062","SEMP","1FC - guard with a firearm for cash in transit","Individual","2","2","Mark Anthony POWER",,,,,,"2025-06-14T00:00:00.000","1998-05-27T00:00:00.000"
"17728282","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","1","4","Shane Vincent CALVI",,,,,,"2025-06-14T00:00:00.000","2022-06-15T00:00:00.000"
"17728282","SEMP","2D - give advice about security equipment","Individual","4","4","Shane Vincent CALVI",,,,,,"2025-06-14T00:00:00.000","2022-06-15T00:00:00.000"
"17728282","SEMP","2C - carry out surveys and inspections of security equipment","Individual","3","4","Shane Vincent CALVI",,,,,,"2025-06-14T00:00:00.000","2022-06-15T00:00:00.000"
"17721071","SEMP","2B - sell security equipment","Individual","3","4","Rhys Anthony RYAN",,,,,,"2025-06-14T00:00:00.000",
"17725923","SEMP","1C - act as a crowd controller","Individual","2","2","Zohaib  BILAL",,,,,,"2025-06-14T00:00:00.000","2020-05-06T00:00:00.000"
"17501928","SMAS","Security Master","Company","1","1","MY OPTIMISM PTY LTD","High Security Locksmiths","4 Welsby Place","FADDEN","ACT","2904","2025-06-13T00:00:00.000","2010-06-01T00:00:00.000"
"17705049","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Christopher Charles MORROW",,,,,,"2025-06-13T00:00:00.000","2002-06-15T00:00:00.000"
"17705049","SEMP","2A - acts as a security consultant","Individual","3","3","Christopher Charles MORROW",,,,,,"2025-06-13T00:00:00.000","2002-06-15T00:00:00.000"
"17705049","SEMP","1FC - guard with a firearm for cash in transit","Individual","2","3","Christopher Charles MORROW",,,,,,"2025-06-13T00:00:00.000","2002-06-15T00:00:00.000"
"17701327","SEMP","1FC - guard with a firearm for cash in transit","Individual","1","2","Scott Arne JOHANSEN",,,,,,"2025-06-10T00:00:00.000","1998-06-11T00:00:00.000"
"17701327","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","2","2","Scott Arne JOHANSEN",,,,,,"2025-06-10T00:00:00.000","1998-06-11T00:00:00.000"
"17701220","SEMP","2D - give advice about security equipment","Individual","3","4","Adrian Donald HART",,,,,,"2025-06-09T00:00:00.000","1998-06-11T00:00:00.000"
"17725709","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","4","Jodie Lee WOODBRIDGE",,,,,,"2025-06-09T00:00:00.000","2020-03-19T00:00:00.000"
"17725709","SEMP","1C - act as a crowd controller","Individual","2","4","Jodie Lee WOODBRIDGE",,,,,,"2025-06-09T00:00:00.000","2020-03-19T00:00:00.000"
"17724425","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Fernando  SEPULVEDA",,,,,,"2025-06-09T00:00:00.000","2019-05-06T00:00:00.000"
"17725709","SEMP","2C - carry out surveys and inspections of security equipment","Individual","3","4","Jodie Lee WOODBRIDGE",,,,,,"2025-06-09T00:00:00.000","2020-03-19T00:00:00.000"
"17701220","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","4","4","Adrian Donald HART",,,,,,"2025-06-09T00:00:00.000","1998-06-11T00:00:00.000"
"17726121","SEMP","1C - act as a crowd controller","Individual","2","3","Vikas Kumar",,,,,,"2025-06-09T00:00:00.000","2020-06-10T00:00:00.000"
"17725709","SEMP","2D - give advice about security equipment","Individual","4","4","Jodie Lee WOODBRIDGE",,,,,,"2025-06-09T00:00:00.000","2020-03-19T00:00:00.000"
"17701204","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","John William THISTLETON",,,,,,"2025-06-09T00:00:00.000","1998-06-11T00:00:00.000"
"17501114","SMAS","Security Master","Company","1","1","SECOM AUSTRALIA PTY LIMITED","SECOM AUSTRALIA PTY LIMITED","43 Chandos Street","ST LEONARDS","NSW","2065","2025-06-09T00:00:00.000","1999-02-16T00:00:00.000"
"17724425","SEMP","1C - act as a crowd controller","Individual","2","2","Fernando  SEPULVEDA",,,,,,"2025-06-09T00:00:00.000","2019-05-06T00:00:00.000"
"17726121","SEMP","1E - act as a monitoring centre operator","Individual","3","3","Vikas Kumar",,,,,,"2025-06-09T00:00:00.000","2020-06-10T00:00:00.000"
"17701220","SEMP","2C - carry out surveys and inspections of security equipment","Individual","2","4","Adrian Donald HART",,,,,,"2025-06-09T00:00:00.000","1998-06-11T00:00:00.000"
"17701220","SEMP","2B - sell security equipment","Individual","1","4","Adrian Donald HART",,,,,,"2025-06-09T00:00:00.000","1998-06-11T00:00:00.000"
"17701194","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","Timothy John SMALL",,,,,,"2025-06-09T00:00:00.000","1998-06-10T00:00:00.000"
"17711818","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","1","Vlad  RAKIC",,,,,,"2025-06-09T00:00:00.000","2008-05-21T00:00:00.000"
"17726121","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Vikas Kumar",,,,,,"2025-06-09T00:00:00.000","2020-06-10T00:00:00.000"
"17721065","SEMP","1E - act as a monitoring centre operator","Individual","1","4","Kevin John PEISLEY",,,,,,"2025-06-08T00:00:00.000","2016-06-09T00:00:00.000"
"17724517","SEMP","2C - carry out surveys and inspections of security equipment","Individual","2","3","Dominic Joseph DEN",,,,,,"2025-06-08T00:00:00.000","2019-06-06T00:00:00.000"
"17723761","SEMP","1C - act as a crowd controller","Individual","1","3","Mark Richard WOODALL",,,,,,"2025-06-08T00:00:00.000","2018-10-25T00:00:00.000"
"17713091","SEMP","1C - act as a crowd controller","Individual","2","2","Jaspreet  SINGH",,,,,,"2025-06-08T00:00:00.000","2009-06-02T00:00:00.000"
"17713091","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Jaspreet  SINGH",,,,,,"2025-06-08T00:00:00.000","2009-06-02T00:00:00.000"
"17724448","SEMP","1FP - guard with a firearm for protecting property","Individual","1","1","Leslie  PORETTI",,,,,,"2025-06-08T00:00:00.000","2019-05-15T00:00:00.000"
"17723761","SEMP","1E - act as a monitoring centre operator","Individual","2","3","Mark Richard WOODALL",,,,,,"2025-06-08T00:00:00.000","2018-10-25T00:00:00.000"
"17724517","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","3","3","Dominic Joseph DEN",,,,,,"2025-06-08T00:00:00.000","2019-06-06T00:00:00.000"
"17724517","SEMP","2B - sell security equipment","Individual","1","3","Dominic Joseph DEN",,,,,,"2025-06-08T00:00:00.000","2019-06-06T00:00:00.000"
"17723761","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","3","3","Mark Richard WOODALL",,,,,,"2025-06-08T00:00:00.000","2018-10-25T00:00:00.000"
"17721065","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","2","4","Kevin John PEISLEY",,,,,,"2025-06-08T00:00:00.000","2016-06-09T00:00:00.000"
"17721065","SEMP","1B - act as a bodyguard","Individual","3","4","Kevin John PEISLEY",,,,,,"2025-06-08T00:00:00.000","2016-06-09T00:00:00.000"
"17721065","SEMP","1C - act as a crowd controller","Individual","4","4","Kevin John PEISLEY",,,,,,"2025-06-08T00:00:00.000","2016-06-09T00:00:00.000"
"17726094","SEMP","2B - sell security equipment","Individual","3","3","Sunita Soni",,,,,,"2025-06-07T00:00:00.000","2020-06-04T00:00:00.000"
"17721020","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Glenn Bradley ATKINSON",,,,,,"2025-06-07T00:00:00.000",
"17726094","SEMP","1C - act as a crowd controller","Individual","2","3","Sunita Soni",,,,,,"2025-06-07T00:00:00.000","2020-06-04T00:00:00.000"
"17726094","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","3","Sunita Soni",,,,,,"2025-06-07T00:00:00.000","2020-06-04T00:00:00.000"
"17721020","SEMP","1C - act as a crowd controller","Individual","2","2","Glenn Bradley ATKINSON",,,,,,"2025-06-07T00:00:00.000",
"17728257","SEMP","2B - sell security equipment","Individual","2","4","Steven  KRONBERGER",,,,,,"2025-06-06T00:00:00.000","2022-06-07T00:00:00.000"
"17717319","SEMP","2C - carry out surveys and inspections of security equipment","Individual","1","3","Simon James DOOLEY",,,,,,"2025-06-06T00:00:00.000","2012-04-11T00:00:00.000"
"17728251","SEMP","1A - patrol, guard, watch or protect property (including cash in transit)","Individual","1","2","Pooja  AHUJA",,,,,,"2025-06-06T00:00:00.000","2022-06-07T00:00:00.000"
"17717319","SEMP","2D - give advice about security equipment","Individual","2","3","Simon James DOOLEY",,,,,,"2025-06-06T00:00:00.000","2012-04-11T00:00:00.000"
"17728254","SEMP","2D - give advice about security equipment","Individual","2","3","Alistair Graeme NINNES",,,,,,"2025-06-06T00:00:00.000","2022-06-07T00:00:00.000"
"17728254","SEMP","2B - sell security equipment","Individual","1","3","Alistair Graeme NINNES",,,,,,"2025-06-06T00:00:00.000","2022-06-07T00:00:00.000"
"17728257","SEMP","2C - carry out surveys and inspections of security equipment","Individual","3","4","Steven  KRONBERGER",,,,,,"2025-06-06T00:00:00.000","2022-06-07T00:00:00.000"
"17717319","SEMP","2E - install, maintain, monitor, repair or service security equipment","Individual","3","3","Simon James DOOLEY",,,,,,"2025-06-06T00:00:00.000","2012-04-11T00:00:00.000"
