"closure_description","object_id","closure_type","footpaths_closed","reason_for_closure","global_id","closure_start_time","closure_end_time","related_suburbs","project_title","location"
"","590","buildingConstruction","Building works associated with the development of Block 1, Section 28 Throsby.","Mulgara Loop (northern and southern side): from Bettong Avenue to Dragon Street.","7635ce74-c2cd-47af-8728-1c3e6e67f23e","2018-09-23T21:00:00.000","2019-08-01T08:00:00.000","THROSBY","TTE18-SL1-1458-1-REV-A Stone Living Blk1 Sec28 Throsby","POINT (149.16220823323454 -35.19317005985965)"
"","4118","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue signalised pedestrian crossings located on the northern and southern side of the Elouera Street / Gould Street intersection.<br>
Will be closed on periodic days, nights and weekends as required between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Friday.<br>
8 pm Friday to 6 am Monday (inclusive).
","3a169d18-5878-4a39-9d3a-cbefbff9bd25","2019-12-31T09:00:00.000","2020-12-31T05:00:00.000","BRADDON","Ext - TTE17-MET-6055 CMC, Northbourne Ave / Elouera St / Gould St - Median Intersection Closure","POINT (149.1357205 -35.270824)"
"","4168","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue signalised pedestrian crossing located on the southern side of the Elouera Street / Gould Street intersection.<br>
Will be closed on periodic days, nights and weekends between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Friday.<br>
8 pm Friday to 6 am Monday (inclusive)
","43fa095c-775f-451a-9f9d-23e92b1e9704","2019-12-31T05:00:00.000","2020-12-31T05:00:00.000","BRADDON","Ext - TTE18-MET-6298 - CMC, Northbourne Ave / Elouera St / Gould St - Northern & Southern Median Footpath Closure","POINT (149.1301065397967 -35.27309090072016)"
"","1316","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue signalised pedestrian crossing located on the eastern side at the Bunda Street intersection.","0858761c-a892-4d42-94ef-65ca8aae3fc6","2019-01-07T22:30:00.000","2019-01-18T07:00:00.000","CITY","Resub - TTE18-MET-6335 CMC, Northbourne Ave / Bunda St - Side Road Closure","POINT (149.1300199992114 -35.27723513296189)"
"","3942","buildingConstruction","Pedestrian crossing works.","Shared use path located on either side of Garran Road.","cf0333e3-a569-4e27-b211-64c802fae817","2019-11-17T20:00:00.000","2020-03-27T07:00:00.000","ACTON","TTE19-AMA-1122, AMA Projects, Road Closure, Garran Rd, ANU Campus, Acton ","POINT (149.11753836509305 -35.28290045523984)"
"","5643","buildingConstruction","Belconnen Markets Stage 1","Footpath on the southern side of Ibbott Lane adjacent to Block 16 Section 32.","dcb26c43-8b14-4630-9b16-149d4664c2c3","2020-06-28T21:00:00.000","2020-12-20T06:00:00.000","BELCONNEN","TTE20-MSC-2337 Nikias Diamond Blk 16 Sec 32 Belconnen Markets","POINT (149.06561769903146 -35.246592621915404)"
"","5163","buildingConstruction","Crane operations.","Benjamin Way (western side): between Cohen Street and Chandler Street.<br>
Will be closed on periodic days between the hours of,<br>
9:30 am - 4 pm Monday to Friday.<br>
7 am - 5 pm Saturday.","a2e45e5a-f2fb-432e-ae34-c42120dc7922","2020-04-30T23:30:00.000","2020-07-31T06:00:00.000","BELCONNEN","Airmaster Crane Lift","POINT (149.0672868522978 -35.23949414293293)"
"","3723","utilities","ICON Water sewer main rehaibilitation.","Larakia Street (eastern side): between Algan Street and Malara Street.","36304182-83d8-4aca-8712-5cc2ee2bed9e","2019-10-21T20:00:00.000","2019-11-20T07:00:00.000","WARAMANGA","ICON Water CX11060","POINT (149.06288047110377 -35.35050793014073)"
"","5748","roadWorks","Road safety improvements.","Hillcrest Street (eastern and western) footpath crossings located on the northern and southern side of Abena Avenue.","e2e1479b-a35b-4e36-81bf-22001da75ffe","2020-07-09T21:00:00.000","2020-07-24T07:00:00.000","CRACE","Line Marking - Abena Avenue, Crace","POINT (149.10771 -35.20183)"
"","5039","utilities","ICON Water sewer rehabilitation","Boronia Drive (northern side): between Miller Street and Myall Street.","ef178153-a3e2-4ce3-99d8-5fcf9eb26c87","2020-04-27T21:00:00.000","2020-05-27T08:00:00.000","O_CONNOR","ICON Water","POINT (149.1164821231701 -35.25421442547509)"
"","5301","lightRail","Works associated with the Transport Canberra Light Rail project.","Northbourne Avenue signalised pedestrian crossing located on the southern side of the London Circuit intersection.<br>
7 am - 6 pm Monday to Saturday.<br>
This signalised pedestrian crossing may also be closed at other times during the nominated timeframe as operationally required.","d126ec98-57fe-4339-8acc-ef78f5e05b31","2020-05-21T21:00:00.000","2020-12-31T07:00:00.000","CITY","CLRS2A","POINT (149.12905 -35.27977)"
"","6276","utilities","EVO Energy works.","Knox Street (eastern side): between A'Beckett Street and Dickinson Street.","315e1573-4fa8-4c97-8fd3-10d7b90016b8","2020-10-26T22:00:00.000","2020-10-27T05:00:00.000","WATSON","TTE20-EVO-2491 Evoenergy, Pole Arm Replacement, Knox St, Watson","POINT (149.15154363652317 -35.235406776259715)"
"","6501","buildingConstruction","Crane operation.","Trevillian Quay (northern side): between the driveway to 17 Trevillian Quay and the end.<br>
Will be closed on periodic days as required between the hours of,<br>
7 am - 5 pm Monday to Saturday.","3b30a5c7-7468-47da-b148-4a25f4e69845","2020-10-27T20:00:00.000","2021-01-15T05:00:00.000","KINGSTON","AMDM Roofing","POINT (149.14739605689317 -35.310651359930084)"
"","2736","buildingConstruction","Crane lift.","Footpath on the south side of Jessie Street from Amy Ackman Street to Denoon Street.","7d842378-b74c-4371-b21e-2a0af51770eb","2019-06-16T23:30:00.000","2019-06-28T06:00:00.000","FORDE","Crane Lift","POINT (149.14445436552205 -35.16498116264623)"
"","4141","lightRail","Works associated with the Transport Canberra Light Rail project.","Flemington Road signalised pedestrian crossing located on the southern side of the Mapleton Avenue / Manning Clark Crescent intersection.<br>
Will be closed on periodic days, nights and weekends between the hours of,<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Friday.<br>
8 pm Friday to 6 am Monday (inclusive)
","1a706dd4-3897-4604-a373-5ec972589437","2019-12-31T09:00:00.000","2020-12-31T05:00:00.000","HARRISON","Ext - TTE18-MET-4226 CMC, Flemington Rd / Mapleton Ave - Staged Lane Closures","POINT (149.1508167973144 -35.19403902652538)"
"","1350","utilities","HV electrical supply installation","Forbes Street (western side): from David Street to house number 55.","f9fb087e-ac20-4fb3-a3d2-34f8437fac57","2019-01-06T20:00:00.000","2019-02-22T06:00:00.000","TURNER","TTE18-SE1-1777-1-1 Shepherd Electrical   Forbes Street  Turner HV Supply","POINT (149.13030289731478 -35.26178723708593)"
"","6389","buildingConstruction","Pedestrian safety during crane lift","Macquarie Street - northbound and southbound: from Bourke Street to Darling Street Barton.","59b2420b-3e89-4e47-b0b5-7d04cd709a19","2020-10-13T20:00:00.000","2020-12-24T06:00:00.000","BARTON","11 Bourke St Roof Replacement","POINT (149.1346612559566 -35.310987905825954)"
"","4868","roadWorks","Footpath construction and bus stop upgrade.","Ratcliffe Crescent (southern side): between Connah Street and Kesteven Street.<br>
Works are expected to be completed within one week during the nominated timeframe.","afb9939b-fc79-4b85-b26f-92b9c661fa12","2020-04-07T23:00:00.000","2020-05-08T06:30:00.000","FLOREY","Bus Stop Upgrade","POINT (149.05401339411776 -35.22678095336034)"
"","5847","roadWorks","Asphalt works.","Marcus Clarke Street / Alinga Street signalised pedestrian crossings><br>
Will be closed on periodic days, nights and weekends between the hours of,<br>
7 pm - 6 am Monday to Thursday / Friday.<br>
9 am - 4:30 pm Monday to Friday.<br>
7 pm Friday to 6 am Monday (inclusive).<br>
One signalied pedestrian crossing will remain open in the north / south and east /west direction at all times.","cb8b03aa-939b-4c9b-bd03-25b1938a680a","2020-07-31T09:00:00.000","2020-08-08T06:00:00.000","CITY","Roads ACT Mill and Fill 2020","POINT (149.1264347175019 -35.27808835486846)"
"","1586","buildingConstruction","Civil and Landscaping works associated with Block 2, Section 29 Wright.","Gornall Street (southern side): from Steve Irwin Avenue to Max Jacobs Avenue.<br>
Diesendeorf Street (northern side): from Steve Irwin Avenue to Max Jacobs Avenue.","999a829a-e584-4b48-8d4f-9222c6d5b49c","2019-02-10T20:00:00.000","2019-06-30T07:00:00.000","WRIGHT","Block 2, Section 29, Wright","POINT (149.03662 -35.32219)"
"","3263","utilities","ICON Water sewer main rehabilitation.","Tillyard Drive (southern side): from Daley Crescent to house number 186.","193d7eb1-feb5-4643-8615-6b2b9a8791c0","2019-08-18T21:00:00.000","2019-09-16T08:00:00.000","FRASER","ICON Water CX11060","POINT (149.04396217541915 -35.19214393564129)"
"","6184","roadWorks","Bus stop construction.","Opperman Avenue (northern side): between Uriarra Road and Harriott Street.","71c4babc-96fe-49da-a601-5b2fec7b1b0b","2020-09-13T21:00:00.000","2020-10-09T06:00:00.000","WRIGHT","TTM 20114 Kuna - Better Public Transport Infrastructure for Canberra 2019-21","POINT (149.02846700112588 -35.313074018116325)"
"","1712","specialEvent","Stage and Stall installation","London Circuit (all directions): from Northbourne Avenue to Akuna Street.","0313bb72-2b3c-4a04-a7a3-62e1ee6117c5","2019-02-14T22:30:00.000","2019-02-17T19:00:00.000","CITY","TTE19-ACT-1006 - Mulitcultural Festival 2019","POINT (149.1313413882276 -35.280804609064106)"
"","549","roadWorks","Works associated with the Gungahlin Town Centre upgrade project.","Camilleri Way (both sides): from The Valley Avenue to the pedestrian crossing located approximately 300 metres west of Manning Clark Crescent.<br<
Kate Crace Street (both sides): from Camilleri Way to Efkarpidis Street.<br>
The Valley Avenue (both sides): from approximately 50 metres east of Kate Crace Street to approximately 125 metres west of Kate Crace Street.<br>
Manning Clark Crescent (eastern side): from approximately 30 metres north of The Valley Avenue to approximately 115 metres north of the Marie Pitt Street / Walling Street roundabout.<br>
Barbara Jefferis Street (northern & southern sides): from Manning Clark Crescent to approximately 45 metres east towards Elizabeth Jolley Crescent.<br>
Efkarpidis Street (northern & southern sides): from Kate Crace Street to approximately 45 metres west towards Hinder Street.","ec497a61-7ca7-408a-9ba3-a2e6e9a7308a","2018-09-16T21:00:00.000","2018-12-22T07:00:00.000","GUNGAHLIN","TTE18-CC1-1360-RevA - Cord Civil - The Valley Avenue / Kate Crace Street / Efkarpidis Street Closure","POINT (149.1347296331628 -35.187994244698444)"
"","5528","buildingConstruction","Civil works.","Monaro Crescent (western side): from the northern side of Discovery Street to the southern side of Cygnet Crescent.","452e6e7f-fb4a-497a-beef-3406ff04e99a","2020-06-22T08:00:00.000","2020-07-03T08:00:00.000","RED_HILL","Resub 3 TTE19-BMU-1418-1 and 2 BMD Urban, Verge and Road Closure, Monaro Cres, Red Hill Precinct, Red Hill","POINT (149.1321839414204 -35.34218567578774)"
"","5112","buildingConstruction","Crane operations.","Flynn Drive (northern side): on either side of the Commonwealth Avenue bridge.<br>
Will be closed on periodic days as required Monday to  Saturday.","ddb99e79-566c-432b-a4b1-633d4a264028","2020-04-22T19:00:00.000","2020-06-30T00:00:00.000","PARKES","High Mast Lighting Project","POINT (149.12566371654378 -35.295597435937566)"
"","5929","roadWorks","Heysen St Link Path Upgrades.","Footpath located on the soutweastern side of Heysen Street and Hilder Street.","e763ad6b-b1f2-4611-bf30-3bc4973a77af","2020-09-21T22:00:00.000","2020-10-20T07:00:00.000","WESTON","TTE20-CCC-2422 Complex Co, Heysen St Link Path Upgrades, Sb Raod Closure, Hilder St, Weston","POINT (149.06223709357306 -35.33387999787935)"
"","3302","lightRail","Works associated with the Transport Canberra Light Rail project. ","Northbourne Avenue signalised pedestrian crossings located on the northern and southern side of the Ipima Street / Condamine Street intersection.<br>
Will be closed on periodic days, nights and weekends as required between the hours of:<br>
9.30 am - 4 pm Monday to Friday.<br>
8 pm - 6 am Monday to Friday.<br>
8 pm Friday to 6 am Monday (inclusive).<br>
Only one signalised pedestrian crossing will be closed at any given time during these works.
","aa484709-fbac-431d-8c19-7841c6c668d2","2019-08-16T10:00:00.000","2019-12-31T05:00:00.000","BRADDON","Ext - TTE16-MET-6004 CMC, Service Relocation - Northbourne Ave / Ipima St / Condamine St","POINT (149.1312143889001 -35.26626900356575)"
"","423","buildingConstruction","Off site works associated with the development of Block 23, Section 50 Denman Prospect.","Freebury Street: northern side from Medina Street to Garzoli Rise.<br>
Garzoli Rise: western side from Freebury Street to McMichael Terrace.","757e3cce-72d2-46c4-bb8a-0fa6d7b7ab49","2019-01-31T20:00:00.000","2019-06-29T19:00:00.000","DENMAN_PROSPECT","Denman Section 50 Block 23","POINT (149.02268675183063 -35.30060984971586)"
"","6616","utilities","Watermain installation.","Anketell Street signalised pedestrian crossing located on the eastern side of Oakden Street.<br>
Oakden Street signalised pedestrian crossing located on the southern side of Anketell Street.","8e468cbe-489e-4bc3-bb6a-55071be3caa2","2020-11-02T22:00:00.000","2020-12-04T05:30:00.000","GREENWAY","PRIORITY Resub2 TTE20-OB1-2451 RevA, ONeil and Brown, Water Main Connection Works, Anketell St and Oakden St, Greenway","POINT (149.07271682679504 -35.42217277970652)"
"","1415","roadWorks","Works associated with the ACT Law Courts upgrade project.","Knowles Place (eastern side): located in front of the ACT Supreme Court building.","3dd5df81-8377-4aa3-994f-065062454d02","2019-01-09T08:00:00.000","2019-12-22T07:00:00.000","CITY","EXT - TTE18-LOR-1040 - Laing O'Rourke - Knowles Place - Stage 1 to 3","POINT (149.1270993038047 -35.28074127954013)"
"","5780","roadWorks","Bus stop upgrade.","Nyrang Street (western side): between Canberra Avenue and the driveway to 11 Nyrang Street.","b4ab5e08-c3d3-44a0-9367-949b5c2e7fe4","2020-07-12T21:00:00.000","2020-08-15T07:00:00.000","NARRABUNDAH","Bus Stop Upgrades","POINT (149.1553119998519 -35.32501486434886)"
"","6125","roadWorks","Woden pedestrian and cyclepath improvements.","Launceston Street (southern side): on the western and eastern side of Furzer Street.<br>
Pedestrian crossing located on the northern side of Keltie Street.<br>
Corinna Street footpath crossing located on the western side of the Woden Library near Furzer Street.<br>
Corinna Street pedestrian crossings on the eastern and western side of Bradley Street.<br>
Corinna Street (northern side): on the eastern and western side of Bradley Street.<br>
Callam Street signalised pedestrian crossing located on the western side of the Callam Street / Corinna Street intersection.<br>
A section of footpath located on the southwestern corner of the Callam Street / Corinna Street intersection.","321e485a-8748-4f04-88a3-3df10cc4456c","2020-09-13T23:00:00.000","2020-11-13T05:00:00.000","PHILLIP","TTE20-BOS-2461- Bost - Woden Pedestrian & Cyclepath Improvement - Phase 1 - Closures","POINT (149.08434100568854 -35.34644610618538)"
"","2376","buildingConstruction","Pedestrian Safety during crane lift","Benjamin Way (northbound): from Emu Bank to Chandler Street.","50c7741a-7f36-4f32-b3e0-549a902ace16","2019-05-06T23:00:00.000","2019-05-16T05:00:00.000","BELCONNEN","Crane Lift - Panels","POINT (149.0673135552899 -35.23660648423756)"
