"routenumber","shift","starttime","vehiclestyle","description","address","phone","school_name","website","location"
"1042","1031","7:51:00 AM","Euro","Belconnen Interchanges, Florey","12 Barnard Circ, Florey","(02) 6258 1055","St Francis Xavier College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0411711 -35.22499669)"
"1044","1445","3:17:00 PM","Euro","Melba, Spence, Evatt","12 Barnard Circ, Florey","(02) 6258 1055","St Francis Xavier College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0411711 -35.22499669)"
"2040","2435","3:24:00 PM","Euro","Duffy, Holder, Cooleman Court","41 Marr Street, Pearce","(02) 6142 0700","Melrose High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0885994 -35.36276738)"
"2079","2404","3:06:00 PM","artW","Isabella Plains, Calwell","82 Downard Street/6 Dougharty Place, Calwell","(02) 6142 1900","Calwell Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1090616 -35.438634)"
"2022","2320","8:01:00 AM","Euro","Woden Interchange","25 New South Wales Crescent, Barton","(02) 6142 3388","Telopea Park School 7-10","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1336759 -35.31370184)"
"2044","2507","3:23:00 PM","Euro","Cooleman Court, Weston, Lyons, Woden Interchange","27 Marr Street, Pearce","(02) 6298 7271","Marist College Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0882278 -35.35945117)"
"1027","1320","7:58:00 AM","Euro","Franklin, Harrison, Gungahlin Place","68 Brigalow Street, Lyneham","(02) 6142 1720","Lyneham Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1256275 -35.2514168)"
"2005","2430","3:33:00 PM","Euro","Duffy, Holder","7 McMillan Cres, Griffith","(02) 6260 9400","St Clare's College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1464467 -35.32363989)"
"2065","2115","8:00:00 AM","Std","Erindale Interchange, Wanniassa, Oxley, Monash","90 Ellerston Ave, Isabella Plains","(02) 6209 0100","St Mary Mackillop College - Senior Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0931127 -35.42505875)"
"2072","2314","7:50:00 AM","Std","Duffy, Holder, Cooleman Court via Namatjira Dr","90 Ellerston Ave, Isabella Plains","(02) 6209 0100","St Mary Mackillop College - Senior Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0931127 -35.42505875)"
"2061","2002","7:55:00 AM","Std","Gordon, Isabella Plains","34 McBryde Cres, Wanniassa","(02) 6231 4177","Trinity Christian School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0865327 -35.40790103)"
"1031","1354","3:10:00 PM","Euro","Watson, Downer, Dickson, Ainslie, Campbell","24 White Cres, Campbell","(02) 6249 8869","St Thomas More's Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1556876 -35.28732792)"
"2023","1511","3:25:00 PM","Euro","Narrabundah, Griffith, Manuka","25 New South Wales Crescent, Barton","(02) 6142 3388","Telopea Park School 7-10","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1336759 -35.31370184)"
"2062","2542","8:00:00 AM","Std","Kambah East, Gleneagles","184 Wheeler Cres, Wanniassa","(02) 6142 1870","Wanniassa School 7-10","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0853008 -35.39471089)"
"2060","1411","3:22:00 PM","artW","Lanyon Marketplace, Conder, Banks","34 McBryde Cres, Wanniassa","(02) 6231 4177","Trinity Christian School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0865327 -35.40790103)"
"2070","2631","3:30:00 PM","Std","O'Malley, Isaacs, Farrer, Mawson,Torrens","12 Mackinnon Street, Wanniassa","(02) 6209 0100","St Mary Mackillop College - Junior Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0899328 -35.40541396)"
"2038","2302","8:15:00 AM","Euro","Woden Interchange Non Stop","41 Marr Street, Pearce","(02) 6142 0700","Melrose High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0885994 -35.36276738)"
"2063","2358","8:00:00 AM","Euro","Kambah West, Gleneagles","90 Ellerston Ave, Isabella Plains","(02) 6209 0100","St Mary Mackillop College - Senior Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0931127 -35.42505875)"
"2069","2348","3:34:00 PM","artW","Calwell, Monash, Gowrie","12 Mackinnon Street, Wanniassa","(02) 6209 0100","St Mary Mackillop College - Junior Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0899328 -35.40541396)"
"1043","1561","8:03:00 AM","Euro","Fraser, Flynn","38 Pawsey Circ, Florey","(02) 6258 3592","St John The Apostle Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0417248 -35.22679501)"
"1019","1406","3:35:00 PM","Euro","Nicholls","73 Davenport St, Dickson","(02) 6247 7151","Emmaus Christian School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1428789 -35.25344606)"
"1010","1449","3:30:00 PM","Euro","Gungahlin Place Bus Station, Amaroo, Bonner, Forde","31 Francis Forde Boulevarde, Forde","(02) 6204 3299","Burgmann Anglican School Forde Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.142844 -35.17097761)"
"1054","2301","8:12:00 AM","Euro","Belconnen Interchanges Non Stop","4 Bindubi Street, Macquarie","(02) 6142 0800","Canberra High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0746957 -35.25166936)"
"2006","2445","3:44:00 PM","Euro","Cooleman Court, Rivett, Fisher, Waramanga, Stirling, Chapman","110 Canberra Avenue, Griffith","(02) 6295 3598","St Edmund's College Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1454991 -35.32276245)"
"1023","1037","7:26:00 AM","PR 3","Bonner, Amaroo, Gungahlin","10 Wise Street, Braddon","(02) 6243 4100","Merici College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1367055 -35.26688713)"
"1022","1353","7:10:00 AM","Euro","Casey, Ngunnawal, Palmerston","73 Davenport St, Dickson","(02) 6247 7151","Emmaus Christian School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1428789 -35.25344606)"
"2001","2114","7:55:00 AM","PR 3","Kambah, Gleneagles, Woden Interchange","110 Canberra Avenue, Griffith","(02) 6295 3598","St Edmund's College Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1454991 -35.32276245)"
"2022","2104","3:22:00 PM","artW","Woden Interchange","25 New South Wales Crescent, Barton","(02) 6142 3388","Telopea Park School 7-10","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1336759 -35.31370184)"
"2066","2636","3:34:00 PM","Euro","Theodore, Calwell","161 Wheeler Cres, Wanniassa","(02) 6231 4022","St Anthony's Parish Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0805663 -35.39421182)"
"2079","2115","8:30:00 AM","Std","Isabella Plains, Calwell","82 Downard Street/6 Dougharty Place, Calwell","(02) 6142 1900","Calwell Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1090616 -35.438634)"
"2053","2534","8:24:00 AM","Std","Holder, Duffy, Rivett, Chapman","220 Badimara Street, Waramanga","(02) 6142 3444","Mount Stromlo High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0544905 -35.35492031)"
"1031","1004","8:05:00 AM","PR 3","Watson, Downer,  Dickson, Ainslie, Campbell","15 Treloar Crescent, Campbell","(02) 6142 3166","Campbell High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1477875 -35.27861871)"
"1038","1624","3:15:00 PM","PR 3","Fraser West, Dunlop, Macgregor","12 Stutchbury Street, Page","(02) 6254 2653","St Matthew's Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0429345 -35.24020178)"
"2017","2107","7:50:00 AM","Std","Mawson, Farrer, Isaacs, O'Malley","15 Alexander Street, 18 Golden Grove, Red Hill","(02) 6260 9600","Canberra Grammar Junior School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.124805 -35.33241923)"
"2014","1309","8:02:00 AM","Std","Woden Interchange Non Stop","15 Alexander Street, 18 Golden Grove, Red Hill","(02) 6260 9600","Canberra Grammar Junior School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.124805 -35.33241923)"
"2035","2211","3:17:00 PM","Euro","Gleneagles, Kambah","141 O'Halloran Circuit, Kambah","(02) 6142 0900","Namadgi School P-6","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.067359 -35.39250397)"
"2074","2332","8:00:00 AM","Std","Tuggeranong Interchange, Monash, Gowrie, Fadden, Erindale Interchange, Wanniassa","161 Wheeler Cres, Wanniassa","(02) 6231 4022","St Anthony's Parish Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0805663 -35.39421182)"
"2039","2612","3:18:00 PM","Std","Rivett, Chapman, Cooleman Court","27 Marr Street, Pearce","(02) 6298 7271","Marist College Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0882278 -35.35945117)"
"1040","1446","3:19:00 PM","Euro","Hawker, Weetangera, Cook, Aranda","38 Pawsey Circ, Florey","(02) 6258 3592","St John The Apostle Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0417248 -35.22679501)"
"2071","2543","7:58:00 AM","Std","Chisholm Centre, Chisholm, Gilmore, Richardson","34 McBryde Cres, Wanniassa","(02) 6231 4177","Trinity Christian School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0865327 -35.40790103)"
"2043","2355","3:20:00 PM","Euro","Theodore, Calwell, Richardson, Chisholm, Erindale Interchange, Gilmore, Wanniassa","41 Marr Street, Pearce","(02) 6142 0700","Melrose High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0885994 -35.36276738)"
"1028","1022","7:59:00 AM","Std","Palmerston, Crace, Giralang, Kaleen","68 Brigalow Street, Lyneham","(02) 6142 1720","Lyneham Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1256275 -35.2514168)"
"2032","2005","8:33:00 AM","PR 3","Woden Interchange, Phillip, Garran, Hughes","111 Denison Street, Deakin","(02) 6142 3888","Alfred Deakin High School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0943121 -35.32418957)"
"2010","2614","3:32:00 PM","Std","Mawson, Farrer, Isaacs, O'Malley, Red Hill","7 McMillan Cres, Griffith","(02) 6260 9400","St Clare's College","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1464467 -35.32363989)"
"2074","2449","3:35:00 PM","Euro","Tuggeranong Interchange, Monash, Gowrie, Fadden, Erindale Interchange, Wanniassa","Langdon Ave, Wanniassa","(02) 6142 0600","Wanniassa Hills Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0961123 -35.3929691)"
"2014","2356","7:55:00 AM","Std","Woden Interchange Non Stop","15 Alexander Street, 18 Golden Grove, Red Hill","(02) 6260 9600","Canberra Grammar Junior School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.124805 -35.33241923)"
"2078","1566","3:10:00 PM","Euro","Gordon, Banks, Conder, Lanyon Marketplace","82 Downard Street/6 Dougharty Place, Calwell","(02) 6142 1900","Calwell Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1090616 -35.438634)"
"2068","2630","3:30:00 PM","Euro","Calwell, Richardson, Chisholm, Macarthur, Fadden","12 Mackinnon Street, Wanniassa","(02) 6209 0100","St Mary Mackillop College - Junior Campus","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0899328 -35.40541396)"
"2046","2617","3:20:00 PM","Std","Denman Prospect, Wright, Coombs, Duffy, Stirling, Waramanga","27 Marr Street, Pearce","(02) 6298 7271","Marist College Canberra","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.0882278 -35.35945117)"
"2014","1621","3:28:00 PM","PR 3","Woden Interchange Non Stop","15 Alexander Street, 18 Golden Grove, Red Hill","(02) 6260 9600","Canberra Grammar Junior School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.124805 -35.33241923)"
"1032","1353","3:11:00 PM","Euro","Ainslie, Hackett","25 Chauvel Street, Campbell","(02) 6142 3580","Campbell Primary School","https://www.transport.act.gov.au/getting-around/getting-to-school","POINT (149.1560114 -35.29012735)"
