"contrib_desc","year","quarter","report_no","contrib_type","contrib_code","person_id","vehicle_id"
"Too Fast for Conditions","2019","Q4","MSP683600GT","Person","21","d413ac62-cb61-4b2f-b376-f8781fc6dfca",
,"2019","Q4","AC20360097","Person","60.88","564e81ce-58ee-4e7f-8bac-22c4ff6a446f",
"Not Applicable","2019","Q4","AE5352002V","Person","0","d2fea405-9bd2-45e0-a58e-82a549edda2c",
"Failed to Keep Right of Center","2019","Q4","MSP6185006Q","Person","15","c8fa8f60-878d-44b5-9b7f-207af29206b2",
"Not Applicable","2019","Q4","AE6053004M","Person","0","704c24ad-4da9-4b13-9560-a191d2501da8",
"Not Applicable","2019","Q4","AC2261001T","Person","0","b1d09e93-d99e-4c26-9565-ea31f79953a7",
"Not Applicable","2019","Q4","MCP29310041","Person","0","4a0fb0c8-f682-4b37-bef7-e06957d35c5c",
"Not Applicable","2019","Q4","DE4113001C","Person","0","5ea4b15b-3c02-474b-b446-d8b130462aa7",
"Failed to Give Full Time and Attention","2019","Q4","AC2332000C","Person","7","a718a738-3583-467a-9e4b-425e1cc527a4",
"Followed Too Closely","2019","Q4","MSP675600L8","Person","22","e1c457ca-8f16-4067-8cc6-4afa5d7b184f",
"Followed Too Closely","2019","Q4","AC23680014","Person","22","bad1b0dc-4d64-41e6-8259-84c98ef9eb12",
,"2019","Q4","ZJ05300029","Person","39.88","a8e4942b-f7eb-477f-9f78-d554a19bc864",
,"2019","Q4","ZJ0455001B","Person","38.88","fda51418-37a2-45a4-8174-d50d3362ea50",
"Not Applicable","2019","Q4","MSP5274001P","Person","0","70ebf29c-149d-4521-a718-13d4562af5dd",
"Too Fast for Conditions","2019","Q4","ZH0399001W","Person","21","49bc03ef-4dd4-4b91-a9b7-8f0a61a6c41f",
"Ran Off the Road","2019","Q4","DA4029007Y","Person","70.88","c4bb538f-510b-47a6-a79f-fcb5f219c9df",
"Followed Too Closely","2019","Q4","ZR02700040","Person","22","7a453167-33e9-4239-951f-0bc6f1115c77",
"Not Applicable","2019","Q4","MSP635700ND","Person","0","18c8b740-e348-4729-9056-141b19d19b41",
"Not Applicable","2019","Q4","BW0172001K","Person","0","65ce85af-97e6-494b-9f6b-e9f1a58a38ed",
,"2019","Q4","MSP5215002X","Person","60.88","04089441-7296-45bf-b57d-941b7e954871",
"Not Applicable","2019","Q4","MSP5479008Z","Person","0","b1fcd696-74ce-497f-b7e4-8968c48114c2",
"Followed Too Closely","2019","Q4","MSP7066006L","Person","22","137861a5-fd86-4c1a-9215-f1afaea4297b",
"Failed to Give Full Time and Attention","2019","Q4","DA4087002M","Person","7","17548ede-925a-4592-a684-71ac5f9230f1",
"Not Applicable","2019","Q4","DA40160038","Person","0","cb5a9f28-5bf1-4b8e-ba41-178575108a34",
"Ran Off the Road","2019","Q4","ZF05370018","Person","70.88","e2955aed-677e-4f35-9988-67aeed383aa9",
"Under Influence of Alcohol","2019","Q4","BS0367002Y","Person","2","5f20d282-e528-4fe2-bd96-812bf2db2665",
"Not Applicable","2019","Q4","CA77230010","Person","0","ffd29213-a7c6-4364-87e8-15c549fdaa10",
"Not Applicable","2019","Q4","AC22850014","Person","0","3590334d-8e5c-44cb-a37c-6aed9d21843f",
"Fell Asleep, Fainted, Etc.","2019","Q4","MSP71270029","Person","6","976b21cd-1278-498c-bab4-a601ee24092a",
"Failed to Give Full Time and Attention","2019","Q4","MSP646600MB","Person","7","15063fc1-5d2c-4d0a-9717-aa69e8d0e6c4",
"Not Applicable","2019","Q4","MSP7065001Z","Person","0","3e83bda6-89ba-44f3-b55d-221fc9b158b4",
