"fiscal_year","recipient","program_name_level_one","program_name_level_two","program_name_level_three","approved_amount","loan_guarantee_amount","total_project_costs","new_jobs","retained_jobs","promised_trainees","maryland_local_hires_film","number_of_maryland_businesses","employment_reporting_required","naics_code","address","county","city","state","zip","incentive_type"
"2016","Delights By Mina, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Tri-County Council for Western Maryland","15000",,,"5",,,,,,"722511",,"Baltimore City",,,,"Loan/grant"
"2016","Delta Resources, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"7069.06",,"1689635",,,,,,,"541618",,"Anne Arundel",,,,"Tax credit"
"2016","Design Innovations for Infants and Mothers Everywhere d/b/a Sisu Global Health","Biotechnology Investment Incentive Tax Credit (BIITC)","Biotech Tax Credit",,"150000",,,"0.5","7",,,,,"334510",,"Baltimore City",,,,"Tax credit"
"2016","Devaney & Associates","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Baltimore Development Corporation","100000",,"985000","5",,,,,,"541810",,"Baltimore",,,,"Loan/grant"
"2016","Diagnostic Biochips, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"1011.72",,"91890",,,,,,,"541711",,"Anne Arundel",,,,"Tax credit"
"2016","Digital Receiver Technology, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"51626.87",,"12009253",,,,,,,"811111",,"Montgomery",,,,"Tax credit"
"2016","DigitaLogic","Export Maryland Grant","Export Maryland",,"10000",,,"1",,,,,,"541612",,"Baltimore City",,,,"Loan/grant"
"2016","Dixie Construction Company, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"3958.13",,"864379",,,,,,,"236115",,"Harford",,,,"Tax credit"
"2016","Dr. Elezabeth Klebe DVM","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Baltimore Development Corporation","50000",,"30000",,,,,,,"541940",,"Baltimore",,,,"Loan/grant"
"2016","DSM Pharmaceuticals, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"20996.78",,"5018619",,,,,,,"325410",,"Howard",,,,"Tax credit"
"2016","Duke Baltimore, LLC","Brownfields Tax Incentive","Brownfields Tax Incentive","Brownfield Property Tax Credit",,,,,,,,,,,,"Baltimore City",,,,"Tax credit"
"2016","DVCC, LLC","Research and Development Tax Credit","R&D Tax Credit",,"12850.00",,"1679523",,,,,,,"332912",,"Multiple",,,,"Tax credit"
"2016","Dylan's Oyster Cellar, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Tri-County Council for Western Maryland","125000",,,"10",,,,,,"722511",,"Baltimore City",,,,"Loan/grant"
"2016","EA Engineering, Science and Technologies, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"7006.25",,"1674623",,,,,,,"541360",,"Multiple",,,,"Tax credit"
"2016","East Coast Flight Services, In","Partnership for Workforce Quality (PWQ)","PWQ",,"11939.50",,"51453","2","2",,,,,"481211",,"Talbot",,,,"Loan/grant"
"2016","Eastcor Engineering, LLC","Research and Development Tax Credit","R&D Tax Credit",,"556.8082",,"49249",,,,,,,"541330",,"Talbot",,,,"Tax credit"
"2016","eBayCommerce  Inc.","Research and Development Tax Credit","R&D Tax Credit",,"81634.54",,"10756054",,,,,,,"454111",,"Baltimore",,,,"Tax credit"
"2016","Eco-Tots, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Baltimore County Department of Economic and Workforce Development","200000",,"45470","7",,,,,,"624410",,"Montgomery",,,,"Loan/grant"
"2016","Ecrion Software, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"3655.39",,"490286",,,,,,,"519100",,"Montgomery",,,,"Tax credit"
"2016","Edel's Bridal Boutique","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Baltimore County Department of Economic and Workforce Development","110000",,"27000","3",,,,,,"448120",,"Harford",,,,"Loan/grant"
"2016","Eden Mill Vineyards","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"4755.05",,"22577.68",,"2",,,,,"111332",,"Carroll",,,,"Tax credit"
"2016","Education That, LLC","Maryland Small Business Development Fund Authority (MSBDFA)","MSBDFA Contract Financing Program","MSBDFA Contract Financing Direct","275000",,"295000","125",,,,,,"611710",,"Baltimore City",,,,"Loan/grant"
"2016","Education That, LLC","Maryland Small Business Development Fund Authority (MSBDFA)","MSBDFA Equity Participation Program","MSBDFA EPIP Other Small Business","20000",,,,,,,,,"611710",,"Baltimore City",,,,"Loan/grant"
"2016","Eli Lilly and Company","Research and Development Tax Credit","R&D Tax Credit",,"36029.27",,"8611661",,,,,,,"325410",,"Multiple",,,,"Tax credit"
"2016","Elk Manor Operations, LLC","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"12215.86",,"58002.70",,"8",,,,,"111332",,"Cecil",,,,"Tax credit"
"2016","Elk Manor Operations, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Tri-County Council for Western Maryland","500000",,,"8","7",,,,,"111332",,"Cecil",,,,"Loan/grant"
"2016","Elk Run Vineyards, Inc.","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"5917.39",,"28096.66",,"4",,,,,"312130",,"Frederick",,,,"Tax credit"
"2016","EMC Corporation and Subsidiaries","Research and Development Tax Credit","R&D Tax Credit",,"10480.91",,"2505132",,,,,,,"334110",,"Montgomery",,,,"Tax credit"
"2016","EMD Serono, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"28.253",,"6753",,,,,,,"541700",,"Multiple",,,,"Tax credit"
"2016","Emergent Biosolutions, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"53219.22",,"6158244",,,,,,,"325411",,"Montgomery",,,,"Tax credit"
"2016","emocha Mobile Health, Inc.","Export Maryland Grant","Export Maryland",,"5000",,,"2",,,,,,"541511",,"Baltimore City",,,,"Loan/grant"
"2016","Encore Solutions, Inc. (ESI)","Export Maryland Grant","Export Maryland",,"5000",,,"1",,,,,,"541512",,"Montgomery",,,,"Loan/grant"
"2016","EndoMaster Medical Inc","Export Maryland Grant","Export Maryland",,"5000",,,"8",,,,,,"811219",,"Prince George's",,,,"Loan/grant"
"2016","EndoSurg Medical","Export Maryland Grant","Export Maryland",,"5000",,,"2",,,,,,"811219",,"Prince George's",,,,"Loan/grant"
"2016","Energy Concepts Company, LLC","Research and Development Tax Credit","R&D Tax Credit",,"3141.06",,"750772",,,,,,,"541700",,"Anne Arundel",,,,"Tax credit"
"2016","Entegra Systems, Inc.","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"21378.84",,"37022","29",,,,,,"541519",,"Howard",,,,"Tax credit"
"2016","Evapco, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"52984.14",,"9363205",,,,,,,"332900",,"Carroll",,,,"Tax credit"
"2016","Exclusive Motor Cars, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Baltimore Development Corporation","150000",,"3400000","24",,,,,,"441120",,"Baltimore City",,,,"Loan/grant"
"2016","Eyring, LLC/Bob's Overhead Doors","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Baltimore Development Corporation","250000",,"1000000","2",,,,,,"238351",,"Baltimore",,,,"Loan/grant"
"2016","Fairchild Controls Corporation","Research and Development Tax Credit","R&D Tax Credit",,"46865.27",,"7975589",,,,,,,"336410",,"Frederick",,,,"Tax credit"
"2016","FASTech","Export Maryland Grant","Export Maryland",,"5000",,,"3",,,,,,"443142",,"Prince George's",,,,"Loan/grant"
"2016","FASTech","Export Maryland Grant","Export Maryland",,"10000",,,"3",,,,,,"443142",,"Prince George's",,,,"Loan/grant"
"2016","FD Neurotechnologies Consulting and Service, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"1571.85",,"361338",,,,,,,"541712",,"Howard",,,,"Tax credit"
"2016","FEI.com, Inc.","Job Creation Tax Credit","Job Creation Tax Credit","JCTC","33000",,,"33",,,,,,"541512",,"Howard",,,,"Tax credit"
"2016","FEI.com, Inc.","Job Creation Tax Credit","Job Creation Tax Credit","JCTC","50000",,,"50",,,,,,"541512",,"Howard",,,,"Tax credit"
"2016","Fil-Tec, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"2514.90",,"601107",,,,,,,"339900",,"Washington",,,,"Tax credit"
"2016","Fina Biosolutions, LLC","Research and Development Tax Credit","R&D Tax Credit",,"3361.55",,"497674",,,,,,,"541700",,"Montgomery",,,,"Tax credit"
"2016","Fiore Winery, Inc.","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"16748.35",,"79523.66",,"10",,,,,"312130",,"Harford",,,,"Tax credit"
"2016","First Transit, Inc.","Job Creation Tax Credit","Job Creation Tax Credit","JCTC","74801.48",,,"114",,,,,,"485510",,"Montgomery",,,,"Tax credit"
"2016","First Transit, Inc.","Job Creation Tax Credit","Job Creation Tax Credit","JCTC","270000",,,"180",,,,,,"485510",,"Prince George's",,,,"Tax credit"
"2016","Flexel LLC","Maryland Economic Development Assistance Authority Fund (Advantage Maryland)","Advantage Maryland (MEDAAF) - 2","MEDAAF-2 Cond. Loan","250000",,"10000000","50","10",,,,,"541712",,"Prince George's",,,,"Loan/Grant"
"2016","Flowrox, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"1943.63",,"411821",,,,,,,"332919",,"Anne Arundel",,,,"Tax credit"
"2016","Food Authority South, LLC","Job Creation Tax Credit","Job Creation Tax Credit","JCTC","20000",,,"20",,,,,,"424420",,"Howard",,,,"Tax credit"
"2016","Food Authority South, LLC","Job Creation Tax Credit","Job Creation Tax Credit","JCTC","59874.90",,,"68",,,,,,"424420",,"Howard",,,,"Tax credit"
"2016","Foulger-Pratt Contracting, LLC","Research and Development Tax Credit","R&D Tax Credit",,"5088.59",,"990659",,,,,,,"236220",,"Montgomery",,,,"Tax credit"
"2016","FR Conversions, Inc.","Maryland Economic Development Assistance Authority Fund (Advantage Maryland)","Advantage Maryland (MEDAAF) - 2","MEDAAF-2 Loan","1000000",,"11500000","175","75",,,,,"336211",,"Carroll",,,,"Loan/Grant"
"2016","Front Porch Micro Winery, LLC","Maryland Wineries and Vineyards Tax Credit","Wineries and Vineyards Tax Credit",,"16369.65",,"77725.50",,"17",,,,,"312130",,"Prince George's",,,,"Tax credit"
"2016","Fuchs North American, Inc.","Maryland Economic Development Assistance Authority Fund (Advantage Maryland)","Advantage Maryland (MEDAAF) - 2","MEDAAF-2 Cond. Loan","500000",,"16000000","50","100",,,,,"311990",,"Carroll",,,,"Loan/Grant"
"2016","FX UAPC 10 Light Street, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/FSC First","300000",,"4750000","100",,,,,,"713940",,"Baltimore City",,,,"Loan/grant"
"2016","Fyodor Biotechnologies, Inc.","Biotechnology Investment Incentive Tax Credit (BIITC)","Biotech Tax Credit",,"50000",,,,"3",,,,,"541380",,"Baltimore City",,,,"Tax credit"
"2016","Fyodor Biotechnologies, Inc.","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Tri-County Council for Western Maryland","148000",,,"2","4",,,,,"541380",,"Baltimore City",,,,"Loan/grant"
"2016","General Dynamics Advanced Information Systems, Inc.","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"23420.18",,"67258","205",,,,,,"334511",,"Anne Arundel",,,,"Tax credit"
"2016","General Dynamics Advanced Information Systems, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"2649.62",,"633309",,,,,,,"334511",,"Multiple",,,,"Tax credit"
"2016","General Dynamics C4 Systems, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"346.2619",,"64688",,,,,,,"541519",,"Montgomery",,,,"Tax credit"
"2016","General Dynamics Fidelis Cybersecurity Solutions, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"33397.88",,"4877663",,,,,,,"541519",,"Montgomery",,,,"Tax credit"
"2016","Gifted Creations Hair Salon","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","2500",,,,"1",,,,,"811212",,"Wicomico",,,,"Loan/grant"
"2016","Gilbert's Provisions","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","50000",,,"1",,,,,,"445299",,"Worcester",,,,"Loan/grant"
"2016","Gliknik, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"10318.10",,"1592540",,,,,,,"325414",,"Baltimore City",,,,"Tax credit"
"2016","Globecomm Services Maryland LLC","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"115492.65",,"517757","42",,,,,,"519100",,"Howard",,,,"Tax credit"
"2016","GMG World Media, LLC","Maryland Small Business Development Fund Authority (MSBDFA)","MSBDFA Contract Financing Program","MSBDFA Contract Financing Direct","100000",,"100000","2","1",,,,,"541511",,"Prince George's",,,,"Loan/grant"
"2016","Gold Crust Baking Company, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"9251.33",,"1394521",,,,,,,"311812",,"Prince George's",,,,"Tax credit"
"2016","Gould Technology, LLC","Export Maryland Grant","Export Maryland",,"10000",,,"5",,,,,,"334417",,"Anne Arundel",,,,"Loan/grant"
"2016","Gravastine, LLC","Maryland Small Business Development Fund Authority (MSBDFA)","MSBDFA Equity Participation Program","MSBDFA EPIP Other Small Business","360000",,"400000","2","12",,,,,"621399",,"Baltimore City",,,,"Loan/grant"
"2016","Gray Graphics Corporation","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"10020.85",,"17353.22","26",,,,,,"323100",,"Prince George's",,,,"Tax credit"
"2016","Greenbrier Staffings, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","60000",,,"5",,,,,,"621610",,"Somerset",,,,"Loan/grant"
"2016","Grip Boost, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Baltimore County Department of Economic and Workforce Development","250000",,,,,,,,,"339920",,"Baltimore",,,,"Loan/grant"
"2016","Group Benefit Services, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"4769.50",,"924500",,,,,,,"524210",,"Montgomery",,,,"Tax credit"
"2016","Grunley Construction Company, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"9775.36",,"1095482",,,,,,,"236200",,"Montgomery",,,,"Tax credit"
"2016","Gym Supreme, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","30000",,,"3",,,,,,"423910",,"Baltimore",,,,"Loan/grant"
"2016","Hardwire, LLC","Export Maryland Grant","Export Maryland",,"10000",,,"1",,,,,,"336992",,"Worcester",,,,"Loan/grant"
"2016","Herrick Technology Laboratories, Inc.","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"82221.98",,"142384.79","24",,,,,,"541991",,"Montgomery",,,,"Tax credit"
"2016","Hidden Levels, LLC","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Tri-County Council for Western Maryland","50000",,,"5","5",,,,,"236118",,"Baltimore City",,,,"Loan/grant"
"2016","Highpoint Global, LLC","Job Creation Tax Credit","Job Creation Tax Credit","JCTC","18000",,,"12",,,,,,"541511",,"Baltimore",,,,"Tax credit"
"2016","Home Properties Ripley Street, LLC","Brownfields Tax Incentive","Brownfields Tax Incentive","Brownfield Property Tax Credit",,,,,,,,,,,,"Montgomery",,,,"Tax credit"
"2016","Hughes Network Systems, LLC","Research and Development Tax Credit","R&D Tax Credit",,"492079.94",,"80469925",,,,,,,"517000",,"Montgomery",,,,"Tax credit"
"2016","Hughes Rolf Jensen Holding Company","Research and Development Tax Credit","R&D Tax Credit",,"3459.64",,"826919",,,,,,,"541618",,"Baltimore",,,,"Tax credit"
"2016","iBiquity Digital Corporation","Research and Development Tax Credit","R&D Tax Credit",,"11448.01",,"2041210",,,,,,,"334220",,"Howard",,,,"Tax credit"
"2016","IDACC (Industrial Development","Maryland Economic Development Assistance Authority Fund (Advantage Maryland)","Advantage Maryland (MEDAAF) - 3","MEDAAF-3 Investment","2000000",,"8000000",,,,,,,"926110",,"Carroll",,,,"Loan/Grant"
"2016","IHI Kiewit Cove Point A Joint Venture","Research and Development Tax Credit","R&D Tax Credit",,"19910.79",,"1968508",,,,,,,"541330",,"Calvert",,,,"Tax credit"
"2016","Illumina Consulting Group, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"1983.67",,"186323",,,,,,,"541511",,"Montgomery",,,,"Tax credit"
"2016","Immuno Probe, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"1342.54",,"275113",,,,,,,"339110",,"Frederick",,,,"Tax credit"
"2016","Increditek, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"1560.26",,"372930",,,,,,,"541330",,"Harford",,,,"Tax credit"
"2016","Inflatables Delmarva","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Meridian Management Group","9000",,,,,,,,,"423910",,"Wicomico",,,,"Loan/grant"
"2016","InfoZen, Inc.","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"41043.78",,"71076","56",,,,,,"541511",,"Montgomery",,,,"Tax credit"
"2016","Innoplex, LLC","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"45058.97",,"78029.15","56",,,,,,"541519",,"Howard",,,,"Tax credit"
"2016","Inovalon, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"43930.02",,"6059862",,,,,,,"541600",,"Prince George's",,,,"Tax credit"
"2016","Inspired Options Inc","Small, Minority and Women-Owned Business Account- Video Lottery Terminal Fund (VLT)","SMWOBA VLT Fund","VLT/Maryland Capital Enterprises","130000",,"30000","5",,,,,,"624310",,"Howard",,,,"Loan/grant"
"2016","Integral Consulting Services, Inc","Research and Development Tax Credit","R&D Tax Credit",,"871.1144",,"77049",,,,,,,"541511",,"Montgomery",,,,"Tax credit"
"2016","Integral Consulting Services, Inc.","Employer Security Clearances Costs (ESCC) Tax Credit","ESCC Tax Credit",,"8419.99",,"14581","13",,,,,,"541511",,"Montgomery",,,,"Tax credit"
"2016","Integrated Biotherapeutics, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"419.5952",,"100291",,,,,,,"621111",,"Montgomery",,,,"Tax credit"
"2016","Intelligent Automation, Inc.","Research and Development Tax Credit","R&D Tax Credit",,"22910.93",,"5117145",,,,,,,"541990",,"Montgomery",,,,"Tax credit"
