"fiscal_year","unique_identifier","deal_number","decision","decision_date","expiration_date","brokered","deal_cancelled","country","program","policy_type","decision_authority","primary_export_product_naics_sic_code","product_description","term","primary_applicant","primary_lender","primary_exporter","primary_exporter_city","primary_exporter_state_code","primary_exporter_state_name","primary_borrower","primary_source_of_repayment_psor","working_capital_delegated_authority","approved_declined_amount","disbursed_shipped_amount","undisbursed_exposure_amount","outstanding_exposure_amount","small_business_authorized_amount","woman_owned_authorized_amount","minority_owned_authorized_amount","loan_interest_rate","multiyear_working_capital_extension"
"2007","08082931XA0001","AP082931XA","Approved","2007-09-05T00:00:00.000","2008-07-18T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","213111","Drilling Oil and Gas Wells","Short Term","Abn Amro Incorporated","Abn Amro Incorporated","Esi Energy Services International","Houston","TX","Texas","Esi Energy Services International","Esi Energy Services International","Yes","2700000","2700000","0","0","2700000","0","0","N/A",
"2007","08082931XX0001","AP082931XX","Approved","2007-01-26T00:00:00.000","2007-08-04T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","213111","Drilling Oil and Gas Wells","Short Term","Abn Amro Incorporated","Abn Amro Incorporated","Esi Energy Services International","Houston","TX","Texas","Esi Energy Services International","Esi Energy Services International","Yes","1350000","1350000","0","0","1350000","0","0","N/A",
"2007","08082939XX0001","AP082939XX","Approved","2007-02-02T00:00:00.000","2007-12-30T00:00:00.000","No","No","Mexico","Guarantee","N/A","Loan/Credit Committee","3537","Industrial trucks - Tractors - Trailers - and Stacker","Medium Term","Ups Capital Business Credit","Ups Capital Business Credit","Schultz Concrete Pumping, Lp","San Antonio","TX","Texas","Arturo Espino Amor","Arturo Espino Amor",,"1107804","475375","0","0","640022.683","0","0","N/A",
"2007","08082939XX0002","AP082939XX","Approved","2007-02-02T00:00:00.000","2007-09-30T00:00:00.000","No","No","Mexico","Guarantee","N/A","Loan/Credit Committee","3537","Industrial trucks - Tractors - Trailers - and Stacker","Medium Term","Ups Capital Business Credit","Ups Capital Business Credit","Schultz Concrete Pumping, Lp","San Antonio","TX","Texas","Arturo Espino Amor","Arturo Espino Amor",,"0","0","0","0","0","0","0","N/A",
"2007","08082942XX0001","AP082942XX","Approved","2006-11-22T00:00:00.000","2007-05-15T00:00:00.000","No","No","Mexico","Guarantee","N/A","Individual Delegated Authority","N/A","N/A","Medium Term","Chancery Export Finance Llc","Chancery Export Finance Llc","Alamo Forwarding Company","El Paso","TX","Texas","Termica Ingenieria S.A. De C.V.","Papatheodorou Schmill, Alexis",,"660558","660558","0","0","0","0","0","N/A",
"2007","08082944XX0001","AP082944XX","Approved","2007-01-17T00:00:00.000","2007-10-01T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","423860","Transportation Equipment and Supplies (except Motor Vehicle) Merchant Whole","Short Term","Gbc International Bank","Gbc International Bank","Omega Aerospace Suppliers Corporation","Southlake","TX","Texas","Omega Aerospace Suppliers Corporation","Omega Aerospace Suppliers Corporation","Yes","450000","450000","0","0","450000","0","0","N/A",
"2007","08082954XX0001","AP082954XX","Approved","2006-12-18T00:00:00.000","2007-06-25T00:00:00.000","No","No","Mexico","Guarantee","N/A","Individual Delegated Authority","N/A","N/A","Medium Term","Chancery Export Finance Llc","Chancery Export Finance Llc","Oscar Martinez & Associates, L","El Paso","TX","Texas","Pmir S. De R.L. M.I.","Pmir S. De R.L. M.I.",,"612391.68","612391.68","0","0","0","0","0","N/A",
"2007","08082993XX0001","AP082993XX","Approved","2007-06-07T00:00:00.000","2007-12-02T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","1389","Oil and Gas Field Services - NEC","Short Term","Sterling Bank","Sterling Bank","Tdi-Brooks International Inc","College Station","TX","Texas","Tdi-Brooks International Inc","Tdi-Brooks International Inc","Yes","1800000","1800000","0","0","1800000","0","0","N/A",
"2007","08083000XX0001","AP083000XX","Approved","2007-01-22T00:00:00.000","2007-05-29T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","333923","Overhead Traveling Crane, Hoist, and Monorail System Manufacturing","Short Term","Wells Fargo Bank Minnesota Na","Wells Fargo Bank N.A.","Dynacon, Inc.","Bryan","TX","Texas","Dynacon, Inc.","Dynacon, Inc.","Yes","1350000","1350000","0","0","1350000","0","0","N/A",
"2007","08083001XX0001","AP083001XX","Approved","2007-01-24T00:00:00.000","2007-11-09T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","423830","Industrial Machinery and Equipment Merchant Wholesalers","Short Term","Bank Of Oklahoma, National Association","Bank Of Texas, National Association","Inter-Mach Service Co","Stafford","TX","Texas","Inter-Mach Service Co","Inter-Mach Service Co","Yes","4320000","4320000","0","0","4320000","0","0","N/A",
"2007","08083015XX0001","AP083015XX","Approved","2007-01-05T00:00:00.000","2007-09-15T00:00:00.000","No","No","Nigeria","Guarantee","N/A","Individual Delegated Authority","N/A","N/A","Medium Term","Hsbc Bank Plc","Hsbc Bank Plc","Halliburton Energy Services","Houston","TX","Texas","Diamond Bank Ltd.","Diamond Bank Ltd.",,"9337522","8282832.4","0","0","0","0","0","N/A",
"2007","08083031XX0001","AP081185XB","Approved","2006-12-28T00:00:00.000","2007-11-16T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","333132","Oil and Gas Field Machinery and Equipment Manufacturing","Short Term","Omnibank, N.A.","Omnibank, N.A.","C I S Consulting And Leasing Inc.","Houston","TX","Texas","C I S Consulting And Leasing Inc.","C I S Consulting And Leasing Inc.","Yes","2250000","0","0","0","0","0","0","N/A",
"2007","08083043XX0001","AP083043XX","Approved","2007-01-29T00:00:00.000","2007-11-14T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","332312","Fabricated Structural Metal Manufacturing","Short Term","Jp Morgan Chase Bank, Na","Jpmorgan Chase Bank","Conservatek Industries Inc.","Conroe","TX","Texas","Conservatek Industries Inc.","Conservatek Industries Inc.","Yes","1350000","1350000","0","0","1350000","0","0","N/A",
"2007","08083075XX0001","AP083075XX","Approved","2007-01-29T00:00:00.000","2007-12-05T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","333132","Oil and Gas Field Machinery and Equipment Manufacturing","Short Term","Sterling Bank","Sterling Bank","Ellis Williams Engineering Company","Tomball","TX","Texas","Ellis Williams Engineering Company","Ellis Williams Engineering Company","Yes","1657080","1657080","0","0","1657080","0","0","N/A",
"2007","08083092XX0001","AP083092XX","Approved","2007-01-25T00:00:00.000","2007-07-25T00:00:00.000","No","No","Mexico","Guarantee","N/A","Individual Delegated Authority","333111","Farm Machinery and Equipment Manufacturing","Medium Term","Chancery Export Finance Llc","Chancery Export Finance Llc","Poma Tools & Industrial Supplies","El Paso","TX","Texas","Sergio De Jesus Acosta Camacho","Sergio De Jesus Acosta Camacho",,"731574","731574","0","0","731574","0","0","N/A",
"2007","08083127XX0001","AP083127XX","Approved","2007-03-20T00:00:00.000","2008-04-10T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5147","Meats and Meat Products","Short Term","Amegy Bank National Association","Amegy Bank National Association","Bexar Trading Company","San Antonio","TX","Texas","Bexar Trading Company","Bexar Trading Company","Yes","450000","450000","0","0","450000","0","0","N/A",
"2007","08083146XX0001","AP083146XX","Approved","2007-03-20T00:00:00.000","2008-01-10T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","7692","Welding Repairs","Short Term","Frost National Bank","Frost National Bank","Sana International Commerce, Inc.","San Antonio","TX","Texas","Sana International Commerce, Inc.","Sana International Commerce, Inc.","Yes","450000","450000","0","0","450000","0","450000","N/A",
"2007","08083147XX0001","AP083147XX","Approved","2007-03-20T00:00:00.000","2008-01-18T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","424510","Grain and Field Bean Merchant Wholesalers","Short Term","Bank Of Oklahoma, National Association","Bank Of Texas, National Association","Vista Exports Corporation","Houston","TX","Texas","Vista Exports Corporation","Vista Exports Corporation","Yes","2700000","2700000","0","0","2700000","0","0","N/A",
"2007","08083181XX0001","AP083181XX","Approved","2007-03-28T00:00:00.000","2008-02-28T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3533","Oil and Gas Field Machinery and Equipment","Short Term","Jpmorgan Chase Bank N.A.","Jpmorgan Chase Bank N.A.","Stewart & Stevenson Llc","Houston","TX","Texas","Stewart & Stevenson Llc","Stewart & Stevenson Llc","Yes","22500000","22500000","0","0","0","0","0","N/A",
"2007","08083182XX0001","AP083182XX","Approved","2007-04-16T00:00:00.000","2008-01-23T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","3111","Leather Tanning and Finishing","Short Term","Frost National Bank","Frost National Bank","Western Hide, Inc.","San Antonio","TX","Texas","Western Hide, Inc.","Western Hide, Inc.","Yes","1800000","1800000","0","0","1800000","0","1800000","N/A",
"2007","08083224XX0001","AP083224XX","Approved","2007-06-12T00:00:00.000","2008-03-09T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","532291","Home Health Equipment Rental","Short Term","Omnibank, N.A.","Omnibank, N.A.","Med Alert International","Spring","TX","Texas","Med Alert International","Med Alert International","Yes","180000","180000","0","0","180000","0","0","N/A",
"2007","08083231XX0001","AP083231XX","Approved","2007-05-18T00:00:00.000","2008-03-31T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","541690","Other Scientific and Technical Consulting Services","Short Term","Sterling Bank","Sterling Bank","G & W Systems Consulting Corp","Houston","TX","Texas","G & W Systems Consulting Corp","G & W Systems Consulting Corp","Yes","818009","818009","0","0","818009","0","0","N/A",
"2007","08083252XX0001","AP083252XX","Approved","2007-07-19T00:00:00.000","2008-12-25T00:00:00.000","No","No","Nigeria","Guarantee","N/A","Board","3829","Measuring and Controlling Devices - NEC","Long Term","Hsbc Bank Plc","Hsbc Bank Plc","Halliburton Energy Services, Inc.","Houston","TX","Texas","Diamond Bank Ltd.","Diamond Bank Ltd.",,"13148270","11989515.93","0","0","0","0","0","N/A",
"2007","08083257XX0001","AP083257XX","Approved","2007-08-27T00:00:00.000","2008-03-26T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","541614","Process, Physical Distribution, and Logistics Consulting Services","Short Term","First National Bank Of Omaha","First National Bank Of Omaha","Drews Import Export Company","Colleyville","TX","Texas","Drews Import Export Company","Drews Import Export Company","Yes","270000","270000","0","0","270000","0","0","N/A",
"2007","08083288XX0001","AP083288XX","Approved","2007-07-24T00:00:00.000","2008-05-31T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","5172","Petroleum and Petroleum Products Wholesalers - Exce","Short Term","First National Bank Of Omaha","First National Bank Of Omaha","Sobit International Inc.","Carrollton","TX","Texas","Sobit International Inc.","Sobit International Inc.","Yes","4275000","4275000","0","0","4275000","4275000","4275000","N/A",
"2007","08083290XX0001","AP083290XX","Approved","2007-05-15T00:00:00.000","2008-04-30T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","332912","Fluid Power Valve and Hose Fitting Manufacturing","Short Term","Bank Of Oklahoma, National Association","Bank Of Texas, National Association","Zimmermann & Jansen Inc","Humble","TX","Texas","Zimmermann & Jansen Inc","Zimmermann & Jansen Inc","Yes","450000","450000","0","0","450000","0","0","N/A",
"2007","08083314XX0001","AP083314XX","Approved","2007-06-08T00:00:00.000","2008-03-28T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","541690","Other Scientific and Technical Consulting Services","Short Term","Jpmorgan Chase Bank N.A.","Jpmorgan Chase Bank N.A.","Scotia Group Inc","Dallas","TX","Texas","Scotia Group Inc","Scotia Group Inc","Yes","1800000","1800000","0","0","1800000","0","0","N/A",
"2007","08083336XX0001","AP083336XX","Approved","2007-08-07T00:00:00.000","2008-05-13T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","333132","Oil and Gas Field Machinery and Equipment Manufacturing","Short Term","Frost National Bank","Frost National Bank","Lafleur Petroleum Services, Inc.","Weatherford","TX","Texas","Lafleur Petroleum Services, Inc.","Lafleur Petroleum Services, Inc.","Yes","675000","675000","0","0","675000","0","0","N/A",
"2007","08083381XX0001","AP083381XX","Approved","2007-08-24T00:00:00.000","2008-07-02T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","334519","Other Measuring and Controlling Device Manufacturing","Short Term","Sterling Bank","Sterling Bank","Daily Instruments Corporation","Houston","TX","Texas","Daily Instruments Corporation","Daily Instruments Corporation","Yes","225000","225000","0","0","225000","0","0","N/A",
"2007","08083385XX0001","AP083385XX","Approved","2007-09-27T00:00:00.000","2009-04-25T00:00:00.000","No","No","Mexico","Guarantee","N/A","Board","213111","Drilling Oil and Gas Wells","Long Term","Abn Amro Bank N.V.","Abn Amro Bank N.V.","Nabors Industries Inc","Houston","TX","Texas","Petroleos Mexicanos","Petroleos Mexicanos",,"200000000","200000000","0","0","15700000","0","2000000","N/A",
"2007","08083394XX0001","AP083394XX","Approved","2007-08-24T00:00:00.000","2008-06-30T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","423440","Other Commercial Equipment Merchant Wholesalers","Short Term","Omnibank, N.A.","Omnibank, N.A.","Danmar Industries Inc","Houston","TX","Texas","Danmar Industries Inc","Danmar Industries Inc","Yes","1800000","1800000","0","0","1800000","0","0","N/A",
"2007","08083404XX0001","AP083404XX","Approved","2007-08-27T00:00:00.000","2008-07-16T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","2833","Medicinal Chemicals and Botanical Products","Short Term","Bank Of Texas, National Association","Bank Of Texas, National Association","Dymatize Enterprises, Inc","Farmers Branch","TX","Texas","Dymatize Enterprises, Inc","Dymatize Enterprises, Inc","Yes","1350000","1350000","0","0","1350000","0","0","N/A",
"2007","08083405XX0001","AP083405XX","Approved","2007-08-28T00:00:00.000","2008-07-22T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","423830","Industrial Machinery and Equipment Merchant Wholesalers","Short Term","Bank Of Texas, National Association","Bank Of Texas, National Association","Rj Engineering Systems, Inc.","Houston","TX","Texas","Rj Engineering Systems, Inc.","Rj Engineering Systems, Inc.","Yes","1350000","1350000","0","0","1350000","0","1350000","N/A",
"2007","08083474XX0001","AP083474XX","Approved","2007-09-18T00:00:00.000","2008-08-20T00:00:00.000","No","No","United States","Working Capital","N/A","Individual Delegated Authority","2452","Prefabricated Wood Buildings and Components","Short Term","Citibank, N.A.","Citibank, N.A.","Porta-Kamp Construction Co","Houston","TX","Texas","Porta-Kamp Construction Co","Porta-Kamp Construction Co","Yes","3150000","3150000","0","0","3150000","0","0","N/A",
