"provider_name","address1","address2","city","state","zip","last_report_date","public_website","phone_number","geopoint"
"HUNTSVILLE HOSPITAL FEVER AND FLU","101 SIVLEY RD SW",,"HUNTSVILLE","AL","35801","2022-08-25T00:00:00.000",,,"POINT (-86.5818 34.72105)"
"CVS STORE #00921","1155 W. JEFFERSON ST.","CVS Pharmacy","SHOREWOOD","IL","60404","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-88.2173 41.5208)"
"CVS Store #07816","2693 FM 3009","CVS Pharmacy","SCHERTZ","TX","78154","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-98.26493 29.580645)"
"HYNDMAN AREA HLTH CTR INC","104 Railroad Street",,"Bedford","PA","15522","2022-08-19T00:00:00.000","http://www.hyndmanhealth.org","814-842-3209 x121","POINT (-78.50321 40.02171)"
"CVS STORE #09631","2825 COCHRAN ST.","CVS Pharmacy","SIMI VALLEY","CA","93065","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-118.74116 34.28098)"
"HU HU KAM MEMORIAL HOSPITAL","483 W SEED FARM RD",,"SACATON","AZ","85147","2022-08-26T00:00:00.000",,,"POINT (-111.73401 33.07673)"
"KROGER PHARMACY 02600628","1820 ROANE STATE HWY",,"HARRIMAN","TN","37748","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-84.546518 35.892027)"
"Optum Serve - Cathedral City","28704 W Natoma Drive","Mobile Bus COVID Testing","Cathedral City","CA","92234","2022-08-25T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-116.48416 33.839125)"
"CVS Store #08674","1421 S. RANGE LINE RD.","CVS Pharmacy","CARMEL","IN","46032","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-86.12627 39.95872)"
"KING SOOPERS PHARMACY 62000027","9551 S UNIVERSITY BLVD",,"LITTLETON","CO","80126","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-104.94453 39.5428)"
"WALGREENS STORE #03769","1616 E THOMAS RD",,"PHOENIX","AZ","85016","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-1616+e+thomas+rd-phoenix-az-85016/id=3769",,"POINT (-112.04701 33.48064)"
"MARION E FETHER MEDICAL CENTER","1454 Madison Ave W",,"Immokalee","FL","34142","2022-08-24T00:00:00.000","http://www.collier.org","239-658-3000","POINT (-81.43194 26.442715)"
"WINONA HEALTH SERVICES","855 Mankato Ave",,"Winona","MN","55987","2022-08-22T00:00:00.000",,,"POINT (-91.62405 44.03348)"
"CVS STORE #01403","337 EAST MAPLE STREET","CVS Pharmacy","VIENNA","VA","22180","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-77.26047 38.90523)"
"CVS Store #10150","28635 N. NORTH VALLEY PARKWAY","CVS Pharmacy","PHOENIX","AZ","85085","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-112.106789 33.74172)"
"KROGER PHARMACY 01400959","8000 PRINCETON GLENDALE RD",,"WEST CHESTER","OH","45069","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-84.45816 39.35946)"
"Choice Medical Group","13010 Hesperia Rd. Suite 501","Suite 501","VictorVille","CA","92392","2022-08-23T00:00:00.000",,,"POINT (-117.291625 34.488305)"
"CarbonHealth - Laurel Canyon (NoHo)","6160 Laurel Canyon Boulevard,","suite 160","North HOllywood","CA","91606","2022-08-20T00:00:00.000",,,"POINT (-118.39631 34.18258)"
"CITRUS HLTH NETWORK INC","4175 W 20th Ave",,"Hialeah","FL","33012","2022-08-22T00:00:00.000","http://www.citrushealth.com","305-825-0300","POINT (-80.32164 25.859725)"
"CVS Store #04138","2720 LOGANVILLE HWY","CVS Pharmacy","LOGANVILLE","GA","30052","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-83.937445 33.88159)"
"WALGREENS STORE #04803","11105 STIRLING RD",,"COOPER CITY","FL","33328","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-11105+stirling+rd-cooper-city-fl-33328/id=4803",,"POINT (-80.2965 26.04474)"
"Optum Serve - Montebello","1600 W. Beverly Blvd","COVID Supplies","Montebello","CA","90640","2022-08-22T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-118.11643 34.02028)"
"SEATTLE INFECTIOUS DISEASE CLINIC","509 OLIVE WAY SUITE 752",,"SEATTLE","WA","98101","2022-08-19T00:00:00.000",,,"POINT (-122.33682 47.61277)"
"CVS Store #00692","162 WASHINGTON AVENUE","CVS Pharmacy","NORTH HAVEN","CT","06473","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-72.85244 41.397855)"
"WALGREENS STORE #06563","498 N WEBER RD",,"ROMEOVILLE","IL","60446","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-498+n+weber+rd-romeoville-il-60446/id=6563",,"POINT (-88.12536 41.6419)"
"KROGER PHARMACY 01600907","7059 ORCHARD CENTRE DR",,"HOLLAND","OH","43528","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-83.71026 41.60867)"
"MOSES LAKE COMMUNITY HEALTH CENTER","605 Coolidge Street",,"Moses Lake","WA","98837","2022-08-25T00:00:00.000","http://www.mlchc.org","509-765-0674","POINT (-119.26184 47.12927)"
"CVS Store #09963","5644 MISSION CENTER RD., #201","CVS Pharmacy","SAN DIEGO","CA","92108","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-117.15708 32.7745)"
"KROGER PHARMACY 02400387","291 N. HUBBARDS LN, SUITE 130",,"LOUISVILLE","KY","40207","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-85.637777 38.258065)"
"Beaumont Urgent Care - Wayne","34435 Michigan Ave",,"Wayne","MI","48184","2022-08-22T00:00:00.000",,,"POINT (-83.37692 42.2809)"
"KROGER PHARMACY 02100970","150 W 161ST ST",,"WESTFIELD","IN","46074","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-86.161505 40.02188)"
"WALGREENS STORE #04438","930 ELK GROVE TOWN CTR",,"ELK GROVE VILLAGE","IL","60007","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-930+elk+town+ctr-elk%20grove%20village-il-60007/id=4438",,"POINT (-88.00611 42.00306)"
"CVS Store #03321","2284 BACK ORRVILLE RD.","CVS Pharmacy","WOOSTER","OH","44691","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-81.90787 40.82902)"
"NH GoHealth West Highland","50-C Miller Street",,"Winston-Salem","NC","27104","2022-08-25T00:00:00.000",,,"POINT (-80.27501 36.095)"
"CVS Store #04151","2050 CLUB CENTER DR","CVS Pharmacy","SACRAMENTO","CA","95835","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-121.50623 38.670365)"
"CVS STORE #08285","1010 LAKE ST WEST","CVS Pharmacy","MINNEAPOLIS","MN","55408","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-93.29256 44.94845)"
"CVS Store #10234","4240 HARRISON BLVD.","CVS Pharmacy","OGDEN","UT","84403","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-111.948475 41.18581)"
"LA CLINICA DE LA RAZA","3451 E. 12th Street",,"Oakland","CA","94601","2022-08-23T00:00:00.000","http://www.laclinica.org","510-535-3500","POINT (-122.223545 37.77549)"
"Optum Serve - Truckee","10990 Donner Pass Rd",,"Truckee","CA","96161","2022-08-25T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-120.207144 39.326079)"
"FAMILY PHARMACY","333 NEWBERRY ST NW",,"AIKEN","SC","29801","2022-08-24T00:00:00.000",,,"POINT (-81.71877 33.56605)"
"CVS STORE #01490","546 NORTH FREDERICK AVENUE","CVS Pharmacy","GAITHERSBURG","MD","20877","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-77.20957 39.14798)"
"Optum Serve - Yuba","1445 Veterans Memorial Circle",,"Yuba City","CA","95991","2022-08-25T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-121.6377 39.146)"
"Belcourt SU  - Quentin N. Burdik","1300 Hospital Loop",,"BELCOURT","ND","58316","2022-06-29T00:00:00.000",,,"POINT (-99.74867 48.84334)"
"CVS Store #01632","9628 REA RD.","CVS Pharmacy","CHARLOTTE","NC","28277","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-80.806125 35.037835)"
"WALGREENS STORE #12933","718 91ST AVE NE",,"LAKE STEVENS","WA","98258","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-718+91st+ave+ne-lake%20stevens-wa-98258/id=12933",,"POINT (-122.108195 48.002366)"
"CVS Store #06549","1545 NORTH MERIDIAN ST.","CVS Pharmacy","INDIANAPOLIS","IN","46202","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-86.15694 39.78807)"
"ExpressCare of Parkville","7701 Harford Road",,"Parkville","MD","21234","2022-08-25T00:00:00.000",,,"POINT (-76.547335 39.3744)"
"DILLON PHARMACY 61500085","225 EAST CLOUD AVE",,"ANDOVER","KS","67002","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-97.133175 37.6771)"
"Keystone Rural Health Center","830 Fifth Avenue","Suite 101","Chambersburg","PA","17201","2022-08-18T00:00:00.000",,,"POINT (-77.63829 39.945)"
"CVS Store #04715","5315 BRIARWOOD AVE.","CVS Pharmacy","MIDLAND","TX","79707","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-102.16182 32.02569)"
"CVS STORE #06715","4241 JOHNNY CAKE RIDGE RD.","CVS Pharmacy","EAGAN","MN","55122","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-93.185145 44.803895)"
"CVS Store #05187","2375 VANDERBILT BEACH RD","CVS Pharmacy","NAPLES","FL","34109","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-81.76994 26.24433)"
"WEST HAWAII COMMUNITY HEALTH CENTER","75-5751 KUAKINI HIGHWAY","SUITE 104","KAILUA-KONA","HI","96740","2022-08-22T00:00:00.000",,,"POINT (-155.99011 19.63589)"
"WALGREENS STORE #06030","13700 E COLONIAL DR",,"ORLANDO","FL","32826","2022-08-25T00:00:00.000","https://www.walgreens.com/findcare/services",,"POINT (-81.181895 28.564655)"
"CVS STORE #04038","19305 RUBY DR.","CVS Pharmacy","LEESBURG","VA","20176","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-77.496625 39.08192)"
"WALGREENS STORE #15196","151 N STATE ST","FL 1ST","CHICAGO","IL","60601","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-151+n+state+st-chicago-il-60601/id=15196",,"POINT (-87.62747 41.884765)"
"KROGER PHARMACY 02400768","1600 LEESTOWN RD #150",,"LEXINGTON","KY","40511","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-84.527308 38.065655)"
"CHAPEL HILL COMM HLTH CTR","107 Conner Drive",,"Chapel Hill","NC","27514","2022-08-09T00:00:00.000",,"919-951-7600","POINT (-79.031071 35.929955)"
"CVS STORE #16214","7200 VALLEY CREEK PLZ","CVS Pharmacy","WOODBURY","MN","55125","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-92.9597 44.92633)"
"WILSON MEDICAL GROUP","3302 NASH ST N",,"WILSON","NC","27896","2022-08-25T00:00:00.000",,,"POINT (-77.93776 35.76749)"
"CVS STORE #02956","5414 ROTARY AVE.","CVS Pharmacy","NEW MARKET","MD","21774","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-77.25502 39.38202)"
"CVS Store #03635","1501 S FEDERAL HWY","CVS Pharmacy","POMPANO BEACH","FL","33062","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-80.100742 26.251336)"
"CVS Store #09841","1695 ROBB DR","CVS Pharmacy","RENO","NV","89523","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-119.88277 39.52897)"
"City Drug of Bridger Valley","950 N Highway 414",,"Moutain View","WY","82939",,,,"POINT (-110.33189 41.2666)"
"Optum Serve - LA E 103","1335 East 103rd Street","Thurs and Fri Only","Los Angeles","CA","90002","2022-08-19T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-118.2514 33.94452)"
"CVS Store #02404","417 E EMORY ROAD","CVS Pharmacy","POWELL","TN","37849","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-83.99824 36.05005)"
"WALGREENS STORE #09165","1832 FM 646 RD W",,"DICKINSON","TX","77539","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-1832+fm+rd+w-dickinson-tx-77539/id=9165",,"POINT (-95.09512 29.46369)"
"URGENT CARE - TELEHEALTH NAPA","2360 1ST ST",,"NAPA","CA","94559","2022-08-22T00:00:00.000",,,"POINT (-122.29945 38.29826)"
"WALGREENS STORE #05446","2990 FIVE FORKS TRICKUM RD",,"LAWRENCEVILLE","GA","30044","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-2990+five+trickum+rd-lawrenceville-ga-30044/id=5446",,"POINT (-84.05894 33.88786)"
"CVS Store #04201","2240 E SUNRISE BLVD","CVS Pharmacy","FORT LAUDERDALE","FL","33304","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-80.11756 26.13712)"
"KENILWORTH","1627 Kenilworth Ave NE",,"Washington","DC","20019","2022-08-17T00:00:00.000","http://www.eechealth.com/","202-803-2340 x32340","POINT (-76.93396 38.91171)"
"CVS Store #03481","969 WEST 5TH ST","CVS Pharmacy","MARYSVILLE","OH","43040","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-83.38312 40.23845)"
"CVS Store #00041","284 WINTHROP ST, TAUNTON PLZ","CVS Pharmacy","TAUNTON","MA","02780","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-71.12065 41.88886)"
"WALGREENS STORE #15921","410 N MICHIGAN AVE",,"CHICAGO","IL","60611","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-410+n+michigan+ave-chicago-il-60611/id=15921",,"POINT (-87.62482 41.88987)"
"CVS Store #07047","3573 HILLSBOROUGH RD.","CVS Pharmacy","DURHAM","NC","27705","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-78.9536 36.021715)"
"CVS Store #02263","22202 BULVERDE RD.","CVS Pharmacy","SAN ANTONIO","TX","78261","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-98.42456 29.64809)"
"CVS Store #06183","2987 DERR RD.","CVS Pharmacy","SPRINGFIELD","OH","45503","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-83.78645 39.96571)"
"CVS Store #01958","55 COLD SPRING ROAD","CVS Pharmacy","SYOSSET","NY","11791","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-73.500645 40.82672)"
"WALGREENS STORE #04573","9202 N 56TH ST",,"TEMPLE TERRACE","FL","33617","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-9202+n+56th+st-temple-terrace-fl-33617/id=4573",,"POINT (-82.394025 28.03314)"
"CVS STORE #09489","13303 EAST SOUTH STREET","CVS Pharmacy","CERRITOS","CA","90703","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-118.04845 33.86008)"
"Northern Maine Medical Center","194 E Main Street",,"Fort Kent","ME","04743","2022-08-25T00:00:00.000",,"207-834-1390","POINT (-68.59148 47.26467)"
"ARH HARLAN ARH PHARMACY","37 BALL PARK RD",,"HARLAN","KY","40831","2022-08-15T00:00:00.000",,,"POINT (-83.313395 36.810175)"
"CVS Store #05136","11398 QUAIL ROOST DR.","CVS Pharmacy","MIAMI","FL","33157","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-80.37772 25.59254)"
"SOUTHERN UTE HEALTH CENTER","69 Capote Drive",,"IGNACIO","CO","81137","2022-08-19T00:00:00.000",,,"POINT (-107.63597 37.13194)"
"Kimbrough Ambulatory Care Center","Bldg 2484, 85 Medical Battalion Ave",,"Fort Meade","MD","20755",,,,"POINT (-76.72845 39.09611)"
"CVS Store #00476","2454 E. IRLO BRONSON MEMORIAL HWY","CVS Pharmacy","KISSIMMEE","FL","34744","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-81.345128 28.279325)"
"WALGREENS STORE #06128","19003 N R H JOHNSON BLVD",,"SUN CITY WEST","AZ","85375","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-19003+n+johnson+blvd-sun%20city%20west-az-85375/id=6128",,"POINT (-112.350547 33.65763)"
"Optum Serve CC Admin Civic Cent Mon","101 Grove St",,"San Francisco","CA","94102","2022-08-25T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-122.418515 37.778205)"
"WASHTENAW CO PUBLIC HD","555 TOWNER ST",,"YPSILANTI","MI","48198","2022-08-25T00:00:00.000",,,"POINT (-83.600575 42.24004)"
"CVS Store #06165","3651 W ROBINSON ST","CVS Pharmacy","NORMAN","OK","73072","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-97.495141 35.233365)"
"WALGREENS STORE #02243","387 N ESTRELLA PKWY",,"GOODYEAR","AZ","85338","2022-08-25T00:00:00.000","https://www.walgreens.com/findcare/services",,"POINT (-112.391645 33.4507)"
"Optum Serve - Escondido","649 W Mission Ave","ATTN: COVID Testing","Escondido","CA","92025","2022-08-25T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-117.09507 33.12669)"
"EAST LIBERTY FAM HLTH CARE CTREL","7157 Mary Peck Bond Place",,"Pittsburgh","PA","15206","2022-08-25T00:00:00.000","http://www.elfhcc.com","412-661-2802","POINT (-79.89287 40.47188)"
"CVS Store #05872","22135 IH-10 W","CVS Pharmacy","SAN ANTONIO","TX","78257","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-98.623316 29.647795)"
"WHITESBURG MEDICAL/DENTAL CLINIC","226 Medical Plaza Ln",,"Whitesburg","KY","41858","2022-08-25T00:00:00.000","http://www.mchcky.com","606-633-4871","POINT (-82.84226 37.123902)"
"CVS Store #08113","2115 TWENTY FIVE MILE RD.","CVS Pharmacy","SHELBY TOWNSHIP","MI","48316","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-83.09005 42.69697)"
"CVS Store #06628","786 N. GERMANTOWN PKWY.","CVS Pharmacy","CORDOVA","TN","38018","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-89.79494 35.14637)"
"CVS Store #02065","11 MAIN ST.","CVS Pharmacy","WAKEFIELD","RI","02879","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-71.489495 41.441835)"
"CVS Store #07057","105 EAST COLLEGE AVE.","CVS Pharmacy","SHELBY","NC","28152","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-81.66443 35.25043)"
"RUTH P FIELD MED CTR","719 Okatie Hwy",,"Okatie","SC","29909","2022-08-15T00:00:00.000","http://www.bjhchs.org","843-987-7400","POINT (-80.87176 32.36027)"
"CVS Store #04077","975 ROSTRAVER RD.","CVS Pharmacy","BELLE VERNON","PA","15012","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-79.84283 40.13962)"
"CVS STORE #01449","7955 TUCKERMAN LANE","CVS Pharmacy","ROCKVILLE","MD","20854","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-77.15754 39.04118)"
"WALGREENS STORE #05879","3201 W 6TH ST",,"LOS ANGELES","CA","90020","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-3201+w+6th+st-los-angeles-ca-90020/id=5879",,"POINT (-118.29222 34.06376)"
"CENTRAL VALLEY INDIAN HEALTH CLINIC","2740 Herndon Avenue",,"Clovis","CA","93611",,,,"POINT (-119.66122 36.83668)"
"WALGREENS STORE #11484","200 SOUTHERN BREEZE DR",,"MINNEOLA","FL","34715","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-200+southern+breeze+dr-minneola-fl-34715/id=11484",,"POINT (-81.751185 28.59086)"
"CVS STORE #09707","14735 VENTURA BLVD.","CVS Pharmacy","SHERMAN OAKS","CA","91403","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-118.45392 34.15195)"
"WALGREENS STORE #05065","400 TULIP GROVE RD",,"HERMITAGE","TN","37076","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-400+tulip+grove+rd-hermitage-tn-37076/id=5065",,"POINT (-86.589315 36.21442)"
"WALGREENS STORE #06559","931 S SAGINAW RD",,"MIDLAND","MI","48640","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-931+s+saginaw+rd-midland-mi-48640/id=6559",,"POINT (-84.21879 43.62)"
"CVS Store #02147","2782 NORTH COBB PARKWAY","CVS Pharmacy","KENNESAW","GA","30152","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-84.62888 34.02368)"
"WALGREENS STORE #09507","102 N FRIENDSWOOD DR",,"FRIENDSWOOD","TX","77546","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-102+n+friendswood+dr-friendswood-tx-77546/id=9507",,"POINT (-95.206725 29.53352)"
"55 MDSS/SGSL","2501 S. Capehart Road","Bldg 1105","Offutt AFB","NE","68113",,,,"POINT (-95.90982 41.13473)"
"CVS Store #07603","1301 N. SAGINAW BLVD.","CVS Pharmacy","SAGINAW","TX","76179","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-97.382843 32.881365)"
"CVS STORE #03548","2009 WARDS ROAD","CVS Pharmacy","LYNCHBURG","VA","24502","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-79.186145 37.37524)"
"SCHOOLCRAFT MEMORIAL HOSPITAL","7870 W US HIGHWAY 2","PHARMACY DEPT","MANISTIQUE","MI","49854","2022-08-18T00:00:00.000",,,"POINT (-86.22951 45.95103)"
"KROGER PHARMACY 02400705","890 RICHMOND PLZ",,"RICHMOND","KY","40475","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-84.27457 37.7317)"
"NH GoHealth Mountain Island","3500 Mt Holly Huntersville Road",,"Charlotte","NC","28216","2022-07-21T00:00:00.000",,,"POINT (-80.94744 35.32341)"
"WALGREENS STORE #04522","9775 COLERAIN AVE",,"CINCINNATI","OH","45251","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-9775+colerain+colerain+ave-cincinnati-oh-45251/id=4522",,"POINT (-84.59763 39.24907)"
"NMC Camp Lejeune NC","100 Brewster Blvd",,"Camp Lejeune","NC","28547",,,,"POINT (-77.34856 34.68695)"
"CVS Store #05647","4101 EAST 42ND ST.","CVS Pharmacy","ODESSA","TX","79762","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-102.3388 31.89479)"
"Optum Serve - Yosemite","AttN:  Covid POC - Weston Spiegl","8324 Sierra Circle","Yosemite National Park","CA","95389","2022-08-19T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-119.577253 37.738927)"
"CVS Store #02427","215 PARK AVENUE SOUTH","CVS Pharmacy","NEW YORK","NY","10003","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-73.98852 40.73692)"
"KROGER PHARMACY 02400767","3175 BEAUMONT CENTRE CIR",,"LEXINGTON","KY","40513","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-84.559315 38.0225)"
"NH Beaufort SC","Receiving Officer- 1 Pinckney Blvd",,"Beaufort","SC","29902",,,,"POINT (-80.685169 32.391869)"
"CVS STORE #08747","6150 N BROADWAY","CVS Pharmacy","CHICAGO","IL","60660","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-87.660797 41.993905)"
"Optum Serve - Vent E Bard","701 E Bard",,"Ventura","CA","93033","2022-08-25T00:00:00.000","https://lhi.care/covidtesting",,"POINT (-119.17183 34.16166)"
"CVS STORE #07567","1888 BOILING SPRINGS ROAD","CVS Pharmacy","BOILING SPRINGS","SC","29316","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-81.96019 35.01657)"
"WALGREENS STORE #06496","2321 HAWTHORNE BLVD",,"REDONDO BEACH","CA","90278","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-2321+hawthorne+blvd-redondo-beach-ca-90278/id=6496",,"POINT (-118.353 33.873425)"
"CVS Store #04505","5764 PEACHTREE INDUSTRIAL BLVD","CVS Pharmacy","CHAMBLEE","GA","30341","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-84.295235 33.905815)"
"WALGREENS STORE #01450","4101 1ST AVE",,"LYONS","IL","60534","2022-08-25T00:00:00.000","https://www.walgreens.com/locator/walgreens-4101+st+1st+ave-lyons-il-60534/id=1450",,"POINT (-87.83277 41.81073)"
"CVS Store #00022","320 40TH STREET NE","CVS Pharmacy","WASHINGTON","DC","20019","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-76.94749 38.89304)"
"CCM Health","824 N 11th St",,"Montevideo","MN","56265","2022-08-18T00:00:00.000",,,"POINT (-95.712735 44.953875)"
"BRUYNINCKX MEDICAL CLINIC","117 ELLINGTON Dr",,"RAYVILLE","LA","71269","2022-08-22T00:00:00.000",,,"POINT (-91.74972 32.461425)"
"CVS STORE #01780","1103 ROUTE 46","CVS Pharmacy","LEDGEWOOD","NJ","07852","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-74.64446 40.88026)"
"KING SOOPERS PHARMACY 62000099","1842 N COLLEGE AVE",,"FORT COLLINS","CO","80524","2022-08-25T00:00:00.000","https://www.kroger.com/health/pharmacy/covid-19-treatment",,"POINT (-105.07336 40.61183)"
"MD NOW - PLANTATION","7007 W BROWARD BLVD","UNIT 5","PLANTATION","FL","33317","2022-08-25T00:00:00.000",,,"POINT (-80.24395 26.12292)"
"CVS Store #09894","10455 S DE ANZA BLVD","CVS Pharmacy","CUPERTINO","CA","95014","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-122.03355 37.31641)"
"CVS STORE #02786","255 N. MCLEAN BLVD.","CVS Pharmacy","SOUTH ELGIN","IL","60177","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-88.31603 41.99631)"
"CVS Store #02175","2738 N. DECATUR RD.","CVS Pharmacy","DECATUR","GA","30033","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-84.28139 33.7932)"
"WALGREENS STORE #21386","1000 S 12TH ST","STE A","MURRAY","KY","42071","2022-08-25T00:00:00.000","https://www.walgreens.com/findcare/services",,"POINT (-88.13891 36.59049)"
"CVS Store #04368","801 MAIN ST.","CVS Pharmacy","MUNSTER","IN","46321","2022-08-24T00:00:00.000","https://www.cvs.com/coronavirus",,"POINT (-87.508223 41.52321)"
"COMMUNITY MEDICAL CENTERS CHANNEL","701 E. Channel St.",,"Stockton","CA","95202","2022-08-22T00:00:00.000","http://www.communitymedicalcenters.org","209-944-4700","POINT (-121.28209 37.95638)"
