Name,Type,Breed,Color,Sex,Size,Date Of Birth,Impound Number,Kennel Number,Animal ID,Intake Date,Outcome Date,Days in Shelter,Intake Type,Intake Subtype,Outcome Type,Outcome Subtype,Intake Condition,Outcome Condition,Intake Jurisdiction,Outcome Jurisdiction,Outcome Zip Code,Location,Count
,CAT,DOMESTIC SH,BLACK/WHITE,Female,SMALL,02/18/2002,K14-007764,SMM,A302869,02/18/2014,02/23/2014,5,STRAY,OVER THE COUNTER,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
,CAT,SIAMESE/MIX,BLUE PT/WHITE,Spayed,SMALL,02/20/1998,K14-007797,SMM,A303039,02/20/2014,02/27/2014,7,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
,CAT,DOMESTIC MH,BLACK/WHITE,Unknown,SMALL,,K14-007796,CS05,A303038,02/20/2014,02/21/2014,1,STRAY,OVER THE COUNTER,RETURN TO OWNER,RETURN TO OWNER,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
DEXTER,CAT,DOMESTIC SH,GRAY/WHITE,Neutered,SMALL,04/23/2009,K14-007823,CA03,A234415,02/21/2014,03/06/2014,13,ADOPTION RETURN,OVER THE COUNTER,ADOPTION,REFERRAL,HEALTHY,HEALTHY,OUT OF COUNTY,COUNTY,94931,"94931(38.325442, -122.71081)",1
CLEO,CAT,DOMESTIC LH,BRN TABBY,Spayed,SMALL,02/26/2013,K14-007830,CS05,A303130,02/22/2014,02/27/2014,5,STRAY,COMM CAT,RETURN TO OWNER,MEDICAL,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC SH,BRN TABBY/WHITE,Unknown,MED,,K14-007837,CI01,A303178,02/23/2014,02/24/2014,1,TRANSFER,PRIV_SHELT,DIED,IN KENNEL,UNTREATABLE,DEAD,COUNTY,,,,1
ANDRACLES,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,02/26/2011,K14-007856,SMM,A303218,02/25/2014,02/27/2014,2,STRAY,COMM CAT,RETURN TO OWNER,MEDICAL,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
LUCI,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,02/25/2004,K14-007868,CS04,A088026,02/25/2014,03/18/2014,21,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,INTERNET,HEALTHY,HEALTHY,SANTA ROSA,*PETALUMA,94954,"94954(38.245316, -122.59871)",1
SOLOMON,CAT,HIMALAYAN,FLAME PT,Neutered,SMALL,08/25/2006,K14-007863,LOBBY,A303224,02/25/2014,03/11/2014,14,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,COUNTY,OUT OF COUNTY,95463,"95463(39.126839, -123.553207)",1
,CAT,DOMESTIC LH,CALICO,Female,SMALL,02/25/2012,K14-007861,CS05,A303223,02/25/2014,02/25/2014,0,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,*WINDSOR,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
DUDE,CAT,DOMESTIC SH,GRAY/WHITE,Neutered,SMALL,07/09/2009,K14-007858,CS04,A294085,02/25/2014,04/30/2014,64,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95446,"95446(38.510032, -122.996796)",1
BELLA,CAT,HIMALAYAN/MIX,LYNX PT,Spayed,SMALL,02/27/2010,K14-007885,CS04,A303261,02/26/2014,03/05/2014,7,STRAY,COMM CAT,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,SMALL,02/28/2011,K14-007888,CS05,A303274,02/26/2014,03/04/2014,6,STRAY,OVER THE COUNTER,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
LITTLE BEAR,CAT,DOMESTIC SH,BLACK,Spayed,SMALL,02/26/1997,K14-007881,COOLER,A303252,02/26/2014,02/26/2014,0,STRAY,OVER THE COUNTER,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
,CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,02/28/2013,K14-007889,CS05,A303275,02/26/2014,03/04/2014,6,STRAY,OVER THE COUNTER,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC MH,BRN TABBY,Male,SMALL,,K14-007891,COOLER,A303292,02/27/2014,02/27/2014,0,STRAY,FIELD,DISPOSAL,DOA,UNTREATABLE,DEAD,SANTA ROSA,,,,1
*ROSEBUD,CAT,DOMESTIC LH,BLACK,Spayed,KITTN,12/01/2013,K14-007902,CA02,A303330,02/27/2014,03/04/2014,5,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95446,"95446(38.510032, -122.996796)",1
SIENNA,CAT,DOMESTIC SH,WHITE/BRN TABBY,Spayed,KITTN,12/01/2013,K14-007904,CA02,A303332,02/27/2014,03/01/2014,2,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,*PETALUMA,94952,"94952(38.236012, -122.730241)",1
MICHAEL,CAT,DOMESTIC SH,BLACK,Neutered,KITTN,11/27/2013,K14-007901,CA02,A303329,02/27/2014,03/01/2014,2,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,*PETALUMA,94952,"94952(38.236012, -122.730241)",1
SHELDON,CAT,DOMESTIC SH,WHITE/BRN TABBY,Neutered,KITTN,12/01/2013,K14-007903,CA02,A303331,02/27/2014,03/01/2014,2,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,*PETALUMA,94952,"94952(38.236012, -122.730241)",1
*MIKEY,CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,02/28/2010,K14-007916,LOBBY,A303423,02/28/2014,04/18/2014,49,STRAY,OVER THE COUNTER,ADOPTION,AD NWSPAPR,TREATABLE/REHAB,TREATABLE/MANAGEABLE,*WINDSOR,*COTATI,94931,"94931(38.325442, -122.71081)",1
*SNOWY,CAT,DOMESTIC MH,WHITE/BRN TABBY,Spayed,SMALL,11/01/2013,K14-007922,CA02,A303496,03/01/2014,03/05/2014,4,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,INTERNET,UNKNOWN,HEALTHY,SANTA ROSA,COUNTY,95403,"95403(38.486997, -122.749134)",1
JOSH THE CAT,CAT,DOMESTIC SH,BLACK/WHITE,Neutered,MED,03/03/2004,K14-007918,CS05,A303460,03/01/2014,01/13/2015,318,STRAY,OVER THE COUNTER,ADOPTION,INTERNET,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,COUNTY,95425,"95425(38.790859, -123.010876)",1
*HATTIE,CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,03/04/2013,K14-007951,CS05,A303609,03/04/2014,03/12/2014,8,TRANSFER,PRIV_SHELT,ADOPTION,INTERNET,HEALTHY,HEALTHY,OUT OF COUNTY,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
MINNOW,CAT,DOMESTIC LH,BLACK,Neutered,SMALL,03/04/2002,K14-007930,SMM,A303562,03/04/2014,03/06/2014,2,STRAY,OVER THE COUNTER,RETURN TO OWNER,RETURN TO OWNER,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
*SWEET PEA,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,05/18/2012,K14-007942,CS04,A281015,03/04/2014,03/14/2014,10,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,COUNTY,COUNTY,95476,"95476(38.280393, -122.464588)",1
SWEETS,CAT,DOMESTIC SH,GRAY TABBY,Spayed,SMALL,09/05/2012,K14-007940,TX,A303574,03/04/2014,03/05/2014,1,STRAY,FIELD,RETURN TO OWNER,RETURN TO OWNER,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,OUT OF COUNTY,94558,"94558(38.383156, -122.289164)",1
PEBBLES,CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,03/10/2011,K14-007939,CS05,A303573,03/04/2014,04/01/2014,28,STRAY,COMM CAT,ADOPTION,WALKIN,HEALTHY,HEALTHY,*WINDSOR,COUNTY,95436,"95436(38.491884, -122.90672)",1
BARNEY,CAT,DOMESTIC SH,BUFF/ORG TABBY,Neutered,SMALL,03/04/2010,K14-007950,CS04,A303608,03/04/2014,03/07/2014,3,TRANSFER,PRIV_SHELT,ADOPTION,WALKIN,HEALTHY,HEALTHY,OUT OF COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
*CANDY,CAT,DOMESTIC SH,ORANGE,Spayed,SMALL,03/05/2011,K14-007953,CS04,A303619,03/05/2014,03/25/2014,20,TRANSFER,VET_HOSP,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC SH,BRN TABBY,Male,SMALL,,K14-007980,EUTH,A303674,03/06/2014,03/06/2014,0,STRAY,FIELD,EUTHANIZE,INJ SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
HUNTER,CAT,SNOWSHOE,CHOC PT/WHITE,Neutered,SMALL,03/06/2004,K14-007977,SMM,A303668,03/06/2014,05/23/2014,78,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,REFERRAL,HEALTHY,TREATABLE/MANAGEABLE,COUNTY,*SONOMA,95476,"95476(38.280393, -122.464588)",1
SASSY,CAT,SNOWSHOE,SEAL PT/WHITE,Spayed,SMALL,03/06/2004,K14-007976,CS04,A303667,03/06/2014,03/11/2014,5,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1
BITSEY,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,03/07/2008,K14-007986,CS04,A303681,03/07/2014,03/08/2014,1,TRANSFER,RESCUE_GRP,ADOPTION,WALKIN,HEALTHY,HEALTHY,OUT OF COUNTY,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
MILO,CAT,DOMESTIC SH,BUFF,Neutered,SMALL,03/07/2006,K14-007989,CI01,A303684,03/07/2014,04/01/2014,25,TRANSFER,RESCUE_GRP,ADOPTION,INTERNET,HEALTHY,HEALTHY,OUT OF COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
STAR,CAT,DOMESTIC SH,BLACK,Spayed,SMALL,03/07/2012,K14-007987,CS05,A303682,03/07/2014,03/12/2014,5,TRANSFER,RESCUE_GRP,ADOPTION,WALKIN,HEALTHY,HEALTHY,OUT OF COUNTY,COUNTY,95446,"95446(38.510032, -122.996796)",1
PANDA,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,03/07/2011,K14-007988,CS04,A303683,03/07/2014,03/07/2014,0,TRANSFER,RESCUE_GRP,ADOPTION,WALKIN,HEALTHY,HEALTHY,OUT OF COUNTY,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1
,CAT,MANX,BROWN,Male,SMALL,03/07/2011,K14-007990,CA03,A303685,03/07/2014,03/11/2014,4,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
PANTHERETTE,CAT,DOMESTIC SH,BLACK,Spayed,SMALL,09/07/2013,K14-007985,CS05,A303680,03/07/2014,03/13/2014,6,TRANSFER,RESCUE_GRP,ADOPTION,WALKIN,HEALTHY,HEALTHY,OUT OF COUNTY,SANTA ROSA,95409,"95409(38.458965, -122.630156)",1
,CAT,DOMESTIC SH,TORTIE/BRN TABBY,Spayed,SMALL,03/08/2012,K14-008004,CA03,A303733,03/08/2014,03/12/2014,4,STRAY,COMM CAT,RETURN TO OWNER,RETURN TO OWNER,HEALTHY,HEALTHY,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1
TUXEDO,CAT,DOMESTIC LH,BLACK/WHITE,Neutered,SMALL,,K14-008000,CA03,A303728,03/08/2014,03/12/2014,4,STRAY,COMM CAT,RETURN TO OWNER,RETURN TO OWNER,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC SH,CALICO/WHITE,Female,MED,03/10/2013,K14-008014,EUTH,A303762,03/10/2014,03/10/2014,0,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
,CAT,DOMESTIC SH,CALICO/BLUE CREAM,Spayed,SMALL,03/19/2005,K14-008035,CA03,A303819,03/11/2014,03/25/2014,14,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
GLORIA,CAT,PERSIAN,BRN TABBY,Spayed,SMALL,02/11/2003,K14-008048,CS04,A264818,03/12/2014,03/21/2014,9,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,SANTA ROSA,95401,"95401(38.446019, -122.766748)",1
TIGER,CAT,DOMESTIC SH,GRAY TABBY,Neutered,MED,03/18/1995,K14-008054,SMM,A303878,03/13/2014,03/18/2014,5,TRANSFER,VET_HOSP,RETURN TO OWNER,RETURN TO OWNER,UNTREATABLE,UNTREATABLE,SANTA ROSA,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC SH,GRAY/WHITE,Spayed,SMALL,,K14-008081,CA03,A304045,03/15/2014,03/19/2014,4,STRAY,COMM CAT,RETURN TO OWNER,MEDICAL,HEALTHY,HEALTHY,COUNTY,COUNTY,95403,"95403(38.486997, -122.749134)",1
PUGSLEY,CAT,DOMESTIC SH,WHITE/BLACK,Neutered,SMALL,,K14-008076,CA03,A304020,03/15/2014,03/19/2014,4,STRAY,COMM CAT,RETURN TO OWNER,MEDICAL,HEALTHY,HEALTHY,COUNTY,COUNTY,94952,"94952(38.236012, -122.730241)",1
,CAT,DOMESTIC LH,CREAM,Unknown,SMALL,,K14-008088,VET,A304070,03/15/2014,03/15/2014,0,STRAY,FIELD,TRANSFER,REDWD VET,UNTREATABLE,UNTREATABLE,SANTA ROSA,SANTA ROSA,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC SH,BLACK,Neutered,SMALL,,K14-008080,CA03,A304032,03/15/2014,03/21/2014,6,STRAY,COMM CAT,RETURN TO OWNER,MEDICAL,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC SH,BLK SMOKE,Male,KITTN,03/10/2014,K14-008094,SMM,A304103,03/17/2014,03/18/2014,1,STRAY,OVER THE COUNTER,TRANSFER,HSSC,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC SH,CALICO,Female,KITTN,03/10/2014,K14-008096,SMM,A304105,03/17/2014,03/18/2014,1,STRAY,OVER THE COUNTER,TRANSFER,HSSC,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC SH,BLACK/WHITE,Female,KITTN,03/10/2014,K14-008093,SMM,A304102,03/17/2014,03/18/2014,1,STRAY,OVER THE COUNTER,TRANSFER,HSSC,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC SH,BLK SMOKE,Male,KITTN,03/10/2014,K14-008095,SMM,A304104,03/17/2014,03/18/2014,1,STRAY,OVER THE COUNTER,TRANSFER,HSSC,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC LH,ORG TABBY,Male,SMALL,03/18/2009,K14-008111,CA03,A304150,03/18/2014,03/19/2014,1,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
BUSTER,CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,,K14-008121,CA03,A304182,03/19/2014,03/21/2014,2,STRAY,COMM CAT,RETURN TO OWNER,MEDICAL,HEALTHY,HEALTHY,COUNTY,COUNTY,95472,"95472(38.394388, -122.850998)",1
,CAT,DOMESTIC SH,WHITE,Female,KITTN,03/19/2014,K14-008126,FOSTER,A304202,03/19/2014,03/20/2014,1,STRAY,OVER THE COUNTER,TRANSFER,RP SHELTER,TREATABLE/REHAB,TREATABLE/REHAB,COUNTY,*ROHNERT PARK,94928,"94928(38.346718, -122.695947)",1
MEOWINGTON,CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,05/27/2012,K14-008140,CS05,A304254,03/20/2014,03/27/2014,7,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,COUNTY,COUNTY,95492,"95492(38.541541, -122.809202)",1
,CAT,DOMESTIC SH,BLACK/WHITE,Male,SMALL,,K14-008128,TX,A304229,03/20/2014,03/20/2014,0,STRAY,FIELD,EUTHANIZE,INJ SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
,CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,03/21/1997,K14-008130,SMM,A304233,03/20/2014,03/21/2014,1,TRANSFER,VET_HOSP,EUTHANIZE,INJ SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
,CAT,DOMESTIC SH,BLACK,Unknown,SMALL,,K14-008132,CA03,A304238,03/20/2014,03/25/2014,5,STRAY,COMM CAT,TRANSFER,FORGOTTEN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
,CAT,DOMESTIC SH,BLACK,Unknown,KITTN,,K14-008153,RECEIVING,A304358,03/21/2014,03/22/2014,1,STRAY,OVER THE COUNTER,TRANSFER,HSSC,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC SH,BLACK,Unknown,KITTN,,K14-008151,RECEIVING,A304356,03/21/2014,03/22/2014,1,STRAY,OVER THE COUNTER,TRANSFER,HSSC,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC SH,BLACK,Unknown,KITTN,,K14-008154,RECEIVING,A304359,03/21/2014,03/22/2014,1,STRAY,OVER THE COUNTER,TRANSFER,HSSC,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
,CAT,DOMESTIC SH,BLACK,Unknown,KITTN,,K14-008152,RECEIVING,A304357,03/21/2014,03/22/2014,1,STRAY,OVER THE COUNTER,TRANSFER,HSSC,TREATABLE/REHAB,TREATABLE/REHAB,SANTA ROSA,COUNTY,95407,"95407(38.403734, -122.736775)",1
KONO,CAT,MANX,BRN TABBY/WHITE,Neutered,SMALL,03/25/2008,K14-008160,WESTFARM,A029480,03/22/2014,04/19/2014,28,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WESTFARM,HEALTHY,HEALTHY,COUNTY,COUNTY,95407,"95407(38.403734, -122.736775)",1
MURRAY,CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,,K14-008155,CI02,A304456,03/22/2014,03/25/2014,3,STRAY,COMM CAT,RETURN TO OWNER,MEDICAL,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,COUNTY,COUNTY,95492,"95492(38.541541, -122.809202)",1
*MONKEY,CAT,DOMESTIC MH,GRAY/WHITE,Neutered,SMALL,03/24/2012,K14-008169,CS04,A304551,03/24/2014,04/01/2014,8,STRAY,FIELD,ADOPTION,INTERNET,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95448,"95448(38.618857, -122.861927)",1
PIPPA,CAT,SIAMESE,SEAL PT,Spayed,SMALL,04/02/2000,K14-008186,CS05,A304618,03/25/2014,04/02/2014,8,STRAY,COMM CAT,RETURN TO OWNER,RETURN TO OWNER,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
,CAT,DOMESTIC MH,BLACK,Spayed,SMALL,12/26/2013,K14-008193,CI02,A304631,03/26/2014,04/03/2014,8,STRAY,COMM CAT,RETURN TO OWNER,RETURN TO OWNER,HEALTHY,HEALTHY,COUNTY,COUNTY,95492,"95492(38.541541, -122.809202)",1
,CAT,DOMESTIC SH,BLACK,Neutered,LARGE,03/26/2012,K14-008188,CI02,A304621,03/26/2014,03/27/2014,1,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
,CAT,DOMESTIC SH,BLACK,Neutered,SMALL,,K14-008194,CI02,A304633,03/26/2014,03/28/2014,2,STRAY,COMM CAT,RETURN TO OWNER,RETURN TO OWNER,HEALTHY,HEALTHY,COUNTY,COUNTY,95442,"95442(38.371317, -122.520506)",1
,CAT,DOMESTIC SH,GRAY,Neutered,SMALL,03/28/2008,K14-008205,CI02,A304669,03/27/2014,04/01/2014,5,STRAY,COMM CAT,RETURN TO OWNER,MEDICAL,HEALTHY,HEALTHY,COUNTY,COUNTY,95492,"95492(38.541541, -122.809202)",1
,CAT,DOMESTIC MH,BLUE CREAM,Spayed,SMALL,03/28/2009,K14-008209,TX,A304697,03/28/2014,03/30/2014,2,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
ZARA,CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,03/10/2008,K14-008222,CS05,A230105,03/29/2014,09/16/2014,171,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
,CAT,DOMESTIC MH,GRAY,Male,SMALL,04/10/2008,K14-008226,CA03,A304782,03/29/2014,04/10/2014,12,QUARANTINE,FLD_STRAY,EUTHANIZE,AGGRESSIVE,UNTREATABLE,UNTREATABLE,COUNTY,,,,1
,CAT,DOMESTIC SH,BLACK,Neutered,SMALL,04/03/2000,K14-008227,CA03,A304784,03/30/2014,04/07/2014,8,CONFISCATE,FLD_CORONR,EUTHANIZE,ILL SEVERE,UNTREATABLE,UNTREATABLE,SANTA ROSA,,,,1
,CAT,DOMESTIC SH,BLACK,Male,KITTN,03/28/2014,K14-008244,COOLER,A304864,04/01/2014,04/01/2014,0,STRAY,COMM CAT,DIED,EN ROUTE,UNKNOWN,DEAD,COUNTY,,,,1
BREE,CAT,DOMESTIC MH,CALICO,Spayed,SMALL,04/01/2009,K14-008245,CS04,A304865,04/01/2014,04/18/2014,17,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95403,"95403(38.486997, -122.749134)",1
*VIOLET,CAT,DOMESTIC SH,WHITE,Spayed,SMALL,09/09/2004,K14-008243,CS04,A267630,04/01/2014,05/15/2014,44,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,AD NWSPAPR,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
,CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,,K14-008274,TX,A304906,04/02/2014,04/02/2014,0,STRAY,FIELD,EUTHANIZE,ILL SEVERE,UNKNOWN,UNTREATABLE,COUNTY,,,,1
,CAT,DOMESTIC SH,BRN TABBY/WHITE,Female,SMALL,08/03/2013,K14-008291,TX,A304923,04/03/2014,04/04/2014,1,STRAY,FIELD,DIED,IN KENNEL,UNKNOWN,DEAD,COUNTY,,,,1
*SMILEY,CAT,DOMESTIC MH,BLACK/WHITE,Spayed,KITTN,03/04/2014,K14-008310,LOBBY,A304985,04/04/2014,05/13/2014,39,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,*WINDSOR,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
SASSY,CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,04/11/1997,K14-008312,SMM,A304987,04/04/2014,04/11/2014,7,STRAY,FIELD,RETURN TO OWNER,RETURN TO OWNER,TREATABLE/MANAGEABLE,TREATABLE/MANAGEABLE,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
*ANNIE,CAT,DOMESTIC SH,BLACK,Spayed,SMALL,04/07/2013,K14-008303,WESTFARM,A304975,04/04/2014,04/11/2014,7,STRAY,OVER THE COUNTER,ADOPTION,WESTFARM,HEALTHY,HEALTHY,SANTA ROSA,SANTA ROSA,95404,"95404(38.458384, -122.675588)",1
MITTENS,CAT,DOMESTIC LH,LYNX PT,Spayed,KITTN,03/04/2014,K14-008308,FOSTER,A304983,04/04/2014,05/14/2014,40,STRAY,OVER THE COUNTER,ADOPTION,REFERRAL,UNKNOWN,HEALTHY,*WINDSOR,COUNTY,95472,"95472(38.394388, -122.850998)",1
,CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,04/04/2012,K14-008302,CI02,A304973,04/04/2014,04/08/2014,4,STRAY,COMM CAT,RETURN TO OWNER,RETURN TO OWNER,HEALTHY,HEALTHY,*WINDSOR,*WINDSOR,95492,"95492(38.541541, -122.809202)",1
SIERRA,CAT,DOMESTIC MH,ORG TABBY,Spayed,SMALL,04/04/2000,K14-008304,SMM,A304977,04/04/2014,04/21/2014,17,OWNER SURRENDER,OVER THE COUNTER,EUTHANIZE,ILL SEVERE,HEALTHY,TREATABLE/MANAGEABLE,SANTA ROSA,,,,1
*IGGY,CAT,DOMESTIC SH,BLACK,Spayed,KITTN,03/04/2014,K14-008309,LOBBY,A304984,04/04/2014,05/13/2014,39,STRAY,OVER THE COUNTER,ADOPTION,WALKIN,TREATABLE/REHAB,HEALTHY,*WINDSOR,SANTA ROSA,95405,"95405(38.439152, -122.672541)",1
,CAT,DOMESTIC LH,TORTIE,Spayed,SMALL,,K14-008316,TX,A305002,04/05/2014,04/05/2014,0,STRAY,FIELD,EUTHANIZE,INJ SEVERE,UNTREATABLE,UNTREATABLE,*WINDSOR,,,,1
FLUFFY,CAT,DOMESTIC LH,GRAY/WHITE,Spayed,SMALL,04/05/2004,K14-008329,CS05,A305022,04/05/2014,06/04/2014,60,OWNER SURRENDER,OVER THE COUNTER,ADOPTION,WALKIN,HEALTHY,HEALTHY,SANTA ROSA,COUNTY,95492,"95492(38.541541, -122.809202)",1
*BIG ORANGE,CAT,DOMESTIC LH,ORANGE,Neutered,X-LRG,04/07/2004,K14-008339,CS05,A304873,04/07/2014,05/29/2014,52,OWNER SURRENDER,FIELD,ADOPTION,WALKIN,HEALTHY,HEALTHY,COUNTY,SANTA ROSA,95403,"95403(38.486997, -122.749134)",1
