"company_name","business_description","street_address","city","state","county","phone","fax","email","commodity_codes"
"Afridi Associates","HIGHWAY DESIGN, CIVIL ENGINEERING, BRIDGE INSPECTION, BRIDGE DESIGN AND CONSTRUCTION INSPECTION","19 WEST 21ST STREET SUITE 605","NEW YORK","NY","New York","212-243-0725","212-243-0607","skhan@afridiassociates.com","541330 - Engineering services"
"AFRO CONTRACTING & DEMO CORP","Afro Contracting & Demo Corp. Specialize in concrete, rebar, demolition, and trucking.","790 WASHINGTON AVE, SUITE 114","BROOKLYN","NY","New York","718-787-7698","212-564-9458","afrodemo@gmail.com","238120 - Rebar contractors; 238910 - Demolition contractor"
"AGA Environmental Inc","ASBESTOS ABATEMENT LEAD ABATEMENT AND MONLD REMEDIATION;","23 Sheer Plaza","Plainview","NY","Queens","347-689-2495","718-658-9200","gilbert@agaenvironmental.com","562910 - Remediation Services"
"A. G. CONSULTING ENGINEERING, PC","plumbing; fire protection; mechanical; HVAC; electrical ; cost estimating ; construction management ; construction inspection.","131 West 33rd Street, Suite 12B","New York","NY","New York","212-268-0950","212-268-7497","agceng@agceng.com","238210 - Electrical contractors; 238220 - Ventilating contractors; 54131 - Architectural Services; 541330 - Consulting engineers' offices; 541330 - Engineering consulting services; C-ELECTRIC - Electrical; K-ELECTRIC - Electrical; K-MECHNCAL - Mechanical; R-ELECTRIC - Electrical; R-MECHANCL - Mechanical"
"Ahera Consultants, Inc.","Asbestos testing, design and oversight services. Indoor Air Quality testing, design, and oversight services. Mercury testing, design, and oversight services.","36 N. Quail Hill Blvd","Absecon","NJ","Atlantic","609-652-1833","609-652-1140","ahera@comcast.net","K-ASBREMVL - Asbestos Removal; K-CAD/CAM* - Cad/Cam; R-CAD/CAM* - Cad/Cam; R-ENVIRONM - Environmental"
"AHURA CONSTRUCTION MANAGEMENT INC","Masonry Roofing Concrete Paving Drywall Excavation and Construction Management;","45-26 SPRINGFIELD BLVD","BAYSIDE","NY","Queens","631-367-0136","631-367-0137","ahuracmi@gmail.com","238110 - Poured Concrete Foundation and Structure Contractors; 238140 - Masonry Contractors; 238160 - Roofing contractors; 238310 - Drywall and Insulation Contractors; 238910 - Site Preparation Contractors"
"AIA Technologies, LLC","Manufacturing of Electronics Assembly,electronics assembly, electro mechanical assembly and mechanical assembly, printed circuit board, wiring harness and electronic box build & electrical panels.","750 Trumbull Drive","Pittsburgh","PA",,"412-877-4655","412-278-0979","nparmar@aia-technologies.com","334412 - Bare Printed Circuit Board Manufacturing; 334418 - Printed Circuit Assembly (Electronic Assembly) Manufacturing"
"AI Engineers Inc PC","Highway, Bridge, Infrastructure, Retaining Walls and Buildings construction and design, Construction Management and Inspection, Rail Road, Intermodal, Bridge, Facilities, Sign Structures, and Seawalls inspection;","919 Middle Street","Middletown","CT",,"860-635-7740","860-635-7312","slesick-hernandez@aiengineers.com","237310 - Highway, Street, and Bridge Construction; 541330 - Engineering services; 541620 - Environmental consulting services; 010A - HIGHWAY DESIGN PHASES I-IV; 010B - HIGHWAY DESIGN PHASES V-VI; 010C - ROADWAY LIGHTING; 010D - DRAINAGE; 010I - BRIDGE INSPECTION; 010J - BRIDGE DESIGN PHASES I-IV; 010K - BRIDGE DESIGN PHASES V-VI; 010L - TRANSPORTATION PLANNING; 010M - TRAFFIC ENGINEERING, MODELING & FORECASTING; 010N - SIGNALS; 010O - SIGNING; 010P - HYDRAULICS; 010Q - HYDROLOGY; 010T - RAILROAD PLANNING AND DESIGN; 050A - CONSTRUCTION INSPECTION; 050C - CONSTRUCTION MANAGEMENT"
"Airport Electronics, Inc.","Retail Sales; specialty stores, newsstands.","440 Beverely Road","Atlanta","GA","Fulton","404-229-6280","404-815-8140","artrich@mac.com","451212 - News dealers; 812990 - Pay telephone equipment concession operators; 812990 - Shoeshine services; 992020 - Newsstands (i.e., permanent); U-PAYPHONE - Pay Telephones; U-SPECITEM - Specialty Items"
"Airport Mart, Inc.","Airport concessions and restaurants.","240 Airport Rd White Plains, NY 10604","White Plains","NY","Westchester","914-437-7650","914-437-7649","haifa@americantransit.us","451212 - News Dealers and Newsstands; 453220 - Gift, Novelty, and Souvenir Stores; 722410 - Drinking places (i.e., bars, lounges, taverns), alcoholic; 722511 - Full service restaurants; U-FOODSRVC - Food Service; U-GIFTSHOP - Gift Shops"
"AirQuest Environmental, Inc.","Environmental Consulting","6851 SW 45th Street","Fort Lauderdale","FL",,"954-792-4549","954-792-2221","traci@airquestinc.com","541350 - Building inspection services; 541611 - Administrative Management and General Management Consulting Services; 541620 - Environmental consulting services; 541690 - Other Scientific and Technical Consulting Services; 541990 - All Other Professional, Scientific, and Technical Services; 561110 - Office Administrative Services; 562910 - Remediation Services"
"Air Ventures LGA, LLC","Air Ventures LGA, LLC is a company that operates Dunkin Donuts and Jamba Juice Operations at the Jet Blue Terminal (Terminal 5) at JFK Airport.","JFK International Airport, Terminal 5","Jamaica","NY","Queens","202-682-9100","202-682-9109","ghwalker4@aol.com","722213 - Soft drink beverage bars, nonalcoholic, fixed location (deactivated in 2012 codeset); 72231 - Food Service Contractors; 722310 - Food service contractors, concession operator (e.g., convention facilities, entertainment facilities, sporting facilities); 722515 - Snack bars (e.g., cookies, popcorn, pretzels), fixed location; U-FOODSRVC - Food Service"
"Air Ventures, LLC.","snack, beverage, food service concessionaires, luggage, leather goods, jewelry store, gifts, novelties, souvenirs, limited services restaurant and full.","801 17th Street, N.W, Suite #430","Washington","DC","Washington","202-277-4848","202-682-9109","carolynniles@airventuresllc.com","448310 - Jewelry Stores; 448320 - Luggage and Leather Goods Stores; 453220 - Gift, Novelty, and Souvenir Stores; 722310 - Food Service Contractors; 722513 - Limited-Service Restaurants; 19533 - Jewelry, Fine; 530 - Luggage, Brief Cases, Purses and Related Items; 90535 - Concessions, Airport: Gift Shops, Specialties; 96219 - Cafeteria and Restaurant Services; 97725 - Cafeteria, Food Service, and Kitchen Equipment Rental or Lease; U-FOODSRVC - Food Service; U-GIFTSHOP - Gift Shops; U-RESTAURN - Restaurants"
"AirWorks Concessions and ConRac Supplies LLC","Management Consulting and Food Concessionaire.","16123 Woodley Hills Rd","Haymarket","VA",,"312-375-0001","312-597-9720","charisse@airworksgroup.com","453220 - Gift, Novelty, and Souvenir Stores; 541611 - Administrative Management and General Management Consulting Services; 541618 - Other Management Consulting Services; 722310 - Food Service Contractors"
"A. I. W. Inc.","Broker;","1800 Pembrook Drive, Suite 300","Orlando","FL",,"407-521-4596","407-445-4603","keri@aiwonline.net","423390 - Other Construction Material Merchant Wholesalers; 423430 - Computer and Computer Peripheral Equipment and Software Merchant Wholesalers; 423450 - Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers; 423610 - Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers; 423710 - Hardware Merchant Wholesalers; 423840 - Industrial Supplies Merchant Wholesalers; 423910 - Sporting and Recreational Goods and Supplies Merchant Wholesalers; 423990 - Other Miscellaneous Durable Goods Merchant Wholesalers; 532412 - Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing; 532490 - Other Commercial and Industrial Machinery and Equipment Rental and Leasing"
"A & J Mechanical - HVAC, Inc","SERVICE MAINTAIN REPAIR AND DESIGN HVAC SYSTEMS; MASON CONTRACTOR; POURED CONCRETE FOUNDATION AND STRUCTURE CONTRACTOR; OTHER FOUNDATION, STRUCTURE, AND BUILDING EXTERIOR CONTRACTOR","554 UNION HILL ROAD","ENGLISHTOWN","NJ",,"212-279-2175","212-279-2186","ajmechanicalhvac@aol.com","238110 - Poured Concrete Foundation and Structure Contractors; 238140 - Masonry Contractors; 238190 - Other Foundation, Structure, and Building Exterior Contractors; 238220 - Plumbing, Heating, and Air-Conditioning Contractors"
"A & J Mechanical - HVAC, Inc",,"554 UNION HILL ROAD","ENGLISHTOWN","NJ",,"212-279-2175","212-279-2186","ajmechanicalhvac@aol.com",
"A J Nesti Materials LLC","Transportation and disposal of contaminated non-hazardous material.","32 MONROE BLVD","Monroe","NJ",,"732-446-5333","732-446-2680","ajnesti@comcast.net","562111 - Solid Waste Collection"
"Akbar & Associates Inc. d/b/a Deli Plus","We provide fast food and beverage.","15 Waverly Place","New York","NY","New York","201-222-1443","212-475-5432","mikehimani@gmail.com","722511 - Full-Service Restaurants"
"Akbar & Associates Inc. d/b/a Deli Plus","We provide fast food and beverage.","15 Waverly Place","New York","NY","New York","201-222-1443","212-475-5432","mikehimani@yahoo.com","445110 - Delicatessens primarily retailing a range of grocery items and meats"
"AKKJ Electric Inc.","Electrical services, panel upgrades, fire alarm installation, ATC installs, lighting and generator installations.","2560 Rte. 22 East, Suite 1163","Scotch Plains","NJ","Union","973-399-3551","973-372-8526","akkjelectric@aol.com","238210 - Electrical contractors; C-ELECTRIC - Electrical; K-ELECTRIC - Electrical; K-FIREPROT - Fire Protection; R-ELECTRIC - Electrical"
"A & K Slip Forming Inc.","Slip Form Curbs, Gutters, Barriers, Granite Curbs, Concrete Sidewalks, Color And Imprinted Concrete, Pavement, Floors And Heavy Duty Pavement, Brick Pavers, Retaining Walls","P.O. Box 250","COBLESKILL","NY","Schoharie","518-234-1944","518-234-1945","ken@akslipforming.com","237310 - Highway, Street, and Bridge Construction; 238110 - Poured Concrete Foundation and Structure Contractors; 238120 - Structural Steel and Precast Concrete Contractors; 502 - PORTLAND CEMENT CONCRETE PAVEMENT; 555 - STRUCTURAL CONCRETE; 557 - SUPERSTRUCTURE SLABS, SIDEWALKS ON BRIDGES AND STRUCTURAL APPROACH SLABS; 569 - PERMANENT CONCRETE TRAFFIC BARRIER FOR STRUCTURES; 606 - GUIDE RAILING; 608 - SIDEWALKS, DRIVEWAYS, AND BICYCLE PATHS; 609 - CURB AND CURB & GUTTERS; 624 - PAVED GUTTERS; 632 - PRECAST MODULAR WALLS; 060A - CONSTRUCTION MANAGEMENT"
"Akwesasne Construction Inc","carpentry and floor masonry concrete roofing broker supplies;","1230 Portland Ave.","Rochester","NY","Monroe","585-509-6109","585-441-9955","sonawaka@yahoo.com","238910 - Site Preparation Contractors; 238990 - All Other Specialty Trade Contractors; 523140 - Commodity Contracts Brokerage"
"Albany Airport Donuts, LLC","Albany Airport Dunkin Donuts;","999 Troy Schenectady Road","Latham","NY","Albany","518-378-6959","518-220-9306","p.sharif@sharifipournetwork.com","311812 - Commercial bakeries; 445299 - All Other Specialty Food Stores; 722310 - Food Service Contractors"
"Albany Information Technology Group, LLC","Computer Programming, Software Development And Systems Intergration.;","P.O. Box 3549","Saratoga Springs","NY","Saratoga","518-290-0405","518-633-1865","gov.services@albanyitg.com","541513 - Computer Facilities Management Services; 541519 - Other Computer Related Services; 090A - COMPUTER SUPPORT SERVICES (OFFICE OPERATIONS); 090C - IT MGMT SERVICES (PROJECT MGMT, ANALYSIS & PLANNING)"
"Alcaide, Inc.","Asphalt Paving, Milling, Reclaiming, Grading, Concrete Flatwork ,Tack coat Application ,Light excavation, Sweeping, Trucking Heavy Hauling, Infrared Repair.","150 Laurel Hill Road","Brookfield","CT",,"203-775-1385","203-775-5816","ray@ajpaving.com","237310 - Highway, Street, and Bridge Construction; 237990 - Other Heavy and Civil Engineering Construction; 238990 - All Other Specialty Trade Contractors; 402 - HOT MIX ASPHALT (HMA) PAVEMENTS; 407 - TACK COAT; 490 - COLD MILLING; 502 - PORTLAND CEMENT CONCRETE PAVEMENT; 608 - SIDEWALKS, DRIVEWAYS, AND BICYCLE PATHS; 609 - CURB AND CURB & GUTTERS; 060A - CONSTRUCTION MANAGEMENT"
"A L Consulting","AA/EEO; Compliance monitoring, site safety, OSHA Training; D/M/SBE certified.","107-45 142ND STREET","JAMAICA","NY","Queens","917-216-6524","347-572-0483","alarrie@gmail.com","541618 - Other Management Consulting Services; 561110 - Management services (except complete operation of client's business); 561210 - Government base facilities operation support services"
"Alesig Consulting LLC","Custom Software Development It Services Customer Service;","7389 LEE HIGHWAY SUITE 202","Falls Church","VA",,"703-564-1901","703-204-9076","gisela.ghani@alesig.com","518210 - Data Processing, Hosting, and Related Services; 541511 - Custom Computer Programming Services; 541512 - Computer Systems Design Services; 541519 - Other Computer Related Services; 541611 - Administrative Management and General Management Consulting Services; 561422 - Telemarketing Bureaus and Other Contact Centers; 060A - CONSTRUCTION MANAGEMENT"
"ALEXANDRIA TILE CO","Tile Construction Contractors Masonry Contractors Waterproofing Services;","2337-80th STREET","BROOKLYN","NY","Kings","718-256-6046","718-621-9646","alialextile@aol.com","238140 - Masonry Contractors; 238340 - Tile and Terrazzo Contractors; 238390 - Other Building Finishing Contractors"
"Alfredo's Iron Works, Inc.","Structural and Ornamental Custom Metal Fabrication and Repairs.;","280 W. Lincoln Hwy","Cortland","IL",,"815-748-1177","815-758-8436","info@aiwinco.com",
"Alisa Foods, Inc. d/b/a McDonald's","Alisa Foods is a restaurant company with the capacity to serve food and beverages overt the counter and at a drive-thru window.","14 Pence Road","Manalapan","NJ","Monmouth","732-972-7792","732-972-0522","wmccoy8735@yahoo.com","722110 - Full-Service Restaurants (deactivated in 2012 codeset); 72231 - Food Service Contractors; U-FOODSRVC - Food Service; U-RESTAURN - Restaurants"
"A. L. Jackson & Company P.A.","Technology Consulting, Financial Consulting ; Management Advisory Services. Tax Compliance Services.","1221 Brickell Avenue, 9th Floor","Miami","FL","Miami-Dade","305-623-3032","305-624-1055","alj@aljacksonco.com","541211 - Offices of Certified Public Accountants; 541213 - Tax Preparation Services; 541214 - Payroll Services; 541219 - Other Accounting Services; 541618 - Other Management Consulting Services"
"Alkem Electrical Corp.","ELECTRICAL INSTALLATION AND REPAIR","513 Albany Avenue","BROOKLYN","NY","Kings","718-940-2957","718-940-8831","alex@alkemelectric.com","238210 - Electrical Contractors and Other Wiring Installation Contractors"
"ALL AMERICAN PRSSURE CLEANING & PAINTING, CO","Pressure Cleaning, Painting.","4696 NW 133RD STREET","OPA LOCKA","FL",,"954-325-3175","866-323-5673","vince@allamericanpcp.com","238320 - Painting and Wall Covering Contractors; 444190 - Other Building Material Dealers"
"All Around Cleaning Corp.","All Around Cleaning does commercial and medical office cleaning, floor stripping, waxing, carpet cleaning & shampoo and windows.","42 Pembrook Drive","Kenilworth","NJ","Union","908-875-5980","908-709-1020","allaroundcleaningcorp@gmail.com","561720 - Building cleaning services, janitorial"
