"unique_case_id","electric_utility","county","region","climate_zone","kwh_category","therm_category","data_origin","survey_method","case_disposition","construction_type","dwelling_type","skylights","tubular_skylights","large_window_areas","no_natural_lighting_method_above","dimmer_switch","_3_way_bulb","occupancy_motion_sensor","timer","no_lighting_control_method_above","previously_familiar_with_cfls","previously_familiar_with_leds","cfl_led_bulbs_used_daily_inside_home","incandescent_bulbs_used_daily_inside_home","other_bulbs_used_daily_inside_home","bulbs_used_daily_outside_home","cfl_led_bulbs_used_daily_outside_home"
"ST52464","NYSEG","Steuben","Southern Tier","Climate zone 6","2,501 to 6,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Tenant","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","2","2","0","0","Programmed Skip"
"MH60452","Central Hudson","Dutchess","Mid-Hudson","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Yes","No","2","2","4","0","Programmed Skip"
"CD41079","National Grid","Schenectady","Capital District","Climate zone 5","2,501 to 6,000 kWh","600 to 900 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","9","5","0","1","1"
"MV61052","National Grid","Oneida","Mohawk Valley","Climate zone 6",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","20","0","0","3","2"
"MH28101","Central Hudson","Dutchess","Mid-Hudson","Climate zone 5","12,001 to 20,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","15","0","0","0","Programmed Skip"
"NY18333","ConEd","Bronx","New York City","Climate zone 4","2,501 to 6,000 kWh","300 or more therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Tenant","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","No","0","0","8","0","Programmed Skip"
"FL46131","RG&E","Monroe","Finger Lakes","Climate zone 5","2,501 to 6,000 kWh","900 to 1,200 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","No","2","2","0","1","1"
"CD50183","National Grid","Saratoga","Capital District","Climate zone 5","6,001 to 12,000 kWh","600 to 900 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Yes","Yes","7","4","0","3","3"
"LI36961","LIPA","Suffolk","Long Island","Climate zone 4","6,001 to 12,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Yes","Yes","3","5","0","2","2"
"ST37643","NYSEG","Broome","Southern Tier","Climate zone 6","6,001 to 12,000 kWh","600 to 900 therms annually","Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Yes","Yes","8","2","0","2","0"
"MV22678","National Grid","Herkimer","Mohawk Valley","Climate zone 6","500 kWh or less",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","6","0","0","1","0"
"MV49858","National Grid","Oneida","Mohawk Valley","Climate zone 6","6,001 to 12,000 kWh","1,500 to 1,800 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","No","0","0","10","0","Programmed Skip"
"ST23955","NYSEG","Chemung","Southern Tier","Climate zone 5","6,001 to 12,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","No","0","1","0","0","Programmed Skip"
"MH63032","O&R","Rockland","Mid-Hudson","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Yes","Yes","16","2","0","2","2"
"MV53591","National Grid","Oneida","Mohawk Valley","Climate zone 6","2,501 to 6,000 kWh","300 to 600 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","No","4","1","5","3","3"
"CN55925","National Grid","Onondaga","Central New York","Climate zone 5","6,001 to 12,000 kWh","600 to 900 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","3","0","3","2","0"
"MV45601","National Grid","Fulton","Mohawk Valley","Climate zone 6","6,001 to 12,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","5","30","2","1","1"
"FL61508","RG&E","Monroe","Finger Lakes","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Yes","Yes","5","8","0","3","3"
"MH64528","Central Hudson","Ulster","Mid-Hudson","Climate zone 6",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Yes","Yes","2","0","8","4","4"
"NY23245","ConEd","New York","New York City","Climate zone 4","2,501 to 6,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Tenant","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","No","0","5","0","0","Programmed Skip"
"CD30433","National Grid","Rensselaer","Capital District","Climate zone 5","12,001 to 20,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Yes","No","5","15","0","2","2"
"CD61924","National Grid","Rensselaer","Capital District","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","1","3","0","1","1"
"NY98495","ConEd","New York","New York City","Climate zone 4","Not asked in mini-survey","Not asked in mini-survey","Utility data","Mini-Survey Complete","In-person mini-survey complete","Existing Construction - built prior to 2012","Single family","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey","Not asked in mini-survey"
"NY20230","ConEd","Bronx","New York City","Climate zone 4","501 to 2,500 kWh","300 or more therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Tenant","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","No","0","0","4","50","0"
"MH41013","Central Hudson","Orange","Mid-Hudson","Climate zone 5","6,001 to 12,000 kWh","900 to 1,200 therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Yes","Yes","3","12","0","2","2"
"WN46637","NYSEG","Erie","Western New York","Climate zone 5","6,001 to 12,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Yes","Yes","3","0","0","0","Programmed Skip"
"CD12464","NYSEG","Rensselaer","Capital District","Climate zone 5","12,001 to 20,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Yes","No","4","0","10","0","Programmed Skip"
"LI44271","LIPA","Suffolk","Long Island","Climate zone 4","2,501 to 6,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Not mentioned","Yes","Yes","2","4","1","1","1"
"ST38597","NYSEG","Steuben","Southern Tier","Climate zone 6","2,501 to 6,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","6","0","0","0","Programmed Skip"
"ST33936","NYSEG","Broome","Southern Tier","Climate zone 6","20,000 kWh or more","2,100 or more therms annually","Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Yes","Yes","15","15","15","10","0"
"CD53161","National Grid","Columbia","Capital District","Climate zone 5","12,001 to 20,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","No","4","0","0","0","Programmed Skip"
"ST11391","NYSEG","Chenango","Southern Tier","Climate zone 6","501 to 2,500 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","3","0","0","1","1"
"FL10901","National Grid","Monroe","Finger Lakes","Climate zone 5","12,001 to 20,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","No","3","0","5","0","Programmed Skip"
"NY18591","ConEd","Richmond","New York City","Climate zone 4","6,001 to 12,000 kWh",,"Utility data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","No","6","0","4","0","Programmed Skip"
"NY14458","ConEd","King (Brooklyn)","New York City","Climate zone 4","2,501 to 6,000 kWh",,"Utility data","Phone complete","Phone complete","Existing Construction - built prior to 2012","Tenant","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","0","10","0","0","Programmed Skip"
"MH64192","Central Hudson","Ulster","Mid-Hudson","Climate zone 6",,,"Tax record data","Web complete","Web complete","Existing Construction - built prior to 2012","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Yes","Yes","0","16","0","4","0"
"MH62632","O&R","Orange","Mid-Hudson","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Mentioned","Not mentioned","Mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Yes","Yes","0","0","15","6","0"
"CD62224","National Grid","Rensselaer","Capital District","Climate zone 5",,,"Tax record data","Web complete","Web complete","New Construction - built 2012 or later","Single family","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Not mentioned","Not mentioned","Mentioned","Not mentioned","Yes","No","10","3","0","4","3"
