"permit_number","approval_date","fiscal_year","expiration_date","region","fee_type","permit_type","description_of_work","applicant_name","county","municipality","route","location_beginning_reference_number","location_end_reference_number"
"20180875439","2019-03-25T00:00:00.000","2018 TO 2019","2020-03-20T00:00:00.000","8","UTILITY","1b1","Overhead - Erecting poles, towers","CENTRAL HUDSON GAS & ELECTRIC CORPORATION","ORANGE","HAMPTONBURGH","207","207 83011085","207 83011086"
"20180875378","2019-03-25T00:00:00.000","2018 TO 2019","2020-03-20T00:00:00.000","8","UTILITY","1a2","Underground - Commercial subsurface connection","CENTRAL HUDSON GAS & ELECTRIC CORPORATION","ORANGE","MONTGOMERY","211","211 83013101","211 83013100"
"20180875749","2019-03-25T00:00:00.000","2018 TO 2019","2020-03-20T00:00:00.000","8","UTILITY","4","Miscellaneous utility work","ATT DBA TC SYSTEMS","ORANGE","TUXEDO","17","17 83101365","17 83101331"
"20180875749","2019-03-25T00:00:00.000","2018 TO 2019","2020-03-20T00:00:00.000","8","UTILITY","4","Miscellaneous utility work","ATT DBA TC SYSTEMS","ROCKLAND","SLOATSBURG","17","17 85111013","17 85111000"
"20180875639","2019-03-25T00:00:00.000","2018 TO 2019","2020-03-11T00:00:00.000","8","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","CENTRAL HUDSON GAS & ELECTRIC CORP.","DUTCHESS","POUGHKEEPSIE","44","44 82022002","44 82022003"
"20180875639","2019-03-25T00:00:00.000","2018 TO 2019","2020-03-11T00:00:00.000","8","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","CENTRAL HUDSON GAS & ELECTRIC CORP.","DUTCHESS","POUGHKEEPSIE","376","376 82011135","376 82011137"
"20180875636","2019-03-25T00:00:00.000","2018 TO 2019","2020-03-11T00:00:00.000","8","UTILITY","1b1","Overhead - Erecting poles, towers","NYSEG","DUTCHESS","AMENIA","22","22 82041178","22 82041190"
"20180675874","2019-03-25T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","6","UTILITY","2b2","Annual maintenance per county","J. KIRK BEAVER, GENERAL MANAGER","STEUBEN","-","-","-","-"
"20180675874","2019-03-25T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","6","UTILITY","2b2","Annual maintenance per county","J. KIRK BEAVER, GENERAL MANAGER","ALLEGANY","-","-","-","-"
"20180475854","2019-03-25T00:00:00.000","2018 TO 2019","2019-12-27T00:00:00.000","4","UTILITY","1b2","Overhead - Running new lines","TIME WARNER CABLE NORTHEAST, LLC","ONTARIO","SENECA","5","5 44053006","5 44053125"
"20180462387","2019-03-25T00:00:00.000","2018 TO 2019","2019-12-15T00:00:00.000","4","NON-UTILITY","5a1","Residential Driveway","JOHN KRUEGER","ONTARIO","HOPEWELL","488","88 44012031","88 44012032"
"20181075871","2019-03-25T00:00:00.000","2018 TO 2019","2019-11-29T00:00:00.000","10","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","KEYSPAN GAS EAST CORP DBA NATIONAL GRID","SUFFOLK","EAST HAMPTON","27","27 07051755","27 07051756"
"20181075882","2019-03-25T00:00:00.000","2018 TO 2019","2019-11-29T00:00:00.000","10","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","KEYSPAN GAS EAST CORP DBA NATIONAL GRID","SUFFOLK","SOUTHAMPTON","27","27 07051631","27 07051632"
"20181075876","2019-03-25T00:00:00.000","2018 TO 2019","2019-11-29T00:00:00.000","10","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","KEYSPAN GAS EAST CORP DBA NATIONAL GRID","SUFFOLK","SOUTHOLD","25","25 07041747","25 07041748"
"20180275570","2019-03-25T00:00:00.000","2018 TO 2019","2019-10-01T00:00:00.000","2","UTILITY","1b1","Overhead - Erecting poles, towers","NATIONAL GRID","MADISON","CAZENOVIA","20","20 24091039","20 24091040"
"20181160117","2019-03-25T00:00:00.000","2018 TO 2019","2019-05-25T00:00:00.000","11","NON-UTILITY","5d6","Miscellaneous construction","AQUIFER DRILLING & TESTING","QUEENS","-","495I","495IX5M13033","495IX5M13039"
"20181160117","2019-03-25T00:00:00.000","2018 TO 2019","2019-05-25T00:00:00.000","11","NON-UTILITY","5d6","Miscellaneous construction","AQUIFER DRILLING & TESTING","QUEENS","-","495I","495IX5M14033","495IX5M14049"
"20180975875","2019-03-25T00:00:00.000","2018 TO 2019","2019-04-30T00:00:00.000","9","UTILITY","2a","Maintenance, single job","NYSEG/GAS ENG.","BROOME","JOHNSON CITY","990D","-","-"
"20180475853","2019-03-22T00:00:00.000","2018 TO 2019","2020-04-01T00:00:00.000","4","UTILITY","2a","Maintenance, single job","WAYNE  COUNTY  WATER  AND  SEWER  AUTHORITY","WAYNE","ARCADIA","14","14 37051000","14 37051194"
"20180375857","2019-03-22T00:00:00.000","2018 TO 2019","2020-03-21T00:00:00.000","3","UTILITY","1b2","Overhead - Running new lines","VERIZON NEW YORK","CAYUGA","AURORA","90","90 31021273","90 31021288"
"20180375856","2019-03-22T00:00:00.000","2018 TO 2019","2020-03-21T00:00:00.000","3","UTILITY","1b1","Overhead - Erecting poles, towers","VERIZON NEW YORK","TOMPKINS","GROTON","38","38 36031152","38 36031160"
"20180375855","2019-03-22T00:00:00.000","2018 TO 2019","2020-03-21T00:00:00.000","3","UTILITY","1b2","Overhead - Running new lines","VERIZON NEW YORK","CAYUGA","GENOA","90","90 31021212","90 31021200"
"20180375844","2019-03-22T00:00:00.000","2018 TO 2019","2020-03-21T00:00:00.000","3","UTILITY","1b2","Overhead - Running new lines","CHARTER COMMUNICATIONS","CORTLAND","TRUXTON","13","13 32043073","13 32043037"
"20180375849","2019-03-22T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","3","NON-UTILITY","8","Miscellaneous","VILLAGE OF TULLY","ONONDAGA","TULLY","80","11 33031016","11 33031015"
"20180675847","2019-03-22T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","6","NON-UTILITY","5d6","Miscellaneous construction","B & W TOWING LLC","STEUBEN","-","-","-","-"
"20181175683","2019-03-22T00:00:00.000","2018 TO 2019","2019-07-19T00:00:00.000","11","NON-UTILITY","6","Encroachment caused by DOT acquisition of property","SKANSKA-WALSH JOINT VENTURE","QUEENS","-","907M","907MX5M13024","907MX5M13036"
"20181175683","2019-03-22T00:00:00.000","2018 TO 2019","2019-07-19T00:00:00.000","11","NON-UTILITY","6","Encroachment caused by DOT acquisition of property","SKANSKA-WALSH JOINT VENTURE","QUEENS","-","907M","907MX5M14024","907MX5M14136"
"20180675846","2019-03-22T00:00:00.000","2018 TO 2019","2019-07-06T00:00:00.000","6","NON-UTILITY","8","Miscellaneous","AMERICAN LEGION","STEUBEN","CAMPBELL","86I","-","-"
"20180675858","2019-03-22T00:00:00.000","2018 TO 2019","2019-07-05T00:00:00.000","6","NON-UTILITY","8","Miscellaneous","PAST & PRESENT GRAND OES","STEUBEN","BATH","86I","-","-"
"20180275848","2019-03-22T00:00:00.000","2018 TO 2019","2019-05-28T00:00:00.000","2","NON-UTILITY","8","Miscellaneous","VILLAGE OF MADISON","MADISON","MADISON","20","-","-"
"20180275799","2019-03-22T00:00:00.000","2018 TO 2019","2019-05-10T00:00:00.000","2","UTILITY","1b2","Overhead - Running new lines","CHARTER COMMUNICATIONS INC.","HERKIMER","HERKIMER","5","5 23111141","5 23111149"
"20180475822","2019-03-21T00:00:00.000","2018 TO 2019","2020-03-31T00:00:00.000","4","NON-UTILITY","8","Miscellaneous","KEELER CONTRUCTION","MONROE","OGDEN","31","31 43031090","31 43031094"
"20180473617","2019-03-21T00:00:00.000","2018 TO 2019","2020-03-31T00:00:00.000","4","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","ROCHESTER GAS AND ELECTRIC / LABELLA","MONROE","CHILI","259","259 43011010","259 43011012"
"20180775835","2019-03-21T00:00:00.000","2018 TO 2019","2020-03-20T00:00:00.000","7","UTILITY","1b2","Overhead - Running new lines","VERIZON NY, INC - KEVIN PERCY","ST. LAWRENCE","EDWARDS","812","812 75021083","812 75021085"
"20180775832","2019-03-21T00:00:00.000","2018 TO 2019","2020-03-20T00:00:00.000","7","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","VERIZON NY, INC - KEVIN PERCY","ST. LAWRENCE","GOUVERNEUR","11","11 75061042","11 75061057"
"20180775835","2019-03-21T00:00:00.000","2018 TO 2019","2020-03-20T00:00:00.000","7","UTILITY","1b2","Overhead - Running new lines","VERIZON NY, INC - KEVIN PERCY","ST. LAWRENCE","EDWARDS","812","812 75021085","812 75021089"
"20180775832","2019-03-21T00:00:00.000","2018 TO 2019","2020-03-20T00:00:00.000","7","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","VERIZON NY, INC - KEVIN PERCY","ST. LAWRENCE","GOUVERNEUR","11","11 75061057","11 75061060"
"20180775835","2019-03-21T00:00:00.000","2018 TO 2019","2020-03-20T00:00:00.000","7","UTILITY","1b2","Overhead - Running new lines","VERIZON NY, INC - KEVIN PERCY","ST. LAWRENCE","EDWARDS","812","812 75021096","812 75021102"
"20180775835","2019-03-21T00:00:00.000","2018 TO 2019","2020-03-20T00:00:00.000","7","UTILITY","1b2","Overhead - Running new lines","VERIZON NY, INC - KEVIN PERCY","ST. LAWRENCE","EDWARDS","812","812 75021089","812 75021096"
"20180775832","2019-03-21T00:00:00.000","2018 TO 2019","2020-03-20T00:00:00.000","7","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","VERIZON NY, INC - KEVIN PERCY","ST. LAWRENCE","GOUVERNEUR","11","11 75061060","11 75061064"
"20180175828","2019-03-21T00:00:00.000","2018 TO 2019","2020-03-01T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","CHARTER COMMUNICATIONS INC","RENSSELAER","PITTSTOWN","7","7 14092076","7 14092078"
"20181075837","2019-03-21T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","10","NON-UTILITY","8","Miscellaneous","THEORY 3 GROUP INC.","NASSAU","NEW HYDE PARK","25","25 03031022","25 03031023"
"20180275824","2019-03-21T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","2","UTILITY","1b1","Overhead - Erecting poles, towers","NIAGARA MOHAWK, A NATIONAL GRID COMPANY","FULTON","CAROGA","10","10 21041150","10 21041163"
"20180275824","2019-03-21T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","2","UTILITY","1b1","Overhead - Erecting poles, towers","NIAGARA MOHAWK, A NATIONAL GRID COMPANY","FULTON","CAROGA","10","10 21041126","10 21041134"
"20180275824","2019-03-21T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","2","UTILITY","1b1","Overhead - Erecting poles, towers","NIAGARA MOHAWK, A NATIONAL GRID COMPANY","FULTON","CAROGA","10","10 21041134","10 21041150"
"20180275824","2019-03-21T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","2","UTILITY","1b1","Overhead - Erecting poles, towers","NIAGARA MOHAWK, A NATIONAL GRID COMPANY","FULTON","CAROGA","10","10 21041163","10 21041177"
"20180575838","2019-03-21T00:00:00.000","2018 TO 2019","2019-11-01T00:00:00.000","5","NON-UTILITY","5a1","Residential Driveway","ERIC BOGART","NIAGARA","-","270","270 54021014","270 54021016"
"20181075826","2019-03-21T00:00:00.000","2018 TO 2019","2019-10-31T00:00:00.000","10","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","SUFFOLK COUNTY WATER AUTHORITY","SUFFOLK","BROOKHAVEN","27","27 07051348","27 07051351"
"20181075827","2019-03-21T00:00:00.000","2018 TO 2019","2019-10-31T00:00:00.000","10","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","SUFFOLK COUNTY WATER AUTHORITY","SUFFOLK","BROOKHAVEN","495I","495 07031243","495 07031243"
"20180175830","2019-03-21T00:00:00.000","2018 TO 2019","2019-07-31T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","TVC ALBANY INC, DBA FIRSTLIGHT FIBER","RENSSELAER","BRUNSWICK","7","7 14092013","7 14092015"
"20180175833","2019-03-21T00:00:00.000","2018 TO 2019","2019-07-31T00:00:00.000","1","NON-UTILITY","5a6","Temporary access road or street","NYS THRUWAY AUTHORITY","GREENE","CATSKILL","32","32 13031040","32 13031041"
"20180875628","2019-03-21T00:00:00.000","2018 TO 2019","2019-06-28T00:00:00.000","8","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","DUTRA EXCAVATING & SEWER","ROCKLAND","PIERMONT","340","340 85011017","340 85011018"
"20180175802","2019-03-20T00:00:00.000","2018 TO 2019","2020-03-31T00:00:00.000","1","UTILITY","2a","Maintenance, single job","NIAGARA MOHAWK POWER CORP DBA NATIONAL GRID","SARATOGA","GREENFIELD","9N","-","-"
"20180975647","2019-03-20T00:00:00.000","2018 TO 2019","2020-03-31T00:00:00.000","9","UTILITY","2c","Repair of water or sewer lines","VILLAGE OF HOBART","DELAWARE","STAMFORD","10","10 93011619","10 93011609"
"20180175800","2019-03-20T00:00:00.000","2018 TO 2019","2020-03-26T00:00:00.000","1","UTILITY","2a","Maintenance, single job","NIAGARA MOHAWK POWER CORP DBA NATIONAL GRID","RENSSELAER","HOOSICK","7","7 14092194","7 14092195"
"20180375816","2019-03-20T00:00:00.000","2018 TO 2019","2020-03-20T00:00:00.000","3","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","NYSEG","TOMPKINS","ULYSSES","96","96 36023065","96 36023066"
"20180475812","2019-03-20T00:00:00.000","2018 TO 2019","2020-03-20T00:00:00.000","4","NON-UTILITY","5a1","Residential Driveway","LAKESHORE  RIDERS  INC.","WAYNE","MARION","21","21 37061072","21 37061073"
"20180675616","2019-03-20T00:00:00.000","2018 TO 2019","2020-03-20T00:00:00.000","6","NON-UTILITY","5d6","Miscellaneous construction","PRESTIGE TOWING & RECOVERY, INC.","STEUBEN","-","-","-","-"
"20180675342","2019-03-20T00:00:00.000","2018 TO 2019","2020-03-20T00:00:00.000","6","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","VERIZON NY, INC.","STEUBEN","BATH","415","15 64011351","15 64011354"
"20180175813","2019-03-20T00:00:00.000","2018 TO 2019","2020-03-07T00:00:00.000","1","UTILITY","1b1","Overhead - Erecting poles, towers","CENTRAL HUDSON GAS & ELECTRIC CORP","ALBANY","WESTERLO","85","85 11011049","85 11011050"
"20180175815","2019-03-20T00:00:00.000","2018 TO 2019","2020-03-05T00:00:00.000","1","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","NATIONAL GRID","RENSSELAER","NORTH GREENBUSH","4","4 14011036","4 14011035"
"20180175801","2019-03-20T00:00:00.000","2018 TO 2019","2020-01-03T00:00:00.000","1","UTILITY","2a","Maintenance, single job","NIAGARA MOHAWK POWER CORP DBA NATIONAL GRID","RENSSELAER","NASSAU","20","20 14212104","20 14212102"
"20180175814","2019-03-20T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","NON-UTILITY","5a1","Residential Driveway","JAMES SKARZYNSKI","RENSSELAER","CASTLETON-ON-HUDSON","9J","9J14021000","9J14021001"
"20180175806","2019-03-20T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","1b1","Overhead - Erecting poles, towers","FRONTIER COMMUNICATIONS","ESSEX","MINERVA","28N","28N12021141","28N12021216"
"20180175807","2019-03-20T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","1","UTILITY","2c","Repair of water or sewer lines","PLUMBING TODAY","RENSSELAER","EAST GREENBUSH","20","9 14071081","9 14071079"
"20181075819","2019-03-20T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","10","UTILITY","2b2","Annual maintenance per county","FIFTH AVENUE OF LONG ISLAND REALTY ASSOCIATION","NASSAU","NORTH HEMPSTEAD","25A","25A03021036","25A03021041"
"20181075808","2019-03-20T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","10","UTILITY","4","Miscellaneous utility work","ANTEA USA, INC.","NASSAU","NORTH HEMPSTEAD","25A","25A03021000","25A03021001"
"20181075819","2019-03-20T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","10","UTILITY","2b2","Annual maintenance per county","FIFTH AVENUE OF LONG ISLAND REALTY ASSOCIATION","NASSAU","NORTH HEMPSTEAD","25A","25A03021064","25A03021066"
"20180775810","2019-03-20T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","7","NON-UTILITY","5b2d2","Annual resurfacing of roadways and driveways – PER REGION","TUPIA'S CUSTOM BLACKTOPPING INC","FRANKLIN","-","-","-","-"
"20180775809","2019-03-20T00:00:00.000","2018 TO 2019","2019-12-31T00:00:00.000","7","UTILITY","2c","Repair of water or sewer lines","VILLAGE OF CHATEAUGAY","FRANKLIN","CHATEAUGAY","-","-","-"
"20181075820","2019-03-20T00:00:00.000","2018 TO 2019","2019-10-31T00:00:00.000","10","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","SUFFOLKL COUNTY WATER AUTHORITY","SUFFOLK","BROOKHAVEN","495I","495 07031241","495 07031242"
"20181075818","2019-03-20T00:00:00.000","2018 TO 2019","2019-10-31T00:00:00.000","10","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","SUFFOLK COUNTY WATER AUTHORITY","SUFFOLK","BROOKHAVEN","27","27 07051270","27 07051271"
"20181075817","2019-03-20T00:00:00.000","2018 TO 2019","2019-10-31T00:00:00.000","10","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","SUFFOLK COUNTY WATER AUTHORITY","SUFFOLK","BROOKHAVEN","27","27 07051407","27 07051408"
"20180175811","2019-03-20T00:00:00.000","2018 TO 2019","2019-10-01T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","NYSEG","SARATOGA","HALFMOON","236","236 15011023","236 15011022"
"20180975709","2019-03-20T00:00:00.000","2018 TO 2019","2019-08-31T00:00:00.000","9","UTILITY","1b2","Overhead - Running new lines","TVC ALBANY INC, DBA FIRSTLIGHT FIBER","CHENANGO","NORWICH","12","12 92021262","12 92021263"
"20180175803","2019-03-20T00:00:00.000","2018 TO 2019","2019-07-31T00:00:00.000","1","UTILITY","1b2","Overhead - Running new lines","TIME WARNER CABLE NORTHEAST LLC","WARREN","WARRENSBURGH","9","9 17102180","9 17102159"
"20180975673","2019-03-20T00:00:00.000","2018 TO 2019","2019-07-01T00:00:00.000","9","UTILITY","1b2","Overhead - Running new lines","FIBERTECH FACILITIES CORP","BROOME","VESTAL","434","434 91011082","434 91011081"
"20180275787","2019-03-20T00:00:00.000","2018 TO 2019","2019-06-14T00:00:00.000","2","UTILITY","1b1","Overhead - Erecting poles, towers","NEW YORK STATE ELECTRIC & GAS CORP.","ONEIDA","SANGERFIELD","20","20 26101034","20 26101035"
"20180275787","2019-03-20T00:00:00.000","2018 TO 2019","2019-06-14T00:00:00.000","2","UTILITY","1b1","Overhead - Erecting poles, towers","NEW YORK STATE ELECTRIC & GAS CORP.","ONEIDA","SANGERFIELD","12","12 26041037","12 26041036"
"20180875761","2019-03-20T00:00:00.000","2018 TO 2019","2019-04-30T00:00:00.000","8","NON-UTILITY","8","Miscellaneous","PRO SITEWORK, INC.","ROCKLAND","KASER","306","306 85011011","306 85011016"
"20180475780","2019-03-20T00:00:00.000","2018 TO 2019","2019-04-15T00:00:00.000","4","NON-UTILITY","5d2a","Temporary signs, banners, décor (not-for-profit organizations)","CITY OF CANANDAIGUA","ONTARIO","CANANDAIGUA","332","21 44052003","21 44052008"
"20180975791","2019-03-20T00:00:00.000","2018 TO 2019","2019-03-23T00:00:00.000","9","UTILITY","1b2","Overhead - Running new lines","TVC ALBANY INC, DBA FIRSTLIGHT FIBER","BROOME","DEPOSIT","17","17 91073262","-"
"20180375725","2019-03-19T00:00:00.000","2018 TO 2019","2020-08-31T00:00:00.000","3","NON-UTILITY","5b2a","Commercial- Sidewalk, curb paving, drainage, etc.","EDGAR ENTERPRISES INC","TOMPKINS","ITHACA","13","13 36032V21","13 36032122"
"20180175796","2019-03-19T00:00:00.000","2018 TO 2019","2020-04-09T00:00:00.000","1","UTILITY","1b1","Overhead - Erecting poles, towers","NIAGARA MOHAWK POWER CORP DBA NATIONAL GRID","ESSEX","MORIAH","9N","9N12031236","9N12031255"
"20180175794","2019-03-19T00:00:00.000","2018 TO 2019","2020-03-31T00:00:00.000","1","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","NATIONAL GRID","SARATOGA","HALFMOON","9","9 15091005","9 15091004"
"20180275795","2019-03-19T00:00:00.000","2018 TO 2019","2020-03-31T00:00:00.000","2","UTILITY","1a1","Underground - excavation, tunneling, boring, installing, etc.","NATIONAL GRID","FULTON","JOHNSTOWN","67","67 21011075","67 21011076"
"20180175793","2019-03-19T00:00:00.000","2018 TO 2019","2020-03-22T00:00:00.000","1","UTILITY","2a","Maintenance, single job","NIAGARA MOHAWK POWER CORP DBA NATIONAL GRID","WARREN","CHESTER","8","8 17101289","8 17101290"
