"case_ohms_number","case_name","alj_last_name","case_type_name","status_type_name","case_text_update","case_towncity","county","decision"
"201065283","366 Avenue Y Development Corporation","O''Connell","Enforcement","Decision Issued","Alleged violations of stipulation addressing Navigation Law and ECL violations at a facility located in Brooklyn, Kings County.  DEC staff moves for a default judgment.  ALJ ruling on liability issued.  Penalty hearing pending. Commissioner Order issued 8/16/10. [http://www.dec.ny.gov/docs/legal_protection_pdf/366aveydevelopr.pdf]","BROOKLYN (ENTIRE)","KINGS","https://www.dec.ny.gov/docs/legal_protection_pdf/366aveydevelopr.pdf"
"201772201","366 South 5 LLC","Caruso","Enforcement (Expedited)","Decision Issued","Expedited PBS enforcement.  Alleged failure to timely renew registration for a residential PBS facility located in Brooklyn, Kings County.  Calendar call held 8/11/17.  DEC staff renews motion for default judgment.  Commissioner Order issued 11/13/17. [http://www.dec.ny.gov/docs/legal_protection_pdf/366south5llco.pdf]","BROOKLYN (ENTIRE)","KINGS","https://www.dec.ny.gov/docs/legal_protection_pdf/366south5llco.pdf"
"201670962","37 West 19th Street Realty Corp.","Bassinson","Enforcement (Expedited)","Withdrawn","Expedited PBS registration proceeding.  Alleged failure to register a residential PBS facility located in Manhattan, New York County.  Respondent failed to appear at 5/26/16 calendar call.  Hearing re-noticed for 7/11/16 in Central Office.  Complaint withdrawn; case closed.","MANHATTAN (ENTIRE)","NEW YORK",
"201166187","374 South 5th LLC","Wissler","Enforcement","Decision Issued","Alleged failure to register a petroleum bulk storage facility in Brooklyn, Kings County.  Adjudicatory hearing held 5/18/11 and continued 6/2/11. Commissioner Order issued 6/22/11. [http://www.dec.ny.gov/docs/legal_protection_pdf/374south5tho.pdf]","BROOKLYN (ENTIRE)","KINGS","https://www.dec.ny.gov/docs/legal_protection_pdf/374south5tho.pdf"
"201469405","3840 Orloff Avenue Corp.","Bassinson","Enforcement","Decision Issued","PBS registration enforcement.  Alleged failure to renew registration for a residential PBS facility located in Bronx County.  Hearing held 8/1/14. Commissioner Order 9/12/14. [http://www.dec.ny.gov/docs/legal_protection_pdf/3840orloffo.pdf]","BRONX (ENTIRE)","BRONX","https://www.dec.ny.gov/docs/legal_protection_pdf/3840orloffo.pdf"
"202074698","3906 Arm Realty LLC","Caruso","Enforcement (Expedited)","Decision Issued","Expedited PBS enforcement proceeding.  Alleged failure to register a residential PBS facility located at 3906 Avenue K, Brooklyn, NY 11210 (Kings County).  DEC staff renews its 7/9/19 motion for a default judgment. Commissioner order issued April 13, 2020.","BROOKLYN (ENTIRE)","KINGS","https://www.dec.ny.gov/docs/legal_protection_pdf/3906armrealtyllco.pdf"
"202074898","407 Beach 20 Associates L.P.","Caruso","Enforcement (Expedited)","Decision Issued","Expedited PBS enforcement proceeding.  Alleged failure to register a residential PBS facility located at 407 Beach 20th St., Far Rockaway, NY 11691 (Queens County).  DEC staff renews its 8/8/20 motion for default judgment. Commissioner Order issued 7/14/20.","QUEENS (ENTIRE)","QUEENS","https://www.dec.ny.gov/docs/legal_protection_pdf/407beach20associateso.pdf"
"201065725","41 Perry Owners Corp.","Wissler","Enforcement","Decision Issued","Failure to timely register petroleum bulk storage tanks at its facility in violation of Article 17 located in New York, Queens County, New York. Calendar call held 9/15/10. Commissioner order issued 9/29/10. [http://www.dec.ny.gov/docs/legal_protection_pdf/41perryo.pdf]","QUEENS (ENTIRE)","QUEENS","https://www.dec.ny.gov/docs/legal_protection_pdf/41perryo.pdf"
"201368509","428 East 157th Street HDFC","Caruso","Enforcement","Decision Issued","Alleged failure to register PBS facility located at a residential facility in the Bronx, Bronx County.  Adjudicatory hearing held at 7/23/13 calendar call. Commissioner Order issued 11/27/13. [http://www.dec.ny.gov/docs/legal_protection_pdf/428east157tho.pdf]","BRONX (ENTIRE)","BRONX","https://www.dec.ny.gov/docs/legal_protection_pdf/428east157tho.pdf"
"201469656","444-451 Orange Buildings Housing Development Fund Corp.","Wissler","Enforcement","Decision Issued","PBS registration enforcement.  Alleged failure to re-register residential PBS facility located in Manhattan, New York County.  Hearing held 12/18/14.  Commissioner Order issued 3/10/15. [http://www.dec.ny.gov/docs/legal_protection_pdf/444451orangebuildingso.pdf]","MANHATTAN (ENTIRE)","NEW YORK","https://www.dec.ny.gov/docs/legal_protection_pdf/444451orangebuildingso.pdf"
"201974347","498 Pennsylvania Avenue Housing Development Fund Corporation","Stefanucci","Enforcement (Expedited)","Settled","Expedited PBS enforcement proceeding.  Alleged failure to reregister a residential PBS facility located at 498 Pennsylvania Avenue, Brooklyn, NY 11207 (Kings County).  DEC staff moves for a default judgment.  Matter settled; case closed.","BROOKLYN (ENTIRE)","KINGS",
"201166179","50 East 119th Street, LLC","Wissler","Enforcement","Decision Issued","Alleged failure to reregister petroleum bulk storage facility located at 50 East 119th Street, New York, New York.  Hearing held 5/18/11. Commissioner Order issued 6/12/11. [http://www.dec.ny.gov/docs/legal_protection_pdf/50east119streeto.pdf]","QUEENS (ENTIRE)","QUEENS","https://www.dec.ny.gov/docs/legal_protection_pdf/50east119streeto.pdf"
"201660964","500 West 174th Street Housing Dev. Fund Corp.","Bassinson","Enforcement (Expedited)","Withdrawn","Expedited PBS registration proceeding.  Alleged failure to register a residential PBS facility located in Manhattan, New York County.  Respondent failed to appear at 5/26/16 calendar call.  Hearing re-noticed for 7/11/16 in Central Office.  Complaint withdrawn; case closed.","MANHATTAN (ENTIRE)","NEW YORK",
"202175905","512 West 156 Street Housing Development Fund Corporation","Caruso","Enforcement (Expedited)","Settled","Expedited PBS enforcement proceeding.  Alleged failure to register a residential PBS facility located at 512 West 156 St., New York, NY  10032 (New York County).  Respondent failed to appear at 6/9/20 hearing.  DEC staff moves for a default judgment. Matter settled Feb. 8, 2022.","MANHATTAN (ENTIRE)","NEW YORK",
"201973867","515 West Realty LLC","Garlick","Enforcement (Expedited)","Settled","Expedited PBS enforcement proceeding.  Alleged failure to register a residential petroleum bulk storage (PBS) facility located at 515 West 183rd Street, New York, NY 10033 (New York County).  Respondent failed to appear at 11/15/18 hearing.  DEC staff moves for a default judgment.  Matter settled; case closed.","MANHATTAN (ENTIRE)","NEW YORK",
"200964780","538 Route 52, LLC and Mohammed Hassan","Buhrmaster","Enforcement","Closed","Alleged violations of PBS regulations and consent order at a facility located in Glenham, Town of Fishkill, Dutchess County.  DEC staff filed a statement of readiness for adjudicatory hearing. Hearing canceled pending execution of consent order.","FISHKILL","DUTCHESS",
"2004J396","538 Route 52, LLC;  Hassan, Mohammed","Villa","Enforcement","Settled","Petroleum Bulk Storage violation.  Consent decree executed.","FISHKILL","DUTCHESS",
"201670636","540 Jackson Realty Corp.","Sherman","Enforcement (Expedited)","Decision Issued","Expedited PBS registration proceeding.  Alleged failure to register a residential PBS facility located in the Bronx, Bronx County.  Respondent failed to appear at 8/6/15 calendar call.  DEC staff moves for a default judgment. Commissioner Order signed 5/18/16. [http://www.dec.ny.gov/docs/legal_protection_pdf/540realtyo.pdf]","BRONX (ENTIRE)","BRONX","https://www.dec.ny.gov/docs/legal_protection_pdf/540realtyo.pdf"
"201065672","546 Morgan Corp.","Goldberger","Enforcement","Withdrawn","Alleged violations of PBS regulations at a gas station and automobile repair facility located in Brooklyn, Kings County.  DEC staff granted leave to serve amended complaint.  DEC staff motion to withdraw complaint granted.  Case closed.","BROOKLYN (ENTIRE)","KINGS",
"201166550","546 West 156th Street HDFC","Wissler","Enforcement","Decision Issued","Alleged failure to register a petroleum bulk storage facility located in New York, New York County.  Adjudicatory hearing held 7/27/11. Commissioner Order issued 8/22/11.  Motion to reopen default withdrawn; case settled. [http://www.dec.ny.gov/docs/legal_protection_pdf/546west156thstreeto.pdf]","MANHATTAN (ENTIRE)","NEW YORK","https://www.dec.ny.gov/docs/legal_protection_pdf/546west156thstreeto.pdf"
"201570442","555 East 169 Holdings LLC","Bassinson","Enforcement (Expedited)","Decision Issued","Expedited PBS registration proceeding.  Alleged failure to register a residential PBS facility located in the Bronx, Bronx County.  Respondent failed to appear at 12/8/15 calendar call.  DEC staff moves for a default judgment. Commissioner Order issued 2/9/16. [http://www.dec.ny.gov/docs/legal_protection_pdf/555east169holdingso.pdf]","BRONX (ENTIRE)","BRONX","https://www.dec.ny.gov/docs/legal_protection_pdf/555east169holdingso.pdf"
"201974085","555 Prospect Associates, LLC","Stefanucci","Enforcement","Settled","PBS enforcement.  Alleged failure to comply with a 2012 consent order requiring permanent closure of a petroleum bulk storage facility at the former Brooklyn Jewish Hospital located at 545-555 Prospect Place, Brooklyn, NY 11238 (Kings County).  DEC staff moves for an order without hearing in lieu of complaint. Motion denied in 8/7/19 ALJ Ruling. Consent order executed 10/12/19.  Case closed.","BROOKLYN (ENTIRE)","KINGS",
"201973809","558 Ralph Avenue Realty, Inc.","Caruso","Enforcement (Expedited)","Decision Issued","Expedited PBS enforcement proceeding.  Alleged failure to register a residential petroleum bulk storage (PBS) facility located at 558 Ralph Avenue, Brooklyn, NY 11233 (Kings County).  Respondent failed to appear at 9/13/18 hearing.  DEC staff moves for a default judgment. Commissioner Order issued 5/29/19. [https://www.dec.ny.gov/docs/legal_protection_pdf/558ralphavenuerealtyo.pdf]","BROOKLYN (ENTIRE)","KINGS","https://www.dec.ny.gov/docs/legal_protection_pdf/558ralphavenuerealtyo.pdf"
"201873124","57-65 West 93  Corp.","Caruso","Enforcement (Expedited)","Decision Issued","Expedited PBS enforcement proceeding.  Alleged failure to register a residential PBS facility located at 57 West 93rd Street, New York, NY 10025 (New York County).  Adjudicatory hearing held 7/16/18.  Commissioner Order issued 9/26/18. [http://www.dec.ny.gov/docs/legal_protection_pdf/5765west93o.pdf]","MANHATTAN (ENTIRE)","NEW YORK","https://www.dec.ny.gov/docs/legal_protection_pdf/5765west93o.pdf"
"201570443","571 Southern Boulevard Housing Development Fund Corporation","Bassinson","Enforcement (Expedited)","Decision Issued","Expedited PBS registration proceeding.  Alleged failure to register a residential PBS facility located in the Bronx, Bronx County.  Hearing held 12/8/15.  Respondent failed to appear. Acting Commissioner Order signed 2/11/16. [http://www.dec.ny.gov/docs/legal_protection_pdf/571southerno.pdf]","BRONX (ENTIRE)","BRONX","https://www.dec.ny.gov/docs/legal_protection_pdf/571southerno.pdf"
"200561414","5959 Realty Corp.; Gofman, Slavick; Gofman, Alex","A.L.J. Needed","Enforcement","Settled","Alleged violations of ECL and Navigation Law at a petroleum bulk storage facility.  DEC staff motion for order without hearing.  Settled by consent order executed 6/2/06.","BRONX (ENTIRE)","BRONX",
"201974388","6 Brothers Realty Corporation","Caruso","Enforcement (Expedited)","Decision Issued","Expedited PBS enforcement proceeding.  Alleged failure to reregister a residential PBS facility located at 210 Dahill Road, Brooklyn, NY 11218 (Kings County).  DEC staff moves for a default judgment. Commissioner Order signed December 13 2019.","BROOKLYN (ENTIRE)","KINGS","https://www.dec.ny.gov/docs/legal_protection_pdf/6brothersrealtycorporationo.pdf"
"200863609","6 NYCRR Part 242 and 21 NYCRR Part 507 (RGGI) (Albany)","Villa","Legislative (Regulations)","Closed","Legislative public hearings conducted on 6/9/08 in Albany and Stony Brook.  Hearing report issued 7/2/08.","ALBANY","ALBANY",
"200863617","6 NYCRR Part 242 and 21 NYCRR Part 507 (RGGI)","Wissler","Legislative (Regulations)","Closed","Legislative public hearings conducted on 6/9/08 in Albany and Stony Brook.  Hearing report issued 7/2/08.","STATEWIDE",,
"2005J350","609 West 151st Street LLC","O''Connell","Enforcement","Decision Issued","Commissioner Order issued 4/11/05. [http://www.dec.ny.gov/docs/legal_protection_pdf/609westo.pdf]",,,"https://www.dec.ny.gov/docs/legal_protection_pdf/609westo.pdf"
"201872606","611 W. 112 St. Realty Corp.","Caruso","Enforcement (Expedited)","Decision Issued","Expedited PBS registration enforcement.  Respondent allegedly failed to timely register residential PBS facility located at 611 West 112 St., New York, New York County.  Respondent failed to appear at adjudicatory hearing scheduled for 2/7/18.  DEC staff renews motion for default judgment. Commissioner Order issued 4/11/18. [http://www.dec.ny.gov/docs/legal_protection_pdf/611w112strealtyo.pdf]","QUEENS (ENTIRE)","QUEENS","https://www.dec.ny.gov/docs/legal_protection_pdf/611w112strealtyo.pdf"
"201974156","618 Riverside Drive Owners, Inc.","Stefanucci","Enforcement (Expedited)","Decision Issued","Expedited PBS registration enforcement.  Alleged failure to register a residential petroleum bulk storage (PBS) facility located at 640 West 139 Street, New York, NY 10031 (New York County).  Respondent failed to appear at 10/15/18 hearing.  Adjudicatory hearing held 7/23/19. Commissioner Order issued 8/26/19. [https://www.dec.ny.gov/docs/legal_protection_pdf/618riversidedriveownerso.pdf]","MANHATTAN (ENTIRE)","NEW YORK","https://www.dec.ny.gov/docs/legal_protection_pdf/618riversidedriveownerso.pdf"
"201670965","63 Morningside Avenue Housing Development Fund Corp.","Caruso","Enforcement (Expedited)","Decision Issued","Expedited PBS registration proceeding.  Alleged failure to register a residential PBS facility located in Manhattan, New York County.  Respondent failed to appear at 5/26/16 calendar call.  Hearing re-noticed for 7/11/16 in Central Office. Commissioner Order 8/15/16. [http://www.dec.ny.gov/docs/legal_protection_pdf/63morningsideo.pdf]","MANHATTAN (ENTIRE)","NEW YORK","https://www.dec.ny.gov/docs/legal_protection_pdf/63morningsideo.pdf"
"201167001","631 East 220 LLC","Wissler","Enforcement","Decision Issued","Alleged violations of PBS regulations by failing to reregister it petroleum storage facility located in Manhattan, New York.  Adjudicatory hearing held 12/5/11.  Commissioner Order issued 12/19/11. [http://www.dec.ny.gov/docs/legal_protection_pdf/631e220o.pdf]","BRONX (ENTIRE)","BRONX","https://www.dec.ny.gov/docs/legal_protection_pdf/631e220o.pdf"
