"loannumber","approvaldate_year","approvaldate_month","approvaldate_day","businessname","businessaddress","businesscity","businessstate","businesszip","grantamount","franchisename","ruralurbanindicator","hubzoneindicator","cd","grant_purp_cons_outdoor","grant_purpose_covered_supplier","grant_purpose_debt","grant_purpose_food","grant_purpose_maintenance","grant_purpose_operations","grant_purpose_payroll","grant_purpose_rent","grant_purpose_supplies","grant_purpose_utility","legalorganizationtype","lmiindicator","socioeconmicindicator","veteranindicator","womenownedindicator","restauranttype","georeference"
"2341669004","2021","5","15","Pomodoro Suffolk Inc.","55b Wall Street","Huntington","NY","11743","67936",,"U","N","NY-03","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.427706 40.873052)"
"2767299008","2021","5","18","Shagla Inc.","14 Main St Box 633","Bemus Point","NY","14712","213163",,"R","N","NY-23","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","Y","N","Restaurant","POINT (-79.392387 42.159374)"
"2768949004","2021","5","18","Zombie Hut Inc.","273 Smith St","Brooklyn","NY","11231","110463",,"U","N","NY-07","N","N","N","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","Y","Bar, Saloon, Lounge, Tavern","POINT (-73.993229 40.682617)"
"8911919007","2021","5","29","Homestyle Catering of WNY inc.","7340 Seneca St","East Aurora","NY","14052","182154",,"U","N","NY-27","Y","N","N","N","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Bar, Saloon, Lounge, Tavern && Caterer && Restaurant","POINT (-78.656077 42.795968)"
"7536869008","2021","5","25","Whiskey Pickle LLC","141 7th Ave","Troy","NY","12180","26710",,"R","Y","NY-20","Y","N","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Bar, Saloon, Lounge, Tavern","POINT (-73.678417 42.756824)"
"4905229007","2021","5","20","Halal Hut of Centereach","1327 Middle Country Rd Suite B","Centereach","NY","11720","235232",,"U","N","NY-01","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","Y","N","N","Restaurant","POINT (-73.06114 40.861846)"
"7503409003","2021","5","25","40 Mulberry Restaurant Inc","40 Mulberry St","New York","NY","10013","132087",,"U","Y","NY-07","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-73.999617 40.714835)"
"7529608910","2021","5","7","Hog Island LLC","45 Purchase St","Rye","NY","10580","83133",,"U","N","NY-16","N","Y","N","N","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Restaurant","POINT (-73.684677 40.983233)"
"5229189006","2021","5","21","MANHATTAN MASALA INC","152 W 46th St","New York","NY","10036","1057642",,"U","Y","NY-10","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.983975 40.75812)"
"1175359102","2021","6","30","Medi Winebar LLC","811 9th Ave","New York","NY","10019","456094",,"U","N","NY-10","N","N","N","Y","N","Y","Y","Y","N","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-73.987225 40.76584)"
"7236549004","2021","5","23","O PINHEIRINHO INC","836 Suffolk Ave","Brentwood","NY","11717","39758",,"U","N","NY-02","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","Y","Y","N","N","Restaurant","POINT (-73.242107 40.782139)"
"7649168903","2021","5","7","bkyln hop3 llc","2244 Church Ave","Brooklyn","NY","11226","177653","IHOP","U","Y","NY-09","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Limited  Liability Company(LLC)","Y","Y","N","N","Restaurant","POINT (-73.957093 40.650476)"
"7530358904","2021","5","7","TARG Enterprises inc","1883 Victory Blvd","Staten Island","NY","10314","168813",,"U","N","NY-11","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","Y","N","N","Restaurant","POINT (-74.126516 40.612799)"
"2774569004","2021","5","18","THE ASHE GROUP RE LLC","835 Lexington Ave","New York","NY","10065","309154",,"U","N","NY-10","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Restaurant","POINT (-73.966021 40.765176)"
"2773909008","2021","5","18","star restaurant and cafe corp","1298 Westchester Ave","Bronx","NY","10459","59839",,"U","Y","NY-15","N","N","N","N","Y","Y","Y","Y","Y","Y","Corporation","Y","N","N","Y","Restaurant","POINT (-73.886387 40.827509)"
"9906739001","2021","6","4","Tin Pan Alley Artisans LLC","445 East 77th Street 4E","New York","NY","10075","57540",,"U","N","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-73.951795 40.770239)"
"4899189000","2021","5","20","Noche De Margaritas Restaurant Inc","1726 2nd ave","New York","NY","10128","112123",,"U","N","NY-12","N","N","N","Y","N","Y","Y","Y","N","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.950063 40.780219)"
"2740889008","2021","5","18","Fratelli's Italian Eatery","77 Main Street","Stony Brook","NY","11790","51155",,"U","N","NY-01","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","Y","N","Other && Caterer && Restaurant","POINT (-73.14713 40.916033)"
"7553338901","2021","5","7","The Majlis Inc","24805 Union Tpke","Bellerose","NY","11426","136369",,"U","N","NY-03","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.721498 40.742583)"
"7614948901","2021","5","7","Julie Talbot","936 N Racquette River Rd","Massena","NY","13662","6034",,"R","Y","NY-21","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Sole Proprietorship","N","N","N","Y","Restaurant","POINT (-74.800555 44.942529)"
"2743199008","2021","5","18","32-14 Kinship Coffee Inc.","3005 Steinway St","Astoria","NY","11103","209332",,"U","N","NY-12","N","N","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Snack and Nonalcoholic Beverage Bar","POINT (-73.915182 40.763668)"
"2470439001","2021","5","16","SWEETS BAKERY & CAFE INC","14406 Northern Blvd","Flushing","NY","11354","97305",,"U","Y","NY-06","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","Y","N","Y","Bakery ** && Restaurant","POINT (-73.823373 40.764622)"
"8908389002","2021","5","29","Cretekos Reataurant Inc.","265 W Main St","Victor","NY","14564","121597",,"R","N","NY-25","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Snack and Nonalcoholic Beverage Bar && Food Stand, Food Truck, Food Cart","POINT (-77.417581 42.986288)"
"7557989008","2021","5","25","CINDERELLA LOUNGE CORP","14738 Northern Blvd","Flushing","NY","11354","90960",,"U","Y","NY-06","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","Y","N","Y","Bar, Saloon, Lounge, Tavern","POINT (-73.81904 40.765141)"
"2727589007","2021","5","18","Beetle Tran LLC","295 Wyckoff Ave","Brooklyn","NY","11237","142061",,"U","Y","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","Y","Y","N","N","Snack and Nonalcoholic Beverage Bar && Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-73.912838 40.700507)"
"7569669003","2021","5","25","Field of Creams LLC","878 Gorham Rd","Elbridge","NY","13060","96105",,"U","N","NY-24","N","Y","Y","Y","N","Y","Y","N","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Restaurant","POINT (-76.44014 43.021631)"
"8935259004","2021","5","29","LUVMORE WINES LLC","360 Rainbow Blvd Fl 1","Niagara Falls","NY","14303","87175",,"U","Y","NY-26","N","N","N","N","N","Y","Y","Y","Y","N","Corporation","Y","N","N","N","Licensed Alcohol Producer","POINT (-79.057883 43.083583)"
"8918449000","2021","5","29","ARAV & ISHAAN FOOD INC","165 Church St","New York","NY","10007","236037","Subway","U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Restaurant","POINT (-74.007797 40.715145)"
"8016939006","2021","5","26","Alexashel Seven Corp","One Sunrise Mall suite 9165","massapequa","NY","11758","167284","Dunkin' Donut/Baskin-Robbins Co-Brand","U","N","NY-02","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Bakery ** && Restaurant",
"8879069000","2021","5","29","Jmbest food corp","2580 Route 302","Middletown","NY","10941","54899","Subway","U","N","NY-18","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","N","N","N","Restaurant","POINT (-74.402895 41.493646)"
"7654298901","2021","5","7","Twenty-Two Desserts Inc.","268 Smith St","Brooklyn","NY","11231","56981",,"U","N","NY-07","N","N","Y","N","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","Y","Other && Restaurant","POINT (-73.993196 40.682663)"
"2492289005","2021","5","16","JS Perry's Diner inc.","2783 3rd Ave","Bronx","NY","10455","9240",,"U","Y","NY-15","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","N","N","Y","Restaurant","POINT (-73.919736 40.814945)"
"7882428905","2021","5","11","Annabelles Village Bake Shop","7501 N Broadway","Red Hook","NY","12571","10915",,"U","N","NY-19","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Sole Proprietorship","N","N","N","Y","Bakery **","POINT (-73.875479 41.995245)"
"4874779004","2021","5","20","Hylan Pizza Inc.","1880 Hylan Blvd","Staten Island","NY","10305","97203",,"U","N","NY-11","N","N","Y","Y","N","Y","N","Y","N","Y","Corporation","N","Y","N","N","Restaurant","POINT (-74.095586 40.583488)"
"8946719006","2021","5","29","Mango Qc Inc","9015 Queens Blvd Ste K302","Elmhurst","NY","11373","90664","Mango Mango Deserts","U","N","NY-06","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","N","N","N","Restaurant","POINT (-73.87099 40.733886)"
"8892259003","2021","5","29","Manny mofongo llc","188 ashburton ave Ground floor","YONKERS","NY","10701","79869",,"U","Y","NY-16","N","Y","Y","Y","N","Y","Y","Y","N","Y","Limited  Liability Company(LLC)","Y","N","N","N","Restaurant","POINT (-73.888823 40.939458)"
"2733959007","2021","5","18","227 Grand Corp","219 grand st","Brooklyn","NY","11211","358686",,"U","N","NY-07","N","N","N","Y","N","Y","Y","Y","Y","Y","Corporation","Y","Y","N","N","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-73.959797 40.713881)"
"7575938905","2021","5","7","KVR Cinnamon INC","650 Lee Blvd","Yorktown Heights","NY","10598","53128","Cinnabon","U","N","NY-17","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Snack and Nonalcoholic Beverage Bar","POINT (-73.808792 41.327196)"
"7517938907","2021","5","7","Jack Northrup","4 South Main Street","Rushville","NY","14544","4376",,"R","N","NY-23","N","N","N","N","N","N","Y","Y","N","Y","Sole Proprietorship","N","Y","N","N","Restaurant","POINT (-77.226339 42.759979)"
"7583888903","2021","5","7","Amores deli juice bar inc","5025 broadway store #1","Manhattan","NY","10034","11253",,"U","N","NY-13","N","N","Y","Y","N","Y","Y","Y","N","Y","Corporation","Y","N","N","Y","Restaurant","POINT (-73.916543 40.869439)"
"8982759004","2021","5","29","34 E Broadway Inc","34 E Broadway","Port Jefferson","NY","11777","341743",,"U","N","NY-01","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","N","Restaurant","POINT (-73.06856 40.947618)"
"8930569004","2021","5","29","POD of Ithaca","381 Pine Tree Rd","Ithaca","NY","14850","509612",,"R","Y","NY-23","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-76.465442 42.438212)"
"9989199010","2021","6","11","Wood Fired Edibles Inc.","2426 Henry St. Apt. A","North Bellmore","NY","11710","322325",,"U","Y","NY-02","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Food Stand, Food Truck, Food Cart","POINT (-73.539899 40.68)"
"8822499010","2021","5","29","B-Rad's Bistro and Catering LLC","309 3rd Ave","Troy","NY","12182","346433",,"R","Y","NY-20","N","Y","N","Y","Y","Y","Y","N","Y","Y","Corporation","N","N","N","N","Caterer && Food Stand, Food Truck, Food Cart","POINT (-73.680628 42.764292)"
"6596739001","2021","5","22","7 E 14 Food Corp","7  east 14 street","new york","NY","10003","446142","Subway","U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.992688 40.735611)"
"8867139000","2021","5","29","Cute Home LLC","6669 Fresh Pond Road","Ridgewood","NY","11385","73746",,"U","N","NY-06","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Other","POINT (-73.897079 40.706783)"
"7242579009","2021","5","23","Sumon Japan Inc","760 Montauk Hwy","East Patchogue","NY","11772","509289",,"U","Y","NY-01","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","Y","N","N","Restaurant","POINT (-72.986977 40.767609)"
"2649619007","2021","5","17","Patty McCarthy's Inc","169 Avenue A","New York","NY","10009","685085",,"U","N","NY-07","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","Y","Bar, Saloon, Lounge, Tavern","POINT (-73.981937 40.728244)"
"5234239002","2021","5","21","Marani Restaurant Inc","9726 63rd Rd","Rego Park","NY","11374","428201",,"U","N","NY-06","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-73.859999 40.731386)"
"2722299004","2021","5","18","Portable Provisions LLC","220 E 81st St Frnt A","New York","NY","10028","35470",,"U","N","NY-10","Y","N","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Caterer","POINT (-73.955461 40.775225)"
"2761869001","2021","5","18","Chin Hills LLC","2756 Elmwood Ave","Buffalo","NY","14217","88349",,"U","N","NY-26","N","N","N","Y","Y","Y","N","Y","Y","Y","Limited  Liability Company(LLC)","N","Y","N","N","Restaurant","POINT (-78.878716 42.972523)"
"8018829001","2021","5","26","One One Domestic Corporation","37 W 17th St","New York","NY","10011","1527347",,"U","N","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.994152 40.738729)"
"7229509005","2021","5","23","Devocion Livingston LLC","69 Grand St","Brooklyn","NY","11249","398276",,"U","N","NY-07","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","Y","N","N","Snack and Nonalcoholic Beverage Bar","POINT (-73.964827 40.715838)"
"7511249003","2021","5","25","WO KEE NOODLE INC","16812 Union Tpke","Fresh Meadows","NY","11366","469110",,"U","N","NY-06","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.799718 40.723048)"
"1106899009","2021","5","13","FOB ONE LLC","271 Smith St","Brooklyn","NY","11231","171762",,"U","N","NY-07","Y","N","N","Y","Y","N","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","Y","N","N","Restaurant","POINT (-73.993195 40.682664)"
"7557449010","2021","5","25","EMPIRE MIDDLETOWN NY INC","156 Dolson Ave Ste 6","Middletown","NY","10940","38846",,"U","Y","NY-18","N","N","N","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","Y","N","N","Y","Restaurant","POINT (-74.424699 41.429848)"
"6608709001","2021","5","22","The Halal Shack RPI LLC","RPI Student Center Rathskeller 1761 15th Street","Troy","NY","12180","606481",,"R","N","NY-20","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","Y","N","N","Restaurant",
"2483499007","2021","5","16","1354 Old Northern Blvd Inc","1354 Old Northern Blvd","Roslyn","NY","11576","333412",,"U","N","NY-03","N","N","N","N","N","N","Y","Y","N","Y","Corporation","N","Y","N","N","Caterer && Restaurant","POINT (-73.648713 40.800586)"
"8034959005","2021","5","26","KOSHER CLASS INC.","5123 18TH AVE","BROOKLYN","NY","11204","831328",,"U","Y","NY-09","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","Y","Y","N","N","Restaurant","POINT (-73.982615 40.626685)"
"2333739001","2021","5","15","YUMMY CHINESE FOOD AND SUSHI INC","8 S Liberty Dr","Stony Point","NY","10980","22285",,"U","N","NY-17","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.986901 41.226274)"
"1091179001","2021","5","13","Sage Bistro Food Corp","240 Sunrise Hwy","Rockville Centre","NY","11570","62002",,"U","N","NY-04","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-73.645873 40.657411)"
"6596919007","2021","5","22","1 Main Lake Placid Inc.","2639 Main Street","Lake Placid","NY","12946","385429",,"R","N","NY-21","Y","N","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-73.984254 44.28364)"
"7547049004","2021","5","25","Land Fortune INC","204E 58TH ST","New York","NY","10022","935910",,"U","N","NY-12","N","Y","N","N","Y","Y","Y","Y","Y","Y","Cooperative","N","Y","N","N","Restaurant","POINT (-73.966535 40.760711)"
"7238209000","2021","5","23","PJS Restaurant Inc","7504 13th Ave","Brooklyn","NY","11228","211272",,"U","N","NY-11","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-74.007596 40.620142)"
"9954589009","2021","6","7","Amherst Pizza & Ale House Inc.","55 Crosspoint Pkwy Ste 138","Getzville","NY","14068","411536",,"U","N","NY-26","N","N","N","Y","N","Y","Y","Y","N","Y","Corporation","N","N","N","N","Restaurant","POINT (-78.750746 43.035605)"
"9916569002","2021","6","4","Finger Lakes On Tap Inc","35 Fennell St","Skaneateles","NY","13152","34960",,"R","N","NY-24","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Subchapter S Corporation","N","N","N","N","Bar, Saloon, Lounge, Tavern && Restaurant","POINT (-76.433058 42.948013)"
"2504889006","2021","5","16","New 45 Farm Inc.","839 2nd Avenue","New York","NY","10017","112831",,"U","N","NY-12","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Other && Caterer && Food Stand, Food Truck, Food Cart","POINT (-73.970873 40.751657)"
"7659468903","2021","5","7","3201 TAVERN INC.","3201 Broadway","Astoria","NY","11106","158892",,"U","N","NY-12","Y","N","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Bar, Saloon, Lounge, Tavern","POINT (-73.924469 40.761547)"
"8029339002","2021","5","26","SAIGON FOOD CPRP","158 9th Ave","New York","NY","10011","660292",,"U","N","NY-10","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","Y","N","N","Restaurant","POINT (-74.002837 40.744409)"
"5237349006","2021","5","21","Hama New York Inc.","358 W 46th St","New York","NY","10036","890020",,"U","N","NY-10","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Cooperative","N","N","N","Y","Restaurant","POINT (-73.989998 40.760666)"
"4915529007","2021","5","20","E.S. Dennis LLC","204 Main St.","Sharon Springs","NY","13459","57824",,"R","Y","NY-19","N","N","Y","N","N","Y","Y","Y","N","Y","Limited  Liability Company(LLC)","Y","Y","N","N","Restaurant","POINT (-74.617504 42.794639)"
"8914469009","2021","5","29","CORVO1 LLC","270 W 39th St Frnt 1","New York","NY","10018","205046",,"U","N","NY-10","Y","Y","N","N","N","N","Y","Y","N","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-73.990872 40.755196)"
"8931819009","2021","5","29","Imperial Kosher Foods Inc","352 Roebling St","Brooklyn","NY","11211","122480",,"U","Y","NY-07","N","N","N","Y","Y","Y","Y","Y","N","Y","Corporation","Y","N","N","N","Restaurant","POINT (-73.961132 40.707689)"
"8968279006","2021","5","29","KEFALI CORPORATION","12 LAKE ST","LIBERTY","NY","12754","72162",,"R","Y","NY-19","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","N","Restaurant","POINT (-74.744757 41.797286)"
"3686279005","2021","5","19","Mansions Catering Inc.","45 Downing St","New York","NY","10014","3101424",,"U","N","NY-10","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","Y","N","Other && Caterer","POINT (-74.004097 40.729218)"
"9897879005","2021","6","4","H Sushi LLC","6 W 28th St","New York","NY","10001","402954",,"U","N","NY-10","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","N","Restaurant","POINT (-73.987969 40.744958)"
"4886039002","2021","5","20","Whitman Brewing Company LLC","20 Lake Ave","Saratoga Springs","NY","12866","1861091",,"R","N","NY-20","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","N","N","N","Y","Brewpub, Tasting Room, Taproom **","POINT (-73.783675 43.083015)"
"2350399008","2021","5","15","TAMIR VEISS INC.","294 3rd Ave","New York","NY","10010","632053",,"U","N","NY-12","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Corporation","N","N","N","Y","Restaurant","POINT (-73.983307 40.738592)"
"8890679007","2021","5","29","Nulife of Nicholas LLC","1416 Saint Nicholas Ave","New York","NY","10033","126682","Dunkin' Donut/Baskin-Robbins Co-Brand","U","Y","NY-13","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Limited  Liability Company(LLC)","Y","N","N","N","Restaurant","POINT (-73.933888 40.849105)"
