Fire Department Name,Fire Department Code,Address,City,State,Zip Code,County Code,County Name,Phone Number,Latitude,Longitude,Location 1,Counties,New York Zip Codes,NYS Municipal Boundaries
INLET FIRE DEPARTMENT,21004,PO BOX 300,INLET,NY,13360,21,Hamilton,3153576601,43.72586,-74.73557,"(43.72586, -74.73557)",622,565,868
LAKE PLEASANT FIRE DEPARTMENT,21005,PO BOX 545,LAKE PLEASANT,NY,12108,21,Hamilton,5185483485,43.454857,-74.40261,"(43.454857, -74.40261)",622,1287,867
LONG LAKE FIRE DEPARTMENT,21006,1204 RT 30 PO BOX 576,LONG LAKE,NY,12847,21,Hamilton,5186244599,43.90539,-74.51266,"(43.90539, -74.51266)",622,130,871
MOREHOUSE FIRE DEPARTMENT,21007,HCR BOX 344,COLD BROOK,NY,13324,21,Hamilton,,43.47118,-74.72735,"(43.47118, -74.72735)",622,561,865
PISECO FIRE DEPARTMENT,21008,RT 8 BOX 40,LAKE PLEASANT,NY,12108,21,Hamilton,5185485700,43.55342,-74.43809,"(43.55342, -74.43809)",622,1287,867
RAQUETTE LAKE FIRE DEPARTMENT,21009,PO BOX 160,RAQUETTE LAKE,NY,13436,21,Hamilton,3153544471,43.87131,-74.55318,"(43.87131, -74.55318)",622,130,871
SPECULATOR FIRE DEPARTMENT,21010,RTE 30 & 8 PO BOX 371,SPECULATOR,NY,12164,21,Hamilton,5185486648,43.55909,-74.35659,"(43.55909, -74.35659)",622,1409,867
WELLS FIRE DEPARTMENT,21011,ROUTE 30 BOX 400,WELLS,NY,12190,21,Hamilton,5189243473,43.47344,-74.27389,"(43.47344, -74.27389)",622,20,864
BIG MOOSE FIRE DEPARTMENT,22001,BIG MOOSE ROAD,EAGLE BAY,NY,13331,22,Herkimer,3153573475,43.848964,-74.998,"(43.848964, -74.998)",2088,544,683
CEDARVILLE FIRE DEPARTMENT,22002,960 STATE ROUTE 51,ILION,NY,13357,22,Herkimer,3158225377,42.930954,-75.114118,"(42.930954, -75.114118)",2088,564,694
DOLGEVILLE FIRE DEPARTMENT,22003,20 S HELMER AVENUE,DOLGEVILLE,NY,13329,22,Herkimer,3154298261,43.102632,-74.77331,"(43.102632, -74.77331)",2088,543,690
EAGLE BAY FIRE DEPARTMENT,22004,5516 RT 28 PO BOX 102,EAGLE BAY,NY,13331,22,Herkimer,3153573414,43.81793,-74.87234,"(43.81793, -74.87234)",2088,544,683
EAST HERKIMER FIRE DEPARTMENT,22005,PO BOX 95,HERKIMER,NY,13350,22,Herkimer,3158661140,43.030341,-74.966574,"(43.030341, -74.966574)",2088,559,695
FRANKFORT FIRE DEPARTMENT,22006,158 SOUTH LITCHFIELD STREET,FRANKFORT,NY,13340,22,Herkimer,3158945621,43.038152,-75.073291,"(43.038152, -75.073291)",2088,552,698
FRANKFORT CENTER FIRE DEPARTMENT,22007,799 CENTER ROAD,FRANKFORT,NY,13340,22,Herkimer,3157331937,43.068163,-75.153911,"(43.068163, -75.153911)",2088,552,698
FRANKFORT HILL FIRE DEPARTMENT,22008,2235 ALBANY ROAD,FRANKFORT,NY,13340,22,Herkimer,3155340613,43.03529,-75.184729,"(43.03529, -75.184729)",2088,552,698
HERKIMER FIRE DEPARTMENT,22010,125 N WASHINGTON STREET,HERKIMER,NY,13350,22,Herkimer,3158662242,43.027172,-74.985612,"(43.027172, -74.985612)",2088,559,695
ILION FIRE DEPARTMENT,22011,1 CENTRAL AVENUE,ILION,NY,13357,22,Herkimer,3158946048,43.016373,-75.034995,"(43.016373, -75.034995)",2088,564,697
LITTLE FALLS FIRE DEPARTMENT,22012,659 E MAIN STREET,LITTLE FALLS,NY,13365,22,Herkimer,3158232234,43.044498,-74.856208,"(43.044498, -74.856208)",2088,570,693
MIDDLEVILLE FIRE DEPARTMENT,22013,41 N MAIN ST PO BOX 536,MIDDLEVILLE,NY,13406,22,Herkimer,3158913649,43.13783,-74.92005,"(43.13783, -74.92005)",2088,377,699
MOHAWK FIRE DEPARTMENT,22014,28 COLUMBIA ST PO BOX 261,MOHAWK,NY,13407,22,Herkimer,3158664350,42.9681,-74.97035,"(42.9681, -74.97035)",2088,1269,697
NEWPORT FIRE DEPARTMENT,22015,POB 522,NEWPORT,NY,13416,22,Herkimer,3158458129,43.181643,-75.011065,"(43.181643, -75.011065)",2088,1276,677
OLD FORGE FIRE DEPARTMENT,22016,114 FULTON ST PO BOX 1170,OLD FORGE,NY,13420,22,Herkimer,3153693424,43.71029,-74.972219,"(43.71029, -74.972219)",2088,1279,683
POLAND FIRE DEPARTMENT,22017,11 CASE STREET PO BOX 117,POLAND,NY,13431-0117,22,Herkimer,3158267141,43.225499,-75.063924,"(43.225499, -75.063924)",2088,1284,686
SALISBURY FIRE DEPARTMENT,22018,PO BOX 65,SALISBURY CENTER,NY,13454,22,Herkimer,3154295121,43.16,-74.76323,"(43.16, -74.76323)",2088,1370,685
SCHUYLER FIRE DEPARTMENT,22019,120 NEWPORT ROAD,UTICA,NY,13502,22,Herkimer,3157322348,43.09976,-75.14985,"(43.09976, -75.14985)",2088,1465,659
VAN HORNSVILLE FIRE DEPARTMENT,22020,BOX 6,VAN HORNSVILLE,NY,13475,22,Herkimer,5189933970,42.88874,-74.83381,"(42.88874, -74.83381)",2088,566,658
WEST WINFIELD FIRE DEPARTMENT,22021,PO BOX 158,WEST WINFIELD,NY,13491,22,Herkimer,3158226223,42.85264,-75.17106,"(42.85264, -75.17106)",2136,1394,902
ADAMS FIRE DEPARTMENT,23001,6 N MAIN ST PO BOX 52,ADAMS,NY,13605,23,Jefferson,3152324033,43.809476,-76.02401,"(43.809476, -76.02401)",2089,1469,862
ADAMS CENTER FIRE DEPARTMENT,23002,13401 N MAIN STREET,ADAMS CENTER,NY,13606,23,Jefferson,3155835533,43.862577,-76.006188,"(43.862577, -76.006188)",2089,1470,862
ALEXANDRIA BAY FIRE DEPARTMENT,23003,PO BOX 623,ALEXANDRIA BAY,NY,13607,23,Jefferson,,44.337103,-75.908083,"(44.337103, -75.908083)",2089,1471,861
ANTWERP FIRE DEPARTMENT,23004,2 VANBUREN STREET,ANTWERP,NY,13608,23,Jefferson,3156598631,44.198629,-75.606946,"(44.198629, -75.606946)",2089,1472,859
BELLEVILLE FIRE DEPARTMENT,23005,7981 NYS RTE 289,BELLEVILLE,NY,13611,23,Jefferson,3158465510,43.78768,-76.13446,"(43.78768, -76.13446)",2089,1469,855
BLACK RIVER FIRE DEPARTMENT,23006,218 LERAY ST PO BOX 95,BLACK RIVER,NY,13612,23,Jefferson,3157734522,44.016848,-75.802925,"(44.016848, -75.802925)",2089,1473,852
BROWNVILLE FIRE DEPARTMENT,23007,121 BROWN BOULEVARD,BROWNVILLE,NY,13615,23,Jefferson,3157827220,44.00299,-75.9838,"(44.00299, -75.9838)",2089,1476,858
CALCIUM FIRE DEPARTMENT,23008,SANFORD RD PO BOX 161,CALCIUM,NY,13616,23,Jefferson,3157826576,44.02904,-75.84522,"(44.02904, -75.84522)",2089,1477,852
CAPE VINCENT FIRE DEPARTMENT,23010,214 E BROADWAY ST,CAPE VINCENT,NY,13618,23,Jefferson,3156542004,44.128155,-76.335544,"(44.128155, -76.335544)",2089,1479,857
CARTHAGE FIRE DEPARTMENT,23011,317 S WASHINGTON ST,CARTHAGE,NY,13619,23,Jefferson,3154932346,43.972092,-75.589751,"(43.972092, -75.589751)",2089,1480,840
CHAMPION FIRE DEPT (TOWN),23012,220 COUNTY RT 47,CARTHAGE,NY,13619,23,Jefferson,3154932099,43.97989,-75.60827,"(43.97989, -75.60827)",2089,1480,840
CHAUMONT FIRE DEPARTMENT,23013,PO BOX 158,CHAUMONT,NY,13622,23,Jefferson,3156492410,44.07332,-76.1464,"(44.07332, -76.1464)",2089,1483,851
CLAYTON FIRE DEPARTMENT,23014,855 GRAVES STREET,CLAYTON,NY,13624,23,Jefferson,3156865731,44.232287,-76.075919,"(44.232287, -76.075919)",2089,1511,849
DEFERIET FIRE DEPARTMENT,23015,101 RIVERSIDE DRIVE,DEFERIET,NY,13628,23,Jefferson,3152865623,43.976265,-75.612224,"(43.976265, -75.612224)",2089,1480,840
DEPAUVILLE FIRE DEPARTMENT,23016,15231 SCHOOL STREET,DEPAUVILLE,NY,13632,23,Jefferson,3156863795,44.138462,-76.066251,"(44.138462, -76.066251)",2089,1483,849
DEXTER FIRE DEPARTMENT,23017,PO BOX 74,DEXTER,NY,13634,23,Jefferson,3156396271,43.979552,-76.206734,"(43.979552, -76.206734)",2089,1517,858
ELLISBURG FIRE DEPARTMENT,23019,11901 ST RTE 193,ELLISBURG,NY,13636,23,Jefferson,3158465555,43.73747,-76.12578,"(43.73747, -76.12578)",2089,1519,855
EVANS MILLS FIRE DEPARTMENT,23020,8615 LERAY STREET,EVANS MILLS,NY,13637,23,Jefferson,3156294931,44.07548,-75.8184,"(44.07548, -75.8184)",2089,1520,852
FELTS MILLS FIRE DEPARTMENT,23021,30743 NYS ROUTE 3,FELTS MILLS,NY,13638,23,Jefferson,3157732604,44.01816,-75.7656,"(44.01816, -75.7656)",2089,1521,846
FISHERS LANDING FIRE DEPARTMENT,23022,42038 CO RTE 195,FISHERS LANDING,NY,13641,23,Jefferson,3156862924,44.27738,-76.00709,"(44.27738, -76.00709)",2089,1524,850
GLEN PARK FIRE DEPARTMENT,23023,630 MAIN ST,GLEN PARK,NY,13601,23,Jefferson,3157825674,43.999812,-75.957651,"(43.999812, -75.957651)",2089,1466,858
GREAT BEND FIRE DEPARTMENT,23024,32768 NYS RTE 26,GREAT BEND,NY,13643,23,Jefferson,3154932258,44.03381,-75.71935,"(44.03381, -75.71935)",2089,1480,856
HENDERSON FIRE DEPARTMENT,23025,8939 STATE RTE 178,HENDERSON,NY,13650,23,Jefferson,3159385032,43.845811,-76.181167,"(43.845811, -76.181167)",2089,1575,854
LA FARGEVILLE FIRE DEPT,23027,20411 SUNRISE AVE POB 121,LA FARGEVILLE,NY,13656,23,Jefferson,3156582919,44.19396,-75.96636,"(44.19396, -75.96636)",2089,1580,850
LORRAINE FIRE DEPARTMENT,23028,20876 CO RTE 189,LORRAINE,NY,13659,23,Jefferson,3152322601,43.75342,-75.89153,"(43.75342, -75.89153)",2089,1582,839
MANNSVILLE FIRE DEPARTMENT,23029,310 S MAIN ST PO BOX 460,MANNSVILLE,NY,13661,23,Jefferson,3154657000,43.71825,-76.10882,"(43.71825, -76.10882)",2089,1584,855
NATURAL BRIDGE FIRE DEPARTMENT,23031,27570 HIGH STREET,NATURAL BRIDGE,NY,13665,23,Jefferson,3156449898,44.067669,-75.495334,"(44.067669, -75.495334)",2089,1587,840
NORTHPOLE FIRE DEPARTMENT,23032,22334 US RTE 11,WATERTOWN,NY,13601,23,Jefferson,3157889020,44.000338,-75.900468,"(44.000338, -75.900468)",2089,1466,848
OXBOW FIRE DEPARTMENT,23033,37635 CO RTE 25,ANTWERP,NY,13608-4117,23,Jefferson,3152879898,44.286961,-75.620892,"(44.286961, -75.620892)",2089,1472,859
PAMELIA FIRE DEPARTMENT,23034,25082 CO RTE 16,EVANS MILLS,NY,13736,23,Jefferson,3156295260,42.31332,-76.19317,"(42.31332, -76.19317)",630,1630,64
PHILADELPHIA FIRE DEPARTMENT,23035,1 ANTWERP STREET,PHILADELPHIA,NY,13673,23,Jefferson,3156425781,44.158676,-75.705815,"(44.158676, -75.705815)",2089,1594,843
PLESSIS FIRE DEPARTMENT,23036,21691 COUNTY ROUTE 3,LA FARGEVILLE,NY,13656,23,Jefferson,3154829752,44.28263,-75.84181,"(44.28263, -75.84181)",2089,1596,861
REDWOOD FIRE DEPARTMENT,23037,43676 STINE ROAD,REDWOOD,NY,13679,23,Jefferson,3154823962,44.299312,-75.800588,"(44.299312, -75.800588)",2089,1610,861
RODMAN FIRE DEPARTMENT,23038,21495 COUNTY RTE 69,RODMAN,NY,13682,23,Jefferson,3152322966,43.83952,-75.89954,"(43.83952, -75.89954)",2089,1613,847
RUTLAND FIRE DEPT (TOWN),23039,28502 STATE RT 126,BLACK RIVER,NY,13612,23,Jefferson,3157884434,43.98885,-75.76688,"(43.98885, -75.76688)",2089,1473,846
SACKETS HARBOR FIRE DEPARTMENT,23040,112 N BROAD STREET,SACKETS HARBOR,NY,13685,23,Jefferson,3156462770,43.94679,-76.118219,"(43.94679, -76.118219)",2089,1615,853
SMITHVILLE FIRE DEPARTMENT,23041,13727 CO RTE 63,ADAMS,NY,13605,23,Jefferson,3152324160,43.81076,-76.02339,"(43.81076, -76.02339)",2089,1469,862
THERESA FIRE DEPT,23042,LOT 8 INDIAN RIVER ESTATES,THERESA,NY,13691,23,Jefferson,3157862601,44.214746,-75.783094,"(44.214746, -75.783094)",2089,1618,844
THREE MILE BAY FIRE DEPARTMENT,23044,8581 NYS RTE 12E,THREE MILE BAY,NY,13693,23,Jefferson,3156492888,44.02273,-76.24897,"(44.02273, -76.24897)",2089,1620,851
WATERTOWN FIRE DEPT (TOWN),23046,22825 COUNTY RT 67,WATERTOWN,NY,13601,23,Jefferson,3157889101,43.9752,-75.91171,"(43.9752, -75.91171)",2089,1466,842
WATERTOWN FIRE DEPT (CITY),23047,224 S MASSEY STREET,WATERTOWN,NY,13601,23,Jefferson,3157857800,43.973698,-75.918694,"(43.973698, -75.918694)",2089,1466,842
WELLESLEY-THOUSAND IS FIRE DEPT,23048,PO BOX 1125,THOUSAND ISLAND PARK,NY,13692,23,Jefferson,3154824222,44.28675,-76.02673,"(44.28675, -76.02673)",2089,1619,850
WEST CARTHAGE FIRE DEPARTMENT,23049,61 HIGH STREET,WEST CARTHAGE,NY,13619,23,Jefferson,3154931955,43.970405,-75.623047,"(43.970405, -75.623047)",2089,1480,856
WORTH FIRE DEPARTMENT,23050,24750 MACKLIN ROAD,LORRAINE,NY,13659-3150,23,Jefferson,3152322659,,,,,,
NEW YORK CITY FIRE DEPARTMENT,24001,9 METROTECH CENTER,BROOKLYN,NY,11201-5884,31,New York,7189992117,40.69384,-73.9871,"(40.69384, -73.9871)",2090,880,895
BEAVER FALLS FIRE DEPARTMENT,25001,9583 MAIN STREET,BEAVER FALLS,NY,13305,25,Lewis,3153466712,43.88756,-75.42521,"(43.88756, -75.42521)",623,765,613
CASTORLAND FIRE DEPARTMENT,25002,MAIN STREET PO BOX 37,CASTORLAND,NY,13620,25,Lewis,3153766212,43.88967,-75.43976,"(43.88967, -75.43976)",623,1481,613
CONSTABLEVILLE FIRE DEPARTMENT,25003,PO BOX 348,CONSTABLEVILLE,NY,13325,25,Lewis,3153972828,43.562213,-75.427527,"(43.562213, -75.427527)",623,539,614
COPENHAGEN FIRE DEPARTMENT,25004,PO BOX 364,COPENHAGEN,NY,13626,25,Lewis,3156884103,43.895558,-75.676997,"(43.895558, -75.676997)",623,1513,612
CROGHAN FIRE DEPARTMENT,25005,PO BOX 405,CROGHAN,NY,13327,25,Lewis,3153466164,43.894473,-75.390569,"(43.894473, -75.390569)",623,541,613
GLENFIELD FIRE DEPARTMENT (3-G),25006,6042 MAIN STREET,GLENFIELD,NY,13343,25,Lewis,3153762135,43.706855,-75.405001,"(43.706855, -75.405001)",623,555,617
HARRISVILLE FIRE DEPARTMENT,25007,PO BOX 51,HARRISVILLE,NY,13648,25,Lewis,3155432833,44.152225,-75.320459,"(44.152225, -75.320459)",623,1574,629
LOWVILLE FIRE DEPARTMENT,25008,PO BOX 81,LOWVILLE,NY,13367,25,Lewis,3153766827,43.79166,-75.49026,"(43.79166, -75.49026)",623,571,620
LYONS FALLS FIRE DEPARTMENT,25009,PO BOX 520,LYONS FALLS,NY,13368,25,Lewis,3153488813,43.616694,-75.361024,"(43.616694, -75.361024)",623,572,614
MARTINSBURG FIRE DEPARTMENT,25010,PO BOX 353,MARTINSBURG,NY,13404,25,Lewis,3153760307,,,,,,
NEW BREMEN FIRE DEPARTMENT,25011,8154 STATE ROUTE 812,LOWVILLE,NY,13367,25,Lewis,3153760364,43.806466,-75.476343,"(43.806466, -75.476343)",623,571,620
PORT LEYDEN FIRE DEPARTMENT,25012,PO BOX 67,PORT LEYDEN,NY,13433,25,Lewis,3153488575,43.583373,-75.346308,"(43.583373, -75.346308)",623,1285,625
TURIN FIRE DEPARTMENT,25013,4239 NYS RT 26,TURIN,NY,13473,25,Lewis,3153484233,43.56693,-75.82155,"(43.56693, -75.82155)",2135,1363,245
WEST LEYDEN FIRE DEPARTMENT,25014,PO BOX 205 ROUTE 26,WEST LEYDEN,NY,13489,25,Lewis,3159425421,43.4823,-75.56105,"(43.4823, -75.56105)",623,1392,626
AVON FIRE DEPARTMENT,26001,74 GENESEE STREET,AVON,NY,14414,26,Livingston,5852268770,42.910934,-77.746424,"(42.910934, -77.746424)",2091,171,761
CALEDONIA FIRE DEPARTMENT,26002,442 ARMSTRONG RD PO BOX 426,MUMFORD,NY,14511,26,Livingston,7165386130,42.973216,-77.855372,"(42.973216, -77.855372)",2091,177,760
CONESUS FIRE DEPARTMENT,26003,PO BOX 216,CONESUS,NY,14435,26,Livingston,5853463460,42.725245,-77.673786,"(42.725245, -77.673786)",2091,227,759
CUYLERVILLE FIRE DEPARTMENT,26005,2949 CANANDAIGUA STREET,LEICESTER,NY,14481,26,Livingston,7163823577,42.777105,-77.871125,"(42.777105, -77.871125)",2091,310,756
DANSVILLE FIRE DEPARTMENT,26006,PO BOX 401,DANSVILLE,NY,14437,26,Livingston,5853357770,42.562069,-77.699436,"(42.562069, -77.699436)",2091,228,751
EAST AVON FIRE DEPARTMENT,26007,BOX 358,AVON,NY,14414,26,Livingston,7162268207,42.90895,-77.73008,"(42.90895, -77.73008)",2091,171,761
GENESEO FIRE DEPARTMENT,26008,PO BOX 428,GENESEO,NY,14454,26,Livingston,7162431200,42.794404,-77.800585,"(42.794404, -77.800585)",2091,232,758
GROVELAND FIRE DEPARTMENT,26009,7428 ROUTE 63,GROVELAND,NY,14462,26,Livingston,5852431441,42.66141,-77.76671,"(42.66141, -77.76671)",2091,234,757
HEMLOCK FIRE DEPARTMENT,26010,4698 MAIN STREET BOX 101,HEMLOCK,NY,14466,26,Livingston,7163672730,42.77233,-77.56982,"(42.77233, -77.56982)",2133,236,804
LAKEVILLE FIRE DEPARTMENT,26011,PO BOX 376,LAKEVILLE,NY,14480,26,Livingston,,42.83651,-77.704076,"(42.83651, -77.704076)",2091,309,754
LEICESTER FIRE DEPARTMENT,26012,PO BOX 144,LEICESTER,NY,14481,26,Livingston,5855336440,42.76139,-77.91142,"(42.76139, -77.91142)",2091,310,756
LIMA FIRE DEPARTMENT,26013,PO BOX 29A,LIMA,NY,14485,26,Livingston,7165821770,42.90367,-77.617382,"(42.90367, -77.617382)",2091,312,755
LIVONIA FIRE DEPARTMENT,26014,5 MAIN STREET PO BOX 151,LIVONIA,NY,14487,26,Livingston,7163462257,42.82176,-77.66757,"(42.82176, -77.66757)",2091,314,754
MT MORRIS FIRE DEPARTMENT,26015,MAIN ST  PO BOX 127,MT MORRIS,NY,14510,26,Livingston,7166583130,42.72331,-77.87265,"(42.72331, -77.87265)",2091,321,752
NUNDA FIRE DEPARTMENT,26016,4 SO STATE ST PO BOX 551,NUNDA,NY,14517,26,Livingston,7164682323,42.59102026,-77.94253671,"(42.59102026, -77.94253671)",2091,327,749
YORK FIRE DEPARTMENT,26017,2667 YORK ROAD W,YORK,NY,14592,26,Livingston,7162433344,42.831132,-77.882033,"(42.831132, -77.882033)",2091,371,743
SPARTA CENTER FIRE DEPARTMENT,26018,5610 SCOTTSBURG-GROVELND RD,SCOTTSBURG,NY,14545,26,Livingston,7163356872,42.618031,-77.682888,"(42.618031, -77.682888)",2091,228,747
SPRINGWATER FIRE DEPARTMENT,26019,8145 SOUTH MAIN STREET,SPRINGWATER,NY,14560,26,Livingston,5856699342,42.629579,-77.598537,"(42.629579, -77.598537)",2091,411,746
WEST SPARTA FIRE DEPARTMENT,26023,4451 RED SCHOOL ROAD,DANSVILLE,NY,14437,26,Livingston,7163353322,42.618307,-77.789748,"(42.618307, -77.789748)",2091,228,744
BRIDGEPORT FIRE DEPARTMENT,27001,PO BOX 600,BRIDGEPORT,NY,13030,27,Madison,3156339048,43.16727,-75.94515,"(43.16727, -75.94515)",2092,349,133
BROOKFIELD FIRE DEPARTMENT,27002,MAIN ST PO BOX 99,BROOKFIELD,NY,13314,27,Madison,3158996251,42.811925,-75.326185,"(42.811925, -75.326185)",2092,771,178
CANASTOTA FIRE DEPARTMENT,27003,PO BOX 81,CANASTOTA,NY,13032,27,Madison,3156972771,43.07812,-75.753198,"(43.07812, -75.753198)",2092,351,83
CAZENOVIA FIRE DEPARTMENT,27004,121 ALBANY STREET,CAZENOVIA,NY,13035,27,Madison,3156552834,42.929933,-75.850825,"(42.929933, -75.850825)",2092,354,177
CHITTENANGO FIRE DEPARTMENT,27005,417 E GENESEE ST PO BOX 356,CHITTENANGO,NY,13037,27,Madison,3156876424,43.049786,-75.865938,"(43.049786, -75.865938)",2092,356,133
DE RUYTER FIRE DEPARTMENT,27006,1663 CORTLAND ST PO BOX 278,DE RUYTER,NY,13052,27,Madison,3153961500,42.71399,-75.8827,"(42.71399, -75.8827)",2037,423,110
EARLVILLE FIRE DEPARTMENT,27007,PO BOX 37,EARLVILLE,NY,13332,27,Madison,6076744926,42.7459,-75.54682,"(42.7459, -75.54682)",2092,545,145
EATON FIRE DEPARTMENT,27008,PO BOX 52,EATON,NY,13334,27,Madison,3156847397,42.850567,-75.611237,"(42.850567, -75.611237)",2092,547,149
ERIEVILLE FIRE DEPARTMENT,27009,4085 EATONBROOK ROAD,ERIEVILLE,NY,13061,27,Madison,3156627375,42.851365,-75.753635,"(42.851365, -75.753635)",2092,617,129
GEORGETOWN FIRE DEPARTMENT,27010,PO BOX 215,GEORGETOWN,NY,13072,27,Madison,3158374645,42.76538,-75.76438,"(42.76538, -75.76438)",2092,625,146
HAMILTON FIRE DEPARTMENT,27011,121 LEBANON STREET,HAMILTON,NY,13346,27,Madison,3158242460,42.822507,-75.550778,"(42.822507, -75.550778)",2092,557,145
HUBBARDSVILLE FIRE DEPARTMENT,27012,PO BOX 847,HUBBARDSVILLE,NY,13355,27,Madison,3156912727,42.81489,-75.42527,"(42.81489, -75.42527)",2092,563,178
LEONARDSVILLE FIRE DEPARTMENT,27013,11306 MILL ST PO BOX 185,LEONARDSVILLE,NY,13364,27,Madison,3158554466,42.80859,-75.25248,"(42.80859, -75.25248)",2092,569,178
LINCOLN FIRE DEPARTMENT,27014,PO BOX 60,CLOCKVILLE,NY,13043,27,Madison,3156979809,43.04153,-75.74476,"(43.04153, -75.74476)",2092,351,82
MADISON FIRE DEPARTMENT,27015,PO BOX 72,MADISON,NY,13402,27,Madison,3158931893,42.89668,-75.51198,"(42.89668, -75.51198)",2092,573,142
MORRISVILLE FIRE DEPARTMENT,27016,MAIN & UNION ST PO BOX 244,MORRISVILLE,NY,13408,27,Madison,3156843214,42.93004,-75.67398,"(42.93004, -75.67398)",2092,1270,149
MUNNSVILLE FIRE DEPARTMENT,27017,5210 S MAIN ST,MUNNSVILLE,NY,13409,27,Madison,3154955401,42.99167,-75.584,"(42.99167, -75.584)",2092,1271,117
NEW WOODSTOCK FIRE DEPARTMENT,27018,PO BOX 165 STATE ROUTE 13,NEW WOODSTOCK,NY,13122,27,Madison,3156623661,42.83603,-75.86669,"(42.83603, -75.86669)",2092,664,177
NORTH BROOKFIELD FIRE DEPARTMENT,27019,9199 MAIN STREET,NORTH BROOKFIELD,NY,13418,27,Madison,3158612116,42.850587,-75.388952,"(42.850587, -75.388952)",2092,1278,178
NORTH CHITTENANGO FIRE DEPT,27020,1699 FYLER RD PO BOX 180,CHITTENANGO,NY,13037,27,Madison,3156876529,43.05325,-75.86708,"(43.05325, -75.86708)",2092,356,133
ONEIDA FIRE DEPARTMENT,27021,109 N MAIN ST PO BOX 550,ONEIDA,NY,13421,27,Madison,3153631910,43.096586,-75.652851,"(43.096586, -75.652851)",2092,1280,125
SMITHFIELD FIRE DEPARTMENT,27023,PO BOX 115,PETERBORO,NY,13134,27,Madison,3156843280,42.96727,-75.6856,"(42.96727, -75.6856)",2092,670,124
WAMPSVILLE FIRE DEPARTMENT,27024,NORTH COURT ST PO BOX 51,WAMPSVILLE,NY,13163,27,Madison,3153638171,43.08229,-75.70765,"(43.08229, -75.70765)",2092,699,83
BARNARD FIRE DEPARTMENT,28001,3084 DEWEY AVENUE,ROCHESTER,NY,14616,28,Monroe,5856631113,43.225629,-77.643327,"(43.225629, -77.643327)",2093,1675,555
BRIGHTON FIRE DEPARTMENT,28003,3100 EAST AVENUE,ROCHESTER,NY,14610,28,Monroe,7163813200,43.127985,-77.528444,"(43.127985, -77.528444)",2093,1668,560
BROCKPORT FIRE DEPARTMENT,28004,38 MARKET STREET,BROCKPORT,NY,14420,28,Monroe,5856371030,43.21568,-77.93358,"(43.21568, -77.93358)",2093,175,506
BUSHNELLS BASIN FIRE DEPARTMENT,28005,661 KREAG ROAD,PITTSFORD,NY,14534,28,Monroe,7162485606,43.061036,-77.476059,"(43.061036, -77.476059)",2093,372,546
CHILI FIRE DEPARTMENT,28006,3231 CHILI AVENUE,ROCHESTER,NY,14624,28,Monroe,7168892873,43.104807,-77.750744,"(43.104807, -77.750744)",2093,1683,559
CHURCHVILLE FIRE DEPARTMENT,28007,25 E BUFFALO STREET,CHURCHVILLE,NY,14428,28,Monroe,7162933770,43.104349,-77.882417,"(43.104349, -77.882417)",2093,181,543
ROCHESTER FIRE DEPT (CITY),28008,185 EXCHANGE BLVD SUITE 660,ROCHESTER,NY,14614,28,Monroe,5854286739,43.151658,-77.611092,"(43.151658, -77.611092)",2093,1673,542
CLIFTON FIRE DEPARTMENT,28009,53 WHEATLAND CENTER ROAD,CLIFTON,NY,14431,28,Monroe,7168899636,43.054378,-77.814348,"(43.054378, -77.814348)",2093,181,559
EAST ROCHESTER FIRE DEPARTMENT,28011,415 MAIN STREET,EAST ROCHESTER,NY,14445,28,Monroe,5853811112,43.112074,-77.485572,"(43.112074, -77.485572)",2093,230,557
EGYPT FIRE DEPARTMENT,28012,7478 PITTSFORD-PALMYRA ROAD,FAIRPORT,NY,14450,28,Monroe,7162231992,43.064534,-77.407056,"(43.064534, -77.407056)",2093,231,546
FAIRPORT FIRE DEPARTMENT,28013,27 E CHURCH ST PO BOX 66124,FAIRPORT,NY,14450,28,Monroe,7162239220,43.098575,-77.440116,"(43.098575, -77.440116)",2093,231,546
GATES FIRE DISTRICT,28014,2355 CHILI AVENUE,ROCHESTER,NY,14624,28,Monroe,5854267932,43.129246,-77.695826,"(43.129246, -77.695826)",2093,1683,556
RIDGE ROAD FIRE DISTRICT,28017,1299 LONG POND ROAD,ROCHESTER,NY,14626,28,Monroe,5852272123,43.207263,-77.696045,"(43.207263, -77.696045)",2093,1685,555
HAMLIN FIRE DEPARTMENT,28018,1503 LAKE RD PO BOX 39,HAMLIN,NY,14464,28,Monroe,7169642330,43.301674,-77.921046,"(43.301674, -77.921046)",2093,235,554
HENRIETTA FIRE DEPARTMENT,28019,850 BAILEY ROAD,WEST HENRIETTA,NY,14586,28,Monroe,7163341234,43.072675,-77.648556,"(43.072675, -77.648556)",2093,1682,553
HILTON FIRE DEPARTMENT,28020,120 OLD HOJACK LANE,HILTON,NY,14468,28,Monroe,7163928601,43.285366,-77.791548,"(43.285366, -77.791548)",2093,238,548
HONEOYE FALLS FIRE DEPARTMENT,28021,7 MONROE STREET,HONEOYE FALLS,NY,14472,28,Monroe,7166241100,42.953155,-77.591291,"(42.953155, -77.591291)",2093,242,549
LAKE SHORE FIRE DEPARTMENT,28023,1 LONG POND ROAD,ROCHESTER,NY,14612,28,Monroe,5857238425,43.290878,-77.673251,"(43.290878, -77.673251)",2093,1670,555
