"plant_type","spdes_permit_number","facility_name","ground_or_surface","avg_design_hydraulic_flow","street","city","state","country","zip_code","latitude","longitude","location_1"
"Industrial","NY0266817","CENTER MORICHES WASH & FOLD","Ground",,"165B MAIN ST","CENTER MORICHES","NY","USA","11934","40.8","-72.78","(40.8, -72.78)"
"Industrial","NY0201278","TULLY ENVIRONMENTAL INC","Surface",,"127-20 34TH AVE","FLUSHING","NY","USA","11368","40.76","-73.84","(40.76, -73.84)"
"Industrial","NY0005851","USDOE KNOLLS ATOMIC POWER LABORATORY","Surface","7.83","2401 RIVER RD","NISKAYUNA","NY","USA","12309","42.82","-73.87","(42.82, -73.87)"
"Municipal","NY0021385","CLINTON SEWAGE TREATMENT PLANT","Surface","2.5","NORTON AVE","CLINTON","NY","USA","13323","43.06","-75.38","(43.06, -75.38)"
"Municipal","NY0029271","SIDNEY - V STP","Surface","1.7","72 RIVER ST","SIDNEY","NY","USA","13838","42.31","-75.4","(42.31, -75.4)"
"Industrial","NY0237591","F & L LAUNDROMAT","Ground",,"1279 JERICHO TPK","HUNTINGTON STATION","NY","USA","11746","40.83","-73.36","(40.83, -73.36)"
"Industrial","NY0171778","NYS DOT RES ENGRS HDQTRS - COLLINS","Surface","0.0018","14299 US RTE 62 @ WHEATER RD","COLLINS","NY","USA","14034","42.49","-78.93","(42.49, -78.93)"
"Municipal","NY0026328","MIDDLETOWN STP","Surface","8.5","159 DOLSON AVE","MIDDLETOWN","NY","USA","10940","41.43","-74.42","(41.43, -74.42)"
"Industrial","NY0103187","HUNTER - T LANDFILL","Surface","0.015","Hylan Rd","Tannersville","NY","USA","12485","42.2","-74.17","(42.2, -74.17)"
"Municipal","NY0020818","POTSDAM WATER POLL CNTL PLANT","Surface","3.5","115 LOWER CHERRY ST","POTSDAM","NY","USA","13676","44.68","-75","(44.68, -75.0)"
"Industrial","NY0072231","SANMINA CORPORATION","Surface","0.18","1200 TAYLOR RD","OWEGO","NY","USA","13827","42.1","-76.23","(42.1, -76.23)"
"Industrial","NY0002399","TONAWANDA COKE CORPORATION","Surface","2.652","3875 RIVER RD","TONAWANDA","NY","USA","14150","42.98","-78.93","(42.98, -78.93)"
"Industrial","NY0106721","LIDO BOULEVARD WELL FIELD","Surface",,"330 LIDO BLVD","POINT LOOKOUT","NY","USA","11569","40.59","-73.58","(40.59, -73.58)"
"Industrial","NY0006874","HOLCIM (US) INC - CATSKILL PLANT","Surface",,"134 Embought Rd","Catskill","NY","USA","12414","42.18","-73.9","(42.18, -73.9)"
"Industrial","NY0105112","WOODBURY WATER DIS 6 AMDUR PARK","Surface","0.0003","470 ST RTE 32","WOODBURY","NY","USA","10950","41.35","-74.17","(41.35, -74.17)"
"Industrial","NY0223891","NYSDOT-REGION 1 MAINTENANCE HEADQUARTERS","Surface","0.001","16 MAPLE RD|ST RTE 155 @ ST RTE 85A","VOORHEESVILLE","NY","USA","12186","42.65","-73.92","(42.65, -73.92)"
"Industrial","NY0206270","SUFFOLK LAUNDRY SERVICES","Ground",,"529 COUNTY RD 39","SOUTHAMPTON","NY","USA","11968","40.9","-72.42","(40.9, -72.42)"
"Industrial","NY0106984","K M DAVIES COLD STORAGE","Surface","0.001","6509 LAKE AVE","WILLIAMSON","NY","USA","14589","43.24","-77.19","(43.24, -77.19)"
"Municipal","NY0032999","WAYLAND - V STP","Surface","0.35","300 S MAIN ST|MILLEN ST EXT","WAYLAND","NY","USA","14572","42.56","-77.59","(42.56, -77.59)"
"Industrial","NY0034959","RUBY MOUNTAIN GARNET MINE","Surface",,"13TH LAKE RD","NORTH RIVER","NY","USA","12856","43.73","-74.11","(43.73, -74.11)"
"Industrial","NY0233781","GLOBAL COMPANIES LLC - NEWBURGH TERMINAL","Surface",,"1281 RIVER RD","NEW WINDSOR","NY","USA","12553","41.49","-74.01","(41.49, -74.01)"
"Industrial","NY0000736","NYS NIAGARA POWER PROJECT","Surface","72.3","ROBERT MOSES PKWY","LEWISTON","NY","USA",,"43.14","-79.04","(43.14, -79.04)"
"Municipal","NY0025097","KEESEVILLE WASTEWATER TREATMENT PLANT","Surface","0.4","1858 US RTE 9 (N AUSABLE ST)","KEESEVILLE","NY","USA","12944","44.51","-73.47","(44.51, -73.47)"
"Industrial","NY0276545","COLUMBIA UNIVERSITY - MANHATTANVILLE CAMPUS/FACILITIES UTILITY IMPROVEMENT PROJECT","Surface",,"637 W 125TH ST & 615 W 131ST ST","NEW YORK","NY","USA","10027","40.82","-73.96","(40.82, -73.96)"
"Industrial","NY0005126","CON ED-EAST RIVER GENERATING STATION","Surface","540.6","701-827 E 14TH ST","NEW YORK","NY","USA","10009","40.73","-73.97","(40.73, -73.97)"
"Municipal","NY0258059","ORLEANS/ALEXANDRIA JOINT WWTP","Surface","0.197","COLLINS LANDING","ALEXANDRIA","NY","USA","13607","44.3","-75.97","(44.3, -75.97)"
"Industrial","NY0005932","PORT JEFFERSON POWER STATION","Surface","398.7","700 Beach St","Port Jefferson","NY","USA","11777","40.95","-73.08","(40.95, -73.08)"
"Industrial","NY0237311","ACROSS THE MALL LAUNDROMAT","Ground",,"237 OLD WALT WHITMAN RD","HUNTINGTON STATION","NY","USA","11746","40.82","-73.41","(40.82, -73.41)"
"Industrial","NY0226823","CHEN MEDFORD LAUNDROMAT INC","Ground",,"3202 HORSEBLOCK RD","MEDFORD","NY","USA","11763","40.83","-72.98","(40.83, -72.98)"
"Industrial","NY0001147","HAZLITT'S RED CAT CELLARS","Surface","0.03","1 LAKE NIAGARA LN","NAPLES","NY","USA","14512","42.62","-77.4","(42.62, -77.4)"
"Industrial","NY0267139","Suffolk County Water Authority","Ground","0.086","ENTIRE WATER DISTRICT WIDE","SUFFOLK","NY","USA",,"40.96","-72.26","(40.96, -72.26)"
"Municipal","NY0250520","V/KIRYAS JOEL WWTP","Surface","0.01","BAKERTOWN RD","KIRYAS JOEL","NY","USA","10950","41.33","-74.16","(41.33, -74.16)"
"Municipal","NY0095401","SOUTHTOWNS WATER RESOURCE RECOVERY FACILITY","Surface","16","S-3690 LAKESHORE RD","HAMBURG","NY","USA","14219","42.79","-78.85","(42.79, -78.85)"
"Municipal","NY0022969","T MORIAH WWTF","Surface","0.85","29 BULWAGGA DR","PORT HENRY","NY","USA","12974","44.04","-73.46","(44.04, -73.46)"
"Industrial","NY0003255","HANSON / SODUS PIT","Surface","0.19","7211 QUARRY RD","SODUS","NY","USA","14551","43.18","-77.04","(43.18, -77.04)"
"Industrial","NY0280402","DELAWARE AQUEDUCT SHAFT 5B RONDOUT-WEST BRANCH TUNNEL REPAIR","Surface",,"5503 ST RTE 9W|3 MI SECTION - ROSETON AREA TO CHELSEA AREA","NEWBURGH","NY","USA",,"41.58","-73.99","(41.58, -73.99)"
"Industrial","NY0248355","BURKE OIL & HEATING HAWTHORNE TERMINAL","Surface",,"475 COMMERCE ST","MOUNT PLEASANT","NY","USA","12457","41.11","-73.79","(41.11, -73.79)"
"Industrial","NY0109746","PEMBROKE TRAVEL CENTER","Surface","0.0131","8420 ALLEGHANY RD (ST RTE 77)","CORFU","NY","USA","14036","43","-78.41","(43.0, -78.41)"
"Municipal","NY0145696","MOUNTAIN DALE WWTP","Surface","0.18","CHURCH RD - OPPOSITE LAUREL","MOUNTAIN DALE","NY","USA","12763","41.69","-74.53","(41.69, -74.53)"
"Industrial","NY0023361","U S ARMY WATERVLIET ARSENAL","Surface","0.45","BROADWAY","WATERVLIET","NY","USA","12189","42.72","-73.71","(42.72, -73.71)"
"Industrial","NY0242951","CHESTER-JENSEN COMPANY","Surface","0","124 MAIN ST","CATTARAUGUS","NY","USA","14719","42.33","-78.87","(42.33, -78.87)"
"Industrial","NY0178152","DATA DEVICE CORPORATION","Ground","0.008","105 WILBUR PL","BOHEMIA","NY","USA","11716","40.78","-73.1","(40.78, -73.1)"
"Industrial","NY0121410","NEW YORK POWER AUTH CLARK ENERGY CENTER","Surface","0.0008","6520 GLASSFACTORY RD","MARCY","NY","USA","13403","43.18","-75.23","(43.18, -75.23)"
"Industrial","NY0257826","Lydall Performance Materials (US), Inc.","Surface",,"9635 MAIN ST","BEAVER FALLS","NY","USA","13305","43.89","-75.44","(43.89, -75.44)"
"Industrial","NY0028592","BUCKEYE ALBANY TERMINAL LLC","Surface","0.027","301 NORMANSKILL ST|PORT OF ALBANY","ALBANY","NY","USA","12202","42.62","-73.76","(42.62, -73.76)"
"Municipal","NY0034762","DEKALB JUNCTION SEWAGE TREATMENT PLT","Surface","0.075","2907 CO RTE 17","DE KALB JUNCTION","NY","USA","13630","44.51","-75.28","(44.51, -75.28)"
"Municipal","NY0024414","BINGHAMTON JOHNSON CITY STP","Surface","35","4480 OLD VESTAL RD","VESTAL","NY","USA","13901","42.1","-75.96","(42.1, -75.96)"
"Industrial","NY0007072","SHPP US LLC","Surface","1.006","1 NORYL AVE","SELKIRK","NY","USA","12158","42.58","-73.86","(42.58, -73.86)"
"Industrial","NY0098248","UTICA TERMINAL","Surface","0.005","37 WURZ AVE","UTICA","NY","USA","13503","43.11","-75.22","(43.11, -75.22)"
"Industrial","NY0275867","CARROLL C & D MANAGEMENT FACILITY","Surface",,"309 Dodge Rd","Frewsburg","NY","USA","14738","42.01","-79.09","(42.01, -79.09)"
"Industrial","NY0002267","PRESTOLITE ELECTRIC NY INC","Surface","0.481","400 MAIN ST","ARCADE","NY","USA","14009","42.53","-78.43","(42.53, -78.43)"
"Municipal","NY0110281","RHINEBECK-V WASTEWATER TREATMENT PLANT","Surface","0.26","ASTOR DR","RHINEBECK","NY","USA","12572","41.93","-73.92","(41.93, -73.92)"
"Industrial","NY0206075","COBLESKILL - V WTP","Surface","0.032","DOW ST","COBLESKILL","NY","USA","12043","42.67","-74.44","(42.67, -74.44)"
"Municipal","NY0206644","SUFFOLK SEWER DISTRICT #21/SUNY STONY BROOK SD","Surface","2.8","CIRCLE RD (LOOP RD)","STONY BROOK","NY","USA","11794","40.92","-73.12","(40.92, -73.12)"
"Industrial","NY0245097","REMINGTON STEAM PLANT","Surface",,"11 REMINGTON AVE","ILION","NY","USA","13357","43.01","-75.03","(43.01, -75.03)"
"Industrial","NY0243566","WHEELER LEASE","Surface","0.001","HORSE RUN RD","BOLIVAR","NY","USA","14715","42","-78.17","(42.0, -78.17)"
"Municipal","NY0022721","COLD SPRING WWTP","Surface","0.5","53 FAIR ST","COLD SPRING","NY","USA","10516","41.42","-73.96","(41.42, -73.96)"
"Industrial","NY0107310","CHIP CHOP LEASE","Surface","0","RTE 219","ALLEGANY","NY","USA","14706","42.01","-78.61","(42.01, -78.61)"
"Industrial","NY0003395","TITANX ENGINE COOLING INC","Surface","0.23","2258 ALLEN ST","JAMESTOWN","NY","USA","14701","42.11","-79.21","(42.11, -79.21)"
"Industrial","NY0084468","CORNING INNOVATION SUPPORT CENTER","Surface","0.316","673 CO RTE 64","BIG FLATS","NY","USA","14814","42.14","-76.92","(42.14, -76.92)"
"Industrial","NY0265225","REXFORD FIRE DISTRICT FIRE STATION","Surface","0.0003","1601 ST RTE 146","REXFORD","NY","USA","12148","42.86","-73.89","(42.86, -73.89)"
"Municipal","NY0167169","ECSD #5 CLARENCE RESEARCH PARK","Ground","0.02","10000 WEHRLE DR","CLARENCE","NY","USA","14031","42.97","-78.62","(42.97, -78.62)"
"Municipal","NY0099368","BETHEL KAUNEONGA LAKE STP","Surface","0.6","FLOWER AVE OFF ST RTE 55","KAUNEONGA LAKE","NY","USA","12749","41.69","-74.83","(41.69, -74.83)"
"Industrial","NY0269441","THE MAT - LAUNDROMAT","Ground",,"ST RTE 19","BELFAST","NY","USA","14711","42.34","-78.12","(42.34, -78.12)"
"Industrial","NY0215341","TWIN LAKES WTP","Surface","0.002","LONG MOUNTAIN PKWY AT SUMMIT LAKE|US RTE 6 - S SIDE","WOODBURY","NY","USA",,"41.31","-74.09","(41.31, -74.09)"
"Municipal","NY0026719","BLIND BROOK WWTP","Surface","5","141 OAKLAND BEACH AVE","RYE","NY","USA","10580","40.96","-73.69","(40.96, -73.69)"
"Municipal","NY0020079","V-GREENPORT WASTEWATER TREATMENT PLANT","Surface","0.655","1885 MOORES LN","GREENPORT","NY","USA","11944","41.1","-72.38","(41.1, -72.38)"
"Municipal","NY0268852","SCHODACK LANDING SEWERS","Surface","0.02","RAIL LN","SCHODACK LANDING","NY","USA","12156","42.48","-73.77","(42.48, -73.77)"
"Municipal","NY0032093","VILLAGE OF GOWANDA WWTF","Surface","2.203","ALDRICH ST","GOWANDA","NY","USA","14070","42.47","-78.94","(42.47, -78.94)"
"Municipal","NY0025429","MILLBROOK SEWAGE TREATMENT PLANT","Surface","0.25","39 NORTH AVE","MILLBROOK","NY","USA","12545","41.79","-73.7","(41.79, -73.7)"
"Industrial","NY0200778","CON ED-EAST 60TH STREET STEAM PLANT","Surface",,"514 E 60TH ST","NEW YORK","NY","USA","10022","40.76","-73.96","(40.76, -73.96)"
"Industrial","NY0157490","MIRABITO FUEL GROUP","Surface","0.005","13 CHERRY ST","GREENE","NY","USA","13778","42.33","-75.77","(42.33, -75.77)"
"Industrial","NY0241547","COUNTRY SQUARE LAUNDROMAT","Surface","0.009","ST RTE 32 - IN BRYANTS PLZ","GREENVILLE","NY","USA","12083","42.43","-74.02","(42.43, -74.02)"
"Industrial","NY0246107","PENN YAN - V WATER TREATMENT PLANT","Surface",,"1515 W LAKE RD","JERUSALEM","NY","USA",,"42.65","-77.08","(42.65, -77.08)"
"Industrial","NY0264334","DEERPARK OIL","Surface",,"65 DORRAUGH LN","SPARROW BUSH","NY","USA",,"41.4","-74.73","(41.4, -74.73)"
"Industrial","NY0109339","AMERICAN PIPE AND PLASTICS INC","Surface","0.0099","958 US RTE 11","KIRKWOOD","NY","USA","13795","42.09","-75.82","(42.09, -75.82)"
"Municipal","NY0034584","PINEBROOK ESTATES STP","Surface",,"225 PINEBROOK DR","HYDE PARK","NY","USA","12538","41.75","-73.92","(41.75, -73.92)"
"Municipal","NY0030724","KIAMESHA LAKE SD STP","Surface","2","OLD BAILEY RD","MONTICELLO","NY","USA","12701","41.66","-74.66","(41.66, -74.66)"
"Industrial","NY0124788","TROY OAKWOOD SERVICE CENTER","Surface","0.0025","OAKWOOD AVE","LANSINGBURGH","NY","USA","12182","42.76","-73.66","(42.76, -73.66)"
"Industrial","NY0266728","EAST HAMPTON LAUNDRY","Ground",,"497 MONTAUK HWY","AMAGANSETT","NY","USA","11930","40.98","-72.13","(40.98, -72.13)"
"Municipal","NY0026204","NEWTOWN CREEK WASTEWATER RESOURCE RECOVERY FACILITY","Surface","310","329-69 GREENPOINT AVE","BROOKLYN","NY","USA","11222","40.73","-73.95","(40.73, -73.95)"
"Industrial","NY0260193","WHITE PLAINS MAINTENANCE FACILITY","Surface","0.001","51 PURDY AVE","WHITE PLAINS","NY","USA",,"40.98","-73.75","(40.98, -73.75)"
"Industrial","NY0257630","GOUVERNEUR - V WATER FILTRATION PLANT","Surface","0.009","260 GROVE ST","GOUVERNEUR","NY","USA","13642","44.33","-75.46","(44.33, -75.46)"
"Industrial","NY0228117","HEANY INDUSTRIES INC","Ground","0.007","249 BRIARWOOD LN","SCOTTSVILLE","NY","USA","14546","43.03","-77.76","(43.03, -77.76)"
"Industrial","NY0219959","RESIDENT ENGR'S HQ - REG 8/MIDDLETOWN","Surface","0.0016","US RTE 6 - W SIDE - BETW I-84 & CO RTE 56","MIDDLETOWN","NY","USA","10940","41.41","-74.44","(41.41, -74.44)"
"Industrial","NY0266191","Chilson Water Storage Tank","Surface","0.0015","448 CO RTE 56","Ticonderoga","NY","USA","12883","43.86","-73.47","(43.86, -73.47)"
"Industrial","NY0279871","GABRESKI AIRPORT - NY AIR NATIONAL GUARD","Ground",,"150 RIVERHEAD RD","WESTHAMPTON BEACH","NY","USA","11978","40.84","-72.64","(40.84, -72.64)"
"Industrial","NY0166260","KINGSTON WATER TREATMENT PLANT","Surface","0.07","1442 SAW KILL RD (CO RTE 30)","WOODSTOCK","NY","USA","12401","42.01","-74.06","(42.01, -74.06)"
"Industrial","NY0262391","WELL #2 (NICHOLS)","Surface","0.0007","317 W RIVER RD","NICHOLS","NY","USA","13812","42.02","-76.37","(42.02, -76.37)"
"Industrial","NY0268585","3D Rigging and Construction","Surface","0.0004","435 CREBLE RD - FORMERLY LONG LN","SELKIRK","NY","USA","12158","42.56","-73.84","(42.56, -73.84)"
"Municipal","NY0025747","ALBANY - C COMBINED SEWER OVERFLOWS","Surface","2.1","HUDSON RIVER","ALBANY","NY","USA","12207","42.65","-73.75","(42.65, -73.75)"
"Industrial","NY0277070","SSSI CSRM Project","Surface",,"S Shore of Staten Island|Fort Wadsworth to Oakwood Beach","Staten Island","NY","USA",,"40.57","-74.14","(40.57, -74.14)"
"Industrial","NY0268992","TACONIC BIOSCIENCES INC","Surface","0.06","273 HOVER AVE","GERMANTOWN","NY","USA","12526","42.14","-73.87","(42.14, -73.87)"
"Industrial","NY0226327","LAUNDRY PALACE","Ground",,"1668 NEW YORK AVE","HUNTINGTON STATION","NY","USA","11746","40.84","-73.41","(40.84, -73.41)"
"Industrial","NY0108995","INTERTEK TESTING SERVICES","Surface","0.216","3933 US RTE 11 - S SIDE - E OF RIVER","CORTLAND","NY","USA","13045","42.59","-76.15","(42.59, -76.15)"
"Municipal","NY0029068","LIMESTONE WWTP","Surface","0.25","625 SPITTLER RD|US RTE 219 & RAILROAD AVE","LIMESTONE","NY","USA","14753","42.03","-78.63","(42.03, -78.63)"
"Municipal","NY0109096","GARDINER SEWER DIST 1 STP","Surface","0.057","FARMERS TPKE AT WALL KILL","GARDINER","NY","USA","12525","41.68","-74.16","(41.68, -74.16)"
"Industrial","NY0242730","VOGTLI PLANT","Surface","0.0075","BROADWAY - W SIDE - S OF HILL ST","GOWANDA","NY","USA",,"42.45","-78.93","(42.45, -78.93)"
"Industrial","NY0078794","BONDUELLE USA INC - BERGEN FACILITY","Ground","1.85","15 CHURCH ST","BERGEN","NY","USA","14416","43.08","-77.95","(43.08, -77.95)"
"Municipal","NY0023515","CUBA STP","Surface","0.97","W WATER ST","CUBA","NY","USA","14727","42.22","-78.29","(42.22, -78.29)"
"Industrial","NY0255785","NYSDOT MAINTENANCE SUBHEADQUARTERS - CROWN POINT","Surface","0.0001","CO RTE 46 - FACTORYVILLE RD","CROWN POINT","NY","USA","12928","43.97","-73.44","(43.97, -73.44)"
"Industrial","NY0257109","NEW HARTFORD COMPOST FACILITY","Surface","0.435","CHENANGO RD","NEW HARTFORD","NY","USA","13413","43.09","-75.29","(43.09, -75.29)"
"Industrial","NY0068225","ARKEMA INC","Surface","0.078","3289 GENESEE ST","PIFFARD","NY","USA","14533","42.83","-77.84","(42.83, -77.84)"
"Municipal","NY0022551","LYONS - T STP","Surface","0.75","50 Clyde Rd","Lyons","NY","USA","14489","43.06","-76.98","(43.06, -76.98)"
"Industrial","NY0021008","DRESSER-RAND COMPANY - PAINTED POST OPERATION","Surface","0.193","100 CHEMUNG ST","PAINTED POST","NY","USA","14870","42.16","-77.09","(42.16, -77.09)"
"Industrial","NY0261629","ELECTRONICS PARK REMAINDER PARCELS","Surface",,"ELECTRONICS PKWY","LIVERPOOL","NY","USA","13088","43.11","-76.19","(43.11, -76.19)"
"Industrial","NY0279820","HONEY BEE LAUNDERETTE LLC","Ground","0.013","6568 JERICHO TPK|SCTM  800-116-2-2","COMMACK","NY","USA","11725","40.84","-73.29","(40.84, -73.29)"
"Industrial","NY0275701","COLLINS MAINTENANCE CENTER","Surface","0.0004","14020 JENNINGS RD","COLLINS","NY","USA","14034","42.5","-78.88","(42.5, -78.88)"
"Industrial","NY0274747","SAUGERTIES TERMINAL","Surface",,"240 ULSTER AVE","SAUGERTIES","NY","USA","12477","42.08","-73.97","(42.08, -73.97)"
"Municipal","NY0145564","GLASCO WASTEWATER TREATMENT PLANT","Surface","0.424","234 HUDSON ST","SAUGERTIES","NY","USA","12477","42.04","-73.94","(42.04, -73.94)"
"Industrial","NY0157252","VESTAL TERMINAL","Surface",,"3121 SHIPPER RD","VESTAL","NY","USA","13850","42.1","-76","(42.1, -76.0)"
"Municipal","NY0023973","NISKAYUNA - T SD 6 WWTP","Surface","3","2913 WHITMYER RD","SCHENECTADY","NY","USA","12309","42.8","-73.86","(42.8, -73.86)"
"Industrial","NY0227072","Suffolk County Water Authority","Ground","0.086","ENTIRE WATER DISTRICT WIDE","SUFFOLK","NY","USA",,"40.96","-72.26","(40.96, -72.26)"
"Industrial","NY0199508","GLOBAL COMPANIES LLC - INWOOD TERMINAL","Surface",,"464 DOUGHTY BLVD","INWOOD","NY","USA","11096","40.63","-73.75","(40.63, -73.75)"
"Industrial","NY0225207","COLONIAL WIRE & CABLE CO","Ground","0.0819","40 ENGINEERS RD","HAUPPAUGE","NY","USA","11788","40.81","-73.24","(40.81, -73.24)"
"Industrial","NY0260584","VLY MOUNTAIN SPRING WATER CO","Ground",,"CO RT 3 IN JOHNSON HOLLOW","HALCOTT CENTER","NY","USA","12430","42.23","-74.47","(42.23, -74.47)"
"Industrial","NY0267066","Suffolk County Water Authority","Ground","0.086","ENTIRE WATER DISTRICT WIDE","SUFFOLK","NY","USA",,"40.96","-72.26","(40.96, -72.26)"
"Municipal","NY0022357","ALFRED WASTEWATER TREATMENT PLANT","Surface","0.98","198 N MAIN ST","ALFRED","NY","USA","14802","42.26","-77.78","(42.26, -77.78)"
"Municipal","NY0217760","WADHAMS SEWER DISTRICT WWTF","Surface","0.015","834 ST RTE 22","WADHAMS","NY","USA","12993","44.23","-73.46","(44.23, -73.46)"
"Industrial","NY0244937","NYSDOT REGION 9 MAINTENANANCE SUBHQ","Surface","0.0005","RTE 206","BAINBRIDGE","NY","USA",,"42.29","-75.47","(42.29, -75.47)"
"Industrial","NY0263192","REG 9 HWY MNT WALTON GARAGE","Surface",,"32266 ST RTE 10","WALTON","NY","USA","13856","42.16","-75.05","(42.16, -75.05)"
"Municipal","NY0029963","GASPORT SD 1 STP","Surface","0.48","4244 BOLTON RD","GASPORT","NY","USA","14067","43.2","-78.56","(43.2, -78.56)"
"Industrial","NY0268208","CENTRAL VALLEY POND/BATHING BEACH","Surface",,"DUNDERBERG RD","CENTRAL VALLEY","NY","USA",,"41.32","-74.14","(41.32, -74.14)"
"Municipal","NY0036986","CHEMUNG CO SEWER DISTRICT #1 STP","Surface","12.2","1700 LAKE ST","ELMIRA","NY","USA","14901","42.12","-76.81","(42.12, -76.81)"
"Municipal","NY0030341","PORT LEYDEN STP","Surface","0.055","LINCOLN ST","PORT LEYDEN","NY","USA","13433","43.59","-75.34","(43.59, -75.34)"
"Industrial","NY0267503","NYPA - Astoria Campus","Surface","641.2","31-03 20TH AVE","ASTORIA","NY","USA","11105","40.79","-73.91","(40.79, -73.91)"
"Industrial","NY0076376","HUDSON VALLEY WATER CO PLANT #1","Ground","0.003","PARK CIRCLE","MT MARION","NY","USA","12456","42.04","-74","(42.04, -74.0)"
"Industrial","NY0210960","ISLANDER LAUNDROMAT","Ground","0.0085","1021-19 PORTION RD","RONKONKOMA","NY","USA","11779","40.84","-73.07","(40.84, -73.07)"
"Industrial","NY0251488","WESTMORE FUEL CO","Surface",,"FOOT PURDY ST","PORT CHESTER","NY","USA","10573","41","-73.66","(41.0, -73.66)"
"Municipal","NY0022144","CORNWALL WWTP SEWER DISTRICT #1","Surface","1.5","360 SHORE RD","CORNWALL","NY","USA","12518","41.45","-74.02","(41.45, -74.02)"
"Municipal","NY0030970","CASTLETON ON HUDSON - V STP","Surface","0.24","ST RTE 9J - S MAIN ST","CASTLETON ON HUDSON","NY","USA","12033","42.54","-73.75","(42.54, -73.75)"
"Industrial","NY0257222","HOLMAN CITY ROAD WATER SOFTENING PLANT","Surface",,"2620 HOLMAN CITY RD","SAUQUOIT","NY","USA","13456","42.99","-75.24","(42.99, -75.24)"
"Municipal","NY0183695","WASHINGTON CO SEWER DIST #2","Surface","2.5","17 CORTLAND ST","FORT EDWARD","NY","USA","12828","43.26","-73.58","(43.26, -73.58)"
"Municipal","NY0031224","HAMLET SEWAGE TREATMENT","Surface","0.1","41 CONTRACTORS RD","TUXEDO PARK","NY","USA","10987","41.19","-74.18","(41.19, -74.18)"
"Industrial","NY0005754","BEACON TECHNOLOGY CENTER","Surface","1.106","45 OLD GLENHAM RD","BEACON","NY","USA","12508","41.52","-73.94","(41.52, -73.94)"
"Industrial","NY0203700","MOOG-ISP","Surface",,"6686 WALMORE RD","WHEATFIELD","NY","USA","14304","43.1","-78.93","(43.1, -78.93)"
"Industrial","NY0271853","OTHER HALF BREWING COMPANY","Ground",,"6621 ST RTE 5 & 20","EAST BLOOMFIELD","NY","USA","14443","42.88","-77.39","(42.88, -77.39)"
"Industrial","NY0276782","NYC EDC - CONEY ISLAND INFRASTRUCTURE PROJECT PHASE 3B","Surface","7.2","NEPTUNE AVE AT W 21ST ST","BROOKLYN","NY","USA","11224","40.58","-73.99","(40.58, -73.99)"
"Industrial","NY0262153","RED HAWK BREWING LTD","Ground","0.001","4504 BUSSEY RD","SYACUSE","NY","USA","13205","42.99","-76.23","(42.99, -76.23)"
"Industrial","NY0259659","WASSAIC MAINTENANCE SUB HEADQUARTERS","Surface","0.001","ST RTE 22 - E SIDE - BETW TOWER HILL & SINPATH RDS","WASSAIC","NY","USA",,"41.78","-73.57","(41.78, -73.57)"
"Industrial","NY0261785","ONONDAGA COUNTY DOT FACILITY  AT JAMESVILLE","Surface",,"ST RTE 91 - S OF ST RTE 173","JAMESVILLE","NY","USA","13078","42.99","-76.06","(42.99, -76.06)"
"Municipal","NY0206997","MORRISTOWN WWT FACILITY","Surface","0.12","HIGH ST","MORRISTOWN","NY","USA","13664","44.59","-75.64","(44.59, -75.64)"
"Industrial","NY0266931","SPARKLE LAUNDRY","Ground",,"1731 DEER PARK AVE","DEER PARK","NY","USA","11729","40.76","-73.33","(40.76, -73.33)"
"Municipal","NY0062251","BLOOMING GROVE TAPPAN HOMES SEWER DIST","Surface","0.07","NORTH DR - W SIDE","BLOOMING GROVE","NY","USA","10914","41.4","-74.19","(41.4, -74.19)"
"Industrial","NY0226700","LAUNDRY KING OF CORAM","Ground","0.035","1 MIDDLE COUNTRY RD","CORAM","NY","USA","11727","40.87","-72.98","(40.87, -72.98)"
"Industrial","NY0255980","PORT HENRY WATER SYSTEM","Surface","0","26-30 Pump House Ln","Port Henry","NY","USA","12974","44.05","-73.47","(44.05, -73.47)"
"Industrial","NY0104698","TOWN & COUNTRY LAUNDROMAT","Ground","0.0095","717 SUFFOLK AVE","BRENTWOOD","NY","USA","11717","40.78","-73.25","(40.78, -73.25)"
"Municipal","NY0021342","HUNTINGTON SEWER DISTRICT STP","Surface","2.5","CREEK RD","HUNTINGTON","NY","USA","11743","40.88","-73.42","(40.88, -73.42)"
"Industrial","NY0000400","Thermo Fisher Scientific","Surface","0.048","3175 STALEY RD","GRAND ISLAND","NY","USA","14072","43.01","-79.01","(43.01, -79.01)"
"Municipal","NY0023809","EDWARDS STP","Surface","0.08","DEPOT ST","EDWARDS","NY","USA","13635","44.32","-75.25","(44.32, -75.25)"
"Industrial","NY0280984","BUTTERHILL PARK WATER SYSTEM","Surface",,"181 Forge Hill Rd","New Windsor","NY","USA","12553","41.46","-74.04","(41.46, -74.04)"
"Industrial","NY0260860","ALBANY ASU","Surface",,"1297 FEURA BUSH RD","FEURA BUSH","NY","USA","12067","42.58","-73.87","(42.58, -73.87)"
"Industrial","NY0006815","GLOBAL COMPANIES - CARGO TERMINAL","Surface",,"1096 RIVER RD","NEW WINDSOR","NY","USA","12553","41.47","-74.01","(41.47, -74.01)"
