"region","pin","county","cont_no","sh","descript","bin","executed","numbersheets","route","loc_municipality","url"
"6","6702.47","STEUBEN","A72-6C-15",,"Emergency Repairs.",,"1972-12-12T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=A72-6C-15"
"6","6702.43","STEUBEN","A72-6C-16",,"Emergency Repairs.",,"1972-12-12T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=A72-6C-16"
"6","6702.42","CHEMUNG","A72-6C-17",,"Emergency Repairs.",,"1972-12-12T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=A72-6C-17"
"6","6702.77","TIOGA","A72-6C-18",,"EMERGENCY REPAIRS,;COMB. WITH A72-6C-19;",,"1972-12-12T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=A72-6C-18"
"6","6701.87","SCHUYLER","A72-6C-20",,"Emergency Repairs.",,"1973-01-06T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=A72-6C-20"
"6","6701.55","YATES","A72-6C-21",,"Emergency Repairs.",,"1972-12-01T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=A72-6C-21"
"8","8700.13","ULSTER","A72-8-1",,"Emergency Repairs.",,"1972-09-22T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=A72-8-1"
"8","8700.02","COLUMBIA","A72-8-2",,"Emergency Repairs.",,"1972-10-18T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=A72-8-2"
"8","8700.09","ULSTER","A72-8-3",,"Emergency Repairs.",,"1972-09-27T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=A72-8-3"
"8","8700.10","ULSTER","A72-8-4",,"Emergency Repairs.",,"1972-09-29T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=A72-8-4"
"8","8700.11","ULSTER","A72-8-5",,"Emergency Repairs.",,"1972-09-29T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=A72-8-5"
"8","8700.05","ORANGE","A72-8-7",,"Emergency Repairs.",,"1972-10-18T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=A72-8-7"
"8","8700.08","ROCKLAND","A72-8-8",,"Emergency Repairs.",,"1972-10-18T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=A72-8-8"
"8","8700.07","ROCKLAND","A72-8-9",,"Emergency Repairs.",,"1972-11-10T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=A72-8-9"
"9","9700.26","BROOME","A72-9-1",,"Emergency Repairs.",,"1972-11-10T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=A72-9-1"
"9","9700.02","BROOME","A72-9-2",,"Emergency Repairs.",,"1972-12-01T00:00:00.000",,,,"https://rpol.dot.ny.gov/?id=A72-9-2"
"9","9202.00","BROOME","AP 68-1","AP 68-1","A.C. CONSTRUCTION,;BROOME INDUSTRIAL PARK RDS.;",,"1968-09-06T00:00:00.000","29","909C, 950A, I84, I86, NY104, NY17","C-Staten Island, T-Coldspring, T-Patterson, T-Randolph, T-Southeast, T-Webster","https://rpol.dot.ny.gov/?id=AP-68-1"
"9","9750.27","BROOME","AP 72-1","AP 72-1","A.C. CONSTRUCTION,;ELY PARK ACCESS RD.;",,"1972-08-14T00:00:00.000","35","952J, 992P, I88, NY7, US219","T-Boston, T-Colesville, T-Fenton, T-Hamburg, T-Orchard Park","https://rpol.dot.ny.gov/?id=AP-72-1"
"5","5750.37","CATTARAUGUS","AP 73-1","AP 73-1","A.C. CONSTRUCTION,;HOMER ST.;",,"1973-11-13T00:00:00.000","35","NY104, NY440","C-Staten Island, T-Webster","https://rpol.dot.ny.gov/?id=AP-73-1"
"5",,"CATTARAUGUS","AR 64-2","AR 64-2","ALLEGANY RES. WEST BANK RERIMETER RD.,;A.C. RECON.;",,"1964-10-20T00:00:00.000","57","950A, I86, I87, NY17","T-Bolton, T-Coldspring, T-Lake George, T-Poland, T-Randolph","https://rpol.dot.ny.gov/?id=AR-64-2"
"5",,"CATTARAUGUS","AR 64-3","AR 64-3","ALLEGANY RES. NORTH BANK PERIMETER RD.,;A.C. RECON.;",,"1964-10-19T00:00:00.000","60","915P, I86, I87, NY17, NY425","C-Tonawanda, T-Bolton, T-Campbell, T-Erwin, T-Warrensburg","https://rpol.dot.ny.gov/?id=AR-64-3"
"5",,"CATTARAUGUS","AR 64-4","AR 64-4","ALLEGANY RES. EAST BANK PERIMETER RD.,;A.C. RECON.;",,"1964-10-19T00:00:00.000","63","I190, I495, I81, NY280, NY324","C-Binghamton, C-Niagara Falls, T-Brookhaven, T-Coldspring, T-Homer, T-Islip, T-Preble, V-Islandia","https://rpol.dot.ny.gov/?id=AR-64-4"
"5",,"CATTARAUGUS","AR 64-5","AR 64-5","A.C. RECON.,;ALLEGANY RES. EAST BANK PERIMETER RD.;",,"1964-10-20T00:00:00.000","46","I81, NY280","T-Preble, T-South Valley, T-Tully","https://rpol.dot.ny.gov/?id=AR-64-5"
"5",,"CATTARAUGUS","AR 64-6","AR 64-6","A.C. RECON.,;ALLEGANY RES. EAST BANK PERIMETER RD.;","6600180,5523940","1964-10-26T00:00:00.000","127","981B, I684, I84, NY280, NY33","C-Buffalo, T-Coldspring, T-South Valley, T-Southeast","https://rpol.dot.ny.gov/?id=AR-64-6"
"5",,"CATTARAUGUS","AR 64-7","AR 64-7","A.C. RECON.,;ALLEGANY RES. EAST BANK PERIMETER RD.;","1044380","1964-10-19T00:00:00.000","82","931L, 940U, I81, NY280","C-Syracuse, T-Coldspring, T-Onondaga, V-East Rochester","https://rpol.dot.ny.gov/?id=AR-64-7"
"5",,"CATTARAUGUS","AR 65-1","AR 65-1","A.C. RECON.,;ALLEGANY RES. I LINE CONNECTOR RD.;",,"1965-03-22T00:00:00.000","50","950A, I81, I86, NY17, NY394","T-Coldspring, T-Lapeer, T-Marathon, T-Red House, T-South Valley, T-Virgil","https://rpol.dot.ny.gov/?id=AR-65-1"
"1",,"SCHENECTADY","CSB 1936",,"CONGRESS ST. BRIDGE CONSTRUCTION OVER RAILROAD (RAILROAD LET);",,"1936-11-25T00:00:00.000","17",,,"https://rpol.dot.ny.gov/?id=CSB-1936"
"5",,"CATTARAUGUS","AR 65-2","AR 65-2","A.C. RECON.,;ALLEGANY RES. WEST BANK PERIMETER RD.;",,"1965-10-19T00:00:00.000","130","950A, 958A, 987E, I81, I86, NY17, NY417, US6","C-Salamanca, T-Coldspring, T-Cortlandville, T-Highlands, T-Porter, T-Red House, T-Salamanca, T-South Valley, T-Virgil, V-Woodbury","https://rpol.dot.ny.gov/?id=AR-65-2"
"5",,"CATTARAUGUS","AR 66-1","AR 66-1, 1830","BRIDGE REMOVALS,;C.R. 33;",,"1967-01-09T00:00:00.000","5","908J, 917A, 951K, I278, I390, I86, NY104, NY17, NY400, US20, US9","C-Albany, C-Bronx, C-Buffalo, C-Rensselaer, T-Dansville, T-Elma, T-Irondequoit, T-Islip, T-Lake George, T-North Dansville, T-Poland, T-Wayland, T-Webster, V-Dansville","https://rpol.dot.ny.gov/?id=AR-66-1"
"5",,"CATTARAUGUS","AR 67-1","AR 67-1","A.C. RECON.,;ALLEGANY RES. BROWNS RUN RD.;",,"1967-04-06T00:00:00.000","35","912G, 950A, 951A, I278, I495, NY104, NY135, NY79, US20, US219, US9","C-Albany, C-Brooklyn, C-Ithaca, C-Niagara Falls, C-Queens, C-Rensselaer, T-Hempstead, T-Irondequoit, T-Orchard Park, T-South Valley, T-West Seneca, T-Wheatfield","https://rpol.dot.ny.gov/?id=AR-67-1"
"5",,"CATTARAUGUS","AR 68-1","AR 64-6","SLOPE PROTECTION,;ALLEGANY RES. EAST BANK RD.;",,"1968-04-23T00:00:00.000","8","981B, I684, I84, NY280, NY33","C-Buffalo, T-Coldspring, T-South Valley, T-Southeast","https://rpol.dot.ny.gov/?id=AR-68-1"
"5","5002.04","CATTARAUGUS","AR 69-1","AR 65-2","A.C. RECON.,;ALLEGANY RES. WEST BANK PERIMETER RD.;",,"1969-08-05T00:00:00.000","8","950A, 958A, 987E, I81, I86, NY17, NY417, US6","C-Salamanca, T-Coldspring, T-Cortlandville, T-Highlands, T-Porter, T-Red House, T-Salamanca, T-South Valley, T-Virgil, V-Woodbury","https://rpol.dot.ny.gov/?id=AR-69-1"
"5","5700.28","CATTARAUGUS","AR 75-1","AR 64-6","A.C. RECON. & SLOPE REPAIR,;ALLEGANY RES. QUAKER BRIDGE RD.,;RT. 280;",,"1976-02-04T00:00:00.000","9","981B, I684, I84, NY280, NY33","C-Buffalo, T-Coldspring, T-South Valley, T-Southeast","https://rpol.dot.ny.gov/?id=AR-75-1"
"1",,"ALBANY, RENSSELAER","ARB 1","9111, ARB","DUNN MEMORIAL BRIDGE OVER HUDSON RIVER & RAILROAD BRIDGE;",,"1931-11-10T00:00:00.000","285",,,"https://rpol.dot.ny.gov/?id=ARB-1"
"11",,"BRONX","ASE 56-1","ASE 56-1","DEMOLITION;",,"1956-07-08T00:00:00.000","10","987C, I287, I495, I95, NY34","C-Bronx, C-Queens, C-White Plains, T-Clarkstown, T-Orangetown, V-Harrison, V-Weedsport","https://rpol.dot.ny.gov/?id=ASE-56-1"
"11",,"BRONX","ASE 60-1","ASE 60-1","C.C.P. CONSTRUCTION,;RT. I-278;","1066717,206672B,206672A,1076690","1960-11-16T00:00:00.000","299","908M, I278, I495, I95, NY440, NY895, US1","C-Bronx, C-Manhattan, C-Staten Island, T-Huntington, T-Islip","https://rpol.dot.ny.gov/?id=ASE-60-1"
"11",,"BRONX","ASE 62-1","ASE 62-1","LANDSCAPING;",,"1963-01-17T00:00:00.000","16","I278, I84, NY52","C-Staten Island, T-Fishkill, T-Newburgh","https://rpol.dot.ny.gov/?id=ASE-62-1"
"11",,"BRONX","ASE 64-1","ASE 64-1, CBE 64-1","MISC.,;RT. I-95, I-278;",,"1964-04-24T00:00:00.000","44","I81, I86, NY17","C-Binghamton, T-Chenango, T-Coldspring, T-Dickinson","https://rpol.dot.ny.gov/?id=ASE-64-1"
"5",,"CATTARAUGUS","ASP 45-1","ASP 45-1","A.C. CONSTRUCTION,;ALLEGANY STATE PARK RDS., QUAKER RUN, BIG RED HOUSE, ENGLISH STODDARD;",,"1945-10-29T00:00:00.000","59",,,"https://rpol.dot.ny.gov/?id=ASP-45-1"
"5",,"CATTARAUGUS","ASP 49-1","ASP 49-1","ALLEGANY STATE PARK RDS., ENGLISH STODDARD RD. & QUAKER RUD RD.,;A.C. RECON.;",,"1949-05-25T00:00:00.000","1","908G, 947A, 957C, 981G, I87, I95, NY384","C-Bronx, C-Buffalo, T-Grand Island, T-Hamlin, T-Huntington, V-Sloatsburg","https://rpol.dot.ny.gov/?id=ASP-49-1"
"5",,"CATTARAUGUS","ASP 57-1","ASP 57-1","A.C. RECON.,;ALLEGANY STATE PARK, THE SCENIC RD.;",,"1957-03-27T00:00:00.000","25","I278, I287, I495, NY27, NY55, US44","C-Brooklyn, C-Queens, C-Rye, C-White Plains, T-Rochester, T-Wawarsing, V-Harrison, V-Port Chester, V-Rye Brook","https://rpol.dot.ny.gov/?id=ASP-57-1"
"5",,"CATTARAUGUS","ASP 64-1","AR 64-1, ASP 64-1","ALLEGANY STATE PARK & ALLEGANY RES. EAST BANK RD.,;A.C. RECON.;",,"1964-07-14T00:00:00.000","16","I81, I86, NY17","C-Binghamton, T-Chenango, T-Coldspring, T-Dickinson","https://rpol.dot.ny.gov/?id=ASP-64-1"
"4","4351.00","MONROE","AV 68-1","0078","A.C. RECON. DUE TO RUNWAY EXT. OF ROCHESTER MONROE COUNTY AIRPORT          (LET BY MONROE CO.);",,"1968-05-31T00:00:00.000","57",,,"https://rpol.dot.ny.gov/?id=AV-68-1"
"8",,"ULSTER","BA 53-1","BA 53-1, BA 56-1","WEST APPROACH GRADING & DRAINAGE,;KINGSTON-RHINECLIFF BRIDGE;",,"1953-09-16T00:00:00.000","21","987C, I287, I495, I87, I95, NY26, NY34, NY46","C-Bronx, C-Queens, C-Rome - inner district, C-White Plains, T-Clarkstown, T-Orangetown, T-Ramapo, V-Harrison, V-Weedsport","https://rpol.dot.ny.gov/?id=BA-53-1"
"8",,"DUTCHESS","BA 54-1","BA 54-1, BA 56-2","EAST APPROACH GRADING & DRAINAGE,;KINGSTON-RHINECLIFF BRIDGE;",,"1954-03-04T00:00:00.000","30","987C, I490, I495, NY265, NY46","C-Oneida - outer district, C-Queens, C-Tonawanda, T-Orangetown, T-Perinton, T-Pittsford, T-Verona","https://rpol.dot.ny.gov/?id=BA-54-1"
"8",,"ULSTER","BA 56-1","BA 56-1, BA 53-1","R.C.C.P. CONSTRUCTION, WEST APPROACH,;KINGSTON-RHINECLIFF BRIDGE;",,"1956-09-21T00:00:00.000","13","987C, I287, I495, I87, I95, NY26, NY34, NY46","C-Bronx, C-Queens, C-Rome - inner district, C-White Plains, T-Clarkstown, T-Orangetown, T-Ramapo, V-Harrison, V-Weedsport","https://rpol.dot.ny.gov/?id=BA-56-1"
"8",,"DUTCHESS","BA 56-2","BA 56-2, BA 54-1","C.C.P. CONSTRUCTION, EAST APPROACH,;KINGSTON-RHINECLIFF BRIDGE;",,"1956-08-13T00:00:00.000","23","987C, I490, I495, NY265, NY46","C-Oneida - outer district, C-Queens, C-Tonawanda, T-Orangetown, T-Perinton, T-Pittsford, T-Verona","https://rpol.dot.ny.gov/?id=BA-56-2"
"8",,"ULSTER","BA 56-3","BA 56-3, BA 56-1, BA 53-1","A.C. SURFACING,;WEST APPROACH,;KINGSTON-RHINECLIFF BRIDGE;",,"1956-09-21T00:00:00.000","8","940T, 987C, I287, I495, I87, I95, NY26, NY298, NY34, NY46","C-Bronx, C-Queens, C-Rochester, C-Rome - inner district, C-White Plains, T-Clarkstown, T-De Witt, T-North Hempstead, T-Orangetown, T-Ramapo, T-Salina, V-Harrison, V-North Hills, V-Weedsport","https://rpol.dot.ny.gov/?id=BA-56-3"
"11",,"QUEENS","BQE 41-1","BQE 41-1","BRIDGES AT BOODY ST. OVER GCP & CONNECTING HIGHWAY OVER TRIBOROUGH PLAZA,;RT. I-278   (NYC LET);",,"1941-01-01T00:00:00.000","156","908M, NY146","T-Babylon, T-Niskayuna","https://rpol.dot.ny.gov/?id=BQE-41-1"
"8",,"ULSTER","BA 57-1","BA 57-1, 0306","C.P.P. CONSTRUCTION,;KINGSTON-RHINECLIFF BRIDGE, WEST APPROACH;",,"1957-08-05T00:00:00.000","63","I278, I287, I495, NY27, NY32, NY55, US44, US9W","C-Brooklyn, C-Kingston, C-Queens, C-Rye, C-White Plains, T-Rochester, T-Ulster, T-Wawarsing, V-Harrison, V-Port Chester, V-Rye Brook","https://rpol.dot.ny.gov/?id=BA-57-1"
"1",,"GREENE","BA 59-1","BA 59-1","WEST APPROACH OF RIP VAN WINKLE BRIDGE,;A.C. RESURFACING;",,"1959-08-19T00:00:00.000","2","908M, I295, I495, I81, I95, NY135, NY198, NY23","C-Bronx, C-Buffalo, C-Queens, T-Albion, T-Islip, T-Mexico, T-Oyster Bay, T-Parish, T-Richland, V-Catskill, V-Parish","https://rpol.dot.ny.gov/?id=BA-59-1"
"1",,"GREENE, COLUMBIA, DUTCHESS, ULSTER","BA 63-1","BA 63-1","JOINT SEALING,;RIP VAN WINKLE BRIDGE;",,"1963-09-24T00:00:00.000","6","I290","T-Amherst, T-Tonawanda","https://rpol.dot.ny.gov/?id=BA-63-1"
"1","1120.01","GREENE","BA 69-1","BA 69-1, BA 59-1","TOLL PLAZA WIDENING,;RIP VAN WINKLE BRIDGE;",,"1969-11-17T00:00:00.000","24","908M, 910B, 947A, 951H, 951J, 951L, I278, I295, I495, I678, I81, I86, I95, NY135, NY17, NY198, NY2, NY23, NY63","C-Batavia, C-Bronx, C-Buffalo, C-Queens, C-Troy, C-Watervliet, T-Albion, T-Colonie, T-Ellicott, T-Hamlin, T-Islip, T-Kendall, T-Mexico, T-Oyster Bay, T-Parish, T-Poland, T-Richland, V-Catskill, V-Parish","https://rpol.dot.ny.gov/?id=BA-69-1"
"8","8505.03","DUTCHESS","BA 71-1","BA 71-1","SUBSTRUCTURE REPAIR,;KINGSTON-RHINECLIFF BRIDGE;",,"1972-02-03T00:00:00.000","9","I90","T-East Greenbush, T-Schodack","https://rpol.dot.ny.gov/?id=BA-71-1"
"6",,"CHEMUNG","BCB 1999","1710","BENTLEY CREEK BRIDGE, FIBER REINFORCED COMPSITE DEMO PROJECT;RT. 367  (DEPT. FORCES);",,"1999-12-07T00:00:00.000","16","NY367, NY427","T-Ashland, V-Wellsburg","https://rpol.dot.ny.gov/?id=BCB-1999"
"11",,"BRONX","BE 57-1","BE 57-1","DEMOLITION,;RT. I-95;",,"1957-07-05T00:00:00.000","24","I278, I287, I495, NY27, NY55, US44","C-Brooklyn, C-Queens, C-Rye, C-White Plains, T-Rochester, T-Wawarsing, V-Harrison, V-Port Chester, V-Rye Brook","https://rpol.dot.ny.gov/?id=BE-57-1"
"11",,"BRONX","BE 57-2","BE 57-2","DEMOLITION,;RT. I-95;",,"1957-08-21T00:00:00.000","11","971P, I495, I81","T-Adams, T-Hounsfield, T-North Hempstead, T-Watertown, V-East Hills","https://rpol.dot.ny.gov/?id=BE-57-2"
"11",,"BRONX","BE 57-3","BE 57-3","C.C.P. CONSTRUCTION,;RT. I-95;","1066669,106666E","1957-11-20T00:00:00.000","418","I278, I81","C-Bronx, T-Hastings","https://rpol.dot.ny.gov/?id=BE-57-3"
"11",,"BRONX","BE 58-1","BE 58-1","DEMOLITION,;RT. I-95;",,"1958-12-22T00:00:00.000","8","908C, 987C, 987E, I287, I87, NY198, US6","C-Bronx, C-Buffalo, C-Plattsburgh, T-Greenburgh, T-Hempstead, T-Highlands, V-Elmsford","https://rpol.dot.ny.gov/?id=BE-58-1"
"11",,"BRONX","BE 58-4","BE 58-4","C.C.P. CONSTRUCTION,;RT. I-95;","106666A,106666B,106666C,106666D,1066730","1958-09-19T00:00:00.000","538","947A, I278, I87, NY21, NY26, NY365, NY49, NY69","C-Bronx, C-Hornell, C-Rome - outer district, T-Greece","https://rpol.dot.ny.gov/?id=BE-58-4"
"11",,"BRONX","BE 59-1","BE 59-1","C.C.P. CONSTRUCTION,;RT. I-95;","1066140,1066569,1066570,1066580,1066590,1066600,1066610,1066620,1066630,1075800","1959-06-18T00:00:00.000","351","908M, I295, I495, I81, I95, NY135, NY198, NY23","C-Bronx, C-Buffalo, C-Queens, T-Albion, T-Islip, T-Mexico, T-Oyster Bay, T-Parish, T-Richland, V-Catskill, V-Parish","https://rpol.dot.ny.gov/?id=BE-59-1"
"11",,"BRONX","BE 60-1","BE 60-1","C.C.P. CONSTRUCTION,;RT. I-278;","106666F,106666G,106666H","1960-07-27T00:00:00.000","393","908M, I278, I495, I95, NY440, NY895, US1","C-Bronx, C-Manhattan, C-Staten Island, T-Huntington, T-Islip","https://rpol.dot.ny.gov/?id=BE-60-1"
"11",,"BRONX","BE 60-2","BE","TRAFFIC SIGNS,;RT. I-95;",,"1960-10-03T00:00:00.000","18",,,"https://rpol.dot.ny.gov/?id=BE-60-2"
"11",,"BRONX","BE 61-1","BE","TRAFFIC SIGNS,;RT. I-278;",,"1961-05-29T00:00:00.000","13",,,"https://rpol.dot.ny.gov/?id=BE-61-1"
"11",,"BRONX","BE 62-1","BE","TRAFFIC SIGNS & SIGNALS,;RT. I-278;",,"1962-11-07T00:00:00.000","32",,,"https://rpol.dot.ny.gov/?id=BE-62-1"
"11",,"BRONX","BE 65-2","BE 65-2","C.C.P. CONSTRUCTION,;RT. I-95;","1066540,1066550","1965-04-27T00:00:00.000","214","950A, 958A, 987E, I81, I86, NY17, NY417, US6","C-Salamanca, T-Coldspring, T-Cortlandville, T-Highlands, T-Porter, T-Red House, T-Salamanca, T-South Valley, T-Virgil, V-Woodbury","https://rpol.dot.ny.gov/?id=BE-65-2"
"11",,"BRONX","BE 66-1","BE 66-1","C.C.P. CONSTRUCTION,;RT. I-878;","1075330,1075340,1075789,1075819,107581A","1966-05-16T00:00:00.000","546","908J, 917A, 951K, I278, I390, I86, NY104, NY17, NY400, US20, US9","C-Albany, C-Bronx, C-Buffalo, C-Rensselaer, T-Dansville, T-Elma, T-Irondequoit, T-Islip, T-Lake George, T-North Dansville, T-Poland, T-Wayland, T-Webster, V-Dansville","https://rpol.dot.ny.gov/?id=BE-66-1"
"11",,"BRONX","BE 66-2","BE 66-2","PEDESTRIAN BRIDGE OVER BE AT SWINTON AVE.,;RT. I-95;",,"1966-08-16T00:00:00.000","42","909C, I495, I90, NY19","C-Albany, C-Staten Island, T-Brookhaven, V-Le Roy","https://rpol.dot.ny.gov/?id=BE-66-2"
"11",,"BRONX","BE 67-1","CE 67-1, CBE 67-1, CBE 53-2","C.C.P. CONSTRUCTION,;RT. I-878;","1066690,1066700,1075640","1967-03-24T00:00:00.000","444","912G, 950A, 951A, I278, I495, I890, I90, I95, NY104, NY109, NY135, NY79, US20, US219, US9","C-Albany, C-Bronx, C-Brooklyn, C-Ithaca, C-Niagara Falls, C-Queens, C-Rensselaer, T-Babylon, T-Guilderland, T-Hempstead, T-Irondequoit, T-Orchard Park, T-South Valley, T-West Seneca, T-Wheatfield, V-Babylon","https://rpol.dot.ny.gov/?id=BE-67-1"
"11","0007.00","BRONX","BE 69-1","BE 69-1, HRE 69-1","C.C.P. CONSTRUCTION,;RT. I-95;","1066509,106650A,106650B,106650C,106650D,106651A,106651B,1066529,106652A,1066539,106653A,106653B,1067909","1969-11-05T00:00:00.000","1516","910B, 947A, 951H, 951J, 951L, I278, I678, I86, I95, NY17, NY2, NY63","C-Batavia, C-Bronx, C-Buffalo, C-Troy, C-Watervliet, T-Colonie, T-Ellicott, T-Hamlin, T-Kendall, T-Poland","https://rpol.dot.ny.gov/?id=BE-69-1"
"11","0729.37","BRONX","BE 73-1","BE","MISC.,;RT. I-278, HUNTS POINT AVE. TO ZEREGA AVE.;",,"1973-12-11T00:00:00.000","83",,,"https://rpol.dot.ny.gov/?id=BE-73-1"
"11","0726.59","BRONX","BE 74-1","TNE 74-1, ASE 74-2, BE 74-1, BRP 74-1","SIGNS, MEDIAN BARRIER, GUIDE RAIL, BRIDGE REHABS., LIGHTING;","1066569,1066570,1066590,1066600,1066610,1066620,1066630,1066669,1076130,1076150","1974-08-23T00:00:00.000","167","913V, 962D, 987E, I390, NY38, NY384, NY440, NY5, US20","C-Albany, C-Auburn, C-Niagara Falls, C-Staten Island, T-Avoca, T-Cohocton, T-Highlands, T-Wayland, V-Cohocton, V-Woodbury","https://rpol.dot.ny.gov/?id=BE-74-1"
"11",,"QUEENS","BLP 40-1","BLP, SHP","LIGHTING,;158TH ST. TO 230TH PLACE   (NYC DOP LET);",,"1940-04-16T00:00:00.000","13",,,"https://rpol.dot.ny.gov/?id=BLP-40-1"
"11",,"KINGS, QUEENS","BLP 40-3","BLP","GRADING, PAVING, MISC,;GCP TO FORT HAMILTON  (NYC DOP LET);",,"1940-06-13T00:00:00.000","10",,,"https://rpol.dot.ny.gov/?id=BLP-40-3"
"11",,"QUEENS","BLP 40-5","BLP, CIP, LP, SP","LIGHTING,;116TH AVE. TO 230TH PLACE (NYC DOP LET);",,"1940-07-15T00:00:00.000","18",,,"https://rpol.dot.ny.gov/?id=BLP-40-5"
"11",,"KINGS, QUEENS","BLP 40-7","BLP, SHP","LIGHTING,;FORT HAMILTON TO CORNEY ISLAND AVE.   (NYC DOP LET);",,"1940-06-27T00:00:00.000","26",,,"https://rpol.dot.ny.gov/?id=BLP-40-7"
"11",,"KINGS, QUEENS, NASSAU","BLP 60-1","BLP, GE, WE, VWE, GCP","MEDIAN BARRIER, MISC.;",,"1960-06-22T00:00:00.000","80",,,"https://rpol.dot.ny.gov/?id=BLP-60-1"
"11",,"KINGS","BLP E1","BLP","BRIDGE CONSTRUCTION AT KNAPP ST., SHEEPSHEAD BAY RD.   (TBA LET);",,"1940-06-22T00:00:00.000","76",,,"https://rpol.dot.ny.gov/?id=BLP-E1"
"11",,"KINGS","BLP E2","BLP","BRIDGE CONSTRUCTION AT OCEAN AVE., BEDFORD AVE., NOSTRAND AVE.           (TBA LET);",,"1940-07-01T00:00:00.000","103",,,"https://rpol.dot.ny.gov/?id=BLP-E2"
"11",,"KINGS, QUEENS","BLP E3","BLP","BRIDGES AT EAST 12TH ST., CORNEY ISLAND AVE., GUIDER AVE.  (TBA LET);",,"1940-07-10T00:00:00.000","256",,,"https://rpol.dot.ny.gov/?id=BLP-E3"
"11",,"KINGS","BLP E5","BLP","GRADING, DRAINAGE, PAVING,;GUIDER AVE. TO PLUMB ST.,;MARINE PARK TO OP  (TBA LET);",,"1940-07-31T00:00:00.000","30",,,"https://rpol.dot.ny.gov/?id=BLP-E5"
"11",,"KINGS, QUEENS","BLP E6","BLP","PEDESTRIAN BRIDGE AT VOORHIES AVE. & EAST 14TH ST., B.M.T. BRIDGE ALT.   (TBA LET);",,"1940-10-10T00:00:00.000","49",,,"https://rpol.dot.ny.gov/?id=BLP-E6"
"11",,"KINGS, QUEENS","BLP E8","BLP, SHP","LIGHTING,;BRIGHTON ST. TO PLUMB ST.  (TBA LET);",,"1941-02-21T00:00:00.000","24",,,"https://rpol.dot.ny.gov/?id=BLP-E8"
"8",,"ROCKLAND, WESTCHESTER","BMB 1923","BMB","BEAR MOUNTAIN BRIDGE OVER HUDSON RIVER, CONSTRUCTION;",,"1923-02-01T00:00:00.000","131",,,"https://rpol.dot.ny.gov/?id=BMB-1923"
"8",,"ROCKLAND, WESTCHESTER","BMB 57-1","BMB","C.C.P. RECON.,;BEAR MOUNTAIN BRIDGE;",,"1957-11-07T00:00:00.000","4",,,"https://rpol.dot.ny.gov/?id=BMB-57-1"
"11",,"BRONX","BRP 45-2","BRP 45-2","GRADING & DRAINAGE,;MOSHOLU PARKWAY TO EAST 233RD ST.;",,"1945-11-07T00:00:00.000","51",,,"https://rpol.dot.ny.gov/?id=BRP-45-2"
"8",,"PUTNAM, WESTCHESTER","BMSP 53-1","TSP, BMSP 53-1","TSP @ BMSP,;GUIDE RAIL REPLACEMENT;",,"1953-09-17T00:00:00.000","4","987C, I87, NY26, NY46","C-Bronx, C-Rome - inner district, T-Clarkstown, T-Ramapo","https://rpol.dot.ny.gov/?id=BMSP-53-1"
"10",,"NASSAU","BP 34-1","BP 34-1, BSP, 9064","GRADING & BRIDGES AT BOUNDARY AVE., HEMPSTEAD-FARMINGDALE;","1058080","1934-09-28T00:00:00.000","42","NY24","T-Oyster Bay, V-Farmingdale","https://rpol.dot.ny.gov/?id=BP-34-1"
"10",,"NASSAU","BP 35-1","BP 35-1, BSP","GRADING & BRIDGES AT SSP, CENTRAL PARK AVE.;","1059100,1059720","1935-10-14T00:00:00.000","44","957B","T-Grand Island","https://rpol.dot.ny.gov/?id=BP-35-1"
"10",,"NASSAU","BP 35-2","BP 35-2, BSP","GRADING & BRIDGE AT RAILROAD;","7056720","1935-11-26T00:00:00.000","16","957B","T-Grand Island","https://rpol.dot.ny.gov/?id=BP-35-2"
"10",,"NASSAU","BP 36-1","BP 36-1, BSP","R.C.C.P. & BRIDGES; RT. 907E",,"1936-05-07T00:00:00.000","76","907E","T-Oyster Bay","https://rpol.dot.ny.gov/?id=BP-36-1"
"10",,"NASSAU","BP 38-1","BP, BSP","LANDSCAPING, MISC.;",,"1938-07-13T00:00:00.000","17",,,"https://rpol.dot.ny.gov/?id=BP-38-1"
"8",,"WESTCHESTER","BPE 12_001","BPE, BMP, 9297","1924- STATE CAMP DOCK TO BEAR MOUNTAIN BRIDGE APPROACH - CORTLANDT",,,"0","US202, US6, US9","C-Peekskill, T-Cortlandt","https://rpol.dot.ny.gov/?id=BPE-12_001"
