"tax_year","credit_type","place_of_residence","county","size_of_earned_income","notes","number_of_claims_zero_qualifying_children","credit_amount_claimed_zero_qualifying_children_000","average_credit_zero_qualifying_children","number_of_claims_one_qualifying_child","credit_amount_claimed_one_qualifying_child_000","average_credit_one_qualifying_child","number_of_claims_more_than_one_qualifying_child","credit_amount_claimed_more_than_one_qualifying_child_000","average_credit_more_than_one_qualifying_child","number_of_claims_two_qualifying_children","credit_amount_claimed_two_qualifying_children_000","average_credit_two_qualifying_children","number_of_claims_more_than_two_qualifying_children","credit_amount_claimed_more_than_two_qualifying_children_000","average_credit_more_than_two_qualifying_children","number_of_claims_total","credit_amount_claimed_total_000","average_credit_total","place_of_residence_sort_order","earned_income_sort_order"
"2020","NYS EITC","Livingston","Livingston","$12,001 - $16,000",,"97","4.082","42","107","90.979","850",,,,"92","125.986","1369","42","66.723","1589","338","287.77","851","30","4"
"2020","NYS EITC","Livingston","Livingston","$36,001 - $40,000",,"0","0","0","85","18.048","212",,,,"47","33.166","706","35","29.266","836","167","80.48","482","30","10"
"2020","NYS EITC","Livingston","Livingston","$56,001 AND OVER","d/, a/","0","0","0","0","0","0",,,,"0","0","0",,,"21",,,"21","30","15"
"2020","NYS EITC","Livingston","Livingston","TOTAL",,"660","59.843","91","1065","618.833","581",,,,"688","641.127","932","414","444.492","1074","2827","1764.295","624","30","16"
"2020","NYS EITC","Livingston","Livingston","$40,001 - $44,000",,"0","0","0","17","1.097","65",,,,"52","20.849","401","25","19.026","761","94","40.972","436","30","11"
"2020","NYS EITC","Livingston","Livingston","$44,001 - $48,000",,"0","0","0","10","0.659","66",,,,"46","9.468","206","33","14.917","452","89","25.044","281","30","12"
"2020","NYS EITC","Livingston","Livingston","$48,001 - $52,000",,"0","0","0","0","0","0",,,,"16","3.275","205","21","5.841","278","37","9.116","246","30","13"
"2020","NYS EITC","Livingston","Livingston","$52,001 - $56,000","d/, a/","0","0","0","0","0","0",,,,,,"23",,,"205",,,"145","30","14"
"2020","NYS EITC","Madison","Madison","$52,001 - $56,000","d/, a/","0","0","0","0","0","0",,,,,,"64",,,"170","17","2.357","139","31","14"
"2020","NYS EITC","Madison","Madison","$16,001 - $20,000",,"16","1.23","77","131","105.19","803",,,,"90","130.536","1450","38","65.089","1713","275","302.045","1098","31","5"
"2020","NYS EITC","Madison","Madison","$20,001 - $24,000",,"0","0","0","161","118.118","734",,,,"84","106.38","1266","43","64.925","1510","288","289.423","1005","31","6"
"2020","NYS EITC","Madison","Madison","$24,001 - $28,000",,"0","0","0","148","92.494","625",,,,"99","110.127","1112","39","52.813","1354","286","255.434","893","31","7"
"2020","NYS EITC","Madison","Madison","$8,001 - $12,000",,"217","21.7","100","142","116.388","820",,,,"55","62.038","1128","35","42.824","1224","449","242.95","541","31","3"
"2020","NYS EITC","Madison","Madison","$12,001 - $16,000",,"111","4.369","39","148","120.816","816",,,,"90","124.774","1386","59","90.802","1539","408","340.761","835","31","4"
"2020","NYS EITC","Madison","Madison","$28,001 - $32,000",,"0","0","0","143","72.049","504",,,,"106","97.388","919","50","59.019","1180","299","228.456","764","31","8"
"2020","NYS EITC","Madison","Madison","$0 - $4,000",,"222","17.28","78","63","13.408","213",,,,"23","4.992","217","21","6.167","294","329","41.847","127","31","1"
"2020","NYS EITC","Madison","Madison","$32,001 - $36,000",,"0","0","0","113","40.246","356",,,,"71","57.803","814","45","45.767","1017","229","143.816","628","31","9"
"2020","NYS EITC","Madison","Madison","$4,001 - $8,000",,"222","27.671","125","95","55.399","583",,,,"40","27.187","680","21","16.476","785","378","126.733","335","31","2"
"2020","NYS EITC","Madison","Madison","$36,001 - $40,000",,"0","0","0","107","22.691","212",,,,"69","43.206","626","28","23.309","832","204","89.206","437","31","10"
"2020","NYS EITC","Madison","Madison","$56,001 AND OVER","d/, a/","0","0","0","0","0","0",,,,"0","0","0",,,"30",,,"30","31","15"
"2020","NYS EITC","Madison","Madison","TOTAL",,"788","72.25","92","1317","763.095","579",,,,"847","801.031","946","475","511.597","1077","3427","2147.973","627","31","16"
"2020","NYS EITC","Madison","Madison","$44,001 - $48,000",,"0","0","0","19","1.674","88",,,,"43","9.875","230","25","12.825","513","87","24.374","280","31","12"
"2020","NYS EITC","Madison","Madison","$40,001 - $44,000",,"0","0","0","47","4.622","98",,,,"58","24.068","415","31","21.278","686","136","49.968","367","31","11"
"2020","NYS EITC","Madison","Madison","$48,001 - $52,000","d/","0","0","0","0","0","0",,,,,,"167","26","8.208","316",,,"264","31","13"
"2020","NYS EITC","Monroe","Monroe","$20,001 - $24,000","d/, a/",,,"8",,,"750",,,,"1285","1700.734","1324","585","909.801","1555","3764","4030.014","1071","32","6"
"2020","NYS EITC","Monroe","Monroe","$24,001 - $28,000",,"0","0","0","1898","1210.346","638",,,,"1221","1463.037","1198","592","841.286","1421","3711","3514.669","947","32","7"
"2020","NYS EITC","Monroe","Monroe","$16,001 - $20,000","d/",,,"67",,,"827",,,,"1306","1855.519","1421","708","1183.987","1672","4022","4636.706","1153","32","5"
"2020","NYS EITC","Monroe","Monroe","$28,001 - $32,000",,"0","0","0","1894","960.667","507",,,,"1221","1233.117","1010","571","713.392","1249","3686","2907.176","789","32","8"
"2020","NYS EITC","Monroe","Monroe","$8,001 - $12,000",,"2712","262.912","97","2228","1825.29","819",,,,"1034","1124.53","1088","489","614.315","1256","6463","3827.047","592","32","3"
"2020","NYS EITC","Monroe","Monroe","$12,001 - $16,000",,"1301","48.055","37","2079","1772.594","853",,,,"1283","1771.024","1380","655","1057.584","1615","5318","4649.257","874","32","4"
"2020","NYS EITC","Monroe","Monroe","$32,001 - $36,000",,"0","0","0","1671","608.546","364",,,,"1040","847.563","815","485","511.315","1054","3196","1967.424","616","32","9"
"2020","NYS EITC","Monroe","Monroe","$0 - $4,000",,"2693","192.509","71","1065","224.262","211",,,,"456","109.656","240","221","63.501","287","4435","589.928","133","32","1"
"2020","NYS EITC","Monroe","Monroe","$4,001 - $8,000",,"2853","362.959","127","1659","925.017","558",,,,"760","512.341","674","353","273.146","774","5625","2073.463","369","32","2"
"2020","NYS EITC","Monroe","Monroe","$36,001 - $40,000",,"0","0","0","1340","262.817","196",,,,"863","528.125","612","415","344.942","831","2618","1135.884","434","32","10"
"2020","NYS EITC","Monroe","Monroe","$40,001 - $44,000",,"0","0","0","475","47.659","100",,,,"653","252.736","387","311","192.387","619","1439","492.782","342","32","11"
"2020","NYS EITC","Monroe","Monroe","$44,001 - $48,000",,"0","0","0","100","7.748","77",,,,"418","92.834","222","274","119.779","437","792","220.361","278","32","12"
"2020","NYS EITC","Monroe","Monroe","$56,001 AND OVER","a/","0","0","0","0","0","0",,,,"0","0","0","20","0.485","24","20","0.485","24","32","15"
"2020","NYS EITC","Monroe","Monroe","TOTAL",,"9644","872.02","90","18226","10856.04","596",,,,"11739","11523.246","982","5970","6897.551","1155","45579","30148.857","661","32","16"
"2020","NYS EITC","Monroe","Monroe","$52,001 - $56,000",,"0","0","0","0","0","0",,,,"44","1.591","36","103","17.241","167","147","18.832","128","32","14"
"2020","NYS EITC","Monroe","Monroe","$48,001 - $52,000",,"0","0","0","0","0","0",,,,"155","30.439","196","188","54.39","289","343","84.829","247","32","13"
"2020","NYS EITC","Montgomery","Montgomery","$16,001 - $20,000",,"11","0.942","86","171","144.086","843",,,,"102","148.893","1460","56","91.441","1633","340","385.362","1133","33","5"
"2020","NYS EITC","Montgomery","Montgomery","$20,001 - $24,000",,"0","0","0","173","136.615","790",,,,"117","163.159","1395","44","66.071","1502","334","365.845","1095","33","6"
"2020","NYS EITC","Montgomery","Montgomery","$12,001 - $16,000",,"100","6.016","60","168","147.794","880",,,,"110","166.905","1517","51","82.183","1611","429","402.898","939","33","4"
"2020","NYS EITC","Montgomery","Montgomery","$24,001 - $28,000",,"0","0","0","173","116.977","676",,,,"114","137.692","1208","56","79.796","1425","343","334.465","975","33","7"
"2020","NYS EITC","Montgomery","Montgomery","$0 - $4,000",,"204","13.64","67","64","12.678","198",,,,"42","9.472","226","16","4.834","302","326","40.624","125","33","1"
"2020","NYS EITC","Montgomery","Montgomery","$4,001 - $8,000",,"227","28.823","127","120","66.156","551",,,,"62","44.519","718","24","19.611","817","433","159.109","367","33","2"
"2020","NYS EITC","Montgomery","Montgomery","$8,001 - $12,000",,"223","21.994","99","202","174.686","865",,,,"93","103.737","1115","39","47.789","1225","557","348.206","625","33","3"
"2020","NYS EITC","Montgomery","Montgomery","$28,001 - $32,000",,"0","0","0","171","88.901","520",,,,"107","108.201","1011","58","70.667","1218","336","267.769","797","33","8"
"2020","NYS EITC","Montgomery","Montgomery","$36,001 - $40,000",,"0","0","0","119","23.198","195",,,,"75","47.557","634","35","29.459","842","229","100.214","438","33","10"
"2020","NYS EITC","Montgomery","Montgomery","$32,001 - $36,000",,"0","0","0","149","56.424","379",,,,"112","94.018","839","46","50.232","1092","307","200.674","654","33","9"
"2020","NYS EITC","Montgomery","Montgomery","$40,001 - $44,000",,"0","0","0","51","4.404","86",,,,"82","32.847","401","27","17.402","645","160","54.653","342","33","11"
"2020","NYS EITC","Montgomery","Montgomery","TOTAL",,"765","71.415","93","1573","972.728","618",,,,"1083","1071.034","989","523","580.851","1111","3944","2696.028","684","33","16"
"2020","NYS EITC","Montgomery","Montgomery","$44,001 - $48,000",,"0","0","0","12","0.809","67",,,,"43","10.419","242","29","11.692","403","84","22.92","273","33","12"
"2020","NYS EITC","Montgomery","Montgomery","$48,001 - $52,000","d/","0","0","0","0","0","0",,,,,,"187","23","6.717","292",,,"246","33","13"
"2020","NYS EITC","Montgomery","Montgomery","$52,001 - $56,000","d/, a/","0","0","0","0","0","0",,,,,,"42",,,"163","24","3.177","132","33","14"
"2020","NYS EITC","Montgomery","Montgomery","$56,001 AND OVER","d/, a/","0","0","0","0","0","0",,,,"0","0","0",,,"30",,,"30","33","15"
"2020","NYS EITC","Nassau","Nassau","$12,001 - $16,000",,"1982","93.16","47","2545","2123.809","835",,,,"1475","1967.495","1334","506","748.895","1480","6508","4933.359","758","34","4"
"2020","NYS EITC","Nassau","Nassau","$16,001 - $20,000",,"187","12.385","66","2386","1924.793","807",,,,"1608","2176.234","1353","566","885.195","1564","4747","4998.607","1053","34","5"
"2020","NYS EITC","Nassau","Nassau","$8,001 - $12,000",,"4157","412.9","99","2720","2153.466","792",,,,"980","1020.375","1041","347","404.815","1167","8204","3991.556","487","34","3"
"2020","NYS EITC","Nassau","Nassau","$20,001 - $24,000","a/","16","0.285","18","2100","1504.12","716",,,,"1519","1895.931","1248","528","773.364","1465","4163","4173.7","1003","34","6"
"2020","NYS EITC","Nassau","Nassau","$0 - $4,000",,"3633","172.746","48","899","182.73","203",,,,"330","79.731","242","127","36.803","290","4989","472.01","95","34","1"
"2020","NYS EITC","Nassau","Nassau","$4,001 - $8,000",,"4661","602.513","129","1767","959.94","543",,,,"568","377.719","665","222","165.072","744","7218","2105.244","292","34","2"
"2020","NYS EITC","Nassau","Nassau","$24,001 - $28,000",,"0","0","0","2076","1319.079","635",,,,"1349","1556.472","1154","483","662.96","1373","3908","3538.511","905","34","7"
"2020","NYS EITC","Nassau","Nassau","$28,001 - $32,000",,"0","0","0","1806","924.338","512",,,,"1097","1064.198","970","410","470.589","1148","3313","2459.125","742","34","8"
"2020","NYS EITC","Nassau","Nassau","$52,001 - $56,000",,"0","0","0","0","0","0",,,,"56","2.399","43","105","16.471","157","161","18.87","117","34","14"
"2020","NYS EITC","Nassau","Nassau","$56,001 AND OVER","a/","0","0","0","0","0","0",,,,"0","0","0","15","0.429","29","15","0.429","29","34","15"
"2020","NYS EITC","Nassau","Nassau","TOTAL",,"14636","1293.989","88","20228","12096.927","598",,,,"12451","12049.464","968","4787","5214.345","1089","52102","30654.725","588","34","16"
"2020","NYS EITC","Nassau","Nassau","$36,001 - $40,000",,"0","0","0","1431","298.314","208",,,,"899","573.324","638","326","271.196","832","2656","1142.834","430","34","10"
"2020","NYS EITC","Nassau","Nassau","$40,001 - $44,000",,"0","0","0","706","79.338","112",,,,"788","338.802","430","312","205.77","660","1806","623.91","345","34","11"
"2020","NYS EITC","Nassau","Nassau","$32,001 - $36,000",,"0","0","0","1622","612.884","378",,,,"983","825.092","839","407","407.568","1001","3012","1845.544","613","34","9"
"2020","NYS EITC","Nassau","Nassau","$44,001 - $48,000",,"0","0","0","170","14.116","83",,,,"635","140.794","222","245","111.226","454","1050","266.136","253","34","12"
"2020","NYS EITC","Nassau","Nassau","$48,001 - $52,000",,"0","0","0","0","0","0",,,,"164","30.898","188","188","53.992","287","352","84.89","241","34","13"
"2020","NYS EITC","Niagara","Niagara","$24,001 - $28,000",,"0","0","0","474","285.719","603",,,,"275","317.89","1156","142","188.789","1330","891","792.398","889","35","7"
"2020","NYS EITC","Niagara","Niagara","$4,001 - $8,000",,"863","108.901","126","455","256.048","563",,,,"180","122.368","680","116","88.796","765","1614","576.113","357","35","2"
"2020","NYS EITC","Niagara","Niagara","$8,001 - $12,000",,"794","77.214","97","656","530.385","809",,,,"287","313.429","1092","150","185.944","1240","1887","1106.972","587","35","3"
"2020","NYS EITC","Niagara","Niagara","$0 - $4,000",,"775","57.024","74","318","63.895","201",,,,"123","29.717","242","64","18.428","288","1280","169.064","132","35","1"
"2020","NYS EITC","Niagara","Niagara","$12,001 - $16,000",,"365","15.261","42","609","515.53","847",,,,"388","537.94","1386","173","267.846","1548","1535","1336.577","871","35","4"
"2020","NYS EITC","Niagara","Niagara","$16,001 - $20,000",,"31","2.13","69","551","440.893","800",,,,"343","484.268","1412","197","314.324","1596","1122","1241.615","1107","35","5"
"2020","NYS EITC","Niagara","Niagara","$28,001 - $32,000",,"0","0","0","455","222.133","488",,,,"294","288.748","982","135","155.865","1155","884","666.746","754","35","8"
"2020","NYS EITC","Niagara","Niagara","$20,001 - $24,000",,"0","0","0","532","373.322","702",,,,"313","375.315","1199","173","254.982","1474","1018","1003.619","986","35","6"
"2020","NYS EITC","Niagara","Niagara","TOTAL",,"2828","260.53","92","4972","2917.629","587",,,,"2983","2887.363","968","1671","1816.779","1087","12454","7882.301","633","35","16"
"2020","NYS EITC","Niagara","Niagara","$48,001 - $52,000",,"0","0","0","0","0","0",,,,"40","8.228","206","66","19.227","291","106","27.455","259","35","13"
"2020","NYS EITC","Niagara","Niagara","$52,001 - $56,000","d/","0","0","0","0","0","0",,,,"13","0.703","54",,,"172",,,"140","35","14"
"2020","NYS EITC","Niagara","Niagara","$56,001 AND OVER","d/, a/","0","0","0","0","0","0",,,,"0","0","0",,,"23",,,"23","35","15"
"2020","NYS EITC","Niagara","Niagara","$32,001 - $36,000",,"0","0","0","389","139.913","360",,,,"243","195.823","806","140","140.814","1006","772","476.55","617","35","9"
"2020","NYS EITC","Niagara","Niagara","$36,001 - $40,000",,"0","0","0","353","72.063","204",,,,"220","130.148","592","100","81.289","813","673","283.5","421","35","10"
"2020","NYS EITC","Niagara","Niagara","$40,001 - $44,000",,"0","0","0","145","14.602","101",,,,"163","61.707","379","100","60.654","607","408","136.963","336","35","11"
"2020","NYS EITC","Niagara","Niagara","$44,001 - $48,000",,"0","0","0","35","3.126","89",,,,"101","21.079","209","74","33.657","455","210","57.862","276","35","12"
"2020","NYS EITC","Oneida","Oneida","$24,001 - $28,000",,"0","0","0","700","448.993","641",,,,"412","496.487","1205","300","440.374","1468","1412","1385.854","981","36","7"
"2020","NYS EITC","Oneida","Oneida","$0 - $4,000",,"846","70.947","84","305","59.712","196",,,,"138","34.838","252","68","18.6","274","1357","184.097","136","36","1"
"2020","NYS EITC","Oneida","Oneida","$4,001 - $8,000",,"890","113.696","128","509","289.166","568",,,,"236","159.346","675","124","96.608","779","1759","658.816","375","36","2"
"2020","NYS EITC","Oneida","Oneida","$8,001 - $12,000",,"862","82.937","96","680","578.514","851",,,,"335","373.874","1116","199","251.941","1266","2076","1287.266","620","36","3"
"2020","NYS EITC","Oneida","Oneida","$12,001 - $16,000",,"395","18.029","46","660","580.68","880",,,,"467","655.45","1404","248","406.908","1641","1770","1661.067","938","36","4"
"2020","NYS EITC","Oneida","Oneida","$16,001 - $20,000","d/",,,"57","688","579.216","842",,,,"464","678.84","1463","255","422.821","1658",,,"1164","36","5"
"2020","NYS EITC","Oneida","Oneida","$52,001 - $56,000",,"0","0","0","0","0","0",,,,"20","0.919","46","40","7.032","176","60","7.951","133","36","14"
"2020","NYS EITC","Oneida","Oneida","$56,001 AND OVER","d/, a/","0","0","0","0","0","0",,,,"0","0","0",,,"29",,,"29","36","15"
"2020","NYS EITC","Oneida","Oneida","$48,001 - $52,000",,"0","0","0","0","0","0",,,,"58","11.79","203","81","25.106","310","139","36.896","265","36","13"
"2020","NYS EITC","Oneida","Oneida","TOTAL",,"3034","287.862","95","5986","3643.314","609",,,,"4103","4079.886","994","2567","3021.103","1177","15690","11032.165","703","36","16"
"2020","NYS EITC","Oneida","Oneida","$36,001 - $40,000",,"0","0","0","455","96.68","212",,,,"275","176.242","641","200","177.616","888","930","450.538","484","36","10"
"2020","NYS EITC","Oneida","Oneida","$40,001 - $44,000",,"0","0","0","190","18.673","98",,,,"270","112.108","415","143","98.319","688","603","229.1","380","36","11"
"2020","NYS EITC","Oneida","Oneida","$44,001 - $48,000",,"0","0","0","48","4.558","95",,,,"194","48.079","248","129","63.267","490","371","115.904","312","36","12"
"2020","NYS EITC","Oneida","Oneida","$20,001 - $24,000","d/, a/",,,"20","642","482.975","752",,,,"425","569.585","1340",,,"1548","1310","1425.638","1088","36","6"
"2020","NYS EITC","Oneida","Oneida","$28,001 - $32,000",,"0","0","0","591","310.579","526",,,,"436","440.101","1009","284","375.084","1321","1311","1125.764","859","36","8"
"2020","NYS EITC","Oneida","Oneida","$32,001 - $36,000",,"0","0","0","518","193.568","374",,,,"373","322.227","864","249","264.216","1061","1140","780.011","684","36","9"
"2020","NYS EITC","Onondaga","Onondaga","TOTAL",,"5826","525.901","90","11016","6443.236","585",,,,"6920","6716.639","971","4040","4556.821","1128","27802","18242.597","656","37","16"
"2020","NYS EITC","Onondaga","Onondaga","$48,001 - $52,000",,"0","0","0","0","0","0",,,,"93","18.575","200","148","44.504","301","241","63.079","262","37","13"
"2020","NYS EITC","Onondaga","Onondaga","$52,001 - $56,000",,"0","0","0","0","0","0",,,,"23","1.001","44","81","12.114","150","104","13.115","126","37","14"
"2020","NYS EITC","Onondaga","Onondaga","$56,001 AND OVER",,"0","0","0","0","0","0",,,,"0","0","0","18","0.646","36","18","0.646","36","37","15"
"2020","NYS EITC","Onondaga","Onondaga","$36,001 - $40,000",,"0","0","0","838","167.863","200",,,,"486","300.41","618","249","203.304","816","1573","671.577","427","37","10"
"2020","NYS EITC","Onondaga","Onondaga","$40,001 - $44,000",,"0","0","0","341","31.989","94",,,,"384","156.375","407","238","147.832","621","963","336.196","349","37","11"
"2020","NYS EITC","Onondaga","Onondaga","$44,001 - $48,000",,"0","0","0","56","4.682","84",,,,"296","65.829","222","178","83.435","469","530","153.946","290","37","12"
"2020","NYS EITC","Onondaga","Onondaga","$8,001 - $12,000",,"1596","155.178","97","1336","1087.093","814",,,,"595","646.281","1086","354","446.427","1261","3881","2334.979","602","37","3"
"2020","NYS EITC","Onondaga","Onondaga","$12,001 - $16,000",,"728","29.352","40","1259","1060.508","842",,,,"811","1096.064","1351","416","654.093","1572","3214","2840.017","884","37","4"
"2020","NYS EITC","Onondaga","Onondaga","$16,001 - $20,000","d/",,,"68",,,"817",,,,"792","1104.398","1394","425","702.996","1654","2472","2794.439","1130","37","5"
"2020","NYS EITC","Onondaga","Onondaga","$0 - $4,000",,"1762","123.702","70","695","147.255","212",,,,"277","67.842","245","167","44.689","268","2901","383.488","132","37","1"
"2020","NYS EITC","Onondaga","Onondaga","$4,001 - $8,000",,"1686","214.117","127","1048","581.682","555",,,,"437","296.697","679","217","169.953","783","3388","1262.449","373","37","2"
"2020","NYS EITC","Onondaga","Onondaga","$20,001 - $24,000","d/, a/",,,"21",,,"726",,,,"746","977.978","1311","407","633.587","1557","2295","2438.257","1062","37","6"
"2020","NYS EITC","Onondaga","Onondaga","$24,001 - $28,000",,"0","0","0","1090","685.312","629",,,,"724","837.351","1157","428","598.08","1397","2242","2120.743","946","37","7"
"2020","NYS EITC","Onondaga","Onondaga","$28,001 - $32,000",,"0","0","0","1053","522.815","497",,,,"670","667.114","996","385","470.543","1222","2108","1660.472","788","37","8"
"2020","NYS EITC","Onondaga","Onondaga","$32,001 - $36,000",,"0","0","0","957","343.852","359",,,,"586","480.724","820","329","344.618","1047","1872","1169.194","625","37","9"
"2020","NYS EITC","Ontario","Ontario","$0 - $4,000",,"390","33.892","87","95","19.506","205",,,,"36","8.259","229","19","4.708","248","540","66.365","123","38","1"
"2020","NYS EITC","Ontario","Ontario","$4,001 - $8,000",,"384","48.675","127","184","99.591","541",,,,"67","44.27","661","30","23.152","772","665","215.688","324","38","2"
"2020","NYS EITC","Ontario","Ontario","$8,001 - $12,000",,"393","38.03","97","220","189.02","859",,,,"106","120.592","1138","48","57.132","1190","767","404.774","528","38","3"
"2020","NYS EITC","Ontario","Ontario","$12,001 - $16,000",,"199","8.173","41","253","211.753","837",,,,"153","207.001","1353","59","93.649","1587","664","520.576","784","38","4"
"2020","NYS EITC","Ontario","Ontario","$16,001 - $20,000","d/",,,"75","245","197.004","804",,,,"151","209.158","1385","60","91.952","1533",,,"1048","38","5"
"2020","NYS EITC","Ontario","Ontario","$44,001 - $48,000",,"0","0","0","21","2.326","111",,,,"68","14.955","220","46","18.845","410","135","36.126","268","38","12"
"2020","NYS EITC","Ontario","Ontario","$48,001 - $52,000",,"0","0","0","0","0","0",,,,"29","5.665","195","36","10.604","295","65","16.269","250","38","13"
"2020","NYS EITC","Ontario","Ontario","$40,001 - $44,000",,"0","0","0","87","7.355","85",,,,"81","33.627","415","46","32.401","704","214","73.383","343","38","11"
"2020","NYS EITC","Ontario","Ontario","$52,001 - $56,000","a/","0","0","0","0","0","0",,,,"10","0.403","40","18","3.187","177","28","3.59","128","38","14"
"2020","NYS EITC","Ontario","Ontario","$28,001 - $32,000",,"0","0","0","218","112.047","514",,,,"139","134.729","969","58","69.636","1201","415","316.412","762","38","8"
"2020","NYS EITC","Ontario","Ontario","$32,001 - $36,000",,"0","0","0","218","80.183","368",,,,"112","93.007","830","45","50.078","1113","375","223.268","595","38","9"
"2020","NYS EITC","Ontario","Ontario","$36,001 - $40,000",,"0","0","0","149","33.59","225",,,,"103","62.043","602","45","34.716","771","297","130.349","439","38","10"
"2020","NYS EITC","Ontario","Ontario","$56,001 AND OVER","d/, a/","0","0","0","0","0","0",,,,"0","0","0",,,"26",,,"26","38","15"
"2020","NYS EITC","Ontario","Ontario","TOTAL",,"1390","130.369","94","2146","1267.72","591",,,,"1349","1294.467","960","633","669.232","1057","5518","3361.788","609","38","16"
"2020","NYS EITC","Ontario","Ontario","$20,001 - $24,000","d/, a/",,,"7","219","159.018","726",,,,"149","190.661","1280",,,"1574","427","437.836","1025","38","6"
"2020","NYS EITC","Ontario","Ontario","$24,001 - $28,000",,"0","0","0","237","156.327","660",,,,"145","170.097","1173","63","90.934","1443","445","417.358","938","38","7"
"2020","NYS EITC","Orange","Orange","$0 - $4,000",,"1239","64.23","52","373","73.65","197",,,,"161","39.175","243","85","20.966","247","1858","198.021","107","39","1"
"2020","NYS EITC","Orange","Orange","$4,001 - $8,000",,"1334","169.553","127","665","371.905","559",,,,"262","175.994","672","141","107.321","761","2402","824.773","343","39","2"
"2020","NYS EITC","Orange","Orange","$8,001 - $12,000",,"1247","123.265","99","941","772.982","821",,,,"372","396.517","1066","215","262.136","1219","2775","1554.9","560","39","3"
"2020","NYS EITC","Orange","Orange","$12,001 - $16,000",,"584","25.189","43","900","749.657","833",,,,"597","815.205","1366","421","675.93","1606","2502","2265.981","906","39","4"
"2020","NYS EITC","Orange","Orange","$16,001 - $20,000","d/",,,"70",,,"806",,,,"609","859.568","1411","748","1304.284","1744","2270","2863.502","1261","39","5"
"2020","NYS EITC","Orange","Orange","$40,001 - $44,000",,"0","0","0","235","25.485","108",,,,"311","123.507","397","220","154.455","702","766","303.447","396","39","11"
"2020","NYS EITC","Orange","Orange","$44,001 - $48,000",,"0","0","0","57","4.29","75",,,,"222","49.387","222","191","99.499","521","470","153.176","326","39","12"
"2020","NYS EITC","Orange","Orange","$36,001 - $40,000",,"0","0","0","585","127.969","219",,,,"376","233.795","622","258","231.686","898","1219","593.45","487","39","10"
"2020","NYS EITC","Orange","Orange","$48,001 - $52,000",,"0","0","0","0","0","0",,,,"86","16.485","192","139","46.392","334","225","62.877","279","39","13"
"2020","NYS EITC","Orange","Orange","$24,001 - $28,000",,"0","0","0","803","518.435","646",,,,"530","638.297","1204","537","839.95","1564","1870","1996.682","1068","39","7"
"2020","NYS EITC","Orange","Orange","$28,001 - $32,000",,"0","0","0","722","369.928","512",,,,"444","451.04","1016","377","487.539","1293","1543","1308.507","848","39","8"
"2020","NYS EITC","Orange","Orange","$32,001 - $36,000",,"0","0","0","626","239.043","382",,,,"403","331.859","823","282","310.17","1100","1311","881.072","672","39","9"
"2020","NYS EITC","Orange","Orange","$52,001 - $56,000",,"0","0","0","0","0","0",,,,"23","1.006","44","105","17.985","171","128","18.991","148","39","14"
"2020","NYS EITC","Orange","Orange","$20,001 - $24,000","d/, a/",,,"18",,,"745",,,,"539","699.505","1298","592","975.375","1648","1926","2264.892","1176","39","6"
"2020","NYS EITC","Orange","Orange","$56,001 AND OVER","a/","0","0","0","0","0","0",,,,"0","0","0","14","0.432","31","14","0.432","31","39","15"
"2020","NYS EITC","Orange","Orange","TOTAL",,"4456","385.721","87","7563","4539.522","600",,,,"4935","4831.34","979","4325","5534.12","1280","21279","15290.703","719","39","16"
"2020","NYS EITC","Orleans","Orleans","$0 - $4,000","d/",,,"87","46","8.198","178",,,,"34","8.407","247",,,"287","250","33.216","133","40","1"
"2020","NYS EITC","Orleans","Orleans","$8,001 - $12,000",,"175","16.653","95","106","87.533","826",,,,"47","51.508","1096","23","29.872","1299","351","185.566","529","40","3"
"2020","NYS EITC","Orleans","Orleans","$4,001 - $8,000",,"185","24.21","131","84","48.853","582",,,,"34","25.212","742","16","12.757","797","319","111.032","348","40","2"
"2020","NYS EITC","Orleans","Orleans","$12,001 - $16,000",,"71","2.674","38","118","100.269","850",,,,"63","87.75","1393","24","39.972","1666","276","230.665","836","40","4"
"2020","NYS EITC","Orleans","Orleans","$52,001 - $56,000","d/, a/","0","0","0","0","0","0",,,,,,"13","11","1.796","163",,,"131","40","14"
"2020","NYS EITC","Orleans","Orleans","$56,001 AND OVER","d/, a/","0","0","0","0","0","0",,,,"0","0","0",,,"42",,,"42","40","15"
"2020","NYS EITC","Orleans","Orleans","$48,001 - $52,000","d/","0","0","0","0","0","0",,,,,,"219","12","4.751","396",,,"325","40","13"
"2020","NYS EITC","Orleans","Orleans","TOTAL",,"603","58.369","97","961","557.117","580",,,,"656","634.249","967","353","391.549","1109","2573","1641.284","638","40","16"
"2020","NYS EITC","Orleans","Orleans","$28,001 - $32,000",,"0","0","0","106","51.235","483",,,,"68","66.703","981","32","41.591","1300","206","159.529","774","40","8"
"2020","NYS EITC","Orleans","Orleans","$32,001 - $36,000",,"0","0","0","82","29.319","358",,,,"57","41.869","735","37","37.823","1022","176","109.011","619","40","9"
"2020","NYS EITC","Orleans","Orleans","$24,001 - $28,000",,"0","0","0","120","75.794","632",,,,"83","97.064","1169","43","58.401","1358","246","231.259","940","40","7"
"2020","NYS EITC","Orleans","Orleans","$36,001 - $40,000",,"0","0","0","80","17.087","214",,,,"49","33.207","678","31","25.999","839","160","76.293","477","40","10"
