"api_wellno","cnty","coname","hole","sidetrck","completion","well_typ","field","wl_status","well_nm","town","prod_form","production","gas","water","oilprod","year","geocoded_column"
"31013202010000","Chautauqua","K. Petroleum, Inc.","20201","00","00","GD","Lakeshore","IN","Colander/Johnson 335","Ellery","Medina","0","0","0","0","2018","
Ellery, NY 
(42.159868, -79.393216)"
"31009235030000","Cattaraugus","McCracken Energy Services, LLC","23503","00","00","OD","Bradford","AC","McCray 117","Carrollton","Bradford Second","12","342","10","133","2018","
Carrollton, NY 
(42.023289, -78.628438)"
"31009167220000","Cattaraugus","Stedman Energy, Inc.","16722","00","00","GD","Lakeshore","AC","Foy 1","Randolph","Medina","4","180","0","0","2018","
Randolph, NY 
(42.161398, -78.978764)"
"31013116770000","Chautauqua","Empire Energy E&P LLC","11677","00","00","GD","Lakeshore","AC","Henderson 1257 1","Pomfret","Medina","12","1446","0","0","2018","
Pomfret, NY 
(42.439996, -79.331441)"
"31013116830000","Chautauqua","Empire Energy E&P LLC","11683","00","00","GD","Lakeshore","AC","Cobb 1270","Sheridan","Medina","9","273","0","0","2018","
Sheridan, NY 
(42.485764, -79.241801)"
"31013247700000","Chautauqua","PPP Future Development Inc.","24770","00","00","GD","Lakeshore","AC","Mee 6-513","Poland","Medina","12","1327","0","0","2018","
Poland, NY 
(43.226463, -75.062063)"
"31003639440000","Allegany","Saint John Exploration & Production, Inc.","63944","00","00","OD","Richburg","IN","Trio Farm 91","Bolivar","Richburg","0","0","0","0","2018","
Bolivar, NY 
(42.066701, -78.167667)"
"31029153300000","Erie","Amos Zittel & Sons, Inc.","15330","00","00","GD","Brant-Eden","AC","George Zittel Farm Fee 3","Eden","Medina","12","1","10","0","2018","
Eden, NY 
(42.652413, -78.896936)"
"31101265280000","Steuben","Nathan Petroleum Corp.","26528","00","00","OD","Beech Hill-Independence","AC","Edlind 28","West Union","Fulmer Valley","12","537","93","336","2018","
West Union, NY 
(42.094951, -77.725816)"
"31009170970000","Cattaraugus","Empire Energy E&P LLC","17097","00","00","GD","Lakeshore","AC","Miller, Y 1","Conewango","Medina","12","2484","0","0","2018","
Conewango, NY 
(42.238697, -79.031066)"
"31029183090000","Erie","PPP Future Development Inc.","18309","00","00","GD","Alden-Lancaster","IN","Zola 1","Alden","Medina","0","0","0","0","2018","
Alden, NY 
(42.900146, -78.4922)"
"31013110750000","Chautauqua","P&H Gas, LLC","11075","00","00","GD","Lakeshore","AC","Zuchowski 1189","Pomfret","Medina","12","14","0","0","2018","
Pomfret, NY 
(42.439996, -79.331441)"
"31009096040000","Cattaraugus","Bennett, Albert J","09604","00","00","OD","Bradford","AC","Quaker State Farm-Out 4","Olean","Chipmunk & Bradford 2nd","2","12","0","0","2018","
Olean, NY 
(42.077495, -78.429849)"
"31013190900000","Chautauqua","PPP Future Development Inc.","19090","00","00","GD","Lakeshore","AC","Rhinehart 1","Ellington","Medina","12","606","0","0","2018","
Ellington, NY 
(42.215868, -79.108075)"
"31011260250000","Cayuga","Minard Run Oil Company","26025","00","00","GE","West Auburn","AC","Bouley 1 (626594)","Ledyard","Queenston","5","193","0","0","2018","
Ledyard, NY 
(42.695135, -76.621656)"
"31003282390000","Allegany","Empire Energy E&P LLC","28239","00","00","OD","Clarksville","AC","Eddy 2","Wirt","Richburg-Waugh & Porter","12","55","24","70","2018","
Wirt, NY 
(42.137408, -78.150594)"
"31013182940000","Chautauqua","Empire Energy E&P LLC","18294","00","00","GD","Lakeshore","AC","Maloy 769","Gerry","Medina","12","1261","0","0","2018","
Gerry, NY 
(42.194749, -79.250394)"
"31013183010000","Chautauqua","Empire Energy E&P LLC","18301","00","00","GD","Lakeshore","AC","Beightol, L 3","Ellington","Medina","12","872","0","0","2018","
Ellington, NY 
(42.215868, -79.108075)"
"31013178770000","Chautauqua","Empire Energy E&P LLC","17877","00","00","GD","Lakeshore","AC","Heslink 1","Clymer","Medina","12","2141","0","0","2018","
Clymer, NY 
(42.02082, -79.629966)"
"31029193710000","Erie","Stedman Energy, Inc.","19371","00","00","GD","Brant-Eden","AC","Hardcastle 1","Eden","Medina","8","1329","0","0","2018","
Eden, NY 
(42.652413, -78.896936)"
"31121176230000","Wyoming","United States Gypsum Company","17623","00","00","GD","Sheldon","AC","Martin, P. 1","Sheldon","Medina","4","187","12","0","2018","
Sheldon, NY 
(42.737258, -78.418146)"
"31013116360000","Chautauqua","Empire Energy E&P LLC","11636","00","00","GD","Lakeshore","AC","Berger 288","Chautauqua","Medina","12","440","10","0","2018","
Chautauqua, NY 
(42.251704, -79.501693)"
"31009259110001","Cattaraugus","U. S. Energy Development Corporation","25911","00","01","OD","Bradford","IN","Young 68","Olean","Upper Devonian","0","0","0","0","2018","
Olean, NY 
(42.077495, -78.429849)"
"31013180060000","Chautauqua","PPP Future Development Inc.","18006","00","00","GD","Lakeshore","AC","Johnson, P 1","Ellington","Medina","12","1386","0","0","2018","
Ellington, NY 
(42.215868, -79.108075)"
"31029190060000","Erie","Williams, Donald M.","19006","00","00","GD","Brant-Eden","AC","Maguire 1","Eden","Grimsby","12","1","0","0","2018","
Eden, NY 
(42.652413, -78.896936)"
"31051161970000","Livingston","Lenape Resources, Inc.","16197","00","00","GD","Uhley Corners-Caledonia","AC","Rogers 93","York","Medina","12","384","3","0","2018","
York, NY 
(42.871099, -77.885584)"
"31099116180000","Seneca","Minard Run Oil Company","11618","00","00","GD","Fayette-Waterloo","AC","Stahl 1","Fayette","Queenston","5","1512","0","0","2018","
Fayette, NY 
(42.831987, -76.847469)"
"31029254530000","Erie","PPP Future Development Inc.","25453","00","00","GW","New Field Wildcat","AC","Henry 1","Concord","Medina","12","1402","0","0","2018","
Concord, NY 
(42.535259, -78.731387)"
"31121162710000","Wyoming","United States Gypsum Company","16271","00","00","GD","Sheldon","AC","Bartz, L. 2","Sheldon","Medina","12","574","14","0","2018","
Sheldon, NY 
(42.737258, -78.418146)"
"31009109420000","Cattaraugus","Empire Energy E&P LLC","10942","00","00","GE","Lakeshore","AC","Pratt 2","Otto","Medina","6","389","0","0","2018","
Otto, NY 
(42.35589, -78.832619)"
"31009131450000","Cattaraugus","McCracken Oil & Gas, LLC","13145","00","00","OD","Bradford","AC","Sue 04","Carrollton","Chipmunk","12","152","5","70","2018","
Carrollton, NY 
(42.023289, -78.628438)"
"31013218520000","Chautauqua","Empire Energy E&P LLC","21852","00","00","GD","Lakeshore","AC","NYSRA 5-25","Chautauqua","Medina","11","769","0","0","2018","
Chautauqua, NY 
(42.251704, -79.501693)"
"31029199270000","Erie","Mammoser, Donald","19927","00","00","GD","Brant-Eden","IN","Blasz 1","Eden","Medina","0","0","0","0","2018","
Eden, NY 
(42.652413, -78.896936)"
"31009186530000","Cattaraugus","Chautauqua Energy, Inc.","18653","00","00","GD","Lakeshore","AC","Gable, D 1","Dayton","Medina","12","200","0","0","2018","
Dayton, NY 
(42.399022, -79.003431)"
"31009280800000","Cattaraugus","Vertical Energy, Inc.","28080","00","00","OD","Four Mile","AC","Mallery MLY 23","Olean","Bradford & Chipmunk","12","0","10","108","2018","
Olean, NY 
(42.077495, -78.429849)"
"31009255640000","Cattaraugus","Dallas Energy, LLC","25564","00","00","OD","Chipmunk","AC","Potter Lumber PL24","Carrollton","Chipmunk, Bradford 2nd & 3rd","12","237","311","98","2018","
Carrollton, NY 
(42.023289, -78.628438)"
"31097228300000","Schuyler","Repsol Oil & Gas USA, LLC","22830","00","00","GW","Sexton Hollow","IN","Grand Prix 2 (624066)","Orange","Black River","0","0","0","0","2018","
Orange, NY 
(42.332855, -77.035068)"
"31029197480000","Erie","Stedman Energy, Inc.","19748","00","00","GD","Brant-Eden","AC","Gugino 1","Brant","Medina","11","418","50","0","2018","
Brant, NY 
(42.58859, -79.044449)"
"31013118650000","Chautauqua","PPP Future Development Inc.","11865","00","00","GD","Lakeshore","AC","Schruise 1","North Harmony","Medina","12","193","0","0","2018","
North Harmony, NY 
(42.094296, -79.374999)"
"31013192410000","Chautauqua","Scanfield, LLC","19241","00","00","GD","Lakeshore","AC","Phelps-Wroblewski 1","Mina","Medina","12","145","0","0","2018","
Mina, NY 
(42.130114, -79.694407)"
"31009300120000","Cattaraugus","McCracken Oil & Gas, LLC","30012","00","00","OD","Bradford","AC","Bovaird #20","Carrollton","Chipmunk, Bradford 1st,2nd,3rd","12","100","10","309","2018","
Carrollton, NY 
(42.023289, -78.628438)"
"31013052870000","Chautauqua","Gemini Oil Company","05287","00","00","OD","Busti","AC","Muntz Nora 1","Busti","Glade","12","1","1","2","2018","
Busti, NY 
(42.038067, -79.283549)"
"31013067300000","Chautauqua","Gemini Oil Company","06730","00","00","OD","Busti","AC","Muntz G and N 6","Busti","Glade","12","1","1","2","2018","
Busti, NY 
(42.038067, -79.283549)"
"31013278880000","Chautauqua","Johnson, Mark & Troy","27888","00","00","OD","Busti","AC","Evinczik 5","Busti","Glade","12","0","2","250","2018","
Busti, NY 
(42.038067, -79.283549)"
"31029221550000","Erie","Cotton Well Drilling Company, Inc.","22155","00","00","GD","North Collins","AC","Kern 3","Concord","Akron","12","156","0","0","2018","
Concord, NY 
(42.535259, -78.731387)"
"31101213960000","Steuben","Plants and Goodwin, Inc.","21396","00","00","OD","Beech Hill-Independence","AC","Allen 10","West Union","Fulmer Valley","12","0","28","39","2018","
West Union, NY 
(42.094951, -77.725816)"
"31003668560000","Allegany","Joyce, Christine M.","66856","00","00","OD","Fulmer Valley","IN","Lynch 2","Andover","Penny","0","0","0","0","2018","
Andover, NY 
(42.156405, -77.795231)"
"31013211880000","Chautauqua","Empire Energy E&P LLC","21188","00","00","GD","Lakeshore","AC","Walker, F 4","Poland","Medina","12","580","0","0","2018","
Poland, NY 
(43.226463, -75.062063)"
"31003663930000","Allegany","Crooks, John C","66393","00","00","OD","Richburg","IN","Benson & Briggs 8","Genesee","Richburg","0","0","0","0","2018","
Genesee, NY 
(42.02693, -78.205893)"
"31017300040000","Chenango","Minard Run Oil Company","30004","00","00","GD","Beaver Meadow - Herkimer pool","AC","BLANCHARD L 2H","Smyrna","Herkimer","12","3491","0","0","2018","
Smyrna, NY 
(42.687189, -75.570659)"
"31003562370000","Allegany","PPP Future Development Inc.","56237","00","00","OD","Richburg","SI","Daggett 134","Genesee","Richburg","0","0","0","0","2018","
Genesee, NY 
(42.02693, -78.205893)"
"31009552840000","Cattaraugus","Thomas A Miller Oil Co.","55284","00","00","OD","Five Mile","IN","Rehler 2","Allegany","Bradford","0","0","0","0","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31099230640000","Seneca","Empire Energy E&P LLC","23064","00","00","GD","Fayette-Waterloo","AC","Proper-Poorman 2","Seneca Falls","Queenston","12","1291","0","0","2018","
Seneca Falls, NY 
(42.908615, -76.796041)"
"31003639690000","Allegany","Saint John Exploration & Production, Inc.","63969","00","00","OD","Richburg","IN","Trio Farm 56","Bolivar","Richburg","0","0","0","0","2018","
Bolivar, NY 
(42.066701, -78.167667)"
"31121181480000","Wyoming","United States Gypsum Company","18148","00","00","GD","Danley Corners","AC","Beechler 1","Bennington","Medina","12","507","34","0","2018","
Bennington, NY 
(42.837023, -78.397809)"
"31029250720000","Erie","U. S. Energy Development Corporation","25072","00","00","GD","Lakeshore","AC","Vance 2","Collins","Medina","10","171","0","0","2018","
Collins, NY 
(42.496522, -78.914064)"
"31013148690000","Chautauqua","Stedman Energy, Inc.","14869","00","00","GD","Lakeshore","AC","Thompson 3162","Harmony","Medina","12","4314","0","0","2018","
Harmony, NY 
(42.074924, -79.486378)"
"31029240790000","Erie","U. S. Energy Development Corporation","24079","00","00","GD","North Collins","AC","Deacon's Alliance 2","Concord","Medina","12","2627","0","0","2018","
Concord, NY 
(42.535259, -78.731387)"
"31011206850000","Cayuga","Minard Run Oil Company","20685","00","00","GD","West Auburn","AC","Downing C W (1121-8)","Springport","Queenston","12","993","0","0","2018","
Springport, NY 
(42.842233, -76.691958)"
"31003253810000","Allegany","U. S. Energy Development Corporation","25381","00","00","OD","Fulmer Valley","AC","Joyce 16","Andover","Penny & Fulmer Valley","11","0","36","36","2018","
Andover, NY 
(42.156405, -77.795231)"
"31009283210000","Cattaraugus","Vertical Energy, Inc.","28321","00","00","OD","Four Mile","AC","Kinley KIN-52","Olean","Bradford & Chipmunk","12","0","5","130","2018","
Olean, NY 
(42.077495, -78.429849)"
"31013137760000","Chautauqua","Empire Energy E&P LLC","13776","00","00","GD","Lakeshore","AC","Group 574 1","Chautauqua","Medina","12","1034","0","0","2018","
Chautauqua, NY 
(42.251704, -79.501693)"
"31013232780000","Chautauqua","Empire Energy E&P LLC","23278","00","00","GD","Lakeshore","AC","Augustinians 2","Pomfret","Medina","12","1220","3","0","2018","
Pomfret, NY 
(42.439996, -79.331441)"
"31029117300000","Erie","P&H Gas, LLC","11730","00","00","GD","Wales","IN","Foss 1241","Wales","Medina","0","0","0","0","2018","
Wales, NY 
(42.709353, -78.577478)"
"31009278130000","Cattaraugus","McCracken Oil & Gas, LLC","27813","00","00","OD","Bradford","AC","Birch Run Day 9P","Allegany","Chipmunk, Bradford 2nd & 3rd","12","0","419","137","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31013132000000","Chautauqua","Empire Energy E&P LLC","13200","00","00","GD","Lakeshore","AC","Seblink 2","Ripley","Medina","12","844","9","0","2018","
Ripley, NY 
(42.266859, -79.710476)"
"31003659920000","Allegany","Harris, Stallone and Young, LLC","65992","00","00","OD","Richburg","IN","Emerson 17","Scio","Richburg","0","0","0","0","2018","
Scio, NY 
(42.171429, -77.97865)"
"31029164470000","Erie","Stedman Energy, Inc.","16447","00","00","GD","Brant-Eden","AC","Gernatt Unit 1","Brant","Grimsby","11","1205","0","0","2018","
Brant, NY 
(42.58859, -79.044449)"
"31009241710000","Cattaraugus","Uhl, Stephen L.","24171","00","00","OD","Chipmunk","AC","Schnell 8","Allegany","Chipmunk","12","1","4","101","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31003666310000","Allegany","Dust Bowl Oil Company, Inc.","66631","00","00","OD","Richburg","IN","Jacob Jordan Farm 60","Wirt","Richburg","0","0","0","0","2018","
Wirt, NY 
(42.137408, -78.150594)"
"31009186950000","Cattaraugus","Cal Ban Corp.","18695","00","00","OD","Five Mile","AC","Cb4","Allegany","Bradford","12","1","0","0","2018","
Allegany, NY 
(42.088061, -78.491258)"
"31013181970000","Chautauqua","Empire Energy E&P LLC","18197","00","00","GD","Lakeshore","AC","Hill, F 1","Ellington","Medina","12","1544","0","0","2018","
Ellington, NY 
(42.215868, -79.108075)"
"31009235040000","Cattaraugus","McCracken Energy Services, LLC","23504","00","00","OD","Bradford","AC","McCray 119","Carrollton","Bradford Second","12","342","7","133","2018","
Carrollton, NY 
(42.023289, -78.628438)"
"31009242840000","Cattaraugus","U. S. Energy Development Corporation","24284","00","00","GD","Lakeshore","AC","Wesley 2","Perrysburg","Medina","12","390","0","0","2018","
Perrysburg, NY 
(42.460246, -79.002177)"
"31013220210000","Chautauqua","Universal Resources Holdings, Incorporated","22021","00","00","GD","Lakeshore","AC","Penhollow 5","Charlotte","Medina","10","532","0","0","2018","
Charlotte, NY 
(43.255001, -77.617203)"
"31053229260000","Madison","Minard Run Oil Company","22926","00","00","GD","Bradley Brook","AC","Corbin 1","Lebanon","Oneida-Oswego","12","1282","0","0","2018","
Lebanon, NY 
(42.780748, -75.647667)"
"31013275050000","Chautauqua","Vertical Energy, Inc.","27505","00","00","OD","Busti","AC","Towne M. 4","Busti","Glade","12","1","2","44","2018","
Busti, NY 
(42.038067, -79.283549)"
"31013169670000","Chautauqua","PPP Future Development Inc.","16967","00","00","GD","Lakeshore","IN","Brehm NY 35","Cherry Creek","Grimsby","0","0","0","0","2018","
Cherry Creek, NY 
(42.296322, -79.099108)"
"31013099710000","Chautauqua","Curtis & Son Oil, Inc.","09971","00","00","OD","Busti","AC","Tulen 1","Busti","Glade","12","1","7","16","2018","
Busti, NY 
(42.038067, -79.283549)"
"31121171890000","Wyoming","United States Gypsum Company","17189","00","00","GD","Sheldon","AC","Tomar Meadows 1","Sheldon","Medina","11","227","14","0","2018","
Sheldon, NY 
(42.737258, -78.418146)"
"31099207000000","Seneca","Minard Run Oil Company","20700","00","00","GD","Fayette-Waterloo","AC","Keefer 970-1","Varick","Queenston","12","5008","0","0","2018","
Varick, NY 
(42.780582, -76.851922)"
"31003652800000","Allegany","C.O.G. Development & Resources, Inc.","65280","00","00","OD","Richburg","IN","Meadowbank ma25","Bolivar","Richburg","0","0","0","0","2018","
Bolivar, NY 
(42.066701, -78.167667)"
"31009250830000","Cattaraugus","Copper Ridge Oil, Inc.","25083","00","00","OD","Bradford","AC","Weis 61","Olean","Bradford 2nd & 3rd","12","1","5","70","2018","
Olean, NY 
(42.077495, -78.429849)"
"31013209170001","Chautauqua","Empire Energy E&P LLC","20917","00","01","GD","Lakeshore","AC","Stimpson, B 7331A","Poland","Onondaga","6","986","8","0","2018","
Poland, NY 
(43.226463, -75.062063)"
"31013226830000","Chautauqua","Libra Petroleum Company","22683","00","00","OD","Busti","AC","Crandall L 37","Busti","Glade","12","1","1","3","2018","
Busti, NY 
(42.038067, -79.283549)"
"31013182850000","Chautauqua","Lenape Resources, Inc.","18285","00","00","GW","Ellery","IN","Winton 174","Ellery","Bass Island","0","0","0","0","2018","
Ellery, NY 
(42.159868, -79.393216)"
"31099261410000","Seneca","Minard Run Oil Company","26141","00","00","GD","Fayette-Waterloo","AC","Murray 4 (626927)","Fayette","Queenston","11","902","0","0","2018","
Fayette, NY 
(42.831987, -76.847469)"
"31009275960000","Cattaraugus","U. S. Energy Development Corporation","27596","00","00","OD","Bradford","IN","Young 97","Olean","Upper Devonian","0","0","0","0","2018","
Olean, NY 
(42.077495, -78.429849)"
"31013108680000","Chautauqua","Vertical Energy, Inc.","10868","00","00","OD","Busti","AC","McIntyre 5","Busti","Glade","12","1","0","20","2018","
Busti, NY 
(42.038067, -79.283549)"
"31009221360000","Cattaraugus","Hydrocarbon Generation, Inc.","22136","00","00","OD","Chipmunk","AC","Benson p51","Allegany","Chipmunk","9","0","20","92","2018","
Allegany, NY 
(42.088061, -78.491258)"
