"event_type","organization_name","facility_name","direction","city","county","state","create_time","close_time","event_description","responding_organization_id","latitude","longitude"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2020-01-04T22:01:16.000","2020-01-05T19:18:13.000","Christmas spectacular at Radio City Music Hall (Manhattan) Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2020-01-04T20:01:17.000","2020-01-04T21:58:13.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) until 10:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-01-04T18:47:15.000","2020-01-04T21:42:14.000","Special event, rodeo on Madison Square Garden the Arena (Manhattan) until 9:45 P.M. PBR: Unleash the Beast","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2020-01-04T17:01:23.000","2020-01-04T18:58:18.000","Special event on Radio City Music Hall (Manhattan) until 7:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2020-01-04T14:01:43.000","2020-01-04T15:57:17.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) until 4:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"concert","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2020-01-02T09:30:19.000","2020-01-31T00:17:15.000","Concert at Radio City Music Hall (Manhattan) The Load Experience - Wu-Tang Clan, Big Pun tribute ft. Fat Joe, and Mobb Deep and MANY MORE Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-01-02T09:27:12.000","2020-01-25T23:16:13.000","Concert at Madison Square Garden the Arena (Manhattan) Billy Joel Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"show","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2020-01-02T09:19:11.000","2020-01-19T23:17:34.000","Show at Radio City Music Hall (Manhattan) Impractical Jokers Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"basketball game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-01-02T09:17:13.000","2020-01-02T09:18:16.000","Basketball game at Madison Square Garden the Arena (Manhattan) St. John's vs. Seton Hall, Saturday January 18th, 2020, 12:00 PM thru 03:00 PM","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2020-01-02T09:16:13.000","2020-01-18T23:16:22.000","Concert at The Beacon Theatre (Manhattan) Umphrey's McGee Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"hockey game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-01-02T09:14:13.000","2020-01-11T23:16:18.000","Hockey game at Madison Square Garden the Arena (Manhattan) Yale vs. Harvard Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"basketball game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-01-02T09:12:15.000","2020-01-11T15:16:20.000","Basketball game at Madison Square Garden the Arena (Manhattan) St. John's vs. DePaul Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"show","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2020-01-02T09:11:12.000","2020-01-11T23:16:18.000","Show at The Beacon Theatre (Manhattan) Jerry Seinfeld Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"rodeo","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-01-02T09:08:12.000","2020-01-05T17:01:14.000","Rodeo at Madison Square Garden the Arena (Manhattan) PBR: Unleash the Beast Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"basketball game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-01-01T22:31:13.000","2020-01-01T22:48:38.000","Basketball game at Madison Square Garden the Arena (Manhattan) Knicks vs. Blazers Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2020-01-01T20:01:13.000","2020-01-01T21:58:14.000","Special event, Christmas spectacular on Radio City Music Hall (Manhattan) until 10:00 P.M.","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2020-01-01T19:31:11.000","2020-01-01T22:32:26.000","Special event, basketball game on Madison Square Garden the Arena (Manhattan) until 10:30 P.M. Knicks vs. Blazers","Madison Square Garden","40.750127","-73.989876"
"christmas spectacular","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2020-01-01T19:01:12.000","2020-01-03T22:16:11.000","Christmas spectacular at Radio City Music Hall (Manhattan) Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"special event","Meadowlands Complex","MetLife Stadium",,,"Bergen","NJ","2020-01-01T18:01:12.000","2020-01-01T18:17:11.000","Special event at MetLife Stadium (East Rutherford) The 13th Siyum Hashas of Daf Yomi (lots open at 8am, gates open at 11am & event starts at 1 pm) Not currently scheduled","Meadowlands Complex","40.811438","-74.076776"
"special event","Meadowlands Complex","MetLife Stadium",,,"Bergen","NJ","2020-01-01T12:26:15.000","2020-01-01T17:57:13.000","Special event on MetLife Stadium (East Rutherford) from 9:00 A.M. until 6:00 P.M. The 13th Siyum Hashas of Daf Yomi (lots open at 8am, gates open at 11am & event starts at 1 pm)","Meadowlands Complex","40.811438","-74.076776"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-09-29T23:01:18.000","2019-09-29T23:17:16.000","Concert at Madison Square Garden the Arena (Manhattan) J Balvin Arcoiris Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-09-29T22:31:17.000","2019-09-29T22:47:16.000","Concert at Radio City Music Hall (Manhattan) Ben Platt Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-09-29T19:57:15.000","2019-09-29T22:57:16.000","Special event, concert on The Beacon Theatre (Manhattan) from 8:00 P.M. until 11:00 P.M. Tedeschi Trucks Band","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-09-29T19:27:17.000","2019-09-29T22:27:17.000","Special event, concert on Radio City Music Hall (Manhattan) from 7:30 P.M. until 10:30 P.M. Ben Platt","Madison Square Garden","40.759902","-73.980393"
"concert","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-09-28T23:02:19.000","2019-09-28T23:17:18.000","Concert at Radio City Music Hall (Manhattan) Gloria Trevi Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-09-28T23:02:19.000","2019-09-28T23:17:18.000","Concert at Madison Square Garden the Arena (Manhattan) Vulfpeck with Fearless Flyers Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"race event","Meadowlands Complex","Meadowlands Racetrack",,,"Bergen","NJ","2019-09-28T21:02:18.000","2019-09-28T21:18:19.000","Race event at Meadowlands Racetrack (East Rutherford) Meadowlands Mile - American Flat Track motorcycle racing (start time TBA) Not currently scheduled","Meadowlands Complex","40.820231","-74.071787"
"special event","Meadowlands Complex","Meadowlands Racetrack",,,"Bergen","NJ","2019-09-28T17:58:17.000","2019-09-28T21:02:18.000","Special event, race event on Meadowlands Racetrack (East Rutherford) from 6:00 P.M. until 9:00 P.M. Meadowlands Mile - American Flat Track motorcycle racing (start time TBA)","Meadowlands Complex","40.820231","-74.071787"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-09-27T23:01:18.000","2019-09-27T23:17:21.000","Concert at Madison Square Garden the Arena (Manhattan) Billy Joel Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-09-27T23:01:18.000","2019-09-27T23:17:21.000","Concert at Radio City Music Hall (Manhattan) MezzanineXXI Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-09-27T20:26:22.000","2019-09-27T22:58:21.000","Special event, concert on The Beacon Theatre (Manhattan) until 11:00 P.M. Tedeschi Trucks Band","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-09-26T23:01:22.000","2019-09-26T23:17:20.000","Concert at The Beacon Theatre (Manhattan) Brian Wilson and The Zombies Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"hockey game","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-09-26T22:01:19.000","2019-09-26T22:17:21.000","Hockey game at Madison Square Garden the Arena (Manhattan) Rangers vs. Flyers Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-09-26T18:57:22.000","2019-09-26T21:57:22.000","Special event, hockey game on Madison Square Garden the Arena (Manhattan) from 7:00 P.M. until 10:00 P.M. Rangers vs. Flyers","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-09-25T23:01:21.000","2019-09-25T23:18:23.000","Concert at Madison Square Garden the Arena (Manhattan) Marck Knopfler Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-09-25T23:01:21.000","2019-09-25T23:18:23.000","Concert at The Beacon Theatre (Manhattan) Steve Hackett: Genesis Revisited Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-09-25T19:57:20.000","2019-09-25T23:01:21.000","Special event on Madison Square Garden the Arena (Manhattan) from 8:00 P.M. until 11:00 P.M. Mark Knopfler","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-09-24T23:01:20.000","2019-09-24T23:19:49.000","Concert at Madison Square Garden the Theater (Manhattan) Bastille Not currently scheduled","Madison Square Garden","40.749996","-73.988892"
"special event","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-09-24T20:07:24.000","2019-09-24T23:02:45.000","Special event, concert on Madison Square Garden the Theater (Manhattan) until 11:00 P.M. Bastille","Madison Square Garden","40.749996","-73.988892"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-09-24T09:04:33.000",,"Concert at Madison Square Garden the Arena (Manhattan) Elton John, Monday April 6th, 2020 thru Tuesday April 7th, 2020 Monday/ Tuesday, 08:00 PM thru 11:00 PM","Madison Square Garden","40.750127","-73.989876"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-09-22T23:01:17.000","2019-09-22T23:18:22.000","Concert at The Beacon Theatre (Manhattan) Mohamed Henedy Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-09-22T23:01:17.000","2019-09-24T23:19:49.000","Concert at Radio City Music Hall (Manhattan) Lizzo Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-09-22T19:59:19.000","2019-09-22T23:01:17.000","Special event, concert on The Beacon Theatre (Manhattan) from 8:00 P.M. until 11:00 P.M. Mohamed Henedy","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-09-21T23:01:47.000","2019-09-21T23:17:16.000","Concert at Madison Square Garden the Arena (Manhattan) Illenium Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"concert","Meadowlands Complex","MetLife Stadium",,,"Bergen","NJ","2019-09-21T23:01:47.000","2019-09-21T23:17:16.000","Concert at MetLife Stadium (East Rutherford) Romeo Santos Not currently scheduled","Meadowlands Complex","40.811438","-74.076776"
"concert","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-09-21T23:01:47.000","2019-09-21T23:17:16.000","Concert at Radio City Music Hall (Manhattan) King Crimson Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-09-21T23:01:47.000","2019-09-21T23:17:16.000","Concert at The Beacon Theatre (Manhattan) Josh Ritter abd The Royal City Band Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"concert","Meadowlands Complex","MetLife Stadium",,,"Bergen","NJ","2019-09-21T23:01:47.000","2019-09-21T23:17:16.000","Concert at MetLife Stadium (East Rutherford) Romeo Santos Not currently scheduled","Meadowlands Complex","40.811438","-74.076776"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-09-21T20:02:23.000","2019-09-21T23:00:34.000","Special event, concert on The Beacon Theatre (Manhattan) until 11:00 P.M. Josh Ritter abd The Royal City Band","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","Madison Square Garden",,"Manhattan","New York","NY","2019-09-20T22:01:20.000","2019-09-20T22:17:46.000","Concert at Madison Square Garden the Arena (Manhattan) Thomas Rhett Not currently scheduled","Madison Square Garden","40.750127","-73.989876"
"special event","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-09-20T21:28:22.000","2019-09-20T22:58:23.000","Special event, show on The Beacon Theatre (Manhattan) from 9:30 P.M. until 11:00 P.M. Jerry Seinfeld","Madison Square Garden","40.780449","-73.981383"
"show","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-09-20T20:31:21.000","2019-09-20T23:17:24.000","Show at The Beacon Theatre (Manhattan) Jerry Seinfeld Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","The Beacon Theatre",,,"New York","NY","2019-09-19T23:01:21.000","2019-09-19T23:18:27.000","Concert at The Beacon Theatre (Manhattan) Adam Ant Not currently scheduled","Madison Square Garden","40.780449","-73.981383"
"concert","Madison Square Garden","Radio City Music Hall",,,"New York","NY","2019-09-18T23:01:19.000","2019-09-18T23:17:18.000","Concert at Radio City Music Hall (Manhattan) Daniel Caesar Not currently scheduled","Madison Square Garden","40.759902","-73.980393"
