"nopd_item","type_","typetext","priority","initialtype","initialtypetext","initialpriority","mapx","mapy","timecreate","timedispatch","timearrive","timeclosed","disposition","dispositiontext","selfinitiated","beat","block_address","zip","policedistrict","location"
"I1576717","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3683621","552664","2017-09-13T00:52:10.000",,"2017-09-13T00:52:10.000","2017-09-13T00:54:56.000","NAT","Necessary Action Taken","Y","3R02","Elysian Fields Ave & Mithra St","70122","3","(30.01357035, -90.06062996)"
"I1576817","62C","SIMPLE BURGLARY VEHICLE","1E","62","SIMPLE BURGLARY","1E","3685062","533775","2017-09-13T00:52:20.000","2017-09-13T01:19:47.000","2017-09-13T01:20:40.000","2017-09-13T02:48:47.000","RTF","REPORT TO FOLLOW","N","8F01","004XX Elysian Fields Ave","70116","8","(29.96158895, -90.05674318)"
"I1577017","103D","DOMESTIC DISTURBANCE","2B","60","AGGRAVATED BURGLARY","2A","3686396","528245","2017-09-13T00:54:47.000","2017-09-13T01:24:16.000","2017-09-13T00:58:17.000","2017-09-13T02:20:59.000","RTF","REPORT TO FOLLOW","N","4F01","003XX Homer St","70114","4","(29.94634213, -90.0527258)"
"I1577117","103","DISTURBANCE (OTHER)","1A","21","COMPLAINT OTHER","2A","3716789","570013","2017-09-13T00:55:05.000","2017-09-13T08:12:46.000","2017-09-13T08:33:20.000","2017-09-13T08:38:45.000","GOA","GONE ON ARRIVAL","N","7K06","131XX Bishop Morton Dr","70128","7","(30.06021904, -89.95517805)"
"I1577217","21N","NOISE COMPLAINT","1E","21N","NOISE COMPLAINT","1E","3681492","553730","2017-09-13T00:56:22.000","2017-09-13T05:14:03.000",,"2017-09-13T05:17:38.000","GOA","GONE ON ARRIVAL","N","3R01","057XX Wildair Dr","70122","3","(30.01656737, -90.06731837)"
"I1577317","67P","PICKPOCKET","0A","67","THEFT","1E","3681235","532515","2017-09-13T00:58:19.000","2017-09-13T04:21:27.000","2017-09-13T04:21:35.000","2017-09-13T04:37:20.000","GOA","GONE ON ARRIVAL","N","8D03","Saint Louis St & Burgundy St","70112","8","(29.95824204, -90.0688721)"
"I1577417","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3664310","534402","2017-09-13T00:58:47.000",,"2017-09-13T00:58:47.000","2017-09-13T01:41:24.000","RTF","REPORT TO FOLLOW","Y","2S02","087XX Pritchard Pl","70118","2","(29.96393159, -90.12225391)"
"I1577517","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3686737","534971","2017-09-13T00:59:56.000",,"2017-09-13T00:59:56.000","2017-09-13T01:04:39.000","NAT","Necessary Action Taken","Y","5B01","Royal St & Franklin Ave","70117","5","(29.96482705, -90.05141032)"
"I1577617","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3690558","522536","2017-09-13T01:01:23.000",,"2017-09-13T01:01:23.000","2017-09-13T01:09:50.000","NAT","Necessary Action Taken","Y","4B02","General De Gaulle Dr & Hendee St","70114","4","(29.93051555, -90.03978668)"
"I1577717","35D","SIMPLE BATTERY DOMESTIC","2B","35D","SIMPLE BATTERY DOMESTIC","2B","3685441","544021","2017-09-13T01:03:11.000","2017-09-13T01:11:25.000","2017-09-13T01:17:26.000","2017-09-13T02:59:06.000","GOA","GONE ON ARRIVAL","N","3Y01","030XX Spain St","70122","3","(29.9897501, -90.05518447)"
"I1577817","21","COMPLAINT OTHER","1H","21","COMPLAINT OTHER","1H","3682091","532385","2017-09-13T01:04:10.000","2017-09-13T01:04:10.000","2017-09-13T01:04:42.000","2017-09-13T01:15:43.000","NAT","Necessary Action Taken","N","8D06","006XX Bourbon St","70130","8","(29.95785622, -90.06617255)"
"I1577917","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3668593","549243","2017-09-13T01:05:41.000",,"2017-09-13T01:05:41.000","2017-09-13T01:22:30.000","NAT","Necessary Action Taken","Y","3E02","Harrison Ave & Canal Blvd","70124","3","(30.00461444, -90.10822638)"
"I1578017","58","RETURN FOR ADDITIONAL INFO","1G","58","RETURN FOR ADDITIONAL INFO","1G","3677748","526324","2017-09-13T01:05:51.000",,"2017-09-13T01:05:51.000","2017-09-13T02:32:42.000","NAT","Necessary Action Taken","Y","6H02","019XX Mlk Blvd","70113","6","(29.94132428, -90.08009571)"
"I1578117","22B","BUSINESS CHECK","1I","22B","BUSINESS CHECK","1I","3674487","538581","2017-09-13T01:06:10.000","2017-09-13T01:06:10.000","2017-09-13T01:10:56.000","2017-09-13T01:17:02.000","NAT","Necessary Action Taken","N","1M04","007XX Moss St","70119","1","(29.97512263, -90.08997265)"
"I1578217","62A","BURGLAR ALARM, SILENT","2C","62A","BURGLAR ALARM, SILENT","2C","3679252","522336","2017-09-13T01:07:12.000","2017-09-13T01:08:40.000","2017-09-13T01:11:35.000","2017-09-13T01:28:02.000","NAT","Necessary Action Taken","N","6B03","020XX Magazine St","70130","6","(29.93031318, -90.07548456)"
"I1578417","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3674056","533316","2017-09-13T01:08:43.000",,"2017-09-13T01:08:43.000","2017-09-13T01:25:06.000","NAT","Necessary Action Taken","Y","1G02","S Broad St & Gravier St","70119","1","(29.96065974, -90.09151266)"
"I1578517","62A","BURGLAR ALARM, SILENT","2C","62A","BURGLAR ALARM, SILENT","2C","3674182","533917","2017-09-13T01:09:45.000",,"2017-09-13T01:10:18.000","2017-09-13T01:12:14.000","NAT","Necessary Action Taken","N","1L01","027XX Tulane Ave","70119","1","(29.9623068, -90.09109542)"
"I1578617","62A","BURGLAR ALARM, SILENT","2C","62A","BURGLAR ALARM, SILENT","2C","3681829","529174","2017-09-13T01:12:27.000","2017-09-13T01:12:53.000",,"2017-09-13T01:13:48.000","NAT","Necessary Action Taken","N","8G02","004XX Poydras St","70130","8","(29.94903615, -90.06711313)"
"I1578717","58","RETURN FOR ADDITIONAL INFO","1G","58","RETURN FOR ADDITIONAL INFO","1G","3692083","537142","2017-09-13T01:13:02.000",,"2017-09-13T01:13:02.000","2017-09-13T02:08:53.000","NAT","Necessary Action Taken","Y","5D03","039XX N Claiborne Ave","70117","5","(29.97062974, -90.03445086)"
"I1578817","103","DISTURBANCE (OTHER)","2A","103","DISTURBANCE (OTHER)","2A","3681830","540090","2017-09-13T01:14:26.000","2017-09-13T01:15:11.000",,"2017-09-13T01:17:57.000","VOI","VOID","N","5K02","018XX N Miro St","70119","5","(29.9790519, -90.0667279)"
"A0010817","24","MEDICAL","2B","24","MEDICAL","2B","37369000","3513814","2017-01-01T00:55:03.000","2017-01-01T01:02:56.000","2017-01-01T00:55:03.000","2017-01-01T01:11:44.000","NAT","Necessary Action Taken","Y","8C03","007XX Saint Peter St","70130","8","(0.0, 0.0)"
"I1578917","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3669911","539133","2017-09-13T01:18:06.000",,"2017-09-13T01:18:06.000","2017-09-13T01:42:35.000","NAT","Necessary Action Taken","Y","3D02","044XX Canal St","70119","3","(29.97677752, -90.10440428)"
"I1579017","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3675716","527349","2017-09-13T01:18:51.000","2017-09-13T01:19:07.000","2017-09-13T01:18:51.000","2017-09-13T01:39:52.000","NAT","Necessary Action Taken","Y","6J01","Felicity St & Magnolia St","70113","6","(29.94420126, -90.08647578)"
"I1579117","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3668457","536603","2017-09-13T01:19:14.000",,"2017-09-13T01:19:14.000","2017-09-13T01:27:53.000","NAT","Necessary Action Taken","Y","3D01","I-10 W & Airline Hwy","70119","3","(29.96986282, -90.10908234)"
"I1579217","24","MEDICAL","2B","NOPD","INCIDENT REQUESTED BY ANOTHER AGENCY","2A","37369000","3513814","2017-09-13T01:19:38.000","2017-09-13T01:21:10.000","2017-09-13T01:22:23.000","2017-09-13T01:45:58.000","NAT","Necessary Action Taken","N","2H04","063XX Saint Charles Ave","70118","2","(0.0, 0.0)"
"A0011317","24","MEDICAL","2B","24","MEDICAL","2B","37369000","3513814","2017-01-01T00:58:47.000","2017-01-01T00:59:31.000","2017-01-01T00:59:56.000","2017-01-01T03:23:36.000","NAT","Necessary Action Taken","N","8A01","010XX S Peters St","70130","8","(0.0, 0.0)"
"I1579317","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3673818","535737","2017-09-13T01:20:18.000","2017-09-13T01:20:18.000","2017-09-13T01:20:29.000","2017-09-13T01:41:50.000","NAT","Necessary Action Taken","N","1L01","Cleveland Ave & S Salcedo St","70119","1","(29.96732406, -90.09218111)"
"I1579417","22D","DIRECTED PATROL","1I","22D","DIRECTED PATROL","1I","3669184","547213","2017-09-13T01:21:22.000",,"2017-09-13T01:21:22.000","2017-09-13T02:03:51.000","NAT","Necessary Action Taken","Y","3I04","Memphis St & Polk St","70124","3","(29.99901634, -90.10642637)"
"I1579517","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3676753","530830","2017-09-13T01:25:12.000",,"2017-09-13T01:25:12.000","2017-09-13T02:12:39.000","NAT","Necessary Action Taken","Y","1G01","I-10 E & Poydras St","70112","1","(29.95374373, -90.08308202)"
"I1579717","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3681522","532298","2017-09-13T01:26:20.000","2017-09-13T01:26:20.000","2017-09-13T01:26:26.000","2017-09-13T01:44:58.000","NAT","Necessary Action Taken","N","8D03","Saint Louis St & Dauphine St","70112","8","(29.95763542, -90.06797238)"
"A0011817","24","MEDICAL","2B","24","MEDICAL","2B","37369000","3513814","2017-01-01T01:00:41.000","2017-01-01T01:28:20.000","2017-01-01T01:32:10.000","2017-01-01T05:10:15.000","NAT","Necessary Action Taken","N","8D06","008XX Orleans Ave","70116","8","(0.0, 0.0)"
"I1579817","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3680001","527151","2017-09-13T01:26:44.000",,"2017-09-13T01:26:44.000","2017-09-13T01:41:07.000","NAT","Necessary Action Taken","Y","6G04","Saint Charles Ave & Howard Ave","70130","6","(29.94352983, -90.07295271)"
"A1257317","24","MEDICAL","2B","NOPD","INCIDENT REQUESTED BY ANOTHER AGENCY","2A","37369000","3513814","2017-01-12T02:00:12.000","2017-01-12T02:01:27.000","2017-01-12T02:02:03.000","2017-01-12T02:26:19.000","NAT","Necessary Action Taken","N","8D05","009XX Saint Louis St","70112","8","(0.0, 0.0)"
"A0012117","103F","FIGHT","2B","103F","FIGHT","2B","0","0","2017-01-01T01:04:13.000","2017-01-01T01:05:18.000","2017-01-01T01:15:17.000","2017-01-01T01:22:49.000","GOA","GONE ON ARRIVAL","N","8G04","004XX Saint Charles Avebbb",,"0",
"I1579917","21N","NOISE COMPLAINT","1E","21N","NOISE COMPLAINT","1E","3665487","535254","2017-09-13T01:27:27.000","2017-09-13T01:56:51.000","2017-09-13T02:02:41.000","2017-09-13T02:05:29.000","NAT","Necessary Action Taken","N","2T02","086XX Forshey St","70118","2","(29.96624124, -90.11850834)"
"I1580017","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3680271","535137","2017-09-13T01:29:41.000","2017-09-13T01:29:41.000","2017-09-13T01:30:12.000","2017-09-13T01:46:02.000","NAT","Necessary Action Taken","N","1F02","Dumaine St & N Claiborne Ave","70116","1","(29.96548069, -90.07182503)"
"I1580117","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3671001","534083","2017-09-13T01:31:59.000",,"2017-09-13T01:31:59.000","2017-09-13T01:32:23.000","NAT","Necessary Action Taken","Y","1K02","I-10 W","70119","1","(29.96286033, -90.10113272)"
"I1580217","17R","WARR STOP WITH RELEASE","0G","17R","WARR STOP WITH RELEASE","0G","3671001","534083","2017-09-13T01:32:04.000",,"2017-09-13T01:32:04.000","2017-09-13T01:32:20.000","NAT","Necessary Action Taken","Y","1K02","I-10 W","70119","1","(29.96286033, -90.10113272)"
"I1580317","103D","DOMESTIC DISTURBANCE","2B","911","SILENT 911 CALL","2D","3693049","543286","2017-09-13T01:34:13.000","2017-09-13T01:34:45.000","2017-09-13T01:42:01.000","2017-09-13T01:58:15.000","RTF","REPORT TO FOLLOW","N","5Q02","030XX Edith Weston Pl","70126","5","(29.98749363, -90.03117906)"
"I1580417","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3676347","524537","2017-09-13T01:39:38.000",,"2017-09-13T01:39:38.000","2017-09-13T02:15:54.000","NAT","Necessary Action Taken","Y","6F01","Philip St & Danneel St","70113","6","(29.93645068, -90.08458154)"
"I1580517","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3687943","531478","2017-09-13T01:40:05.000",,"2017-09-13T01:40:05.000","2017-09-13T04:25:22.000","NAT","Necessary Action Taken","Y","4G03","008XX Patterson Dr","70114","4","(29.95518349, -90.04772517)"
"I1580617","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3673030","536338","2017-09-13T01:40:29.000","2017-09-13T01:40:29.000","2017-09-13T01:41:29.000","2017-09-13T01:54:06.000","NAT","Necessary Action Taken","N","1L02","Cleveland Ave & S Jefferson Davis Pkwy","70119","1","(29.96900058, -90.09464877)"
"I1580717","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3677561","525488","2017-09-13T01:40:30.000",,"2017-09-13T01:40:30.000","2017-09-13T01:49:58.000","NAT","Necessary Action Taken","Y","6G01","Felicity St & Oretha Castle Haley Blvd","70113","6","(29.93903103, -90.0807134)"
"I1580817","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3677618","523045","2017-09-13T01:40:41.000",,"2017-09-13T01:40:41.000","2017-09-13T03:30:58.000","NAT","Necessary Action Taken","Y","6D03","Prytania St & Philip St","70130","6","(29.93231095, -90.08062014)"
"I1580917","35","SIMPLE BATTERY","1D","35","SIMPLE BATTERY","1D","3678809","524747","2017-09-13T01:41:43.000",,,"2017-09-13T01:53:41.000","DUP","DUPLICATE","N","6E03","017XX Saint Charles Ave","70130","6","(29.93695513, -90.076801)"
"I1581017","103","DISTURBANCE (OTHER)","1A","103F","FIGHT","2B","3680242","531184","2017-09-13T01:42:56.000","2017-09-13T01:43:38.000","2017-09-13T01:44:25.000","2017-09-13T02:31:32.000","NAT","Necessary Action Taken","N","8I01","001XX Roosevelt Way","70112","8","(29.95461095, -90.07205209)"
"I1581117","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3673714","527000","2017-09-13T01:44:00.000",,"2017-09-13T01:44:00.000","2017-09-13T02:14:20.000","NAT","Necessary Action Taken","Y","6I02","S Claiborne Ave & 3rd St","70125","6","(29.94330301, -90.09280856)"
"I1581217","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3675105","528069","2017-09-13T01:44:18.000",,"2017-09-13T01:44:18.000","2017-09-13T01:57:13.000","NAT","Necessary Action Taken","Y","6J02","S Claiborne Ave & Martin Luther King Jr Blvd","70113","6","(29.94620074, -90.0883802)"
"I1581317","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3688337","548772","2017-09-13T01:48:19.000",,"2017-09-13T01:48:19.000","2017-09-13T02:05:03.000","NAT","Necessary Action Taken","Y","3T02","Gentilly Blvd & Peoples Ave","70122","3","(30.00272585, -90.04586781)"
"I1581417","35","SIMPLE BATTERY","1D","21","COMPLAINT OTHER","1H","3678706","524821","2017-09-13T01:50:18.000","2017-09-13T01:52:02.000","2017-09-13T01:50:18.000","2017-09-13T02:05:11.000","RTF","REPORT TO FOLLOW","Y","6G02","017XX Saint Charles Ave","70130","6","(29.9371609, -90.07712157)"
"I1581517","103","DISTURBANCE (OTHER)","1A","67","THEFT","1E","3687099","537316","2017-09-13T01:55:02.000","2017-09-13T01:57:43.000","2017-09-13T01:57:22.000","2017-09-13T02:55:42.000","RTF","REPORT TO FOLLOW","N","5B03","013XX Arts St","70117","5","(29.97126208, -90.05018541)"
"I1581617","22B","BUSINESS CHECK","1I","22B","BUSINESS CHECK","1I","3679922","527055","2017-09-13T01:55:16.000",,"2017-09-13T01:55:16.000","2017-09-13T02:32:28.000","NAT","Necessary Action Taken","Y","6G04","007XX Howard Ave","70130","6","(29.94326883, -90.07320678)"
"I1581717","21","COMPLAINT OTHER","1H","103F","FIGHT","2B","3663081","526035","2017-09-13T02:00:43.000","2017-09-13T02:01:43.000","2017-09-13T02:10:01.000","2017-09-13T02:21:02.000","NAT","Necessary Action Taken","N","2H02","009XX Lowerline St","70118","2","(29.94096079, -90.12641318)"
"A0014117","24","MEDICAL","2B","NOPD","INCIDENT REQUESTED BY ANOTHER AGENCY","2A","37369000","3513814","2017-01-01T01:18:31.000","2017-01-01T01:25:49.000","2017-01-01T01:27:35.000","2017-01-01T02:59:25.000","RTF","REPORT TO FOLLOW","N","8A01","008XX S Peters St","70130","8","(0.0, 0.0)"
"I1581817","24","MEDICAL","2B","24","MEDICAL","2B","37369000","3513814","2017-09-13T02:00:50.000","2017-09-13T02:00:50.000",,"2017-09-13T02:01:56.000","NAT","Necessary Action Taken","N","8D05","007XX Toulouse St","70130","8","(0.0, 0.0)"
"I1581917","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3668236","545356","2017-09-13T02:01:08.000","2017-09-13T02:01:14.000","2017-09-13T02:01:08.000","2017-09-13T02:57:12.000","NAT","Necessary Action Taken","Y","3E01","Florida Blvd & Canal Blvd","70124","3","(29.99393805, -90.10948567)"
"I1582017","22D","DIRECTED PATROL","1I","22D","DIRECTED PATROL","1I","3667802","548002","2017-09-13T02:04:42.000",,"2017-09-13T02:04:42.000","2017-09-13T02:59:42.000","NAT","Necessary Action Taken","Y","3E02","Louisville St & Germain St","70124","3","(30.00122683, -90.11076761)"
"I1582117","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","0","0","2017-09-13T02:05:26.000",,"2017-09-13T02:05:26.000","2017-09-13T02:56:37.000","NAT","Necessary Action Taken","Y","3U01","Old Gentilly Rd & Louisa St",,"0",
"I1582217","103","DISTURBANCE (OTHER)","1A","103","DISTURBANCE (OTHER)","1A","3680782","530838","2017-09-13T02:07:15.000","2017-09-13T02:30:58.000","2017-09-13T02:32:31.000","2017-09-13T02:47:22.000","NAT","Necessary Action Taken","N","8I01","008XX Canal St","70112","8","(29.9536437, -90.07036105)"
"I1582317","62A","BURGLAR ALARM, SILENT","2C","62A","BURGLAR ALARM, SILENT","2C","3681286","530108","2017-09-13T02:07:29.000","2017-09-13T02:08:10.000","2017-09-13T02:10:23.000","2017-09-13T02:30:24.000","NAT","Necessary Action Taken","N","8G04","002XX Camp St","70130","8","(29.95162072, -90.06879491)"
"I1582417","58","RETURN FOR ADDITIONAL INFO","1H","18","TRAFFIC INCIDENT","1H","3683859","547331","2017-09-13T02:07:52.000",,"2017-09-13T02:07:52.000","2017-09-13T04:40:30.000","NAT","Necessary Action Taken","Y","3Q04","Gentilly Blvd & Caton St","70122","3","(29.99889882, -90.06006379)"
"I1582517","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3687146","537217","2017-09-13T02:10:11.000","2017-09-13T02:10:11.000",,"2017-09-13T02:24:16.000","NAT","Necessary Action Taken","N","5B02","Urquhart St & Arts St","70117","5","(29.97098881, -90.05004024)"
"I1582617","103M","MENTAL PATIENT","1A","103M","MENTAL PATIENT","2A","37369000","3513814","2017-09-13T02:10:35.000","2017-09-13T03:04:16.000","2017-09-13T03:09:08.000","2017-09-13T03:22:41.000","GOA","GONE ON ARRIVAL","N","5A05","Touro St & Saint Claude Ave","70116","5","(0.0, 0.0)"
"I1582717","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3689904","522586","2017-09-13T02:11:00.000",,"2017-09-13T02:11:00.000","2017-09-13T02:20:46.000","NAT","Necessary Action Taken","Y","4A04","L B Landry Ave & General De Gaulle Dr","70114","4","(29.93067313, -90.04184932)"
"I1582817","18","TRAFFIC INCIDENT","1H","18","TRAFFIC INCIDENT","1H","3678352","532778","2017-09-13T02:11:18.000","2017-09-13T02:15:52.000","2017-09-13T02:11:18.000","2017-09-13T02:24:32.000","NAT","Necessary Action Taken","Y","1H01","I-10 W & Canal St","70112","1","(29.95905225, -90.0779663)"
"A0015317","24","MEDICAL","2B","24","MEDICAL","2B","37369000","3513814","2017-01-01T01:22:06.000",,"2017-01-01T01:22:06.000","2017-01-01T02:09:15.000","NAT","Necessary Action Taken","Y","1E01","Saint Louis St & N Villere St","70112","1","(0.0, 0.0)"
"I1582917","21N","NOISE COMPLAINT","1E","21N","NOISE COMPLAINT","1E","3678891","526841","2017-09-13T02:14:03.000","2017-09-13T02:32:59.000","2017-09-13T02:43:03.000","2017-09-13T02:47:23.000","GOA","GONE ON ARRIVAL","N","6G03","012XX Baronne St","70113","6","(29.94271124, -90.07646857)"
"I1583017","22B","BUSINESS CHECK","1I","22B","BUSINESS CHECK","1I","3679922","527055","2017-09-13T02:14:29.000",,"2017-09-13T02:14:29.000","2017-09-13T02:48:32.000","NAT","Necessary Action Taken","Y","6G04","007XX Howard Ave","70130","6","(29.94326883, -90.07320678)"
"I1583117","107","SUSPICIOUS PERSON","2A","107","SUSPICIOUS PERSON","2A","3709245","563162","2017-09-13T02:15:38.000","2017-09-13T02:16:53.000","2017-09-13T02:20:33.000","2017-09-13T02:36:02.000","GOA","GONE ON ARRIVAL","N","7I06","E Rockton Cir & Read Blvd","70127","7","(30.04162796, -89.97928065)"
"I1583217","103M","MENTAL PATIENT","1A","103M","MENTAL PATIENT","1A","37369000","3513814","2017-09-13T02:17:53.000",,,"2017-09-13T02:57:31.000","DUP","DUPLICATE","N","5A05","Elysian Fields Ave & Saint Claude Ave","70116","5","(0.0, 0.0)"
"I1583317","22B","BUSINESS CHECK","1I","22B","BUSINESS CHECK","1I","3671322","538411","2017-09-13T02:18:51.000","2017-09-13T02:18:51.000","2017-09-13T02:19:02.000","2017-09-13T02:34:20.000","NAT","Necessary Action Taken","N","1M02","040XX Canal St","70119","1","(29.97475024, -90.09997189)"
"I1583417","22A","AREA CHECK","1I","22A","AREA CHECK","1I","3673919","540798","2017-09-13T02:20:22.000","2017-09-13T02:20:22.000","2017-09-13T02:20:48.000","2017-09-13T02:33:41.000","NAT","Necessary Action Taken","N","1N01","Delgado Dr & Taft Pl","70119","1","(29.98123596, -90.09168864)"
