"permitnum","originaladdress1","description","permitclassmapped","workclass","workclassmapped","currentstatus","currentstatusmapped","statusdate","applieddate","issueddate","completeddate","applicant","zoning","ward","totalsqft","estprojectcost","housingunits","parcelarea","permittype","permittypemapped","permittypedesc","originaladdress2","city","province","postalcode","jurisdiction","pin","permitobjectid","addressobjectid","parcelobjectid","permityear","permitmonth","latitude","longitude","count","permityearlabel","permitmonthlabel","lot","block","plan","quarter","section","township","range","meridian","servicearea"
"2022-0416-B","1158 STONESIDE RD","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-07-05T00:00:00.000","2022-05-06T00:00:00.000","2022-05-26T00:00:00.000",,"Mattamy Homes","R6,PC,AD","4","2628","350079","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3324510109","10497769","253912","9213111","2022-01-01T00:00:00.000","2022-04-01T00:00:00.000","53.59120916","-113.24851","1","2022","4","1","1","1922344","SE","24","53","23","4","Sherwood Park"
"2022-0413-B","118 BARBURY CL","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-08-30T00:00:00.000","2022-05-06T00:00:00.000","2022-05-25T00:00:00.000",,"Launch Homes Inc.","UV4 ""Area 5""","3","2531","260000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","9008020009","10497403","220252","7544330","2022-01-01T00:00:00.000","2022-04-01T00:00:00.000","53.50898058","-113.30088477","1","2022","4","20","8","1620820","NE","22","52","23","4","Sherwood Park"
"2022-0409-B","118 HORTON WY","To Construct a Duplex 114 & 118 Horton Wy","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-08-20T00:00:00.000","2022-05-06T00:00:00.000","2022-05-24T00:00:00.000",,"Coventry Homes","R2A","5","4335","665700","2",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211763102","10496835","253063","10341213","2022-01-01T00:00:00.000","2022-04-01T00:00:00.000","53.55121501","-113.13642486","1","2022","4","31","6","2122874","NW","2","53","22","4","Rural"
"2022-0407-B","42 HARVEST CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-08-20T00:00:00.000","2022-05-06T00:00:00.000","2022-05-16T00:00:00.000",,"H2 Homes Ltd","RE","5","4223","450000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211732205","10496342","252877","10257198","2022-01-01T00:00:00.000","2022-04-01T00:00:00.000","53.56252735","-113.1385872","1","2022","4","22","3","2122294",,,,,,"Rural"
"2022-0403-B","8, 50 EBONY BLVD","Row Housing 2, 4, 6, 8, 10, 12, 14, 16Building 5","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-08-26T00:00:00.000","2022-05-05T00:00:00.000","2022-05-27T00:00:00.000",,"Cantiro","DC69 ""Area II""","4","13250","2650000","8",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8176008004","10494653","252060","8354526","2022-01-01T00:00:00.000","2022-04-01T00:00:00.000","53.56265992","-113.29129929","1","2022","4","8","176","1723604","W","11","53","23","4","Sherwood Park"
"2022-0402-B","47, 50 EBONY BLVD","Row Housing - 39, 41, 43, 45, 47Building 6","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-05-09T00:00:00.000","2022-05-05T00:00:00.000","2022-05-09T00:00:00.000",,"Cantiro","DC69 ""Area II""","4","8910","1680000","5",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8176008004","10494419","252064","8354526","2022-01-01T00:00:00.000","2022-04-01T00:00:00.000","53.56286943","-113.29104619","1","2022","4","8","176","1723604","W","11","53","23","4","Sherwood Park"
"2022-0401-B","50, 50 EBONY BLVD","Row Housing - 40, 42, 44, 46, 48, 50Building 11","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-06-21T00:00:00.000","2022-05-05T00:00:00.000","2022-05-09T00:00:00.000",,"Cantiro","DC69 ""Area II""","4","10799","2000000","6",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8176008004","10494378","252089","8354526","2022-01-01T00:00:00.000","2022-04-01T00:00:00.000","53.56314039","-113.29082715","1","2022","4","8","176","1723604","W","11","53","23","4","Sherwood Park"
"2022-0399-B","198 SEDUM WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-07-22T00:00:00.000","2022-05-05T00:00:00.000","2022-05-13T00:00:00.000",,"PACESETTER HOMES PARTNERSHIP","R1C","4","2891","340000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8129282007","10493631","252978","10309951","2022-01-01T00:00:00.000","2022-03-01T00:00:00.000","53.5640718","-113.24985045","1","2022","3","282","129","2122765",,,,,,"Sherwood Park"
"2022-0389-B","179 SEDUM WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-07-14T00:00:00.000","2022-05-02T00:00:00.000","2022-05-13T00:00:00.000",,"Jayman Built","R1C","4","3006","540020","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8153009012","10487444","252966","10313121","2022-01-01T00:00:00.000","2022-03-01T00:00:00.000","53.56439483","-113.2492307","1","2022","3","9","153","2122765",,,,,,"Sherwood Park"
"2022-0384-B","248 52327 RNG RD 233","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-07-19T00:00:00.000","2022-04-29T00:00:00.000","2022-05-11T00:00:00.000",,"Belvista Homes Ltd","RE","6","7372","350000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2322721302","10484965","39786","4073080","2022-01-01T00:00:00.000","2022-03-01T00:00:00.000","53.50435113","-113.31783792","1","2022","3","13","2","0822353","SW","22","52","23","4","Rural"
"2022-0383-B","53451 RNG RD 213","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-05-18T00:00:00.000","2022-04-29T00:00:00.000","2022-05-18T00:00:00.000",,"OK Radio Group","AG","5","960","80000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3127300006","10484870","253893","12407","2022-01-01T00:00:00.000","2022-03-01T00:00:00.000","53.6088941","-113.02346247","1","2022","3",,,,"NW","27","53","21","4","Rural"
"2022-0380-B","51288 RNG RD 204","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-08-25T00:00:00.000","2022-04-28T00:00:00.000","2022-05-10T00:00:00.000",,"Zbudovskij, Abel & Christine","AG","7","3672","350000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","1017510109","10483009","253899","4862532","2022-01-01T00:00:00.000","2022-03-01T00:00:00.000","53.40096419","-112.90341824","1","2022","3","1","1","0940102","SE","17","51","20","4","Rural"
"2022-0374-B","472 52327 RNG RD 233","New Single Detached Dwelling - Online Permit","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-07-05T00:00:00.000","2022-04-27T00:00:00.000","2022-05-12T00:00:00.000",,"Ace Lange Construction Ltd.","RE","6","6495","800000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2322744306","10481090","250344","7940808","2022-01-01T00:00:00.000","2022-03-01T00:00:00.000","53.49977996","-113.30965269","1","2022","3","43","4","1721060","SW","22","52","23","4","Rural"
"2022-0359-B","119 HORTON WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-08-18T00:00:00.000","2022-04-25T00:00:00.000","2022-05-05T00:00:00.000",,"DAYTONA HOMES INC","R1C","5","2484","249275","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211793303","10475693","253051","10341224","2022-01-01T00:00:00.000","2022-03-01T00:00:00.000","53.55148646","-113.13615184","1","2022","3","33","9","2122874","NW","2","53","22","4","Rural"
"2022-0358-B","22030 TWP RD 515","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-08-22T00:00:00.000","2022-04-25T00:00:00.000","2022-05-13T00:00:00.000",,"Unguran, Dallas & Jasmine","AG","7",,"500000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","1236504005","10475608","253889","7720","2022-01-01T00:00:00.000","2022-03-01T00:00:00.000","53.43964237","-113.10737569","1","2022","3","4",,"9423386","SE","36","51","22","4","Rural"
"2022-0330-B","182 RANCHER RD","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-07-21T00:00:00.000","2022-04-20T00:00:00.000","2022-05-06T00:00:00.000",,"Coventry Homes","ALD","5","3558","465900","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211764301","10467856","253879","10412425","2022-01-01T00:00:00.000","2022-03-01T00:00:00.000","53.5507567","-113.13531408","1","2022","3","43","6","2220391","NE","2","53","22","4","Rural"
"2022-0323-B","56 HARVEST CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-08-25T00:00:00.000","2022-04-20T00:00:00.000","2022-05-10T00:00:00.000",,"Launch Homes Inc.","RE","5","2692","450000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211732900","10467172","252884","10257205","2022-01-01T00:00:00.000","2022-03-01T00:00:00.000","53.56164834","-113.13637669","1","2022","3","29","3","2122294",,,,,,"Rural"
"2022-0321-B","2 COMBINE CRT","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-07-08T00:00:00.000","2022-04-19T00:00:00.000","2022-05-16T00:00:00.000",,"Oleksyn Homes","R1C","5","2437","450000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211710159","10466103","251489","8690520","2022-01-01T00:00:00.000","2022-03-01T00:00:00.000","53.55636407","-113.13839501","1","2022","3","15","10","1822674","SW","11","53","22","4","Rural"
"2022-0313-B","105 RANCHER RD","New Single Detached Dwelling - Online Permit","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-06-28T00:00:00.000","2022-04-13T00:00:00.000","2022-04-22T00:00:00.000",,"Coventry Homes","PC,ALD","5","3520","466027","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211783407","10461257","253840","10412437","2022-01-01T00:00:00.000","2022-03-01T00:00:00.000","53.55270497","-113.13486232","1","2022","3","34","8","2220391","NE","2","53","22","4","Rural"
"2022-0312-B","109 RANCHER RD","New Single Detached Dwelling - Online Permit","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-06-28T00:00:00.000","2022-04-13T00:00:00.000","2022-04-22T00:00:00.000",,"Coventry Homes","ALD","5","3445","418412","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211783505","10461156","253841","10412438","2022-01-01T00:00:00.000","2022-03-01T00:00:00.000","53.55262632","-113.13477129","1","2022","3","35","8","2220391","NE","2","53","22","4","Rural"
"2022-0311-B","25 COPPICE HILL WY","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-08-11T00:00:00.000","2022-04-12T00:00:00.000","2022-06-07T00:00:00.000",,"Coventry Homes","R1C","5","2575","305000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211710223","10459087","251482","8690527","2022-01-01T00:00:00.000","2022-03-01T00:00:00.000","53.55697317","-113.13906086","1","2022","3","22","10","1822674","SW","11","53","22","4","Rural"
"2022-0310-B","53143 RNG RD 214","New Single Detached Dwelling with secondary suite","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-04-13T00:00:00.000","2022-04-12T00:00:00.000","2022-04-13T00:00:00.000",,"Clark, Chris & Chelsea","AG","5","5269","900000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3109304000","10458432","1966","27271","2022-01-01T00:00:00.000","2022-03-01T00:00:00.000","53.56378052","-113.04788401","1","2022","3","B",,"2158TR","NW","9","53","21","4","Rural"
"2022-0306-B","110 EDGAR LN","Combustible five storey apartment building consisting of 94 units and full parkade (Building 1000).","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-04-25T00:00:00.000","2022-04-11T00:00:00.000","2022-04-25T00:00:00.000",,"Emerald Place GP Inc.","UV2 ""Area I""","4","1627","16308824","94",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8155014000","10457212","253362","7430173","2022-01-01T00:00:00.000","2022-03-01T00:00:00.000","53.56624882","-113.27633984","1","2022","3","14","155","1524820","NE","11","53","23","4","Sherwood Park"
"2022-0305-B","177 RANCHER RD","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-06-28T00:00:00.000","2022-04-11T00:00:00.000","2022-04-28T00:00:00.000",,"Coventry Homes","ALD","5","3593","489000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211785305","10456884","253858","10412456","2022-01-01T00:00:00.000","2022-03-01T00:00:00.000","53.55083982","-113.13470872","1","2022","3","53","8","2220391","NE","2","53","22","4","Rural"
"2022-0297-B","99 ABERDEEN CR","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-08-25T00:00:00.000","2022-04-07T00:00:00.000","2022-04-26T00:00:00.000",,"Launch Homes Inc.","R1C","4","3670","260000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","8174092009","10454246","252157","9306594","2022-01-01T00:00:00.000","2022-02-01T00:00:00.000","53.56102649","-113.2888838","1","2022","2","92","174","1923102","SW","11","53","23","4","Sherwood Park"
"2022-0294-B","476 52327 RNG RD 233","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-07-05T00:00:00.000","2022-04-06T00:00:00.000","2022-04-13T00:00:00.000",,"Ace Lange Construction Ltd.","RE","6","5765","800000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2322744404","10452643","250345","7940809","2022-01-01T00:00:00.000","2022-02-01T00:00:00.000","53.49980592","-113.31003109","1","2022","2","44","4","1721060","SW","22","52","23","4","Rural"
"2022-0290-B","185 RANCHER RD","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-09-08T00:00:00.000","2022-04-06T00:00:00.000","2022-04-20T00:00:00.000",,"Coventry Homes Inc","ALD","5","4183","594000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211785501","10452035","253860","10412458","2022-01-01T00:00:00.000","2022-02-01T00:00:00.000","53.55060775","-113.13470707","1","2022","2","55","8","2220391","NE","2","53","22","4","Rural"
"2022-0288-B","10 HOMESTEAD CL","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-09-09T00:00:00.000","2022-04-06T00:00:00.000","2022-05-26T00:00:00.000",,"Cona Homes","R1A","5","3867","574000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211736705","10451293","253044","10341200","2022-01-01T00:00:00.000","2022-02-01T00:00:00.000","53.5564195","-113.13616153","1","2022","2","67","3","2122874","SW","11","53","22","4","Rural"
"2022-0277-B","22512 TWP RD 512","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-09-09T00:00:00.000","2022-04-01T00:00:00.000","2022-04-13T00:00:00.000",,"Launch Homes Inc.","RA","6","5236","620000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","1218503008","10444619","252431","9743512","2022-01-01T00:00:00.000","2022-02-01T00:00:00.000","53.39655152","-113.22468274","1","2022","2","1","1","2022225","SE","18","51","22","4","Rural"
"2022-0275-B","529 52327 RNG RD 233","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-06-13T00:00:00.000","2022-03-31T00:00:00.000","2022-04-14T00:00:00.000",,"Veneto Homes","RE","6","4807","881000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","2322745500","10443261","252916","10290527","2022-01-01T00:00:00.000","2022-02-01T00:00:00.000","53.49874886","-113.31118161","1","2022","2","55","4","2122518","SW","22","52","23","4","Rural"
"2022-0273-B","2 HOMESTEAD CL","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-09-09T00:00:00.000","2022-03-30T00:00:00.000","2022-04-06T00:00:00.000",,"Launch Homes Inc.","R1A","5","3355","260000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211736509","10441447","253042","10341198","2022-01-01T00:00:00.000","2022-02-01T00:00:00.000","53.55646356","-113.1365989","1","2022","2","65","3","2122874","SW","11","53","22","4","Rural"
"2022-0271-B","1 HOMESTEAD CL","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-09-09T00:00:00.000","2022-03-30T00:00:00.000","2022-04-12T00:00:00.000",,"Launch Homes Inc.","R1A","5","3758","260000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211737106","10440410","253048","10341204","2022-01-01T00:00:00.000","2022-02-01T00:00:00.000","53.55600312","-113.13648399","1","2022","2","71","3","2122874","SW","11","53","22","4","Rural"
"2022-0270-B","110 BARBURY CL","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-07-08T00:00:00.000","2022-03-30T00:00:00.000","2022-04-11T00:00:00.000",,"Launch Homes Inc.","UV4 ""Area 5""","3","3284","260000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","9008024000","10440321","220248","7544334","2022-01-01T00:00:00.000","2022-02-01T00:00:00.000","53.50894174","-113.30156026","1","2022","2","24","8","1620820","NE","22","52","23","4","Sherwood Park"
"2022-0269-B","14 HAVEN LINK","New Single Detached Dwelling","RESIDENTIAL","111706","NEW CONSTRUCTION","3083","In Progress - Inspection","2022-09-09T00:00:00.000","2022-03-29T00:00:00.000","2022-04-21T00:00:00.000",,"Launch Homes Inc.","RE","5","3824","330000","1",,"1028","Building Permit","NULL",,"NULL","AB",,"Strathcona County","3211751503","10439596","251013","8315931","2022-01-01T00:00:00.000","2022-02-01T00:00:00.000","53.55944106","-113.13826477","1","2022","2","15","5","1723309","SW","11","53","22","4","Rural"
