"record_id","where_do_you_live","sherwood_park_neighborhood","rural_county_location","question_01","question_02","question_03","question_04","question_05","question_06","question_07","question_08","question_09","question_10","question_11a","question_11b","question_12","question_13","question_14","question_15","question_16","question_17","question_18","question_19","question_20","question_21","question_22a","question_22b","question_23a","question_23b","question_24","question_25","gender","type_of_survey"
"445","Rural",,"Wye Road-- between Sherwood Park and Uncas","Never","Never","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Very Safe","more patrols, be aware of signage",,"Somewhat disagree","more patrols","Somewhat agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","to my councillor","Yes","Yes","when I drive thru a certain area I am more aware and more of a defensive driver","No",,"No","65 or older","Female","Telephone"
"448","Urban","The Estates of Sherwood Park",,"Never","Never","Usually","Seldom","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","80-99% of the time","Somewhat Safe","improve road quality",,"Somewhat disagree","Don't know/ not stated","Somewhat disagree","Strongly disagree","Strongly agree","Somewhat disagree","Strongly disagree","Somewhat agree","The transportation department","Yes","No",,"No",,"No","45 to 64","Female","Telephone"
"451","Rural",,"outside of Ardrossan","Never","Never","Never","Never","Somewhat","Slow down to the posted speed limit any time day or night","10 km/h over the speed limit","Yes","All the time","Somewhat Safe","Greater enforcement. In construction zones they make people slow down too soon so this should be changed i.e.. Baseline  Road between 223 and 224.",,"Somewhat disagree","More enforcement.","Strongly disagree","Strongly agree","Somewhat agree","Strongly agree","Strongly agree","Don't know","the mayor or the county office.","No",,,,,"Yes","45 to 64","Male","Telephone"
"452","Urban","Lakeland Ridge",,"Seldom","Never","Never","Seldom","Never","Slow down to the posted speed limit only if workers are present","10 km/h over the speed limit","Yes","60-79% of the time","Somewhat Safe","More police presence./Timely response to roads after a snowfall.",,"Somewhat agree","Having speed humps","Strongly agree","Neither agree nor disagree","Strongly agree","Strongly agree","Somewhat agree","Somewhat agree","Call the RCMP","Yes","No",,"No",,"Yes","25 to 44","Male","Telephone"
"457","Urban","Heritage Hills",,"Never","Seldom","Never","Somewhat","Seldom","Don't know","5 km/h over the speed limit","Yes","80-99% of the time","Very Unsafe","crack down on distracted driving  2) crack down on dangerous driving",,"Somewhat agree","I guess with police officers on the street","Strongly disagree","Somewhat disagree","Strongly disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","RCMP","No",,,,,"No","45 to 64","Male","Telephone"
"464","Urban","Glenwood Park Estates",,"Never","Never","Never","Somewhat","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Unsafe","Work on that traffic circle/Show more Police presence",,"Strongly agree","Stronger Police presence would help and speed humps in some areas. a bit of road widening on the RR roads","Strongly agree","Somewhat agree","Neither agree nor disagree","Strongly agree","Neither agree nor disagree","Neither agree nor disagree","I would call the County office and be directed from there.","No",,,,,"Yes","45 to 64","Female","Telephone"
"465","Rural",,"Ardrossan","Never","Usually","Never","Somewhat","Never","Slow down to the posted speed limit only if workers are present","10 km/h over the speed limit","Yes","All the time","Somewhat Safe","1) more warning lights should be put up at the traffic lights / 2) have the police catch more people who are speeding",,"Strongly agree","they should instigate a speed limit of 60 km/h instead of 50 km/h","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","Strongly disagree","Somewhat agree","respondent would address it with the RCMP and the county hall","No",,,,,"No","45 to 64","Female","Telephone"
"468","Rural",,"S.E. of Sherwood Park","Never","Seldom","Seldom","Somewhat","Never","Slow down to the posted speed limit only if workers are present","10 km/h over the speed limit","Yes","80-99% of the time","Somewhat Safe","speed limits are not consistent or realistic",,"Strongly agree","research what drivers really do instead of automatically slow down because it is not realistic. Understand traffic flow","Strongly disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","the Municipality","No",,,,,"Yes","25 to 44","Male","Telephone"
"480","Urban","Nottingham",,"Never","Never","Never","Never","Seldom","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","All the time","Very Safe","fix the potholes/",,"Somewhat disagree","more enforcement in areas of great concern","Strongly disagree","Strongly agree","Somewhat disagree","Strongly agree","Strongly agree","Somewhat agree","police, county admin","No",,,,,"No","65 or older","Male","Telephone"
"484","Urban","Glen Allan",,"Never","Never","Never","Somewhat","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","All the time","Somewhat Unsafe","bring back the photo radar/more red light cameras",,"Strongly agree","more police presence","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Somewhat disagree","Don't know/ not stated","No",,,,,"No","45 to 64","Male","Telephone"
"508","Rural",,"near Ardrossan","Never","Seldom","Seldom","Seldom","Somewhat","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","All the time","Very Safe","longer phases on left turn lights or longer yellow phases. Posting school hours in the school zones to remind people better",,"Strongly disagree","providing tickets","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat agree","Strongly disagree","Neither agree nor disagree","Don't know/ not stated","No",,,,,"No","45 to 64","Female","Telephone"
"510","Urban","Clarkdale",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","All the time","Somewhat Safe","more synchronization of lights // police roads better",,"Somewhat agree","Accept and follow up on complaints","Strongly disagree","Strongly agree","Somewhat agree","Somewhat agree","Strongly agree","Somewhat agree","RCMP","Yes","No",,"No",,"Yes","45 to 64","Male","Telephone"
"512","Urban","Millshaven",,"Never","Never","Never","Somewhat","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","All the time","Somewhat Safe","Educate people how to drive through the traffic circles & have a little more concern for the other drivers. (r) no.",,"Strongly agree","We need to look very strongly into the school zones, all school zones. (r) School zones and playgrounds. One place where people don't see the signs is at the Kinsman Centre, because it starts when you get off the street at the fire hall.","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Somewhat agree","The city administration & put that question forward to them.","Yes","Don't know",,"No",,"Yes","65 or older","Male","Telephone"
"520","Urban","Maple Wood",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","All the time","Somewhat Safe","More visible enforcement is needed. Have road signs up only when there is construction.",,"Strongly agree","Visible enforcement is needed.","Strongly disagree","Strongly agree","Somewhat disagree","Somewhat agree","Strongly agree","Don't know","Don't know/ not stated","No",,,,,"No","65 or older","Male","Telephone"
"542","Urban","Lakeland Ridge",,"Never","Never","Never","Somewhat","Never","Slow down to the posted speed limit only if workers are present","The posted speed limit","Yes","All the time","Somewhat Unsafe","more enforcement of law/more police presence",,"Strongly agree","more enforcement","Strongly agree","Strongly disagree","Somewhat agree","Strongly agree","Strongly agree","Somewhat disagree","councillor","Yes","No",,"No",,"No","25 to 44","Female","Telephone"
"570","Urban","East of the Shopping Centre with Save-on-Foods, on Alder Ave",,"Never","Never","Never","Never","Never","Slow down to the posted speed limit any time day or night","The posted speed limit","Yes","All the time","Somewhat Safe","At traffic circles make sure people know what their rights are- who has the right of way. There's another area that is very unsafe on Regency Drive, it's on a big curb & there's no sight distinction, so that needs improvement.",,"Strongly agree","With photo radar.","Somewhat agree","Somewhat agree","Strongly agree","Strongly agree","Somewhat disagree","Strongly agree","phone the County, and I have phoned the County","Yes","No",,"No",,"No","65 or older","Male","Telephone"
"575","Urban","Glenallen",,"Never","Seldom","Never","Seldom","Never","Slow down to the posted speed limit any time day or night","5 km/h over the speed limit","Yes","80-99% of the time","Somewhat Safe","police officers in school zones // more presence of officers or cameras at major intersections",,"Somewhat agree","speed bumps // enforcement presence in neighbourhood","Strongly agree","Somewhat agree","Strongly agree","Strongly agree","Strongly agree","Don't know","RCMP and councillor","No",,,,,"Yes","25 to 44","Female","Telephone"
"578","Urban","Millshaven",,"Never","Never","Never","Seldom","Never","Slow down to the posted speed limit only if workers are present","20 km/h or more over the speed limit","Yes","All the time","Somewhat Safe","change all the yield signs to merge signs",,"Somewhat agree","The county could post more signs.","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat disagree","Strongly agree","I would contact City Hall.","No",,,,,"No","45 to 64","Male","Telephone"
