"initiated_date","permit","permit_type","permit_description","status","on_street","from_street","to_street","location_address","city","zip","scope","scheduled_start","scheduled_end","permit_applicant_name","council_district","conditions_traffic_control","company","days_to_work","latitude","longitude","mapped_location"
"2022-08-16T12:53:37.000","202230386","LANE CLOSURE","REPAIR WATER SERVICE
WO#4249144","ACTIVE","212 HILLWOOD BLVD","RED OAK DR","MID-BLOCK","212 HILLWOOD BLVD","NASHVILLE","37205","REPAIR WATER SERVICE
WO#4249144","2022-08-16T00:00:00.000","2022-09-14T00:00:00.000","MICHAEL CONNER","23","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics","METRO WATER","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1261697953195","-86.8585059170885","POINT (-86.8585059170885 36.1261697953195)"
"2022-07-12T15:28:37.000","202225433","EXCAVATION PERMIT","GAS INSTALLATION REPLACEMENT AND ABANDONMENT","ACTIVE","1304 MONETTA AVE","NORTHVIEW AVE","2016 ALY","1304 MONETTA AVE","NASHVILLE","37216","GAS INSTALLATION REPLACEMENT AND ABANDONMENT","2022-08-11T00:00:00.000","2022-11-09T00:00:00.000","TYLER THORNHILL","7","Lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Ok per RBR Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, p","SOUTHEAST CONNECTION LLC","Tuesday Wednesday Thursday Friday Saturday","36.2005767456082","-86.7347608816027","POINT (-86.7347608816027 36.2005767456082)"
"2022-08-26T13:24:36.000","202231836","LANE CLOSURE","NEW CONSTRUCTION OF 7 STORY AFFORDABLE HOUSING MULTI-FAMILY BUILDING WITH 2 LEVELS OF PARKING","ACTIVE","900 DICKERSON PIKE","CLEVELAND ST","WHITES CREEK PIKE","900 DICKERSON PIKE","NASHVILLE","37207","NEW CONSTRUCTION OF 7 STORY AFFORDABLE HOUSING MULTI-FAMILY BUILDING WITH 2 LEVELS OF PARKING","2022-08-30T00:00:00.000","2022-10-28T00:00:00.000","CJ STEINER","5","Follow approved traffic plan  Alternate path of travel required  Text the permit number and picture(s) with the set-up and sign placement to the inspector after it is placed once a week while the permit is active   A TDOT permit is also required for this location  COPY TDOT","Weis Builders Inc","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1876216111909","-86.7733618951819","POINT (-86.7733618951819 36.1876216111909)"
"2022-09-06T10:13:33.000","202232772","LANE CLOSURE","SWDM-DITCH EXCAV","ACTIVE","7018 BONNAMERE DR","MID-BLOCK","JACKSONIAN DR","7018 BONNAMERE DR","HERMITAGE","37076","SWDM-DITCH EXCAV","2022-09-12T00:00:00.000","2022-09-20T00:00:00.000","MICKEY JACKSON","14","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Ok per RBR Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, p","METRO WATER SERVICES","Tuesday Wednesday Thursday Friday Saturday","36.2062224284551","-86.6357152305766","POINT (-86.6357152305766 36.2062224284551)"
"2022-09-09T12:07:42.000","202233257","LANE CLOSURE","POLE REPLACEMENT FOR NES","ACTIVE","1410-1401 GOULD BLVD","FIRESTONE PKWY","CUL-DE-SAC","1410-1401 GOULD BLVD","LA VERGNE","37086","POLE REPLACEMENT FOR NES","2022-09-12T00:00:00.000","2022-09-19T00:00:00.000","CELECITA WILLIAMS","33","Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   One lane closed maintain two-way traffic  Placement of pull boxes and all other elements in the right of way must follow approved plan and confirmed by MPW Representative  Notify all impacted property owners of your work, contact the inspector for specifics  Pole location must be approved by t","MASTEC NORTH AMERICA INC.","Tuesday Wednesday Thursday Friday","36.0121825852517","-86.6152403667528","POINT (-86.6152403667528 36.0121825852517)"
"2022-06-27T14:27:05.000","202223346","SIDEWALK PERMIT","FILMING JILLS VERANDA (JILLS PORCH)","ACTIVE","FOGG ST","EWING AVE","7TH AVE S","FOGG ST","NASHVILLE","37203","FILMING JILLS VERANDA (JILLS PORCH)","2022-09-06T00:00:00.000","2022-10-06T00:00:00.000","JUDIT VERGA","19",,"Warner Bros","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.150898376077","-86.7774173965545","POINT (-86.7774173965545 36.150898376077)"
"2022-09-08T09:19:18.000","202233072","EXCAVATION PERMIT","SEWER LINE REPAIR","ACTIVE","3512 COLONY PT W","PRIEST LAKE DR","CUL-DE-SAC","3512 COLONY PT W","NASHVILLE","37217","SEWER LINE REPAIR","2022-09-09T00:00:00.000","2022-12-08T00:00:00.000","RACHEL HOLLOWAY","29","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Ok per RBR Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, p","Pipeworks Plus, Inc.","Tuesday Wednesday Thursday Friday Saturday","36.0956172208281","-86.6106159094924","POINT (-86.6106159094924 36.0956172208281)"
"2022-09-09T10:38:43.000","202233211","EXCAVATION PERMIT","POLE REPLACEMENT FOR NES","ACTIVE","PINEVIEW DR","BELLSHIRE TERRACE DR","TUCKAHOE DR","PINEVIEW DR","NASHVILLE","37207","POLE REPLACEMENT FOR NES","2022-09-12T00:00:00.000","2022-12-11T00:00:00.000","CELECITA WILLIAMS","3","Follow MUTCD, Police Visible and Directing traffic when needed  Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   One lane closed maintain two-way traffic  Placement of pull boxes and all other elements in the right of way must follow approved plan and confirmed by MPW Representative  Notify all impacted property owners of your work, contact","MASTEC NORTH AMERICA INC.","Tuesday Wednesday Thursday Friday","36.2556204831943","-86.7656790356336","POINT (-86.7656790356336 36.2556204831943)"
"2022-07-18T14:18:20.000","202226253","LANE CLOSURE","CONSTRUCTION ACTIVITIES","ACTIVE","13TH AVE S","MCGAVOCK ST","235 ALY","13TH AVE S","NASHVILLE","37203","CONSTRUCTION ACTIVITIES","2022-07-18T00:00:00.000","2022-09-15T00:00:00.000","MIKE MURPHY","19","Follow approved traffic plan  Allow alley access  Maintain traffic flow  Text the permit number and picture(s) with the set-up and sign placement to the inspector after it is placed once a week while the permit is active   street closed; Police required  Failure to comply with the texting requirements will result in revocation of permit privileges and fines  Follow MUTCD, Police Visible and Directing traffic when needed","COMPREHENSIVE SECURITY/MILLCREEK","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1549049912789","-86.7881515936515","POINT (-86.7881515936515 36.1549049912789)"
"2022-08-02T08:37:02.000","202228253","LANE CLOSURE","GOOGLE WORK - SUBCONTRACTOR: MELCAR","ACTIVE","2416 CLIFTON AVE","28TH AVE N","24TH AVE N","2416 CLIFTON AVE","NASHVILLE","37208","GOOGLE WORK - SUBCONTRACTOR: MELCAR","2022-09-01T00:00:00.000","2022-09-14T00:00:00.000","JONATHAN ROPER","21","Prior to beginning work review the approved plan with the MPW inspector to confirm the route  Text the inspector a picture and the permit number at the beginning and end of each work period  Failure to comply with the texting requirements will result in revocation of permit privileges and fines    One lane closed maintain two-way traffic  Alternate path of travel required for the sidewalk  Police required  Allow local access  Flowable fill Required  Follow MUTCD, Police Vis  Follow MUTCD, Polic","Ervin Cable Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1582617255261","-86.8134018999151","POINT (-86.8134018999151 36.1582617255261)"
"2022-08-03T12:14:01.000","202228530","SIDEWALK PERMIT","AECOM HUNT TO UTILIZE SIDEWALK ADJACENT TO 151 1ST AVE S FOR TRUCK DELIVERIES AND CONSTRUCTION OF 4 SEASONS HOTEL PROJECT","ACTIVE","DEMONBREUN ST","1ST AVE S","2ND AVE S","DEMONBREUN ST","NASHVILLE","37201","AECOM HUNT TO UTILIZE SIDEWALK ADJACENT TO 151 1ST AVE S FOR TRUCK DELIVERIES AND CONSTRUCTION OF 4 SEASONS HOTEL PROJECT","2022-08-05T00:00:00.000","2022-10-03T00:00:00.000","CURTIS WATKINS","19","Same restrictions as before  Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   Ok per RBR    Follow MUTCD, Police Visible and Directing traffic when needed","Associated Protective Service","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1600325186934","-86.7735590834189","POINT (-86.7735590834189 36.1600325186934)"
"2022-09-09T10:47:55.000","202233222","EXCAVATION PERMIT","SEWER LINE REPAIR","ACTIVE","2925 NAUTILUS DR","STARBOARD DR","DOWNWIND CT","2925 NAUTILUS DR","NASHVILLE","37217","SEWER LINE REPAIR","2022-09-12T00:00:00.000","2022-12-11T00:00:00.000","RACHEL HOLLOWAY","29","Lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics  Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   If steel plates are utilized during the excavation process, please provi","Pipeworks Plus, Inc.","Tuesday Wednesday Thursday Friday Saturday","36.0830884470444","-86.6086528584346","POINT (-86.6086528584346 36.0830884470444)"
"2021-11-17T07:30:34.000","202133665","LANE CLOSURE","CAPITAL IMPROVEMENT PROJECT - PARTIAL CLOSURE FOR ROAD WORK","ACTIVE","MADISON STATION BLVD","W OLD HICKORY BLVD","MADISON SQUARE","MADISON STATION BLVD","MADISON","37115","CAPITAL IMPROVEMENT PROJECT - PARTIAL CLOSURE FOR ROAD WORK","2021-11-12T00:00:00.000","2022-10-20T00:00:00.000","MARDI BUCHANAN","8",,"KIEWIT INFRASTRUCTURE SOUTH CO","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.2599800857857","-86.7157717559464","POINT (-86.7157717559464 36.2599800857857)"
"2022-09-12T14:56:33.000","202233543","LANE CLOSURE","OVERHEAD LINE WORK","ACTIVE","1200 EDGEHILL AVE","VILLA PL","16TH AVE S","1200 EDGEHILL AVE","NASHVILLE","37203","OVERHEAD LINE WORK","2022-09-12T00:00:00.000","2022-09-18T00:00:00.000","TAD THOMPSON","17","Text the inspector a picture and the permit number at the beginning and end of each work period   Failure to comply with the texting requirements will result in revocation of permit privileges and fines   One lane closed maintain two-way traffic  Placement of pull boxes and all other elements in the right of way must follow approved plan and confirmed by MPW Representative  Notify all impacted property owners of your work, contact the inspector for specifics  Pole location must be approved by t","NASHVILLE ELECTRIC SERVICE","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1427719031458","-86.7874595822208","POINT (-86.7874595822208 36.1427719031458)"
"2022-08-18T10:00:27.000","202230724","EXCAVATION PERMIT","GAS SERVICE INSTALL","ACTIVE","801 25TH AVE N","BOOKER ST","BATAVIA ST","801 25TH AVE N","NASHVILLE","37208","GAS SERVICE INSTALL","2022-08-19T00:00:00.000","2022-11-17T00:00:00.000","HALEY GREGORY","21","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics","Team Construction","Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1611159210186","-86.8142763020822","POINT (-86.8142763020822 36.1611159210186)"
"2022-06-27T14:32:06.000","202223352","SIDEWALK PERMIT","FILMING JILLS VERANDA (JILLS PORCH)","ACTIVE","EDWIN ST","MERIDIAN ST","E TRINITY LN","EDWIN ST","NASHVILLE","37207","FILMING JILLS VERANDA (JILLS PORCH)","2022-09-06T00:00:00.000","2022-10-06T00:00:00.000","JUDIT VERGA","5",,"Warner Bros","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.2046089435951","-86.7536637568556","POINT (-86.7536637568556 36.2046089435951)"
"2022-07-27T10:07:34.000","202227719","LANE CLOSURE","NEW CONSTRUCTION","ACTIVE","19TH AVE S","ALY 447","CHET ATKINS PL","19TH AVE S","NASHVILLE","37203","NEW CONSTRUCTION","2022-08-02T00:00:00.000","2022-09-30T00:00:00.000","THOMAS BOYETTE","19","Text the permit number and picture(s) with the set-up and sign placement to the inspector after it is placed once a week while the permit is active   Failure to comply with the texting requirements will result in revocation of permit privileges and fines  Maintain traffic flow  Allow alley access  Follow approved Traffic Plan  Alternate path of travel required  Allow local access  Ok per RBR  Copy Councilmember","Hoar Construction","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1492523564912","-86.7959568195289","POINT (-86.7959568195289 36.1492523564912)"
"2022-08-15T13:48:33.000","202230179","TRAILER / DUMPSTER PERMIT","DEMO WORK AT THE ARCADE","ACTIVE","ARCADE ALY","UNION ST","THE ARCADE","ARCADE ALY","NASHVILLE","37219","DEMO WORK AT THE ARCADE","2022-08-17T00:00:00.000","2022-10-15T00:00:00.000","ALI GORRELL","19","In front of 417 Union  Text the permit number and a picture if the POD/Dumpster placement to the inspector after it is placed once a week while it is permitted  Failure to comply with the texting requirements will result in revocation of permit privileges and fines   Maintain two-way traffic  Allow local access   Ok per RBR  Copy the council member   Post permit number and 24-hour contact information on the dumpster  Do not block the bike lane if applicable","R.C. Mathews Contractor","Monday Tuesday Wednesday Thursday Friday Saturday Sunday,","36.1647322363053","-86.780442925364","POINT (-86.780442925364 36.1647322363053)"
"2022-09-12T15:32:03.000","202233551","LANE CLOSURE","MILL & PAVE","ACTIVE","LOMBARDY AVE","BRIGHTWOOD AVE","HILLSBORO PIKE","LOMBARDY AVE","NASHVILLE","37215","MILL & PAVE","2022-09-13T00:00:00.000","2022-09-19T00:00:00.000","RICHARD HUGHES","25","lane closed maintain two-way traffic Daylight hours only Allow local access  Confirm patch with MPW Inspector prior to restoration Notify all impacted property owners of your work, contact the inspector for specifics Ok per RBR Text the inspector a picture and the permit number at the beginning and end of each work period  Failure to comply with the texting requirements will result in revocation of permit privileges and fines  If steel plates are utilized during the excavation process, p","CROWN PAVING LLC","Tuesday Wednesday Thursday Friday Saturday","36.1205913734606","-86.8078433124515","POINT (-86.8078433124515 36.1205913734606)"
"2022-08-18T09:26:26.000","202230708","LANE CLOSURE","GAS SERVICE INSTALL","ACTIVE","3221 CURTIS ST","CURTIS HILL CT","LLOYD AVE","3221 CURTIS ST","NASHVILLE","37218","GAS SERVICE INSTALL","2022-08-19T00:00:00.000","2022-09-22T00:00:00.000","HALEY GREGORY","2","lane closed maintain two-way traffic  Daylight hours only  Allow local access   Confirm patch with MPW Inspector prior to restoration  Notify all impacted property owners of your work, contact the inspector for specifics","Team Construction","Tuesday Wednesday Thursday Friday Saturday Sunday,","36.2001590027943","-86.830610947387","POINT (-86.830610947387 36.2001590027943)"
