"cod_clase","clase","nombre","direccion","barrio","cod_mpio","municipio"
"4","DROGUERIA","DAYHEN PLUS LAS AMERICAS","CALLE 14 N # 17- 85 APTO 101","OLGA TERESA","54001","CUCUTA"
"4","DROGUERIA","SAN MIGUEL","CALLE 7AN # 13E-04 LOCAL 03","LOS ACACIOS","54001","CUCUTA"
"4","DROGUERIA","FARMACIA LA GRACIA DE DIOS","CALLE 17 # 21-70","GAITAN","54001","CUCUTA"
"4","DROGUERIA","FARMAMIA LA SEPTIMA","AV 7 ENTRE 3Y4  3 46","CALLEJON","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE 100","CALLE 10 Y 11 DIAGONAL SANTANDER LOCAL 1-57A Y 1-57B CC VENTURA PLAZA","QUINTA VELEZ","54001","CUCUTA"
"4","DROGUERIA","VERDE CENTER","TRANSVERSAL 17 #8-16","SAN MIGUEL","54001","CUCUTA"
"4","DROGUERIA","DROFARMA PLUS TORCOROMA","AV 11 # 26-75","BELLAVISTA","54001","CUCUTA"
"4","DROGUERIA","CRISTO REY LA 14","AV 20 A # 22-86","SAN JOSE","54001","CUCUTA"
"4","DROGUERIA","INGLATERRA PLUS ORIENTE","CALLE 11 #1E-125","QUINTA VELEZ","54001","CUCUTA"
"4","DROGUERIA","DARSALUD PLUS BOCONO","MZ F LOTE 1 URB. CUJI LC 2","BOCONO","54001","CUCUTA"
"4","DROGUERIA","FARMACIA TREBOL DEL NORTE","AV. 1 # 20-50 RESERVAS DE SAN LUIS LOCAL 2","SAN LUIS","54001","CUCUTA"
"4","DROGUERIA","MEDIFAR","CALLE 21 #17-03 LC 4","AGUAS CALIENTES","54001","CUCUTA"
"4","DROGUERIA","FARMA 10 EXPRESS","CALLE 10#17-54 LC2","CUNDINAMARCA","54001","CUCUTA"
"4","DROGUERIA","FARMARAPID PLUS","TRANS 17 # 0N-73","PUEBLO NUEVO","54001","CUCUTA"
"4","DROGUERIA","J.C MINI MARKET","CLL 18 # 16-32","ALONSITO","54001","CUCUTA"
"4","DROGUERIA","BIOFARMA PLUS","CALLE 26 # 6 - 01","BUENOS AIRES","54001","CUCUTA"
"4","DROGUERIA","A C FARMA PLUS DROGUERIA Y MINIMARKET","CALLE 3 AV 10 #9-93 LOC 2","CALLEJON","54001","CUCUTA"
"4","DROGUERIA","FARMAX PLUS","CALLE 1N # 3E-07 Lc L 102","QUINTA BOCH","54001","CUCUTA"
"4","DROGUERIA","MANANTIAL RAMOS","CALLE 9 # 23-05","NUEVO HORIZONTE","54001","CUCUTA"
"4","DROGUERIA","DROGAS ISRAEL","CALLE 13 A #  12-81 APTO 1","TOLEDO PLATA","54001","CUCUTA"
"4","DROGUERIA","EL BOTIQUIN PLUS","CALLE 6A#13-89","LOMA DE BOLIVAR","54001","CUCUTA"
"4","DROGUERIA","CENMED CENTRO","CALLE 11 #8-99","EL LLANO","54001","CUCUTA"
"4","DROGUERIA","CRISTO REY LA 10","CALLE 10 # 9-85 LOCAL 1","EL LLANO","54001","CUCUTA"
"4","DROGUERIA","ESTOCOLMO TB","MANZANA 37 LOTE 1 LOCAL 3","CLARET","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE 102","AV 1 # 11-75","CHAPINERO","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","FORPRESALUD IPS SAS CUCUTA","CALLE 9 #0E-106","LATINO","54001","CUCUTA"
"4","DROGUERIA","FARMABOLIVAR PLUS","CALLE 18 # 25-43","SIMON BOLIVAR","54001","CUCUTA"
"4","DROGUERIA","FARMA ORIENTE","CALLE 11 # 6-12 LOCAL B EDIFICIO BANCO DE BOGOTA","EL CENTRO","54001","CUCUTA"
"4","DROGUERIA","INTEGRAL DEL NORTE","AV 50 23-43 PALMERAS PARTE BAJA","PALMERAS","54001","CUCUTA"
"4","DROGUERIA","CONDE PLUS 4","AV 5 # 10-23 LC 4","MOTILONES","54001","CUCUTA"
"4","DROGUERIA","LA NUEVA ESPERANZA","AV 19 #6-80","NUEVA ESPERANZA","54001","CUCUTA"
"4","DROGUERIA","Y MEDICAMENTOS 4 ESQUINAS","MANZANA D LOTE 47","MINUTO DE DIOS","54001","CUCUTA"
"4","DROGUERIA","LAS 24 HORAS","CALLE 4 # 12-75","URB. SAN MARTIN II","54001","CUCUTA"
"4","DROGUERIA","PUYITA","CRA 6 # 11-22 CORREGUIMIENTO DE AGUA CLARA LOCAL 2","FUERA DEL MUNICIPIO DE CUCUTA","54001","CUCUTA"
"4","DROGUERIA","FARMAMAX SALUD J & S PLUS","CALLE 24 #8-08","VILLAS DEL TEJAR","54001","CUCUTA"
"4","DROGUERIA","NORFARMA","CALLE 10 N° 4-44","CENTRO","54001","CUCUTA"
"4","DROGUERIA","Y PERFUMERIA AGUACLARA PLUS","AV 12 9CN-38","MARIA PAZ","54001","CUCUTA"
"4","DROGUERIA","FARMACIA JOTA","CALLE 2 # 2-46","NIÑA CECI","54001","CUCUTA"
"4","DROGUERIA","FARMABOSQUE DAZA PLUS","CALLE 10 N # 3-135","EL BOSQUE","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","BETEL PHARMA PLUS","CALLE 4 #15AE-22","SAN EDUARDO","54001","CUCUTA"
"4","DROGUERIA","FARMAVIDA PLUS","KDX 18-1-A","VEREDA PUERTO LLERAS","54001","CUCUTA"
"4","DROGUERIA","SOMOS SU SALUD SAS 2","AV 3 N°10-24 LC 8","CENTRO","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE #108","AV 11E N° 7-78","COLSAG","54001","CUCUTA"
"4","DROGUERIA","FARMAIDEAL CENTER","AV 3 # 10-86","SAN LUIS","54001","CUCUTA"
"4","DROGUERIA","LA 2DA INGRI","AV 2 N° 10-49","SAN LUIS","54001","CUCUTA"
"4","DROGUERIA","LA CANDELARIA SEVILLA","CLL 2BN N°8-86 LC 101","SEVILLA","54001","CUCUTA"
"4","DROGUERIA","FARMAECONOMIK PLU","AV 10 N° 1N-65","SAN MARTIN I","54001","CUCUTA"
"4","DROGUERIA","CRUZ AMARILLA","AV 9E # 4-44","QUINTA ORIENTAL","54001","CUCUTA"
"4","DROGUERIA","FARMA LUZ COMUNEROS","CALLE 6 N° 12-02","COMUNEROS","54001","CUCUTA"
"4","DROGUERIA","FARMABLUE 10","AV 1 CLL 8 # 1-04","MOTILONES","54001","CUCUTA"
"12","IPS","CLINICA MEDICO QUIRURGICA SEDE BARRIO BLANCO","AV 3 N° 20-88","BLANCO","54001","CUCUTA"
"12","IPS","CLINICA MEDICO QUIRURGICA SEDE QUINTA ORIENTAL","AV 9E N° 6-107","QUINTA ORIENTAL","54001","CUCUTA"
"4","DROGUERIA","INGLESA # 179","CALLE 10 # 1-37","LA PLAYA","54001","CUCUTA"
"4","DROGUERIA","FARMAFENIX CUCUTA","CALLE 15 N°21-16","POLICARPA","54001","CUCUTA"
"4","DROGUERIA","VICFARMA","KDX 2-1A VEREDA AGUA CLARA","FUERA DEL MUNICIPIO DE CUCUTA","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","BIOMEDICA SANTANDER","CLL 18 N°1E-100","CAOBOS","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE 107","AV 6 # 7-59 SUPERMERCADO LOS MONTES","LA SEXTA","54001","CUCUTA"
"4","DROGUERIA","FARMA LOS ANGELES","AV 3 N° 12-53","SAN LUIS","54001","CUCUTA"
"4","DROGUERIA","FARMACEUTICOS LA 14","CLL 14 N° 5-11 LC 1","MOTILONES","54001","CUCUTA"
"4","DROGUERIA","FARMA MILENIUM","CLL 12 N°414-22-23 LOCAL 104 EDF REMOLINO","EL CENTRO","54001","CUCUTA"
"4","DROGUERIA","INGLESA # 180","MZ D AV OLAYA HERRERA 21 B-29 Y 21 B -22 -21 B-37 31B-33","EL ROSAL","54001","CUCUTA"
"4","DROGUERIA","HAYBET SALUD","CALLE 13 N 14E -48  LOCAL 1","ZULIMA","54001","CUCUTA"
"16","TIENDA NATURISTA","ALMAXIMO N°5","ANILLO VIAL  ORIENTAL N° 13-70 C.C. JARDIN PLAZA","JARDIN PLAZA","54001","CUCUTA"
"12","IPS","UCIS DE COLOMBIA","AV 11E N° 5AN-71 PISO 2","GUAIMARAL","54001","CUCUTA"
"4","DROGUERIA","DISFARMA GS SAS EPSDISFARMA 2","CALLE 12 # 1-62","CENTRO","54001","CUCUTA"
"4","DROGUERIA","RENTEX","CLL 9 N° 18-05","NUEVO HORIZONTE","54001","CUCUTA"
"12","IPS","B.BRAUN AVITUM SAS","CLL 6N N° 11E-123","SANTA LUCIA","54001","CUCUTA"
"4","DROGUERIA","FARMAHOUSE PLUS","CLL 1A N° 11A-88","URB. SAN MARTIN II","54001","CUCUTA"
"4","DROGUERIA","FARMAMOTILONA","AV 6  # 8-51","CHAPINERO","54001","CUCUTA"
"4","DROGUERIA","EQUISALUD PLUS","AV 11E N° 14N-48 LOCAL 1","GUAIMARAL","54001","CUCUTA"
"4","DROGUERIA","FARMABETHEL PLUS","DIAGONAL 13 N° 8-75","PANAMERICANO","54001","CUCUTA"
"4","DROGUERIA","COROMOTO","AV 5 N° 8-65","EL CENTRO","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","ALMEDICAS DISPOSITIVOS Y EQUIPOS MEDICOS DE TECNOLOGIA AVANZADA","AV 4 E # 5-66","LA CEIBA","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","CUCUTA","cll 3 # 8-04","CARORA","54001","CUCUTA"
"4","DROGUERIA","YAYCAR PLUS CONTENTO","CLL 17 N° 15-110","EL CONTENTO","54001","CUCUTA"
"4","DROGUERIA","PLUSS RC","AV 6 CL 4 N° 5-50","LA UNION","54001","CUCUTA"
"4","DROGUERIA","DRONORTE","AV LIBERTADORES N° 1N-07 TORRE REAL","CONDOMINIO PARQUE REAL","54001","CUCUTA"
"4","DROGUERIA","FAMILIAR PLUS 3","AV 8 N° 5-96","URB. PRADOS DEL ESTE","54001","CUCUTA"
"4","DROGUERIA","INGLATERRA II","AVENIDA 5 # 23-80","OSPINA PEREZ","54001","CUCUTA"
"3","DEPOSITO DE DROGAS","MEDISINS","AV 2 N°11-59 OFI 103 ED. LA FRONTERA","CENTRO","54001","CUCUTA"
"4","DROGUERIA","MEDIKAR PLUS","CLL 1 N°46B-87","LOS OLIVOS","54001","CUCUTA"
"4","DROGUERIA","DROGAS C & C","CLL 9 N° 13-03","NIÑA CECI","54001","CUCUTA"
"4","DROGUERIA","FARMANORTE # 104","AV 11E # 5AN-198 URB. SANTA LUCIA","GUAIMARAL","54001","CUCUTA"
"4","DROGUERIA","PHARMA SALOD","CALLE 15 # 7-99","EL PARAMO","54001","CUCUTA"
"4","DROGUERIA","FARMA ORIENTE CEIBA","AV 3E # 6AN-16","URB. CEIBA II","54001","CUCUTA"
"4","DROGUERIA","FARMALUZ R & R","MZ 33 LT 24","CLARET","54001","CUCUTA"
"4","DROGUERIA","GERMANANDRES","CLL 53 N°15-41","JOSE BERNAL","54001","CUCUTA"
"4","DROGUERIA","FARMAMIA PLUS","CL 10 N° 1-59 LC 102","LA PLAYA","54001","CUCUTA"
"4","DROGUERIA","FARMA VITAL CENTER","TRAV. 17 CLL 3 N° 14-159","LOMA DE BOLIVAR","54001","CUCUTA"
"4","DROGUERIA","FARMALIAM PLUS","CLL 13 A # 22-06","CAÑO LIMON","54001","CUCUTA"
"4","DROGUERIA","ANTONIA SANTOS","CL 21 N° 52-01","ANTONIA SANTOS","54001","CUCUTA"
