"secretaria","codigodepartamento","nombredepartamento","codigomunicipio","nombremunicipio","codigoestablecimiento","nombreestablecimiento","zona","direccion","telefono","niveles","grados","modelos"
"CESAR","20","CESAR","20011","AGUACHICA","320011001399","COLEGIO METROPOLITANO DE SECUNDARIA","URBANA","CALLE 3 N¿ 10-39","5655236","MEDIA,BÁSICA SECUNDARIA","23,24,25,26",
"CESAR","20","CESAR","20011","AGUACHICA","320011023775","COLEGIO RAFAEL POMBO","URBANA","KR 7 39 55","565 40 09","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"CESAR","20","CESAR","20011","AGUACHICA","320011001402","COLEGIO TERESIANO REINA DEL CARMELO","URBANA","CL 6 17 44","5651226","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",
"CESAR","20","CESAR","20011","AGUACHICA","320011023813","CORPORACION DE EDUCACION TECNICA DEL ORIENTE","URBANA","CL 5 24 46","3214305452","MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","21,22,23,24,25,26",
"CESAR","20","CESAR","20011","AGUACHICA","220011001840","ESC. SANTA ROSA DE CARACOL","RURAL","VEREDA SANTA ROSA","3182188738-3157317085","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,21,22,23,24",
"CESAR","20","CESAR","20011","AGUACHICA","320011023864","HOGAR INFANTIL AGUACHICA","URBANA","KR 7 A 4 32",,"PREESCOLAR,PRIMERA INFANCIA","-6",
"CESAR","20","CESAR","20011","AGUACHICA","120011000024","I.E. GUILLERMO LEON VALENCIA","URBANA","KR 15 3 54","3133088613","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24",
"CESAR","20","CESAR","20011","AGUACHICA","220011001386","I.E. GUILLERMO LEON VALENCIA DE BARRANCALEBRIJA","RURAL","CORREGIMIENTO DE BARRANCA LEBRIJA","3168184120","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CESAR","20","CESAR","20011","AGUACHICA","120011001454","I.E. LAUREANO GOMEZ CASTRO","URBANA","KR 2 12 45","3188636831","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"CESAR","20","CESAR","20011","AGUACHICA","220011000053","I.E. NOREAN","RURAL","CORREGIMIENTO NOREAN","3114995824","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24",
"CESAR","20","CESAR","20011","AGUACHICA","220011000436","I.E. SANTA ROSA DE LIMA","RURAL","LOMA DE CORREDOR","3214412702","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23,24",
"CESAR","20","CESAR","20011","AGUACHICA","220011000347","I.E. SANTA TERESA (PATIÑO)","RURAL","CORREGIMIENTO PATIÑO","300480082","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,23,24,25,26",
"CESAR","20","CESAR","20011","AGUACHICA","220011001254","I.E. VILLA DE SAN ANDRES","RURAL","CORREGIMIENTO VILLA DE SAN ANDRES","3205696592","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23",
"CESAR","20","CESAR","20011","AGUACHICA","120011001012","INS.  EDU. LA UNION","URBANA","KR 28 7 35","5661121-3168676745","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"CESAR","20","CESAR","20011","AGUACHICA","120011000016","INS.JOSE MARIA CAMPO SERRANO","URBANA","CL 7 7 64","3176985932-5656396","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CESAR","20","CESAR","20011","AGUACHICA","120011001331","INST. EDU. JORGE ELIECER GAIT¿N","URBANA","CL 7 12 70","3002719584","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"CESAR","20","CESAR","20011","AGUACHICA","120011001047","INST. EDU. NUESTRA SEÑORA DEL CARMEN","URBANA","CL 1 37 69","3165762309","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"CESAR","20","CESAR","20011","AGUACHICA","120011000075","INST. EDU. SAGRADO CORAZON","URBANA","KR 10 B 15 50","3144127073","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CESAR","20","CESAR","20011","AGUACHICA","120011001039","INST. EDU. SAN MIGUEL","URBANA","KR 34 2 50","5653423 - 3153182913","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"CESAR","20","CESAR","20011","AGUACHICA","320011023899","INSTITUCION EDUCATIVA DEJANDO HUELLAS","URBANA","CL 1 33 24",,"PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"CESAR","20","CESAR","20011","AGUACHICA","320011023902","INSTITUCION EDUCATIVA FUENTE DE VIDA","URBANA","CL 3 38 37",,"PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"CESAR","20","CESAR","20011","AGUACHICA","320011023929","INSTITUCIÓN EDUCATIVA LICEO HUMANISTA DANTE ALIGHIERI","URBANA","CL 1 33 24",,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","22,23,24,25,26",
"CESAR","20","CESAR","20011","AGUACHICA","320011001232","INSTITUTO AGUACHICA","URBANA","KR 19 0 75","3215086413","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",
"CESAR","20","CESAR","20011","AGUACHICA","320011000201","INSTITUTO FRANCISCO JOSE DE CALDAS","URBANA","KR 16 7 92","5654473","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",
"CESAR","20","CESAR","20011","AGUACHICA","420011023401","JARDIN INFANTIL ESCALANDO MI MUNDO","URBANA","KR 10 B 9 05","3188034660-3127666308","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"CESAR","20","CESAR","20011","AGUACHICA","320011000058","JARDIN INFANTIL LA CASITA ENCANTADA","URBANA","KR 14 2 05","O","PREESCOLAR","-3",
"CESAR","20","CESAR","20011","AGUACHICA","320011023872","JARDIN INFANTIL MANITAS CREATIVAS","URBANA","KR 24 3 15","3157765726","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,21,22,23,24,25,26",
"CESAR","20","CESAR","20011","AGUACHICA","320011023350","JARDIN INFANTIL MIS PRIMERAS LETRAS","URBANA","CARRERA 10 N¿ 5A-117","5655357","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"CESAR","20","CESAR","20011","AGUACHICA","320011001314","LICEO DEL SUR","URBANA","CL 1 16 03","5750093","MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","21,22,23,24,25,26",
"CESAR","20","CESAR","20011","AGUACHICA","320011023538","LICEO HUMANISTA DE AGUACHICA","URBANA","CARRERA 18 N¿ 3-03","5652564","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26",
"CESAR","20","CESAR","20011","AGUACHICA","320011002239","LICEO SAN ROQUE","URBANA","CL 3 10 89","3156317954","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"CESAR","20","CESAR","20011","AGUACHICA","320011023589","PREESCOLAR CARITAS FELICES","URBANA","CARRERA 9 N¿ 5A-81","5659427","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"SANTANDER","68","SANTANDER","68013","AGUADA","168013000016","COLEGIO INTEGRADO ROEL Y VELASCO","RURAL,URBANA","CALLE 3 NO. 1-33 CASCO URBANO","0977565537-3102643925","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,23,24",
"SANTANDER","68","SANTANDER","68013","AGUADA","468013000019","INSTITUTO DE EDUCACION RURAL SANTA MARIA DEL CAMINO","URBANA","KR 2 3 25","3143885528","MEDIA,BÁSICA SECUNDARIA","23,24,25,26",
"CALDAS","17","CALDAS","17013","AGUADAS","217013000564","INSTITUCION EDUCATIVA EL EDEN","RURAL","VDA. EL EDEN","3105037340","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23",
"CALDAS","17","CALDAS","17013","AGUADAS","217013000602","INSTITUCION EDUCATIVA ENCIMADAS","RURAL","VEREDA ENCIMADAS","3137657520","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,22,23,24,25,26",
"CALDAS","17","CALDAS","17013","AGUADAS","117013001167","INSTITUCION EDUCATIVA ESCUELA  NORMAL SUPERIOR CLAUDINA MUNERA","URBANA","CL 7 7 04","8514680","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,21,22,23,24,25,26",
"CALDAS","17","CALDAS","17013","AGUADAS","217013000742","INSTITUCION EDUCATIVA LA MERMITA","RURAL","VEREDA LA MERMITA","3206993930","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,26",
"CALDAS","17","CALDAS","17013","AGUADAS","117013000292","INSTITUCION EDUCATIVA LICEO CLAUDINA MUNERA","URBANA","CL 7 7 02","8514526 8514404","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11",
"CALDAS","17","CALDAS","17013","AGUADAS","117013000306","INSTITUCION EDUCATIVA MARINO GOMEZ ESTRADA","URBANA","KR 3 CL 17","8514530","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,99",
"CALDAS","17","CALDAS","17013","AGUADAS","217013000131","INSTITUCION EDUCATIVA RIOARRIBA","RURAL","VDA.  RIOARRIBA","3105037301","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CALDAS","17","CALDAS","17013","AGUADAS","117013001086","INSTITUCION EDUCATIVA ROBERTO PELAEZ","URBANA","KR 3 6 41","8514140","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CALDAS","17","CALDAS","17013","AGUADAS","217013000777","INSTITUCION EDUCATIVA SAN ANTONIO DE ARMA","RURAL","CORREGIMIENTO DE ARMA","8518024","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,22,23,24,25,26",
"CALDAS","17","CALDAS","17013","AGUADAS","217013001111","INSTITUCION EDUCATIVA VIBORAL","RURAL","VEREDA VIBORAL","N/A","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11",
"CUNDINAMARCA","25","CUNDINAMARCA","25001","AGUA DE DIOS","325001000205","COL AMERICANO DE AGUA DE DIOS                               ","URBANA","CRA11A NO 14 30","918343228","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"CUNDINAMARCA","25","CUNDINAMARCA","25001","AGUA DE DIOS","425001000170","COL SANTA HELENA                                            ","RURAL","VDA EGIPTO","3125922876","BÁSICA SECUNDARIA","6,7,8,9",
"CUNDINAMARCA","25","CUNDINAMARCA","25001","AGUA DE DIOS","125001000231","INSTITUCION EDUCATIVA  DEPARTAMENTAL SALESIANO MIGUEL UNIA","RURAL,URBANA","CARRERA 8 NRO 13 22","8342371  3158037723","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CUNDINAMARCA","25","CUNDINAMARCA","25001","AGUA DE DIOS","311001094136","INSTITUTO PEDAGOGICO NUESTRA SEÑORA DEL PILAR","URBANA","CALLE 11 N° 10 B-03 Y CALLE 14 N° 12-04","8279607-8279220","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11",
"CUNDINAMARCA","25","CUNDINAMARCA","25001","AGUA DE DIOS","425001000412","INTERN CAMP SANTA ANA                                       ","RURAL","VDA MALACHI VIA LOS CHORROS","8345123-3103243445    ","BÁSICA PRIMARIA","1,2,3,4,5",
"CUNDINAMARCA","25","CUNDINAMARCA","25001","AGUA DE DIOS","325001000451","JARD INF PICARDIAS                                          ","URBANA","CLL 12 NO 12A 21","8342083 2951        ","PREESCOLAR","-3",
"CASANARE","85","CASANARE","85010","AGUAZUL","385010001250","COLEGIO SANTA MONICA","URBANA","IND CLL 8 NO. 9- 49 Y10","310 5724055","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4",
"CASANARE","85","CASANARE","85010","AGUAZUL","385010001202","COL NUEVO HORIZONTE","URBANA","KR 20 15 45","6392224","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"CASANARE","85","CASANARE","85010","AGUAZUL","385010001233","COL SANTA MARIA DEL LLANO","URBANA","CL 7 4 A 44","(8)639 2309 - 3102887665","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6",
"CASANARE","85","CASANARE","85010","AGUAZUL","385010001194","GIMNASIO SAN FRANCISCO DE ASIS","URBANA","CL 2 7 01 EN COROCORA","3108784792 - 3138306922","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",
"CASANARE","85","CASANARE","85010","AGUAZUL","185010000271","IE CAMILO TORRES RESTREPO","RURAL,URBANA","CLL 15 NO 18-20","6384545 - 311 5322423 - 311 4322405","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,18,21,23,24,25,26",
"CASANARE","85","CASANARE","85010","AGUAZUL","285010000259","I.E. CUPIAGUA","RURAL","CORREG CUPIAGUA","314 3627144","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CASANARE","85","CASANARE","85010","AGUAZUL","185010000629","IE JORGE ELIECER GAITAN","URBANA,RURAL","CR 19  CLL 20","6384837","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CASANARE","85","CASANARE","85010","AGUAZUL","285010000038","I.E. LA TURUA","RURAL","VDA. LA TURUA","311 892 7082","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24",
"CASANARE","85","CASANARE","85010","AGUAZUL","285010000640","IE LEON DE GREIFF","RURAL","VDA MONTERRALO","320 235 4623  -  313 832 7893","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24",
"CASANARE","85","CASANARE","85010","AGUAZUL","285010000364","IE LUIS MARIA JIMENEZ","RURAL","CORREG SAN JOSE DEL BUBUY","311 509 8707","PREESCOLAR,BÁSICA SECUNDARIA,MEDIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26",
"CASANARE","85","CASANARE","85010","AGUAZUL","185010000505","IE SAN AGUSTIN","URBANA,RURAL","CLL 14 NO 6-45","6382211","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CASANARE","85","CASANARE","85010","AGUAZUL","385010800004","LICEO SAN JUAN PABLO II","URBANA","KR 14 12 57",,"PREESCOLAR","-3",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","220013022151","C.E. ALTO SICARARE","RURAL","VDA.ALTO SICARARE","3205728950","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","420013022126","C.E. INDIGENA IROKA","RURAL","RESG INDIGENA IROKA","3163377214","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23,24",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","320013022059","C.E. INDIGENA LA PISTA","RURAL","RESGUARDO INDIGENA MENKUE","3187599647","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","320013022873","CENTRO EDUCATIVO MARIA MONTESSORI","URBANA","CL 12 18 62","3016907237","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","320013001256","CENTRO EDUCATIVO SANTA TERESITA","URBANA","CALLE 12 N¿ 14-120","5766181","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","320013022881","CENTRO PEDAGOGICO ESTUDIANTIL","URBANA","DG 12 18 107","3106124881","MEDIA,BÁSICA SECUNDARIA","23,24,25,26",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","220013000174","C.E. SAN JACINTO","RURAL","VDA. SAN JACINTO","5765131-3205212550","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","220013022071","C.E. SIETE DE AGOSTO","RURAL","VDA. SIETE DE AGOSTO","3126244479","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","220013022691","C.E. TUTACHE","RURAL","VDA. TUTACHE","3215744715-5581041","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","320013000039","COLEGIO COOPERATIVO EL BUEN PASTOR","URBANA","CL 26 22 20","5765058","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","320013000489","COLEGIO EL CORAZON DE MARIA","URBANA","KR 18 15 59","5767353 - 3153295086","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","320013000071","COLEGIO INSTITUTO AGUSTIN CODAZZI","URBANA","CARRERA 14 N¿ 14-30","3175350267","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,21",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","420013001749","COLEGIO NUESTRA SE¾ORA DE LAS FLORES","RURAL","HACIENDA LAS FLORES","5747331","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","420013000939","ESCUELA CENTRAL SICARARE","URBANA","INGENIO CENTRAL SICARARE","O","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","420013000017","ESCUELA RURAL MIXTA CENTENARIO","URBANA","PALMAS OLEAJINOSAS-CASACARA","5747801","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","320013022865","GIMNASIO DE LA SABIDURÍA","URBANA","CL 12 18 111",,"PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","320013001752","I.E. DIVINO NIÑO","RURAL","VDA. IBERIA","3135783184","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,20,21,22,23,24,25,26",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","320013022458","I.E. GABRIEL GARCIA MARQUEZ ","URBANA","CL 12 22 77","315 829 79 62","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,23,24,25,26",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","220013000433","I. E. SAN RAMON","RURAL","VEREDA SAN RAMON","3016976087","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","220013000395","I.E. SIMON BOLIVAR","RURAL","CORREGIMIENTO LLERASCA","3114257393","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","120013000463","INST. EDU. AGUSTIN CODAZZI","URBANA","KR 10 16 110","3157597954","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26,99",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","120013021959","INST. EDU. ANTONIO GALO LAFAURIE CELED¿N","URBANA","CL 13 5 48","3142304990- 315797061","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","120013000471","INST. EDU. FRANCISCO DE PAULA SANTANDER","URBANA","CL 25 14 A 62","3165813907","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26,99",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","120013000374","INST. EDU. LAS FLORES","URBANA","KR 12 A 11 A 130","3008721477","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26,99",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","220013000956","INST. EDU. LUIS GIRALDO","RURAL","CARRERA 10 NO. 16 - 110","3114374078","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26,99",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","320013001779","JARDIN INFANTIL COMUNAL SANTA RITA","URBANA","CALLE 13 N¿ 8-25","O","PREESCOLAR","-3",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","320013004468","JARDIN INFANTIL MICKEY MOUSE","URBANA","CARRERA 17 N¿ 12-99","5766980","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","320013022393","JARDIN INFANTIL MIS PRIMEROS PASOS","URBANA","CARRERA13 N¿ 11C-69","5767757","PREESCOLAR,PRIMERA INFANCIA","-6",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","320013004450","JARDIN INFANTIL MUNDO DE LOS NIÑOS","URBANA","CL 18 13 104","3164764202","PREESCOLAR","-3",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","320013022989","JARDIN INFANTIL NIÑOS EXPLORADORES","URBANA","IND CL 20 KR 14 19 48",,"PREESCOLAR","-3",
"CESAR","20","CESAR","20013","AGUSTÍN CODAZZI","320013000004","LICEO JOSE MARIA CORDOBA","URBANA","CL 21 13 38","5765674","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11",
"HUILA","41","HUILA","41016","AIPE","241016000237","CE LA CEJA MESITAS","RURAL","VDA MESITAS","3124939356","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23,24",
"HUILA","41","HUILA","41016","AIPE","241016000130","IE AGROPECUARIA DE AIPE","RURAL","VDA PRAGA","3102590689-3133974127","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"HUILA","41","HUILA","41016","AIPE","141016000305","I.E. JESUS MARIA AGUIRRE CHARRY","RURAL,URBANA","CL. 5 # 8 402","8389033/56 - 3213432769","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"HUILA","41","HUILA","41016","AIPE","241016000288","INSTITUCIÓN EDUCATIVA SANTA RITA","RURAL","VDA SANTA RITA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26",
"HUILA","41","HUILA","41016","AIPE","441016000856","INSTITUTO DE EXCELENCIA HUMANA Y ACADÉMICA   IDEA ","URBANA","CL 3 3 09",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,23,24,25,26",
