"geographic_area","county","gender","age","time_period","time_period_dates","year","admits","average_tcu_score","admits_w_reported_opioid_use","of_total_admits_w_opioid_use","admits_w_diagnosed_substance_abuse_problem","of_admits_w_diagnosed_substance_abuse","admits_w_opioid_use_in_past_12_months_before_admit_1","admits_w_opioid_use_in_past_12_months_before_admit_2","state_fips","county_fips","county_code_number","county_code","centroid","longitude","geocoded_column"
"County","Delaware","Female","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","85","5.2","46","54.1","66","77.6","51","60","42","045","45","45","39.91657867","-75.40627712","POINT (-75.40627712 39.91657867)"
"County","Northumberland","All","All (0 to 99 years)","2016 Q3","7/1/2016-9/30/2016","2016","19","3.8","7","36.8","13","68.4","9","47.4","42","097","97","97","40.85150926","-76.71188423","POINT (-76.71188423 40.85150926)"
"County","Susquehanna","Female","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","1","7.0","1","100.0","1","100.0","0","0.0","42","115","115","115","41.8205686","-75.80250303","POINT (-75.80250303 41.8205686)"
"County","York","Female","All (0 to 99 years)","2021 Q3","7/1/2021-9/30/2021","2021","3","8.0","2","66.0","3","100.0","2","66.0","42","133","133","133","39.92192531","-76.72576052","POINT (-76.72576052 39.92192531)"
"State","Commonwealth","All","30 to 34 years","2019 Q2","4/1/2019-9/30/2019","2019","381","5.2","129","33.9","308","80.8","151","39.6","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"State","Commonwealth","All","40 to 44 years","2016 Q3","7/1/2016-9/30/2016","2016","222","3.7","53","23.9","133","59.9","65","29.3","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Lebanon","Male","All (0 to 99 years)","2018 Q2","4/1/2018-6/30/2018","2018","26","4.6","7","26.9","19","73.1","7","26.9","42","075","75","75","40.367597","-76.46182575","POINT (-76.46182575 40.367597)"
"County","Forest","All","All (0 to 99 years)","2019 Q3","7/1/2019-9/30/2019","2019","2","5","0","0","2","100","0","0","42","053","53","53","41.51357876","-79.23780995","POINT (-79.23780995 41.51357876)"
"State","Commonwealth","All","0 to 11 years","2018 Q4","10/1/2018-12/31/2018","2018","0","0","0","0","0","0","0","0","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Washington","Male","All (0 to 99 years)","2019 Annual","1/1/2019-12/31/2019","2019","108","4.4","22","20.4","76","70.4","25","23.1","42","125","125","125","40.19109663","-80.25180083","POINT (-80.25180083 40.19109663)"
"County","Juniata","All","All (0 to 99 years)","2016 Q1","1/1/2016-3/31/2016","2016","5","8.2","4","80","5","100","4","80","42","067","67","67","40.53433008","-77.405775","POINT (-77.405775 40.53433008)"
"County","Schuylkill","Female","All (0 to 99 years)","2016 Q2","4/1/2016-6/30/2016","2016","7","5.7","6","85.7","7","100","6","85.7","42","107","107","107","40.70751243","-76.22332385","POINT (-76.22332385 40.70751243)"
"County","Adams","Female","All (0 to 99 years)","2019 Q2","4/1/2019-9/30/2019","2019","7","6.4","2","28.6","6","85.7","3","42.9","42","001","1","01","39.87209565","-77.22224271","POINT (-77.22224271 39.87209565)"
"County","Indiana","Male","All (0 to 99 years)","2016 Q4","10/1/2016-12/31/2016","2016","3","4.7","1","33.3","3","100","1","33.3","42","063","63","63","40.65295497","-79.09333493","POINT (-79.09333493 40.65295497)"
"County","Berks","All","All (0 to 99 years)","2016 Q1","1/1/2016-3/31/2016","2016","74","2.9","10","13.5","43","58.1","11","14.9","42","011","11","11","40.41939635","-75.93077327","POINT (-75.93077327 40.41939635)"
"County","Armstrong","Male","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","3","2.3","0","0.0","1","33.0","0","0.0","42","005","5","05","40.81509526","-79.47316899","POINT (-79.47316899 40.81509526)"
"State","Commonwealth","All","0 to 11 years","2021 Q3","7/1/2021-9/30/2021","2021","0","0.0","0","0.0","0","0.0","0","0.0","42","000","0","00","39.346129, -75","129, -75.167756",
"County","McKean","All","All (0 to 99 years)","2018 Annual","1/1/2018-12/31/2018","2018","52","4.8","7","13.5","42","80.8","15","28.8","42","083","83","83","41.81037074","-78.5712202","POINT (-78.5712202 41.81037074)"
"County","Lycoming","Female","All (0 to 99 years)","2018 Q4","10/1/2018-12/31/2018","2018","6","3.7","2","33.3","4","66.7","2","33.3","42","081","81","81","41.34459792","-77.06942457","POINT (-77.06942457 41.34459792)"
"County","Butler","All","All (0 to 99 years)","2017 Q3","7/1/2017-9/30/2017","2017","23","7.3","15","65.2","23","100","16","69.6","42","019","19","19","40.91083185","-79.91711779","POINT (-79.91711779 40.91083185)"
"County","Wayne","Male","All (0 to 99 years)","2016 Q3","7/1/2016-9/30/2016","2016","5","7.2","1","20","5","100","2","40","42","127","127","127","41.64969805","-75.3051535","POINT (-75.3051535 41.64969805)"
"State","Commonwealth","All","12 to 19 years","2017 Q2","4/1/2017-6/30/2017","2017","74","3.3","3","4.1","46","62.2","8","10.8","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Elk","Male","All (0 to 99 years)","2019 Annual","1/1/2019-12/31/2019","2019","36","5.4","15","41.7","32","88.9","18","50","42","047","47","47","41.42819416","-78.64947713","POINT (-78.64947713 41.42819416)"
"County","Susquehanna","Female","All (0 to 99 years)","2020 Q1","1/1/2020-3/31/2020","2020","1","7","0","0","1","100","0","0","42","115","115","115","41.8205686","-75.80250303","POINT (-75.80250303 41.8205686)"
"County","Northumberland","Female","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","13","7","12","92.3","12","92.3","11","84.6","42","097","97","97","40.85150926","-76.71188423","POINT (-76.71188423 40.85150926)"
"County","Luzerne","Male","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","59","4.9","15","25.4","46","78","17","28.8","42","079","79","79","41.17836439","-75.9919961","POINT (-75.9919961 41.17836439)"
"County","Fulton","Male","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","2","5.5","1","50","2","100","1","50","42","057","57","57","39.92487511","-78.11485045","POINT (-78.11485045 39.92487511)"
"County","Lebanon","Male","All (0 to 99 years)","2021 Q4","10/1/2021-12/31/2021","2021","8","5.0","3","37.0","6","75.0","3","37.0","42","075","75","75","40.367597","-76.46182575","POINT (-76.46182575 40.367597)"
"State","Commonwealth","Female","12 to 19 years","2018 Q1","1/1/2018-3/31/2018","2018","2","7","0","0","2","100","1","50","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Carbon","Male","All (0 to 99 years)","2021 Q1","1/1/2021-3/31/2021","2021","9","6.9","3","33.0","9","100.0","0","0.0","42","025","25","25","40.91936701","-75.71107039","POINT (-75.71107039 40.91936701)"
"County","Cumberland","All","All (0 to 99 years)","2021 Q1","1/1/2021-3/31/2021","2021","8","5.9","5","62.0","6","75.0","3","37.0","42","041","41","41","40.16759839","-77.26866271","POINT (-77.26866271 40.16759839)"
"County","Bradford","All","All (0 to 99 years)","2018 Q1","1/1/2018-3/31/2018","2018","13","4.8","4","30.8","10","76.9","6","46.2","42","015","15","15","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"State","Commonwealth","Male","All (0 to 99 years)","2021 Q3","7/1/2021-9/30/2021","2021","1284","5.9","770","59.0","1067","83.0","543","42.0","42","000","0","00","39.346129, -75","129, -75.167756",
"County","Clearfield","Male","All (0 to 99 years)","2016 Q2","4/1/2016-6/30/2016","2016","23","4.6","2","8.7","19","82.6","8","34.8","42","033","33","33","41.000429","-78.47558343","POINT (-78.47558343 41.000429)"
"State","Commonwealth","Female","0 to 11 years","2017 Q2","4/1/2017-6/30/2017","2017","0","0","0","0","0","0","0","0","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Schuylkill","All","All (0 to 99 years)","2018 Annual","1/1/2018-12/31/2018","2018","202","5.7","77","38.1","170","84.2","90","44.6","42","107","107","107","40.70751243","-76.22332385","POINT (-76.22332385 40.70751243)"
"County","Westmoreland","Male","All (0 to 99 years)","2021 Q4","10/1/2021-12/31/2021","2021","19","4.3","9","47.0","17","89.0","3","15.0","42","129","129","129","40.310315","-79.47134118","POINT (-79.47134118 40.310315)"
"County","Greene","All","All (0 to 99 years)","2018 Annual","1/1/2018-12/31/2018","2018","20","4.9","8","40","14","70","10","50","42","059","59","59","39.85480393","-80.22943817","POINT (-80.22943817 39.85480393)"
"County","Montour","Male","All (0 to 99 years)","2018 Annual","1/1/2018-12/31/2018","2018","17","4.9","7","41.2","14","82.4","9","52.9","42","093","93","93","41.02801824","-76.66470527","POINT (-76.66470527 41.02801824)"
"State","Commonwealth","Male","20 to 24 years","2019 Q1","1/1/2019-3/31/2019","2019","311","4.7","75","24.1","246","79.1","96","30.9","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Perry","All","All (0 to 99 years)","2016 Q4","10/1/2016-12/31/2016","2016","5","2.4","1","20","2","40","2","40","42","099","99","99","40.40415317","-77.25907385","POINT (-77.25907385 40.40415317)"
"County","Bucks","Male","All (0 to 99 years)","2016 Q4","10/1/2016-12/31/2016","2016","66","5","25","37.9","48","72.7","31","47","42","017","17","17","40.33501133","-75.11291241","POINT (-75.11291241 40.33501133)"
"County","Lawrence","Male","All (0 to 99 years)","2017 Q3","7/1/2017-9/30/2017","2017","10","3.9","4","40","5","50","4","40","42","073","73","73","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"County","Adams","All","All (0 to 99 years)","2016 Q2","4/1/2016-6/30/2016","2016","30","4.4","8","26.7","25","83.3","12","40","42","001","1","01","39.87209565","-77.22224271","POINT (-77.22224271 39.87209565)"
"State","Commonwealth","Female","45 to 49 years","2018 Annual","1/1/2018-12/31/2018","2018","89","5.1","23","25.8","70","78.7","34","38.2","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Crawford","All","All (0 to 99 years)","2020 Q3","7/1/2020-9/30/2020","2020","6","3.5","2","33.0","4","66.0","1","16.0","42","039","39","39","41.68546907","-80.11321083","POINT (-80.11321083 41.68546907)"
"County","Carbon","Female","All (0 to 99 years)","2021 Q3","7/1/2021-9/30/2021","2021","4","8.0","1","25.0","4","100.0","4","100.0","42","025","25","25","40.91936701","-75.71107039","POINT (-75.71107039 40.91936701)"
"County","Susquehanna","Male","All (0 to 99 years)","2018 Q4","10/1/2018-12/31/2018","2018","2","8","1","50","2","100","1","50","42","115","115","115","41.8205686","-75.80250303","POINT (-75.80250303 41.8205686)"
"County","Greene","Female","All (0 to 99 years)","2021 Q3","7/1/2021-9/30/2021","2021","1","9.0","1","100.0","1","100.0","1","100.0","42","059","59","59","39.85480393","-80.22943817","POINT (-80.22943817 39.85480393)"
"County","Carbon","Female","All (0 to 99 years)","2019 Q2","4/1/2019-9/30/2019","2019","0","0","0","0","0","0","0","0","42","025","25","25","40.91936701","-75.71107039","POINT (-75.71107039 40.91936701)"
"State","Commonwealth","Male","12 to 19 years","2021 Q2","4/1/2021-6/30/2021","2021","12","5.5","6","50.0","11","91.0","6","50.0","42","000","0","00","39.346129, -75","129, -75.167756",
"County","Adams","All","All (0 to 99 years)","2016 Q1","1/1/2016-3/31/2016","2016","27","5.1","12","44.4","21","77.8","13","48.1","42","001","1","01","39.87209565","-77.22224271","POINT (-77.22224271 39.87209565)"
"State","Commonwealth","All","25 to 29 years","2018 Annual","1/1/2018-12/31/2018","2018","1914","4.8","587","30.7","1463","76.4","717","37.5","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Mifflin","Female","All (0 to 99 years)","2021 Q4","10/1/2021-12/31/2021","2021","1","9.0","0","0.0","1","100.0","1","100.0","42","087","87","87","40.61274928","-77.62003089","POINT (-77.62003089 40.61274928)"
"County","Perry","Male","All (0 to 99 years)","2021 Q2","4/1/2021-6/30/2021","2021","8","6.8","4","50.0","8","100.0","1","12.0","42","099","99","99","40.40415317","-77.25907385","POINT (-77.25907385 40.40415317)"
"County","Snyder","All","All (0 to 99 years)","2021 Q1","1/1/2021-3/31/2021","2021","13","5.4","5","38.0","11","84.0","8","61.0","42","109","109","109","40.77113737","-77.07255968","POINT (-77.07255968 40.77113737)"
"County","Allegheny","Male","All (0 to 99 years)","2016 Q4","10/1/2016-12/31/2016","2016","113","3.3","14","12.4","66","58.4","19","16.8","42","003","3","03","40.46735543","-79.98619843","POINT (-79.98619843 40.46735543)"
"County","Allegheny","All","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","17","5.6","6","35.0","15","88.0","6","35.0","42","003","3","03","40.46735543","-79.98619843","POINT (-79.98619843 40.46735543)"
"County","Adams","All","All (0 to 99 years)","2016 Annual","1/1/2016-12/31/2016","2016","126","4.8","40","31.7","100","79.4","53","42.1","42","001","1","01","39.87209565","-77.22224271","POINT (-77.22224271 39.87209565)"
"County","Warren","All","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","12","7.3","7","58.3","11","91.7","7","58.3","42","123","123","123","41.81675237","-79.27858158","POINT (-79.27858158 41.81675237)"
"County","Beaver","All","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","84","4.3","18","21.4","62","73.8","21","25","42","007","7","07","40.68349245","-80.35107356","POINT (-80.35107356 40.68349245)"
"County","Montour","All","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","1","9.0","1","100.0","1","100.0","0","0.0","42","093","93","93","41.02801824","-76.66470527","POINT (-76.66470527 41.02801824)"
"County","Westmoreland","All","All (0 to 99 years)","2021 Q2","4/1/2021-6/30/2021","2021","31","5.9","17","54.0","24","77.0","11","35.0","42","129","129","129","40.310315","-79.47134118","POINT (-79.47134118 40.310315)"
"State","Commonwealth","Male","20 to 24 years","2017 Q4","10/1/2017-12/31/2017","2017","364","3.8","60","16.5","252","69.2","87","23.9","42","000","0","00","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Adams","Male","All (0 to 99 years)","2020 Q1","1/1/2020-3/31/2020","2020","8","5.3","0","0","8","100","1","12","42","001","1","01","39.87209565","-77.22224271","POINT (-77.22224271 39.87209565)"
"County","Luzerne","All","All (0 to 99 years)","2021 Q1","1/1/2021-3/31/2021","2021","25","4.8","9","36.0","19","76.0","9","36.0","42","079","79","79","41.17836439","-75.9919961","POINT (-75.9919961 41.17836439)"
"County","Union","Male","All (0 to 99 years)","2021 Q3","7/1/2021-9/30/2021","2021","5","7.8","5","100.0","5","100.0","1","20.0","42","119","119","119","40.96473131","-77.06415803","POINT (-77.06415803 40.96473131)"
"County","Fayette","All","All (0 to 99 years)","2016 Q3","7/1/2016-9/30/2016","2016","54","4","23","42.6","34","63","21","38.9","42","051","51","51","39.9194478","-79.65189635","POINT (-79.65189635 39.9194478)"
"County","Columbia","Male","All (0 to 99 years)","2019 Annual","1/1/2019-12/31/2019","2019","53","6.6","22","41.5","50","94.3","29","54.7","42","037","37","37","41.04912086","-76.4100218","POINT (-76.4100218 41.04912086)"
"County","Greene","All","All (0 to 99 years)","2016 Q2","4/1/2016-6/30/2016","2016","21","5.6","12","57.1","18","85.7","12","57.1","42","059","59","59","39.85480393","-80.22943817","POINT (-80.22943817 39.85480393)"
"County","Lehigh","All","All (0 to 99 years)","2020 Q2","4/1/2020-6/30/2020","2020","0","0.0","0","0.0","0","0.0","0","0.0","42","077","77","77","40.61464794","-75.60099481","POINT (-75.60099481 40.61464794)"
"County","Bedford","Male","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","4","7.5","1","25.0","4","100.0","2","50.0","42","009","9","09","40.00737536","-78.49116474","POINT (-78.49116474 40.00737536)"
"County","Clearfield","All","All (0 to 99 years)","2020 Q1","1/1/2020-3/31/2020","2020","33","5.1","13","39","28","84","11","33","42","033","33","33","41.000429","-78.47558343","POINT (-78.47558343 41.000429)"
"County","York","All","All (0 to 99 years)","2016 Q2","4/1/2016-6/30/2016","2016","68","3.7","15","22.1","42","61.8","17","25","42","133","133","133","39.92192531","-76.72576052","POINT (-76.72576052 39.92192531)"
"County","Wyoming","Male","All (0 to 99 years)","2020 Q1","1/1/2020-3/31/2020","2020","10","5.9","4","40","8","80","3","30","42","131","131","131","41.51892488","-76.01813003","POINT (-76.01813003 41.51892488)"
"County","Venango","All","All (0 to 99 years)","2017 Q2","4/1/2017-6/30/2017","2017","18","4.4","6","33.3","14","77.8","5","27.8","42","121","121","121","41.40341259","-79.76286561","POINT (-79.76286561 41.40341259)"
"County","Snyder","Male","All (0 to 99 years)","2021 Q2","4/1/2021-6/30/2021","2021","9","5.3","6","66.0","8","88.0","3","33.0","42","109","109","109","40.77113737","-77.07255968","POINT (-77.07255968 40.77113737)"
"County","McKean","Male","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","51","4.4","11","21.6","37","72.5","12","23.5","42","083","83","83","41.81037074","-78.5712202","POINT (-78.5712202 41.81037074)"
"State","Commonwealth","All","50 to 55 years","2021 Q4","10/1/2021-12/31/2021","2021","119","5.4","76","63.0","97","81.0","40","33.0","42","000","0","00","39.346129, -75","129, -75.167756",
"County","Fulton","All","All (0 to 99 years)","2017 Q3","7/1/2017-9/30/2017","2017","6","7.2","4","66.7","6","100","4","66.7","42","057","57","57","39.92487511","-78.11485045","POINT (-78.11485045 39.92487511)"
"County","York","Male","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","46","5.0","23","50.0","35","76.0","15","32.0","42","133","133","133","39.92192531","-76.72576052","POINT (-76.72576052 39.92192531)"
"County","Forest","All","All (0 to 99 years)","2017 Q3","7/1/2017-9/30/2017","2017","2","5","0","0","1","50","1","50","42","053","53","53","41.51357876","-79.23780995","POINT (-79.23780995 41.51357876)"
