"geographic_area","geographic_name","gender","age","year","time_period","time_period_dates","rate_of_neonatal_hospital","type_of_rate","number_of_neonatal_hospital","number_of_neonatal_hospital_1","number_of_neonatal_hospital_2","total_number_of_birth","total_number_of_birth_1","total_number_of_birth_2","county_code_number","county_code_text","state_fips_code","county_fips_code","latitude_longitude","geocoded_column"
"County","Indiana","All","<1 month","2016","2016 Q3","7/1/2016-9/30/2016","39.77","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","7","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","176",,"Live births in hospitals","32","32","42","063","(40.6529549748, -79.0933349286)","POINT (-79.0933349286 40.6529549748)"
"County","Pike","All","<1 month","2017","2017 Q1","1/1/2017-3/31/2017","25.32","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","2","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","79",,"Live births in hospitals","52","52","42","103","(41.332571995, -75.0327092448)","POINT (-75.0327092448 41.332571995)"
"County","Mercer","All","<1 month","2016","2016 Q3","7/1/2016-9/30/2016","30.20","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","9","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","298",,"Live births in hospitals","43","43","42","085","(41.302377765, -80.2600941079)","POINT (-80.2600941079 41.302377765)"
"County","Luzerne","All","<1 month","2016","2016 Q1","1/1/2016-3/31/2016","21.30","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","17",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","798",,"Live births in hospitals","40","40","42","079","(41.1783643884, -75.991996098)","POINT (-75.991996098 41.1783643884)"
"County","Westmoreland","All","<1 month","2017","2017 Q1","1/1/2017-3/31/2017","30.82","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","20",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","649",,"Live births in hospitals","65","65","42","129","(40.3103149985, -79.471341176)","POINT (-79.471341176 40.3103149985)"
"County","Dauphin","All","<1 month","2016","2016 Q1","1/1/2016-3/31/2016","8.66","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","7","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","808",,"Live births in hospitals","22","22","42","043","(40.4197463597, -76.7796056802)","POINT (-76.7796056802 40.4197463597)"
"County","Berks","All","<1 month","2016","2016 Annual","1/1/2016-12/31/2016","8.59","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","39",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","4541",,"Live births in hospitals","6","06","42","011","(40.4193963513, -75.9307732705)","POINT (-75.9307732705 40.4193963513)"
"County","Columbia","All","<1 month","2016","2016 Annual","1/1/2016-12/31/2016","16.89","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","10","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","592",,"Live births in hospitals","19","19","42","037","(41.0491208559, -76.4100217975)","POINT (-76.4100217975 41.0491208559)"
"County","Lebanon","All","<1 month","2016","2016 Annual","1/1/2016-12/31/2016","10.79","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","16",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","1483",,"Live births in hospitals","38","38","42","075","(40.3675970024, -76.4618257486)","POINT (-76.4618257486 40.3675970024)"
"County","Armstrong","All","<1 month","2017","2017 Q4","10/1/2017-12/31/2017","32.52","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","4","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","123",,"Live births in hospitals","3","03","42","005","(40.8150952555, -79.4731689893)","POINT (-79.4731689893 40.8150952555)"
"County","Centre","All","<1 month","2017","2017 Q2","4/1/2017-6/30/2017","6.85","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","2","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","292",,"Live births in hospitals","14","14","42","027","(40.9193135008, -77.8250011212)","POINT (-77.8250011212 40.9193135008)"
"County","Lackawanna","All","<1 month","2016","2016 Q1","1/1/2016-3/31/2016","25.10","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","13",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","518",,"Live births in hospitals","35","35","42","069","(41.4391006428, -75.6121834524)","POINT (-75.6121834524 41.4391006428)"
"County","Delaware","All","<1 month","2016","2016 Q1","1/1/2016-3/31/2016","20.61","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","33",,"Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","1601",,"Live births in hospitals","23","23","42","045","(39.9165786652, -75.4062771212)","POINT (-75.4062771212 39.9165786652)"
"County","Columbia","All","<1 month","2017","2017 Annual","1/1/2017-12/31/2017","1.91","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","1","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","524",,"Live births in hospitals","19","19","42","037","(41.0491208559, -76.4100217975)","POINT (-76.4100217975 41.0491208559)"
"County","Monroe","All","<1 month","2016","2016 Q4","10/1/2016-12/31/2016","15.34","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","5","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","326",,"Live births in hospitals","45","45","42","089","(41.0609178653, -75.3408360302)","POINT (-75.3408360302 41.0609178653)"
"County","Lawrence","All","<1 month","2017","2017 Q1","1/1/2017-3/31/2017","36.27","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","7","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","193",,"Live births in hospitals","37","37","42","073","(40.9932503514, -80.3375411446)","POINT (-80.3375411446 40.9932503514)"
"County","Perry","All","<1 month","2016","2016 Q1","1/1/2016-3/31/2016","18.35","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","2","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","109",,"Live births in hospitals","50","50","42","099","(40.4041531744, -77.2590738496)","POINT (-77.2590738496 40.4041531744)"
"County","Cameron","All","<1 month","2016","2016 Q1","1/1/2016-3/31/2016","166.67","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","2","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","12",,"Live births in hospitals","12","12","42","023","(41.4388026531, -78.2091693241)","POINT (-78.2091693241 41.4388026531)"
"County","Bradford","All","<1 month","2017","2017 Q4","10/1/2017-12/31/2017","8.13","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","1","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","123",,"Live births in hospitals","8","08","42","015","(41.7911781401, -76.5182562384)","POINT (-76.5182562384 41.7911781401)"
"County","McKean","All","<1 month","2016","2016 Q3","7/1/2016-9/30/2016","14.08","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","1","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","71",,"Live births in hospitals","42","42","42","083","(41.810370736, -78.5712201998)","POINT (-78.5712201998 41.810370736)"
"County","Crawford","All","<1 month","2017","2017 Q1","1/1/2017-3/31/2017","28.04","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","6","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","214",,"Live births in hospitals","20","20","42","039","(41.6854690692, -80.1132108295)","POINT (-80.1132108295 41.6854690692)"
"County","Cameron","All","<1 month","2017","2017 Q3","7/1/2017-9/30/2017","125.00","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","1","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","8","Not displayed when total number of birth hospitalizations is less than 11","Live births in hospitals","12","12","42","023","(41.4388026531, -78.2091693241)","POINT (-78.2091693241 41.4388026531)"
"County","Lebanon","All","<1 month","2016","2016 Q2","4/1/2016-6/30/2016","4.94","Rate of neonatal hospital stays with withdrawal symptoms during birth hospitalization (first 28 days of life) per 1,000 livebirths","2","Not displayed when total number of neonatal hospital stays with withdrawal symptoms is less than 11","Neonatal hospital stays with diagnosis of withdrawal symptoms using ICD-10 code P96.1 during birth hospitalization (first 28 days of life)","405",,"Live births in hospitals","38","38","42","075","(40.3675970024, -76.4618257486)","POINT (-76.4618257486 40.3675970024)"
