"filer_identification_number","election_year","election_cycle","amended_report_indicator","termination_indicator","filer_type","filer_name","office","district","party","filer_address_1","filer_address_2","filer_city","filer_state","filer_zip_code","county","phone_number","beginning_balance","monetary","in_kind","filer_location_1","filer_location_2"
"8000703","2017","2","N","N","2","PA SEIU COPE (SOC SVCS)                                     ",,,,"1500 N 2ND ST  STE 11         ",,"HARRISBURG       ","PA","171022527",,,"74442.81","0.00","0.00","1500 N 2ND ST STE 11
HARRISBURG, PA 171022527
(40.270834, -76.893148)","
HARRISBURG, PA 171022527
(40.271639, -76.893495)"
"9700009","2017","2","N","N","2","Parsons Brinckerhoff Inc. PAC",,,,"1015 Half Street, SE","Suite 650","Washington","DC","20003",,"0","0.00","0.00","0.00","1015 Half Street, SE
Washington, DC 20003
(38.878055, -77.007462)","Suite 650
Washington, DC 20003"
"8000121","2017","1","N","N","2","PA OPTOMETRIC PAC                                           ",,,,"218 NORTH ST                  ",,"HARRISBURG       ","PA","171010000",,,"100865.66","1373.34","0.00","218 NORTH ST
HARRISBURG, PA 171010000
(40.264311, -76.887444)","
HARRISBURG, PA 171010000
(40.261892, -76.88291)"
"8000620","2017","1","N","N","2","HUNTINGDON COUNTY DEMOCRATIC COMMITTEE",,,,"P.O. BOX 817",,"HUNTINGDON","PA","16652",,"6096051186","5920.43","0.00","0.00","P.O. BOX 817
HUNTINGDON, PA 16652","
HUNTINGDON, PA 16652
(40.549201, -77.932693)"
"8200198","2017","1","N","N","2","DOLLAR BANK PAC                                             ",,,,"THREE GATEWAY CENTER, 9 WEST",,"PITTSBURGH       ","PA","152220000",,,"26960.74","384.00","0.00","THREE GATEWAY CENTER, 9 WEST
PITTSBURGH, PA 152220000","
PITTSBURGH, PA 152220000
(40.447118, -79.99313)"
"2010384","2017","2","N","N","2","CITIZENS FOR GEORGE P. HARTWICK III",,,,"PO BOX 4644",,"HARRISBURG","PA","17111",,"7175125077","94035.57","50.00","0.00","PO BOX 4644
HARRISBURG, PA 17111","
HARRISBURG, PA 17111
(40.2684, -76.789804)"
"2004243","2017","2","N","N","2","NORTHEAST LEADERSHIP FUND                                ",,,,"1140 ROUTE 315              ",,"WILKES-BARRE","PA","18711",,,"186973.69","0.00","0.00","1140 ROUTE 315
WILKES-BARRE, PA 18711
(41.257963, -75.82183)","
WILKES-BARRE, PA 18711
(41.258022, -75.837299)"
"8300203","2017","1","N","N","2","TEAMSTERS LOCAL 830 PAC",,,,"12298 TOWNSEND ROAD",,"PHILADELPHIA","PA","19154",,"2156719850","176510.78","14599.00","0.00","12298 TOWNSEND ROAD
PHILADELPHIA, PA 19154
(40.103283, -74.984056)","
PHILADELPHIA, PA 19154
(40.092837, -74.980496)"
"9700269","2017","2","N","N","2","COLONIAL AREA DEM COM                                       ",,,,"PO BOX 55           ",,"CONSHOHOCKEN","PA","19428-",,,"13565.78","199.00","0.00","PO BOX 55
CONSHOHOCKEN, PA 19428-","
CONSHOHOCKEN, PA 19428-
(40.078953, -75.305532)"
"8300203","2017","3","N","N","2","TEAMSTERS LOCAL 830 PAC",,,,"12298 TOWNSEND ROAD",,"PHILADELPHIA","PA","19154",,"2156719850","183952.88","7419.00","0.00","12298 TOWNSEND ROAD
PHILADELPHIA, PA 19154
(40.103283, -74.984056)","
PHILADELPHIA, PA 19154
(40.092837, -74.980496)"
"8400356","2017","1","Y","N","2","PA DIV H.B.P.A. PAC                                         ",,,,"PO BOX 88                     ",,"GRANTVILLE       ","PA","17028-0000",,,"161588.68","0.00","0.00","PO BOX 88
GRANTVILLE, PA 17028-0000","
GRANTVILLE, PA 17028-0000
(40.389468, -76.655922)"
"2004125","2017","2","N","N","2","PAFP PAC (PA ACDMY FAMILY PHYSICIANS)                       ",,,,"2704 COMMERCE DR STE A        ",,"HARRISBURG       ","PA","17110-0000",,,"10599.10","0.00","0.00","2704 COMMERCE DR STE A
HARRISBURG, PA 17110-0000
(40.311054, -76.841065)","
HARRISBURG, PA 17110-0000
(40.311716, -76.878176)"
"8800057","2017","1","N","N","2","SHEETZPAC",,,,"C/O TREAS: SHEETZ, STANTON R.","5700 SIXTH AVE","ALTOONA","PA","166020000",,"8149463611","20971.00","0.00","0.00","C/O TREAS: SHEETZ, STANTON R.
ALTOONA, PA 166020000","5700 SIXTH AVE
ALTOONA, PA 166020000
(40.472938, -78.424493)"
"7900027","2017","3","N","N","2","ALLEGHENY COUNTY DEMOCRATIC COMMITTEE",,,,"22 WABASH STREET","SUITE 205","PITTSBURGH","PA","15220",,"4124715912","92493.47","150.00","0.00","22 WABASH STREET
PITTSBURGH, PA 15220
(40.440811, -80.034734)","SUITE 205
PITTSBURGH, PA 15220"
"2002338","2017","2","Y","N","2","PENNSYLVANIA BIO PAC                                        ",,,,"650 E SWEDESFORD RD, STE 190 ",,"WAYNE","PA","19087",,,"6447.01","0.00","0.00","650 E SWEDESFORD RD, STE 190
WAYNE, PA 19087
(40.079377, -75.415128)","
WAYNE, PA 19087
(40.06181, -75.401557)"
"8900208","2017","2","N","N","2","COM FOR A BETTER TOMORROW                                   ",,,,"121 S BROAD ST STE 600        ",,"PHILADELPHIA     ","PA","19107-1997",,,"486674.11","0.00","0.00","121 S BROAD ST STE 600
PHILADELPHIA, PA 19107-1997
(39.950297, -75.164065)","
PHILADELPHIA, PA 19107-1997
(39.952159, -75.158737)"
"2002171","2017","2","N","N","2","RESPONSIBLE CITIZENS FOR ECONOMIC PROGRESS                  ",,,,"2213 IONOFF RD                ",,"HARRISBURG       ","PA","17110-0000",,,"8525.96","0.00","0.00","2213 IONOFF RD
HARRISBURG, PA 17110-0000
(40.31018, -76.851476)","
HARRISBURG, PA 17110-0000
(40.311716, -76.878176)"
"8000646","2017","2","N","N","2","LUZERNE CO DEM COM                                          ",,,,"39 PUBLIC SQ, STE 1000        ",,"WILKES-BARRE     ","PA","187010000",,,"555.69","0.00","4.00","39 PUBLIC SQ, STE 1000
WILKES-BARRE, PA 187010000
(41.245817, -75.881174)","
WILKES-BARRE, PA 187010000
(41.243616, -75.884574)"
"20110231","2017","2","N","N","2","PA ATHLETIC TRAINERS PAC (PAT PAC)",,,,"221 EVANS RD",,"LITITZ","PA","17543-",,,"6138.41","0.00","0.00","221 EVANS RD
LITITZ, PA 17543-
(40.201457, -76.320713)","
LITITZ, PA 17543-
(40.165596, -76.296603)"
"7900662","2017","3","N","N","2","LOCAL 0249 TEAMSTERS DRIVE",,,,"C/O TREAS: MICHAEL A. CEOFFE","4701 BUTLER STREET, P.O. BOX 40128","PITTSBURGH","PA","152010128",,"4126823700","329.30","22.00","0.00","C/O TREAS: MICHAEL A. CEOFFE
PITTSBURGH, PA 152010128","4701 BUTLER STREET, P.O. BOX 40128
PITTSBURGH, PA 152010128
(40.473984, -79.957945)"
"8200627","2017","2","N","N","2","PA RESTAURANT & LODGING PAC",,,,"100 STATE ST                  ",,"HARRISBURG       ","PA","171011034",,,"54013.73","280.00","0.00","100 STATE ST
HARRISBURG, PA 171011034
(40.262537, -76.888533)","
HARRISBURG, PA 171011034
(40.262939, -76.888045)"
"8100246","2017","1","N","N","2","BERKS COUNTY COMMITTEE FOR AFFORDABLE HOUSING",,,,"25 STEVENS AVE","BLDG. B. SUITE 1","WEST LAWN","PA","19609",,"6107778889","10847.04","0.00","0.00","25 STEVENS AVE
WEST LAWN, PA 19609
(40.326207, -76.008061)","BLDG. B. SUITE 1
WEST LAWN, PA 19609"
"2003221","2017","2","N","N","2","STANDARDBRED BREEDERS ASSOCIATION OF PA",,,,"PO BOX 339",,"HANOVER","PA","17331",,"7176378931","20808.95","0.00","0.00","PO BOX 339
HANOVER, PA 17331","
HANOVER, PA 17331
(39.79297, -76.976247)"
"20160211","2017","1","N","Y","2","SAY NO TO ROBOT ROB",,,,"P.O. BOX 93",,"HARRISBURG","PA","17108",,"7172323808","151.58","0.00","0.00","P.O. BOX 93
HARRISBURG, PA 17108","
HARRISBURG, PA 17108
(40.259572, -76.881821)"
"2010419","2017","1","N","N","2","WUF POLITICAL ACTION FUND C/O: ROBERT L. KMECAK, JR., SECRETARY-TREASURER",,,,"P.O. BOX 83",,"FINLEYVILLE","PA","153320083",,"4123911712","25389.06","0.00","0.00","P.O. BOX 83
FINLEYVILLE, PA 153320083","
FINLEYVILLE, PA 153320083
(40.247561, -79.985478)"
"7900446","2017","3","N","N","3","PENNSYLVANIA CONSULTING ENGINEERS PAC (PACE PAC)",,,,"800 NORTH THIRD STREET","SUITE 301","HARRISBURG","PA","17102",,"8006511946","53713.00","0.00","0.00","800 NORTH THIRD STREET
HARRISBURG, PA 17102
(40.266096, -76.886414)","SUITE 301
HARRISBURG, PA 17102"
"2008336","2017","2","N","N","2","Friends of Kim Ward",,,,"P.O Box 203","300 Old Airport Road","Greensburg","PA","15601",,"7243310770","68879.25","275.00","0.00","P.O Box 203
Greensburg, PA 15601","300 Old Airport Road
Greensburg, PA 15601
(40.281587, -79.521692)"
"2017C0262","2017","1","N","N","1","ELLEN CEISLER","CCJ","-1","DEM","726 S. MT. PLEASANT STREET",,"PHILADELPHIA","PA","19119",,"2159642273","0.00","0.00","0.00","726 S. MT. PLEASANT STREET
PHILADELPHIA, PA 19119
(40.046918, -75.199868)","
PHILADELPHIA, PA 19119
(40.05421, -75.188783)"
"20130206","2017","2","N","N","2","RCPA-PAC",,,,"777 E PARK DR, STE 300",,"HARRISBURG","PA","17111-2754",,,"40702.45","0.00","0.00","777 E PARK DR, STE 300
HARRISBURG, PA 17111-2754
(40.272168, -76.813906)","
HARRISBURG, PA 17111-2754
(40.2684, -76.789804)"
"20140205","2017","1","N","N","2","FRIENDS OF MIKE DRISCOLL",,,"DEM","PO BOX 63317",,"PHILADELPHIA","PA","19114",,"2157400568","21242.44","180.00","0.00","PO BOX 63317
PHILADELPHIA, PA 19114","
PHILADELPHIA, PA 19114
(40.065415, -75.002594)"
"20170008","2017","2","N","N","2","JACQUINTO, CARMELLA COMMITTEE TO ELECT",,,,"PO BOX 56340",,"PHILADELPHIA","PA","19130-9997",,,"500.00","0.00","0.00","PO BOX 56340
PHILADELPHIA, PA 19130-9997","
PHILADELPHIA, PA 19130-9997
(39.967243, -75.169774)"
"20170176","2017","3","N","N","2","COLOROFCHANGE PAC",,,,"1714 FRANKLIN ST., #100-136",,"OAKLAND","CA","94610",,"6463953711","383055.21","0.00","0.00","1714 FRANKLIN ST., #100-136
OAKLAND, CA 94610
(37.806255, -122.268455)","
OAKLAND, CA 94610
(37.8118, -122.240335)"
"8200631","2017","2","N","N","2","1776 PAC (UFCW)                                             ",,,,"3031-A WALTON RD STE 201      ",,"PLYMOUTH MEETING ","PA","19462-0000",,,"54593.37","13760.06","0.00","3031-A WALTON RD STE 201
PLYMOUTH MEETING, PA 19462-0000","
PLYMOUTH MEETING, PA 19462-0000
(40.115991, -75.288589)"
"2007253","2017","3","N","N","2","COMMONWEALTH LEADERS CUP                                    ",,,,"417 WALNUT ST                 ",,"HARRISBURG       ","PA","17101-0000",,,"7333.67","0.00","0.00","417 WALNUT ST
HARRISBURG, PA 17101-0000
(40.263386, -76.880622)","
HARRISBURG, PA 17101-0000
(40.261892, -76.88291)"
"8400338","2017","1","Y","N","2","LOCAL 0520 PLUMBERS/PIPEFITTERS PAC                         ",,,,"7193 JONESTOWN ROAD           ",,"HARRISBURG       ","PA","17112-0000",,,"294523.46","31054.12","0.00","7193 JONESTOWN ROAD
HARRISBURG, PA 17112-0000
(40.332648, -76.749076)","
HARRISBURG, PA 17112-0000
(40.342393, -76.782185)"
"20110231","2017","1","N","N","2","PA ATHLETIC TRAINERS PAC (PAT PAC)",,,,"221 EVANS RD",,"LITITZ","PA","17543-",,,"6814.12","0.00","0.00","221 EVANS RD
LITITZ, PA 17543-
(40.201457, -76.320713)","
LITITZ, PA 17543-
(40.165596, -76.296603)"
"2001175","2017","2","N","N","2","TEAMSTERS LOCAL 628 PAC",,,,"C/O TREAS: JOHN DAGLE","3460 N. DELAWARE AVE. SUITE 104","PHILADELPHIA","PA","19134",,"2159239540","36519.72","3196.00","0.00","C/O TREAS: JOHN DAGLE
PHILADELPHIA, PA 19134","3460 N. DELAWARE AVE. SUITE 104
PHILADELPHIA, PA 19134
(39.979976, -75.090385)"
"8200418","2017","2","N","N","2","PA AG REPUBLICANS",,,,"25 SOMAR DRIVE",,"LEWISTOWN","PA","17044",,"7174371327","2265.22","100.00","7.71","25 SOMAR DRIVE
LEWISTOWN, PA 17044
(40.625546, -77.530845)","
LEWISTOWN, PA 17044
(40.592886, -77.580673)"
"8600125","2017","2","N","N","2","D.R.I.V.E. CHAPTER 776",,,,"2552 JEFFERSON STREET",,"HARRISBURG","PA","17110",,"7172338766","21352.08","0.00","0.00","2552 JEFFERSON STREET
HARRISBURG, PA 17110
(40.288778, -76.892588)","
HARRISBURG, PA 17110
(40.311716, -76.878176)"
"20170085","2017","2","N","N","2","MERMELSTEIN FOR JUDGE",,,"GRN","821 TWINING ROAD",,"DRESHER","PA","190251814",,"2156811267","187.04","197.00","0.00","821 TWINING ROAD
DRESHER, PA 190251814
(40.130576, -75.165091)","
DRESHER, PA 190251814
(40.131492, -75.163541)"
"2007253","2017","2","N","N","2","COMMONWEALTH LEADERS CUP                                    ",,,,"417 WALNUT ST                 ",,"HARRISBURG       ","PA","17101-0000",,,"1333.67","0.00","0.00","417 WALNUT ST
HARRISBURG, PA 17101-0000
(40.263386, -76.880622)","
HARRISBURG, PA 17101-0000
(40.261892, -76.88291)"
"8200336","2017","2","N","N","2","Wawa Inc PAC",,,,"c/o Wipfli LLP,","2 W. Baltimore Ave. Suite 210","Media","PA","19063",,"6105653930","35876.63","780.77","0.00","c/o Wipfli LLP,
Media, PA 19063","2 W. Baltimore Ave. Suite 210
Media, PA 19063
(39.916887, -75.389932)"
"2005303","2017","2","N","N","2","FEINBERG SHOPP PAC                                          ",,,,"240 N 3RD ST  STE 800         ",,"HARRISBURG       ","PA","171010000",,,"349.60","0.00","0.00","240 N 3RD ST STE 800
HARRISBURG, PA 171010000
(40.262555, -76.883521)","
HARRISBURG, PA 171010000
(40.261892, -76.88291)"
"8000634","2017","1","N","N","2","NORTHAMPTON CO DEM COM                                      ",,,,"PO BOX 22256",,"LEHIGH VALLEY","PA","18002-2256",,,"5567.17","1123.00","0.00","PO BOX 22256
LEHIGH VALLEY, PA 18002-2256","
LEHIGH VALLEY, PA 18002-2256
(40.67, -75.38)"
"9900041","2017","3","N","N","2","PSSU LOCAL 668 COPE FUND",,,,"2589 INTERSTATE DRIVE",,"HARRISBURG","PA","17110",,"7176356713","36381.79","0.00","0.00","2589 INTERSTATE DRIVE
HARRISBURG, PA 17110
(40.309787, -76.843878)","
HARRISBURG, PA 17110
(40.311716, -76.878176)"
"8000098","2017","2","N","N","2","Bucks County Democratic Committee",,,,"123 North Broad Street","Suite B","Doylestown","PA","18901",,"2153482140","51559.49","2165.00","0.00","123 North Broad Street
Doylestown, PA 18901
(40.313003, -75.130403)","Suite B
Doylestown, PA 18901"
"8300255","2017","2","N","N","2","OPEIU JB Moss Voice of the Electorate (VOTE)",,,,"80 Eighth Avenue, Suite 610",,"New York","NY","10011",,"2123670902","132640.67","2425.00","0.00","80 Eighth Avenue, Suite 610
New York, NY 10011
(40.740051, -74.002298)","
New York, NY 10011
(40.741625, -74.000479)"
"20160212","2017","2","N","N","2","PHILADELPHIA GRAND RENEWAL FUND",,,,"PO BOX 271",,"PHILADELPHIA","PA","19105-",,,"1611.81","0.00","0.00","PO BOX 271
PHILADELPHIA, PA 19105-","
PHILADELPHIA, PA 19105-
(39.951061, -75.16562)"
"9200057","2017","2","N","N","2","Committee to Elect William Keller",,,,"PO Box 37531",,"Philadelphia","PA","19148",,"2675350336","13887.38","0.00","0.00","PO Box 37531
Philadelphia, PA 19148","
Philadelphia, PA 19148
(39.917402, -75.156856)"
"8600183","2017","1","N","N","2","PITTSBURGH FIRE FIGHTERS LOCAL #1 PAC FUND",,,,"120 FLOWERS AVE.",,"PITTSBURGH","PA","15207",,"4122242109","39220.57","15489.48","0.00","120 FLOWERS AVE.
PITTSBURGH, PA 15207
(40.410116, -79.943458)","
PITTSBURGH, PA 15207
(40.398899, -79.933037)"
"7900134","2017","1","N","N","2","BLAIR CO DEM COM                                            ",,,,"3925 5TH AVE              ",,"ALTOONA          ","PA","16602-0000",,,"7443.10","214.61","0.00","3925 5TH AVE
ALTOONA, PA 16602-0000
(40.486583, -78.413338)","
ALTOONA, PA 16602-0000
(40.503875, -78.386877)"
"9700177","2017","1","N","N","2","SOVEREIGN BANCORP, INC. PAC                                 ",,,,"1130 BERKSHIRE BLVD.11-900-AC5",,"WYOMISSING       ","PA","196100000",,,"7745.57","0.00","0.00","1130 BERKSHIRE BLVD.11-900-AC5
WYOMISSING, PA 196100000
(40.343544, -75.975532)","
WYOMISSING, PA 196100000
(40.337766, -75.974461)"
"20150138","2017","2","N","N","2","SEIU HEALTHCARE PA COPE",,,,"1500 N 2ND ST",,"HARRISBURG","PA","17102-",,,"149660.25","0.00","0.00","1500 N 2ND ST
HARRISBURG, PA 17102-
(40.270834, -76.893148)","
HARRISBURG, PA 17102-
(40.272451, -76.88997)"
"9200320","2017","2","Y","N","2","S&T BANK PAC                                                ",,,,"800 PHILADELPHIA ST ","PO BOX 190","INDIANA          ","PA","157010000",,,"11003.95","592.00","0.00","800 PHILADELPHIA ST
INDIANA, PA 157010000
(40.622993, -79.155114)","PO BOX 190
INDIANA, PA 157010000"
"20130275","2017","2","N","N","2","COMMITTEE TO ELECT HARRY LEWIS JR",,,"REP","P.O. BOX 88",,"COATESVILLE","PA","19320",,"4848862200","397.27","0.00","0.00","P.O. BOX 88
COATESVILLE, PA 19320","
COATESVILLE, PA 19320
(39.979327, -75.82824)"
"2003236","2017","1","N","N","2","LANCASTER COUNTY ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEES",,,,"1930 HARRINGTON DRIVE",,"LANCASTER","PA","17601",,"7175694625","42564.23","550.00","0.00","1930 HARRINGTON DRIVE
LANCASTER, PA 17601
(40.075919, -76.320374)","
LANCASTER, PA 17601
(40.072525, -76.320393)"
"2008371","2017","2","N","N","2","MID PENN BANK PAC                                           ",,,,"349 UNION ST                  ",,"MILLERSBURG      ","PA","170611611",,,"6799.91","0.00","0.00","349 UNION ST
MILLERSBURG, PA 170611611
(40.539656, -76.9582)","
MILLERSBURG, PA 170611611
(40.539643, -76.958261)"
"2008091","2017","1","N","N","2","BLOOM, JAMES J.  (LOB)                                      ",,,,"8616 THOMAS HILL TERRACE      ",,"PHILADELPHIA     ","PA","191280000",,,"0.00","0.00","0.00","8616 THOMAS HILL TERRACE
PHILADELPHIA, PA 191280000
(40.073265, -75.229562)","
PHILADELPHIA, PA 191280000
(40.044748, -75.226229)"
"8100230","2017","2","N","N","2","PENN MUTUAL PAC                                             ",,,,"600 DRESHER RD    ",,"HORSHAM","PA","19044-",,,"18605.15","0.00","0.00","600 DRESHER RD
HORSHAM, PA 19044-
(40.168928, -75.144356)","
HORSHAM, PA 19044-
(40.187467, -75.14881)"
"9300138","2017","2","N","N","3","ROBERT C. ROBB, JR.",,,,"P.O. BOX 311",,"PLYMOUTH MEETING","PA","19462",,"6108255200","0.00","0.00","0.00","P.O. BOX 311
PLYMOUTH MEETING, PA 19462","
PLYMOUTH MEETING, PA 19462
(40.115991, -75.288589)"
"20140254","2017","1","N","N","2","AREA 13 REPUBLICAN COMMITTEE",,,,"403 EAST LANCASTER AVENUE",,"DOWNINGTOWN","PA","19335",,"2475399","980.01","75.00","0.00","403 EAST LANCASTER AVENUE
DOWNINGTOWN, PA 19335
(40.00951, -75.697454)","
DOWNINGTOWN, PA 19335
(40.022981, -75.719561)"
"20150219","2017","2","N","Y","2","Columbia Pipeline Group, Inc. PAC",,,,"1250 I Street NW","Suite 225","Washington","DC","20005",,"2028704205","213034.24","895.50","0.00","1250 I Street NW
Washington, DC 20005
(38.901329, -77.029304)","Suite 225
Washington, DC 20005"
"9600332","2017","2","Y","N","2","PA THA PAC (THOROUGHBRED HORSEMEN)                          ",,,,"PO BOX 300                    ",,"BENSALEM         ","PA","190200000",,,"28374.11","3780.00","0.00","PO BOX 300
BENSALEM, PA 190200000","
BENSALEM, PA 190200000
(40.107795, -74.938222)"
"8600238","2017","2","N","N","2","LOCAL 0449 STEAMFITTERS UNION PAC                           ",,,,"1517 WOODRUFF ST              ",,"PITTSBURGH       ","PA","15220-0000",,,"159617.51","0.00","0.00","1517 WOODRUFF ST
PITTSBURGH, PA 15220-0000
(40.428176, -80.024425)","
PITTSBURGH, PA 15220-0000
(40.422325, -80.04693)"
"20160066","2017","2","N","N","2","Parsons Corporation Political Action Committee",,,,"100 West Walnut St.","T-1110","Pasadena","CA","91124",,"0","169038.55","2870.35","0.00","100 West Walnut St.
Pasadena, CA 91124
(34.149595, -118.152471)","T-1110
Pasadena, CA 91124"
"9600227","2017","2","Y","N","2","DEM WOMEN&#39;S FORUM OF BUCKS CO                               ",,,,"40 BLUE FLAX LN",,"LANGHORNE","PA","19047-",,,"1651.57","3406.38","199.00","40 BLUE FLAX LN
LANGHORNE, PA 19047-
(40.188624, -74.901348)","
LANGHORNE, PA 19047-
(40.178353, -74.909998)"
"9400148","2017","2","N","N","2","FIREARM OWNERS AGAINST CRIME                                ",,,,"950 LINDSAY ROAD      ",,"CARNEGIE","PA","15106-",,,"44642.54","87881.29","0.00","950 LINDSAY ROAD
CARNEGIE, PA 15106-
(40.386571, -80.075951)","
CARNEGIE, PA 15106-
(40.405565, -80.098491)"
"8000346","2017","1","N","N","2","CHESTER CITY REGULAR REPUBLICAN CAMPAIGN COMMITTEE",,,,"520 AVENUE OF THE STATES",,"CHESTER","PA","19013",,"6104164299","2666.28","150.00","0.00","520 AVENUE OF THE STATES
CHESTER, PA 19013
(39.848688, -75.360472)","
CHESTER, PA 19013
(39.847986, -75.374864)"
"2003209","2017","2","N","N","2","FRATERNAL ORDER OF POLICE #15 POL COM                       ",,,,"20 W KING ST                 ","PO BOX 1828","YORK             ","PA","17405-1828",,,"26947.69","358.50","0.00","20 W KING ST
YORK, PA 17405-1828
(39.960863, -76.727648)","PO BOX 1828
YORK, PA 17405-1828"
"8300035","2017","2","Y","N","2","PHILA JT BOARD VICTORY PAC                                  ",,,,"22 S 22ND ST                  ",,"PHILADELPHIA     ","PA","191030000",,,"43970.06","1493.00","0.00","22 S 22ND ST
PHILADELPHIA, PA 191030000
(39.953437, -75.176798)","
PHILADELPHIA, PA 191030000
(39.953128, -75.173591)"
"20140314","2017","2","N","N","2","HEMPFIELD AREA DEMOCRATIC COMMITTEE",,,,"5890 PINE STREET",,"EAST PETERSBURG","PA","17520",,"7125694856","742.84","2195.25","800.00","5890 PINE STREET
EAST PETERSBURG, PA 17520
(40.097972, -76.351551)","
EAST PETERSBURG, PA 17520
(40.099315, -76.350614)"
"2002336","2017","1","N","N","2","NECA - PAC                                                  ",,,,"1515 MARKET ST, STE 1210",,"PHILADELPHIA     ","PA","19102-0000",,,"25572.03","0.00","0.00","1515 MARKET ST, STE 1210
PHILADELPHIA, PA 19102-0000
(39.95272, -75.166208)","
PHILADELPHIA, PA 19102-0000
(39.953337, -75.165433)"
"8900208","2017","1","N","N","2","COM FOR A BETTER TOMORROW                                   ",,,,"121 S BROAD ST STE 600        ",,"PHILADELPHIA     ","PA","19107-1997",,,"340625.56","0.00","0.00","121 S BROAD ST STE 600
PHILADELPHIA, PA 19107-1997
(39.950297, -75.164065)","
PHILADELPHIA, PA 19107-1997
(39.952159, -75.158737)"
"2003271","2017","1","N","N","2","AMERISERV FINANCIAL INC PAC                                 ",,,,"216 FRANKLIN ST P O BOX 520   ",,"JOHNSTOWN        ","PA","15907-0520",,,"3939.17","194.75","0.00","216 FRANKLIN ST P O BOX 520
JOHNSTOWN, PA 15907-0520
(40.324647, -78.918416)","
JOHNSTOWN, PA 15907-0520
(40.339567, -78.928027)"
"2010165","2017","1","N","N","2","Students First PAC",,,,"P.O. Box 416",,"Wynnewood","PA","19096",,"6106172812","25563.85","0.00","0.00","P.O. Box 416
Wynnewood, PA 19096","
Wynnewood, PA 19096
(39.995993, -75.274278)"
"7900296","2017","2","N","N","2","LOCAL 0690 PLUMBERS UNION POL ACTION FUND                   ",,,,"2791 SOUTHAMPTON ROAD         ",,"PHILADELPHIA     ","PA","191540000",,,"163939.05","153162.95","0.00","2791 SOUTHAMPTON ROAD
PHILADELPHIA, PA 191540000
(40.109133, -74.986758)","
PHILADELPHIA, PA 191540000
(40.092837, -74.980496)"
