"layername","the_geom","name","address","city","state","zip","phonenumber","latitude","longitude","directions","more_info","sthealthcntr_fax_number","child_care_provider_mpi_id","child_care_provider_mpi_location_id","child_care_provider_type","child_care_provider_facility_address_continued","child_care_providers_facility_state_fips_code","child_care_provider_facility_county","child_care_providers_facility_county_fips_code","child_care_providers_facility_fax","child_care_providers_facility_email","child_care_provider_responsible_person_first_name","child_care_provider_responsible_person_last_name","child_care_provider_responsible_person_title","child_care_provider_license_number","child_care_provider_license_issue_date","child_care_provider_license_expiration_date","child_care_provider_capacity","child_care_provider_elrc","child_care_provider_star_level","child_care_provider_star_level_effective_date","child_care_provider_negative_sanctions","child_care_provider_pa_pre_k_counts","child_care_provider_head_start_state_supplemental","child_care_provider_school_age_provider","child_care_provider_legal_entity_name","child_care_provider_legal_entity_address","child_care_provider_legal_entity_address_continued","child_care_provider_legal_entity_city","child_care_provider_legal_entity_state","child_care_provider_legal_entity_state_fips_code","child_care_provider_legal_entity_zip_code","child_care_provider_legal_entity_county","child_care_provider_legal_entity_county_fips","child_care_provider_legal_entity_location","education_aun","education_school","education_addressline2","edcuation_zipcodeextn","education_webaddress","education_grades","licensed_personal_care_home_object_id","licensed_personal_care_home_type_served","licensed_personal_care_home_total_capacity","licensed_personal_care_home_street_additional","licensed_personal_care_home_program_office","licensed_personal_care_home_accuracy","aging_address_2","aging_website","aging_county","aging_additional_information","aging_modified","aging_item_type","aging_path","elrc_county","elrc_additional_address","elrc_website","elrc_fax_number","dispensaries_object_id","dispensaries_facility_id","dispensaries_facility_url","dispensaries_geocoding_certainty","dispensaries_marijuana_available_beginning","dispensaries_available_on_10_04_19","dispensaries_open_on","nursing_object_id","nursing_facility_id_number","nursing_facility_url","nursing_county","nursing_cheif_executive_name","nursing_chief_executive_title","nursing_contact_name","nursing_contact_number","nursing_contact_email","drugtakebackbox_state_fips","drugtakebackbox_county","drugtakebackbox_hours_of_availability","drugtakebackbox_location_1","drugtakebackbox_latitude","drugtakebackbox_longitude","drugtakebackbox_attention","drugtakebackbox_grant_owned","drugtakebackbox_box_status","drugtakebackbox_status","ddap_county","ddap_longitude","ddap_latitude_"
"Drug Take Back Box","POINT (-76.72527 41.198344)","Townville Pharmacy and Ben Franklin Store","2195 Rt 442 HWY","Muncy",,"17756","570-546-8272",,,"Get Directions (http://maps.apple.com/?daddr=41.198344,-76.72527(MyDestination))","Click Here (https://www.ddap.pa.gov/Prevention/pages/drug_take_back.aspx)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PA","Lycoming",,,"41.198344","-76.72527","GARY M PECK, RPH","No",,"Active",,,
"Drug Take Back Box","POINT (-80.126956 41.386954)","State Police-Troop F / Lamar","113 Boyd Rd.","Mill Hall",,"17751",,,,"Get Directions (http://maps.apple.com/?daddr=41.386954,-80.126956(MyDestination))","Click Here (https://www.ddap.pa.gov/Prevention/pages/drug_take_back.aspx)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PA","Clinton",,,"41.386954","-80.126956",,"No",,"Active",,,
"Drug Take Back Box","POINT (-78.834838 40.47149)","Nanty-Glo Borough Police Department","1015 First Street","Nanty-Glo",,"15943",,,,"Get Directions (http://maps.apple.com/?daddr=40.47149,-78.834838(MyDestination))","Click Here (https://www.ddap.pa.gov/Prevention/pages/drug_take_back.aspx)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PA","Cambria",,"1015 First Street
Nanty-Glo, PA 15943
(40.471806, -78.835066)","40.47149","-78.834838",,"No",,"Active",,,
"Drug Take Back Box","POINT (-79.394584 40.320996)","LATROBE HOSPITAL ASSN (Pharmacy)","ONE MELLON WAY","LATROBE",,"15650",,,,"Get Directions (http://maps.apple.com/?daddr=40.320996,-79.394584(MyDestination))","Click Here (https://www.ddap.pa.gov/Prevention/pages/drug_take_back.aspx)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PA","Westmoreland",,,"40.320996","-79.394584",,"No","Pharmacy","Active",,,
"Drug Take Back Box","POINT (-75.253614 39.936123)","Yeadon Borough","600 Church Lane,","Yeadon",,"19050",,,,"Get Directions (http://maps.apple.com/?daddr=39.936123,-75.253614(MyDestination))","Click Here (https://www.ddap.pa.gov/Prevention/pages/drug_take_back.aspx)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PA","Delaware",,"600 Church Lane,
Yeadon, PA 19050
(39.936518, -75.253511)","39.936123","-75.253614",,"No",,"Active",,,
"County Drug and Alcohol Office","POINT (-79.836066 41.407696)","Venango County Substance Abuse Program","1 Dale Ave, Franklin, PA 16323",,,,"814 432-9744",,,"Get Directions (http://maps.apple.com/?daddr=41.407696,-79.836066(MyDestination))","Click Here (https://www.ddap.pa.gov/Get%20Help%20Now/Pages/County-Drug-and-Alcohol-Offices.aspx)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Venango","-79.836066","41.407696"
"Nursing Homes","POINT (-76.305549 40.111037)","Brethren Village","3001 Lititz Pike","Lititz",,"17543","717-569-2657","40.111151","-76.304089","Get Directions (http://maps.apple.com/?daddr=40.111037,-76.305549(MyDestination))","Click Here (https://www.health.pa.gov/topics/facilities/nursing%20homes/Pages/Nursing%20Homes.aspx)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"111","282602","https://www.bv.org","Lancaster","Lori Schoener","Nursing Home Administrator","Lori Schoener","717-581-4469","lschoener@bv.org",,,,,,,,,,,,,
"Nursing Homes",,"Saunders House","100 Lancaster Avenue","Wynnewood",,"19096","610-658-5100","39.98855676","-75.25727423",,"Click Here (https://www.health.pa.gov/topics/facilities/nursing%20homes/Pages/Nursing%20Homes.aspx)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"588","190402","https://www.mainlinehealth.org","Montgomery","Janet McNemar","Executive Director","Janet McNemar","610-658-5100","jmcnemar@saundershouse.org",,,,,,,,,,,,,
"Nursing Homes",,"Brookside Healthcare and Rehabilitation Center","2630 Woodland Drive","Roslyn",,"19001","215-884-6776","40.130625","-75.1384",,"Click Here (https://www.health.pa.gov/topics/facilities/nursing%20homes/Pages/Nursing%20Homes.aspx)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"574","181502","https://brooksidehealthcare.com","Montgomery","Michael Cahill","Nursing Home Administrator","Michael Cahill","215-884-6776","mcahill@brooksidehealthcare.com",,,,,,,,,,,,,
"Nursing Homes",,"Pleasant Ridge Manor West","8300 West Ridge Road","Girard",,"16417","814-474-5521","42.021844","-80.273481",,"Click Here (https://www.health.pa.gov/topics/facilities/nursing%20homes/Pages/Nursing%20Homes.aspx)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"124","311002","https://www.pleasantridgemanor.com","Erie","Robert V. Smith","Executive Director","Robert V. Smith","814-474-5521 ext. 131","rsmith@pleasantridgemanor.com",,,,,,,,,,,,,
"Nursing Homes","POINT (-77.872987 40.825222)","Village at Penn State","160 Lions Hill Road","State College",,"16803","814-238-1949","40.824063","-77.873248","Get Directions (http://maps.apple.com/?daddr=40.825222,-77.872987(MyDestination))","Click Here (https://www.health.pa.gov/topics/facilities/nursing%20homes/Pages/Nursing%20Homes.aspx)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"385","15550201","https://www.retireatpennstate.org","Centre","Amy Comstock","Nursing Home Administrator","Amy Comstock","814-235-8915","acomstock@villageatpennstate.org",,,,,,,,,,,,,
"Nursing Homes",,"Embassy of Hillsdale Park","383 Mountain View Drive","Hillsdale",,"15746","814-743-6613","40.745156","-78.888198",,"Click Here (https://www.health.pa.gov/topics/facilities/nursing%20homes/Pages/Nursing%20Homes.aspx)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"210","134402","https://www.aristacare.com",,"Shannon Rowles","Licensed Nursing Home Administrator","Shannon Rowles","814-743-6613","administrator@ehhillsdalepark.net",,,,,,,,,,,,,
"Nursing Homes","POINT (-76.987786 39.797437)","Hanover Hall for Nursing and Rehabilitation","267 Frederick Street","Hanover",,"17331","717-637-8937","39.7979","-76.988719","Get Directions (http://maps.apple.com/?daddr=39.797437,-76.987786(MyDestination))","Click Here (https://www.health.pa.gov/topics/facilities/nursing%20homes/Pages/Nursing%20Homes.aspx)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"547","590102",,"York","Daniel S. Pyle","Nursing Home Administrator","Daniel S. Pyle","717-633-4520","dpyle@mcwil.net",,,,,,,,,,,,,
"Nursing Homes","POINT (-79.177891 40.601108)","Julia Pound Care Center","1155 Indian Springs Road","Indiana",,"15701","724-464-1600","40.603289","-79.177501","Get Directions (http://maps.apple.com/?daddr=40.601108,-79.177891(MyDestination))","Click Here (https://www.health.pa.gov/topics/facilities/nursing%20homes/Pages/Nursing%20Homes.aspx)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"358","90402",,"Indiana","Lynne Truswell","Healthcare Administrator","Lynne Truswell","724-464-1604","ltruswell@psl.org",,,,,,,,,,,,,
"Nursing Homes",,"Buffalo Valley Lutheran Village","189 East Tressler Boulevard","Lewisburg",,"17837","570-524-2221","40.965253","-76.907818",,"Click Here (https://www.health.pa.gov/topics/facilities/nursing%20homes/Pages/Nursing%20Homes.aspx)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102","23602","https://www.diakonseniorliving.org","Union","Kandi Winder","Nursing Home Administrator","Kandi Winder","570-523-4252","winderk@diakon.org",,,,,,,,,,,,,
"Nursing Homes","POINT (-77.979711 41.77065)","Cole Place","1001 East Second Street","Coudersport",,"16915","814-274-9300","41.772005","-77.979991","Get Directions (http://maps.apple.com/?daddr=41.77065,-77.979711(MyDestination))","Click Here (https://www.health.pa.gov/topics/facilities/nursing%20homes/Pages/Nursing%20Homes.aspx)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"378","31802","http://www.colememorial.org","Potter","Cathy Rodgers","Nursing Home Administrator","Bethany Schweigart","570-529-3267","schweigartbl@umpc.edu",,,,,,,,,,,,,
"Child Care Provider","POINT (-75.140423 40.029892)","LITTLE MINDS WONDER CHILD CARE SERVICE","5100 N WARNOCK ST","PHILADELPHIA","Pennsylvania","19141","(267) 939-0437",,,"Get Directions (http://maps.apple.com/?daddr=40.029892,-75.140423(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"101908177","2","Group Child Care Home",,"42","Philadelphia","101",,"niconniaheaden823@gmail.com","NICONNIA","HEADEN","OWNER","CER-00180177","2021-06-28T00:00:00.000","2022-06-28T00:00:00.000","12","Early Learning Resource Center for Region 18","STAR 1","2019-08-27T00:00:00.000","Yes","No","No","No","NICONNIA HEADEN","5100 N WARNOCK ST",,"PHILADELPHIA","Pennsylvania","42","19141","Philadelphia","101","POINT (-75.140423 40.029892)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-79.543087 40.277902)","NOAHS ARK CHILD CENTER","701 SHERIDAN AVE","GREENSBURG","Pennsylvania","15601","(724) 836-6400",,,"Get Directions (http://maps.apple.com/?daddr=40.277902,-79.543087(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100156013","1","Child Care Center",,"42","Westmoreland","129","(724) 836-6227","NOAHSARK701@GMAIL.COM","SUSAN","MIELE","OWNER","CER-00191853","2021-12-02T00:00:00.000","2022-12-02T00:00:00.000","139","Early Learning Resource Center for Region 4","STAR 1","2019-03-04T00:00:00.000","No","No","No","Yes","NOAHS ARK CHILD CENTER INC","701 SHERIDAN AVE",,"GREENSBURG","Pennsylvania","42","15601","Westmoreland","129","POINT (-79.543087 40.277902)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-76.474099 40.052549)","JACQUELINE P C DuBEY","2522 IRONVILLE PIKE","COLUMBIA","Pennsylvania","17512","(717) 615-9070",,,"Get Directions (http://maps.apple.com/?daddr=40.052549,-76.474099(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102081154","1","Family Child Care Home",,"42","Lancaster","071",,"DUTCH_BABE2003@YAHOO.COM","JACQUELINE","DUBEY","OPERATOR","CER-00184748","2022-02-08T00:00:00.000","2023-02-08T00:00:00.000","6","Early Learning Resource Center for Region 10","STAR 1","2019-08-01T00:00:00.000","No","No","No","No","JACQUELINE DUBEY","2522 IRONVILLE PIKE",,"COLUMBIA","Pennsylvania","42","17512","Lancaster","071","POINT (-76.474099 40.052549)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.608698 40.321015)","GPY Gilbertsville Elementary School","36 CONGO RD","GILBERTSVILLE","Pennsylvania","19525","(215) 963-3700",,,"Get Directions (http://maps.apple.com/?daddr=40.321015,-75.608698(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100226655","117","Child Care Center",,"42","Montgomery","091",,"kshowalter@PHILAYMCA.ORG","Karrie","Showalter","Associate Director of Child Care","CER-00194581","2022-05-31T00:00:00.000","2023-05-31T00:00:00.000","School Age Provider","Early Learning Resource Center for Region 17","STAR 4","2021-11-03T00:00:00.000","No","No","No","Yes","GREATER PHILADELPHIA YMCA","400 FAYETTE ST","SUITE 250","CONSHOHOCKEN","Pennsylvania","42","19428","Montgomery","091","POINT (-75.303497 40.076679)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-76.862063 41.648561)","SHINING STARS DAYCARE AND PRESCHOOL","201 SPRINGBROOK DR","CANTON","Pennsylvania","17724","(570) 423-3603",,,"Get Directions (http://maps.apple.com/?daddr=41.648561,-76.862063(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102636536","1","Child Care Center",,"42","Bradford","015",,"shiningstarsdaycare16@gmail.com","SHAUNA","WESNESKI","OWNER DIRECTOR","CER-00185578","2022-01-04T00:00:00.000","2023-01-04T00:00:00.000","23","Early Learning Resource Center for Region 11","STAR 1","2019-06-28T00:00:00.000","No","No","No","Yes","Shauna Wesneski","185 SPRINGBROOK DR",,"CANTON","Pennsylvania","42","17724","Bradford","015","POINT (-76.862077 41.648556)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-77.320975 41.186858)","ALL THINGS BRIGHT AND BEAUTIFUL DAYCARE","215 PROSPECT AVE STE 1","AVIS","Pennsylvania","17721","(570) 753-8632",,,"Get Directions (http://maps.apple.com/?daddr=41.186858,-77.320975(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100123291","1","Child Care Center",,"42","Clinton","035","(570) 753-8411","ATBBDAYCARE@YAHOO.COM","ANGELA","JOHNSON","DIRECTOR","CER-00184352","2021-12-28T00:00:00.000","2022-12-28T00:00:00.000","143","Early Learning Resource Center for Region 7","STAR 4","2021-11-19T00:00:00.000","No","Yes","No","Yes","AVIS UNITED METHODIST CHURCH","215 PROSPECT AVE STE 1",,"AVIS","Pennsylvania","42","17721","Clinton","035","POINT (-77.320975 41.186858)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Education Entity","POINT (-75.790892 41.30487)","Pittston Area SD","5 Stout St","Pittston","PA","18640",,"41.30487","-75.790892","Get Directions (http://maps.apple.com/?daddr=41.30487,-75.790892(MyDestination))","Click Here (http://www.pittstonarea.com)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"118406602","0000",,"3391","http://www.pittstonarea.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-79.835697 40.326083)","MAPLEWOOD KIDS","3915 MAPLEWOOD ST","MCKEESPORT","Pennsylvania","15132","(412) 754-2000",,,"Get Directions (http://maps.apple.com/?daddr=40.326083,-79.835697(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100345469","1","Child Care Center",,"42","Allegheny","003","(801) 751-6586","magicdom@comcast.net","DOMINICK","CICCHINELLI","OWNER","CER-00186125","2022-01-30T00:00:00.000","2023-01-30T00:00:00.000","81","Early Learning Resource Center for Region 5","STAR 1","2019-06-04T00:00:00.000","No","No","No","Yes","MAPLEWOOD KIDS INC","3915 MAPLEWOOD ST",,"MCKEESPORT","Pennsylvania","42","15132","Allegheny","003","POINT (-79.835697 40.326083)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-78.393895 40.449325)","THE ACADEMY EARLY EDUCATION CENTER","1214 S LOGAN BLVD","HOLLIDAYSBURG","Pennsylvania","16648","(814) 696-2977",,,"Get Directions (http://maps.apple.com/?daddr=40.449325,-78.393895(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102845349","2","Child Care Center",,"42","Blair","013",,"TheAcademyErin@gmail.com","ERIN","FOUSE","Owner","CER-00191837","2022-07-13T00:00:00.000","2023-07-13T00:00:00.000","103","Early Learning Resource Center for Region 6","STAR 2","2021-11-18T00:00:00.000","Yes","No","No","No","THE CHILDRENS PLACE ACADEMY LLC","1214 S LOGAN BLVD",,"HOLLIDAYSBURG","Pennsylvania","42","16648","Blair","013","POINT (-78.393895 40.449325)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-80.092595 40.641619)","YMCA OF GREATER PGH/MARSHALL ELEMENTARY","5135 WEXFORD RUN RD","WEXFORD","Pennsylvania","15090","(412) 573-4166",,,"Get Directions (http://maps.apple.com/?daddr=40.641619,-80.092595(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100133627","55","Child Care Center",,"42","Allegheny","003",,"dhslicensing@ymcapgh.org","Richard","Jewell","PRESIDENT AND CEO","CER-00188547","2022-03-24T00:00:00.000","2023-03-24T00:00:00.000","School Age Provider","Early Learning Resource Center for Region 5","STAR 2","2021-10-07T00:00:00.000","No","No","No","Yes","YMCA of Greater Pittsburgh","680 ANDERSEN DR STE 10","680 Andersen Dr","PITTSBURGH","Pennsylvania","42","15220","Allegheny","003","POINT (-80.061796 40.42156)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.696769 40.835071)","CURIOUS KIDS PLAY & LEARN PLACE LLC","118 FRANKLIN RD","LEHIGHTON","Pennsylvania","18235","(610) 377-3789",,,"Get Directions (http://maps.apple.com/?daddr=40.835071,-75.696769(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102985152","2","Child Care Center",,"42","Carbon","025","(610) 377-3782","CURIOUSKIDS1@YAHOO.COM","CHARLENE","BEHNEY","OWNER","CER-00193035","2022-07-24T00:00:00.000","2023-05-24T00:00:00.000","43","Early Learning Resource Center for Region 12","STAR 1","2019-07-30T00:00:00.000","No","No","No","No","CURIOUS KIDS PLAY & LEARN PLACE LLC","304 MAHONING ST",,"LEHIGHTON","Pennsylvania","42","18235","Carbon","025","POINT (-75.712461 40.834166)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.232022 39.912574)","SAFE HANDS DAY CARE LLC","2950 S 70TH ST","PHILADELPHIA","Pennsylvania","19142","(215) 365-6305",,,"Get Directions (http://maps.apple.com/?daddr=39.912574,-75.232022(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102007470","1","Child Care Center",,"42","Philadelphia","101","(215) 365-6307","SAFEHANDSDAYCARE@COMCAST.NET","NICOLE","OPHER","OWNER","CER-00186499","2022-01-28T00:00:00.000","2023-01-28T00:00:00.000","56","Early Learning Resource Center for Region 18","STAR 1","2020-03-28T00:00:00.000","Yes","No","No","No","SAFE HANDS DAY CARE INC","2950 S 70TH ST",,"PHILADELPHIA","Pennsylvania","42","19142","Philadelphia","101","POINT (-75.232022 39.912574)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-79.839373 40.279717)","COURT TIME COMPLEX","95 ENTERPRISE ST","ELIZABETH","Pennsylvania","15037","(412) 872-4200",,,"Get Directions (http://maps.apple.com/?daddr=40.279717,-79.839373(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102396609","1","Child Care Center",,"42","Allegheny","003",,"mandy.courttime@gmail.com","SANDY","SANDERSON","DIRECTOR","CER-00191603","2022-04-19T00:00:00.000","2022-10-19T00:00:00.000","318","Early Learning Resource Center for Region 5","STAR 1","2022-07-01T00:00:00.000","Yes","No","No","Yes","THE COURT TIME FOUNDATION INC","95 ENTERPRISE ST",,"ELIZABETH","Pennsylvania","42","15037","Allegheny","003","POINT (-79.839373 40.279717)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.17071 39.986014)","KIDZ WILL BE KIDZ","2223 FONTAIN ST","PHILADELPHIA","Pennsylvania","19121","(215) 232-2443",,,"Get Directions (http://maps.apple.com/?daddr=39.986014,-75.17071(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"102166494","1","Family Child Care Home",,"42","Philadelphia","101",,"CHEERIES23_KIDZ@YAHOO.COM","CHEERIE","LAWRENCE","OWNER","CER-00189941","2022-01-26T00:00:00.000","2023-01-26T00:00:00.000","6","Early Learning Resource Center for Region 18","STAR 1","2022-04-08T00:00:00.000","No","No","No","Yes","CHEERIE LAWRENCE","2223 FONTAIN ST",,"PHILADELPHIA","Pennsylvania","42","19121","Philadelphia","101","POINT (-75.17071 39.986014)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.039651 40.085875)","RISING SCHOLARS","1701 WELSH RD","PHILADELPHIA","Pennsylvania","19115","(215) 464-3150",,,"Get Directions (http://maps.apple.com/?daddr=40.085875,-75.039651(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103236403","3","Child Care Center",,"42","Philadelphia","101","(215) 646-2362","RISINGSCHOLARSFAMILY@GMAIL.COM","Irene","Dyachishin","Owner","CER-00194863","2022-07-22T00:00:00.000","2023-07-22T00:00:00.000","58","Early Learning Resource Center for Region 18","STAR 1","2020-08-28T00:00:00.000","Yes","No","No","No","RISING SCHOLARS","1701 WELSH RD",,"PHILADELPHIA","Pennsylvania","42","19115","Philadelphia","101","POINT (-75.039651 40.085875)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-80.198501 40.523969)","SEWICKLEY YMCA-HYDE ELEMENTARY","110 WALLRIDGE DR","CORAOPOLIS","Pennsylvania","15108","(412) 264-9440",,,"Get Directions (http://maps.apple.com/?daddr=40.523969,-80.198501(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100133672","17","Child Care Center",,"42","Allegheny","003","(412) 741-3155","AKUZNIARSKI@SEWICKLEYYMCA.ORG","Amee","Kuzniarski","School Age Childcare Director","CER-00181248","2021-12-07T00:00:00.000","2022-12-07T00:00:00.000","School Age Provider","Early Learning Resource Center for Region 5","STAR 1","2019-03-01T00:00:00.000","No","No","No","Yes","YMCA OF SEWICKLEY VALLEY","625 BLACKBURN RD",,"SEWICKLEY","Pennsylvania","42","15143","Allegheny","003","POINT (-80.178138 40.543852)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider",,"GEORGE SCHOOL CHILDRENS CENTER","1690 NEWTOWN LANGHORNE RD","NEWTOWN","Pennsylvania","18940","(215) 579-6561",,,,"Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"100279461","1","Child Care Center",,"42","Bucks","017",,"pmccullough@georgeschool.org","PAMELA","MCCULLOUGH","DIRECTOR","CER-00183247","2021-11-19T00:00:00.000","2022-11-19T00:00:00.000","50","Early Learning Resource Center for Region 16","STAR 4","2022-04-27T00:00:00.000","No","No","No","No","GEORGE SCHOOL CHILDRENS CENTER","1690 NEWTOWN LANGHORNE RD",,"NEWTOWN","Pennsylvania","42","18940","Bucks","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Child Care Provider","POINT (-75.23419 40.690792)","THE CHILD DEVELOPMENT CENTER OF EASTON","25 N 16TH ST","EASTON","Pennsylvania","18042","(908) 329-7366",,,"Get Directions (http://maps.apple.com/?daddr=40.690792,-75.23419(MyDestination))","Click Here (https://www.compass.state.pa.us/Compass.Web/ProviderSearch/Home#/BasicSearch)",,"103377869","2","Child Care Center",,"42","Northampton","095",,"info@eastonchilddevelopment.com","KARLENA","WILKINSON","OWNER","CER-00184549","2022-01-25T00:00:00.000","2023-01-25T00:00:00.000","38","Early Learning Resource Center for Region 14","STAR 2","2022-04-01T00:00:00.000","Yes","No","No","Yes","WILKINSON EDUCATION CENTERS LLC","45 N 9TH ST",,"EASTON","Pennsylvania","42","18042","Northampton","095","POINT (-75.221167 40.692028)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
