"federal_provider_number","provider_name","provider_address","provider_city","provider_state","provider_zip_code","organization_name","first_name","last_name","role_description","location","processing_date"
"465055","DESERET HEALTH AND REHAB AT FEDERAL HEIGHTS","41 SOUTH 900 EAST","SALT LAKE CITY","UT","84102",,"MICHELE","WINTERBOTTOM","MANAGING EMPLOYEE","41 SOUTH 900 EAST
SALT LAKE CITY, UT 84102
(40.76810113000005, -111.86528409499999)","########"
"465055","DESERET HEALTH AND REHAB AT FEDERAL HEIGHTS","41 SOUTH 900 EAST","SALT LAKE CITY","UT","84102",,"PETE","ZEIGLER","MANAGING EMPLOYEE","41 SOUTH 900 EAST
SALT LAKE CITY, UT 84102
(40.76810113000005, -111.86528409499999)","########"
"465055","DESERET HEALTH AND REHAB AT FEDERAL HEIGHTS","41 SOUTH 900 EAST","SALT LAKE CITY","UT","84102","DESERET HEALTH GROUP LLC",,,"OPERATIONAL/MANAGERIAL CONTROL","41 SOUTH 900 EAST
SALT LAKE CITY, UT 84102
(40.76810113000005, -111.86528409499999)","########"
"465055","DESERET HEALTH AND REHAB AT FEDERAL HEIGHTS","41 SOUTH 900 EAST","SALT LAKE CITY","UT","84102","DNR TWO LLC",,,"5% OR MORE OWNERSHIP INTEREST","41 SOUTH 900 EAST
SALT LAKE CITY, UT 84102
(40.76810113000005, -111.86528409499999)","########"
"465057","FOUR CORNERS REGIONAL CARE CENTER","818 NORTH 400 WEST","BLANDING","UT","84511",,"JOSEPH","ALEGRE","DIRECTOR/OFFICER","818 NORTH 400 WEST
BLANDING, UT 84511
(37.637575093000066, -109.48494389899997)","########"
"465057","FOUR CORNERS REGIONAL CARE CENTER","818 NORTH 400 WEST","BLANDING","UT","84511",,"JOSEPH","ALEGRE","OPERATIONAL/MANAGERIAL CONTROL","818 NORTH 400 WEST
BLANDING, UT 84511
(37.637575093000066, -109.48494389899997)","########"
"465057","FOUR CORNERS REGIONAL CARE CENTER","818 NORTH 400 WEST","BLANDING","UT","84511",,"MARK","BALLIF","5% OR MORE OWNERSHIP INTEREST","818 NORTH 400 WEST
BLANDING, UT 84511
(37.637575093000066, -109.48494389899997)","########"
"465057","FOUR CORNERS REGIONAL CARE CENTER","818 NORTH 400 WEST","BLANDING","UT","84511",,"MARK","BALLIF","DIRECTOR/OFFICER","818 NORTH 400 WEST
BLANDING, UT 84511
(37.637575093000066, -109.48494389899997)","########"
"465057","FOUR CORNERS REGIONAL CARE CENTER","818 NORTH 400 WEST","BLANDING","UT","84511",,"JOSEPH","CECIL","DIRECTOR/OFFICER","818 NORTH 400 WEST
BLANDING, UT 84511
(37.637575093000066, -109.48494389899997)","########"
"465057","FOUR CORNERS REGIONAL CARE CENTER","818 NORTH 400 WEST","BLANDING","UT","84511",,"JOSEPH","CECIL","MANAGING EMPLOYEE","818 NORTH 400 WEST
BLANDING, UT 84511
(37.637575093000066, -109.48494389899997)","########"
"465057","FOUR CORNERS REGIONAL CARE CENTER","818 NORTH 400 WEST","BLANDING","UT","84511",,"MYRNA","DEGUZMAN","MANAGING EMPLOYEE","818 NORTH 400 WEST
BLANDING, UT 84511
(37.637575093000066, -109.48494389899997)","########"
"465057","FOUR CORNERS REGIONAL CARE CENTER","818 NORTH 400 WEST","BLANDING","UT","84511",,"PAUL","HUBBARD","5% OR MORE OWNERSHIP INTEREST","818 NORTH 400 WEST
BLANDING, UT 84511
(37.637575093000066, -109.48494389899997)","########"
"465057","FOUR CORNERS REGIONAL CARE CENTER","818 NORTH 400 WEST","BLANDING","UT","84511",,"PAUL","HUBBARD","DIRECTOR/OFFICER","818 NORTH 400 WEST
BLANDING, UT 84511
(37.637575093000066, -109.48494389899997)","########"
"465057","FOUR CORNERS REGIONAL CARE CENTER","818 NORTH 400 WEST","BLANDING","UT","84511",,"PHYLLIS","PUGH","DIRECTOR/OFFICER","818 NORTH 400 WEST
BLANDING, UT 84511
(37.637575093000066, -109.48494389899997)","########"
"465057","FOUR CORNERS REGIONAL CARE CENTER","818 NORTH 400 WEST","BLANDING","UT","84511",,"PHYLLIS","PUGH","OPERATIONAL/MANAGERIAL CONTROL","818 NORTH 400 WEST
BLANDING, UT 84511
(37.637575093000066, -109.48494389899997)","########"
"465057","FOUR CORNERS REGIONAL CARE CENTER","818 NORTH 400 WEST","BLANDING","UT","84511",,"CURTIS","RODRIGUEZ","DIRECTOR/OFFICER","818 NORTH 400 WEST
BLANDING, UT 84511
(37.637575093000066, -109.48494389899997)","########"
"465057","FOUR CORNERS REGIONAL CARE CENTER","818 NORTH 400 WEST","BLANDING","UT","84511",,"TOBY","TILFORD","DIRECTOR/OFFICER","818 NORTH 400 WEST
BLANDING, UT 84511
(37.637575093000066, -109.48494389899997)","########"
"465057","FOUR CORNERS REGIONAL CARE CENTER","818 NORTH 400 WEST","BLANDING","UT","84511",,"TOBY","TILFORD","OPERATIONAL/MANAGERIAL CONTROL","818 NORTH 400 WEST
BLANDING, UT 84511
(37.637575093000066, -109.48494389899997)","########"
"465057","FOUR CORNERS REGIONAL CARE CENTER","818 NORTH 400 WEST","BLANDING","UT","84511","ALLPRO INC",,,"5% OR MORE OWNERSHIP INTEREST","818 NORTH 400 WEST
BLANDING, UT 84511
(37.637575093000066, -109.48494389899997)","########"
"465057","FOUR CORNERS REGIONAL CARE CENTER","818 NORTH 400 WEST","BLANDING","UT","84511","AUBURN MANOR HOLDING CORP",,,"5% OR MORE OWNERSHIP INTEREST","818 NORTH 400 WEST
BLANDING, UT 84511
(37.637575093000066, -109.48494389899997)","########"
"465057","FOUR CORNERS REGIONAL CARE CENTER","818 NORTH 400 WEST","BLANDING","UT","84511","BAY BRIDGE CAPITAL PARTNERS, LLC",,,"5% OR MORE OWNERSHIP INTEREST","818 NORTH 400 WEST
BLANDING, UT 84511
(37.637575093000066, -109.48494389899997)","########"
"465057","FOUR CORNERS REGIONAL CARE CENTER","818 NORTH 400 WEST","BLANDING","UT","84511","CROSSWINDS TRUST",,,"5% OR MORE OWNERSHIP INTEREST","818 NORTH 400 WEST
BLANDING, UT 84511
(37.637575093000066, -109.48494389899997)","########"
"465057","FOUR CORNERS REGIONAL CARE CENTER","818 NORTH 400 WEST","BLANDING","UT","84511","FLOWER FARM GROUP, LLC",,,"5% OR MORE OWNERSHIP INTEREST","818 NORTH 400 WEST
BLANDING, UT 84511
(37.637575093000066, -109.48494389899997)","########"
"465057","FOUR CORNERS REGIONAL CARE CENTER","818 NORTH 400 WEST","BLANDING","UT","84511","GENERAL ELECTRIC CAPITAL CORPORATION",,,"5% OR GREATER MORTGAGE INTEREST","818 NORTH 400 WEST
BLANDING, UT 84511
(37.637575093000066, -109.48494389899997)","########"
"465057","FOUR CORNERS REGIONAL CARE CENTER","818 NORTH 400 WEST","BLANDING","UT","84511","GI PLUM HOLDCO LLC",,,"5% OR MORE OWNERSHIP INTEREST","818 NORTH 400 WEST
BLANDING, UT 84511
(37.637575093000066, -109.48494389899997)","########"
"465057","FOUR CORNERS REGIONAL CARE CENTER","818 NORTH 400 WEST","BLANDING","UT","84511","HORIZON WEST HEALTHCARE, INC.",,,"5% OR MORE OWNERSHIP INTEREST","818 NORTH 400 WEST
BLANDING, UT 84511
(37.637575093000066, -109.48494389899997)","########"
"465057","FOUR CORNERS REGIONAL CARE CENTER","818 NORTH 400 WEST","BLANDING","UT","84511","PLUM HEALTHCARE GROUP NORTH LLC",,,"5% OR MORE OWNERSHIP INTEREST","818 NORTH 400 WEST
BLANDING, UT 84511
(37.637575093000066, -109.48494389899997)","########"
"465057","FOUR CORNERS REGIONAL CARE CENTER","818 NORTH 400 WEST","BLANDING","UT","84511","PLUM HEALTHCARE GROUP, LLC",,,"OPERATIONAL/MANAGERIAL CONTROL","818 NORTH 400 WEST
BLANDING, UT 84511
(37.637575093000066, -109.48494389899997)","########"
"465057","FOUR CORNERS REGIONAL CARE CENTER","818 NORTH 400 WEST","BLANDING","UT","84511","PLUM OPCO HOLDINGS, LLC",,,"5% OR MORE OWNERSHIP INTEREST","818 NORTH 400 WEST
BLANDING, UT 84511
(37.637575093000066, -109.48494389899997)","########"
"465057","FOUR CORNERS REGIONAL CARE CENTER","818 NORTH 400 WEST","BLANDING","UT","84511","SISU HOLDINGS, LLC",,,"5% OR MORE OWNERSHIP INTEREST","818 NORTH 400 WEST
BLANDING, UT 84511
(37.637575093000066, -109.48494389899997)","########"
"465059","RICHFIELD REHABILITATION AND CARE CENTER","163 EAST 1000 NORTH","RICHFIELD","UT","84701",,"SCOTT","CARPENTER","DIRECTOR/OFFICER","163 EAST 1000 NORTH
RICHFIELD, UT 84701
(38.78212043600007, -112.08211029799998)","########"
"465059","RICHFIELD REHABILITATION AND CARE CENTER","163 EAST 1000 NORTH","RICHFIELD","UT","84701",,"DAVID","DANGERFIELD","DIRECTOR/OFFICER","163 EAST 1000 NORTH
RICHFIELD, UT 84701
(38.78212043600007, -112.08211029799998)","########"
"465059","RICHFIELD REHABILITATION AND CARE CENTER","163 EAST 1000 NORTH","RICHFIELD","UT","84701",,"CHRISTIE","FRANKLIN","DIRECTOR/OFFICER","163 EAST 1000 NORTH
RICHFIELD, UT 84701
(38.78212043600007, -112.08211029799998)","########"
"465059","RICHFIELD REHABILITATION AND CARE CENTER","163 EAST 1000 NORTH","RICHFIELD","UT","84701",,"LINDA","GADDIE","DIRECTOR/OFFICER","163 EAST 1000 NORTH
RICHFIELD, UT 84701
(38.78212043600007, -112.08211029799998)","########"
"465059","RICHFIELD REHABILITATION AND CARE CENTER","163 EAST 1000 NORTH","RICHFIELD","UT","84701",,"LEWIS","GARRETT","5% OR MORE OWNERSHIP INTEREST","163 EAST 1000 NORTH
RICHFIELD, UT 84701
(38.78212043600007, -112.08211029799998)","########"
"465059","RICHFIELD REHABILITATION AND CARE CENTER","163 EAST 1000 NORTH","RICHFIELD","UT","84701",,"LEWIS","GARRETT","DIRECTOR/OFFICER","163 EAST 1000 NORTH
RICHFIELD, UT 84701
(38.78212043600007, -112.08211029799998)","########"
"465059","RICHFIELD REHABILITATION AND CARE CENTER","163 EAST 1000 NORTH","RICHFIELD","UT","84701",,"CHARLES","GONZALES","DIRECTOR/OFFICER","163 EAST 1000 NORTH
RICHFIELD, UT 84701
(38.78212043600007, -112.08211029799998)","########"
"465059","RICHFIELD REHABILITATION AND CARE CENTER","163 EAST 1000 NORTH","RICHFIELD","UT","84701",,"CHARLES","JOHNSON","DIRECTOR/OFFICER","163 EAST 1000 NORTH
RICHFIELD, UT 84701
(38.78212043600007, -112.08211029799998)","########"
"465059","RICHFIELD REHABILITATION AND CARE CENTER","163 EAST 1000 NORTH","RICHFIELD","UT","84701",,"CHARLES","KIRTON","5% OR MORE OWNERSHIP INTEREST","163 EAST 1000 NORTH
RICHFIELD, UT 84701
(38.78212043600007, -112.08211029799998)","########"
"465059","RICHFIELD REHABILITATION AND CARE CENTER","163 EAST 1000 NORTH","RICHFIELD","UT","84701",,"CHARLES","KIRTON","DIRECTOR/OFFICER","163 EAST 1000 NORTH
RICHFIELD, UT 84701
(38.78212043600007, -112.08211029799998)","########"
"465059","RICHFIELD REHABILITATION AND CARE CENTER","163 EAST 1000 NORTH","RICHFIELD","UT","84701",,"FAYE","LINCOLN","DIRECTOR/OFFICER","163 EAST 1000 NORTH
RICHFIELD, UT 84701
(38.78212043600007, -112.08211029799998)","########"
"465059","RICHFIELD REHABILITATION AND CARE CENTER","163 EAST 1000 NORTH","RICHFIELD","UT","84701",,"JOHN","MABRY","DIRECTOR/OFFICER","163 EAST 1000 NORTH
RICHFIELD, UT 84701
(38.78212043600007, -112.08211029799998)","########"
"465059","RICHFIELD REHABILITATION AND CARE CENTER","163 EAST 1000 NORTH","RICHFIELD","UT","84701",,"JAMES","MASON","DIRECTOR/OFFICER","163 EAST 1000 NORTH
RICHFIELD, UT 84701
(38.78212043600007, -112.08211029799998)","########"
"465059","RICHFIELD REHABILITATION AND CARE CENTER","163 EAST 1000 NORTH","RICHFIELD","UT","84701",,"BRIAN","SWINTON","DIRECTOR/OFFICER","163 EAST 1000 NORTH
RICHFIELD, UT 84701
(38.78212043600007, -112.08211029799998)","########"
"465059","RICHFIELD REHABILITATION AND CARE CENTER","163 EAST 1000 NORTH","RICHFIELD","UT","84701",,"DOUGLAS","TAYLOR","MANAGING EMPLOYEE","163 EAST 1000 NORTH
RICHFIELD, UT 84701
(38.78212043600007, -112.08211029799998)","########"
"465059","RICHFIELD REHABILITATION AND CARE CENTER","163 EAST 1000 NORTH","RICHFIELD","UT","84701",,"ELDON","TEPER","DIRECTOR/OFFICER","163 EAST 1000 NORTH
RICHFIELD, UT 84701
(38.78212043600007, -112.08211029799998)","########"
"465059","RICHFIELD REHABILITATION AND CARE CENTER","163 EAST 1000 NORTH","RICHFIELD","UT","84701",,"CARL","TIPPETS","DIRECTOR/OFFICER","163 EAST 1000 NORTH
RICHFIELD, UT 84701
(38.78212043600007, -112.08211029799998)","########"
"465059","RICHFIELD REHABILITATION AND CARE CENTER","163 EAST 1000 NORTH","RICHFIELD","UT","84701",,"ROBERT","WOLTIL","DIRECTOR/OFFICER","163 EAST 1000 NORTH
RICHFIELD, UT 84701
(38.78212043600007, -112.08211029799998)","########"
"465059","RICHFIELD REHABILITATION AND CARE CENTER","163 EAST 1000 NORTH","RICHFIELD","UT","84701","AVALON CARE LLC",,,"5% OR MORE OWNERSHIP INTEREST","163 EAST 1000 NORTH
RICHFIELD, UT 84701
(38.78212043600007, -112.08211029799998)","########"
"465059","RICHFIELD REHABILITATION AND CARE CENTER","163 EAST 1000 NORTH","RICHFIELD","UT","84701","AVALON HEALTH CARE MANAGEMENT, INC.",,,"OPERATIONAL/MANAGERIAL CONTROL","163 EAST 1000 NORTH
RICHFIELD, UT 84701
(38.78212043600007, -112.08211029799998)","########"
"465059","RICHFIELD REHABILITATION AND CARE CENTER","163 EAST 1000 NORTH","RICHFIELD","UT","84701","AVALON HEALTH CARE, INC.",,,"5% OR MORE OWNERSHIP INTEREST","163 EAST 1000 NORTH
RICHFIELD, UT 84701
(38.78212043600007, -112.08211029799998)","########"
"465059","RICHFIELD REHABILITATION AND CARE CENTER","163 EAST 1000 NORTH","RICHFIELD","UT","84701","AVALON HOLDING, INC.",,,"5% OR MORE OWNERSHIP INTEREST","163 EAST 1000 NORTH
RICHFIELD, UT 84701
(38.78212043600007, -112.08211029799998)","########"
"465059","RICHFIELD REHABILITATION AND CARE CENTER","163 EAST 1000 NORTH","RICHFIELD","UT","84701","AVALON HOLDING, INC.",,,"OPERATIONAL/MANAGERIAL CONTROL","163 EAST 1000 NORTH
RICHFIELD, UT 84701
(38.78212043600007, -112.08211029799998)","########"
"465059","RICHFIELD REHABILITATION AND CARE CENTER","163 EAST 1000 NORTH","RICHFIELD","UT","84701","AVALON OF UTAH, LLC",,,"5% OR MORE OWNERSHIP INTEREST","163 EAST 1000 NORTH
RICHFIELD, UT 84701
(38.78212043600007, -112.08211029799998)","########"
"465062","SOUTH DAVIS COMMUNITY CARE CENTER","401 SOUTH 400 EAST","BOUNTIFUL","UT","84010",,"DAVID","BLAND","MANAGING EMPLOYEE","401 SOUTH 400 EAST
BOUNTIFUL, UT 84010
(40.885111892000054, -111.87233375499994)","########"
"465062","SOUTH DAVIS COMMUNITY CARE CENTER","401 SOUTH 400 EAST","BOUNTIFUL","UT","84010",,"PHILIP","BRYSON","DIRECTOR/OFFICER","401 SOUTH 400 EAST
BOUNTIFUL, UT 84010
(40.885111892000054, -111.87233375499994)","########"
"465062","SOUTH DAVIS COMMUNITY CARE CENTER","401 SOUTH 400 EAST","BOUNTIFUL","UT","84010",,"RONALD","BURT","DIRECTOR/OFFICER","401 SOUTH 400 EAST
BOUNTIFUL, UT 84010
(40.885111892000054, -111.87233375499994)","########"
"465062","SOUTH DAVIS COMMUNITY CARE CENTER","401 SOUTH 400 EAST","BOUNTIFUL","UT","84010",,"MATTHEW","FROST","DIRECTOR/OFFICER","401 SOUTH 400 EAST
BOUNTIFUL, UT 84010
(40.885111892000054, -111.87233375499994)","########"
"465062","SOUTH DAVIS COMMUNITY CARE CENTER","401 SOUTH 400 EAST","BOUNTIFUL","UT","84010",,"RANDY","LEWIS","DIRECTOR/OFFICER","401 SOUTH 400 EAST
BOUNTIFUL, UT 84010
(40.885111892000054, -111.87233375499994)","########"
"465062","SOUTH DAVIS COMMUNITY CARE CENTER","401 SOUTH 400 EAST","BOUNTIFUL","UT","84010",,"WILLIAM","MOORE","DIRECTOR/OFFICER","401 SOUTH 400 EAST
BOUNTIFUL, UT 84010
(40.885111892000054, -111.87233375499994)","########"
"465062","SOUTH DAVIS COMMUNITY CARE CENTER","401 SOUTH 400 EAST","BOUNTIFUL","UT","84010",,"LARRY","OLSON","DIRECTOR/OFFICER","401 SOUTH 400 EAST
BOUNTIFUL, UT 84010
(40.885111892000054, -111.87233375499994)","########"
"465062","SOUTH DAVIS COMMUNITY CARE CENTER","401 SOUTH 400 EAST","BOUNTIFUL","UT","84010",,"JASON","PERRY","DIRECTOR/OFFICER","401 SOUTH 400 EAST
BOUNTIFUL, UT 84010
(40.885111892000054, -111.87233375499994)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"DOUGLAS","ABELL","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"STEVEN","AGER","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"WILLIAM","ALTMAN","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"PAMELA","ATHANAS","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"JOHN","BARAKO","MANAGING EMPLOYEE","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"DANIEL","BARBER","MANAGING EMPLOYEE","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"FRANK","BATTAFARANO","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"BARBARA","BAYLIS","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"KIMBERLY","BEACH","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"MICHAEL","BEAL","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"MICHAEL","BEAN","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"LANE","BOWEN","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"LORE","BROWNSON","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"OTTO","BRUNING","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"RICHARD","CHAPMAN","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"PETER","CORLESS","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"DOUGLAS","CURNUTTE","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"RICHARD","DENNING","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"PAUL","DIAZ","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"TERRANCE","DILLON","MANAGING EMPLOYEE","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"BRADY","FLYGARE","OPERATIONAL/MANAGERIAL CONTROL","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"CHARLES","GRANNAN","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"DENNIS","HANSEN","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"GLORIA","JELINEK","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"SCOTT","JUETTEN","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"KEITH","KREIN","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"JOSEPH","LANDENWICH","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"RICHARD","LECHLEITER","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"GREGORY","MILLER","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"CHRISTOPHER","MURPHY","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"MARY","OWENS","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
"465064","KINDRED NURSING AND REHABILITATON - ST GEORGE","1032 EAST 100 SOUTH","ST GEORGE","UT","84770",,"DAVID","PEARCE","DIRECTOR/OFFICER","1032 EAST 100 SOUTH
ST GEORGE, UT 84770
(37.10635347600004, -113.56106036899996)","########"
